Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2007-10-07,2007,R,RS,DET,WAS,A,3,34,0
2007-10-07,2007,R,RS,HOU,MIA,H,22,19,0
2007-10-07,2007,R,RS,MIA,HOU,A,19,22,0
2007-10-07,2007,R,RS,NYG,NYJ,H,35,24,0
2007-10-07,2007,R,RS,NYJ,NYG,A,24,35,0
2007-10-07,2007,R,RS,PIT,SEA,H,21,0,0
2007-10-07,2007,R,RS,SEA,PIT,A,0,21,0
2007-10-07,2007,R,RS,CAR,NO,A,16,13,0
2007-10-07,2007,R,RS,NO,CAR,H,13,16,0
2007-10-07,2007,R,RS,TEN,ATL,H,20,13,0
2007-10-07,2007,R,RS,ATL,TEN,A,13,20,0
2007-10-07,2007,R,RS,IND,TB,H,33,14,0
2007-10-07,2007,R,RS,TB,IND,A,14,33,0
2007-10-07,2007,R,RS,SD,DEN,A,41,3,0
2007-10-07,2007,R,RS,DEN,SD,H,3,41,0
2007-10-07,2007,R,RS,BAL,SF,A,9,7,0
2007-10-07,2007,R,RS,SF,BAL,H,7,9,0
2007-10-07,2007,R,RS,CHI,GB,A,27,20,0
2007-10-07,2007,R,RS,GB,CHI,H,20,27,0
2007-10-08,2007,R,RS,DAL,BUF,A,25,24,0
2007-10-08,2007,R,RS,BUF,DAL,H,24,25,0
2007-10-14,2007,R,RS,KC,CIN,H,27,20,0
2007-10-14,2007,R,RS,CIN,KC,A,20,27,0
2007-10-14,2007,R,RS,MIN,CHI,A,34,31,0
2007-10-14,2007,R,RS,CHI,MIN,H,31,34,0
2007-10-14,2007,R,RS,GB,WAS,H,17,14,0
2007-10-14,2007,R,RS,WAS,GB,A,14,17,0
2007-10-14,2007,R,RS,PHI,NYJ,A,16,9,0
2007-10-14,2007,R,RS,NYJ,PHI,H,9,16,0
2007-10-14,2007,R,RS,BAL,STL,H,22,3,0
2007-10-14,2007,R,RS,STL,BAL,A,3,22,0
2007-10-14,2007,R,RS,TB,TEN,H,13,10,0
2007-10-14,2007,R,RS,TEN,TB,A,10,13,0
2007-10-14,2007,R,RS,CLE,MIA,H,41,31,0
2007-10-14,2007,R,RS,MIA,CLE,A,31,41,0
2007-10-14,2007,R,RS,JAX,HOU,H,37,17,0
2007-10-14,2007,R,RS,HOU,JAX,A,17,37,0
2007-10-14,2007,R,RS,CAR,ARI,A,25,10,0
2007-10-14,2007,R,RS,ARI,CAR,H,10,25,0
2007-10-14,2007,R,RS,SD,OAK,H,28,14,0
2007-10-14,2007,R,RS,OAK,SD,A,14,28,0
2007-10-14,2007,R,RS,NE,DAL,A,48,27,0
2007-10-14,2007,R,RS,DAL,NE,H,27,48,0
2007-10-14,2007,R,RS,NO,SEA,A,28,17,0
2007-10-14,2007,R,RS,SEA,NO,H,17,28,0
2007-10-15,2007,R,RS,NYG,ATL,A,31,10,0
2007-10-15,2007,R,RS,ATL,NYG,H,10,31,0
2007-10-21,2007,R,RS,BUF,BAL,H,19,14,0
2007-10-21,2007,R,RS,BAL,BUF,A,14,19,0
2007-10-21,2007,R,RS,WAS,ARI,H,21,19,0
2007-10-21,2007,R,RS,ARI,WAS,A,19,21,0
2007-10-21,2007,R,RS,TEN,HOU,A,38,36,0
2007-10-21,2007,R,RS,HOU,TEN,H,36,38,0
2007-10-21,2007,R,RS,NE,MIA,A,49,28,0
2007-10-21,2007,R,RS,MIA,NE,H,28,49,0
2007-10-21,2007,R,RS,DET,TB,H,23,16,0
2007-10-21,2007,R,RS,TB,DET,A,16,23,0
2007-10-21,2007,R,RS,NO,ATL,H,22,16,0
2007-10-21,2007,R,RS,ATL,NO,A,16,22,0
2007-10-21,2007,R,RS,NYG,SF,H,33,15,0
2007-10-21,2007,R,RS,SF,NYG,A,15,33,0
2007-10-21,2007,R,RS,CIN,NYJ,H,38,31,0
2007-10-21,2007,R,RS,NYJ,CIN,A,31,38,0
2007-10-21,2007,R,RS,KC,OAK,A,12,10,0
2007-10-21,2007,R,RS,OAK,KC,H,10,12,0
2007-10-21,2007,R,RS,CHI,PHI,A,19,16,0
2007-10-21,2007,R,RS,PHI,CHI,H,16,19,0
2007-10-21,2007,R,RS,DAL,MIN,H,24,14,0
2007-10-21,2007,R,RS,MIN,DAL,A,14,24,0
2007-10-21,2007,R,RS,SEA,STL,H,33,6,0
2007-10-21,2007,R,RS,STL,SEA,A,6,33,0
2007-10-21,2007,R,RS,DEN,PIT,H,31,28,0
2007-10-21,2007,R,RS,PIT,DEN,A,28,31,0
2007-10-22,2007,R,RS,IND,JAX,A,29,7,0
2007-10-22,2007,R,RS,JAX,IND,H,7,29,0
2007-10-28,2007,R,RS,CLE,STL,A,27,20,0
2007-10-28,2007,R,RS,STL,CLE,H,20,27,0
2007-10-28,2007,R,RS,IND,CAR,A,31,7,0
2007-10-28,2007,R,RS,CAR,IND,H,7,31,0
2007-10-28,2007,R,RS,PIT,CIN,A,24,13,0
2007-10-28,2007,R,RS,CIN,PIT,H,13,24,0
2007-10-28,2007,R,RS,TEN,OAK,H,13,9,0
2007-10-28,2007,R,RS,OAK,TEN,A,9,13,0
2007-10-28,2007,R,RS,NYG,MIA,A,13,10,0
2007-10-28,2007,R,RS,MIA,NYG,H,10,13,0
2007-10-28,2007,R,RS,PHI,MIN,A,23,16,0
2007-10-28,2007,R,RS,MIN,PHI,H,16,23,0
2007-10-28,2007,R,RS,DET,CHI,A,16,7,0
2007-10-28,2007,R,RS,CHI,DET,H,7,16,0
2007-10-28,2007,R,RS,BUF,NYJ,A,13,3,0
2007-10-28,2007,R,RS,NYJ,BUF,H,3,13,0
2007-10-28,2007,R,RS,JAX,TB,A,24,23,0
2007-10-28,2007,R,RS,TB,JAX,H,23,24,0
2007-10-28,2007,R,RS,SD,HOU,H,35,10,0
2007-10-28,2007,R,RS,HOU,SD,A,10,35,0
2007-10-28,2007,R,RS,NO,SF,A,31,10,0
2007-10-28,2007,R,RS,SF,NO,H,10,31,0
2007-10-28,2007,R,RS,NE,WAS,H,52,7,0
2007-10-28,2007,R,RS,WAS,NE,A,7,52,0
2007-10-29,2007,R,RS,GB,DEN,A,19,13,1
2007-10-29,2007,R,RS,DEN,GB,H,13,19,1
2007-11-04,2007,R,RS,TB,ARI,H,17,10,0
2007-11-04,2007,R,RS,ARI,TB,A,10,17,0
2007-11-04,2007,R,RS,GB,KC,A,33,22,0
2007-11-04,2007,R,RS,KC,GB,H,22,33,0
2007-11-04,2007,R,RS,ATL,SF,H,20,16,0
2007-11-04,2007,R,RS,SF,ATL,A,16,20,0
2007-11-04,2007,R,RS,BUF,CIN,H,33,21,0
2007-11-04,2007,R,RS,CIN,BUF,A,21,33,0
2007-11-04,2007,R,RS,TEN,CAR,H,20,7,0
2007-11-04,2007,R,RS,CAR,TEN,A,7,20,0
2007-11-04,2007,R,RS,DET,DEN,H,44,7,0
2007-11-04,2007,R,RS,DEN,DET,A,7,44,0
2007-11-04,2007,R,RS,NO,JAX,H,41,24,0
2007-11-04,2007,R,RS,JAX,NO,A,24,41,0
2007-11-04,2007,R,RS,WAS,NYJ,A,23,20,1
2007-11-04,2007,R,RS,NYJ,WAS,H,20,23,1
2007-11-04,2007,R,RS,MIN,SD,H,35,17,0
2007-11-04,2007,R,RS,SD,MIN,A,17,35,0
2007-11-04,2007,R,RS,CLE,SEA,H,33,30,1
2007-11-04,2007,R,RS,SEA,CLE,A,30,33,1
2007-11-04,2007,R,RS,HOU,OAK,A,24,17,0
2007-11-04,2007,R,RS,OAK,HOU,H,17,24,0
2007-11-04,2007,R,RS,NE,IND,A,24,20,0
2007-11-04,2007,R,RS,IND,NE,H,20,24,0
2007-11-04,2007,R,RS,DAL,PHI,A,38,17,0
2007-11-04,2007,R,RS,PHI,DAL,H,17,38,0
2007-11-05,2007,R,RS,PIT,BAL,H,38,7,0
2007-11-05,2007,R,RS,BAL,PIT,A,7,38,0
2007-11-11,2007,R,RS,DEN,KC,A,27,11,0
2007-11-11,2007,R,RS,KC,DEN,H,11,27,0
2007-11-11,2007,R,RS,BUF,MIA,A,13,10,0
2007-11-11,2007,R,RS,MIA,BUF,H,10,13,0
2007-11-11,2007,R,RS,PIT,CLE,H,31,28,0
2007-11-11,2007,R,RS,CLE,PIT,A,28,31,0
2007-11-11,2007,R,RS,GB,MIN,H,34,0,0
2007-11-11,2007,R,RS,MIN,GB,A,0,34,0
2007-11-11,2007,R,RS,STL,NO,A,37,29,0
2007-11-11,2007,R,RS,NO,STL,H,29,37,0
2007-11-11,2007,R,RS,ATL,CAR,A,20,13,0
2007-11-11,2007,R,RS,CAR,ATL,H,13,20,0
2007-11-11,2007,R,RS,JAX,TEN,A,28,13,0
2007-11-11,2007,R,RS,TEN,JAX,H,13,28,0
2007-11-11,2007,R,RS,PHI,WAS,A,33,25,0
2007-11-11,2007,R,RS,WAS,PHI,H,25,33,0
2007-11-11,2007,R,RS,CIN,BAL,A,21,7,0
2007-11-11,2007,R,RS,BAL,CIN,H,7,21,0
2007-11-11,2007,R,RS,CHI,OAK,A,17,6,0
2007-11-11,2007,R,RS,OAK,CHI,H,6,17,0
2007-11-11,2007,R,RS,ARI,DET,H,31,21,0
2007-11-11,2007,R,RS,DET,ARI,A,21,31,0
2007-11-11,2007,R,RS,DAL,NYG,A,31,20,0
2007-11-11,2007,R,RS,NYG,DAL,H,20,31,0
2007-11-11,2007,R,RS,SD,IND,H,23,21,0
2007-11-11,2007,R,RS,IND,SD,A,21,23,0
2007-11-12,2007,R,RS,SEA,SF,H,24,0,0
2007-11-12,2007,R,RS,SF,SEA,A,0,24,0
2007-11-18,2007,R,RS,GB,CAR,H,31,17,0
2007-11-18,2007,R,RS,CAR,GB,A,17,31,0
2007-11-18,2007,R,RS,ARI,CIN,A,35,27,0
2007-11-18,2007,R,RS,CIN,ARI,H,27,35,0
2007-11-18,2007,R,RS,CLE,BAL,A,33,30,1
2007-11-18,2007,R,RS,BAL,CLE,H,30,33,1
2007-11-18,2007,R,RS,IND,KC,H,13,10,0
2007-11-18,2007,R,RS,KC,IND,A,10,13,0
2007-11-18,2007,R,RS,HOU,NO,H,23,10,0
2007-11-18,2007,R,RS,NO,HOU,A,10,23,0
2007-11-18,2007,R,RS,PHI,MIA,H,17,7,0
2007-11-18,2007,R,RS,MIA,PHI,A,7,17,0
2007-11-18,2007,R,RS,NYG,DET,A,16,10,0
2007-11-18,2007,R,RS,DET,NYG,H,10,16,0
2007-11-18,2007,R,RS,JAX,SD,H,24,17,0
2007-11-18,2007,R,RS,SD,JAX,A,17,24,0
2007-11-18,2007,R,RS,TB,ATL,A,31,7,0
2007-11-18,2007,R,RS,ATL,TB,H,7,31,0
2007-11-18,2007,R,RS,MIN,OAK,H,29,22,0
2007-11-18,2007,R,RS,OAK,MIN,A,22,29,0
2007-11-18,2007,R,RS,NYJ,PIT,H,19,16,1
2007-11-18,2007,R,RS,PIT,NYJ,A,16,19,1
2007-11-18,2007,R,RS,DAL,WAS,H,28,23,0
2007-11-18,2007,R,RS,WAS,DAL,A,23,28,0
2007-11-18,2007,R,RS,STL,SF,A,13,9,0
2007-11-18,2007,R,RS,SF,STL,H,9,13,0
2007-11-18,2007,R,RS,SEA,CHI,H,30,23,0
2007-11-18,2007,R,RS,CHI,SEA,A,23,30,0
2007-11-18,2007,R,RS,NE,BUF,A,56,10,0
2007-11-18,2007,R,RS,BUF,NE,H,10,56,0
2007-11-19,2007,R,RS,DEN,TEN,H,34,20,0
2007-11-19,2007,R,RS,TEN,DEN,A,20,34,0
2007-11-22,2007,R,RS,GB,DET,A,37,26,0
2007-11-22,2007,R,RS,DET,GB,H,26,37,0
2007-11-22,2007,R,RS,DAL,NYJ,H,34,3,0
2007-11-22,2007,R,RS,NYJ,DAL,A,3,34,0
2007-11-22,2007,R,RS,IND,ATL,A,31,13,0
2007-11-22,2007,R,RS,ATL,IND,H,13,31,0
2007-11-25,2007,R,RS,OAK,KC,A,20,17,0
2007-11-25,2007,R,RS,KC,OAK,H,17,20,0
2007-11-25,2007,R,RS,SEA,STL,A,24,19,0
2007-11-25,2007,R,RS,STL,SEA,H,19,24,0
2007-11-25,2007,R,RS,CIN,TEN,H,35,6,0
2007-11-25,2007,R,RS,TEN,CIN,A,6,35,0
2007-11-25,2007,R,RS,TB,WAS,H,19,13,0
2007-11-25,2007,R,RS,WAS,TB,A,13,19,0
2007-11-25,2007,R,RS,JAX,BUF,H,36,14,0
2007-11-25,2007,R,RS,BUF,JAX,A,14,36,0
2007-11-25,2007,R,RS,NO,CAR,A,31,6,0
2007-11-25,2007,R,RS,CAR,NO,H,6,31,0
2007-11-25,2007,R,RS,CLE,HOU,H,27,17,0
2007-11-25,2007,R,RS,HOU,CLE,A,17,27,0
2007-11-25,2007,R,RS,MIN,NYG,A,41,17,0
2007-11-25,2007,R,RS,NYG,MIN,H,17,41,0
2007-11-25,2007,R,RS,SF,ARI,A,37,31,1
2007-11-25,2007,R,RS,ARI,SF,H,31,37,1
2007-11-25,2007,R,RS,SD,BAL,H,32,14,0
2007-11-25,2007,R,RS,BAL,SD,A,14,32,0
2007-11-25,2007,R,RS,CHI,DEN,H,37,34,1
2007-11-25,2007,R,RS,DEN,CHI,A,34,37,1
2007-11-25,2007,R,RS,NE,PHI,H,31,28,0
2007-11-25,2007,R,RS,PHI,NE,A,28,31,0
2007-11-26,2007,R,RS,PIT,MIA,H,3,0,0
2007-11-26,2007,R,RS,MIA,PIT,A,0,3,0
2007-11-29,2007,R,RS,DAL,GB,H,37,27,0
2007-11-29,2007,R,RS,GB,DAL,A,27,37,0
2007-12-02,2007,R,RS,STL,ATL,H,28,16,0
2007-12-02,2007,R,RS,ATL,STL,A,16,28,0
2007-12-02,2007,R,RS,SD,KC,A,24,10,0
2007-12-02,2007,R,RS,KC,SD,H,10,24,0
2007-12-02,2007,R,RS,BUF,WAS,A,17,16,0
2007-12-02,2007,R,RS,WAS,BUF,H,16,17,0
2007-12-02,2007,R,RS,IND,JAX,H,28,25,0
2007-12-02,2007,R,RS,JAX,IND,A,25,28,0
2007-12-02,2007,R,RS,TEN,HOU,H,28,20,0
2007-12-02,2007,R,RS,HOU,TEN,A,20,28,0
2007-12-02,2007,R,RS,SEA,PHI,A,28,24,0
2007-12-02,2007,R,RS,PHI,SEA,H,24,28,0
2007-12-02,2007,R,RS,CAR,SF,H,31,14,0
2007-12-02,2007,R,RS,SF,CAR,A,14,31,0
2007-12-02,2007,R,RS,NYJ,MIA,A,40,13,0
2007-12-02,2007,R,RS,MIA,NYJ,H,13,40,0
2007-12-02,2007,R,RS,MIN,DET,H,42,10,0
2007-12-02,2007,R,RS,DET,MIN,A,10,42,0
2007-12-02,2007,R,RS,OAK,DEN,H,34,20,0
2007-12-02,2007,R,RS,DEN,OAK,A,20,34,0
2007-12-02,2007,R,RS,ARI,CLE,H,27,21,0
2007-12-02,2007,R,RS,CLE,ARI,A,21,27,0
2007-12-02,2007,R,RS,NYG,CHI,A,21,16,0
2007-12-02,2007,R,RS,CHI,NYG,H,16,21,0
2007-12-02,2007,R,RS,TB,NO,A,27,23,0
2007-12-02,2007,R,RS,NO,TB,H,23,27,0
2007-12-02,2007,R,RS,PIT,CIN,H,24,10,0
2007-12-02,2007,R,RS,CIN,PIT,A,10,24,0
2007-12-03,2007,R,RS,NE,BAL,A,27,24,0
2007-12-03,2007,R,RS,BAL,NE,H,24,27,0
2007-12-06,2007,R,RS,WAS,CHI,H,24,16,0
2007-12-06,2007,R,RS,CHI,WAS,A,16,24,0
2007-12-09,2007,R,RS,HOU,TB,H,28,14,0
2007-12-09,2007,R,RS,TB,HOU,A,14,28,0
2007-12-09,2007,R,RS,BUF,MIA,H,38,17,0
2007-12-09,2007,R,RS,MIA,BUF,A,17,38,0
2007-12-09,2007,R,RS,CIN,STL,H,19,10,0
2007-12-09,2007,R,RS,STL,CIN,A,10,19,0
2007-12-09,2007,R,RS,GB,OAK,H,38,7,0
2007-12-09,2007,R,RS,OAK,GB,A,7,38,0
2007-12-09,2007,R,RS,NYG,PHI,A,16,13,0
2007-12-09,2007,R,RS,PHI,NYG,H,13,16,0
2007-12-09,2007,R,RS,SD,TEN,A,23,17,1
2007-12-09,2007,R,RS,TEN,SD,H,17,23,1
2007-12-09,2007,R,RS,JAX,CAR,H,37,6,0
2007-12-09,2007,R,RS,CAR,JAX,A,6,37,0
2007-12-09,2007,R,RS,DAL,DET,A,28,27,0
2007-12-09,2007,R,RS,DET,DAL,H,27,28,0
2007-12-09,2007,R,RS,MIN,SF,A,27,7,0
2007-12-09,2007,R,RS,SF,MIN,H,7,27,0
2007-12-09,2007,R,RS,SEA,ARI,H,42,21,0
2007-12-09,2007,R,RS,ARI,SEA,A,21,42,0
2007-12-09,2007,R,RS,CLE,NYJ,A,24,18,0
2007-12-09,2007,R,RS,NYJ,CLE,H,18,24,0
2007-12-09,2007,R,RS,DEN,KC,H,41,7,0
2007-12-09,2007,R,RS,KC,DEN,A,7,41,0
2007-12-09,2007,R,RS,NE,PIT,H,34,13,0
2007-12-09,2007,R,RS,PIT,NE,A,13,34,0
2007-12-09,2007,R,RS,IND,BAL,A,44,20,0
2007-12-09,2007,R,RS,BAL,IND,H,20,44,0
2007-12-10,2007,R,RS,NO,ATL,A,34,14,0
2007-12-10,2007,R,RS,ATL,NO,H,14,34,0
2007-12-13,2007,R,RS,HOU,DEN,H,31,13,0
2007-12-13,2007,R,RS,DEN,HOU,A,13,31,0
2007-12-15,2007,R,RS,SF,CIN,H,20,13,0
2007-12-15,2007,R,RS,CIN,SF,A,13,20,0
2007-12-16,2007,R,RS,GB,STL,A,33,14,0
2007-12-16,2007,R,RS,STL,GB,H,14,33,0
2007-12-16,2007,R,RS,TEN,KC,A,26,17,0
2007-12-16,2007,R,RS,KC,TEN,H,17,26,0
2007-12-16,2007,R,RS,CAR,SEA,H,13,10,0
2007-12-16,2007,R,RS,SEA,CAR,A,10,13,0
2007-12-16,2007,R,RS,NE,NYJ,H,20,10,0
2007-12-16,2007,R,RS,NYJ,NE,A,10,20,0
2007-12-16,2007,R,RS,TB,ATL,H,37,3,0
2007-12-16,2007,R,RS,ATL,TB,A,3,37,0
2007-12-16,2007,R,RS,CLE,BUF,H,8,0,0
2007-12-16,2007,R,RS,BUF,CLE,A,0,8,0
2007-12-16,2007,R,RS,NO,ARI,H,31,24,0
2007-12-16,2007,R,RS,ARI,NO,A,24,31,0
2007-12-16,2007,R,RS,JAX,PIT,A,29,22,0
2007-12-16,2007,R,RS,PIT,JAX,H,22,29,0
2007-12-16,2007,R,RS,MIA,BAL,H,22,16,1
2007-12-16,2007,R,RS,BAL,MIA,A,16,22,1
2007-12-16,2007,R,RS,IND,OAK,A,21,14,0
2007-12-16,2007,R,RS,OAK,IND,H,14,21,0
2007-12-16,2007,R,RS,PHI,DAL,A,10,6,0
2007-12-16,2007,R,RS,DAL,PHI,H,6,10,0
2007-12-16,2007,R,RS,SD,DET,H,51,14,0
2007-12-16,2007,R,RS,DET,SD,A,14,51,0
2007-12-16,2007,R,RS,WAS,NYG,A,22,10,0
2007-12-16,2007,R,RS,NYG,WAS,H,10,22,0
2007-12-17,2007,R,RS,MIN,CHI,H,20,13,0
2007-12-17,2007,R,RS,CHI,MIN,A,13,20,0
2007-12-20,2007,R,RS,PIT,STL,A,41,24,0
2007-12-20,2007,R,RS,STL,PIT,H,24,41,0
2007-12-22,2007,R,RS,DAL,CAR,A,20,13,0
2007-12-22,2007,R,RS,CAR,DAL,H,13,20,0
2007-12-23,2007,R,RS,NYG,BUF,A,38,21,0
2007-12-23,2007,R,RS,BUF,NYG,H,21,38,0
2007-12-23,2007,R,RS,CIN,CLE,H,19,14,0
2007-12-23,2007,R,RS,CLE,CIN,A,14,19,0
2007-12-23,2007,R,RS,IND,HOU,H,38,15,0
