Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2022-09-08,2022,R,RS,BUF,STL,A,31,10,0
2022-09-08,2022,R,RS,STL,BUF,H,10,31,0
2022-09-11,2022,R,RS,NO,ATL,A,27,26,0
2022-09-11,2022,R,RS,ATL,NO,H,26,27,0
2022-09-11,2022,R,RS,CLE,CAR,A,26,24,0
2022-09-11,2022,R,RS,CAR,CLE,H,24,26,0
2022-09-11,2022,R,RS,CHI,SF,H,19,10,0
2022-09-11,2022,R,RS,SF,CHI,A,10,19,0
2022-09-11,2022,R,RS,PIT,CIN,A,23,20,1
2022-09-11,2022,R,RS,CIN,PIT,H,20,23,1
2022-09-11,2022,R,RS,HOU,IND,H,20,20,1
2022-09-11,2022,R,RS,IND,HOU,A,20,20,1
2022-09-11,2022,R,RS,PHI,DET,A,38,35,0
2022-09-11,2022,R,RS,DET,PHI,H,35,38,0
2022-09-11,2022,R,RS,WAS,JAX,H,28,22,0
2022-09-11,2022,R,RS,JAX,WAS,A,22,28,0
2022-09-11,2022,R,RS,MIA,NE,H,20,7,0
2022-09-11,2022,R,RS,NE,MIA,A,7,20,0
2022-09-11,2022,R,RS,BAL,NYJ,A,24,9,0
2022-09-11,2022,R,RS,NYJ,BAL,H,9,24,0
2022-09-11,2022,R,RS,KC,ARI,A,44,21,0
2022-09-11,2022,R,RS,ARI,KC,H,21,44,0
2022-09-11,2022,R,RS,MIN,GB,H,23,7,0
2022-09-11,2022,R,RS,GB,MIN,A,7,23,0
2022-09-11,2022,R,RS,NYG,TEN,A,21,20,0
2022-09-11,2022,R,RS,TEN,NYG,H,20,21,0
2022-09-11,2022,R,RS,SD,OAK,H,24,19,0
2022-09-11,2022,R,RS,OAK,SD,A,19,24,0
2022-09-11,2022,R,RS,TB,DAL,A,19,3,0
2022-09-11,2022,R,RS,DAL,TB,H,3,19,0
2022-09-12,2022,R,RS,SEA,DEN,H,17,16,0
2022-09-12,2022,R,RS,DEN,SEA,A,16,17,0
2022-09-15,2022,R,RS,KC,SD,H,27,24,0
2022-09-15,2022,R,RS,SD,KC,A,24,27,0
2022-09-18,2022,R,RS,NYG,CAR,H,19,16,0
2022-09-18,2022,R,RS,CAR,NYG,A,16,19,0
2022-09-18,2022,R,RS,NYJ,CLE,A,31,30,0
2022-09-18,2022,R,RS,CLE,NYJ,H,30,31,0
2022-09-18,2022,R,RS,JAX,IND,H,24,0,0
2022-09-18,2022,R,RS,IND,JAX,A,0,24,0
2022-09-18,2022,R,RS,DET,WAS,H,36,27,0
2022-09-18,2022,R,RS,WAS,DET,A,27,36,0
2022-09-18,2022,R,RS,MIA,BAL,A,42,38,0
2022-09-18,2022,R,RS,BAL,MIA,H,38,42,0
2022-09-18,2022,R,RS,TB,NO,A,20,10,0
2022-09-18,2022,R,RS,NO,TB,H,10,20,0
2022-09-18,2022,R,RS,NE,PIT,A,17,14,0
2022-09-18,2022,R,RS,PIT,NE,H,14,17,0
2022-09-18,2022,R,RS,STL,ATL,H,31,27,0
2022-09-18,2022,R,RS,ATL,STL,A,27,31,0
2022-09-18,2022,R,RS,SF,SEA,H,27,7,0
2022-09-18,2022,R,RS,SEA,SF,A,7,27,0
2022-09-18,2022,R,RS,DAL,CIN,H,20,17,0
2022-09-18,2022,R,RS,CIN,DAL,A,17,20,0
2022-09-18,2022,R,RS,ARI,OAK,A,29,23,1
2022-09-18,2022,R,RS,OAK,ARI,H,23,29,1
2022-09-18,2022,R,RS,DEN,HOU,H,16,9,0
2022-09-18,2022,R,RS,HOU,DEN,A,9,16,0
2022-09-18,2022,R,RS,GB,CHI,H,27,10,0
2022-09-18,2022,R,RS,CHI,GB,A,10,27,0
2022-09-19,2022,R,RS,BUF,TEN,H,41,7,0
2022-09-19,2022,R,RS,TEN,BUF,A,7,41,0
2022-09-19,2022,R,RS,PHI,MIN,H,24,7,0
2022-09-19,2022,R,RS,MIN,PHI,A,7,24,0
2022-09-22,2022,R,RS,CLE,PIT,H,29,17,0
2022-09-22,2022,R,RS,PIT,CLE,A,17,29,0
2022-09-25,2022,R,RS,MIA,BUF,H,21,19,0
2022-09-25,2022,R,RS,BUF,MIA,A,19,21,0
2022-09-25,2022,R,RS,CAR,NO,H,22,14,0
2022-09-25,2022,R,RS,NO,CAR,A,14,22,0
2022-09-25,2022,R,RS,CHI,HOU,H,23,20,0
2022-09-25,2022,R,RS,HOU,CHI,A,20,23,0
2022-09-25,2022,R,RS,CIN,NYJ,A,27,12,0
2022-09-25,2022,R,RS,NYJ,CIN,H,12,27,0
2022-09-25,2022,R,RS,IND,KC,H,20,17,0
2022-09-25,2022,R,RS,KC,IND,A,17,20,0
2022-09-25,2022,R,RS,MIN,DET,H,28,24,0
2022-09-25,2022,R,RS,DET,MIN,A,24,28,0
2022-09-25,2022,R,RS,BAL,NE,A,37,26,0
2022-09-25,2022,R,RS,NE,BAL,H,26,37,0
2022-09-25,2022,R,RS,TEN,OAK,H,24,22,0
2022-09-25,2022,R,RS,OAK,TEN,A,22,24,0
2022-09-25,2022,R,RS,PHI,WAS,A,24,8,0
2022-09-25,2022,R,RS,WAS,PHI,H,8,24,0
2022-09-25,2022,R,RS,JAX,SD,A,38,10,0
2022-09-25,2022,R,RS,SD,JAX,H,10,38,0
2022-09-25,2022,R,RS,ATL,SEA,A,27,23,0
2022-09-25,2022,R,RS,SEA,ATL,H,23,27,0
2022-09-25,2022,R,RS,STL,ARI,A,20,12,0
2022-09-25,2022,R,RS,ARI,STL,H,12,20,0
2022-09-25,2022,R,RS,GB,TB,A,14,12,0
2022-09-25,2022,R,RS,TB,GB,H,12,14,0
2022-09-25,2022,R,RS,DEN,SF,H,11,10,0
2022-09-25,2022,R,RS,SF,DEN,A,10,11,0
2022-09-26,2022,R,RS,DAL,NYG,A,23,16,0
2022-09-26,2022,R,RS,NYG,DAL,H,16,23,0
2022-09-29,2022,R,RS,CIN,MIA,H,27,15,0
2022-09-29,2022,R,RS,MIA,CIN,A,15,27,0
2022-10-02,2022,R,RS,MIN,NO,A,28,25,0
2022-10-02,2022,R,RS,NO,MIN,H,25,28,0
2022-10-02,2022,R,RS,ATL,CLE,H,23,20,0
