Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2000-09-03,2000,R,RS,MIN,CHI,H,30,27,0
2000-09-03,2000,R,RS,CHI,MIN,A,27,30,0
2000-09-03,2000,R,RS,IND,KC,A,27,14,0
2000-09-03,2000,R,RS,KC,IND,H,14,27,0
2000-09-03,2000,R,RS,WAS,CAR,H,20,17,0
2000-09-03,2000,R,RS,CAR,WAS,A,17,20,0
2000-09-03,2000,R,RS,ATL,SF,H,36,28,0
2000-09-03,2000,R,RS,SF,ATL,A,28,36,0
2000-09-03,2000,R,RS,JAX,CLE,A,27,7,0
2000-09-03,2000,R,RS,CLE,JAX,H,7,27,0
2000-09-03,2000,R,RS,TB,NE,A,21,16,0
2000-09-03,2000,R,RS,NE,TB,H,16,21,0
2000-09-03,2000,R,RS,BAL,PIT,A,16,0,0
2000-09-03,2000,R,RS,PIT,BAL,H,0,16,0
2000-09-03,2000,R,RS,DET,NO,A,14,10,0
2000-09-03,2000,R,RS,NO,DET,H,10,14,0
2000-09-03,2000,R,RS,NYG,ARI,H,21,16,0
2000-09-03,2000,R,RS,ARI,NYG,A,16,21,0
2000-09-03,2000,R,RS,PHI,DAL,A,41,14,0
2000-09-03,2000,R,RS,DAL,PHI,H,14,41,0
2000-09-03,2000,R,RS,OAK,SD,H,9,6,0
2000-09-03,2000,R,RS,SD,OAK,A,6,9,0
2000-09-03,2000,R,RS,MIA,SEA,H,23,0,0
2000-09-03,2000,R,RS,SEA,MIA,A,0,23,0
2000-09-03,2000,R,RS,NYJ,GB,A,20,16,0
2000-09-03,2000,R,RS,GB,NYJ,H,16,20,0
2000-09-03,2000,R,RS,BUF,TEN,H,16,13,0
2000-09-03,2000,R,RS,TEN,BUF,A,13,16,0
2000-09-04,2000,R,RS,STL,DEN,H,41,36,0
2000-09-04,2000,R,RS,DEN,STL,A,36,41,0
2000-09-10,2000,R,RS,MIN,MIA,H,13,7,0
2000-09-10,2000,R,RS,MIA,MIN,A,7,13,0
2000-09-10,2000,R,RS,CLE,CIN,A,24,7,0
2000-09-10,2000,R,RS,CIN,CLE,H,7,24,0
2000-09-10,2000,R,RS,OAK,IND,A,38,31,0
