Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
1997-09-07,1997,R,RS,SF,STL,A,15,12,0
1997-09-07,1997,R,RS,STL,SF,H,12,15,0
1997-09-07,1997,R,RS,DEN,SEA,A,35,14,0
1997-09-07,1997,R,RS,SEA,DEN,H,14,35,0
1997-09-07,1997,R,RS,PHI,GB,H,10,9,0
1997-09-07,1997,R,RS,GB,PHI,A,9,10,0
1997-09-07,1997,R,RS,JAX,NYG,H,40,13,0
1997-09-07,1997,R,RS,NYG,JAX,A,13,40,0
1997-09-07,1997,R,RS,ARI,DAL,H,25,22,1
1997-09-07,1997,R,RS,DAL,ARI,A,22,25,1
1997-09-08,1997,R,RS,KC,OAK,A,28,27,0
1997-09-08,1997,R,RS,OAK,KC,H,27,28,0
1997-09-14,1997,R,RS,OAK,ATL,A,36,31,0
1997-09-14,1997,R,RS,ATL,OAK,H,31,36,0
1997-09-14,1997,R,RS,KC,BUF,H,22,16,0
1997-09-14,1997,R,RS,BUF,KC,A,16,22,0
1997-09-14,1997,R,RS,DET,CHI,A,32,7,0
1997-09-14,1997,R,RS,CHI,DET,H,7,32,0
1997-09-14,1997,R,RS,WAS,ARI,H,19,13,0
1997-09-14,1997,R,RS,ARI,WAS,A,13,19,1
1997-09-14,1997,R,RS,GB,MIA,H,23,18,0
1997-09-14,1997,R,RS,MIA,GB,A,18,23,0
1997-09-14,1997,R,RS,TB,MIN,A,28,14,0
1997-09-14,1997,R,RS,MIN,TB,H,14,28,0
1997-09-14,1997,R,RS,BAL,NYG,A,24,23,0
1997-09-14,1997,R,RS,NYG,BAL,H,23,24,0
1997-09-14,1997,R,RS,CAR,SD,A,26,7,0
1997-09-14,1997,R,RS,SD,CAR,H,7,26,0
1997-09-14,1997,R,RS,SEA,IND,A,31,3,0
1997-09-14,1997,R,RS,IND,SEA,H,3,31,0
1997-09-14,1997,R,RS,DEN,STL,H,35,14,0
1997-09-14,1997,R,RS,STL,DEN,A,14,35,0
1997-09-14,1997,R,RS,SF,NO,H,33,7,0
1997-09-14,1997,R,RS,NO,SF,A,7,33,0
1997-09-14,1997,R,RS,NE,NYJ,H,27,24,1
1997-09-14,1997,R,RS,NYJ,NE,A,24,27,1
1997-09-15,1997,R,RS,DAL,PHI,H,21,20,0
1997-09-15,1997,R,RS,PHI,DAL,A,20,21,0
1997-09-21,1997,R,RS,BAL,TEN,A,36,10,0
1997-09-21,1997,R,RS,TEN,BAL,H,10,36,0
1997-09-21,1997,R,RS,KC,CAR,A,35,14,0
1997-09-21,1997,R,RS,CAR,KC,H,14,35,0
1997-09-21,1997,R,RS,NE,CHI,H,31,3,0
1997-09-21,1997,R,RS,CHI,NE,A,3,31,0
1997-09-21,1997,R,RS,NO,DET,H,35,17,0
1997-09-21,1997,R,RS,DET,NO,A,17,35,0
1997-09-21,1997,R,RS,GB,MIN,H,38,32,0
1997-09-21,1997,R,RS,MIN,GB,A,32,38,0
1997-09-21,1997,R,RS,NYJ,OAK,H,23,22,0
1997-09-21,1997,R,RS,OAK,NYJ,A,22,23,0
1997-09-21,1997,R,RS,DEN,CIN,H,38,20,0
1997-09-21,1997,R,RS,CIN,DEN,A,20,38,0
1997-09-21,1997,R,RS,SF,ATL,H,34,7,0
1997-09-21,1997,R,RS,ATL,SF,A,7,34,0
1997-09-21,1997,R,RS,BUF,IND,H,37,35,0
1997-09-21,1997,R,RS,IND,BUF,A,35,37,0
1997-09-21,1997,R,RS,STL,NYG,H,13,3,0
1997-09-21,1997,R,RS,NYG,STL,A,3,13,0
1997-09-21,1997,R,RS,SEA,SD,H,26,22,0
1997-09-21,1997,R,RS,SD,SEA,A,22,26,0
1997-09-21,1997,R,RS,TB,MIA,H,31,21,0
1997-09-21,1997,R,RS,MIA,TB,A,21,31,0
1997-09-22,1997,R,RS,JAX,PIT,H,30,21,0
1997-09-22,1997,R,RS,PIT,JAX,A,21,30,0
1997-09-28,1997,R,RS,TB,ARI,H,19,18,0
1997-09-28,1997,R,RS,ARI,TB,A,18,19,0
1997-09-28,1997,R,RS,WAS,JAX,H,24,12,0
1997-09-28,1997,R,RS,JAX,WAS,A,12,24,0
1997-09-28,1997,R,RS,PIT,TEN,H,37,24,0
1997-09-28,1997,R,RS,TEN,PIT,A,24,37,0
1997-09-28,1997,R,RS,DEN,ATL,A,29,21,0
1997-09-28,1997,R,RS,ATL,DEN,H,21,29,0
1997-09-28,1997,R,RS,DET,GB,H,26,15,0
1997-09-28,1997,R,RS,GB,DET,A,15,26,0
1997-09-28,1997,R,RS,NYG,NO,H,14,9,0
1997-09-28,1997,R,RS,NO,NYG,A,9,14,0
1997-09-28,1997,R,RS,NYJ,CIN,A,31,14,0
1997-09-28,1997,R,RS,CIN,NYJ,H,14,31,0
1997-09-28,1997,R,RS,DAL,CHI,H,27,3,0
1997-09-28,1997,R,RS,CHI,DAL,A,3,27,0
1997-09-28,1997,R,RS,KC,SEA,H,20,17,1
1997-09-28,1997,R,RS,SEA,KC,A,17,20,1
1997-09-28,1997,R,RS,OAK,STL,H,35,17,0
1997-09-28,1997,R,RS,STL,OAK,A,17,35,0
1997-09-28,1997,R,RS,SD,BAL,H,21,17,0
1997-09-28,1997,R,RS,BAL,SD,A,17,21,0
1997-09-28,1997,R,RS,MIN,PHI,H,28,19,0
1997-09-28,1997,R,RS,PHI,MIN,A,19,28,0
1997-09-29,1997,R,RS,SF,CAR,A,34,21,0
1997-09-29,1997,R,RS,CAR,SF,H,21,34,0
1997-10-05,1997,R,RS,BUF,DET,H,22,13,0
1997-10-05,1997,R,RS,DET,BUF,A,13,22,0
1997-10-05,1997,R,RS,JAX,CIN,H,21,13,0
1997-10-05,1997,R,RS,CIN,JAX,A,13,21,0
1997-10-05,1997,R,RS,NYG,DAL,H,20,17,0
1997-10-05,1997,R,RS,DAL,NYG,A,17,20,0
1997-10-05,1997,R,RS,PHI,WAS,H,24,10,0
1997-10-05,1997,R,RS,WAS,PHI,A,10,24,0
1997-10-05,1997,R,RS,PIT,BAL,A,42,34,0
1997-10-05,1997,R,RS,BAL,PIT,H,34,42,0
1997-10-05,1997,R,RS,GB,TB,H,21,16,0
1997-10-05,1997,R,RS,TB,GB,A,16,21,0
1997-10-05,1997,R,RS,MIA,KC,H,17,14,0
1997-10-05,1997,R,RS,KC,MIA,A,14,17,0
1997-10-05,1997,R,RS,NYJ,IND,A,16,12,0
1997-10-05,1997,R,RS,IND,NYJ,H,12,16,0
1997-10-05,1997,R,RS,MIN,ARI,A,20,19,0
1997-10-05,1997,R,RS,ARI,MIN,H,19,20,0
1997-10-05,1997,R,RS,SEA,TEN,H,16,13,0
1997-10-05,1997,R,RS,TEN,SEA,A,13,16,0
1997-10-05,1997,R,RS,SD,OAK,A,25,10,0
1997-10-05,1997,R,RS,OAK,SD,H,10,25,0
1997-10-05,1997,R,RS,NO,CHI,A,20,17,0
1997-10-05,1997,R,RS,CHI,NO,H,17,20,0
1997-10-06,1997,R,RS,DEN,NE,H,34,13,0
1997-10-06,1997,R,RS,NE,DEN,A,13,34,0
1997-10-12,1997,R,RS,ATL,NO,A,23,17,0
1997-10-12,1997,R,RS,NO,ATL,H,17,23,0
1997-10-12,1997,R,RS,NE,BUF,H,33,6,0
1997-10-12,1997,R,RS,BUF,NE,A,6,33,0
1997-10-12,1997,R,RS,TEN,CIN,H,30,7,0
1997-10-12,1997,R,RS,CIN,TEN,A,7,30,0
1997-10-12,1997,R,RS,JAX,PHI,H,38,21,0
1997-10-12,1997,R,RS,PHI,JAX,A,21,38,0
1997-10-12,1997,R,RS,MIA,NYJ,A,31,20,0
1997-10-12,1997,R,RS,NYJ,MIA,H,20,31,0
1997-10-12,1997,R,RS,GB,CHI,A,24,23,0
1997-10-12,1997,R,RS,CHI,GB,H,23,24,0
1997-10-12,1997,R,RS,DET,TB,A,27,9,0
1997-10-12,1997,R,RS,TB,DET,H,9,27,0
1997-10-12,1997,R,RS,MIN,CAR,H,21,14,0
1997-10-12,1997,R,RS,CAR,MIN,A,14,21,0
1997-10-12,1997,R,RS,NYG,ARI,A,27,13,0
1997-10-12,1997,R,RS,ARI,NYG,H,13,27,0
1997-10-12,1997,R,RS,SF,STL,H,30,10,0
1997-10-12,1997,R,RS,STL,SF,A,10,30,0
1997-10-12,1997,R,RS,PIT,IND,H,24,22,0
1997-10-12,1997,R,RS,IND,PIT,A,22,24,0
1997-10-13,1997,R,RS,WAS,DAL,H,21,16,0
1997-10-13,1997,R,RS,DAL,WAS,A,16,21,0
1997-10-16,1997,R,RS,KC,SD,H,31,3,0
1997-10-16,1997,R,RS,SD,KC,A,3,31,0
1997-10-19,1997,R,RS,SF,ATL,A,35,28,0
1997-10-19,1997,R,RS,ATL,SF,H,28,35,0
1997-10-19,1997,R,RS,CAR,NO,A,13,0,0
1997-10-19,1997,R,RS,NO,CAR,H,0,13,0
1997-10-19,1997,R,RS,PHI,ARI,H,13,10,1
1997-10-19,1997,R,RS,ARI,PHI,A,10,13,1
1997-10-19,1997,R,RS,DAL,JAX,H,26,22,0
1997-10-19,1997,R,RS,JAX,DAL,A,22,26,0
1997-10-19,1997,R,RS,NYJ,NE,H,24,19,0
1997-10-19,1997,R,RS,NE,NYJ,A,19,24,0
1997-10-19,1997,R,RS,TEN,WAS,H,28,14,0
1997-10-19,1997,R,RS,WAS,TEN,A,14,28,0
1997-10-19,1997,R,RS,SEA,STL,A,17,9,0
1997-10-19,1997,R,RS,STL,SEA,H,9,17,0
1997-10-19,1997,R,RS,PIT,CIN,A,26,10,0
1997-10-19,1997,R,RS,CIN,PIT,H,10,26,0
1997-10-19,1997,R,RS,OAK,DEN,H,28,25,0
1997-10-19,1997,R,RS,DEN,OAK,A,25,28,0
1997-10-19,1997,R,RS,MIA,BAL,A,24,13,0
1997-10-19,1997,R,RS,BAL,MIA,H,13,24,0
1997-10-19,1997,R,RS,NYG,DET,A,26,20,1
1997-10-19,1997,R,RS,DET,NYG,H,20,26,1
1997-10-20,1997,R,RS,BUF,IND,A,9,6,0
1997-10-20,1997,R,RS,IND,BUF,H,6,9,0
1997-10-26,1997,R,RS,DEN,BUF,A,23,20,1
1997-10-26,1997,R,RS,BUF,DEN,H,20,23,1
1997-10-26,1997,R,RS,NYG,CIN,H,29,27,0
1997-10-26,1997,R,RS,CIN,NYG,A,27,29,0
1997-10-26,1997,R,RS,PHI,DAL,H,13,12,0
1997-10-26,1997,R,RS,DAL,PHI,A,12,13,0
1997-10-26,1997,R,RS,KC,STL,A,28,20,0
1997-10-26,1997,R,RS,STL,KC,H,20,28,0
1997-10-26,1997,R,RS,BAL,WAS,A,20,17,0
1997-10-26,1997,R,RS,WAS,BAL,H,17,20,0
1997-10-26,1997,R,RS,SF,NO,A,23,0,0
1997-10-26,1997,R,RS,NO,SF,H,0,23,0
1997-10-26,1997,R,RS,SD,IND,H,35,19,0
1997-10-26,1997,R,RS,IND,SD,A,19,35,0
1997-10-26,1997,R,RS,TEN,ARI,A,41,14,0
1997-10-26,1997,R,RS,ARI,TEN,H,14,41,0
1997-10-26,1997,R,RS,PIT,JAX,H,23,17,1
1997-10-26,1997,R,RS,JAX,PIT,A,17,23,1
1997-10-26,1997,R,RS,MIN,TB,A,10,6,0
1997-10-26,1997,R,RS,TB,MIN,H,6,10,0
1997-10-26,1997,R,RS,SEA,OAK,H,45,34,0
1997-10-26,1997,R,RS,OAK,SEA,A,34,45,0
1997-10-26,1997,R,RS,CAR,ATL,H,21,12,0
1997-10-26,1997,R,RS,ATL,CAR,A,12,21,0
1997-10-27,1997,R,RS,CHI,MIA,A,36,33,1
1997-10-27,1997,R,RS,MIA,CHI,H,33,36,1
1997-10-27,1997,R,RS,GB,NE,A,28,10,0
1997-10-27,1997,R,RS,NE,GB,H,10,28,0
1997-11-02,1997,R,RS,ATL,STL,H,34,31,0
1997-11-02,1997,R,RS,STL,ATL,A,31,34,0
1997-11-02,1997,R,RS,BUF,MIA,H,9,6,0
1997-11-02,1997,R,RS,MIA,BUF,A,6,9,0
1997-11-02,1997,R,RS,CAR,OAK,H,38,14,0
1997-11-02,1997,R,RS,OAK,CAR,A,14,38,0
1997-11-02,1997,R,RS,WAS,CHI,A,31,8,0
1997-11-02,1997,R,RS,CHI,WAS,H,8,31,0
1997-11-02,1997,R,RS,CIN,SD,H,38,31,0
1997-11-02,1997,R,RS,SD,CIN,A,31,38,0
1997-11-02,1997,R,RS,TB,IND,A,31,28,0
1997-11-02,1997,R,RS,IND,TB,H,28,31,0
1997-11-02,1997,R,RS,MIN,NE,H,23,18,0
1997-11-02,1997,R,RS,NE,MIN,A,18,23,0
1997-11-02,1997,R,RS,NYJ,BAL,H,19,16,1
1997-11-02,1997,R,RS,BAL,NYJ,A,16,19,1
1997-11-02,1997,R,RS,ARI,PHI,H,31,21,0
1997-11-02,1997,R,RS,PHI,ARI,A,21,31,0
1997-11-02,1997,R,RS,SF,DAL,H,17,10,0
1997-11-02,1997,R,RS,DAL,SF,A,10,17,0
1997-11-02,1997,R,RS,DEN,SEA,H,30,27,0
1997-11-02,1997,R,RS,SEA,DEN,A,27,30,0
1997-11-02,1997,R,RS,JAX,TEN,A,30,24,0
1997-11-02,1997,R,RS,TEN,JAX,H,24,30,0
1997-11-02,1997,R,RS,GB,DET,H,20,10,0
1997-11-02,1997,R,RS,DET,GB,A,10,20,0
1997-11-03,1997,R,RS,KC,PIT,H,13,10,0
1997-11-03,1997,R,RS,PIT,KC,A,10,13,0
1997-11-09,1997,R,RS,TB,ATL,A,31,10,0
1997-11-09,1997,R,RS,ATL,TB,H,10,31,0
1997-11-09,1997,R,RS,MIN,CHI,H,29,22,0
1997-11-09,1997,R,RS,CHI,MIN,A,22,29,0
1997-11-09,1997,R,RS,CIN,IND,A,28,13,0
1997-11-09,1997,R,RS,IND,CIN,H,13,28,0
1997-11-09,1997,R,RS,DAL,ARI,H,24,6,0
1997-11-09,1997,R,RS,ARI,DAL,A,6,24,0
1997-11-09,1997,R,RS,WAS,DET,H,30,7,0
1997-11-09,1997,R,RS,DET,WAS,A,7,30,0
1997-11-09,1997,R,RS,GB,STL,H,17,7,0
1997-11-09,1997,R,RS,STL,GB,A,7,17,0
1997-11-09,1997,R,RS,JAX,KC,H,24,10,0
1997-11-09,1997,R,RS,KC,JAX,A,10,24,0
1997-11-09,1997,R,RS,MIA,NYJ,H,24,17,0
1997-11-09,1997,R,RS,NYJ,MIA,A,17,24,0
1997-11-09,1997,R,RS,NE,BUF,A,31,10,0
1997-11-09,1997,R,RS,BUF,NE,H,10,31,0
1997-11-09,1997,R,RS,DEN,CAR,H,34,0,0
1997-11-09,1997,R,RS,CAR,DEN,A,0,34,0
1997-11-09,1997,R,RS,NO,OAK,A,13,10,0
1997-11-09,1997,R,RS,OAK,NO,H,10,13,0
1997-11-09,1997,R,RS,TEN,NYG,H,10,6,0
1997-11-09,1997,R,RS,NYG,TEN,A,6,10,0
1997-11-09,1997,R,RS,SEA,SD,A,37,31,0
1997-11-09,1997,R,RS,SD,SEA,H,31,37,0
1997-11-09,1997,R,RS,PIT,BAL,H,37,0,0
1997-11-09,1997,R,RS,BAL,PIT,A,0,37,0
1997-11-10,1997,R,RS,SF,PHI,A,24,12,0
1997-11-10,1997,R,RS,PHI,SF,H,12,24,0
1997-11-16,1997,R,RS,ATL,STL,A,27,21,0
1997-11-16,1997,R,RS,STL,ATL,H,21,27,0
1997-11-16,1997,R,RS,PIT,CIN,H,20,3,0
1997-11-16,1997,R,RS,CIN,PIT,A,3,20,0
1997-11-16,1997,R,RS,IND,GB,H,41,38,0
1997-11-16,1997,R,RS,GB,IND,A,38,41,0
1997-11-16,1997,R,RS,NYG,ARI,H,19,10,0
1997-11-16,1997,R,RS,ARI,NYG,A,10,19,0
1997-11-16,1997,R,RS,KC,DEN,H,24,22,0
1997-11-16,1997,R,RS,DEN,KC,A,22,24,0
1997-11-16,1997,R,RS,DET,MIN,H,38,15,0
1997-11-16,1997,R,RS,MIN,DET,A,15,38,0
1997-11-16,1997,R,RS,JAX,TEN,H,17,9,0
1997-11-16,1997,R,RS,TEN,JAX,A,9,17,0
1997-11-16,1997,R,RS,NO,SEA,H,20,17,1
1997-11-16,1997,R,RS,SEA,NO,A,17,20,1
1997-11-16,1997,R,RS,TB,NE,H,27,7,0
1997-11-16,1997,R,RS,NE,TB,A,7,27,0
1997-11-16,1997,R,RS,BAL,PHI,H,10,10,1
1997-11-16,1997,R,RS,PHI,BAL,A,10,10,1
1997-11-16,1997,R,RS,SF,CAR,H,27,19,0
1997-11-16,1997,R,RS,CAR,SF,A,19,27,0
1997-11-16,1997,R,RS,NYJ,CHI,A,23,15,0
1997-11-16,1997,R,RS,CHI,NYJ,H,15,23,0
1997-11-16,1997,R,RS,DAL,WAS,H,17,14,0
1997-11-16,1997,R,RS,WAS,DAL,A,14,17,0
1997-11-16,1997,R,RS,OAK,SD,A,38,13,0
1997-11-16,1997,R,RS,SD,OAK,H,13,38,0
1997-11-17,1997,R,RS,MIA,BUF,H,30,13,0
1997-11-17,1997,R,RS,BUF,MIA,A,13,30,0
1997-11-23,1997,R,RS,ATL,NO,H,20,3,0
1997-11-23,1997,R,RS,NO,ATL,A,3,20,0
1997-11-23,1997,R,RS,TEN,BUF,H,31,14,0
1997-11-23,1997,R,RS,BUF,TEN,A,14,31,0
1997-11-23,1997,R,RS,CHI,TB,H,13,7,0
1997-11-23,1997,R,RS,TB,CHI,A,7,13,0
1997-11-23,1997,R,RS,DET,IND,H,32,10,0
1997-11-23,1997,R,RS,IND,DET,A,10,32,0
1997-11-23,1997,R,RS,ARI,BAL,A,16,13,0
1997-11-23,1997,R,RS,BAL,ARI,H,13,16,0
1997-11-23,1997,R,RS,GB,DAL,H,45,17,0
1997-11-23,1997,R,RS,DAL,GB,A,17,45,0
1997-11-23,1997,R,RS,NE,MIA,H,27,24,0
1997-11-23,1997,R,RS,MIA,NE,A,24,27,0
1997-11-23,1997,R,RS,NYJ,MIN,H,23,21,0
1997-11-23,1997,R,RS,MIN,NYJ,A,21,23,0
1997-11-23,1997,R,RS,PHI,PIT,H,23,20,0
1997-11-23,1997,R,RS,PIT,PHI,A,20,23,0
1997-11-23,1997,R,RS,CAR,STL,A,16,10,0
1997-11-23,1997,R,RS,STL,CAR,H,10,16,0
1997-11-23,1997,R,RS,CIN,JAX,H,31,26,0
1997-11-23,1997,R,RS,JAX,CIN,A,26,31,0
1997-11-23,1997,R,RS,KC,SEA,A,19,14,0
1997-11-23,1997,R,RS,SEA,KC,H,14,19,0
1997-11-23,1997,R,RS,SF,SD,H,17,10,0
1997-11-23,1997,R,RS,SD,SF,A,10,17,0
1997-11-23,1997,R,RS,WAS,NYG,H,7,7,1
1997-11-23,1997,R,RS,NYG,WAS,A,7,7,1
1997-11-24,1997,R,RS,DEN,OAK,H,31,3,0
1997-11-24,1997,R,RS,OAK,DEN,A,3,31,0
1997-11-27,1997,R,RS,DET,CHI,H,55,20,0
1997-11-27,1997,R,RS,CHI,DET,A,20,55,0
1997-11-27,1997,R,RS,TEN,DAL,A,27,14,0
1997-11-27,1997,R,RS,DAL,TEN,H,14,27,0
1997-11-30,1997,R,RS,BUF,NYJ,H,20,10,0
1997-11-30,1997,R,RS,NYJ,BUF,A,10,20,0
1997-11-30,1997,R,RS,NO,CAR,A,16,13,0
1997-11-30,1997,R,RS,CAR,NO,H,13,16,0
1997-11-30,1997,R,RS,PHI,CIN,H,44,42,0
1997-11-30,1997,R,RS,CIN,PHI,A,42,44,0
1997-11-30,1997,R,RS,NE,IND,H,20,17,0
1997-11-30,1997,R,RS,IND,NE,A,17,20,0
1997-11-30,1997,R,RS,JAX,BAL,H,29,27,0
1997-11-30,1997,R,RS,BAL,JAX,A,27,29,0
1997-11-30,1997,R,RS,KC,SF,H,44,9,0
1997-11-30,1997,R,RS,SF,KC,A,9,44,0
1997-11-30,1997,R,RS,STL,WAS,A,23,20,0
1997-11-30,1997,R,RS,WAS,STL,H,20,23,0
1997-11-30,1997,R,RS,ATL,SEA,A,24,17,0
1997-11-30,1997,R,RS,SEA,ATL,H,17,24,0
1997-11-30,1997,R,RS,PIT,ARI,A,26,20,1
1997-11-30,1997,R,RS,ARI,PIT,H,20,26,1
1997-11-30,1997,R,RS,MIA,OAK,A,34,16,0
1997-11-30,1997,R,RS,OAK,MIA,H,16,34,0
1997-11-30,1997,R,RS,TB,NYG,A,20,8,0
1997-11-30,1997,R,RS,NYG,TB,H,8,20,0
1997-11-30,1997,R,RS,DEN,SD,A,38,28,0
1997-11-30,1997,R,RS,SD,DEN,H,28,38,0
1997-12-01,1997,R,RS,GB,MIN,A,27,11,0
1997-12-01,1997,R,RS,MIN,GB,H,11,27,0
1997-12-04,1997,R,RS,CIN,TEN,H,41,14,0
1997-12-04,1997,R,RS,TEN,CIN,A,14,41,0
1997-12-07,1997,R,RS,CHI,BUF,H,20,3,0
1997-12-07,1997,R,RS,BUF,CHI,A,3,20,0
1997-12-07,1997,R,RS,PIT,DEN,H,35,24,0
1997-12-07,1997,R,RS,DEN,PIT,A,24,35,0
1997-12-07,1997,R,RS,GB,TB,A,17,6,0
1997-12-07,1997,R,RS,TB,GB,H,6,17,0
1997-12-07,1997,R,RS,NE,JAX,A,26,20,0
1997-12-07,1997,R,RS,JAX,NE,H,20,26,0
1997-12-07,1997,R,RS,KC,OAK,H,30,0,0
1997-12-07,1997,R,RS,OAK,KC,A,0,30,0
1997-12-07,1997,R,RS,STL,NO,A,34,27,0
1997-12-07,1997,R,RS,NO,STL,H,27,34,0
1997-12-07,1997,R,RS,NYG,PHI,A,31,21,0
1997-12-07,1997,R,RS,PHI,NYG,H,21,31,0
1997-12-07,1997,R,RS,BAL,SEA,H,31,24,0
1997-12-07,1997,R,RS,SEA,BAL,A,24,31,0
1997-12-07,1997,R,RS,ATL,SD,A,14,3,0
1997-12-07,1997,R,RS,SD,ATL,H,3,14,0
1997-12-07,1997,R,RS,IND,NYJ,A,22,14,0
1997-12-07,1997,R,RS,NYJ,IND,H,14,22,0
1997-12-07,1997,R,RS,WAS,ARI,A,38,28,0
1997-12-07,1997,R,RS,ARI,WAS,H,28,38,0
1997-12-07,1997,R,RS,SF,MIN,H,28,17,0
1997-12-07,1997,R,RS,MIN,SF,A,17,28,0
1997-12-07,1997,R,RS,MIA,DET,H,33,30,0
1997-12-07,1997,R,RS,DET,MIA,A,30,33,0
1997-12-08,1997,R,RS,CAR,DAL,A,23,13,0
1997-12-08,1997,R,RS,DAL,CAR,H,13,23,0
1997-12-13,1997,R,RS,NYG,WAS,H,30,10,0
1997-12-13,1997,R,RS,WAS,NYG,A,10,30,0
1997-12-13,1997,R,RS,PIT,NE,A,24,21,1
1997-12-13,1997,R,RS,NE,PIT,H,21,24,1
1997-12-14,1997,R,RS,ATL,PHI,H,20,17,0
1997-12-14,1997,R,RS,PHI,ATL,A,17,20,0
1997-12-14,1997,R,RS,JAX,BUF,A,20,14,0
1997-12-14,1997,R,RS,BUF,JAX,H,14,20,0
1997-12-14,1997,R,RS,CIN,DAL,H,31,24,0
1997-12-14,1997,R,RS,DAL,CIN,A,24,31,0
1997-12-14,1997,R,RS,IND,MIA,H,41,0,0
1997-12-14,1997,R,RS,MIA,IND,A,0,41,0
1997-12-14,1997,R,RS,DET,MIN,A,14,13,0
1997-12-14,1997,R,RS,MIN,DET,H,13,14,0
1997-12-14,1997,R,RS,NYJ,TB,H,31,0,0
1997-12-14,1997,R,RS,TB,NYJ,A,0,31,0
1997-12-14,1997,R,RS,BAL,TEN,H,21,19,0
1997-12-14,1997,R,RS,TEN,BAL,A,19,21,0
1997-12-14,1997,R,RS,GB,CAR,A,31,10,0
1997-12-14,1997,R,RS,CAR,GB,H,10,31,0
1997-12-14,1997,R,RS,NO,ARI,H,27,10,0
1997-12-14,1997,R,RS,ARI,NO,A,10,27,0
1997-12-14,1997,R,RS,KC,SD,A,29,7,0
1997-12-14,1997,R,RS,SD,KC,H,7,29,0
1997-12-14,1997,R,RS,SEA,OAK,A,22,21,0
1997-12-14,1997,R,RS,OAK,SEA,H,21,22,0
1997-12-14,1997,R,RS,CHI,STL,A,13,10,0
1997-12-14,1997,R,RS,STL,CHI,H,10,13,0
1997-12-15,1997,R,RS,SF,DEN,H,34,17,0
1997-12-15,1997,R,RS,DEN,SF,A,17,34,0
1997-12-20,1997,R,RS,GB,BUF,H,31,21,0
1997-12-20,1997,R,RS,BUF,GB,A,21,31,0
1997-12-20,1997,R,RS,STL,CAR,A,30,18,0
1997-12-20,1997,R,RS,CAR,STL,H,18,30,0
1997-12-21,1997,R,RS,TB,CHI,H,31,15,0
1997-12-21,1997,R,RS,CHI,TB,A,15,31,0
1997-12-21,1997,R,RS,CIN,BAL,H,16,14,0
