Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
1999-09-19,1999,R,RS,NYJ,BUF,A,3,17,0
1999-09-20,1999,R,RS,DAL,ATL,H,24,7,0
1999-09-20,1999,R,RS,ATL,DAL,A,7,24,0
1999-09-26,1999,R,RS,STL,ATL,H,35,7,0
1999-09-26,1999,R,RS,ATL,STL,A,7,35,0
1999-09-26,1999,R,RS,CAR,CIN,H,27,3,0
1999-09-26,1999,R,RS,CIN,CAR,A,3,27,0
1999-09-26,1999,R,RS,BUF,PHI,H,26,0,0
1999-09-26,1999,R,RS,PHI,BUF,A,0,26,0
1999-09-26,1999,R,RS,BAL,CLE,H,17,10,0
1999-09-26,1999,R,RS,CLE,BAL,A,10,17,0
1999-09-26,1999,R,RS,TB,DEN,H,13,10,0
1999-09-26,1999,R,RS,DEN,TB,A,10,13,0
1999-09-26,1999,R,RS,KC,DET,H,31,21,0
1999-09-26,1999,R,RS,DET,KC,A,21,31,0
1999-09-26,1999,R,RS,SEA,PIT,A,29,10,0
1999-09-26,1999,R,RS,PIT,SEA,H,10,29,0
1999-09-26,1999,R,RS,WAS,NYJ,A,27,20,0
1999-09-26,1999,R,RS,NYJ,WAS,H,20,27,0
1999-09-26,1999,R,RS,IND,SD,A,27,19,0
1999-09-26,1999,R,RS,SD,IND,H,19,27,0
1999-09-26,1999,R,RS,TEN,JAX,A,20,19,0
1999-09-26,1999,R,RS,JAX,TEN,H,19,20,0
1999-09-26,1999,R,RS,GB,MIN,H,23,20,0
1999-09-26,1999,R,RS,MIN,GB,A,20,23,0
1999-09-26,1999,R,RS,OAK,CHI,H,24,17,0
1999-09-26,1999,R,RS,CHI,OAK,A,17,24,0
1999-09-26,1999,R,RS,NE,NYG,H,16,14,0
1999-09-26,1999,R,RS,NYG,NE,A,14,16,0
1999-09-27,1999,R,RS,SF,ARI,A,24,10,0
1999-09-27,1999,R,RS,ARI,SF,H,10,24,0
1999-10-03,1999,R,RS,WAS,CAR,H,38,36,0
1999-10-03,1999,R,RS,CAR,WAS,A,36,38,0
1999-10-03,1999,R,RS,STL,CIN,A,38,10,0
1999-10-03,1999,R,RS,CIN,STL,H,10,38,0
1999-10-03,1999,R,RS,MIN,TB,H,21,14,0
1999-10-03,1999,R,RS,TB,MIN,A,14,21,0
1999-10-03,1999,R,RS,JAX,PIT,A,17,3,0
1999-10-03,1999,R,RS,PIT,JAX,H,3,17,0
1999-10-03,1999,R,RS,BAL,ATL,A,19,13,1
1999-10-03,1999,R,RS,ATL,BAL,H,13,19,1
1999-10-03,1999,R,RS,CHI,NO,H,14,10,0
1999-10-03,1999,R,RS,NO,CHI,A,10,14,0
1999-10-03,1999,R,RS,NE,CLE,A,19,7,0
1999-10-03,1999,R,RS,CLE,NE,H,7,19,0
1999-10-03,1999,R,RS,NYG,PHI,H,16,15,0
1999-10-03,1999,R,RS,PHI,NYG,A,15,16,0
1999-10-03,1999,R,RS,DAL,ARI,H,35,7,0
1999-10-03,1999,R,RS,ARI,DAL,A,7,35,0
1999-10-03,1999,R,RS,NYJ,DEN,A,21,13,0
1999-10-03,1999,R,RS,DEN,NYJ,H,13,21,0
1999-10-03,1999,R,RS,SD,KC,H,21,14,0
1999-10-03,1999,R,RS,KC,SD,A,14,21,0
1999-10-03,1999,R,RS,SF,TEN,H,24,22,0
1999-10-03,1999,R,RS,TEN,SF,A,22,24,0
1999-10-03,1999,R,RS,SEA,OAK,H,22,21,0
1999-10-03,1999,R,RS,OAK,SEA,A,21,22,0
1999-10-04,1999,R,RS,BUF,MIA,A,23,18,0
1999-10-04,1999,R,RS,MIA,BUF,H,18,23,0
1999-10-10,1999,R,RS,CHI,MIN,A,24,22,0
1999-10-10,1999,R,RS,MIN,CHI,H,22,24,0
1999-10-10,1999,R,RS,SD,DET,A,20,10,0
1999-10-10,1999,R,RS,DET,SD,H,10,20,0
1999-10-10,1999,R,RS,BUF,PIT,H,24,21,0
1999-10-10,1999,R,RS,PIT,BUF,A,21,24,0
1999-10-10,1999,R,RS,KC,NE,H,16,14,0
1999-10-10,1999,R,RS,NE,KC,A,14,16,0
1999-10-10,1999,R,RS,STL,SF,H,42,20,0
1999-10-10,1999,R,RS,SF,STL,A,20,42,0
1999-10-10,1999,R,RS,CIN,CLE,A,18,17,0
1999-10-10,1999,R,RS,CLE,CIN,H,17,18,0
1999-10-10,1999,R,RS,PHI,DAL,H,13,10,0
1999-10-10,1999,R,RS,DAL,PHI,A,10,13,0
1999-10-10,1999,R,RS,ATL,NO,A,20,17,0
1999-10-10,1999,R,RS,NO,ATL,H,17,20,0
1999-10-10,1999,R,RS,ARI,NYG,H,14,3,0
1999-10-10,1999,R,RS,NYG,ARI,A,3,14,0
1999-10-10,1999,R,RS,MIA,IND,A,34,31,0
1999-10-10,1999,R,RS,IND,MIA,H,31,34,0
1999-10-10,1999,R,RS,TEN,BAL,H,14,11,0
1999-10-10,1999,R,RS,BAL,TEN,A,11,14,0
1999-10-10,1999,R,RS,DEN,OAK,A,16,13,0
1999-10-10,1999,R,RS,OAK,DEN,H,13,16,0
1999-10-10,1999,R,RS,GB,TB,H,26,23,0
1999-10-10,1999,R,RS,TB,GB,A,23,26,0
1999-10-11,1999,R,RS,JAX,NYJ,A,16,6,0
1999-10-11,1999,R,RS,NYJ,JAX,H,6,16,0
1999-10-17,1999,R,RS,PIT,CIN,A,17,3,0
1999-10-17,1999,R,RS,CIN,PIT,H,3,17,0
1999-10-17,1999,R,RS,DET,MIN,H,25,23,0
1999-10-17,1999,R,RS,MIN,DET,A,23,25,0
1999-10-17,1999,R,RS,OAK,BUF,A,20,14,0
1999-10-17,1999,R,RS,BUF,OAK,H,14,20,0
1999-10-17,1999,R,RS,IND,NYJ,A,16,13,0
1999-10-17,1999,R,RS,NYJ,IND,H,13,16,0
1999-10-17,1999,R,RS,MIA,NE,A,31,30,0
1999-10-17,1999,R,RS,NE,MIA,H,30,31,0
1999-10-17,1999,R,RS,TEN,NO,A,24,21,0
1999-10-17,1999,R,RS,NO,TEN,H,21,24,0
1999-10-17,1999,R,RS,STL,ATL,A,41,13,0
1999-10-17,1999,R,RS,ATL,STL,H,13,41,0
1999-10-17,1999,R,RS,PHI,CHI,A,20,16,0
1999-10-17,1999,R,RS,CHI,PHI,H,16,20,0
1999-10-17,1999,R,RS,JAX,CLE,H,24,7,0
1999-10-17,1999,R,RS,CLE,JAX,A,7,24,0
1999-10-17,1999,R,RS,SD,SEA,H,13,10,0
1999-10-17,1999,R,RS,SEA,SD,A,10,13,0
1999-10-17,1999,R,RS,CAR,SF,A,31,29,0
1999-10-17,1999,R,RS,SF,CAR,H,29,31,0
1999-10-17,1999,R,RS,DEN,GB,H,31,10,0
1999-10-17,1999,R,RS,GB,DEN,A,10,31,0
1999-10-17,1999,R,RS,WAS,ARI,A,24,10,0
1999-10-17,1999,R,RS,ARI,WAS,H,10,24,0
1999-10-18,1999,R,RS,NYG,DAL,H,13,10,0
1999-10-18,1999,R,RS,DAL,NYG,A,10,13,0
1999-10-21,1999,R,RS,KC,BAL,A,35,8,0
1999-10-21,1999,R,RS,BAL,KC,H,8,35,0
1999-10-24,1999,R,RS,TB,CHI,H,6,3,0
1999-10-24,1999,R,RS,CHI,TB,A,3,6,0
1999-10-24,1999,R,RS,IND,CIN,H,31,10,0
1999-10-24,1999,R,RS,CIN,IND,A,10,31,0
1999-10-24,1999,R,RS,MIN,SF,H,40,16,0
1999-10-24,1999,R,RS,SF,MIN,A,16,40,0
1999-10-24,1999,R,RS,MIA,PHI,H,16,13,0
1999-10-24,1999,R,RS,PHI,MIA,A,13,16,0
1999-10-24,1999,R,RS,DET,CAR,A,24,9,0
1999-10-24,1999,R,RS,CAR,DET,H,9,24,0
1999-10-24,1999,R,RS,STL,CLE,H,34,3,0
1999-10-24,1999,R,RS,CLE,STL,A,3,34,0
1999-10-24,1999,R,RS,NE,DEN,H,24,23,0
1999-10-24,1999,R,RS,DEN,NE,A,23,24,0
1999-10-24,1999,R,RS,NYG,NO,H,31,3,0
1999-10-24,1999,R,RS,NO,NYG,A,3,31,0
1999-10-24,1999,R,RS,DAL,WAS,H,38,20,0
1999-10-24,1999,R,RS,WAS,DAL,A,20,38,0
1999-10-24,1999,R,RS,GB,SD,A,31,3,0
1999-10-24,1999,R,RS,SD,GB,H,3,31,0
1999-10-24,1999,R,RS,SEA,BUF,H,26,16,0
1999-10-24,1999,R,RS,BUF,SEA,A,16,26,0
1999-10-24,1999,R,RS,OAK,NYJ,H,24,23,0
1999-10-24,1999,R,RS,NYJ,OAK,A,23,24,0
1999-10-25,1999,R,RS,PIT,ATL,H,13,9,0
1999-10-25,1999,R,RS,ATL,PIT,A,9,13,0
1999-10-31,1999,R,RS,JAX,CIN,A,41,10,0
1999-10-31,1999,R,RS,CIN,JAX,H,10,41,0
1999-10-31,1999,R,RS,KC,SD,H,34,0,0
1999-10-31,1999,R,RS,SD,KC,A,0,34,0
1999-10-31,1999,R,RS,BUF,BAL,A,13,10,0
1999-10-31,1999,R,RS,BAL,BUF,H,10,13,0
1999-10-31,1999,R,RS,WAS,CHI,H,48,22,0
1999-10-31,1999,R,RS,CHI,WAS,A,22,48,0
1999-10-31,1999,R,RS,CLE,NO,A,21,16,0
1999-10-31,1999,R,RS,NO,CLE,H,16,21,0
1999-10-31,1999,R,RS,NYG,PHI,A,23,17,1
1999-10-31,1999,R,RS,PHI,NYG,H,17,23,1
1999-10-31,1999,R,RS,TEN,STL,H,24,21,0
1999-10-31,1999,R,RS,STL,TEN,A,21,24,0
1999-10-31,1999,R,RS,ATL,CAR,H,27,20,0
1999-10-31,1999,R,RS,CAR,ATL,A,20,27,0
1999-10-31,1999,R,RS,NE,ARI,A,27,3,0
1999-10-31,1999,R,RS,ARI,NE,H,3,27,0
1999-10-31,1999,R,RS,MIA,OAK,A,16,9,0
1999-10-31,1999,R,RS,OAK,MIA,H,9,16,0
1999-10-31,1999,R,RS,MIN,DEN,A,23,20,0
1999-10-31,1999,R,RS,DEN,MIN,H,20,23,0
1999-10-31,1999,R,RS,IND,DAL,H,34,24,0
1999-10-31,1999,R,RS,DAL,IND,A,24,34,0
1999-10-31,1999,R,RS,DET,TB,H,20,3,0
1999-10-31,1999,R,RS,TB,DET,A,3,20,0
1999-11-01,1999,R,RS,SEA,GB,A,27,7,0
1999-11-01,1999,R,RS,GB,SEA,H,7,27,0
1999-11-07,1999,R,RS,DET,STL,H,31,27,0
1999-11-07,1999,R,RS,STL,DET,A,27,31,0
1999-11-07,1999,R,RS,CAR,PHI,H,33,7,0
1999-11-07,1999,R,RS,PHI,CAR,A,7,33,0
1999-11-07,1999,R,RS,JAX,ATL,A,30,7,0
1999-11-07,1999,R,RS,ATL,JAX,H,7,30,0
1999-11-07,1999,R,RS,CHI,GB,A,14,13,0
1999-11-07,1999,R,RS,GB,CHI,H,13,14,0
1999-11-07,1999,R,RS,NYJ,ARI,H,12,7,0
1999-11-07,1999,R,RS,ARI,NYJ,A,7,12,0
1999-11-07,1999,R,RS,BAL,CLE,A,41,9,0
1999-11-07,1999,R,RS,CLE,BAL,H,9,41,0
1999-11-07,1999,R,RS,IND,KC,H,25,17,0
1999-11-07,1999,R,RS,KC,IND,A,17,25,0
1999-11-07,1999,R,RS,BUF,WAS,A,34,17,0
1999-11-07,1999,R,RS,WAS,BUF,H,17,34,0
1999-11-07,1999,R,RS,TB,NO,A,31,16,0
1999-11-07,1999,R,RS,NO,TB,H,16,31,0
1999-11-07,1999,R,RS,PIT,SF,A,27,6,0
1999-11-07,1999,R,RS,SF,PIT,H,6,27,0
1999-11-07,1999,R,RS,DEN,SD,A,33,17,0
1999-11-07,1999,R,RS,SD,DEN,H,17,33,0
1999-11-07,1999,R,RS,SEA,CIN,H,37,20,0
1999-11-07,1999,R,RS,CIN,SEA,A,20,37,0
1999-11-07,1999,R,RS,MIA,TEN,H,17,0,0
1999-11-07,1999,R,RS,TEN,MIA,A,0,17,0
1999-11-08,1999,R,RS,MIN,DAL,H,27,17,0
1999-11-08,1999,R,RS,DAL,MIN,A,17,27,0
1999-11-14,1999,R,RS,STL,CAR,H,35,10,0
1999-11-14,1999,R,RS,CAR,STL,A,10,35,0
1999-11-14,1999,R,RS,MIN,CHI,A,27,24,1
1999-11-14,1999,R,RS,CHI,MIN,H,24,27,1
1999-11-14,1999,R,RS,TB,KC,H,17,10,0
1999-11-14,1999,R,RS,KC,TB,A,10,17,0
1999-11-14,1999,R,RS,BUF,MIA,H,23,3,0
1999-11-14,1999,R,RS,MIA,BUF,A,3,23,0
1999-11-14,1999,R,RS,CLE,PIT,A,16,15,0
1999-11-14,1999,R,RS,PIT,CLE,H,15,16,0
1999-11-14,1999,R,RS,NO,SF,H,24,6,0
1999-11-14,1999,R,RS,SF,NO,A,6,24,0
1999-11-14,1999,R,RS,TEN,CIN,A,24,14,0
1999-11-14,1999,R,RS,CIN,TEN,H,14,24,0
1999-11-14,1999,R,RS,PHI,WAS,H,35,28,0
1999-11-14,1999,R,RS,WAS,PHI,A,28,35,0
1999-11-14,1999,R,RS,IND,NYG,A,27,19,0
1999-11-14,1999,R,RS,NYG,IND,H,19,27,0
1999-11-14,1999,R,RS,JAX,BAL,H,6,3,0
1999-11-14,1999,R,RS,BAL,JAX,A,3,6,0
1999-11-14,1999,R,RS,OAK,SD,H,28,9,0
1999-11-14,1999,R,RS,SD,OAK,A,9,28,0
1999-11-14,1999,R,RS,ARI,DET,H,23,19,0
1999-11-14,1999,R,RS,DET,ARI,A,19,23,0
1999-11-14,1999,R,RS,DAL,GB,H,27,13,0
1999-11-14,1999,R,RS,GB,DAL,A,13,27,0
1999-11-14,1999,R,RS,SEA,DEN,H,20,17,0
1999-11-14,1999,R,RS,DEN,SEA,A,17,20,0
1999-11-15,1999,R,RS,NYJ,NE,A,24,17,0
1999-11-15,1999,R,RS,NE,NYJ,H,17,24,0
1999-11-21,1999,R,RS,TB,ATL,H,19,10,0
1999-11-21,1999,R,RS,ATL,TB,A,10,19,0
1999-11-21,1999,R,RS,SEA,KC,A,31,19,0
1999-11-21,1999,R,RS,KC,SEA,H,19,31,0
1999-11-21,1999,R,RS,MIA,NE,H,27,17,0
1999-11-21,1999,R,RS,NE,MIA,A,17,27,0
1999-11-21,1999,R,RS,NYJ,BUF,H,17,7,0
1999-11-21,1999,R,RS,BUF,NYJ,A,7,17,0
1999-11-21,1999,R,RS,CAR,CLE,A,31,17,0
1999-11-21,1999,R,RS,CLE,CAR,H,17,31,0
1999-11-21,1999,R,RS,IND,PHI,A,44,17,0
1999-11-21,1999,R,RS,PHI,IND,H,17,44,0
1999-11-21,1999,R,RS,GB,DET,H,26,17,0
1999-11-21,1999,R,RS,DET,GB,A,17,26,0
1999-11-21,1999,R,RS,TEN,PIT,H,16,10,0
1999-11-21,1999,R,RS,PIT,TEN,A,10,16,0
1999-11-21,1999,R,RS,WAS,NYG,H,23,13,0
1999-11-21,1999,R,RS,NYG,WAS,A,13,23,0
1999-11-21,1999,R,RS,STL,SF,A,23,7,0
1999-11-21,1999,R,RS,SF,STL,H,7,23,0
1999-11-21,1999,R,RS,CHI,SD,A,23,20,1
1999-11-21,1999,R,RS,SD,CHI,H,20,23,1
1999-11-21,1999,R,RS,ARI,DAL,H,13,9,0
1999-11-21,1999,R,RS,DAL,ARI,A,9,13,0
1999-11-21,1999,R,RS,BAL,CIN,A,34,31,0
1999-11-21,1999,R,RS,CIN,BAL,H,31,34,0
1999-11-21,1999,R,RS,JAX,NO,H,41,23,0
1999-11-21,1999,R,RS,NO,JAX,A,23,41,0
1999-11-22,1999,R,RS,DEN,OAK,H,27,21,1
1999-11-22,1999,R,RS,OAK,DEN,A,21,27,1
1999-11-25,1999,R,RS,DET,CHI,H,21,17,0
1999-11-25,1999,R,RS,CHI,DET,A,17,21,0
1999-11-25,1999,R,RS,DAL,MIA,H,20,0,0
1999-11-25,1999,R,RS,MIA,DAL,A,0,20,0
1999-11-28,1999,R,RS,CAR,ATL,H,34,28,0
1999-11-28,1999,R,RS,ATL,CAR,A,28,34,0
1999-11-28,1999,R,RS,WAS,PHI,H,20,17,1
1999-11-28,1999,R,RS,PHI,WAS,A,17,20,1
1999-11-28,1999,R,RS,JAX,BAL,A,30,23,0
1999-11-28,1999,R,RS,BAL,JAX,H,23,30,0
1999-11-28,1999,R,RS,CIN,PIT,A,27,20,0
1999-11-28,1999,R,RS,PIT,CIN,H,20,27,0
1999-11-28,1999,R,RS,STL,NO,H,43,12,0
1999-11-28,1999,R,RS,NO,STL,A,12,43,0
1999-11-28,1999,R,RS,BUF,NE,H,17,7,0
1999-11-28,1999,R,RS,NE,BUF,A,7,17,0
1999-11-28,1999,R,RS,TEN,CLE,A,33,21,0
1999-11-28,1999,R,RS,CLE,TEN,H,21,33,0
1999-11-28,1999,R,RS,ARI,NYG,A,34,24,0
1999-11-28,1999,R,RS,NYG,ARI,H,24,34,0
1999-11-28,1999,R,RS,MIN,SD,H,35,27,0
1999-11-28,1999,R,RS,SD,MIN,A,27,35,0
1999-11-28,1999,R,RS,TB,SEA,A,16,3,0
1999-11-28,1999,R,RS,SEA,TB,H,3,16,0
1999-11-28,1999,R,RS,KC,OAK,A,37,34,0
1999-11-28,1999,R,RS,OAK,KC,H,34,37,0
1999-11-28,1999,R,RS,IND,NYJ,H,13,6,0
1999-11-28,1999,R,RS,NYJ,IND,A,6,13,0
1999-11-29,1999,R,RS,GB,SF,A,20,3,0
1999-11-29,1999,R,RS,SF,GB,H,3,20,0
1999-12-02,1999,R,RS,JAX,PIT,H,20,6,0
1999-12-02,1999,R,RS,PIT,JAX,A,6,20,0
1999-12-05,1999,R,RS,CIN,SF,H,44,30,0
1999-12-05,1999,R,RS,SF,CIN,A,30,44,0
1999-12-05,1999,R,RS,IND,MIA,A,37,34,0
1999-12-05,1999,R,RS,MIA,IND,H,34,37,0
1999-12-05,1999,R,RS,DET,WAS,H,33,17,0
1999-12-05,1999,R,RS,WAS,DET,A,17,33,0
1999-12-05,1999,R,RS,STL,CAR,A,34,21,0
1999-12-05,1999,R,RS,CAR,STL,H,21,34,0
1999-12-05,1999,R,RS,BAL,TEN,H,41,14,0
1999-12-05,1999,R,RS,TEN,BAL,A,14,41,0
1999-12-05,1999,R,RS,GB,CHI,A,35,19,0
1999-12-05,1999,R,RS,CHI,GB,H,19,35,0
1999-12-05,1999,R,RS,ATL,NO,H,35,12,0
1999-12-05,1999,R,RS,NO,ATL,A,12,35,0
1999-12-05,1999,R,RS,NYG,NYJ,H,41,28,0
1999-12-05,1999,R,RS,NYJ,NYG,A,28,41,0
1999-12-05,1999,R,RS,SD,CLE,H,23,10,0
1999-12-05,1999,R,RS,CLE,SD,A,10,23,0
1999-12-05,1999,R,RS,ARI,PHI,H,21,17,0
1999-12-05,1999,R,RS,PHI,ARI,A,17,21,0
1999-12-05,1999,R,RS,KC,DEN,A,16,10,0
1999-12-05,1999,R,RS,DEN,KC,H,10,16,0
1999-12-05,1999,R,RS,OAK,SEA,H,30,21,0
1999-12-05,1999,R,RS,SEA,OAK,A,21,30,0
1999-12-05,1999,R,RS,NE,DAL,H,13,6,0
1999-12-05,1999,R,RS,DAL,NE,A,6,13,0
1999-12-06,1999,R,RS,TB,MIN,H,24,17,0
1999-12-06,1999,R,RS,MIN,TB,A,17,24,0
1999-12-09,1999,R,RS,TEN,OAK,H,21,14,0
1999-12-09,1999,R,RS,OAK,TEN,A,14,21,0
1999-12-12,1999,R,RS,DAL,PHI,H,20,10,0
1999-12-12,1999,R,RS,PHI,DAL,A,10,20,0
1999-12-12,1999,R,RS,STL,NO,A,30,14,0
1999-12-12,1999,R,RS,NO,STL,H,14,30,0
1999-12-12,1999,R,RS,CIN,CLE,H,44,28,0
1999-12-12,1999,R,RS,CLE,CIN,A,28,44,0
1999-12-12,1999,R,RS,WAS,ARI,H,28,3,0
1999-12-12,1999,R,RS,ARI,WAS,A,3,28,0
1999-12-12,1999,R,RS,BAL,PIT,A,31,24,0
1999-12-12,1999,R,RS,PIT,BAL,H,24,31,0
1999-12-12,1999,R,RS,NYG,BUF,A,19,17,0
1999-12-12,1999,R,RS,BUF,NYG,H,17,19,0
1999-12-12,1999,R,RS,CAR,GB,A,33,31,0
1999-12-12,1999,R,RS,GB,CAR,H,31,33,0
1999-12-12,1999,R,RS,IND,NE,H,20,15,0
1999-12-12,1999,R,RS,NE,IND,A,15,20,0
1999-12-12,1999,R,RS,NYJ,MIA,H,28,20,0
1999-12-12,1999,R,RS,MIA,NYJ,A,20,28,0
1999-12-12,1999,R,RS,SD,SEA,A,19,16,0
1999-12-12,1999,R,RS,SEA,SD,H,16,19,0
1999-12-12,1999,R,RS,SF,ATL,H,26,7,0
1999-12-12,1999,R,RS,ATL,SF,A,7,26,0
1999-12-12,1999,R,RS,TB,DET,H,23,16,0
1999-12-12,1999,R,RS,DET,TB,A,16,23,0
1999-12-12,1999,R,RS,KC,MIN,H,31,28,0
1999-12-12,1999,R,RS,MIN,KC,A,28,31,0
1999-12-13,1999,R,RS,JAX,DEN,H,27,24,0
1999-12-13,1999,R,RS,DEN,JAX,A,24,27,0
1999-12-18,1999,R,RS,KC,PIT,H,35,19,0
1999-12-18,1999,R,RS,PIT,KC,A,19,35,0
1999-12-18,1999,R,RS,CAR,SF,H,41,24,0
1999-12-18,1999,R,RS,SF,CAR,A,24,41,0
1999-12-19,1999,R,RS,TEN,ATL,H,30,17,0
1999-12-19,1999,R,RS,ATL,TEN,A,17,30,0
1999-12-19,1999,R,RS,IND,WAS,H,24,21,0
1999-12-19,1999,R,RS,WAS,IND,A,21,24,0
1999-12-19,1999,R,RS,STL,NYG,H,31,10,0
1999-12-19,1999,R,RS,NYG,STL,A,10,31,0
1999-12-19,1999,R,RS,MIA,SD,H,12,9,0
1999-12-19,1999,R,RS,SD,MIA,A,9,12,0
1999-12-19,1999,R,RS,CHI,DET,H,28,10,0
1999-12-19,1999,R,RS,DET,CHI,A,10,28,0
1999-12-19,1999,R,RS,BAL,NO,H,31,8,0
1999-12-19,1999,R,RS,NO,BAL,A,8,31,0
1999-12-19,1999,R,RS,JAX,CLE,A,24,14,0
1999-12-19,1999,R,RS,CLE,JAX,H,14,24,0
1999-12-19,1999,R,RS,PHI,NE,H,24,9,0
1999-12-19,1999,R,RS,NE,PHI,A,9,24,0
1999-12-19,1999,R,RS,DEN,SEA,H,36,30,1
1999-12-19,1999,R,RS,SEA,DEN,A,30,36,1
1999-12-19,1999,R,RS,OAK,TB,H,45,0,0
1999-12-19,1999,R,RS,TB,OAK,A,0,45,0
1999-12-19,1999,R,RS,NYJ,DAL,A,22,21,0
1999-12-19,1999,R,RS,DAL,NYJ,H,21,22,0
1999-12-19,1999,R,RS,BUF,ARI,A,31,21,0
1999-12-19,1999,R,RS,ARI,BUF,H,21,31,0
1999-12-20,1999,R,RS,MIN,GB,H,24,20,0
1999-12-20,1999,R,RS,GB,MIN,A,20,24,0
1999-12-24,1999,R,RS,NO,DAL,H,31,24,0
1999-12-24,1999,R,RS,DAL,NO,A,24,31,0
1999-12-25,1999,R,RS,DEN,DET,A,17,7,0
1999-12-25,1999,R,RS,DET,DEN,H,7,17,0
1999-12-26,1999,R,RS,TEN,JAX,H,41,14,0
1999-12-26,1999,R,RS,JAX,TEN,A,14,41,0
1999-12-26,1999,R,RS,PIT,CAR,H,30,20,0
1999-12-26,1999,R,RS,CAR,PIT,A,20,30,0
1999-12-26,1999,R,RS,STL,CHI,H,34,12,0
1999-12-26,1999,R,RS,CHI,STL,A,12,34,0
1999-12-26,1999,R,RS,BAL,CIN,H,22,0,0
1999-12-26,1999,R,RS,CIN,BAL,A,0,22,0
1999-12-26,1999,R,RS,MIN,NYG,A,34,17,0
1999-12-26,1999,R,RS,NYG,MIN,H,17,34,0
1999-12-26,1999,R,RS,IND,CLE,A,29,28,0
1999-12-26,1999,R,RS,CLE,IND,H,28,29,0
1999-12-26,1999,R,RS,ATL,ARI,H,37,14,0
1999-12-26,1999,R,RS,ARI,ATL,A,14,37,0
1999-12-26,1999,R,RS,BUF,NE,A,13,10,1
1999-12-26,1999,R,RS,NE,BUF,H,10,13,1
1999-12-26,1999,R,RS,SD,OAK,H,23,20,0
