date,season,type,round,home_team,away_team,home_pts,away_pts,expected_win,result,accuracy,brier,log_loss
1999-06-22,1999,R,,HOU,LAS,84,76,0.7927,1.0,1,0.043,0.2323
1999-06-22,1999,R,,SAC,MIN,79,62,0.5371,1.0,1,0.2143,0.6216
1999-06-22,1999,R,,WAS,PHX,76,79,0.4526,0.0,1,0.2048,0.6025
1999-06-24,1999,R,,CHA,PHX,88,72,0.5518,1.0,1,0.2009,0.5945
1999-06-24,1999,R,,DET,HOU,65,77,0.4281,0.0,1,0.1833,0.5588
1999-06-24,1999,R,,LAS,MIN,73,86,0.637,0.0,0,0.4058,1.0135
1999-06-24,1999,R,,SAC,UTA,107,69,0.6359,1.0,1,0.1326,0.4527
1999-06-25,1999,R,,CLE,CHA,57,59,0.6097,0.0,0,0.3717,0.9408
1999-06-25,1999,R,,WAS,HOU,69,72,0.2509,0.0,1,0.0629,0.2888
1999-06-26,1999,R,,CLE,WAS,76,65,0.7235,1.0,1,0.0764,0.3236
1999-06-26,1999,R,,DET,PHX,60,66,0.6214,0.0,0,0.3861,0.9712
1999-06-26,1999,R,,SAC,LAS,73,76,0.602,0.0,0,0.3624,0.9212
1999-06-26,1999,R,,UTA,MIN,62,72,0.4639,0.0,1,0.2152,0.6234
1999-06-27,1999,R,,NYL,CHA,72,58,0.7211,1.0,1,0.0778,0.327
1999-06-28,1999,R,,CLE,PHX,70,51,0.5118,1.0,1,0.2384,0.6699
1999-06-28,1999,R,,DET,NYL,91,71,0.5666,1.0,1,0.1879,0.5681
1999-06-28,1999,R,,HOU,ORL,66,68,0.7849,0.0,0,0.616,1.5365
1999-06-28,1999,R,,LAS,UTA,102,70,0.7523,1.0,1,0.0613,0.2846
1999-06-29,1999,R,,MIN,SAC,72,86,0.6869,0.0,0,0.4718,1.1611
1999-06-30,1999,R,,CHA,WAS,63,68,0.7667,0.0,0,0.5878,1.4554
1999-06-30,1999,R,,UTA,HOU,68,78,0.2386,0.0,1,0.0569,0.2726
1999-07-01,1999,R,,HOU,CLE,76,64,0.8124,1.0,1,0.0352,0.2077
1999-07-01,1999,R,,MIN,LAS,77,81,0.587,0.0,0,0.3445,0.8842
1999-07-01,1999,R,,NYL,PHX,83,67,0.6607,1.0,1,0.1151,0.4144
1999-07-02,1999,R,,DET,LAS,81,91,0.6642,0.0,0,0.4412,1.0914
1999-07-02,1999,R,,UTA,CLE,83,68,0.5172,1.0,1,0.2331,0.6593
1999-07-02,1999,R,,WAS,SAC,74,79,0.4328,0.0,1,0.1873,0.567
1999-07-03,1999,R,,HOU,NYL,65,50,0.7626,1.0,1,0.0564,0.271
1999-07-03,1999,R,,MIN,PHX,56,47,0.6009,1.0,1,0.1593,0.5093
1999-07-03,1999,R,,ORL,CHA,58,75,0.6997,0.0,0,0.4896,1.2031
1999-07-04,1999,R,,DET,SAC,78,92,0.634,0.0,0,0.402,1.0052
1999-07-05,1999,R,,LAS,CLE,74,72,0.7224,1.0,1,0.0771,0.3252
1999-07-05,1999,R,,NYL,SAC,76,63,0.6912,1.0,1,0.0953,0.3693
1999-07-06,1999,R,,HOU,MIN,80,54,0.8204,1.0,1,0.0323,0.198
1999-07-06,1999,R,,UTA,DET,104,94,0.5255,1.0,1,0.2251,0.6433
1999-07-06,1999,R,,WAS,NYL,71,63,0.3882,1.0,0,0.3743,0.9462
1999-07-07,1999,R,,CHA,CLE,75,62,0.7297,1.0,1,0.0731,0.3152
1999-07-07,1999,R,,ORL,MIN,66,71,0.6587,0.0,0,0.4339,1.075
1999-07-07,1999,R,,PHX,LAS,61,67,0.6058,0.0,0,0.367,0.9309
1999-07-08,1999,R,,CLE,NYL,49,84,0.4455,0.0,1,0.1985,0.5897
1999-07-08,1999,R,,SAC,HOU,74,63,0.3805,1.0,0,0.3838,0.9662
1999-07-08,1999,R,,WAS,UTA,65,81,0.5859,0.0,0,0.3433,0.8818
1999-07-09,1999,R,,CHA,ORL,61,66,0.6576,0.0,0,0.4325,1.0719
1999-07-09,1999,R,,LAS,SAC,72,77,0.6832,0.0,0,0.4667,1.1494
1999-07-09,1999,R,,PHX,HOU,70,71,0.3744,0.0,1,0.1402,0.469
1999-07-10,1999,R,,CLE,CHA,82,56,0.535,1.0,1,0.2162,0.6255
1999-07-10,1999,R,,DET,WAS,78,83,0.7954,0.0,0,0.6326,1.5865
1999-07-10,1999,R,,ORL,UTA,62,56,0.699,1.0,1,0.0906,0.3582
1999-07-11,1999,R,,HOU,SAC,68,63,0.7939,1.0,1,0.0425,0.2308
1999-07-11,1999,R,,LAS,PHX,67,58,0.692,1.0,1,0.0949,0.3682
1999-07-11,1999,R,,NYL,MIN,56,58,0.6717,0.0,0,0.4511,1.1137
1999-07-12,1999,R,,CLE,MIN,67,55,0.5311,1.0,1,0.2199,0.6328
1999-07-12,1999,R,,ORL,DET,67,76,0.6627,0.0,0,0.4392,1.0869
1999-07-12,1999,R,,UTA,PHX,66,80,0.5519,0.0,0,0.3045,0.8026
1999-07-12,1999,R,,WAS,CHA,74,71,0.4588,1.0,0,0.2929,0.7792
1999-07-16,1999,R,,CLE,SAC,71,85,0.4912,0.0,1,0.2413,0.6757
1999-07-16,1999,R,,ORL,CHA,50,56,0.6316,0.0,0,0.3989,0.9985
1999-07-16,1999,R,,UTA,HOU,84,88,0.2216,0.0,1,0.0491,0.2505
1999-07-16,1999,R,,WAS,DET,68,78,0.4738,0.0,1,0.2245,0.6421
1999-07-17,1999,R,,CHA,WAS,63,56,0.7631,1.0,1,0.0561,0.2703
1999-07-17,1999,R,,DET,CLE,77,61,0.6873,1.0,1,0.0978,0.375
1999-07-17,1999,R,,MIN,NYL,60,58,0.5283,1.0,1,0.2225,0.638
1999-07-17,1999,R,,ORL,SAC,70,76,0.5274,0.0,0,0.2781,0.7495
1999-07-17,1999,R,,PHX,LAS,84,76,0.5178,1.0,1,0.2326,0.6583
1999-07-18,1999,R,,LAS,HOU,78,65,0.3829,1.0,0,0.3808,0.96
1999-07-18,1999,R,,NYL,UTA,88,82,0.7834,1.0,1,0.0469,0.2441
1999-07-19,1999,R,,CHA,UTA,73,66,0.7623,1.0,1,0.0565,0.2714
1999-07-19,1999,R,,MIN,SAC,76,69,0.5719,1.0,1,0.1833,0.5588
1999-07-19,1999,R,,PHX,HOU,60,48,0.3974,1.0,0,0.3631,0.9228
1999-07-19,1999,R,,WAS,ORL,52,77,0.4786,0.0,1,0.229,0.6512
1999-07-20,1999,R,,NYL,ORL,61,56,0.7304,1.0,1,0.0727,0.3142
1999-07-21,1999,R,,CHA,MIN,67,76,0.5832,0.0,0,0.3401,0.8751
1999-07-21,1999,R,,DET,UTA,86,77,0.7905,1.0,1,0.0439,0.2351
1999-07-21,1999,R,,LAS,PHX,84,63,0.6872,1.0,1,0.0979,0.3751
1999-07-21,1999,R,,WAS,CLE,68,85,0.4575,0.0,1,0.2093,0.6115
1999-07-22,1999,R,,SAC,NYL,71,55,0.6164,1.0,1,0.1472,0.4839
1999-07-23,1999,R,,CHA,HOU,62,75,0.3319,0.0,1,0.1102,0.4033
1999-07-23,1999,R,,CLE,DET,60,69,0.532,0.0,0,0.283,0.7593
1999-07-23,1999,R,,MIN,WAS,55,60,0.8365,0.0,0,0.6997,1.8106
1999-07-23,1999,R,,PHX,ORL,73,67,0.6344,1.0,1,0.1336,0.455
1999-07-24,1999,R,,CLE,UTA,70,76,0.6431,0.0,0,0.4136,1.0303
1999-07-24,1999,R,,LAS,NYL,75,72,0.6566,1.0,1,0.1179,0.4206
1999-07-24,1999,R,,SAC,ORL,64,73,0.741,0.0,0,0.5491,1.3509
1999-07-25,1999,R,,DET,CHA,66,78,0.6704,0.0,0,0.4494,1.1099
1999-07-25,1999,R,,MIN,HOU,57,62,0.4161,0.0,1,0.1731,0.538
1999-07-25,1999,R,,PHX,WAS,72,59,0.8028,1.0,1,0.0389,0.2196
1999-07-26,1999,R,,NYL,CHA,69,75,0.7012,0.0,0,0.4917,1.208
1999-07-26,1999,R,,UTA,WAS,73,61,0.7017,1.0,1,0.089,0.3542
1999-07-27,1999,R,,HOU,DET,85,46,0.814,1.0,1,0.0346,0.2058
1999-07-27,1999,R,,LAS,ORL,81,60,0.7206,1.0,1,0.0781,0.3277
1999-07-27,1999,R,,PHX,UTA,86,73,0.7733,1.0,1,0.0514,0.2571
1999-07-27,1999,R,,SAC,MIN,59,61,0.6649,0.0,0,0.4421,1.0933
1999-07-28,1999,R,,CHA,DET,84,65,0.6562,1.0,1,0.1182,0.4214
1999-07-29,1999,R,,CLE,HOU,65,71,0.3044,0.0,1,0.0927,0.363
1999-07-29,1999,R,,ORL,NYL,65,73,0.5189,0.0,0,0.2692,0.7316
1999-07-29,1999,R,,PHX,MIN,79,46,0.6101,1.0,1,0.152,0.4942
1999-07-29,1999,R,,SAC,WAS,70,54,0.8131,1.0,1,0.0349,0.2068
1999-07-30,1999,R,,CHA,NYL,62,58,0.608,1.0,1,0.1537,0.4976
1999-07-30,1999,R,,LAS,UTA,87,77,0.8179,1.0,1,0.0332,0.2011
1999-07-31,1999,R,,DET,CLE,53,55,0.7235,0.0,0,0.5234,1.2854
1999-07-31,1999,R,,HOU,PHX,77,70,0.793,1.0,1,0.0428,0.2319
1999-07-31,1999,R,,LAS,WAS,81,64,0.8568,1.0,1,0.0205,0.1545
1999-07-31,1999,R,,MIN,CHA,52,56,0.6237,0.0,0,0.389,0.9774
1999-07-31,1999,R,,UTA,SAC,63,59,0.4004,1.0,0,0.3595,0.9152
1999-08-01,1999,R,,NYL,ORL,74,61,0.6855,1.0,1,0.0989,0.3776
1999-08-02,1999,R,,CHA,CLE,62,56,0.7505,1.0,1,0.0623,0.2871
1999-08-02,1999,R,,DET,WAS,70,75,0.7864,0.0,0,0.6184,1.5437
1999-08-02,1999,R,,HOU,SAC,75,70,0.8095,1.0,1,0.0363,0.2113
1999-08-02,1999,R,,MIN,PHX,73,56,0.5742,1.0,1,0.1813,0.5548
1999-08-03,1999,R,,UTA,NYL,59,61,0.4435,0.0,1,0.1967,0.586
1999-08-04,1999,R,,CHA,SAC,62,68,0.6442,0.0,0,0.415,1.0335
1999-08-04,1999,R,,DET,MIN,59,56,0.5462,1.0,1,0.206,0.6048
1999-08-04,1999,R,,ORL,CLE,70,62,0.6873,1.0,1,0.0978,0.375
1999-08-05,1999,R,,UTA,LAS,81,75,0.3182,1.0,0,0.4649,1.1451
1999-08-05,1999,R,,WAS,ORL,72,68,0.492,1.0,0,0.2581,0.7093
1999-08-06,1999,R,,HOU,CHA,81,51,0.8355,1.0,1,0.0271,0.1797
1999-08-06,1999,R,,MIN,LAS,59,77,0.552,0.0,0,0.3047,0.803
1999-08-06,1999,R,,PHX,NYL,68,55,0.6037,1.0,1,0.1571,0.5047
1999-08-06,1999,R,,SAC,DET,71,58,0.7003,1.0,1,0.0898,0.3562
1999-08-07,1999,R,,CHA,ORL,64,60,0.6801,1.0,1,0.1023,0.3855
1999-08-07,1999,R,,CLE,WAS,62,63,0.7201,0.0,0,0.5186,1.2734
1999-08-07,1999,R,,SAC,PHX,71,60,0.6292,1.0,1,0.1375,0.4633
1999-08-07,1999,R,,UTA,MIN,80,70,0.5252,1.0,1,0.2254,0.6439
1999-08-08,1999,R,,NYL,HOU,74,71,0.3918,1.0,0,0.3699,0.9371
1999-08-08,1999,R,,WAS,CLE,80,45,0.5543,1.0,1,0.1986,0.59
1999-08-09,1999,R,,LAS,DET,59,84,0.7688,0.0,0,0.591,1.4643
1999-08-09,1999,R,,ORL,NYL,75,80,0.5093,0.0,0,0.2594,0.7119
1999-08-09,1999,R,,PHX,MIN,64,55,0.6735,1.0,1,0.1066,0.3952
1999-08-09,1999,R,,UTA,CHA,67,65,0.4658,1.0,0,0.2854,0.764
1999-08-10,1999,R,,SAC,LAS,82,80,0.6431,1.0,1,0.1274,0.4415
1999-08-11,1999,R,,MIN,UTA,83,73,0.6814,1.0,1,0.1015,0.3837
1999-08-11,1999,R,,PHX,DET,68,57,0.6765,1.0,1,0.1047,0.3909
1999-08-11,1999,R,,WAS,NYL,59,56,0.3921,1.0,0,0.3696,0.9363
1999-08-12,1999,R,,HOU,LAS,83,61,0.8081,1.0,1,0.0368,0.2131
1999-08-12,1999,R,,ORL,CLE,55,54,0.6698,1.0,1,0.109,0.4008
1999-08-13,1999,R,,DET,NYL,56,60,0.5204,0.0,0,0.2708,0.7347
1999-08-13,1999,R,,SAC,CHA,78,64,0.6421,1.0,1,0.1281,0.4429
1999-08-13,1999,R,,UTA,PHX,67,64,0.4511,1.0,0,0.3013,0.796
1999-08-14,1999,R,,CLE,ORL,61,73,0.5299,0.0,0,0.2808,0.7549
1999-08-14,1999,R,,HOU,MIN,71,53,0.8361,1.0,1,0.0269,0.179
1999-08-14,1999,R,,SAC,UTA,89,97,0.7796,0.0,0,0.6078,1.5125
1999-08-14,1999,R,,WAS,LAS,55,53,0.4083,1.0,0,0.3501,0.8957
1999-08-15,1999,R,,NYL,DET,57,63,0.7272,0.0,0,0.5288,1.299
1999-08-15,1999,R,,ORL,WAS,81,54,0.7049,1.0,1,0.0871,0.3497
1999-08-15,1999,R,,PHX,CHA,65,54,0.6437,1.0,1,0.1269,0.4405
1999-08-16,1999,R,,HOU,UTA,80,71,0.878,1.0,1,0.0149,0.1301
1999-08-16,1999,R,,LAS,CHA,76,65,0.6929,1.0,1,0.0943,0.3669
1999-08-16,1999,R,,MIN,CLE,57,50,0.7462,1.0,1,0.0644,0.2928
1999-08-17,1999,R,,NYL,WAS,66,54,0.8022,1.0,1,0.0391,0.2204
1999-08-17,1999,R,,PHX,SAC,71,59,0.5824,1.0,1,0.1744,0.5406
1999-08-18,1999,R,,HOU,PHX,70,60,0.8125,1.0,1,0.0352,0.2076
1999-08-18,1999,R,,LAS,MIN,72,54,0.707,1.0,1,0.0858,0.3467
1999-08-18,1999,R,,ORL,DET,93,81,0.6032,1.0,1,0.1575,0.5055
1999-08-19,1999,R,,NYL,CLE,72,55,0.8054,1.0,1,0.0379,0.2164
1999-08-20,1999,R,,CHA,DET,57,58,0.689,0.0,0,0.4748,1.1681
1999-08-20,1999,R,,LAS,HOU,68,64,0.4097,1.0,0,0.3484,0.8922
1999-08-20,1999,R,,MIN,ORL,80,83,0.6083,0.0,0,0.37,0.9372
1999-08-20,1999,R,,PHX,UTA,62,70,0.7114,0.0,0,0.506,1.2426
1999-08-21,1999,R,,CLE,NYL,66,56,0.3542,1.0,0,0.4171,1.0379
1999-08-21,1999,R,,DET,ORL,74,68,0.6083,1.0,1,0.1534,0.4971
1999-08-21,1999,R,,SAC,HOU,65,74,0.4374,0.0,1,0.1913,0.5752
1999-08-21,1999,R,,UTA,LAS,89,81,0.4559,1.0,0,0.296,0.7854
1999-08-21,1999,R,,WAS,MIN,45,48,0.5444,0.0,0,0.2963,0.7861
1999-08-24,1999,P,1.0,DET,CHA,54,60,0.6003,0.0,0,0.3604,0.9171
1999-08-24,1999,P,1.0,LAS,SAC,71,58,0.6556,1.0,1,0.1186,0.4221
1999-08-26,1999,P,2.0,LAS,HOU,75,60,0.377,1.0,0,0.3881,0.9755
1999-08-27,1999,P,2.0,CHA,NYL,78,67,0.5156,1.0,1,0.2346,0.6624
1999-08-29,1999,P,2.0,HOU,LAS,83,55,0.7465,1.0,1,0.0643,0.2924
1999-08-29,1999,P,2.0,NYL,CHA,74,70,0.6387,1.0,1,0.1306,0.4484
1999-08-30,1999,P,2.0,HOU,LAS,72,62,0.7677,1.0,1,0.054,0.2643
1999-08-30,1999,P,2.0,NYL,CHA,69,54,0.6572,1.0,1,0.1175,0.4198
1999-09-02,1999,P,3.0,NYL,HOU,60,73,0.3936,0.0,1,0.155,0.5003
1999-09-04,1999,P,3.0,HOU,NYL,67,68,0.8225,0.0,0,0.6765,1.7287
1999-09-05,1999,P,3.0,HOU,NYL,59,47,0.8008,1.0,1,0.0397,0.2222
2000-05-29,2000,R,,HOU,NYL,84,68,0.7441,1.0,1,0.0655,0.2956
2000-05-31,2000,R,,LAS,UTA,69,62,0.7002,1.0,1,0.0899,0.3564
2000-05-31,2000,R,,MIN,CLE,73,62,0.6933,1.0,1,0.094,0.3663
2000-05-31,2000,R,,PHX,NYL,51,48,0.6422,1.0,1,0.1281,0.4429
2000-05-31,2000,R,,POR,HOU,89,93,0.4542,0.0,1,0.2063,0.6055
2000-05-31,2000,R,,SAC,SEA,76,60,0.6344,1.0,1,0.1336,0.455
2000-05-31,2000,R,,WAS,ORL,92,66,0.5258,1.0,1,0.2248,0.6428
2000-06-01,2000,R,,MIA,IND,54,57,0.6186,0.0,0,0.3826,0.9639
2000-06-01,2000,R,,ORL,CHA,82,79,0.5399,1.0,1,0.2117,0.6164
2000-06-01,2000,R,,SEA,HOU,47,77,0.407,0.0,1,0.1657,0.5226
2000-06-01,2000,R,,UTA,MIN,83,74,0.5918,1.0,1,0.1666,0.5245
2000-06-03,2000,R,,CHA,MIA,63,74,0.6173,0.0,0,0.3811,0.9605
2000-06-03,2000,R,,CLE,WAS,72,49,0.5887,1.0,1,0.1691,0.5298
2000-06-03,2000,R,,DET,SAC,77,74,0.6121,1.0,1,0.1505,0.4908
2000-06-03,2000,R,,HOU,PHX,62,80,0.7568,0.0,0,0.5728,1.414
2000-06-03,2000,R,,IND,ORL,82,88,0.6595,0.0,0,0.4349,1.0773
2000-06-03,2000,R,,MIN,LAS,75,82,0.5036,0.0,0,0.2536,0.7003
2000-06-03,2000,R,,NYL,UTA,87,76,0.6782,1.0,1,0.1035,0.3882
2000-06-03,2000,R,,SEA,POR,58,65,0.5702,0.0,0,0.3251,0.8444
2000-06-04,2000,R,,WAS,NYL,79,67,0.4875,1.0,0,0.2627,0.7185
2000-06-05,2000,R,,CHA,CLE,53,69,0.6737,0.0,0,0.4539,1.1199
2000-06-05,2000,R,,IND,MIA,80,59,0.6099,1.0,1,0.1522,0.4944
2000-06-05,2000,R,,MIN,DET,88,68,0.5899,1.0,1,0.1682,0.5278
2000-06-05,2000,R,,ORL,SAC,75,68,0.5859,1.0,1,0.1715,0.5347
2000-06-06,2000,R,,HOU,SAC,78,70,0.7993,1.0,1,0.0403,0.224
2000-06-06,2000,R,,LAS,POR,70,57,0.6861,1.0,1,0.0985,0.3767
2000-06-06,2000,R,,UTA,PHX,76,61,0.5164,1.0,1,0.2339,0.6609
2000-06-07,2000,R,,CLE,ORL,83,79,0.55,1.0,1,0.2025,0.5979
2000-06-07,2000,R,,DET,NYL,69,73,0.5586,0.0,0,0.312,0.8178
2000-06-07,2000,R,,PHX,SEA,82,49,0.6684,1.0,1,0.1099,0.4028
2000-06-07,2000,R,,WAS,HOU,54,81,0.3846,0.0,1,0.1479,0.4855
2000-06-08,2000,R,,MIA,WAS,51,73,0.7393,0.0,0,0.5465,1.3443
2000-06-08,2000,R,,ORL,MIN,57,71,0.5878,0.0,0,0.3455,0.8862
2000-06-08,2000,R,,POR,UTA,72,81,0.6336,0.0,0,0.4014,1.0039
2000-06-09,2000,R,,CHA,SEA,62,67,0.6687,0.0,0,0.4471,1.1046
2000-06-09,2000,R,,DET,IND,80,76,0.5151,1.0,1,0.2351,0.6633
2000-06-09,2000,R,,NYL,SAC,56,77,0.6132,0.0,0,0.376,0.9498
2000-06-10,2000,R,,CHA,ORL,71,74,0.5466,0.0,0,0.2988,0.791
2000-06-10,2000,R,,CLE,SEA,61,49,0.6573,1.0,1,0.1174,0.4196
2000-06-10,2000,R,,IND,NYL,62,70,0.6279,0.0,0,0.3943,0.9886
2000-06-10,2000,R,,LAS,PHX,76,57,0.6658,1.0,1,0.1117,0.4067
2000-06-10,2000,R,,MIA,MIN,55,66,0.5707,0.0,0,0.3257,0.8455
2000-06-10,2000,R,,UTA,HOU,71,73,0.3873,0.0,1,0.15,0.4898
2000-06-11,2000,R,,SAC,LAS,75,68,0.5688,1.0,1,0.1859,0.5643
2000-06-12,2000,R,,DET,CHA,67,78,0.6958,0.0,0,0.4841,1.1899
2000-06-12,2000,R,,HOU,UTA,107,85,0.8013,1.0,1,0.0395,0.2215
2000-06-12,2000,R,,IND,CLE,70,83,0.6458,0.0,0,0.417,1.0378
2000-06-13,2000,R,,MIA,DET,74,61,0.6504,1.0,1,0.1222,0.4301
2000-06-13,2000,R,,NYL,WAS,56,57,0.655,0.0,0,0.429,1.0642
2000-06-13,2000,R,,POR,PHX,69,75,0.5904,0.0,0,0.3486,0.8925
2000-06-13,2000,R,,SEA,LAS,69,59,0.4795,1.0,0,0.2709,0.735
2000-06-13,2000,R,,UTA,ORL,80,88,0.5779,0.0,0,0.334,0.8625
2000-06-14,2000,R,,PHX,POR,81,80,0.7143,1.0,1,0.0816,0.3364
2000-06-15,2000,R,,HOU,MIA,77,53,0.8475,1.0,1,0.0233,0.1655
2000-06-15,2000,R,,MIN,ORL,72,66,0.6805,1.0,1,0.1021,0.385
2000-06-15,2000,R,,SEA,SAC,50,54,0.4748,0.0,1,0.2254,0.6439
2000-06-15,2000,R,,UTA,CHA,96,68,0.6322,1.0,1,0.1353,0.4586
2000-06-16,2000,R,,CLE,DET,81,93,0.6837,0.0,0,0.4675,1.1511
2000-06-17,2000,R,,MIA,CLE,55,48,0.6257,1.0,1,0.1401,0.4689
2000-06-17,2000,R,,ORL,IND,54,79,0.6051,0.0,0,0.3661,0.929
2000-06-17,2000,R,,PHX,MIN,62,69,0.6771,0.0,0,0.4584,1.1304
2000-06-17,2000,R,,POR,LAS,81,94,0.4697,0.0,1,0.2206,0.6344
2000-06-17,2000,R,,SAC,CHA,74,63,0.747,1.0,1,0.064,0.2916
2000-06-17,2000,R,,UTA,WAS,70,67,0.6187,1.0,1,0.1454,0.4801
2000-06-18,2000,R,,DET,IND,111,74,0.6071,1.0,1,0.1544,0.4991
2000-06-18,2000,R,,HOU,MIN,78,66,0.804,1.0,1,0.0384,0.2181
2000-06-18,2000,R,,LAS,CHA,70,62,0.7819,1.0,1,0.0476,0.246
2000-06-18,2000,R,,NYL,MIA,58,52,0.7052,1.0,1,0.0869,0.3492
2000-06-18,2000,R,,SEA,UTA,53,56,0.6059,0.0,0,0.3672,0.9312
2000-06-19,2000,R,,CLE,SAC,81,70,0.4963,1.0,0,0.2537,0.7006
2000-06-19,2000,R,,WAS,DET,80,55,0.5948,1.0,1,0.1642,0.5195
2000-06-20,2000,R,,LAS,HOU,90,84,0.4829,1.0,0,0.2674,0.728
2000-06-20,2000,R,,MIN,PHX,55,74,0.5891,0.0,0,0.3471,0.8895
2000-06-20,2000,R,,POR,CHA,85,87,0.6782,0.0,0,0.46,1.1339
2000-06-20,2000,R,,UTA,SEA,66,63,0.6967,1.0,1,0.092,0.3614
2000-06-21,2000,R,,IND,SAC,58,70,0.5584,0.0,0,0.3119,0.8175
2000-06-21,2000,R,,NYL,DET,63,67,0.6849,0.0,0,0.469,1.1547
2000-06-21,2000,R,,WAS,MIA,55,57,0.6069,0.0,0,0.3684,0.9338
2000-06-22,2000,R,,CHA,PHX,57,90,0.4499,0.0,1,0.2024,0.5976
2000-06-22,2000,R,,MIN,UTA,86,64,0.62,1.0,1,0.1444,0.4781
2000-06-22,2000,R,,ORL,CLE,77,64,0.661,1.0,1,0.1149,0.4139
2000-06-23,2000,R,,IND,NYL,60,69,0.5736,0.0,0,0.3291,0.8525
2000-06-23,2000,R,,MIA,LAS,54,68,0.4339,0.0,1,0.1883,0.569
2000-06-23,2000,R,,POR,SEA,72,61,0.6267,1.0,1,0.1393,0.4672
2000-06-23,2000,R,,UTA,HOU,66,83,0.3477,0.0,1,0.1209,0.4272
2000-06-23,2000,R,,WAS,SAC,69,84,0.4897,0.0,1,0.2398,0.6728
2000-06-24,2000,R,,CLE,MIN,57,60,0.5314,0.0,0,0.2824,0.7581
2000-06-24,2000,R,,DET,WAS,70,76,0.7087,0.0,0,0.5022,1.2333
2000-06-24,2000,R,,HOU,IND,93,67,0.8515,1.0,1,0.022,0.1607
2000-06-24,2000,R,,MIA,PHX,44,67,0.4339,0.0,1,0.1883,0.569
2000-06-24,2000,R,,ORL,CHA,69,68,0.6988,1.0,1,0.0907,0.3583
2000-06-25,2000,R,,CHA,DET,81,84,0.5419,0.0,0,0.2937,0.7807
2000-06-25,2000,R,,CLE,PHX,64,61,0.434,1.0,0,0.3203,0.8347
2000-06-25,2000,R,,NYL,LAS,67,72,0.4968,0.0,1,0.2468,0.6867
2000-06-25,2000,R,,SAC,POR,92,76,0.7483,1.0,1,0.0634,0.29
2000-06-26,2000,R,,ORL,HOU,58,70,0.354,0.0,1,0.1253,0.437
2000-06-26,2000,R,,UTA,SAC,89,80,0.5527,1.0,1,0.2001,0.593
2000-06-26,2000,R,,WAS,LAS,72,74,0.4371,0.0,1,0.1911,0.5747
2000-06-28,2000,R,,CHA,HOU,66,76,0.2677,0.0,1,0.0717,0.3116
2000-06-28,2000,R,,IND,LAS,73,82,0.4321,0.0,1,0.1867,0.5659
2000-06-28,2000,R,,NYL,PHX,82,69,0.5079,1.0,1,0.2421,0.6774
2000-06-28,2000,R,,ORL,MIA,61,53,0.6202,1.0,1,0.1443,0.4778
2000-06-28,2000,R,,POR,CLE,80,69,0.5993,1.0,1,0.1606,0.512
2000-06-28,2000,R,,SAC,MIN,82,74,0.6111,1.0,1,0.1513,0.4926
2000-06-28,2000,R,,SEA,DET,78,82,0.5993,0.0,0,0.3592,0.9146
2000-06-30,2000,R,,HOU,POR,79,39,0.8568,1.0,1,0.0205,0.1545
2000-06-30,2000,R,,MIA,ORL,63,66,0.5499,0.0,0,0.3024,0.7982
2000-06-30,2000,R,,NYL,IND,72,70,0.714,1.0,1,0.0818,0.3369
2000-06-30,2000,R,,SAC,UTA,85,62,0.6668,1.0,1,0.111,0.4053
2000-06-30,2000,R,,SEA,MIN,53,65,0.4738,0.0,1,0.2244,0.642
2000-06-30,2000,R,,WAS,PHX,57,66,0.505,0.0,0,0.255,0.7031
2000-07-01,2000,R,,CHA,WAS,74,78,0.6066,0.0,0,0.368,0.933
2000-07-01,2000,R,,IND,MIA,52,54,0.6249,0.0,0,0.3905,0.9806
2000-07-01,2000,R,,LAS,CLE,75,67,0.8055,1.0,1,0.0378,0.2164
2000-07-01,2000,R,,ORL,NYL,69,57,0.5892,1.0,1,0.1688,0.529
2000-07-01,2000,R,,SAC,DET,108,96,0.6935,1.0,1,0.0939,0.366
2000-07-01,2000,R,,SEA,UTA,60,81,0.5098,0.0,0,0.2599,0.713
2000-07-02,2000,R,,HOU,PHX,69,58,0.7601,1.0,1,0.0576,0.2744
2000-07-02,2000,R,,LAS,DET,85,63,0.7837,1.0,1,0.0468,0.2437
2000-07-02,2000,R,,MIN,POR,81,75,0.7214,1.0,1,0.0776,0.3266
2000-07-03,2000,R,,CLE,NYL,66,65,0.5424,1.0,1,0.2094,0.6117
2000-07-03,2000,R,,IND,POR,64,68,0.6047,0.0,0,0.3656,0.928
2000-07-03,2000,R,,SEA,WAS,55,60,0.5385,0.0,0,0.2899,0.7732
2000-07-05,2000,R,,CHA,MIA,76,70,0.5551,1.0,1,0.198,0.5886
2000-07-05,2000,R,,MIN,SEA,60,67,0.8127,0.0,0,0.6604,1.6749
2000-07-05,2000,R,,NYL,POR,62,45,0.6715,1.0,1,0.1079,0.3982
2000-07-05,2000,R,,SAC,LAS,61,76,0.5829,0.0,0,0.3398,0.8745
2000-07-06,2000,R,,HOU,SEA,80,50,0.915,1.0,1,0.0072,0.0888
2000-07-06,2000,R,,LAS,WAS,79,70,0.7928,1.0,1,0.0429,0.2322
2000-07-06,2000,R,,ORL,IND,72,60,0.7675,1.0,1,0.054,0.2646
2000-07-06,2000,R,,PHX,DET,83,69,0.7379,1.0,1,0.0687,0.304
2000-07-07,2000,R,,HOU,CHA,86,71,0.8929,1.0,1,0.0115,0.1133
