date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2005-09-17,2005,3,regular,Colgate,Patriot,Dartmouth,Ivy,21,26,FALSE,FALSE,Memorial Field,
2005-09-17,2005,3,regular,Ole Miss,SEC,Vanderbilt,SEC,23,31,FALSE,TRUE,FirstBank Stadium,
2005-09-17,2005,3,regular,SMU,Conference USA,Texas A&M,Big 12,8,66,FALSE,FALSE,Kyle Field,
2005-09-17,2005,3,regular,Brown,Ivy,Georgetown,Patriot,34,3,FALSE,FALSE,Cooper Field,
2005-09-17,2005,3,regular,UL Monroe,Sun Belt,Georgia,SEC,7,44,FALSE,FALSE,Sanford Stadium,
2005-09-17,2005,3,regular,Harvard,Ivy,Holy Cross,Patriot,31,21,FALSE,FALSE,Fitton Field,
2005-09-17,2005,3,regular,VMI,Big South,Duke,ACC,14,40,FALSE,FALSE,Wallace Wade Stadium,
2005-09-17,2005,3,regular,Bucknell,Patriot,Cornell,Ivy,7,24,FALSE,FALSE,Schoellkopf Field,
2005-09-17,2005,3,regular,Toledo,Mid-American,Temple,FBS Independents,42,17,FALSE,FALSE,Lincoln Financial Field,
2005-09-17,2005,3,regular,Sacred Heart,NEC,Iona,Metro Atlantic Athletic,38,14,TRUE,FALSE,,
2005-09-17,2005,3,regular,Princeton,Ivy,Lafayette,Patriot,23,21,FALSE,FALSE,Fisher Field,
2005-09-17,2005,3,regular,Austin Peay,Pioneer,Dayton,Pioneer,0,46,FALSE,TRUE,Welcome Stadium,
2005-09-17,2005,3,regular,Ursinus,,La Salle,Metro Atlantic Athletic,13,12,TRUE,FALSE,,
2005-09-17,2005,3,regular,PennWest California,,Monmouth,NEC,15,16,TRUE,FALSE,Kessler Field,
2005-09-17,2005,3,regular,Tennessee State,OVC,UT Martin,OVC,20,42,FALSE,TRUE,Graham Stadium,
2005-09-17,2005,3,regular,Morehead State,Pioneer,Valparaiso,Pioneer,48,7,FALSE,TRUE,Brown Field,
2005-09-17,2005,3,regular,Jacksonville,Pioneer,Charleston Southern,Big South,10,16,TRUE,FALSE,,
2005-09-17,2005,3,regular,Troy,Sun Belt,Missouri,Big 12,21,52,FALSE,FALSE,Memorial Stadium,
2005-09-17,2005,3,regular,Wyoming,Mountain West,Air Force,Mountain West,29,28,FALSE,TRUE,Falcon Stadium,
2005-09-17,2005,3,regular,Presbyterian,FCS Independents,Elon,Southern,19,34,FALSE,FALSE,Rhodes Stadium,
2005-09-17,2005,3,regular,Savannah St,FCS Independents,Morgan State,MEAC,26,55,TRUE,FALSE,Brown Stadium,AT CLEVELAND OH
2005-09-17,2005,3,regular,Ball State,Mid-American,Auburn,SEC,3,63,FALSE,FALSE,Jordan-Hare Stadium,
2005-09-17,2005,3,regular,New Hampshire,Atlantic 10,Towson,Atlantic 10,62,21,FALSE,TRUE,Johnny Unitas Stadium,
2005-09-17,2005,3,regular,South Dakota State,Great West,Montana,Big Sky,0,7,FALSE,FALSE,Washington-Grizzly Stadium,
2005-09-17,2005,3,regular,Baylor,Big 12,Army,FBS Independents,20,10,FALSE,FALSE,Michie Stadium,
2005-09-17,2005,3,regular,Cheyney,,Nicholls,Southland,0,54,FALSE,FALSE,Manning Field at John L. Guidry Stadium,
2005-09-17,2005,3,regular,Oklahoma,Big 12,UCLA,Pac-10,24,41,FALSE,FALSE,Rose Bowl,
2005-09-17,2005,3,regular,Michigan State,Big Ten,Notre Dame,FBS Independents,44,41,FALSE,FALSE,Notre Dame Stadium,
2005-09-17,2005,3,regular,Pittsburgh,Big East,Nebraska,Big 12,6,7,FALSE,FALSE,"Memorial Stadium (Lincoln, NE)",
2005-09-17,2005,3,regular,San Diego State,Mountain West,Ohio State,Big Ten,6,27,FALSE,TRUE,Ohio Stadium,
2005-09-17,2005,3,regular,Central Michigan,Mid-American,Penn State,Big Ten,3,40,FALSE,FALSE,Beaver Stadium,
2005-09-17,2005,3,regular,Duquesne,Metro Atlantic Athletic,Pennsylvania,Ivy,14,41,FALSE,FALSE,Franklin Field,
2005-09-17,2005,3,regular,Miami,ACC,Clemson,ACC,36,30,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2005-09-17,2005,3,regular,Ohio,Mid-American,Virginia Tech,ACC,0,45,FALSE,FALSE,Lane Stadium,
2005-09-17,2005,3,regular,Idaho,Western Athletic,Washington,Pac-10,6,34,FALSE,FALSE,,
2005-09-17,2005,3,regular,Coastal Carolina,Big South,App State,Southern,3,30,FALSE,FALSE,Kidd Brewer Stadium,
2005-09-17,2005,3,regular,Northern Iowa,MVFC,Iowa,Big Ten,21,45,FALSE,FALSE,Kinnick Stadium,
2005-09-17,2005,3,regular,Alabama,SEC,South Carolina,SEC,37,14,FALSE,TRUE,Williams-Brice Stadium,
2005-09-17,2005,3,regular,Miami (OH),Mid-American,Kent State,Mid-American,27,10,FALSE,TRUE,Dix Stadium,
2005-09-17,2005,3,regular,SE Louisiana,Southland,Northern Colorado,Great West,19,35,FALSE,FALSE,Nottingham Field,
2005-09-17,2005,3,regular,Tennessee Tech,OVC,Northern Illinois,Mid-American,3,42,FALSE,FALSE,Huskie Stadium,
2005-09-17,2005,3,regular,Yale,Ivy,San Diego,Pioneer,14,17,FALSE,FALSE,Torero Stadium,
2005-09-17,2005,3,regular,Illinois,Big Ten,California,Pac-10,20,35,FALSE,TRUE,California Memorial Stadium,
2005-09-17,2005,3,regular,Akron,Mid-American,Middle Tennessee,Sun Belt,17,7,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2005-09-17,2005,3,regular,Montana-Western,,Idaho State,Big Sky,0,37,FALSE,FALSE,Holt Arena,
2005-09-17,2005,3,regular,UAlbany,NEC,Massachusetts,Atlantic 10,0,40,TRUE,FALSE,,
2005-09-17,2005,3,regular,Eastern Kentucky,OVC,NC State,ACC,10,54,FALSE,FALSE,Carter-Finley Stadium,
2005-09-17,2005,3,regular,Delaware State,MEAC,James Madison,Atlantic 10,7,65,FALSE,FALSE,Bridgeforth Stadium,
2005-09-17,2005,3,regular,Richmond,Atlantic 10,Maine,Atlantic 10,26,21,FALSE,TRUE,Alfond Stadium,
2005-09-17,2005,3,regular,Southern Utah,Great West,Northern Arizona,Big Sky,7,27,TRUE,FALSE,,
2005-09-17,2005,3,regular,East Carolina,Conference USA,Wake Forest,ACC,34,44,FALSE,FALSE,Allegacy Federal Credit Union Stadium,
2005-09-17,2005,3,regular,UConn,Big East,Georgia Tech,ACC,13,28,FALSE,FALSE,Bobby Dodd Stadium,
2005-09-17,2005,3,regular,Kentucky,SEC,Indiana,Big Ten,14,38,FALSE,FALSE,"Memorial Stadium (Bloomington, IN)",
2005-09-17,2005,3,regular,Jacksonville State,OVC,UAB,Conference USA,28,35,TRUE,FALSE,Legion Field,
2005-09-17,2005,3,regular,West Chester,,Delaware,Atlantic 10,21,42,TRUE,FALSE,,
2005-09-17,2005,3,regular,Howard,MEAC,Florida A&M,MEAC,20,33,FALSE,TRUE,Bragg Memorial Stadium,
2005-09-17,2005,3,regular,UCF,Conference USA,South Florida,Big East,14,31,FALSE,FALSE,Raymond James Stadium,
2005-09-17,2005,3,regular,Indiana State,MVFC,Murray State,OVC,15,27,FALSE,FALSE,Roy Stewart Stadium,
2005-09-17,2005,3,regular,Wisconsin,Big Ten,North Carolina,ACC,14,5,FALSE,FALSE,Kenan Stadium,
2005-09-17,2005,3,regular,Northeastern,Atlantic 10,Villanova,Atlantic 10,20,38,FALSE,TRUE,Villanova Stadium,
2005-09-17,2005,3,regular,Samford,OVC,Furman,Southern,23,45,FALSE,FALSE,Paladin Stadium,
2005-09-17,2005,3,regular,Tulsa,Conference USA,North Texas,Sun Belt,54,2,FALSE,FALSE,,
2005-09-17,2005,3,regular,Rice,Conference USA,Texas,Big 12,10,51,FALSE,FALSE,DKR-Texas Memorial Stadium,
2005-09-17,2005,3,regular,Grambling,SWAC,Washington State,Pac-10,7,48,FALSE,FALSE,,
2005-09-17,2005,3,regular,Drake,Pioneer,Wisconsin-Platteville,,37,14,TRUE,FALSE,,
2005-09-17,2005,3,regular,South Carolina State,MEAC,Bethune-Cookman,MEAC,27,24,TRUE,TRUE,,
2005-09-17,2005,3,regular,Western Carolina,Southern,Cincinnati,Big East,3,7,FALSE,FALSE,Nippert Stadium,
2005-09-17,2005,3,regular,Lenoir-Rhyne,,Davidson,Pioneer,16,9,FALSE,FALSE,Richardson Stadium,
2005-09-17,2005,3,regular,Illinois State,MVFC,Eastern Illinois,OVC,27,6,FALSE,FALSE,O'Brien Stadium,
2005-09-17,2005,3,regular,Columbia,Ivy,Fordham,Patriot,23,17,TRUE,FALSE,Coffey Field,
2005-09-17,2005,3,regular,Stony Brook,NEC,Hofstra,Atlantic 10,0,55,TRUE,FALSE,,
2005-09-17,2005,3,regular,Louisiana Tech,Western Athletic,Kansas,Big 12,14,34,FALSE,FALSE,Memorial Stadium,
2005-09-17,2005,3,regular,Youngstown State,MVFC,Liberty,Big South,42,0,FALSE,FALSE,Williams Stadium (VA),
2005-09-17,2005,3,regular,Central Connecticut,NEC,Marist,Metro Atlantic Athletic,22,31,FALSE,FALSE,Leonidoff Field,
2005-09-17,2005,3,regular,Weber State,Big Sky,North Dakota State,Great West,0,41,FALSE,FALSE,Fargodome,
2005-09-17,2005,3,regular,Fresno State,Western Athletic,Oregon,Pac-10,34,37,FALSE,FALSE,Autzen Stadium,
2005-09-17,2005,3,regular,McNeese,Southland,Southern Miss,Conference USA,20,48,FALSE,FALSE,M. M. Roberts Stadium,
2005-09-17,2005,3,regular,Southeast Missouri State,OVC,Missouri State,MVFC,21,45,FALSE,FALSE,Plaster Sports Complex,
2005-09-17,2005,3,regular,Sam Houston,Southland,Texas Tech,Big 12,21,80,FALSE,FALSE,Jones AT&T Stadium,
2005-09-17,2005,3,regular,Southern Illinois,MVFC,Western Michigan,Mid-American,28,34,FALSE,FALSE,Waldo Stadium,
2005-09-17,2005,3,regular,Georgia Southern,Southern,Wofford,Southern,17,21,FALSE,TRUE,Gibbs Stadium,
2005-09-17,2005,3,regular,Arkansas State,Sun Belt,Oklahoma State,Big 12,10,20,FALSE,FALSE,Boone Pickens Stadium,
2005-09-17,2005,3,regular,Florida State,ACC,Boston College,ACC,28,17,FALSE,TRUE,"Alumni Stadium (Chestnut Hill, MA)",
2005-09-18,2005,3,regular,Tennessee,SEC,Florida,SEC,7,16,FALSE,TRUE,Ben Hill Griffin Stadium,
2005-09-18,2005,3,regular,New Mexico State,Western Athletic,New Mexico,Mountain West,21,38,FALSE,FALSE,University Stadium (NM),
2005-09-18,2005,3,regular,Chattanooga,Southern,Memphis,Conference USA,14,59,FALSE,FALSE,Simmons Bank Liberty Stadium,
2005-09-18,2005,3,regular,Northwestern State,Southland,Louisiana,Sun Belt,28,49,FALSE,FALSE,Cajun Field,
2005-09-18,2005,3,regular,Rutgers,Big East,Buffalo,Mid-American,17,3,FALSE,FALSE,UB Stadium,
2005-09-18,2005,3,regular,Western Illinois,MVFC,Stephen F. Austin,Southland,36,63,FALSE,FALSE,Homer Bryce Stadium,
2005-09-18,2005,3,regular,Mississippi State,SEC,Tulane,Conference USA,21,14,FALSE,FALSE,,
2005-09-18,2005,3,regular,Florida Atlantic,Sun Belt,Minnesota,Big Ten,7,46,FALSE,FALSE,,
2005-09-18,2005,3,regular,Montana State,Big Sky,Cal Poly,Great West,10,38,FALSE,FALSE,Alex G. Spanos Stadium,
2005-09-18,2005,3,regular,Sacramento State,Big Sky,Portland State,Big Sky,12,28,TRUE,TRUE,,
2005-09-18,2005,3,regular,Western Oregon,,Eastern Washington,Big Sky,7,48,FALSE,FALSE,Roos Field,
2005-09-18,2005,3,regular,Northwestern,Big Ten,Arizona State,Pac-10,21,52,FALSE,TRUE,Mountain America Stadium,
2005-09-18,2005,3,regular,Purdue,Big Ten,Arizona,Pac-10,31,24,FALSE,TRUE,Arizona Stadium,
2005-09-18,2005,3,regular,UC Davis,Great West,Stanford,Pac-10,20,17,FALSE,FALSE,Stanford Stadium,
2005-09-18,2005,3,regular,UNLV,Mountain West,Nevada,Western Athletic,14,22,FALSE,FALSE,Mackay Stadium,
2005-09-18,2005,3,regular,Arkansas,SEC,USC,Pac-10,17,70,FALSE,FALSE,Los Angeles Memorial Coliseum,
2005-09-22,2005,4,regular,Bowling Green,Mid-American,Boise State,Western Athletic,20,48,FALSE,FALSE,Albertsons Stadium,
2005-09-22,2005,4,regular,Air Force,Mountain West,Utah,Mountain West,35,38,FALSE,TRUE,Rice-Eccles Stadium,
2005-09-22,2005,4,regular,UL Monroe,Sun Belt,Florida Atlantic,Sun Belt,28,21,FALSE,TRUE,,
2005-09-23,2005,4,regular,Texas State,Southland,Texas A&M,Big 12,31,44,FALSE,FALSE,Kyle Field,
2005-09-24,2005,4,regular,Iowa State,Big 12,Army,FBS Independents,28,21,FALSE,FALSE,Michie Stadium,
2005-09-24,2005,4,regular,California,Pac-10,New Mexico State,Western Athletic,41,13,FALSE,FALSE,Aggie Memorial Stadium,
2005-09-24,2005,4,regular,Penn State,Big Ten,Northwestern,Big Ten,34,29,FALSE,TRUE,Ryan Field,
2005-09-24,2005,4,regular,Purdue,Big Ten,Minnesota,Big Ten,35,42,FALSE,TRUE,,
2005-09-24,2005,4,regular,North Carolina,ACC,NC State,ACC,31,24,FALSE,TRUE,Carter-Finley Stadium,
2005-09-24,2005,4,regular,Dartmouth,Ivy,New Hampshire,Atlantic 10,20,49,FALSE,FALSE,Wildcat Stadium,
2005-09-24,2005,4,regular,Iowa,Big Ten,Ohio State,Big Ten,6,31,FALSE,TRUE,Ohio Stadium,
2005-09-24,2005,4,regular,Boston College,ACC,Clemson,ACC,16,13,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2005-09-24,2005,4,regular,East Carolina,Conference USA,West Virginia,Big East,15,20,FALSE,FALSE,Milan Puskar Stadium,
2005-09-24,2005,4,regular,Michigan State,Big Ten,Illinois,Big Ten,61,14,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2005-09-24,2005,4,regular,Colorado,Big 12,Miami,ACC,3,23,FALSE,FALSE,,
2005-09-24,2005,4,regular,Duquesne,Metro Atlantic Athletic,Columbia,Ivy,13,23,FALSE,FALSE,Lawrence A. Wien Stadium,
2005-09-24,2005,4,regular,Butler,Pioneer,Jacksonville,Pioneer,21,55,TRUE,TRUE,D. B. Milne Field,
2005-09-24,2005,4,regular,Arkansas,SEC,Alabama,SEC,13,24,FALSE,TRUE,Bryant-Denny Stadium,
2005-09-24,2005,4,regular,Brown,Ivy,Harvard,Ivy,35,38,FALSE,TRUE,Harvard Stadium,
2005-09-24,2005,4,regular,Cornell,Ivy,Yale,Ivy,17,37,FALSE,TRUE,Yale Bowl,
2005-09-24,2005,4,regular,San Diego,Pioneer,Princeton,Ivy,17,20,FALSE,FALSE,Princeton University Stadium,
2005-09-24,2005,4,regular,Western Michigan,Mid-American,Temple,FBS Independents,19,16,FALSE,FALSE,Lincoln Financial Field,
2005-09-24,2005,4,regular,Fordham,Patriot,Lafayette,Patriot,10,27,FALSE,TRUE,Fisher Field,
2005-09-24,2005,4,regular,UAlbany,NEC,Central Connecticut,NEC,13,14,FALSE,TRUE,Arute Field,
2005-09-24,2005,4,regular,Eastern Michigan,Mid-American,Central Michigan,Mid-American,23,20,FALSE,TRUE,Kelly/Shorts Stadium,
2005-09-24,2005,4,regular,St. Francis (PA),NEC,La Salle,Metro Atlantic Athletic,27,29,TRUE,FALSE,,
2005-09-24,2005,4,regular,Bethune-Cookman,MEAC,Norfolk State,MEAC,63,61,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2005-09-24,2005,4,regular,Davidson,Pioneer,Valparaiso,Pioneer,48,17,FALSE,TRUE,Brown Field,
2005-09-24,2005,4,regular,Lehigh,Patriot,VMI,Big South,28,26,FALSE,FALSE,Alumni Memorial Field,
2005-09-24,2005,4,regular,Marist,Metro Atlantic Athletic,Wagner,NEC,38,21,FALSE,FALSE,Wagner College Stadium,
2005-09-24,2005,4,regular,Liberty,Big South,William & Mary,Atlantic 10,0,56,FALSE,FALSE,Zable Stadium,
2005-09-24,2005,4,regular,Robert Morris,NEC,Rowan,,28,35,TRUE,FALSE,,
2005-09-24,2005,4,regular,UT Martin,OVC,Gardner-Webb,Big South,31,28,FALSE,FALSE,Ernest W. Spangler Stadium,
2005-09-24,2005,4,regular,Charleston Southern,Big South,North Greenville,,35,28,TRUE,FALSE,,
2005-09-24,2005,4,regular,Kent State,Mid-American,Ohio,Mid-American,32,35,FALSE,TRUE,Peden Stadium,
2005-09-24,2005,4,regular,Youngstown State,MVFC,Pittsburgh,Big East,0,41,FALSE,FALSE,Acrisure Stadium,
2005-09-24,2005,4,regular,Hofstra,Atlantic 10,Furman,Southern,41,44,FALSE,FALSE,Paladin Stadium,
2005-09-24,2005,4,regular,Iona,Metro Atlantic Athletic,Stonehill,,16,7,TRUE,FALSE,,
2005-09-24,2005,4,regular,Austin Peay,Pioneer,Drake,Pioneer,0,54,FALSE,TRUE,Drake Stadium,
2005-09-24,2005,4,regular,Tulane,Conference USA,SMU,Conference USA,31,10,FALSE,TRUE,Gerald J. Ford Stadium,
2005-09-24,2005,4,regular,Georgetown,Patriot,Stony Brook,NEC,10,7,FALSE,FALSE,Kenneth P. LaValle Stadium,
2005-09-24,2005,4,regular,North Texas,Sun Belt,Kansas State,Big 12,7,54,FALSE,FALSE,Bill Snyder Family Stadium,
2005-09-24,2005,4,regular,Western Kentucky,MVFC,Auburn,SEC,14,37,FALSE,FALSE,Jordan-Hare Stadium,
2005-09-24,2005,4,regular,Samford,OVC,Eastern Illinois,OVC,14,43,FALSE,TRUE,O'Brien Stadium,
2005-09-24,2005,4,regular,Tennessee State,OVC,Florida A&M,MEAC,7,12,TRUE,FALSE,Georgia Dome,AT ATLANTA GA
2005-09-24,2005,4,regular,TCU,Mountain West,BYU,Mountain West,51,50,FALSE,TRUE,LaVell Edwards Stadium,
2005-09-24,2005,4,regular,Tennessee Tech,OVC,Eastern Kentucky,OVC,3,52,FALSE,TRUE,Roy Kidd Stadium,
2005-09-24,2005,4,regular,North Dakota State,Great West,Montana State,Big Sky,17,20,FALSE,FALSE,Bobcat Stadium,
2005-09-24,2005,4,regular,Florida,SEC,Kentucky,SEC,49,28,FALSE,TRUE,Kroger Field,
2005-09-24,2005,4,regular,Maryland,ACC,Wake Forest,ACC,22,12,FALSE,TRUE,Allegacy Federal Credit Union Stadium,
2005-09-24,2005,4,regular,Duke,ACC,Virginia,ACC,7,38,FALSE,TRUE,Scott Stadium,
2005-09-24,2005,4,regular,Georgia Tech,ACC,Virginia Tech,ACC,7,51,FALSE,TRUE,Lane Stadium,
2005-09-24,2005,4,regular,Notre Dame,FBS Independents,Washington,Pac-10,36,17,FALSE,FALSE,,
2005-09-24,2005,4,regular,Florida International,Sun Belt,Arkansas State,Sun Belt,24,66,FALSE,TRUE,,
2005-09-24,2005,4,regular,Morgan State,MEAC,Hampton,MEAC,14,44,TRUE,TRUE,,
2005-09-24,2005,4,regular,App State,Southern,The Citadel,Southern,45,13,FALSE,TRUE,Johnson Hagood Stadium,
2005-09-24,2005,4,regular,UC Davis,Great West,Sacramento State,Big Sky,37,7,FALSE,FALSE,Hornet Stadium,
2005-09-24,2005,4,regular,Eastern Washington,Big Sky,Idaho State,Big Sky,30,34,FALSE,TRUE,Holt Arena,
2005-09-24,2005,4,regular,Nevada,Western Athletic,Colorado State,Mountain West,21,42,FALSE,FALSE,Sonny Lubick Field at Hughes Stadium,
2005-09-24,2005,4,regular,Michigan,Big Ten,Wisconsin,Big Ten,20,23,FALSE,TRUE,Camp Randall Stadium,
2005-09-24,2005,4,regular,Northern Illinois,Mid-American,Akron,Mid-American,42,48,FALSE,TRUE,,
2005-09-24,2005,4,regular,Marshall,Conference USA,UCF,Conference USA,13,23,FALSE,TRUE,,
2005-09-24,2005,4,regular,North Carolina A&T,MEAC,Elon,Southern,9,12,FALSE,FALSE,Rhodes Stadium,AT BURLINGTON NC
2005-09-24,2005,4,regular,Howard,MEAC,Savannah St,FCS Independents,39,21,FALSE,FALSE,Ted Wright Stadium,
2005-09-24,2005,4,regular,Louisville,Big East,South Florida,Big East,14,45,FALSE,TRUE,Raymond James Stadium,
2005-09-24,2005,4,regular,Troy,Sun Belt,South Carolina,SEC,20,45,FALSE,FALSE,Williams-Brice Stadium,
2005-09-24,2005,4,regular,Holy Cross,Patriot,Delaware,Atlantic 10,23,35,TRUE,FALSE,,
2005-09-24,2005,4,regular,Wyoming,Mountain West,Ole Miss,SEC,24,14,FALSE,FALSE,Vaught-Hemingway Stadium,
2005-09-24,2005,4,regular,Memphis,Conference USA,Tulsa,Conference USA,31,37,FALSE,TRUE,,
2005-09-24,2005,4,regular,Pennsylvania,Ivy,Villanova,Atlantic 10,24,28,FALSE,FALSE,Franklin Field,
2005-09-24,2005,4,regular,Richmond,Atlantic 10,Vanderbilt,SEC,13,37,FALSE,FALSE,FirstBank Stadium,
2005-09-24,2005,4,regular,Chattanooga,Southern,Georgia Southern,Southern,10,48,FALSE,TRUE,Allen E. Paulson Stadium,
2005-09-24,2005,4,regular,Delaware State,MEAC,Coastal Carolina,Big South,6,24,FALSE,FALSE,Brooks Stadium (SC),
2005-09-24,2005,4,regular,Dayton,Pioneer,Morehead State,Pioneer,42,7,FALSE,TRUE,Jayne Stadium,
2005-09-24,2005,4,regular,USC,Pac-10,Oregon,Pac-10,45,13,FALSE,TRUE,Autzen Stadium,
2005-09-24,2005,4,regular,Jacksonville State,OVC,Southeast Missouri State,OVC,24,10,TRUE,TRUE,Houck Stadium,
2005-09-24,2005,4,regular,Indiana State,MVFC,Texas Tech,Big 12,7,63,FALSE,FALSE,Jones AT&T Stadium,
2005-09-24,2005,4,regular,Iowa Wesleyan,,Western Illinois,MVFC,7,70,FALSE,FALSE,Hanson Field,
2005-09-24,2005,4,regular,Murray State,OVC,Illinois State,MVFC,0,42,FALSE,FALSE,Hancock Stadium,
2005-09-24,2005,4,regular,Northern Arizona,Big Sky,Weber State,Big Sky,23,31,FALSE,TRUE,Stewart Stadium,
2005-09-24,2005,4,regular,Georgia,SEC,Mississippi State,SEC,23,10,FALSE,TRUE,Davis Wade Stadium,
2005-09-25,2005,4,regular,San José State,Western Athletic,San Diego State,Mountain West,21,52,FALSE,FALSE,Qualcomm Stadium,
2005-09-25,2005,4,regular,Stephen F. Austin,Southland,Southern Utah,Great West,40,17,FALSE,FALSE,Eccles Coliseum,
2005-09-25,2005,4,regular,Cal Poly,Great West,South Dakota State,Great West,24,16,TRUE,TRUE,Coughlin-Alumni Stadium,
2005-09-25,2005,4,regular,UNLV,Mountain West,Utah State,Western Athletic,24,31,FALSE,FALSE,Maverik Stadium,
2005-09-25,2005,4,regular,Northern Colorado,Great West,Portland State,Big Sky,17,41,TRUE,FALSE,,
2005-09-25,2005,4,regular,New Mexico,Mountain West,UTEP,Conference USA,13,21,FALSE,FALSE,Sun Bowl,
2005-09-25,2005,4,regular,Hawai'i,Western Athletic,Idaho,Western Athletic,24,0,FALSE,TRUE,Kibbie Dome,
2005-09-25,2005,4,regular,Arizona State,Pac-10,Oregon State,Pac-10,42,24,FALSE,TRUE,Reser Stadium,
2005-09-26,2005,4,regular,Tennessee,SEC,LSU,SEC,30,27,FALSE,TRUE,Tiger Stadium (LA),
2005-09-28,2005,5,regular,Toledo,Mid-American,Fresno State,Western Athletic,14,44,FALSE,FALSE,Valley Children's Stadium,
2005-09-28,2005,5,regular,Cincinnati,Big East,Miami (OH),Mid-American,16,44,FALSE,FALSE,Yager Stadium,
2005-09-29,2005,5,regular,Air Force,Mountain West,Colorado State,Mountain West,23,41,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2005-09-29,2005,5,regular,Southeast Missouri State,OVC,Samford,OVC,17,33,FALSE,TRUE,Seibert Stadium,
2005-10-01,2005,5,regular,Pittsburgh,Big East,Rutgers,Big East,29,37,FALSE,TRUE,High Point Solutions Stadium,
2005-10-01,2005,5,regular,Florida Atlantic,Sun Belt,Louisville,Big East,10,61,FALSE,FALSE,L&N Federal Credit Union Stadium,
2005-10-01,2005,5,regular,Virginia,ACC,Maryland,ACC,33,45,FALSE,TRUE,SECU Stadium,
2005-10-01,2005,5,regular,Michigan,Big Ten,Michigan State,Big Ten,34,31,FALSE,TRUE,Spartan Stadium,
2005-10-01,2005,5,regular,Texas,Big 12,Missouri,Big 12,51,20,FALSE,TRUE,Memorial Stadium,
2005-10-01,2005,5,regular,Indiana,Big Ten,Wisconsin,Big Ten,24,41,FALSE,TRUE,Camp Randall Stadium,
2005-10-01,2005,5,regular,Virginia Tech,ACC,West Virginia,Big East,34,17,FALSE,FALSE,Milan Puskar Stadium,
2005-10-01,2005,5,regular,UConn,Big East,Army,FBS Independents,47,13,FALSE,FALSE,Michie Stadium,
2005-10-01,2005,5,regular,Jacksonville,Pioneer,Dayton,Pioneer,17,49,FALSE,TRUE,Welcome Stadium,
2005-10-01,2005,5,regular,VMI,Big South,Liberty,Big South,10,7,FALSE,TRUE,Williams Stadium (VA),
2005-10-01,2005,5,regular,Illinois,Big Ten,Iowa,Big Ten,7,35,FALSE,TRUE,Kinnick Stadium,
2005-10-01,2005,5,regular,Lehigh,Patriot,Harvard,Ivy,49,24,FALSE,FALSE,Harvard Stadium,
2005-10-01,2005,5,regular,Pennsylvania,Ivy,Dartmouth,Ivy,26,9,FALSE,TRUE,Memorial Field,
2005-10-01,2005,5,regular,Villanova,Atlantic 10,New Hampshire,Atlantic 10,17,45,FALSE,TRUE,Wildcat Stadium,
2005-10-01,2005,5,regular,Baylor,Big 12,Texas A&M,Big 12,13,16,FALSE,TRUE,Kyle Field,
2005-10-01,2005,5,regular,Ole Miss,SEC,Tennessee,SEC,10,27,FALSE,TRUE,Neyland Stadium,
2005-10-01,2005,5,regular,Holy Cross,Patriot,Yale,Ivy,22,19,FALSE,FALSE,Yale Bowl,
2005-10-01,2005,5,regular,Ball State,Mid-American,Boston College,ACC,0,38,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2005-10-01,2005,5,regular,Navy,FBS Independents,Duke,ACC,28,21,FALSE,FALSE,Wallace Wade Stadium,
2005-10-01,2005,5,regular,Columbia,Ivy,Princeton,Ivy,3,43,FALSE,TRUE,Princeton University Stadium,
2005-10-01,2005,5,regular,Rhode Island,Atlantic 10,Brown,Ivy,35,45,FALSE,FALSE,Brown Stadium,
2005-10-01,2005,5,regular,Marist,Metro Atlantic Athletic,Bucknell,Patriot,7,27,FALSE,FALSE,Christy Mathewson-Memorial Stadium,
2005-10-01,2005,5,regular,Cornell,Ivy,Colgate,Patriot,20,34,FALSE,FALSE,Andy Kerr Stadium,
2005-10-01,2005,5,regular,Drake,Pioneer,Davidson,Pioneer,58,17,FALSE,TRUE,Richardson Stadium,
2005-10-01,2005,5,regular,Iona,Metro Atlantic Athletic,La Salle,Metro Atlantic Athletic,32,39,TRUE,TRUE,,
2005-10-01,2005,5,regular,St. Francis (PA),NEC,Robert Morris,NEC,35,28,FALSE,TRUE,Joe Walton Stadium,
2005-10-01,2005,5,regular,Monmouth,NEC,Stony Brook,NEC,36,7,FALSE,TRUE,Kenneth P. LaValle Stadium,
2005-10-01,2005,5,regular,Sacred Heart,NEC,Wagner,NEC,21,26,FALSE,TRUE,Wagner College Stadium,
2005-10-01,2005,5,regular,Howard,MEAC,Charleston Southern,Big South,27,22,TRUE,FALSE,,
2005-10-01,2005,5,regular,Utah,Mountain West,North Carolina,ACC,17,31,FALSE,FALSE,Kenan Stadium,
2005-10-01,2005,5,regular,Lafayette,Patriot,Georgetown,Patriot,12,7,FALSE,TRUE,Cooper Field,
