date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2004-09-03,2004,2,regular,Arkansas-Monticello,,SE Louisiana,FCS Independents,32,46,FALSE,FALSE,Strawberry Stadium,
2004-09-03,2004,2,regular,Henderson State,,Stephen F. Austin,Southland,14,30,FALSE,FALSE,Homer Bryce Stadium,
2004-09-03,2004,2,regular,UT Martin,OVC,Western Michigan,Mid-American,0,42,FALSE,FALSE,Waldo Stadium,
2004-09-03,2004,2,regular,Northwestern,Big Ten,TCU,Conference USA,45,48,FALSE,TRUE,Amon G. Carter Stadium,
2004-09-03,2004,2,regular,UTEP,Western Athletic,Arizona State,Pac-10,9,41,FALSE,FALSE,Mountain America Stadium,
2004-09-03,2004,2,regular,Western Colorado,,Portland State,Big Sky,0,38,TRUE,FALSE,,
2004-09-04,2004,2,regular,Washington State,Pac-10,New Mexico,Mountain West,21,17,FALSE,TRUE,University Stadium (NM),
2004-09-04,2004,2,regular,Murray State,OVC,UConn,Big East,14,52,TRUE,FALSE,,
2004-09-04,2004,2,regular,Miami (OH),Mid-American,Michigan,Big Ten,10,43,FALSE,FALSE,Michigan Stadium,
2004-09-04,2004,2,regular,Cincinnati,Conference USA,Ohio State,Big Ten,6,27,FALSE,TRUE,Ohio Stadium,
2004-09-04,2004,2,regular,Bowling Green,Mid-American,Oklahoma,Big 12,24,40,FALSE,FALSE,"Memorial Stadium (Norman, OK)",
2004-09-04,2004,2,regular,Virginia,ACC,Temple,Big East,44,14,FALSE,FALSE,Franklin Field,
2004-09-04,2004,2,regular,UCF,Mid-American,Wisconsin,Big Ten,6,34,FALSE,FALSE,Camp Randall Stadium,
2004-09-04,2004,2,regular,California,Pac-10,Air Force,Mountain West,56,14,FALSE,TRUE,Falcon Stadium,
2004-09-04,2004,2,regular,Kent State,Mid-American,Iowa,Big Ten,7,39,FALSE,FALSE,Kinnick Stadium,
2004-09-04,2004,2,regular,Duquesne,Metro Atlantic Athletic,Holy Cross,Patriot,31,7,FALSE,FALSE,Fitton Field,
2004-09-04,2004,2,regular,South Carolina,SEC,Vanderbilt,SEC,31,6,FALSE,TRUE,FirstBank Stadium,
2004-09-04,2004,2,regular,St. Francis (PA),NEC,Georgetown,Patriot,7,36,FALSE,FALSE,Cooper Field,
2004-09-04,2004,2,regular,Samford,OVC,Georgia Tech,ACC,7,28,FALSE,FALSE,Bobby Dodd Stadium,
2004-09-04,2004,2,regular,Montclair State,,Iona,Metro Atlantic Athletic,42,27,TRUE,FALSE,,
2004-09-04,2004,2,regular,Marist,Metro Atlantic Athletic,Lafayette,Patriot,7,48,FALSE,FALSE,Fisher Field,
2004-09-04,2004,2,regular,Howard,MEAC,Alabama State,SWAC,12,27,TRUE,FALSE,,
2004-09-04,2004,2,regular,Massachusetts,Atlantic 10,Delaware State,MEAC,51,0,FALSE,FALSE,Alumni Stadium,
2004-09-04,2004,2,regular,Rhode Island,Atlantic 10,Fordham,Patriot,37,36,TRUE,FALSE,,
2004-09-04,2004,2,regular,Wagner,NEC,La Salle,Metro Atlantic Athletic,35,28,TRUE,FALSE,,
2004-09-04,2004,2,regular,Stony Brook,NEC,Lehigh,Patriot,2,25,FALSE,FALSE,Goodman Stadium,
2004-09-04,2004,2,regular,Central Connecticut,NEC,Sacred Heart,NEC,27,6,FALSE,TRUE,Campus Field,
2004-09-04,2004,2,regular,Buffalo State,,Robert Morris,NEC,10,47,TRUE,FALSE,,
2004-09-04,2004,2,regular,William & Mary,Atlantic 10,North Carolina,ACC,38,49,FALSE,TRUE,Kenan Stadium,
2004-09-04,2004,2,regular,Northern Iowa,MVFC,Iowa State,Big 12,0,23,FALSE,FALSE,Jack Trice Stadium,
2004-09-04,2004,2,regular,Cheyney,,Northeastern,Atlantic 10,0,71,TRUE,FALSE,,
2004-09-04,2004,2,regular,Towson,Patriot,Elon,Southern,34,13,FALSE,FALSE,Rhodes Stadium,
2004-09-04,2004,2,regular,UL Monroe,Sun Belt,Auburn,SEC,0,31,FALSE,FALSE,Jordan-Hare Stadium,
2004-09-04,2004,2,regular,Emporia State University,,Jacksonville State,OVC,16,25,FALSE,FALSE,AmFirst Stadium,
2004-09-04,2004,2,regular,Georgia Southern,Southern,Georgia,SEC,28,48,FALSE,FALSE,Sanford Stadium,
2004-09-04,2004,2,regular,App State,Southern,Wyoming,Mountain West,7,53,TRUE,FALSE,,
2004-09-04,2004,2,regular,Maine,Atlantic 10,Montana,Big Sky,20,27,FALSE,FALSE,Washington-Grizzly Stadium,
2004-09-04,2004,2,regular,Oklahoma State,Big 12,UCLA,Pac-10,31,20,FALSE,FALSE,Rose Bowl,
2004-09-04,2004,2,regular,Michigan State,Big Ten,Rutgers,Big East,14,19,FALSE,FALSE,High Point Solutions Stadium,
2004-09-04,2004,2,regular,Akron,Mid-American,Penn State,Big Ten,10,48,FALSE,FALSE,Beaver Stadium,
2004-09-04,2004,2,regular,Wake Forest,ACC,Clemson,ACC,30,37,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2004-09-04,2004,2,regular,North Dakota State,Great West,Northern Colorado,FCS Independents,13,15,FALSE,FALSE,Nottingham Field,
2004-09-04,2004,2,regular,Troy,Sun Belt,Marshall,Mid-American,17,15,FALSE,FALSE,Joan C. Edwards Stadium,
2004-09-04,2004,2,regular,Oregon State,Pac-10,LSU,SEC,21,22,FALSE,FALSE,Tiger Stadium (LA),
2004-09-04,2004,2,regular,Northern Illinois,Mid-American,Maryland,ACC,20,23,FALSE,FALSE,SECU Stadium,
2004-09-04,2004,2,regular,Richmond,Atlantic 10,NC State,ACC,0,42,FALSE,TRUE,Carter-Finley Stadium,
2004-09-04,2004,2,regular,Lock Haven University,,James Madison,Atlantic 10,7,62,FALSE,FALSE,Bridgeforth Stadium,
2004-09-04,2004,2,regular,East Carolina,Conference USA,West Virginia,Big East,23,56,FALSE,FALSE,Milan Puskar Stadium,
2004-09-04,2004,2,regular,Tulane,Conference USA,Mississippi State,SEC,7,28,FALSE,FALSE,Davis Wade Stadium,
2004-09-04,2004,2,regular,Florida A&M,FBS Independents,Illinois,Big Ten,13,52,FALSE,FALSE,"Memorial Stadium (Champaign, IL)",
2004-09-04,2004,2,regular,Bowie State,,Morgan State,MEAC,35,41,TRUE,FALSE,,
2004-09-04,2004,2,regular,Duke,ACC,Navy,FBS Independents,12,27,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2004-09-04,2004,2,regular,Virginia St,,Norfolk State,MEAC,17,7,FALSE,FALSE,"William Dick"""" Price Stadium""""",
2004-09-04,2004,2,regular,Benedict College,,South Carolina State,MEAC,0,51,TRUE,FALSE,Williams-Brice Stadium,
2004-09-04,2004,2,regular,Baylor,Big 12,UAB,Conference USA,14,56,FALSE,FALSE,Legion Field,
2004-09-04,2004,2,regular,New Mexico State,Sun Belt,Arkansas,SEC,13,63,FALSE,FALSE,Razorback Stadium,
2004-09-04,2004,2,regular,Central Michigan,Mid-American,Indiana,Big Ten,10,41,FALSE,FALSE,"Memorial Stadium (Bloomington, IN)",
2004-09-04,2004,2,regular,Arkansas State,Sun Belt,Missouri,Big 12,20,52,FALSE,FALSE,Memorial Stadium,
2004-09-04,2004,2,regular,Memphis,Conference USA,Ole Miss,SEC,20,13,FALSE,FALSE,Vaught-Hemingway Stadium,
2004-09-04,2004,2,regular,Western Illinois,MVFC,Nebraska,Big 12,17,56,FALSE,FALSE,"Memorial Stadium (Lincoln, NE)",
2004-09-04,2004,2,regular,VMI,Big South,Ohio,Mid-American,14,42,FALSE,FALSE,Peden Stadium,
2004-09-04,2004,2,regular,Presbyterian,FCS Independents,Furman,Southern,7,52,FALSE,FALSE,Paladin Stadium,
2004-09-04,2004,2,regular,North Texas,Sun Belt,Texas,Big 12,0,65,FALSE,FALSE,DKR-Texas Memorial Stadium,
2004-09-04,2004,2,regular,Angelo State,,Texas State,Southland,10,45,TRUE,FALSE,Bobcat Stadium,
2004-09-04,2004,2,regular,Utah State,Sun Belt,Alabama,SEC,17,48,FALSE,FALSE,Bryant-Denny Stadium,
2004-09-04,2004,2,regular,Jackson State,SWAC,Hampton,MEAC,19,38,FALSE,FALSE,Armstrong Stadium,
2004-09-04,2004,2,regular,Tulsa,Western Athletic,Kansas,Big 12,3,21,FALSE,FALSE,Memorial Stadium,
2004-09-04,2004,2,regular,West Virginia Institute Of Tech,,Liberty,Big South,17,55,FALSE,FALSE,Williams Stadium (VA),
2004-09-04,2004,2,regular,Coastal Carolina,Big South,Morehead State,Pioneer,28,7,FALSE,FALSE,Jayne Stadium,
2004-09-04,2004,2,regular,Ouachita Baptist,,Sam Houston,Southland,7,60,FALSE,FALSE,Elliott T. Bowers Stadium,
2004-09-04,2004,2,regular,Monmouth,NEC,St. Peter's,Metro Atlantic Athletic,44,3,TRUE,FALSE,,
2004-09-04,2004,2,regular,Western Kentucky,MVFC,Kansas State,Big 12,13,27,FALSE,FALSE,Bill Snyder Family Stadium,
2004-09-04,2004,2,regular,Alabama A&M,SWAC,Tennessee State,OVC,7,42,TRUE,FALSE,,
2004-09-05,2004,2,regular,Colorado State,Mountain West,Colorado,Big 12,24,27,FALSE,FALSE,Folsom Field,
2004-09-05,2004,2,regular,Northwestern State,Southland,Louisiana,Sun Belt,7,14,FALSE,FALSE,Cajun Field,
2004-09-05,2004,2,regular,Texas Tech,Big 12,SMU,Western Athletic,27,13,FALSE,FALSE,Gerald J. Ford Stadium,
2004-09-05,2004,2,regular,McNeese,Southland,Southern,SWAC,35,17,TRUE,FALSE,,
2004-09-05,2004,2,regular,Gardner-Webb,Big South,Tennessee Tech,OVC,26,32,FALSE,FALSE,Tucker Stadium,
2004-09-05,2004,2,regular,Idaho,Sun Belt,Boise State,Western Athletic,7,65,FALSE,FALSE,Albertsons Stadium,
2004-09-05,2004,2,regular,Humboldt State,,Cal Poly,FCS Independents,7,42,FALSE,FALSE,Alex G. Spanos Stadium,
2004-09-05,2004,2,regular,Idaho State,Big Sky,San Diego State,Mountain West,21,38,TRUE,FALSE,Qualcomm Stadium,
2004-09-05,2004,2,regular,Toledo,Mid-American,Minnesota,Big Ten,21,63,FALSE,FALSE,,
2004-09-05,2004,2,regular,Southern Utah,FCS Independents,Weber State,Big Sky,34,31,FALSE,FALSE,Stewart Stadium,
2004-09-05,2004,2,regular,Notre Dame,FBS Independents,BYU,Mountain West,17,20,FALSE,FALSE,LaVell Edwards Stadium,
2004-09-05,2004,2,regular,Northern Arizona,Big Sky,Arizona,Pac-10,3,21,FALSE,FALSE,Arizona Stadium,
2004-09-05,2004,2,regular,San José State,Western Athletic,Stanford,Pac-10,3,43,FALSE,FALSE,Stanford Stadium,
2004-09-05,2004,2,regular,Florida Atlantic,FCS Independents,Hawai'i,Western Athletic,35,28,TRUE,FALSE,Aloha Stadium,
2004-09-05,2004,2,regular,Syracuse,Big East,Purdue,Big Ten,0,51,FALSE,FALSE,Ross-Ade Stadium,
2004-09-05,2004,2,regular,Kentucky,SEC,Louisville,Conference USA,0,28,FALSE,FALSE,L&N Federal Credit Union Stadium,
2004-09-05,2004,2,regular,North Carolina Central,FCS Independents,North Carolina A&T,MEAC,15,16,TRUE,FALSE,Aggie Memorial Stadium,
2004-09-05,2004,2,regular,Houston,Conference USA,Rice,Western Athletic,7,10,FALSE,FALSE,,
2004-09-05,2004,2,regular,Fresno State,Western Athletic,Washington,Pac-10,35,16,FALSE,FALSE,,
2004-09-06,2004,2,regular,UNLV,Mountain West,Tennessee,SEC,17,42,FALSE,FALSE,Neyland Stadium,
2004-09-06,2004,2,regular,Nevada,Western Athletic,Louisiana Tech,Western Athletic,21,38,FALSE,TRUE,Joe Aillet Stadium,
2004-09-09,2004,3,regular,Missouri,Big 12,Troy,Sun Belt,14,24,FALSE,FALSE,Veterans Memorial Stadium (AL),
2004-09-10,2004,3,regular,Tennessee State,OVC,UT Martin,OVC,27,13,FALSE,TRUE,Graham Stadium,
2004-09-11,2004,3,regular,Florida State,ACC,Miami,ACC,10,16,FALSE,TRUE,,
2004-09-11,2004,3,regular,Oregon State,Pac-10,Boise State,Western Athletic,34,53,FALSE,FALSE,Albertsons Stadium,
2004-09-11,2004,3,regular,Florida International,FCS Independents,Youngstown State,MVFC,22,16,FALSE,FALSE,,
2004-09-11,2004,3,regular,Duke,ACC,UConn,Big East,20,22,FALSE,FALSE,,
2004-09-11,2004,3,regular,Arizona State,Pac-10,Northwestern,Big Ten,30,21,FALSE,TRUE,Ryan Field,
2004-09-11,2004,3,regular,Central Michigan,Mid-American,Michigan State,Big Ten,7,24,FALSE,FALSE,Spartan Stadium,
2004-09-11,2004,3,regular,Southern Miss,Conference USA,Nebraska,Big 12,21,17,FALSE,FALSE,"Memorial Stadium (Lincoln, NE)",
2004-09-11,2004,3,regular,Central Connecticut,NEC,Rhode Island,Atlantic 10,7,39,FALSE,FALSE,Meade Stadium,
2004-09-11,2004,3,regular,UNLV,Mountain West,Wisconsin,Big Ten,3,18,FALSE,TRUE,Camp Randall Stadium,
2004-09-11,2004,3,regular,UCLA,Pac-10,Illinois,Big Ten,35,17,FALSE,TRUE,"Memorial Stadium (Champaign, IL)",
2004-09-11,2004,3,regular,Iowa State,Big 12,Iowa,Big Ten,10,17,FALSE,FALSE,Kinnick Stadium,
2004-09-11,2004,3,regular,Central Connecticut,NEC,Rhodes College,,7,39,TRUE,FALSE,Meade Stadium,
2004-09-11,2004,3,regular,Richmond,Atlantic 10,VMI,Big South,34,7,FALSE,FALSE,Alumni Memorial Field,
2004-09-11,2004,3,regular,Fresno State,Western Athletic,Kansas State,Big 12,45,21,FALSE,FALSE,Bill Snyder Family Stadium,
2004-09-11,2004,3,regular,Auburn,SEC,Mississippi State,SEC,43,14,FALSE,TRUE,Davis Wade Stadium,
2004-09-11,2004,3,regular,Lafayette,Patriot,Georgetown,Patriot,17,6,FALSE,TRUE,Cooper Field,
2004-09-11,2004,3,regular,Eastern Michigan,Mid-American,Florida,SEC,10,49,FALSE,FALSE,Ben Hill Griffin Stadium,
2004-09-11,2004,3,regular,San Diego,Pioneer,Holy Cross,Patriot,37,31,FALSE,FALSE,Fitton Field,
2004-09-11,2004,3,regular,St. Peter's,Metro Atlantic Athletic,Hartwick,,19,9,TRUE,FALSE,,
2004-09-11,2004,3,regular,Western Michigan,Mid-American,Virginia Tech,ACC,0,63,FALSE,FALSE,Lane Stadium,
2004-09-11,2004,3,regular,Louisville,Conference USA,Army,Conference USA,52,21,FALSE,TRUE,Michie Stadium,
2004-09-11,2004,3,regular,North Carolina Central,FCS Independents,Delaware State,MEAC,26,23,FALSE,FALSE,Alumni Stadium,
2004-09-11,2004,3,regular,Villanova,Atlantic 10,Lehigh,Patriot,22,16,FALSE,FALSE,Goodman Stadium,
2004-09-11,2004,3,regular,La Salle,Metro Atlantic Athletic,Monmouth,NEC,15,34,TRUE,FALSE,Kessler Field,
2004-09-11,2004,3,regular,Ball State,Mid-American,Purdue,Big Ten,7,59,FALSE,FALSE,Ross-Ade Stadium,
2004-09-11,2004,3,regular,Sacred Heart,NEC,St. Francis (PA),NEC,28,35,TRUE,TRUE,,
2004-09-11,2004,3,regular,Northeastern,Atlantic 10,Navy,FBS Independents,24,28,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2004-09-11,2004,3,regular,Charleston Southern,Big South,Presbyterian,FCS Independents,14,19,TRUE,FALSE,,
2004-09-11,2004,3,regular,Duquesne,Metro Atlantic Athletic,Robert Morris,NEC,14,34,TRUE,FALSE,,
2004-09-11,2004,3,regular,Eastern Kentucky,OVC,App State,Southern,21,49,FALSE,FALSE,Kidd Brewer Stadium,
2004-09-11,2004,3,regular,Eastern Washington,Big Sky,Air Force,Mountain West,20,42,FALSE,FALSE,Falcon Stadium,
2004-09-11,2004,3,regular,Adams State,,Montana State,Big Sky,0,19,FALSE,FALSE,Bobcat Stadium,
2004-09-11,2004,3,regular,Hofstra,Atlantic 10,Montana,Big Sky,23,41,FALSE,FALSE,Washington-Grizzly Stadium,
2004-09-11,2004,3,regular,Michigan,Big Ten,Notre Dame,FBS Independents,20,28,FALSE,FALSE,Notre Dame Stadium,
2004-09-11,2004,3,regular,Illinois State,MVFC,Minnesota,Big Ten,21,37,TRUE,FALSE,,
2004-09-11,2004,3,regular,Marshall,Mid-American,Ohio State,Big Ten,21,24,FALSE,FALSE,Ohio Stadium,
2004-09-11,2004,3,regular,Wyoming,Mountain West,Texas A&M,Big 12,0,31,FALSE,FALSE,Kyle Field,
2004-09-11,2004,3,regular,North Carolina,ACC,Virginia,ACC,24,56,FALSE,TRUE,Scott Stadium,
2004-09-11,2004,3,regular,Colorado,Big 12,Washington State,Pac-10,20,12,FALSE,FALSE,Gesa Field,
2004-09-11,2004,3,regular,Sacramento State,Big Sky,Nevada,Western Athletic,7,59,FALSE,FALSE,Mackay Stadium,
2004-09-11,2004,3,regular,Southern Illinois,MVFC,Northern Illinois,Mid-American,22,23,TRUE,FALSE,,
2004-09-11,2004,3,regular,Nicholls,Southland,Western Carolina,Southern,7,28,FALSE,FALSE,E. J. Whitmire Stadium,
2004-09-11,2004,3,regular,Florida International,FCS Independents,Youngstown State,MVFC,22,16,FALSE,FALSE,Stambaugh Stadium,
2004-09-11,2004,3,regular,Minnesota State Mankato,,Northern Iowa,MVFC,0,40,FALSE,FALSE,UNI-Dome,
2004-09-11,2004,3,regular,Georgia,SEC,South Carolina,SEC,20,16,FALSE,TRUE,Williams-Brice Stadium,
2004-09-11,2004,3,regular,Colgate,Patriot,Massachusetts,Atlantic 10,20,30,TRUE,FALSE,,
2004-09-11,2004,3,regular,Temple,Big East,Maryland,ACC,22,45,FALSE,FALSE,SECU Stadium,
2004-09-11,2004,3,regular,Southeast Missouri State,OVC,Bowling Green,Mid-American,10,49,FALSE,FALSE,Doyt L. Perry Stadium,
2004-09-11,2004,3,regular,Johnson C Smith,,Georgia Southern,Southern,3,84,FALSE,FALSE,Allen E. Paulson Stadium,
2004-09-11,2004,3,regular,Northern Colorado,FCS Independents,Maine,Atlantic 10,0,38,FALSE,FALSE,Alfond Stadium,
2004-09-11,2004,3,regular,Fordham,Patriot,UAlbany,NEC,14,0,TRUE,FALSE,University Field (NY),
2004-09-11,2004,3,regular,Middle Tennessee,Sun Belt,Akron,Mid-American,31,24,FALSE,FALSE,,
2004-09-11,2004,3,regular,Syracuse,Big East,Buffalo,Mid-American,37,17,FALSE,FALSE,UB Stadium,
2004-09-11,2004,3,regular,West Virginia,Big East,UCF,Mid-American,45,20,FALSE,FALSE,,
2004-09-11,2004,3,regular,Howard,MEAC,Hampton,MEAC,14,47,TRUE,TRUE,,
2004-09-11,2004,3,regular,Gardner-Webb,Big South,Morgan State,MEAC,56,49,TRUE,FALSE,,
2004-09-11,2004,3,regular,Savannah St,FCS Independents,Norfolk State,MEAC,41,34,FALSE,FALSE,"William Dick"""" Price Stadium""""",
2004-09-11,2004,3,regular,New Mexico State,Sun Belt,California,Pac-10,14,41,FALSE,FALSE,California Memorial Stadium,
2004-09-11,2004,3,regular,Indiana,Big Ten,Oregon,Pac-10,30,24,FALSE,TRUE,Autzen Stadium,
2004-09-11,2004,3,regular,Towson,Patriot,Delaware,Atlantic 10,17,21,TRUE,FALSE,,
2004-09-11,2004,3,regular,Tennessee Tech,OVC,South Florida,Conference USA,7,21,FALSE,FALSE,Raymond James Stadium,
2004-09-11,2004,3,regular,Wake Forest,ACC,East Carolina,Conference USA,31,17,FALSE,TRUE,Dowdy-Ficklen Stadium,
2004-09-11,2004,3,regular,New Hampshire,Atlantic 10,Rutgers,Big East,35,24,TRUE,FALSE,High Point Solutions Stadium,
2004-09-11,2004,3,regular,Tulsa,Western Athletic,Oklahoma State,Big 12,21,38,FALSE,FALSE,,
2004-09-11,2004,3,regular,Houston,Conference USA,Oklahoma,Big 12,13,63,FALSE,FALSE,"Memorial Stadium (Norman, OK)",
2004-09-11,2004,3,regular,Ohio,Mid-American,Pittsburgh,Big East,3,24,FALSE,FALSE,Acrisure Stadium,
2004-09-11,2004,3,regular,Texas State,Southland,Baylor,Big 12,17,24,TRUE,FALSE,Floyd Casey Stadium,
2004-09-11,2004,3,regular,Florida Atlantic,FCS Independents,North Texas,Sun Belt,20,13,TRUE,FALSE,,
2004-09-11,2004,3,regular,Davidson,Pioneer,Coastal Carolina,Big South,24,31,FALSE,FALSE,Brooks Stadium (SC),
2004-09-11,2004,3,regular,North Carolina A&T,MEAC,Alcorn State,SWAC,13,15,TRUE,FALSE,,
2004-09-11,2004,3,regular,Miami (OH),Mid-American,Cincinnati,Conference USA,26,45,FALSE,FALSE,Nippert Stadium,
2004-09-11,2004,3,regular,Indiana State,MVFC,Eastern Illinois,OVC,33,30,FALSE,FALSE,O'Brien Stadium,
2004-09-11,2004,3,regular,Northwestern State,Southland,Jackson State,SWAC,28,20,FALSE,FALSE,Mississippi Veterans Memorial Stadium,
2004-09-11,2004,3,regular,Toledo,Mid-American,Kansas,Big 12,14,63,FALSE,FALSE,Memorial Stadium,
2004-09-11,2004,3,regular,Liberty,Big South,Kent State,Mid-American,10,38,FALSE,FALSE,Dix Stadium,
2004-09-11,2004,3,regular,Louisiana,Sun Belt,Louisiana Tech,Western Athletic,20,24,FALSE,FALSE,Joe Aillet Stadium,
2004-09-11,2004,3,regular,Wagner,NEC,Marist,Metro Atlantic Athletic,28,13,FALSE,FALSE,Leonidoff Field,
2004-09-11,2004,3,regular,Furman,Southern,Samford,OVC,45,10,TRUE,FALSE,,
2004-09-11,2004,3,regular,Wofford,Southern,South Carolina State,MEAC,24,22,FALSE,FALSE,Oliver C. Dawson Stadium,
2004-09-11,2004,3,regular,Sam Houston,Southland,Missouri State,MVFC,31,33,TRUE,FALSE,,
2004-09-11,2004,3,regular,SMU,Western Athletic,TCU,Conference USA,0,44,FALSE,FALSE,Amon G. Carter Stadium,
2004-09-11,2004,3,regular,Florida A&M,FBS Independents,Tulane,Conference USA,19,39,TRUE,FALSE,Caesars Superdome,
2004-09-11,2004,3,regular,Cheyney,,Western Illinois,MVFC,7,98,FALSE,FALSE,Hanson Field,
2004-09-12,2004,3,regular,Colorado State,Mountain West,USC,Pac-10,0,49,FALSE,TRUE,Los Angeles Memorial Coliseum,
2004-09-12,2004,3,regular,Concord University,,Western Kentucky,MVFC,0,58,FALSE,FALSE,Houchens Industries-L.T. Smith Stadium,
2004-09-12,2004,3,regular,Arkansas State,Sun Belt,LSU,SEC,3,53,FALSE,FALSE,Tiger Stadium (LA),
2004-09-12,2004,3,regular,Penn State,Big Ten,Boston College,Big East,7,21,FALSE,FALSE,"Alumni Stadium (Chestnut Hill, MA)",
2004-09-12,2004,3,regular,Texas Tech,Big 12,New Mexico,Mountain West,24,27,FALSE,FALSE,University Stadium (NM),
2004-09-12,2004,3,regular,Georgia Tech,ACC,Clemson,ACC,28,24,FALSE,TRUE,"Memorial Stadium (Clemson, SC)",
2004-09-12,2004,3,regular,Chattanooga,Southern,Memphis,Conference USA,21,52,FALSE,FALSE,Simmons Bank Liberty Stadium,
2004-09-12,2004,3,regular,Bethune-Cookman,MEAC,Arkansas-Pine Bluff,SWAC,27,14,TRUE,FALSE,,
2004-09-12,2004,3,regular,SE Louisiana,FCS Independents,McNeese,Southland,51,17,FALSE,FALSE,Cowboy Stadium,
2004-09-12,2004,3,regular,Northern Arizona,Big Sky,Stephen F. Austin,Southland,17,24,FALSE,FALSE,Homer Bryce Stadium,
2004-09-12,2004,3,regular,Cal Poly,FCS Independents,Idaho State,Big Sky,35,20,FALSE,FALSE,Holt Arena,
2004-09-12,2004,3,regular,Idaho,Sun Belt,Utah State,Sun Belt,7,14,FALSE,TRUE,Maverik Stadium,
2004-09-12,2004,3,regular,Texas,Big 12,Arkansas,SEC,22,20,FALSE,FALSE,Razorback Stadium,
2004-09-12,2004,3,regular,Ole Miss,SEC,Alabama,SEC,7,28,FALSE,TRUE,Bryant-Denny Stadium,
2004-09-12,2004,3,regular,Weber State,Big Sky,UTEP,Western Athletic,0,32,FALSE,FALSE,Sun Bowl,
2004-09-12,2004,3,regular,Utah,Mountain West,Arizona,Pac-10,23,6,FALSE,TRUE,Arizona Stadium,
2004-09-12,2004,3,regular,BYU,Mountain West,Stanford,Pac-10,10,37,FALSE,TRUE,Stanford Stadium,
2004-09-16,2004,4,regular,Central Connecticut,NEC,St. Peter's,Metro Atlantic Athletic,30,15,TRUE,FALSE,,
2004-09-18,2004,4,regular,UConn,Big East,Boston College,Big East,7,27,FALSE,TRUE,"Alumni Stadium (Chestnut Hill, MA)",
2004-09-18,2004,4,regular,San Diego State,Mountain West,Michigan,Big Ten,21,24,FALSE,TRUE,Michigan Stadium,
2004-09-18,2004,4,regular,William & Mary,Atlantic 10,New Hampshire,Atlantic 10,9,7,TRUE,TRUE,,
2004-09-18,2004,4,regular,Cincinnati,Conference USA,Syracuse,Big East,7,19,FALSE,FALSE,JMA Wireless Dome,
2004-09-18,2004,4,regular,UCF,Mid-American,Penn State,Big Ten,13,37,FALSE,FALSE,Beaver Stadium,
2004-09-18,2004,4,regular,Nebraska,Big 12,Pittsburgh,Big East,24,17,FALSE,FALSE,Acrisure Stadium,
2004-09-18,2004,4,regular,Duke,ACC,Virginia Tech,ACC,17,41,FALSE,TRUE,Lane Stadium,
2004-09-18,2004,4,regular,Maryland,ACC,West Virginia,Big East,16,19,FALSE,FALSE,Milan Puskar Stadium,
2004-09-18,2004,4,regular,Northern Illinois,Mid-American,Iowa State,Big 12,41,48,FALSE,FALSE,Jack Trice Stadium,
2004-09-18,2004,4,regular,Vanderbilt,SEC,Ole Miss,SEC,23,26,FALSE,TRUE,Vaught-Hemingway Stadium,
2004-09-18,2004,4,regular,Charleston Southern,Big South,Jacksonville,Pioneer,38,3,TRUE,FALSE,D. B. Milne Field,
