--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
43,Thursday May 23,boxscore,NYY,,OAK,W,4,3,,26-17,1,up 1.5,Rogers,Taylor,Wetteland,2:27,D,19315,1.27,+,
44,Friday May 24,boxscore,NYY,@,SEA,L,4,10,,26-18,1,up 0.5,Hitchcock,Kamieniecki,,2:58,N,44236,1.36,-,
45,Saturday May 25,boxscore,NYY,@,SEA,W,5,4,,27-18,1,up 1.5,Mendoza,Hurtado,Wetteland,2:51,N,57173,1.29,+,
46,Sunday May 26,boxscore,NYY,@,SEA,L,3,4,,27-19,1,up 0.5,Menhart,Gooden,Charlton,2:43,N,42410,1.29,-,
47,Monday May 27,boxscore,NYY,@,CAL,W,16,5,,28-19,1,up 1.0,Pettitte,Abbott,,3:28,N,20926,1.27,+,
48,Tuesday May 28,boxscore,NYY,@,CAL,L-wo,0,1,,28-20,1,Tied,Grimsley,Rogers,,2:22,N,17284,1.29,-,
49,Wednesday May 29,boxscore,NYY,@,CAL,L,0,4,,28-21,1,Tied,Finley,Mendoza,,2:45,N,19246,1.31,--,
50,Friday May 31,boxscore,NYY,@,OAK,W,4,1,,29-21,1,up 1.0,Key,Johns,Wetteland,2:44,N,13279,1.31,+,
51,Saturday Jun 1,boxscore,NYY,@,OAK,W,6,3,,30-21,1,up 2.0,Pettitte,Chouinard,Wetteland,3:12,D,21354,1.29,++,
52,Sunday Jun 2,boxscore,NYY,@,OAK,W,11,4,,31-21,1,up 2.0,Rogers,Wojciechowski,Wetteland,3:11,D,26331,1.26,+++,
53,Tuesday Jun 4,boxscore,NYY,,TOR,W,5,4,,32-21,1,up 2.0,Gooden,Hanson,Wetteland,2:53,N,17368,1.46,++++,
54,Wednesday Jun 5,boxscore,NYY,,TOR,L,7,12,,32-22,1,up 1.0,Hentgen,Key,,3:04,N,17142,1.41,-,
55,Thursday Jun 6,boxscore,NYY,,TOR,W,8,1,,33-22,1,up 1.0,Pettitte,Quantrill,,2:48,N,18475,1.48,+,
56,Friday Jun 7,boxscore,NYY,@,DET,L-wo,5,6,,33-23,1,up 1.0,Lewis,Nelson,,3:12,N,16350,1.27,-,
57,Saturday Jun 8,boxscore,NYY,@,DET,L,7,9,,33-24,1,up 1.0,Olson,Rogers,Lewis,2:59,D,20173,1.28,--,
58,Sunday Jun 9,boxscore,NYY,@,DET,W,3,2,,34-24,1,up 2.0,Gooden,Gohr,Wetteland,2:43,D,16588,1.27,+,
59,Monday Jun 10,boxscore,NYY,@,TOR,W,5,3,,35-24,1,up 3.0,Key,Hentgen,Wetteland,2:40,N,37332,1.39,++,
60,Tuesday Jun 11,boxscore,NYY,@,TOR,W,6,4,,36-24,1,up 3.0,Pettitte,Quantrill,Wetteland,2:37,N,32114,1.32,+++,
61,Wednesday Jun 12,boxscore,NYY,@,TOR,L,4,7,,36-25,1,up 2.0,Janzen,Mendoza,,2:41,D,44238,1.23,-,
62,Thursday Jun 13,boxscore,NYY,,CLE,L,2,6,,36-26,1,up 2.0,Hershiser,Rogers,Shuey,3:13,N,30707,1.30,--,
63,Friday Jun 14,boxscore,NYY,,CLE,W,4,3,,37-26,1,up 2.0,Gooden,Ogea,Wetteland,2:59,N,32580,1.29,+,
64,Saturday Jun 15,boxscore,NYY,,CLE,L,3,10,,37-27,1,up 2.0,Nagy,Boehringer,,3:06,D,42032,1.34,-,
65,Sunday Jun 16,boxscore,NYY,,CLE,W,5,4,,38-27,1,up 2.0,Pettitte,Martínez,Wetteland,3:41,D,51180,1.32,+,
