--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
44,Saturday May 18,boxscore,LAD,,PHI,W,7,2,,23-21,2,3.5,Astacio,Fernandez,Osuna,3:17,N,51064,1.15,+++++,
45,Sunday May 19,boxscore,LAD,,PHI,L,4,5,,23-22,3,4.5,Leiper,Radinsky,Bottalico,3:25,D,38178,1.17,-,
46,Monday May 20,boxscore,LAD,,NYM,L,1,7,,23-23,3,5.0,Jones,Candiotti,,2:54,N,26625,1.06,--,
47,Tuesday May 21,boxscore,LAD,,NYM,W,6,4,,24-23,3,4.0,Valdez,Harnisch,Worrell,2:30,N,27158,.98,+,
48,Wednesday May 22,boxscore,LAD,,NYM,L,2,3,,24-24,4,5.0,Clark,Nomo,Franco,2:32,N,33716,1.04,-,
49,Friday May 24,boxscore,LAD,@,MON,W,5,4,11,25-24,3,5.5,Osuna,Daal,Worrell,4:13,N,27843,1.05,+,
50,Saturday May 25,boxscore,LAD,@,MON,W,5,3,,26-24,3,5.5,Martínez,Cormier,Worrell,3:09,N,27104,1.12,++,
51,Sunday May 26,boxscore,LAD,@,MON,W,4,3,,27-24,2,4.5,Candiotti,Rojas,Worrell,2:43,D,30718,1.21,+++,
52,Tuesday May 28,boxscore,LAD,@,PHI,L,3,9,,27-25,2,6.0,Grace,Valdez,,2:29,N,17186,1.20,-,
53,Wednesday May 29,boxscore,LAD,@,PHI,W,3,2,11,28-25,2,5.0,Guthrie,Bottalico,Worrell,3:20,N,24120,1.16,+,
54,Thursday May 30,boxscore,LAD,@,PHI,L-wo,2,3,,28-26,2,5.5,Borland,Worrell,,2:55,N,29287,1.22,-,
55,Friday May 31,boxscore,LAD,@,NYM,W,10,3,,29-26,2,5.5,Martínez,Jones,,2:45,N,19793,1.13,+,
56,Saturday Jun 1,boxscore,LAD,@,NYM,L,3,4,,29-27,2,6.5,Harnisch,Candiotti,Franco,2:31,D,26445,1.18,-,
57,Sunday Jun 2,boxscore,LAD,@,NYM,W,1,0,,30-27,2,5.5,Valdez,Clark,Worrell,2:14,D,39328,1.14,+,
58,Tuesday Jun 4,boxscore,LAD,,PIT,L,0,3,,30-28,2,5.0,Darwin,Nomo,Córdova,2:39,N,29576,1.20,-,
59,Wednesday Jun 5,boxscore,LAD,,PIT,L,3,7,,30-29,2,6.0,Wilkins,Astacio,Córdova,2:42,N,32161,1.17,--,
60,Thursday Jun 6,boxscore,LAD,,PIT,W,8,3,,31-29,2,5.5,Candiotti,Miceli,,2:50,N,26664,1.06,+,
