--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
95,Friday Jul 19,boxscore,BAL,@,BOS,L,2,13,,49-45,2,8.0,Moyer,Erickson,,2:53,N,32262,1.21,-,
96,Saturday Jul 20,boxscore,BAL,@,BOS,L,0,2,,49-46,2,9.0,Wakefield,Coppinger,Slocumb,2:39,D,33590,1.15,--,
97,Sunday Jul 21,boxscore,BAL,@,BOS,W,10,6,10,50-46,2,8.0,Myers,Stanton,,4:09,D,34423,1.12,+,
98,Monday Jul 22,boxscore,BAL,,MIN,L,5,9,,50-47,2,8.0,Robertson,Haynes,Trombley,2:47,N,42129,1.14,-,
99,Tuesday Jul 23,boxscore,BAL,,MIN,L,2,3,,50-48,2,9.0,Aguilera,Wells,Naulty,2:59,N,42006,1.06,--,
100,Wednesday Jul 24,boxscore,BAL,,MIN,L,4,11,,50-49,2,10.0,Rodriguez,Erickson,,2:54,N,46181,.94,---,
101,Thursday Jul 25,boxscore,BAL,,CLE,L,7,10,,50-50,2,10.0,Nagy,Coppinger,,3:19,N,47025,.88,----,
102,Friday Jul 26,boxscore,BAL,,CLE,L,9,14,,50-51,2,11.0,Assenmacher,Mussina,,3:43,N,46751,.80,-----,
103,Saturday Jul 27,boxscore,BAL,,CLE,W,14,2,,51-51,2,11.0,Wells,Hershiser,,3:03,D,47360,.60,+,
104,Sunday Jul 28,boxscore,BAL,,CLE,L,3,6,13,51-52,2,12.0,Mesa,Stephenson,,4:27,D,46273,.72,-,
105,Tuesday Jul 30,boxscore,BAL,@,MIN,W,16,4,,52-52,2,11.0,Coppinger,Rodriguez,,3:01,N,16708,.60,+,
106,Wednesday Jul 31,boxscore,BAL,@,MIN,W,9,3,,53-52,2,10.0,Mussina,Trombley,,2:55,N,15897,.72,++,
107,Thursday Aug 1,boxscore,BAL,@,MIN,W,4,2,,54-52,2,10.0,Wells,Robertson,Myers,2:39,D,20379,.82,+++,
108,Friday Aug 2,boxscore,BAL,@,CLE,L,1,11,,54-53,2,10.0,Hershiser,Erickson,,2:50,N,42465,.92,-,
109,Saturday Aug 3,boxscore,BAL,@,CLE,W,9,4,,55-53,2,9.0,Orosco,Ogea,,3:20,D,42448,.82,+,
110,Sunday Aug 4,boxscore,BAL,@,CLE,L,2,14,,55-54,2,10.0,Anderson,Coppinger,,3:33,D,42349,.97,-,
111,Monday Aug 5,boxscore,BAL,@,CLE,W,13,10,,56-54,2,10.0,Wells,Assenmacher,,3:54,N,40863,.82,+,
112,Tuesday Aug 6,boxscore,BAL,@,MIL,W,13,3,,57-54,2,10.0,Mussina,McDonald,,2:56,N,17075,.91,++,
113,Wednesday Aug 7,boxscore,BAL,@,MIL,W,12,2,,58-54,2,9.0,Erickson,Karl,,2:51,N,20287,1.07,+++,
114,Thursday Aug 8,boxscore,BAL,@,MIL,W,6,4,,59-54,2,9.0,Coppinger,D'Amico,Myers,3:15,D,18620,1.18,++++,
115,Friday Aug 9,boxscore,BAL,@,CHW,L-wo,3,4,10,59-55,2,9.0,Simas,Myers,,3:18,N,23995,2.06,-,
116,Saturday Aug 10,boxscore,BAL,@,CHW,W,13,4,,60-55,2,8.0,Mussina,Álvarez,McDowell,2:59,N,26772,1.77,+,
117,Sunday Aug 11,boxscore,BAL,@,CHW,L,5,8,,60-56,2,9.0,Tapani,Mills,Hernández,3:23,D,27088,2.13,-,
118,Tuesday Aug 13,boxscore,BAL,,MIL,W,4,3,,61-56,2,7.5,Corbin,Lloyd,Myers,2:53,N,44461,1.13,+,
119,Wednesday Aug 14,boxscore,BAL,,MIL,W,8,5,,62-56,2,7.5,Milchin,Bones,Myers,3:20,D,47480,1.20,++,
120,Thursday Aug 15,boxscore,BAL,@,OAK,W,18,5,,63-56,2,7.0,Mussina,Adams,,3:35,N,14026,1.47,+++,
121,Friday Aug 16 (1),boxscore,BAL,@,OAK,W,14,3,,64-56,2,5.5,Erickson,Wasdin,,2:54,D,,1.65,++++,1996-05-15 (Rain)
122,Friday Aug 16 (2),boxscore,BAL,@,OAK,W,5,4,10,65-56,2,5.5,Myers,Mohler,,3:25,N,15645,1.77,+++++,
123,Saturday Aug 17,boxscore,BAL,@,OAK,L,1,3,,65-57,2,5.5,Prieto,Coppinger,Acre,2:34,D,20231,1.96,-,
124,Sunday Aug 18,boxscore,BAL,@,OAK,L,6,9,,65-58,2,5.5,Wengert,Wells,,2:56,D,18122,1.84,--,
125,Tuesday Aug 20,boxscore,BAL,,SEA,W,4,1,,66-58,2,6.0,Mussina,Wagner,Myers,3:01,N,47679,1.88,+,
126,Wednesday Aug 21,boxscore,BAL,,SEA,W,10,5,,67-58,2,5.0,Erickson,Hitchcock,,3:19,N,47198,2.11,++,
127,Thursday Aug 22,boxscore,BAL,,SEA,L,3,10,,67-59,2,5.0,Moyer,Coppinger,,2:48,N,47380,2.32,-,
128,Friday Aug 23,boxscore,BAL,,CAL,L,0,2,,67-60,2,6.0,Boskie,Wells,Percival,3:09,N,47291,2.09,--,
129,Saturday Aug 24,boxscore,BAL,,CAL,W,5,4,,68-60,2,6.0,Mussina,Abbott,Myers,3:16,N,46487,2.04,+,
130,Sunday Aug 25,boxscore,BAL,,CAL,L,0,13,,68-61,2,6.0,Springer,Erickson,,3:00,D,47239,2.21,-,
