--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
42,Saturday May 18,boxscore,TEX,@,CLE,W,6,3,,27-15,1,up 4.5,Oliver,Anderson,Henneman,2:48,D,40973,1.29,+,
43,Sunday May 19,boxscore,TEX,@,CLE,L,5,8,,27-16,1,up 4.5,Nagy,Witt,Mesa,2:47,D,43299,1.31,-,
44,Tuesday May 21,boxscore,TEX,@,MIN,L-wo,3,4,,27-17,1,up 3.5,Milchin,Henneman,,3:04,N,12323,1.22,--,
45,Wednesday May 22,boxscore,TEX,@,MIN,W,6,5,,28-17,1,up 3.5,Pavlik,Parra,Henneman,3:10,D,17955,1.28,+,
46,Thursday May 23,boxscore,TEX,@,KCR,L,2,4,,28-18,1,up 3.5,Appier,Oliver,Montgomery,2:32,N,15612,1.28,-,
47,Friday May 24,boxscore,TEX,@,KCR,L,0,8,,28-19,1,up 2.5,Gubicza,Witt,,2:29,N,13696,1.29,--,
48,Saturday May 25,boxscore,TEX,@,KCR,W,2,1,,29-19,1,up 3.5,Helling,Haney,Henneman,2:16,N,23668,1.34,+,
49,Sunday May 26,boxscore,TEX,@,KCR,W,6,4,,30-19,1,up 3.5,Hill,Linton,Henneman,2:52,D,22665,1.28,++,
50,Monday May 27,boxscore,TEX,,CLE,W-wo,3,2,,31-19,1,up 4.0,Pavlik,McDowell,,2:40,N,46521,1.30,+++,
51,Tuesday May 28,boxscore,TEX,,CLE,W,11,3,,32-19,1,up 5.0,Oliver,Hershiser,,2:43,N,35727,1.27,++++,
52,Wednesday May 29,boxscore,TEX,,CLE,W,5,4,,33-19,1,up 5.0,Cook,Tavárez,Henneman,3:07,N,35893,1.29,+++++,
53,Friday May 31,boxscore,TEX,,MIN,W,7,2,,34-19,1,up 5.5,Hill,Rodriguez,,2:56,N,32861,1.20,++++++,
54,Saturday Jun 1,boxscore,TEX,,MIN,L,5,9,,34-20,1,up 5.5,Milchin,Henneman,,3:11,N,43413,1.16,-,
55,Sunday Jun 2,boxscore,TEX,,MIN,L,5,6,,34-21,1,up 4.5,Guardado,Russell,,3:37,D,33809,1.22,--,
56,Monday Jun 3,boxscore,TEX,@,MIL,W,9,6,,35-21,1,up 5.0,Witt,Sparks,Henneman,3:25,N,9748,1.25,+,
57,Tuesday Jun 4,boxscore,TEX,@,MIL,L,2,6,,35-22,1,up 4.0,Bones,Gross,,2:36,N,10685,1.20,-,
58,Wednesday Jun 5,boxscore,TEX,@,MIL,L,4,6,,35-23,1,up 4.0,McDonald,Hill,Fetters,3:10,D,11276,1.28,--,
59,Friday Jun 7,boxscore,TEX,,TOR,W,10,7,,36-23,1,up 4.5,Pavlik,Janzen,Henneman,3:02,N,40046,1.28,+,
60,Saturday Jun 8,boxscore,TEX,,TOR,W,2,0,,37-23,1,up 5.5,Oliver,Guzmán,,2:30,N,43439,1.20,++,
61,Sunday Jun 9,boxscore,TEX,,TOR,W,8,6,,38-23,1,up 5.5,Witt,Hanson,Henneman,3:08,D,41605,1.15,+++,
62,Monday Jun 10,boxscore,TEX,,MIL,W,8,3,,39-23,1,up 6.5,Gross,Givens,,3:05,N,43275,1.17,++++,
63,Tuesday Jun 11,boxscore,TEX,,MIL,L,4,14,,39-24,1,up 5.5,McDonald,Hill,García,3:35,N,33519,1.12,-,
64,Wednesday Jun 12,boxscore,TEX,,MIL,W,13,6,,40-24,1,up 5.5,Pavlik,Miranda,,3:09,D,34842,1.18,+,
