--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
43,Sunday May 19,boxscore,ATL,,CIN,W,9,5,,28-15,1,up 0.5,Smoltz,Schourek,Wohlers,2:42,D,41153,1.31,+++,
44,Monday May 20,boxscore,ATL,,CHC,W,18,1,,29-15,1,up 1.5,Avery,Castillo,,2:27,N,29984,1.29,++++,
45,Tuesday May 21,boxscore,ATL,,CHC,L,2,4,,29-16,1,up 1.5,Telemaco,Wohlers,Patterson,2:24,N,31045,1.28,-,
46,Wednesday May 22,boxscore,ATL,,CHC,W,9,4,,30-16,1,up 1.5,Glavine,Bullinger,,2:45,D,33186,1.31,+,
47,Friday May 24,boxscore,ATL,@,PIT,W,5,3,,31-16,1,up 2.5,Smoltz,Darwin,Wohlers,3:04,N,20238,1.25,++,
48,Saturday May 25,boxscore,ATL,@,PIT,L,2,6,,31-17,1,up 2.5,Neagle,Avery,,2:20,N,29273,1.23,-,
49,Sunday May 26,boxscore,ATL,@,PIT,W,6,3,13,32-17,1,up 3.5,Wade,Miceli,Bielecki,4:27,D,33085,1.24,+,
50,Monday May 27,boxscore,ATL,@,CHC,W,9,1,,33-17,1,up 4.5,Glavine,Telemaco,,2:36,D,33070,1.20,++,
51,Wednesday May 29,boxscore,ATL,@,CHC,W,2,0,,34-17,1,up 5.0,Smoltz,Trachsel,,2:17,D,30601,1.17,+++,
52,Friday May 31,boxscore,ATL,@,CIN,W,9,1,,35-17,1,up 5.0,Avery,Schourek,,2:25,N,33455,1.10,++++,
53,Saturday Jun 1,boxscore,ATL,@,CIN,L,2,3,,35-18,1,up 4.0,Portugal,Maddux,Brantley,2:23,D,34023,1.02,-,
54,Sunday Jun 2,boxscore,ATL,@,CIN,W,6,2,,36-18,1,up 5.0,Glavine,Smiley,,2:39,N,23482,1.06,+,
55,Monday Jun 3,boxscore,ATL,,NYM,W,5,4,,37-18,1,up 5.5,Clontz,MacDonald,Wohlers,2:33,N,30162,1.08,++,
56,Tuesday Jun 4,boxscore,ATL,,NYM,L,6,12,,37-19,1,up 5.5,Wilson,Schmidt,,2:53,N,32199,.98,-,
57,Wednesday Jun 5,boxscore,ATL,,NYM,W,8,6,,38-19,1,up 5.5,McMichael,Mlicki,Wohlers,2:38,N,31998,1.07,+,
58,Friday Jun 7,boxscore,ATL,@,COL,L,8,19,,38-20,1,up 4.5,Painter,Bielecki,,3:14,N,48027,.98,-,
59,Saturday Jun 8,boxscore,ATL,@,COL,L,12,13,,38-21,1,up 4.5,Holmes,McMichael,Ruffin,3:17,D,48015,1.05,--,
60,Sunday Jun 9,boxscore,ATL,@,COL,W,8,3,,39-21,1,up 5.5,Smoltz,Thompson,,2:46,D,48036,1.10,+,
61,Monday Jun 10,boxscore,ATL,@,NYM,L,3,8,,39-22,1,up 5.5,Jones,Avery,,2:43,N,17439,.99,-,
62,Tuesday Jun 11,boxscore,ATL,@,NYM,W,4,3,13,40-22,1,up 5.5,Borbón,Byrd,Wade,3:42,N,19256,1.07,+,
63,Wednesday Jun 12,boxscore,ATL,@,NYM,L,2,3,,40-23,1,up 4.5,Clark,Maddux,Franco,2:17,N,18896,.95,-,
64,Thursday Jun 13,boxscore,ATL,,LAD,L,3,6,,40-24,1,up 4.0,Valdez,Glavine,Worrell,2:43,N,39463,1.04,--,
65,Friday Jun 14,boxscore,ATL,,LAD,W,3,1,,41-24,1,up 4.0,Smoltz,Astacio,Wohlers,2:12,N,45389,1.18,+,
66,Saturday Jun 15,boxscore,ATL,,LAD,L,2,6,,41-25,1,up 3.0,Nomo,Avery,Worrell,2:43,N,49726,1.07,-,
67,Sunday Jun 16,boxscore,ATL,,LAD,L,2,3,,41-26,1,up 3.0,Candiotti,Schmidt,Worrell,2:36,D,44784,1.20,--,
68,Monday Jun 17,boxscore,ATL,,SDP,W,9,3,,42-26,1,up 3.0,Maddux,Bergman,,2:26,N,32934,1.26,+,
69,Tuesday Jun 18,boxscore,ATL,,SDP,W,5,3,,43-26,1,up 3.0,Clontz,Hamilton,Wohlers,2:41,N,32730,1.23,++,
