--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
70,Wednesday Jun 19 (1),boxscore,PIT,,NYM,W,6,5,,33-37,3,3.0,Plesac,Isringhausen,,2:13,N,,.86,+,1996-06-18 (Rain)
71,Wednesday Jun 19 (2),boxscore,PIT,,NYM,L,3,5,,33-38,3,3.0,Mlicki,Córdova,Franco,3:06,N,20108,.95,-,
72,Friday Jun 21,boxscore,PIT,@,FLA,L,0,4,,33-39,4,3.5,Brown,Darwin,,2:21,N,20442,.86,--,
73,Saturday Jun 22,boxscore,PIT,@,FLA,W,4,1,10,34-39,4,2.5,Plesac,Pérez,,2:50,N,26666,.82,+,
74,Sunday Jun 23,boxscore,PIT,@,FLA,W,5,3,,35-39,3,1.5,Lieber,Rapp,Córdova,2:57,D,20769,.88,++,
75,Monday Jun 24,boxscore,PIT,@,MON,L,3,11,,35-40,3,2.5,Martínez,Dessens,,2:39,N,23736,1.03,-,
76,Tuesday Jun 25,boxscore,PIT,@,MON,L,2,8,,35-41,5,3.0,Rueter,Smith,Scott,2:10,N,12776,.92,--,
77,Wednesday Jun 26,boxscore,PIT,@,MON,W,3,1,,36-41,5,3.0,Darwin,Cormier,Córdova,2:45,N,12846,.82,+,
78,Friday Jun 28,boxscore,PIT,@,STL,L,1,6,,36-42,5,3.0,Osborne,Neagle,,2:23,N,34490,1.03,-,
79,Saturday Jun 29,boxscore,PIT,@,STL,L-wo,5,6,,36-43,5,4.0,Honeycutt,Miceli,,3:16,D,34426,.93,--,
80,Sunday Jun 30,boxscore,PIT,@,STL,L,3,10,,36-44,5,5.0,Stottlemyre,Smith,,2:39,D,38901,.82,---,
81,Monday Jul 1,boxscore,PIT,,CHC,W,4,1,,37-44,5,5.0,Darwin,Navarro,Plesac,2:21,N,15910,.59,+,
82,Tuesday Jul 2,boxscore,PIT,,CHC,L,7,15,,37-45,5,6.0,Telemaco,Wagner,,3:09,N,13241,.66,-,
83,Wednesday Jul 3,boxscore,PIT,,CHC,W,3,2,,38-45,5,6.0,Neagle,Castillo,Plesac,2:49,N,22157,.54,+,
84,Thursday Jul 4,boxscore,PIT,,STL,L,1,7,,38-46,5,7.0,Benes,Dessens,,2:46,D,23321,.65,-,
85,Friday Jul 5,boxscore,PIT,,STL,L,4,7,,38-47,5,8.0,Stottlemyre,Smith,Fossas,2:42,N,18759,.52,--,
86,Saturday Jul 6,boxscore,PIT,,STL,L,5,9,,38-48,5,8.0,Benes,Darwin,,3:03,N,19144,.42,---,
87,Sunday Jul 7,boxscore,PIT,,STL,W,8,2,,39-48,5,7.0,Lieber,Morgan,,2:06,D,16255,.34,+,
88,Thursday Jul 11,boxscore,PIT,@,CIN,W,5,3,,40-48,5,6.0,Neagle,Smiley,Plesac,2:38,N,24670,.38,++,
89,Friday Jul 12,boxscore,PIT,@,CIN,L,2,5,,40-49,5,7.0,Portugal,Darwin,Brantley,2:21,N,27708,.49,-,
90,Saturday Jul 13,boxscore,PIT,@,CIN,L,0,3,,40-50,5,8.0,Jarvis,Lieber,,2:02,N,32119,.39,--,
91,Sunday Jul 14,boxscore,PIT,@,CIN,L,6,7,,40-51,5,9.0,Burba,Wagner,Brantley,2:55,D,26619,.32,---,
92,Monday Jul 15,boxscore,PIT,@,CHC,L,2,12,,40-52,5,10.0,Castillo,Miceli,,2:43,N,32119,.22,----,
93,Tuesday Jul 16,boxscore,PIT,@,CHC,W,10,5,,41-52,5,10.0,Neagle,Navarro,,2:40,D,26502,.18,+,
94,Thursday Jul 18,boxscore,PIT,,CIN,W,8,3,,42-52,5,9.5,Lieber,Jarvis,,2:38,N,12669,.21,++,
95,Friday Jul 19,boxscore,PIT,,CIN,L,3,11,,42-53,5,10.5,Burba,Wagner,,3:00,N,17153,.30,-,
96,Saturday Jul 20,boxscore,PIT,,CIN,L,3,9,,42-54,5,10.5,Salkeld,Miceli,,3:11,N,26378,.20,--,
97,Sunday Jul 21,boxscore,PIT,,CIN,W,6,4,,43-54,5,10.5,Neagle,Smiley,Plesac,2:17,D,23117,.15,+,
98,Tuesday Jul 23,boxscore,PIT,,MON,W,5,1,,44-54,5,9.0,Lieber,Martínez,,2:19,N,10292,.18,++,
99,Wednesday Jul 24,boxscore,PIT,,MON,W-wo,5,4,,45-54,5,8.0,Ericks,Rojas,,2:46,N,19219,.22,+++,
100,Thursday Jul 25,boxscore,PIT,,PHI,W,6,4,,46-54,5,7.0,Miceli,Springer,Córdova,2:48,N,12163,.25,++++,
101,Friday Jul 26,boxscore,PIT,,PHI,W,7,4,,47-54,5,6.5,Ericks,Bottalico,Plesac,2:34,N,17239,.32,+++++,
102,Saturday Jul 27,boxscore,PIT,,PHI,L,1,2,,47-55,5,7.0,Mulholland,Parris,,2:38,N,23121,.36,-,
103,Sunday Jul 28,boxscore,PIT,,PHI,W,12,8,,48-55,5,7.0,Ericks,Borland,,3:00,N,15189,.26,+,
104,Monday Jul 29,boxscore,PIT,@,NYM,L,0,5,,48-56,5,7.5,Harnisch,Peters,,1:59,N,15680,.32,-,
105,Tuesday Jul 30 (1),boxscore,PIT,@,NYM,L,4,5,,48-57,5,8.0,Isringhausen,Córdova,Franco,2:52,N,,.26,--,1996-04-07 (Rain)
106,Tuesday Jul 30 (2),boxscore,PIT,@,NYM,L-wo,3,4,12,48-58,5,8.0,Franco,Lieber,,3:43,N,18378,.20,---,
107,Wednesday Jul 31,boxscore,PIT,@,NYM,L-wo,2,3,10,48-59,5,8.5,Dipoto,Plesac,,2:43,N,15787,.17,----,
108,Thursday Aug 1,boxscore,PIT,@,NYM,W,13,9,,49-59,5,8.0,Morel,Mlicki,Ericks,3:31,D,20327,.13,+,
109,Friday Aug 2,boxscore,PIT,@,PHI,W,8,3,,50-59,5,8.0,Wilkins,Blazier,,2:41,N,24505,.15,++,
110,Saturday Aug 3,boxscore,PIT,@,PHI,L-wo,6,7,,50-60,5,8.5,Bottalico,Plesac,,3:07,D,22690,.17,-,
111,Sunday Aug 4,boxscore,PIT,@,PHI,L,2,4,,50-61,5,9.5,Williams,Miceli,Ryan,2:42,D,25498,.12,--,
112,Monday Aug 5,boxscore,PIT,@,PHI,L,0,3,,50-62,5,10.0,Schilling,Neagle,,2:35,N,20337,.08,---,
113,Tuesday Aug 6,boxscore,PIT,,LAD,L,1,3,,50-63,5,10.0,Astacio,Parris,Worrell,2:26,N,11824,.06,----,
114,Wednesday Aug 7,boxscore,PIT,,LAD,W,12,2,,51-63,5,10.0,Lieber,Martínez,Wilkins,2:47,N,12232,.04,+,
115,Thursday Aug 8,boxscore,PIT,,SDP,L,3,12,,51-64,5,10.0,Sanders,Peters,,2:50,N,8388,.05,-,
116,Friday Aug 9,boxscore,PIT,,SDP,L,1,4,,51-65,5,11.0,Valenzuela,Miceli,Hoffman,2:40,N,30066,.04,--,
117,Saturday Aug 10,boxscore,PIT,,SDP,L,2,6,,51-66,5,12.0,Veras,Plesac,,2:48,N,21902,.02,---,
118,Sunday Aug 11,boxscore,PIT,,SDP,L,5,7,,51-67,5,13.0,Bergman,Parris,Hoffman,3:11,D,27227,.01,----,
119,Tuesday Aug 13,boxscore,PIT,,SFG,L,10,12,,51-68,5,12.5,Dewey,Plesac,Beck,3:35,N,11378,.01,-----,
120,Wednesday Aug 14,boxscore,PIT,,SFG,W,4,3,,52-68,5,12.5,Peters,Estes,Ericks,2:44,N,20340,.00,+,
