--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
43,Friday May 17,boxscore,DET,,CHW,L,6,11,10,12-31,5,13.5,Hernández,Lewis,,3:36,N,12094,.17,----,
44,Saturday May 18,boxscore,DET,,CHW,L,4,16,,12-32,5,14.5,McCaskill,Farrell,Simas,3:05,D,21673,.12,-----,
45,Sunday May 19,boxscore,DET,,CHW,L,3,14,,12-33,5,14.5,Álvarez,Gohr,,3:09,N,9709,.10,------,
46,Tuesday May 21,boxscore,DET,,KCR,L,1,7,,12-34,5,15.5,Linton,Williams,Valera,2:25,N,24372,.07,-------,
47,Wednesday May 22,boxscore,DET,,KCR,L,4,6,,12-35,5,15.5,Belcher,Farrell,Montgomery,2:52,D,12890,.06,--------,
48,Friday May 24,boxscore,DET,,CLE,L,3,6,,12-36,5,16.0,Plunk,Veres,Mesa,2:58,N,26967,.05,---------,
49,Saturday May 25,boxscore,DET,,CLE,L,6,7,,12-37,5,17.0,Nagy,Lewis,Mesa,3:24,D,41527,.04,----------,
50,Sunday May 26,boxscore,DET,,CLE,L,0,5,,12-38,5,17.0,Martínez,Williams,,2:41,D,39056,.03,-----------,
51,Monday May 27,boxscore,DET,@,KCR,L-wo,4,5,13,12-39,5,18.0,Montgomery,Veres,,4:06,N,19776,.02,------------,
52,Wednesday May 29,boxscore,DET,@,KCR,W,5,4,,13-39,5,16.5,Gohr,Appier,Walker,2:41,N,13712,.02,+,
53,Thursday May 30,boxscore,DET,@,CHW,L,2,8,,13-40,5,17.0,Álvarez,Olivares,,2:50,N,17339,.03,-,
54,Friday May 31,boxscore,DET,@,CHW,L,0,9,,13-41,5,18.0,Tapani,Lira,,2:28,N,16983,.02,--,
55,Sunday Jun 2 (1),boxscore,DET,@,CHW,L,2,4,,13-42,5,20.0,Baldwin,Thompson,Hernández,2:20,D,,.01,---,1996-06-01 (Rain)
56,Sunday Jun 2 (2),boxscore,DET,@,CHW,L,5,13,,13-43,5,20.0,McCaskill,Keagle,,3:16,D,26125,.01,----,
57,Tuesday Jun 4,boxscore,DET,@,BAL,L,7,10,,13-44,5,21.0,Mussina,Gohr,Myers,3:25,N,43727,.01,-----,
58,Wednesday Jun 5,boxscore,DET,@,BAL,L,4,6,,13-45,5,21.0,Rhodes,Myers,Myers,2:53,N,43087,.01,------,
59,Thursday Jun 6,boxscore,DET,@,BAL,L,6,13,,13-46,5,22.0,Krivda,Lira,,3:41,N,46269,.01,-------,
60,Friday Jun 7,boxscore,DET,,NYY,W-wo,6,5,,14-46,5,21.0,Lewis,Nelson,,3:12,N,16350,.00,+,
61,Saturday Jun 8,boxscore,DET,,NYY,W,9,7,,15-46,5,20.0,Olson,Rogers,Lewis,2:59,D,20173,.00,++,
62,Sunday Jun 9,boxscore,DET,,NYY,L,2,3,,15-47,5,21.0,Gooden,Gohr,Wetteland,2:43,D,16588,.01,-,
63,Monday Jun 10,boxscore,DET,,BAL,W,8,3,,16-47,5,21.0,Olivares,Wells,,2:57,N,10655,.00,+,
64,Tuesday Jun 11,boxscore,DET,,BAL,L,9,12,,16-48,5,22.0,Coppinger,Lira,,3:41,N,10874,.00,-,
65,Wednesday Jun 12,boxscore,DET,,BAL,L,7,10,,16-49,5,22.0,Rhodes,Lewis,Myers,2:55,D,12043,.00,--,
66,Friday Jun 14,boxscore,DET,@,MIN,W,5,4,,17-49,5,21.5,Gohr,Robertson,Olson,3:08,N,22831,.00,+,
67,Saturday Jun 15,boxscore,DET,@,MIN,W,6,4,,18-49,5,20.5,Olivares,Rodriguez,Olson,2:46,N,17099,.00,++,
68,Sunday Jun 16,boxscore,DET,@,MIN,L,1,4,,18-50,5,21.5,Aguilera,Lira,Hansell,2:43,D,20641,.00,-,
69,Monday Jun 17,boxscore,DET,,OAK,L,4,8,10,18-51,5,21.5,Corsi,Myers,,3:24,N,9231,.00,--,
70,Tuesday Jun 18,boxscore,DET,,OAK,L,5,8,,18-52,5,22.5,Van Poppel,Urbani,Taylor,3:09,N,8543,.00,---,
71,Wednesday Jun 19,boxscore,DET,,OAK,L,3,10,,18-53,5,23.0,Wasdin,Keagle,,2:33,D,9875,.00,----,
72,Thursday Jun 20,boxscore,DET,,MIN,L,3,7,,18-54,5,23.5,Rodriguez,Olivares,,3:16,N,8310,.00,-----,
73,Friday Jun 21,boxscore,DET,,MIN,W,2,0,,19-54,5,24.0,Lira,Aguilera,,2:17,N,13127,.00,+,
74,Saturday Jun 22,boxscore,DET,,MIN,W,6,0,,20-54,5,24.0,Williams,Aldred,,2:29,D,14506,.00,++,
75,Sunday Jun 23,boxscore,DET,,MIN,W,10,8,,21-54,5,24.0,Urbani,Radke,,3:15,D,13994,.00,+++,
76,Monday Jun 24,boxscore,DET,@,OAK,L,2,4,,21-55,5,24.0,Wasdin,Sodowsky,Taylor,2:46,N,10122,.00,-,
77,Tuesday Jun 25,boxscore,DET,@,OAK,W,10,8,,22-55,5,23.5,Olivares,Wengert,Olson,2:46,D,9652,.00,+,
78,Thursday Jun 27,boxscore,DET,@,BOS,W,9,6,,23-55,5,24.0,Lira,Minchey,,3:09,N,29582,.00,++,
79,Friday Jun 28,boxscore,DET,@,BOS,L,5,8,,23-56,5,24.0,Wakefield,Williams,,3:15,N,27578,.00,-,
80,Saturday Jun 29,boxscore,DET,@,BOS,L,6,13,,23-57,5,25.0,Eshelman,Keagle,,3:08,N,33509,.00,--,
81,Sunday Jun 30,boxscore,DET,@,BOS,L,4,9,,23-58,5,25.0,Gordon,Sodowsky,,2:44,D,31217,.00,---,
82,Monday Jul 1,boxscore,DET,,MIL,L,0,2,,23-59,5,26.0,Sparks,Olivares,Fetters,2:22,N,10727,.00,----,
83,Tuesday Jul 2,boxscore,DET,,MIL,L,1,2,11,23-60,5,27.0,García,Sager,Fetters,3:32,N,9455,.00,-----,
84,Wednesday Jul 3,boxscore,DET,,MIL,W,8,5,,24-60,5,26.5,Williams,D'Amico,,3:23,N,11047,.00,+,
85,Thursday Jul 4,boxscore,DET,,TOR,W,6,1,,25-60,5,26.5,Nitkowski,Janzen,Myers,2:38,N,10557,.00,++,
86,Friday Jul 5,boxscore,DET,,TOR,W,4,3,,26-60,5,26.5,Sager,Hanson,Olson,2:59,N,20808,.00,+++,
87,Saturday Jul 6,boxscore,DET,,TOR,L,0,15,,26-61,5,27.5,Hentgen,Olivares,,2:37,D,16228,.00,-,
88,Sunday Jul 7,boxscore,DET,,TOR,W,9,0,,27-61,5,26.5,Lira,Ware,,2:26,D,15784,.00,+,
89,Thursday Jul 11,boxscore,DET,,BOS,L,4,11,,27-62,5,27.5,Clemens,Williams,,3:00,N,15826,.00,-,
90,Friday Jul 12,boxscore,DET,,BOS,L,3,11,,27-63,5,28.0,Gordon,Olivares,,3:10,N,19535,.00,--,
91,Saturday Jul 13,boxscore,DET,,BOS,L,5,10,,27-64,5,29.5,Sele,Nitkowski,,3:14,N,16671,.00,---,
92,Sunday Jul 14,boxscore,DET,,BOS,L,4,6,,27-65,5,30.5,Moyer,Lira,Slocumb,3:07,D,19670,.00,----,
93,Monday Jul 15,boxscore,DET,@,MIL,W,10,9,,28-65,5,29.5,Sager,Bones,Olson,3:40,N,15819,.00,+,
94,Tuesday Jul 16,boxscore,DET,@,MIL,L,7,20,,28-66,5,30.5,D'Amico,Williams,,3:24,N,12476,.00,-,
95,Wednesday Jul 17,boxscore,DET,@,MIL,L-wo,2,3,10,28-67,5,30.5,Fetters,Urbani,,2:54,D,21121,.00,--,
96,Thursday Jul 18,boxscore,DET,@,TOR,L,4,8,,28-68,5,30.5,Hentgen,Nitkowski,,2:37,N,31202,.00,---,
97,Friday Jul 19,boxscore,DET,@,TOR,W,8,6,,29-68,5,29.5,Urbani,Janzen,Olson,3:44,N,30123,.00,+,
98,Saturday Jul 20,boxscore,DET,@,TOR,W,5,4,10,30-68,5,29.5,Olson,Quantrill,Lima,2:55,D,36220,.00,++,
99,Sunday Jul 21,boxscore,DET,@,TOR,L-wo,4,5,12,30-69,5,29.5,Spoljaric,Lima,,3:54,D,33238,.00,-,
100,Monday Jul 22,boxscore,DET,@,CAL,L,0,1,,30-70,5,29.5,Finley,Olivares,Percival,2:33,N,16336,.00,--,
101,Tuesday Jul 23,boxscore,DET,@,CAL,W,8,3,,31-70,5,29.5,Lima,James,,3:57,N,16432,.00,+,
102,Thursday Jul 25,boxscore,DET,@,SEA,W,7,4,10,32-70,5,29.0,Lima,Ayala,,3:14,N,19949,.00,++,
103,Friday Jul 26,boxscore,DET,@,SEA,L,4,6,,32-71,5,30.0,Hitchcock,Sager,Jackson,2:57,N,25175,.00,-,
104,Saturday Jul 27,boxscore,DET,@,SEA,L,7,13,,32-72,5,31.0,Davis,Williams,,3:07,N,43209,.00,--,
105,Sunday Jul 28,boxscore,DET,@,SEA,W,14,6,,33-72,5,31.0,Olivares,Bosio,,2:34,D,38204,.00,+,
106,Tuesday Jul 30,boxscore,DET,,CAL,W,12,9,,34-72,5,30.0,Nitkowski,Grimsley,,3:18,N,11641,.00,++,
107,Wednesday Jul 31,boxscore,DET,,CAL,W,10,5,,35-72,5,29.0,Lima,Holtz,,3:07,N,9740,.00,+++,
108,Thursday Aug 1,boxscore,DET,,CAL,W,13,5,,36-72,5,29.0,Williams,Boskie,,2:49,D,14591,.00,++++,
109,Friday Aug 2,boxscore,DET,,SEA,W,8,2,,37-72,5,28.0,Olivares,Wagner,,2:35,N,23405,.00,+++++,
