Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2013-09-29,2013,R,RS,PHI,DEN,A,20,52,0
2013-09-29,2013,R,RS,WAS,OAK,A,24,14,0
2013-09-29,2013,R,RS,OAK,WAS,H,14,24,0
2013-09-29,2013,R,RS,NE,ATL,A,30,23,0
2013-09-29,2013,R,RS,ATL,NE,H,23,30,0
2013-09-30,2013,R,RS,NO,MIA,H,38,17,0
2013-09-30,2013,R,RS,MIA,NO,A,17,38,0
2013-10-03,2013,R,RS,CLE,BUF,H,37,24,0
2013-10-03,2013,R,RS,BUF,CLE,A,24,37,0
2013-10-06,2013,R,RS,STL,JAX,H,34,20,0
2013-10-06,2013,R,RS,JAX,STL,A,20,34,0
2013-10-06,2013,R,RS,NO,CHI,A,26,18,0
2013-10-06,2013,R,RS,CHI,NO,H,18,26,0
2013-10-06,2013,R,RS,CIN,NE,H,13,6,0
2013-10-06,2013,R,RS,NE,CIN,A,6,13,0
2013-10-06,2013,R,RS,GB,DET,H,22,9,0
2013-10-06,2013,R,RS,DET,GB,A,9,22,0
2013-10-06,2013,R,RS,BAL,MIA,A,26,23,0
2013-10-06,2013,R,RS,MIA,BAL,H,23,26,0
2013-10-06,2013,R,RS,PHI,NYG,A,36,21,0
2013-10-06,2013,R,RS,NYG,PHI,H,21,36,0
2013-10-06,2013,R,RS,IND,SEA,H,34,28,0
2013-10-06,2013,R,RS,SEA,IND,A,28,34,0
2013-10-06,2013,R,RS,KC,TEN,A,26,17,0
2013-10-06,2013,R,RS,TEN,KC,H,17,26,0
2013-10-06,2013,R,RS,ARI,CAR,H,22,6,0
2013-10-06,2013,R,RS,CAR,ARI,A,6,22,0
2013-10-06,2013,R,RS,DEN,DAL,A,51,48,0
2013-10-06,2013,R,RS,DAL,DEN,H,48,51,0
2013-10-06,2013,R,RS,SF,HOU,H,34,3,0
2013-10-06,2013,R,RS,HOU,SF,A,3,34,0
2013-10-06,2013,R,RS,OAK,SD,H,27,17,0
2013-10-06,2013,R,RS,SD,OAK,A,17,27,0
2013-10-07,2013,R,RS,NYJ,ATL,A,30,28,0
2013-10-07,2013,R,RS,ATL,NYJ,H,28,30,0
2013-10-10,2013,R,RS,CHI,NYG,H,27,21,0
2013-10-10,2013,R,RS,NYG,CHI,A,21,27,0
2013-10-13,2013,R,RS,GB,BAL,A,19,17,0
2013-10-13,2013,R,RS,BAL,GB,H,17,19,0
2013-10-13,2013,R,RS,CIN,BUF,A,27,24,1
2013-10-13,2013,R,RS,BUF,CIN,H,24,27,1
2013-10-13,2013,R,RS,DET,CLE,A,31,17,0
2013-10-13,2013,R,RS,CLE,DET,H,17,31,0
2013-10-13,2013,R,RS,KC,OAK,H,24,7,0
2013-10-13,2013,R,RS,OAK,KC,A,7,24,0
2013-10-13,2013,R,RS,STL,HOU,A,38,13,0
2013-10-13,2013,R,RS,HOU,STL,H,13,38,0
2013-10-13,2013,R,RS,PIT,NYJ,A,19,6,0
2013-10-13,2013,R,RS,NYJ,PIT,H,6,19,0
2013-10-13,2013,R,RS,PHI,TB,A,31,20,0
2013-10-13,2013,R,RS,TB,PHI,H,20,31,0
2013-10-13,2013,R,RS,CAR,MIN,A,35,10,0
2013-10-13,2013,R,RS,MIN,CAR,H,10,35,0
2013-10-13,2013,R,RS,DEN,JAX,H,35,19,0
2013-10-13,2013,R,RS,JAX,DEN,A,19,35,0
2013-10-13,2013,R,RS,SEA,TEN,H,20,13,0
2013-10-13,2013,R,RS,TEN,SEA,A,13,20,0
2013-10-13,2013,R,RS,SF,ARI,H,32,20,0
2013-10-13,2013,R,RS,ARI,SF,A,20,32,0
2013-10-13,2013,R,RS,NE,NO,H,30,27,0
2013-10-13,2013,R,RS,NO,NE,A,27,30,0
2013-10-13,2013,R,RS,DAL,WAS,H,31,16,0
2013-10-13,2013,R,RS,WAS,DAL,A,16,31,0
2013-10-14,2013,R,RS,SD,IND,H,19,9,0
2013-10-14,2013,R,RS,IND,SD,A,9,19,0
2013-10-17,2013,R,RS,SEA,ARI,A,34,22,0
2013-10-17,2013,R,RS,ARI,SEA,H,22,34,0
2013-10-20,2013,R,RS,ATL,TB,H,31,23,0
2013-10-20,2013,R,RS,TB,ATL,A,23,31,0
2013-10-20,2013,R,RS,BUF,MIA,A,23,21,0
2013-10-20,2013,R,RS,MIA,BUF,H,21,23,0
2013-10-20,2013,R,RS,CIN,DET,A,27,24,0
2013-10-20,2013,R,RS,DET,CIN,H,24,27,0
2013-10-20,2013,R,RS,DAL,PHI,A,17,3,0
2013-10-20,2013,R,RS,PHI,DAL,H,3,17,0
2013-10-20,2013,R,RS,SD,JAX,A,24,6,0
2013-10-20,2013,R,RS,JAX,SD,H,6,24,0
2013-10-20,2013,R,RS,CAR,STL,H,30,15,0
2013-10-20,2013,R,RS,STL,CAR,A,15,30,0
2013-10-20,2013,R,RS,NYJ,NE,H,30,27,1
2013-10-20,2013,R,RS,NE,NYJ,A,27,30,1
2013-10-20,2013,R,RS,WAS,CHI,H,45,41,0
2013-10-20,2013,R,RS,CHI,WAS,A,41,45,0
2013-10-20,2013,R,RS,SF,TEN,A,31,17,0
2013-10-20,2013,R,RS,TEN,SF,H,17,31,0
2013-10-20,2013,R,RS,PIT,BAL,H,19,16,0
2013-10-20,2013,R,RS,BAL,PIT,A,16,19,0
2013-10-20,2013,R,RS,GB,CLE,H,31,13,0
2013-10-20,2013,R,RS,CLE,GB,A,13,31,0
2013-10-20,2013,R,RS,KC,HOU,H,17,16,0
2013-10-20,2013,R,RS,HOU,KC,A,16,17,0
2013-10-20,2013,R,RS,IND,DEN,H,39,33,0
2013-10-20,2013,R,RS,DEN,IND,A,33,39,0
2013-10-21,2013,R,RS,NYG,MIN,H,23,7,0
2013-10-21,2013,R,RS,MIN,NYG,A,7,23,0
2013-10-24,2013,R,RS,CAR,TB,A,31,13,0
2013-10-24,2013,R,RS,TB,CAR,H,13,31,0
2013-10-27,2013,R,RS,NE,MIA,H,27,17,0
2013-10-27,2013,R,RS,MIA,NE,A,17,27,0
2013-10-27,2013,R,RS,NO,BUF,H,35,17,0
2013-10-27,2013,R,RS,BUF,NO,A,17,35,0
2013-10-27,2013,R,RS,KC,CLE,H,23,17,0
2013-10-27,2013,R,RS,CLE,KC,A,17,23,0
2013-10-27,2013,R,RS,NYG,PHI,A,15,7,0
2013-10-27,2013,R,RS,PHI,NYG,H,7,15,0
2013-10-27,2013,R,RS,DET,DAL,H,31,30,0
2013-10-27,2013,R,RS,DAL,DET,A,30,31,0
2013-10-27,2013,R,RS,SF,JAX,A,42,10,0
2013-10-27,2013,R,RS,JAX,SF,H,10,42,0
2013-10-27,2013,R,RS,OAK,PIT,H,21,18,0
2013-10-27,2013,R,RS,PIT,OAK,A,18,21,0
2013-10-27,2013,R,RS,CIN,NYJ,H,49,9,0
2013-10-27,2013,R,RS,NYJ,CIN,A,9,49,0
2013-10-27,2013,R,RS,ARI,ATL,H,27,13,0
2013-10-27,2013,R,RS,ATL,ARI,A,13,27,0
2013-10-27,2013,R,RS,DEN,WAS,H,45,21,0
2013-10-27,2013,R,RS,WAS,DEN,A,21,45,0
2013-10-27,2013,R,RS,GB,MIN,A,44,31,0
2013-10-27,2013,R,RS,MIN,GB,H,31,44,0
2013-10-28,2013,R,RS,SEA,STL,A,14,9,0
2013-10-28,2013,R,RS,STL,SEA,H,9,14,0
2013-10-31,2013,R,RS,MIA,CIN,H,22,20,1
2013-10-31,2013,R,RS,CIN,MIA,A,20,22,1
2013-11-03,2013,R,RS,TEN,STL,A,28,21,0
2013-11-03,2013,R,RS,STL,TEN,H,21,28,0
2013-11-03,2013,R,RS,KC,BUF,A,23,13,0
2013-11-03,2013,R,RS,BUF,KC,H,13,23,0
2013-11-03,2013,R,RS,CAR,ATL,H,34,10,0
2013-11-03,2013,R,RS,ATL,CAR,A,10,34,0
2013-11-03,2013,R,RS,WAS,SD,H,30,24,1
2013-11-03,2013,R,RS,SD,WAS,A,24,30,1
2013-11-03,2013,R,RS,DAL,MIN,H,27,23,0
2013-11-03,2013,R,RS,MIN,DAL,A,23,27,0
2013-11-03,2013,R,RS,NYJ,NO,H,26,20,0
2013-11-03,2013,R,RS,NO,NYJ,A,20,26,0
2013-11-03,2013,R,RS,PHI,OAK,A,49,20,0
2013-11-03,2013,R,RS,OAK,PHI,H,20,49,0
2013-11-03,2013,R,RS,SEA,TB,H,27,24,1
2013-11-03,2013,R,RS,TB,SEA,A,24,27,1
2013-11-03,2013,R,RS,CLE,BAL,H,24,18,0
2013-11-03,2013,R,RS,BAL,CLE,A,18,24,0
2013-11-03,2013,R,RS,NE,PIT,H,55,31,0
2013-11-03,2013,R,RS,PIT,NE,A,31,55,0
2013-11-03,2013,R,RS,IND,HOU,A,27,24,0
2013-11-03,2013,R,RS,HOU,IND,H,24,27,0
2013-11-04,2013,R,RS,CHI,GB,A,27,20,0
2013-11-04,2013,R,RS,GB,CHI,H,20,27,0
2013-11-07,2013,R,RS,MIN,WAS,H,34,27,0
2013-11-07,2013,R,RS,WAS,MIN,A,27,34,0
2013-11-10,2013,R,RS,PHI,GB,A,27,13,0
2013-11-10,2013,R,RS,GB,PHI,H,13,27,0
2013-11-10,2013,R,RS,JAX,TEN,A,29,27,0
2013-11-10,2013,R,RS,TEN,JAX,H,27,29,0
2013-11-10,2013,R,RS,PIT,BUF,H,23,10,0
2013-11-10,2013,R,RS,BUF,PIT,A,10,23,0
2013-11-10,2013,R,RS,BAL,CIN,H,20,17,1
2013-11-10,2013,R,RS,CIN,BAL,A,17,20,1
2013-11-10,2013,R,RS,SEA,ATL,A,33,10,0
2013-11-10,2013,R,RS,ATL,SEA,H,10,33,0
2013-11-10,2013,R,RS,DET,CHI,A,21,19,0
2013-11-10,2013,R,RS,CHI,DET,H,19,21,0
2013-11-10,2013,R,RS,STL,IND,A,38,8,0
2013-11-10,2013,R,RS,IND,STL,H,8,38,0
2013-11-10,2013,R,RS,NYG,OAK,H,24,20,0
2013-11-10,2013,R,RS,OAK,NYG,A,20,24,0
2013-11-10,2013,R,RS,CAR,SF,A,10,9,0
2013-11-10,2013,R,RS,SF,CAR,H,9,10,0
2013-11-10,2013,R,RS,ARI,HOU,H,27,24,0
2013-11-10,2013,R,RS,HOU,ARI,A,24,27,0
2013-11-10,2013,R,RS,DEN,SD,A,28,20,0
2013-11-10,2013,R,RS,SD,DEN,H,20,28,0
2013-11-10,2013,R,RS,NO,DAL,H,49,17,0
2013-11-10,2013,R,RS,DAL,NO,A,17,49,0
2013-11-11,2013,R,RS,TB,MIA,H,22,19,0
2013-11-11,2013,R,RS,MIA,TB,A,19,22,0
2013-11-14,2013,R,RS,IND,TEN,A,30,27,0
2013-11-14,2013,R,RS,TEN,IND,H,27,30,0
2013-11-17,2013,R,RS,CHI,BAL,H,23,20,1
2013-11-17,2013,R,RS,BAL,CHI,A,20,23,1
2013-11-17,2013,R,RS,PIT,DET,H,37,27,0
2013-11-17,2013,R,RS,DET,PIT,A,27,37,0
2013-11-17,2013,R,RS,BUF,NYJ,H,37,14,0
2013-11-17,2013,R,RS,NYJ,BUF,A,14,37,0
2013-11-17,2013,R,RS,CIN,CLE,H,41,20,0
2013-11-17,2013,R,RS,CLE,CIN,A,20,41,0
2013-11-17,2013,R,RS,PHI,WAS,H,24,16,0
2013-11-17,2013,R,RS,WAS,PHI,A,16,24,0
2013-11-17,2013,R,RS,TB,ATL,H,41,28,0
2013-11-17,2013,R,RS,ATL,TB,A,28,41,0
2013-11-17,2013,R,RS,OAK,HOU,A,28,23,0
2013-11-17,2013,R,RS,HOU,OAK,H,23,28,0
2013-11-17,2013,R,RS,ARI,JAX,A,27,14,0
2013-11-17,2013,R,RS,JAX,ARI,H,14,27,0
2013-11-17,2013,R,RS,MIA,SD,H,20,16,0
2013-11-17,2013,R,RS,SD,MIA,A,16,20,0
2013-11-17,2013,R,RS,NYG,GB,H,27,13,0
2013-11-17,2013,R,RS,GB,NYG,A,13,27,0
2013-11-17,2013,R,RS,NO,SF,H,23,20,0
2013-11-17,2013,R,RS,SF,NO,A,20,23,0
2013-11-17,2013,R,RS,SEA,MIN,H,41,20,0
2013-11-17,2013,R,RS,MIN,SEA,A,20,41,0
2013-11-17,2013,R,RS,DEN,KC,H,27,17,0
2013-11-17,2013,R,RS,KC,DEN,A,17,27,0
2013-11-18,2013,R,RS,CAR,NE,H,24,20,0
2013-11-18,2013,R,RS,NE,CAR,A,20,24,0
2013-11-21,2013,R,RS,NO,ATL,A,17,13,0
2013-11-21,2013,R,RS,ATL,NO,H,13,17,0
2013-11-24,2013,R,RS,STL,CHI,H,42,21,0
2013-11-24,2013,R,RS,CHI,STL,A,21,42,0
2013-11-24,2013,R,RS,MIN,GB,A,26,26,1
2013-11-24,2013,R,RS,GB,MIN,H,26,26,1
2013-11-24,2013,R,RS,JAX,HOU,A,13,6,0
2013-11-24,2013,R,RS,HOU,JAX,H,6,13,0
2013-11-24,2013,R,RS,BAL,NYJ,H,19,3,0
2013-11-24,2013,R,RS,NYJ,BAL,A,3,19,0
2013-11-24,2013,R,RS,CAR,MIA,A,20,16,0
2013-11-24,2013,R,RS,MIA,CAR,H,16,20,0
2013-11-24,2013,R,RS,PIT,CLE,A,27,11,0
2013-11-24,2013,R,RS,CLE,PIT,H,11,27,0
2013-11-24,2013,R,RS,TB,DET,A,24,21,0
2013-11-24,2013,R,RS,DET,TB,H,21,24,0
2013-11-24,2013,R,RS,SD,KC,A,41,38,0
2013-11-24,2013,R,RS,KC,SD,H,38,41,0
2013-11-24,2013,R,RS,ARI,IND,H,40,11,0
2013-11-24,2013,R,RS,IND,ARI,A,11,40,0
2013-11-24,2013,R,RS,TEN,OAK,A,23,19,0
2013-11-24,2013,R,RS,OAK,TEN,H,19,23,0
2013-11-24,2013,R,RS,DAL,NYG,A,24,21,0
2013-11-24,2013,R,RS,NYG,DAL,H,21,24,0
2013-11-24,2013,R,RS,NE,DEN,H,34,31,1
2013-11-24,2013,R,RS,DEN,NE,A,31,34,1
2013-11-25,2013,R,RS,SF,WAS,A,27,6,0
2013-11-25,2013,R,RS,WAS,SF,H,6,27,0
2013-11-28,2013,R,RS,DET,GB,H,40,10,0
2013-11-28,2013,R,RS,GB,DET,A,10,40,0
2013-11-28,2013,R,RS,DAL,OAK,H,31,24,0
2013-11-28,2013,R,RS,OAK,DAL,A,24,31,0
2013-11-28,2013,R,RS,BAL,PIT,H,22,20,0
2013-11-28,2013,R,RS,PIT,BAL,A,20,22,0
2013-12-01,2013,R,RS,JAX,CLE,A,32,28,0
2013-12-01,2013,R,RS,CLE,JAX,H,28,32,0
2013-12-01,2013,R,RS,IND,TEN,H,22,14,0
2013-12-01,2013,R,RS,TEN,IND,A,14,22,0
2013-12-01,2013,R,RS,PHI,ARI,H,24,21,0
2013-12-01,2013,R,RS,ARI,PHI,A,21,24,0
2013-12-01,2013,R,RS,NE,HOU,A,34,31,0
2013-12-01,2013,R,RS,HOU,NE,H,31,34,0
2013-12-01,2013,R,RS,MIA,NYJ,A,23,3,0
2013-12-01,2013,R,RS,NYJ,MIA,H,3,23,0
2013-12-01,2013,R,RS,CAR,TB,H,27,6,0
2013-12-01,2013,R,RS,TB,CAR,A,6,27,0
2013-12-01,2013,R,RS,MIN,CHI,H,23,20,1
2013-12-01,2013,R,RS,CHI,MIN,A,20,23,1
2013-12-01,2013,R,RS,ATL,BUF,A,34,31,1
2013-12-01,2013,R,RS,BUF,ATL,H,31,34,1
2013-12-01,2013,R,RS,SF,STL,H,23,13,0
2013-12-01,2013,R,RS,STL,SF,A,13,23,0
2013-12-01,2013,R,RS,CIN,SD,A,17,10,0
2013-12-01,2013,R,RS,SD,CIN,H,10,17,0
2013-12-01,2013,R,RS,DEN,KC,A,35,28,0
2013-12-01,2013,R,RS,KC,DEN,H,28,35,0
2013-12-01,2013,R,RS,NYG,WAS,A,24,17,0
2013-12-01,2013,R,RS,WAS,NYG,H,17,24,0
2013-12-02,2013,R,RS,SEA,NO,H,34,7,0
2013-12-02,2013,R,RS,NO,SEA,A,7,34,0
2013-12-05,2013,R,RS,JAX,HOU,H,27,20,0
2013-12-05,2013,R,RS,HOU,JAX,A,20,27,0
2013-12-08,2013,R,RS,GB,ATL,H,22,21,0
2013-12-08,2013,R,RS,ATL,GB,A,21,22,0
2013-12-08,2013,R,RS,TB,BUF,H,27,6,0
2013-12-08,2013,R,RS,BUF,TB,A,6,27,0
2013-12-08,2013,R,RS,CIN,IND,H,42,28,0
2013-12-08,2013,R,RS,IND,CIN,A,28,42,0
2013-12-08,2013,R,RS,NE,CLE,H,27,26,0
2013-12-08,2013,R,RS,CLE,NE,A,26,27,0
2013-12-08,2013,R,RS,PHI,DET,H,34,20,0
2013-12-08,2013,R,RS,DET,PHI,A,20,34,0
2013-12-08,2013,R,RS,MIA,PIT,A,34,28,0
2013-12-08,2013,R,RS,PIT,MIA,H,28,34,0
2013-12-08,2013,R,RS,NYJ,OAK,H,37,27,0
2013-12-08,2013,R,RS,OAK,NYJ,A,27,37,0
2013-12-08,2013,R,RS,KC,WAS,A,45,10,0
2013-12-08,2013,R,RS,WAS,KC,H,10,45,0
2013-12-08,2013,R,RS,BAL,MIN,H,29,26,0
2013-12-08,2013,R,RS,MIN,BAL,A,26,29,0
2013-12-08,2013,R,RS,DEN,TEN,H,51,28,0
2013-12-08,2013,R,RS,TEN,DEN,A,28,51,0
2013-12-08,2013,R,RS,ARI,STL,H,30,10,0
2013-12-08,2013,R,RS,STL,ARI,A,10,30,0
2013-12-08,2013,R,RS,SD,NYG,H,37,14,0
2013-12-08,2013,R,RS,NYG,SD,A,14,37,0
2013-12-08,2013,R,RS,SF,SEA,H,19,17,0
2013-12-08,2013,R,RS,SEA,SF,A,17,19,0
2013-12-08,2013,R,RS,NO,CAR,H,31,13,0
2013-12-08,2013,R,RS,CAR,NO,A,13,31,0
2013-12-09,2013,R,RS,CHI,DAL,H,45,28,0
2013-12-09,2013,R,RS,DAL,CHI,A,28,45,0
2013-12-12,2013,R,RS,SD,DEN,A,27,20,0
2013-12-12,2013,R,RS,DEN,SD,H,20,27,0
2013-12-15,2013,R,RS,BUF,JAX,A,27,20,0
2013-12-15,2013,R,RS,JAX,BUF,H,20,27,0
2013-12-15,2013,R,RS,IND,HOU,H,25,3,0
2013-12-15,2013,R,RS,HOU,IND,A,3,25,0
2013-12-15,2013,R,RS,MIA,NE,H,24,20,0
2013-12-15,2013,R,RS,NE,MIA,A,20,24,0
2013-12-15,2013,R,RS,MIN,PHI,H,48,30,0
2013-12-15,2013,R,RS,PHI,MIN,A,30,48,0
2013-12-15,2013,R,RS,SF,TB,A,33,14,0
2013-12-15,2013,R,RS,TB,SF,H,14,33,0
2013-12-15,2013,R,RS,ATL,WAS,H,27,26,0
2013-12-15,2013,R,RS,WAS,ATL,A,26,27,0
2013-12-15,2013,R,RS,CHI,CLE,A,38,31,0
2013-12-15,2013,R,RS,CLE,CHI,H,31,38,0
2013-12-15,2013,R,RS,SEA,NYG,A,23,0,0
2013-12-15,2013,R,RS,NYG,SEA,H,0,23,0
2013-12-15,2013,R,RS,CAR,NYJ,H,30,20,0
2013-12-15,2013,R,RS,NYJ,CAR,A,20,30,0
2013-12-15,2013,R,RS,KC,OAK,A,56,31,0
2013-12-15,2013,R,RS,OAK,KC,H,31,56,0
2013-12-15,2013,R,RS,GB,DAL,A,37,36,0
2013-12-15,2013,R,RS,DAL,GB,H,36,37,0
2013-12-15,2013,R,RS,STL,NO,H,27,16,0
2013-12-15,2013,R,RS,NO,STL,A,16,27,0
2013-12-15,2013,R,RS,ARI,TEN,A,37,34,1
2013-12-15,2013,R,RS,TEN,ARI,H,34,37,1
2013-12-15,2013,R,RS,PIT,CIN,H,30,20,0
2013-12-15,2013,R,RS,CIN,PIT,A,20,30,0
2013-12-16,2013,R,RS,BAL,DET,A,18,16,0
2013-12-16,2013,R,RS,DET,BAL,H,16,18,0
2013-12-22,2013,R,RS,STL,TB,H,23,13,0
2013-12-22,2013,R,RS,TB,STL,A,13,23,0
2013-12-22,2013,R,RS,BUF,MIA,H,19,0,0
2013-12-22,2013,R,RS,MIA,BUF,A,0,19,0
2013-12-22,2013,R,RS,CIN,MIN,H,42,14,0
2013-12-22,2013,R,RS,MIN,CIN,A,14,42,0
2013-12-22,2013,R,RS,NYJ,CLE,H,24,13,0
2013-12-22,2013,R,RS,CLE,NYJ,A,13,24,0
2013-12-22,2013,R,RS,IND,KC,A,23,7,0
