Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2018-09-16,2018,R,RS,NYG,DAL,A,13,20,0
2018-09-17,2018,R,RS,CHI,SEA,H,24,17,0
2018-09-17,2018,R,RS,SEA,CHI,A,17,24,0
2018-09-20,2018,R,RS,CLE,NYJ,H,21,17,0
2018-09-20,2018,R,RS,NYJ,CLE,A,17,21,0
2018-09-23,2018,R,RS,NO,ATL,A,43,37,1
2018-09-23,2018,R,RS,ATL,NO,H,37,43,1
2018-09-23,2018,R,RS,BUF,MIN,A,27,6,0
2018-09-23,2018,R,RS,MIN,BUF,H,6,27,0
2018-09-23,2018,R,RS,CAR,CIN,H,31,21,0
2018-09-23,2018,R,RS,CIN,CAR,A,21,31,0
2018-09-23,2018,R,RS,PHI,IND,H,20,16,0
2018-09-23,2018,R,RS,IND,PHI,A,16,20,0
2018-09-23,2018,R,RS,BAL,DEN,H,27,14,0
2018-09-23,2018,R,RS,DEN,BAL,A,14,27,0
2018-09-23,2018,R,RS,WAS,GB,H,31,17,0
2018-09-23,2018,R,RS,GB,WAS,A,17,31,0
2018-09-23,2018,R,RS,NYG,HOU,A,27,22,0
2018-09-23,2018,R,RS,HOU,NYG,H,22,27,0
2018-09-23,2018,R,RS,TEN,JAX,A,9,6,0
2018-09-23,2018,R,RS,JAX,TEN,H,6,9,0
2018-09-23,2018,R,RS,KC,SF,H,38,27,0
2018-09-23,2018,R,RS,SF,KC,A,27,38,0
2018-09-23,2018,R,RS,MIA,OAK,H,28,20,0
2018-09-23,2018,R,RS,OAK,MIA,A,20,28,0
2018-09-23,2018,R,RS,STL,SD,H,35,23,0
2018-09-23,2018,R,RS,SD,STL,A,23,35,0
2018-09-23,2018,R,RS,CHI,ARI,A,16,14,0
2018-09-23,2018,R,RS,ARI,CHI,H,14,16,0
2018-09-23,2018,R,RS,SEA,DAL,H,24,13,0
2018-09-23,2018,R,RS,DAL,SEA,A,13,24,0
2018-09-23,2018,R,RS,DET,NE,H,26,10,0
2018-09-23,2018,R,RS,NE,DET,A,10,26,0
2018-09-24,2018,R,RS,PIT,TB,A,30,27,0
2018-09-24,2018,R,RS,TB,PIT,H,27,30,0
2018-09-27,2018,R,RS,STL,MIN,H,38,31,0
2018-09-27,2018,R,RS,MIN,STL,A,31,38,0
2018-09-30,2018,R,RS,CIN,ATL,A,37,36,0
2018-09-30,2018,R,RS,ATL,CIN,H,36,37,0
2018-09-30,2018,R,RS,GB,BUF,H,22,0,0
2018-09-30,2018,R,RS,BUF,GB,A,0,22,0
2018-09-30,2018,R,RS,CHI,TB,H,48,10,0
2018-09-30,2018,R,RS,TB,CHI,A,10,48,0
2018-09-30,2018,R,RS,HOU,IND,A,37,34,1
2018-09-30,2018,R,RS,IND,HOU,H,34,37,1
2018-09-30,2018,R,RS,DAL,DET,H,26,24,0
2018-09-30,2018,R,RS,DET,DAL,A,24,26,0
2018-09-30,2018,R,RS,JAX,NYJ,H,31,12,0
2018-09-30,2018,R,RS,NYJ,JAX,A,12,31,0
2018-09-30,2018,R,RS,NE,MIA,H,38,7,0
2018-09-30,2018,R,RS,MIA,NE,A,7,38,0
2018-09-30,2018,R,RS,TEN,PHI,H,26,23,1
2018-09-30,2018,R,RS,PHI,TEN,A,23,26,1
2018-09-30,2018,R,RS,OAK,CLE,H,45,42,1
2018-09-30,2018,R,RS,CLE,OAK,A,42,45,1
2018-09-30,2018,R,RS,SEA,ARI,A,20,17,0
2018-09-30,2018,R,RS,ARI,SEA,H,17,20,0
2018-09-30,2018,R,RS,NO,NYG,A,33,18,0
2018-09-30,2018,R,RS,NYG,NO,H,18,33,0
2018-09-30,2018,R,RS,SD,SF,H,29,27,0
2018-09-30,2018,R,RS,SF,SD,A,27,29,0
2018-09-30,2018,R,RS,BAL,PIT,A,26,14,0
2018-09-30,2018,R,RS,PIT,BAL,H,14,26,0
2018-10-01,2018,R,RS,KC,DEN,A,27,23,0
2018-10-01,2018,R,RS,DEN,KC,H,23,27,0
2018-10-04,2018,R,RS,NE,IND,H,38,24,0
2018-10-04,2018,R,RS,IND,NE,A,24,38,0
2018-10-07,2018,R,RS,CAR,NYG,H,33,31,0
2018-10-07,2018,R,RS,NYG,CAR,A,31,33,0
2018-10-07,2018,R,RS,PIT,ATL,H,41,17,0
2018-10-07,2018,R,RS,ATL,PIT,A,17,41,0
2018-10-07,2018,R,RS,BUF,TEN,H,13,12,0
2018-10-07,2018,R,RS,TEN,BUF,A,12,13,0
2018-10-07,2018,R,RS,CIN,MIA,H,27,17,0
2018-10-07,2018,R,RS,MIA,CIN,A,17,27,0
2018-10-07,2018,R,RS,CLE,BAL,H,12,9,1
2018-10-07,2018,R,RS,BAL,CLE,A,9,12,1
2018-10-07,2018,R,RS,NYJ,DEN,H,34,16,0
2018-10-07,2018,R,RS,DEN,NYJ,A,16,34,0
2018-10-07,2018,R,RS,DET,GB,H,31,23,0
2018-10-07,2018,R,RS,GB,DET,A,23,31,0
2018-10-07,2018,R,RS,KC,JAX,H,30,14,0
2018-10-07,2018,R,RS,JAX,KC,A,14,30,0
2018-10-07,2018,R,RS,SD,OAK,H,26,10,0
2018-10-07,2018,R,RS,OAK,SD,A,10,26,0
2018-10-07,2018,R,RS,ARI,SF,A,28,18,0
2018-10-07,2018,R,RS,SF,ARI,H,18,28,0
2018-10-07,2018,R,RS,MIN,PHI,A,23,21,0
2018-10-07,2018,R,RS,PHI,MIN,H,21,23,0
2018-10-07,2018,R,RS,STL,SEA,A,33,31,0
2018-10-07,2018,R,RS,SEA,STL,H,31,33,0
2018-10-07,2018,R,RS,HOU,DAL,H,19,16,1
2018-10-07,2018,R,RS,DAL,HOU,A,16,19,1
2018-10-08,2018,R,RS,NO,WAS,H,43,19,0
2018-10-08,2018,R,RS,WAS,NO,A,19,43,0
2018-10-11,2018,R,RS,PHI,NYG,A,34,13,0
2018-10-11,2018,R,RS,NYG,PHI,H,13,34,0
2018-10-14,2018,R,RS,WAS,CAR,H,23,17,0
2018-10-14,2018,R,RS,CAR,WAS,A,17,23,0
2018-10-14,2018,R,RS,MIA,CHI,H,31,28,1
2018-10-14,2018,R,RS,CHI,MIA,A,28,31,1
2018-10-14,2018,R,RS,ATL,TB,H,34,29,0
2018-10-14,2018,R,RS,TB,ATL,A,29,34,0
2018-10-14,2018,R,RS,HOU,BUF,H,20,13,0
2018-10-14,2018,R,RS,BUF,HOU,A,13,20,0
2018-10-14,2018,R,RS,PIT,CIN,A,28,21,0
2018-10-14,2018,R,RS,CIN,PIT,H,21,28,0
2018-10-14,2018,R,RS,SD,CLE,A,38,14,0
2018-10-14,2018,R,RS,CLE,SD,H,14,38,0
2018-10-14,2018,R,RS,NYJ,IND,H,42,34,0
2018-10-14,2018,R,RS,IND,NYJ,A,34,42,0
2018-10-14,2018,R,RS,MIN,ARI,H,27,17,0
2018-10-14,2018,R,RS,ARI,MIN,A,17,27,0
2018-10-14,2018,R,RS,SEA,OAK,A,27,3,0
2018-10-14,2018,R,RS,OAK,SEA,H,3,27,0
2018-10-14,2018,R,RS,STL,DEN,A,23,20,0
2018-10-14,2018,R,RS,DEN,STL,H,20,23,0
2018-10-14,2018,R,RS,DAL,JAX,H,40,7,0
2018-10-14,2018,R,RS,JAX,DAL,A,7,40,0
2018-10-14,2018,R,RS,BAL,TEN,A,21,0,0
2018-10-14,2018,R,RS,TEN,BAL,H,0,21,0
2018-10-14,2018,R,RS,NE,KC,H,43,40,0
2018-10-14,2018,R,RS,KC,NE,A,40,43,0
2018-10-15,2018,R,RS,GB,SF,H,33,30,0
2018-10-15,2018,R,RS,SF,GB,A,30,33,0
2018-10-18,2018,R,RS,DEN,ARI,A,45,10,0
2018-10-18,2018,R,RS,ARI,DEN,H,10,45,0
2018-10-21,2018,R,RS,SD,TEN,H,20,19,0
2018-10-21,2018,R,RS,TEN,SD,A,19,20,0
2018-10-21,2018,R,RS,CAR,PHI,A,21,17,0
2018-10-21,2018,R,RS,PHI,CAR,H,17,21,0
2018-10-21,2018,R,RS,NE,CHI,A,38,31,0
2018-10-21,2018,R,RS,CHI,NE,H,31,38,0
2018-10-21,2018,R,RS,DET,MIA,A,32,21,0
2018-10-21,2018,R,RS,MIA,DET,H,21,32,0
2018-10-21,2018,R,RS,IND,BUF,H,37,5,0
2018-10-21,2018,R,RS,BUF,IND,A,5,37,0
2018-10-21,2018,R,RS,TB,CLE,H,26,23,1
2018-10-21,2018,R,RS,CLE,TB,A,23,26,1
2018-10-21,2018,R,RS,HOU,JAX,A,20,7,0
2018-10-21,2018,R,RS,JAX,HOU,H,7,20,0
2018-10-21,2018,R,RS,MIN,NYJ,A,37,17,0
2018-10-21,2018,R,RS,NYJ,MIN,H,17,37,0
2018-10-21,2018,R,RS,NO,BAL,A,24,23,0
2018-10-21,2018,R,RS,BAL,NO,H,23,24,0
2018-10-21,2018,R,RS,WAS,DAL,H,20,17,0
2018-10-21,2018,R,RS,DAL,WAS,A,17,20,0
2018-10-21,2018,R,RS,STL,SF,A,39,10,0
2018-10-21,2018,R,RS,SF,STL,H,10,39,0
2018-10-21,2018,R,RS,KC,CIN,H,45,10,0
2018-10-21,2018,R,RS,CIN,KC,A,10,45,0
2018-10-22,2018,R,RS,ATL,NYG,H,23,20,0
2018-10-22,2018,R,RS,NYG,ATL,A,20,23,0
2018-10-25,2018,R,RS,HOU,MIA,H,42,23,0
2018-10-25,2018,R,RS,MIA,HOU,A,23,42,0
2018-10-28,2018,R,RS,PHI,JAX,A,24,18,0
2018-10-28,2018,R,RS,JAX,PHI,H,18,24,0
2018-10-28,2018,R,RS,CAR,BAL,H,36,21,0
2018-10-28,2018,R,RS,BAL,CAR,A,21,36,0
2018-10-28,2018,R,RS,CHI,NYJ,H,24,10,0
2018-10-28,2018,R,RS,NYJ,CHI,A,10,24,0
2018-10-28,2018,R,RS,SEA,DET,A,28,14,0
2018-10-28,2018,R,RS,DET,SEA,H,14,28,0
2018-10-28,2018,R,RS,CIN,TB,H,37,34,0
2018-10-28,2018,R,RS,TB,CIN,A,34,37,0
2018-10-28,2018,R,RS,PIT,CLE,H,33,18,0
2018-10-28,2018,R,RS,CLE,PIT,A,18,33,0
2018-10-28,2018,R,RS,KC,DEN,H,30,23,0
2018-10-28,2018,R,RS,DEN,KC,A,23,30,0
2018-10-28,2018,R,RS,WAS,NYG,A,20,13,0
2018-10-28,2018,R,RS,NYG,WAS,H,13,20,0
2018-10-28,2018,R,RS,IND,OAK,A,42,28,0
2018-10-28,2018,R,RS,OAK,IND,H,28,42,0
2018-10-28,2018,R,RS,STL,GB,H,29,27,0
2018-10-28,2018,R,RS,GB,STL,A,27,29,0
2018-10-28,2018,R,RS,ARI,SF,H,18,15,0
2018-10-28,2018,R,RS,SF,ARI,A,15,18,0
2018-10-28,2018,R,RS,NO,MIN,A,30,20,0
2018-10-28,2018,R,RS,MIN,NO,H,20,30,0
2018-10-29,2018,R,RS,NE,BUF,A,25,6,0
2018-10-29,2018,R,RS,BUF,NE,H,6,25,0
2018-11-01,2018,R,RS,SF,OAK,H,34,3,0
2018-11-01,2018,R,RS,OAK,SF,A,3,34,0
2018-11-04,2018,R,RS,ATL,WAS,A,38,14,0
2018-11-04,2018,R,RS,WAS,ATL,H,14,38,0
2018-11-04,2018,R,RS,CAR,TB,H,42,28,0
2018-11-04,2018,R,RS,TB,CAR,A,28,42,0
2018-11-04,2018,R,RS,MIN,DET,H,24,9,0
2018-11-04,2018,R,RS,DET,MIN,A,9,24,0
2018-11-04,2018,R,RS,PIT,BAL,A,23,16,0
2018-11-04,2018,R,RS,BAL,PIT,H,16,23,0
2018-11-04,2018,R,RS,CHI,BUF,A,41,9,0
2018-11-04,2018,R,RS,BUF,CHI,H,9,41,0
2018-11-04,2018,R,RS,KC,CLE,A,37,21,0
2018-11-04,2018,R,RS,CLE,KC,H,21,37,0
2018-11-04,2018,R,RS,MIA,NYJ,H,13,6,0
2018-11-04,2018,R,RS,NYJ,MIA,A,6,13,0
2018-11-04,2018,R,RS,SD,SEA,A,25,17,0
2018-11-04,2018,R,RS,SEA,SD,H,17,25,0
2018-11-04,2018,R,RS,HOU,DEN,A,19,17,0
2018-11-04,2018,R,RS,DEN,HOU,H,17,19,0
2018-11-04,2018,R,RS,NO,STL,H,45,35,0
2018-11-04,2018,R,RS,STL,NO,A,35,45,0
2018-11-04,2018,R,RS,NE,GB,H,31,17,0
2018-11-04,2018,R,RS,GB,NE,A,17,31,0
2018-11-05,2018,R,RS,TEN,DAL,A,28,14,0
2018-11-05,2018,R,RS,DAL,TEN,H,14,28,0
2018-11-08,2018,R,RS,PIT,CAR,H,52,21,0
2018-11-08,2018,R,RS,CAR,PIT,A,21,52,0
2018-11-11,2018,R,RS,CLE,ATL,H,28,16,0
2018-11-11,2018,R,RS,ATL,CLE,A,16,28,0
2018-11-11,2018,R,RS,CHI,DET,H,34,22,0
2018-11-11,2018,R,RS,DET,CHI,A,22,34,0
2018-11-11,2018,R,RS,NO,CIN,A,51,14,0
2018-11-11,2018,R,RS,CIN,NO,H,14,51,0
2018-11-11,2018,R,RS,IND,JAX,H,29,26,0
2018-11-11,2018,R,RS,JAX,IND,A,26,29,0
2018-11-11,2018,R,RS,KC,ARI,H,26,14,0
2018-11-11,2018,R,RS,ARI,KC,A,14,26,0
2018-11-11,2018,R,RS,WAS,TB,A,16,3,0
2018-11-11,2018,R,RS,TB,WAS,H,3,16,0
2018-11-11,2018,R,RS,BUF,NYJ,A,41,10,0
2018-11-11,2018,R,RS,NYJ,BUF,H,10,41,0
2018-11-11,2018,R,RS,TEN,NE,H,34,10,0
2018-11-11,2018,R,RS,NE,TEN,A,10,34,0
2018-11-11,2018,R,RS,SD,OAK,A,20,6,0
2018-11-11,2018,R,RS,OAK,SD,H,6,20,0
2018-11-11,2018,R,RS,GB,MIA,H,31,12,0
2018-11-11,2018,R,RS,MIA,GB,A,12,31,0
2018-11-11,2018,R,RS,STL,SEA,H,36,31,0
2018-11-11,2018,R,RS,SEA,STL,A,31,36,0
2018-11-11,2018,R,RS,DAL,PHI,A,27,20,0
2018-11-11,2018,R,RS,PHI,DAL,H,20,27,0
2018-11-12,2018,R,RS,NYG,SF,A,27,23,0
2018-11-12,2018,R,RS,SF,NYG,H,23,27,0
2018-11-15,2018,R,RS,SEA,GB,H,27,24,0
2018-11-15,2018,R,RS,GB,SEA,A,24,27,0
2018-11-18,2018,R,RS,DAL,ATL,A,22,19,0
2018-11-18,2018,R,RS,ATL,DAL,H,19,22,0
2018-11-18,2018,R,RS,DET,CAR,H,20,19,0
2018-11-18,2018,R,RS,CAR,DET,A,19,20,0
2018-11-18,2018,R,RS,BAL,CIN,H,24,21,0
2018-11-18,2018,R,RS,CIN,BAL,A,21,24,0
2018-11-18,2018,R,RS,IND,TEN,H,38,10,0
2018-11-18,2018,R,RS,TEN,IND,A,10,38,0
2018-11-18,2018,R,RS,HOU,WAS,A,23,21,0
2018-11-18,2018,R,RS,WAS,HOU,H,21,23,0
2018-11-18,2018,R,RS,PIT,JAX,A,20,16,0
2018-11-18,2018,R,RS,JAX,PIT,H,16,20,0
2018-11-18,2018,R,RS,NYG,TB,H,38,35,0
2018-11-18,2018,R,RS,TB,NYG,A,35,38,0
2018-11-18,2018,R,RS,OAK,ARI,A,23,21,0
2018-11-18,2018,R,RS,ARI,OAK,H,21,23,0
2018-11-18,2018,R,RS,DEN,SD,A,23,22,0
2018-11-18,2018,R,RS,SD,DEN,H,22,23,0
2018-11-18,2018,R,RS,NO,PHI,H,48,7,0
2018-11-18,2018,R,RS,PHI,NO,A,7,48,0
2018-11-18,2018,R,RS,CHI,MIN,H,25,20,0
2018-11-18,2018,R,RS,MIN,CHI,A,20,25,0
2018-11-19,2018,R,RS,STL,KC,H,54,51,0
2018-11-19,2018,R,RS,KC,STL,A,51,54,0
2018-11-22,2018,R,RS,CHI,DET,A,23,16,0
2018-11-22,2018,R,RS,DET,CHI,H,16,23,0
2018-11-22,2018,R,RS,DAL,WAS,H,31,23,0
2018-11-22,2018,R,RS,WAS,DAL,A,23,31,0
2018-11-22,2018,R,RS,NO,ATL,H,31,17,0
2018-11-22,2018,R,RS,ATL,NO,A,17,31,0
2018-11-25,2018,R,RS,BUF,JAX,H,24,21,0
2018-11-25,2018,R,RS,JAX,BUF,A,21,24,0
2018-11-25,2018,R,RS,SEA,CAR,A,30,27,0
2018-11-25,2018,R,RS,CAR,SEA,H,27,30,0
2018-11-25,2018,R,RS,CLE,CIN,A,35,20,0
2018-11-25,2018,R,RS,CIN,CLE,H,20,35,0
2018-11-25,2018,R,RS,NE,NYJ,A,27,13,0
2018-11-25,2018,R,RS,NYJ,NE,H,13,27,0
2018-11-25,2018,R,RS,PHI,NYG,H,25,22,0
2018-11-25,2018,R,RS,NYG,PHI,A,22,25,0
2018-11-25,2018,R,RS,BAL,OAK,H,34,17,0
2018-11-25,2018,R,RS,OAK,BAL,A,17,34,0
2018-11-25,2018,R,RS,TB,SF,H,27,9,0
2018-11-25,2018,R,RS,SF,TB,A,9,27,0
2018-11-25,2018,R,RS,SD,ARI,H,45,10,0
2018-11-25,2018,R,RS,ARI,SD,A,10,45,0
2018-11-25,2018,R,RS,IND,MIA,H,27,24,0
2018-11-25,2018,R,RS,MIA,IND,A,24,27,0
2018-11-25,2018,R,RS,DEN,PIT,H,24,17,0
2018-11-25,2018,R,RS,PIT,DEN,A,17,24,0
2018-11-25,2018,R,RS,MIN,GB,H,24,17,0
2018-11-25,2018,R,RS,GB,MIN,A,17,24,0
2018-11-26,2018,R,RS,HOU,TEN,H,34,17,0
2018-11-26,2018,R,RS,TEN,HOU,A,17,34,0
2018-11-29,2018,R,RS,DAL,NO,H,13,10,0
2018-11-29,2018,R,RS,NO,DAL,A,10,13,0
2018-12-02,2018,R,RS,BAL,ATL,A,26,16,0
2018-12-02,2018,R,RS,ATL,BAL,H,16,26,0
2018-12-02,2018,R,RS,MIA,BUF,H,21,17,0
2018-12-02,2018,R,RS,BUF,MIA,A,17,21,0
2018-12-02,2018,R,RS,TB,CAR,H,24,17,0
2018-12-02,2018,R,RS,CAR,TB,A,17,24,0
2018-12-02,2018,R,RS,NYG,CHI,H,30,27,1
2018-12-02,2018,R,RS,CHI,NYG,A,27,30,1
2018-12-02,2018,R,RS,DEN,CIN,A,24,10,0
2018-12-02,2018,R,RS,CIN,DEN,H,10,24,0
2018-12-02,2018,R,RS,HOU,CLE,H,29,13,0
2018-12-02,2018,R,RS,CLE,HOU,A,13,29,0
2018-12-02,2018,R,RS,JAX,IND,H,6,0,0
2018-12-02,2018,R,RS,IND,JAX,A,0,6,0
2018-12-02,2018,R,RS,ARI,GB,A,20,17,0
2018-12-02,2018,R,RS,GB,ARI,H,17,20,0
2018-12-02,2018,R,RS,STL,DET,A,30,16,0
2018-12-02,2018,R,RS,DET,STL,H,16,30,0
2018-12-02,2018,R,RS,KC,OAK,A,40,33,0
2018-12-02,2018,R,RS,OAK,KC,H,33,40,0
2018-12-02,2018,R,RS,TEN,NYJ,H,26,22,0
2018-12-02,2018,R,RS,NYJ,TEN,A,22,26,0
2018-12-02,2018,R,RS,NE,MIN,H,24,10,0
2018-12-02,2018,R,RS,MIN,NE,A,10,24,0
2018-12-02,2018,R,RS,SEA,SF,H,43,16,0
2018-12-02,2018,R,RS,SF,SEA,A,16,43,0
2018-12-02,2018,R,RS,SD,PIT,A,33,30,0
2018-12-02,2018,R,RS,PIT,SD,H,30,33,0
2018-12-03,2018,R,RS,PHI,WAS,H,28,13,0
2018-12-03,2018,R,RS,WAS,PHI,A,13,28,0
2018-12-06,2018,R,RS,TEN,JAX,H,30,9,0
2018-12-06,2018,R,RS,JAX,TEN,A,9,30,0
2018-12-09,2018,R,RS,GB,ATL,H,34,20,0
2018-12-09,2018,R,RS,ATL,GB,A,20,34,0
2018-12-09,2018,R,RS,NYJ,BUF,A,27,23,0
2018-12-09,2018,R,RS,BUF,NYJ,H,23,27,0
2018-12-09,2018,R,RS,CLE,CAR,H,26,20,0
2018-12-09,2018,R,RS,CAR,CLE,A,20,26,0
2018-12-09,2018,R,RS,IND,HOU,A,24,21,0
2018-12-09,2018,R,RS,HOU,IND,H,21,24,0
2018-12-09,2018,R,RS,KC,BAL,H,27,24,1
2018-12-09,2018,R,RS,BAL,KC,A,24,27,1
2018-12-09,2018,R,RS,MIA,NE,H,34,33,0
2018-12-09,2018,R,RS,NE,MIA,A,33,34,0
2018-12-09,2018,R,RS,NO,TB,A,28,14,0
2018-12-09,2018,R,RS,TB,NO,H,14,28,0
2018-12-09,2018,R,RS,NYG,WAS,A,40,16,0
2018-12-09,2018,R,RS,WAS,NYG,H,16,40,0
2018-12-09,2018,R,RS,SD,CIN,H,26,21,0
2018-12-09,2018,R,RS,CIN,SD,A,21,26,0
2018-12-09,2018,R,RS,SF,DEN,H,20,14,0
2018-12-09,2018,R,RS,DEN,SF,A,14,20,0
2018-12-09,2018,R,RS,DET,ARI,A,17,3,0
2018-12-09,2018,R,RS,ARI,DET,H,3,17,0
2018-12-09,2018,R,RS,DAL,PHI,H,29,23,1
2018-12-09,2018,R,RS,PHI,DAL,A,23,29,1
2018-12-09,2018,R,RS,OAK,PIT,H,24,21,0
2018-12-09,2018,R,RS,PIT,OAK,A,21,24,0
2018-12-09,2018,R,RS,CHI,STL,H,15,6,0
2018-12-09,2018,R,RS,STL,CHI,A,6,15,0
2018-12-10,2018,R,RS,SEA,MIN,H,21,7,0
2018-12-10,2018,R,RS,MIN,SEA,A,7,21,0
2018-12-13,2018,R,RS,SD,KC,A,29,28,0
2018-12-13,2018,R,RS,KC,SD,H,28,29,0
2018-12-15,2018,R,RS,HOU,NYJ,A,29,22,0
2018-12-15,2018,R,RS,NYJ,HOU,H,22,29,0
2018-12-15,2018,R,RS,CLE,DEN,A,17,16,0
2018-12-15,2018,R,RS,DEN,CLE,H,16,17,0
2018-12-16,2018,R,RS,ATL,ARI,H,40,14,0
2018-12-16,2018,R,RS,ARI,ATL,A,14,40,0
2018-12-16,2018,R,RS,BUF,DET,H,14,13,0
2018-12-16,2018,R,RS,DET,BUF,A,13,14,0
2018-12-16,2018,R,RS,CHI,GB,H,24,17,0
2018-12-16,2018,R,RS,GB,CHI,A,17,24,0
2018-12-16,2018,R,RS,CIN,OAK,H,30,16,0
2018-12-16,2018,R,RS,OAK,CIN,A,16,30,0
2018-12-16,2018,R,RS,IND,DAL,H,23,0,0
2018-12-16,2018,R,RS,DAL,IND,A,0,23,0
2018-12-16,2018,R,RS,WAS,JAX,A,16,13,0
2018-12-16,2018,R,RS,JAX,WAS,H,13,16,0
2018-12-16,2018,R,RS,MIN,MIA,H,41,17,0
2018-12-16,2018,R,RS,MIA,MIN,A,17,41,0
2018-12-16,2018,R,RS,TEN,NYG,A,17,0,0
2018-12-16,2018,R,RS,NYG,TEN,H,0,17,0
2018-12-16,2018,R,RS,BAL,TB,H,20,12,0
2018-12-16,2018,R,RS,TB,BAL,A,12,20,0
2018-12-16,2018,R,RS,SF,SEA,H,26,23,1
2018-12-16,2018,R,RS,SEA,SF,A,23,26,1
2018-12-16,2018,R,RS,PIT,NE,H,17,10,0
2018-12-16,2018,R,RS,NE,PIT,A,10,17,0
2018-12-16,2018,R,RS,PHI,STL,A,30,23,0
2018-12-16,2018,R,RS,STL,PHI,H,23,30,0
2018-12-17,2018,R,RS,NO,CAR,A,12,9,0
2018-12-17,2018,R,RS,CAR,NO,H,9,12,0
2018-12-22,2018,R,RS,TEN,WAS,H,25,16,0
2018-12-22,2018,R,RS,WAS,TEN,A,16,25,0
2018-12-22,2018,R,RS,BAL,SD,A,22,10,0
2018-12-22,2018,R,RS,SD,BAL,H,10,22,0
2018-12-23,2018,R,RS,ATL,CAR,A,24,10,0
2018-12-23,2018,R,RS,CAR,ATL,H,10,24,0
2018-12-23,2018,R,RS,NE,BUF,H,24,12,0
2018-12-23,2018,R,RS,BUF,NE,A,12,24,0
2018-12-23,2018,R,RS,CLE,CIN,H,26,18,0
