Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT
2014-09-14,2014,R,RS,GB,NYJ,H,31,24,0
2014-09-14,2014,R,RS,NYJ,GB,A,24,31,0
2014-09-14,2014,R,RS,HOU,OAK,A,30,14,0
2014-09-14,2014,R,RS,OAK,HOU,H,14,30,0
2014-09-14,2014,R,RS,CHI,SF,A,28,20,0
2014-09-14,2014,R,RS,SF,CHI,H,20,28,0
2014-09-15,2014,R,RS,PHI,IND,A,30,27,0
2014-09-15,2014,R,RS,IND,PHI,H,27,30,0
2014-09-18,2014,R,RS,ATL,TB,H,56,14,0
2014-09-18,2014,R,RS,TB,ATL,A,14,56,0
2014-09-21,2014,R,RS,DAL,STL,A,34,31,0
2014-09-21,2014,R,RS,STL,DAL,H,31,34,0
2014-09-21,2014,R,RS,SD,BUF,A,22,10,0
2014-09-21,2014,R,RS,BUF,SD,H,10,22,0
2014-09-21,2014,R,RS,CIN,TEN,H,33,7,0
2014-09-21,2014,R,RS,TEN,CIN,A,7,33,0
2014-09-21,2014,R,RS,BAL,CLE,A,23,21,0
2014-09-21,2014,R,RS,CLE,BAL,H,21,23,0
2014-09-21,2014,R,RS,IND,JAX,A,44,17,0
2014-09-21,2014,R,RS,JAX,IND,H,17,44,0
2014-09-21,2014,R,RS,DET,GB,H,19,7,0
2014-09-21,2014,R,RS,GB,DET,A,7,19,0
2014-09-21,2014,R,RS,NYG,HOU,H,30,17,0
2014-09-21,2014,R,RS,HOU,NYG,A,17,30,0
2014-09-21,2014,R,RS,NE,OAK,H,16,9,0
2014-09-21,2014,R,RS,OAK,NE,A,9,16,0
2014-09-21,2014,R,RS,PHI,WAS,H,37,34,0
2014-09-21,2014,R,RS,WAS,PHI,A,34,37,0
2014-09-21,2014,R,RS,NO,MIN,H,20,9,0
2014-09-21,2014,R,RS,MIN,NO,A,9,20,0
2014-09-21,2014,R,RS,ARI,SF,H,23,14,0
2014-09-21,2014,R,RS,SF,ARI,A,14,23,0
2014-09-21,2014,R,RS,SEA,DEN,H,26,20,1
2014-09-21,2014,R,RS,DEN,SEA,A,20,26,1
2014-09-21,2014,R,RS,KC,MIA,A,34,15,0
2014-09-21,2014,R,RS,MIA,KC,H,15,34,0
2014-09-21,2014,R,RS,PIT,CAR,A,37,19,0
2014-09-21,2014,R,RS,CAR,PIT,H,19,37,0
2014-09-22,2014,R,RS,CHI,NYJ,A,27,19,0
2014-09-22,2014,R,RS,NYJ,CHI,H,19,27,0
2014-09-25,2014,R,RS,NYG,WAS,A,45,14,0
2014-09-25,2014,R,RS,WAS,NYG,H,14,45,0
2014-09-28,2014,R,RS,HOU,BUF,H,23,17,0
2014-09-28,2014,R,RS,BUF,HOU,A,17,23,0
2014-09-28,2014,R,RS,BAL,CAR,H,38,10,0
2014-09-28,2014,R,RS,CAR,BAL,A,10,38,0
2014-09-28,2014,R,RS,GB,CHI,A,38,17,0
2014-09-28,2014,R,RS,CHI,GB,H,17,38,0
2014-09-28,2014,R,RS,DET,NYJ,A,24,17,0
2014-09-28,2014,R,RS,NYJ,DET,H,17,24,0
2014-09-28,2014,R,RS,IND,TEN,H,41,17,0
2014-09-28,2014,R,RS,TEN,IND,A,17,41,0
2014-09-28,2014,R,RS,TB,PIT,A,27,24,0
2014-09-28,2014,R,RS,PIT,TB,H,24,27,0
2014-09-28,2014,R,RS,MIA,OAK,A,38,14,0
2014-09-28,2014,R,RS,OAK,MIA,H,14,38,0
2014-09-28,2014,R,RS,SD,JAX,H,33,14,0
2014-09-28,2014,R,RS,JAX,SD,A,14,33,0
2014-09-28,2014,R,RS,MIN,ATL,H,41,28,0
2014-09-28,2014,R,RS,ATL,MIN,A,28,41,0
2014-09-28,2014,R,RS,SF,PHI,H,26,21,0
2014-09-28,2014,R,RS,PHI,SF,A,21,26,0
2014-09-28,2014,R,RS,DAL,NO,H,38,17,0
2014-09-28,2014,R,RS,NO,DAL,A,17,38,0
2014-09-29,2014,R,RS,KC,NE,H,41,14,0
2014-09-29,2014,R,RS,NE,KC,A,14,41,0
2014-10-02,2014,R,RS,GB,MIN,H,42,10,0
2014-10-02,2014,R,RS,MIN,GB,A,10,42,0
2014-10-05,2014,R,RS,CLE,TEN,A,29,28,0
2014-10-05,2014,R,RS,TEN,CLE,H,28,29,0
2014-10-05,2014,R,RS,PIT,JAX,A,17,9,0
2014-10-05,2014,R,RS,JAX,PIT,H,9,17,0
2014-10-05,2014,R,RS,PHI,STL,H,34,28,0
2014-10-05,2014,R,RS,STL,PHI,A,28,34,0
2014-10-05,2014,R,RS,NYG,ATL,H,30,20,0
2014-10-05,2014,R,RS,ATL,NYG,A,20,30,0
2014-10-05,2014,R,RS,BUF,DET,A,17,14,0
2014-10-05,2014,R,RS,DET,BUF,H,14,17,0
2014-10-05,2014,R,RS,CAR,CHI,H,31,24,0
2014-10-05,2014,R,RS,CHI,CAR,A,24,31,0
2014-10-05,2014,R,RS,IND,BAL,H,20,13,0
2014-10-05,2014,R,RS,BAL,IND,A,13,20,0
2014-10-05,2014,R,RS,DAL,HOU,H,20,17,1
2014-10-05,2014,R,RS,HOU,DAL,A,17,20,1
2014-10-05,2014,R,RS,NO,TB,H,37,31,1
2014-10-05,2014,R,RS,TB,NO,A,31,37,1
2014-10-05,2014,R,RS,DEN,ARI,H,41,20,0
2014-10-05,2014,R,RS,ARI,DEN,A,20,41,0
2014-10-05,2014,R,RS,SF,KC,H,22,17,0
2014-10-05,2014,R,RS,KC,SF,A,17,22,0
2014-10-05,2014,R,RS,SD,NYJ,H,31,0,0
2014-10-05,2014,R,RS,NYJ,SD,A,0,31,0
2014-10-05,2014,R,RS,NE,CIN,H,43,17,0
2014-10-05,2014,R,RS,CIN,NE,A,17,43,0
2014-10-06,2014,R,RS,SEA,WAS,A,27,17,0
2014-10-06,2014,R,RS,WAS,SEA,H,17,27,0
2014-10-09,2014,R,RS,IND,HOU,A,33,28,0
2014-10-09,2014,R,RS,HOU,IND,H,28,33,0
2014-10-12,2014,R,RS,CLE,PIT,H,31,10,0
2014-10-12,2014,R,RS,PIT,CLE,A,10,31,0
2014-10-12,2014,R,RS,DEN,NYJ,A,31,17,0
2014-10-12,2014,R,RS,NYJ,DEN,H,17,31,0
2014-10-12,2014,R,RS,NE,BUF,A,37,22,0
2014-10-12,2014,R,RS,BUF,NE,H,22,37,0
2014-10-12,2014,R,RS,DET,MIN,A,17,3,0
2014-10-12,2014,R,RS,MIN,DET,H,3,17,0
2014-10-12,2014,R,RS,GB,MIA,A,27,24,0
2014-10-12,2014,R,RS,MIA,GB,H,24,27,0
2014-10-12,2014,R,RS,TEN,JAX,H,16,14,0
2014-10-12,2014,R,RS,JAX,TEN,A,14,16,0
2014-10-12,2014,R,RS,BAL,TB,A,48,17,0
2014-10-12,2014,R,RS,TB,BAL,H,17,48,0
2014-10-12,2014,R,RS,CIN,CAR,H,37,37,1
2014-10-12,2014,R,RS,CAR,CIN,A,37,37,1
2014-10-12,2014,R,RS,SD,OAK,A,31,28,0
2014-10-12,2014,R,RS,OAK,SD,H,28,31,0
2014-10-12,2014,R,RS,ARI,WAS,H,30,20,0
2014-10-12,2014,R,RS,WAS,ARI,A,20,30,0
2014-10-12,2014,R,RS,CHI,ATL,A,27,13,0
2014-10-12,2014,R,RS,ATL,CHI,H,13,27,0
2014-10-12,2014,R,RS,DAL,SEA,A,30,23,0
2014-10-12,2014,R,RS,SEA,DAL,H,23,30,0
2014-10-12,2014,R,RS,PHI,NYG,H,27,0,0
2014-10-12,2014,R,RS,NYG,PHI,A,0,27,0
2014-10-13,2014,R,RS,SF,STL,A,31,17,0
2014-10-13,2014,R,RS,STL,SF,H,17,31,0
2014-10-16,2014,R,RS,NE,NYJ,H,27,25,0
2014-10-16,2014,R,RS,NYJ,NE,A,25,27,0
2014-10-19,2014,R,RS,STL,SEA,H,28,26,0
2014-10-19,2014,R,RS,SEA,STL,A,26,28,0
2014-10-19,2014,R,RS,MIA,CHI,A,27,14,0
2014-10-19,2014,R,RS,CHI,MIA,H,14,27,0
2014-10-19,2014,R,RS,IND,CIN,H,27,0,0
2014-10-19,2014,R,RS,CIN,IND,A,0,27,0
2014-10-19,2014,R,RS,JAX,CLE,H,24,6,0
2014-10-19,2014,R,RS,CLE,JAX,A,6,24,0
2014-10-19,2014,R,RS,BAL,ATL,H,29,7,0
2014-10-19,2014,R,RS,ATL,BAL,A,7,29,0
2014-10-19,2014,R,RS,BUF,MIN,H,17,16,0
2014-10-19,2014,R,RS,MIN,BUF,A,16,17,0
2014-10-19,2014,R,RS,GB,CAR,H,38,17,0
2014-10-19,2014,R,RS,CAR,GB,A,17,38,0
2014-10-19,2014,R,RS,DET,NO,H,24,23,0
2014-10-19,2014,R,RS,NO,DET,A,23,24,0
2014-10-19,2014,R,RS,WAS,TEN,H,19,17,0
2014-10-19,2014,R,RS,TEN,WAS,A,17,19,0
2014-10-19,2014,R,RS,KC,SD,A,23,20,0
2014-10-19,2014,R,RS,SD,KC,H,20,23,0
2014-10-19,2014,R,RS,ARI,OAK,A,24,13,0
2014-10-19,2014,R,RS,OAK,ARI,H,13,24,0
2014-10-19,2014,R,RS,DAL,NYG,H,31,21,0
2014-10-19,2014,R,RS,NYG,DAL,A,21,31,0
2014-10-19,2014,R,RS,DEN,SF,H,42,17,0
2014-10-19,2014,R,RS,SF,DEN,A,17,42,0
2014-10-20,2014,R,RS,PIT,HOU,H,30,23,0
2014-10-20,2014,R,RS,HOU,PIT,A,23,30,0
2014-10-23,2014,R,RS,DEN,SD,H,35,21,0
2014-10-23,2014,R,RS,SD,DEN,A,21,35,0
2014-10-26,2014,R,RS,DET,ATL,A,22,21,0
2014-10-26,2014,R,RS,ATL,DET,H,21,22,0
2014-10-26,2014,R,RS,CIN,BAL,H,27,24,0
2014-10-26,2014,R,RS,BAL,CIN,A,24,27,0
2014-10-26,2014,R,RS,BUF,NYJ,A,43,23,0
2014-10-26,2014,R,RS,NYJ,BUF,H,23,43,0
2014-10-26,2014,R,RS,NE,CHI,H,51,23,0
2014-10-26,2014,R,RS,CHI,NE,A,23,51,0
2014-10-26,2014,R,RS,MIA,JAX,A,27,13,0
2014-10-26,2014,R,RS,JAX,MIA,H,13,27,0
2014-10-26,2014,R,RS,HOU,TEN,A,30,16,0
2014-10-26,2014,R,RS,TEN,HOU,H,16,30,0
2014-10-26,2014,R,RS,MIN,TB,A,19,13,1
2014-10-26,2014,R,RS,TB,MIN,H,13,19,1
2014-10-26,2014,R,RS,KC,STL,H,34,7,0
2014-10-26,2014,R,RS,STL,KC,A,7,34,0
2014-10-26,2014,R,RS,SEA,CAR,A,13,9,0
2014-10-26,2014,R,RS,CAR,SEA,H,9,13,0
2014-10-26,2014,R,RS,ARI,PHI,H,24,20,0
2014-10-26,2014,R,RS,PHI,ARI,A,20,24,0
2014-10-26,2014,R,RS,CLE,OAK,H,23,13,0
2014-10-26,2014,R,RS,OAK,CLE,A,13,23,0
2014-10-26,2014,R,RS,PIT,IND,H,51,34,0
2014-10-26,2014,R,RS,IND,PIT,A,34,51,0
2014-10-26,2014,R,RS,NO,GB,H,44,23,0
2014-10-26,2014,R,RS,GB,NO,A,23,44,0
2014-10-27,2014,R,RS,WAS,DAL,A,20,17,1
2014-10-27,2014,R,RS,DAL,WAS,H,17,20,1
2014-10-30,2014,R,RS,NO,CAR,A,28,10,0
2014-10-30,2014,R,RS,CAR,NO,H,10,28,0
2014-11-02,2014,R,RS,CIN,JAX,H,33,23,0
2014-11-02,2014,R,RS,JAX,CIN,A,23,33,0
2014-11-02,2014,R,RS,CLE,TB,H,22,17,0
2014-11-02,2014,R,RS,TB,CLE,A,17,22,0
2014-11-02,2014,R,RS,MIA,SD,H,37,0,0
2014-11-02,2014,R,RS,SD,MIA,A,0,37,0
2014-11-02,2014,R,RS,KC,NYJ,H,24,10,0
2014-11-02,2014,R,RS,NYJ,KC,A,10,24,0
2014-11-02,2014,R,RS,PHI,HOU,A,31,21,0
2014-11-02,2014,R,RS,HOU,PHI,H,21,31,0
2014-11-02,2014,R,RS,MIN,WAS,H,29,26,0
2014-11-02,2014,R,RS,WAS,MIN,A,26,29,0
2014-11-02,2014,R,RS,ARI,DAL,A,28,17,0
2014-11-02,2014,R,RS,DAL,ARI,H,17,28,0
2014-11-02,2014,R,RS,STL,SF,A,13,10,0
2014-11-02,2014,R,RS,SF,STL,H,10,13,0
2014-11-02,2014,R,RS,NE,DEN,H,43,21,0
2014-11-02,2014,R,RS,DEN,NE,A,21,43,0
2014-11-02,2014,R,RS,SEA,OAK,H,30,24,0
2014-11-02,2014,R,RS,OAK,SEA,A,24,30,0
2014-11-02,2014,R,RS,PIT,BAL,H,43,23,0
2014-11-02,2014,R,RS,BAL,PIT,A,23,43,0
2014-11-03,2014,R,RS,IND,NYG,A,40,24,0
2014-11-03,2014,R,RS,NYG,IND,H,24,40,0
2014-11-06,2014,R,RS,CLE,CIN,A,24,3,0
2014-11-06,2014,R,RS,CIN,CLE,H,3,24,0
2014-11-09,2014,R,RS,KC,BUF,A,17,13,0
2014-11-09,2014,R,RS,BUF,KC,H,13,17,0
2014-11-09,2014,R,RS,DET,MIA,H,20,16,0
2014-11-09,2014,R,RS,MIA,DET,A,16,20,0
2014-11-09,2014,R,RS,NYJ,PIT,H,20,13,0
2014-11-09,2014,R,RS,PIT,NYJ,A,13,20,0
2014-11-09,2014,R,RS,SF,NO,A,27,24,1
2014-11-09,2014,R,RS,NO,SF,H,24,27,1
2014-11-09,2014,R,RS,BAL,TEN,H,21,7,0
2014-11-09,2014,R,RS,TEN,BAL,A,7,21,0
2014-11-09,2014,R,RS,ATL,TB,A,27,17,0
2014-11-09,2014,R,RS,TB,ATL,H,17,27,0
2014-11-09,2014,R,RS,DAL,JAX,A,31,17,0
2014-11-09,2014,R,RS,JAX,DAL,H,17,31,0
2014-11-09,2014,R,RS,DEN,OAK,A,41,17,0
2014-11-09,2014,R,RS,OAK,DEN,H,17,41,0
2014-11-09,2014,R,RS,ARI,STL,H,31,14,0
2014-11-09,2014,R,RS,STL,ARI,A,14,31,0
2014-11-09,2014,R,RS,SEA,NYG,H,38,17,0
2014-11-09,2014,R,RS,NYG,SEA,A,17,38,0
2014-11-09,2014,R,RS,GB,CHI,H,55,14,0
2014-11-09,2014,R,RS,CHI,GB,A,14,55,0
2014-11-10,2014,R,RS,PHI,CAR,H,45,21,0
2014-11-10,2014,R,RS,CAR,PHI,A,21,45,0
2014-11-13,2014,R,RS,MIA,BUF,H,22,9,0
2014-11-13,2014,R,RS,BUF,MIA,A,9,22,0
2014-11-16,2014,R,RS,STL,DEN,H,22,7,0
2014-11-16,2014,R,RS,DEN,STL,A,7,22,0
2014-11-16,2014,R,RS,CHI,MIN,H,21,13,0
2014-11-16,2014,R,RS,MIN,CHI,A,13,21,0
2014-11-16,2014,R,RS,CIN,NO,A,27,10,0
2014-11-16,2014,R,RS,NO,CIN,H,10,27,0
2014-11-16,2014,R,RS,ATL,CAR,A,19,17,0
2014-11-16,2014,R,RS,CAR,ATL,H,17,19,0
2014-11-16,2014,R,RS,HOU,CLE,A,23,7,0
2014-11-16,2014,R,RS,CLE,HOU,H,7,23,0
2014-11-16,2014,R,RS,SF,NYG,A,16,10,0
2014-11-16,2014,R,RS,NYG,SF,H,10,16,0
2014-11-16,2014,R,RS,TB,WAS,A,27,7,0
2014-11-16,2014,R,RS,WAS,TB,H,7,27,0
2014-11-16,2014,R,RS,KC,SEA,H,24,20,0
2014-11-16,2014,R,RS,SEA,KC,A,20,24,0
2014-11-16,2014,R,RS,SD,OAK,H,13,6,0
2014-11-16,2014,R,RS,OAK,SD,A,6,13,0
2014-11-16,2014,R,RS,ARI,DET,H,14,6,0
2014-11-16,2014,R,RS,DET,ARI,A,6,14,0
2014-11-16,2014,R,RS,GB,PHI,H,53,20,0
2014-11-16,2014,R,RS,PHI,GB,A,20,53,0
2014-11-16,2014,R,RS,NE,IND,A,42,20,0
2014-11-16,2014,R,RS,IND,NE,H,20,42,0
2014-11-17,2014,R,RS,PIT,TEN,A,27,24,0
2014-11-17,2014,R,RS,TEN,PIT,H,24,27,0
2014-11-20,2014,R,RS,OAK,KC,H,24,20,0
2014-11-20,2014,R,RS,KC,OAK,A,20,24,0
2014-11-23,2014,R,RS,CLE,ATL,A,26,24,0
2014-11-23,2014,R,RS,ATL,CLE,H,24,26,0
2014-11-23,2014,R,RS,CHI,TB,H,21,13,0
2014-11-23,2014,R,RS,TB,CHI,A,13,21,0
2014-11-23,2014,R,RS,CIN,HOU,A,22,13,0
2014-11-23,2014,R,RS,HOU,CIN,H,13,22,0
2014-11-23,2014,R,RS,IND,JAX,H,23,3,0
2014-11-23,2014,R,RS,JAX,IND,A,3,23,0
2014-11-23,2014,R,RS,NE,DET,H,34,9,0
2014-11-23,2014,R,RS,DET,NE,A,9,34,0
2014-11-23,2014,R,RS,PHI,TEN,H,43,24,0
2014-11-23,2014,R,RS,TEN,PHI,A,24,43,0
2014-11-23,2014,R,RS,GB,MIN,A,24,21,0
2014-11-23,2014,R,RS,MIN,GB,H,21,24,0
2014-11-23,2014,R,RS,SD,STL,H,27,24,0
2014-11-23,2014,R,RS,STL,SD,A,24,27,0
2014-11-23,2014,R,RS,SEA,ARI,H,19,3,0
2014-11-23,2014,R,RS,ARI,SEA,A,3,19,0
2014-11-23,2014,R,RS,DEN,MIA,H,39,36,0
2014-11-23,2014,R,RS,MIA,DEN,A,36,39,0
2014-11-23,2014,R,RS,SF,WAS,H,17,13,0
2014-11-23,2014,R,RS,WAS,SF,A,13,17,0
2014-11-23,2014,R,RS,DAL,NYG,A,31,28,0
2014-11-23,2014,R,RS,NYG,DAL,H,28,31,0
2014-11-24,2014,R,RS,BUF,NYJ,H,38,3,0
2014-11-24,2014,R,RS,NYJ,BUF,A,3,38,0
2014-11-24,2014,R,RS,BAL,NO,A,34,27,0
2014-11-24,2014,R,RS,NO,BAL,H,27,34,0
2014-11-27,2014,R,RS,DET,CHI,H,34,17,0
2014-11-27,2014,R,RS,CHI,DET,A,17,34,0
2014-11-27,2014,R,RS,PHI,DAL,A,33,10,0
2014-11-27,2014,R,RS,DAL,PHI,H,10,33,0
2014-11-27,2014,R,RS,SEA,SF,A,19,3,0
2014-11-27,2014,R,RS,SF,SEA,H,3,19,0
2014-11-30,2014,R,RS,STL,OAK,H,52,0,0
2014-11-30,2014,R,RS,OAK,STL,A,0,52,0
2014-11-30,2014,R,RS,BUF,CLE,H,26,10,0
2014-11-30,2014,R,RS,CLE,BUF,A,10,26,0
2014-11-30,2014,R,RS,MIN,CAR,H,31,13,0
2014-11-30,2014,R,RS,CAR,MIN,A,13,31,0
2014-11-30,2014,R,RS,CIN,TB,A,14,13,0
2014-11-30,2014,R,RS,TB,CIN,H,13,14,0
2014-11-30,2014,R,RS,IND,WAS,H,49,27,0
2014-11-30,2014,R,RS,WAS,IND,A,27,49,0
2014-11-30,2014,R,RS,HOU,TEN,H,45,21,0
2014-11-30,2014,R,RS,TEN,HOU,A,21,45,0
2014-11-30,2014,R,RS,NO,PIT,A,35,32,0
2014-11-30,2014,R,RS,PIT,NO,H,32,35,0
2014-11-30,2014,R,RS,SD,BAL,A,34,33,0
2014-11-30,2014,R,RS,BAL,SD,H,33,34,0
2014-11-30,2014,R,RS,JAX,NYG,H,25,24,0
2014-11-30,2014,R,RS,NYG,JAX,A,24,25,0
2014-11-30,2014,R,RS,ATL,ARI,H,29,18,0
2014-11-30,2014,R,RS,ARI,ATL,A,18,29,0
2014-11-30,2014,R,RS,GB,NE,H,26,21,0
2014-11-30,2014,R,RS,NE,GB,A,21,26,0
2014-11-30,2014,R,RS,DEN,KC,A,29,16,0
2014-11-30,2014,R,RS,KC,DEN,H,16,29,0
2014-12-01,2014,R,RS,MIA,NYJ,A,16,13,0
2014-12-01,2014,R,RS,NYJ,MIA,H,13,16,0
2014-12-04,2014,R,RS,DAL,CHI,A,41,28,0
2014-12-04,2014,R,RS,CHI,DAL,H,28,41,0
2014-12-07,2014,R,RS,PIT,CIN,A,42,21,0
2014-12-07,2014,R,RS,CIN,PIT,H,21,42,0
2014-12-07,2014,R,RS,DET,TB,H,34,17,0
2014-12-07,2014,R,RS,TB,DET,A,17,34,0
2014-12-07,2014,R,RS,BAL,MIA,A,28,13,0
2014-12-07,2014,R,RS,MIA,BAL,H,13,28,0
2014-12-07,2014,R,RS,MIN,NYJ,H,30,24,1
2014-12-07,2014,R,RS,NYJ,MIN,A,24,30,1
2014-12-07,2014,R,RS,CAR,NO,A,41,10,0
2014-12-07,2014,R,RS,NO,CAR,H,10,41,0
2014-12-07,2014,R,RS,IND,CLE,A,25,24,0
2014-12-07,2014,R,RS,CLE,IND,H,24,25,0
2014-12-07,2014,R,RS,HOU,JAX,A,27,13,0
2014-12-07,2014,R,RS,JAX,HOU,H,13,27,0
2014-12-07,2014,R,RS,NYG,TEN,A,36,7,0
2014-12-07,2014,R,RS,TEN,NYG,H,7,36,0
2014-12-07,2014,R,RS,STL,WAS,A,24,0,0
2014-12-07,2014,R,RS,WAS,STL,H,0,24,0
2014-12-07,2014,R,RS,DEN,BUF,H,24,17,0
2014-12-07,2014,R,RS,BUF,DEN,A,17,24,0
2014-12-07,2014,R,RS,ARI,KC,H,17,14,0
2014-12-07,2014,R,RS,KC,ARI,A,14,17,0
2014-12-07,2014,R,RS,SEA,PHI,A,24,14,0
2014-12-07,2014,R,RS,PHI,SEA,H,14,24,0
2014-12-07,2014,R,RS,OAK,SF,H,24,13,0
2014-12-07,2014,R,RS,SF,OAK,A,13,24,0
2014-12-07,2014,R,RS,NE,SD,A,23,14,0
2014-12-07,2014,R,RS,SD,NE,H,14,23,0
2014-12-08,2014,R,RS,GB,ATL,H,43,37,0
2014-12-08,2014,R,RS,ATL,GB,A,37,43,0
2014-12-11,2014,R,RS,ARI,STL,A,12,6,0
2014-12-11,2014,R,RS,STL,ARI,H,6,12,0
2014-12-14,2014,R,RS,PIT,ATL,A,27,20,0
2014-12-14,2014,R,RS,ATL,PIT,H,20,27,0
2014-12-14,2014,R,RS,BUF,GB,H,21,13,0
2014-12-14,2014,R,RS,GB,BUF,A,13,21,0
2014-12-14,2014,R,RS,CIN,CLE,A,30,0,0
2014-12-14,2014,R,RS,CLE,CIN,H,0,30,0
2014-12-14,2014,R,RS,IND,HOU,H,17,10,0
2014-12-14,2014,R,RS,HOU,IND,A,10,17,0
2014-12-14,2014,R,RS,BAL,JAX,H,20,12,0
2014-12-14,2014,R,RS,JAX,BAL,A,12,20,0
2014-12-14,2014,R,RS,NE,MIA,H,41,13,0
2014-12-14,2014,R,RS,MIA,NE,A,13,41,0
2014-12-14,2014,R,RS,NYG,WAS,H,24,13,0
2014-12-14,2014,R,RS,WAS,NYG,A,13,24,0
2014-12-14,2014,R,RS,CAR,TB,H,19,17,0
2014-12-14,2014,R,RS,TB,CAR,A,17,19,0
2014-12-14,2014,R,RS,KC,OAK,H,31,13,0
2014-12-14,2014,R,RS,OAK,KC,A,13,31,0
2014-12-14,2014,R,RS,DEN,SD,A,22,10,0
2014-12-14,2014,R,RS,SD,DEN,H,10,22,0
2014-12-14,2014,R,RS,NYJ,TEN,A,16,11,0
2014-12-14,2014,R,RS,TEN,NYJ,H,11,16,0
2014-12-14,2014,R,RS,DET,MIN,H,16,14,0
2014-12-14,2014,R,RS,MIN,DET,A,14,16,0
2014-12-14,2014,R,RS,SEA,SF,H,17,7,0
2014-12-14,2014,R,RS,SF,SEA,A,7,17,0
2014-12-14,2014,R,RS,DAL,PHI,A,38,27,0
2014-12-14,2014,R,RS,PHI,DAL,H,27,38,0
2014-12-15,2014,R,RS,NO,CHI,A,31,15,0
2014-12-15,2014,R,RS,CHI,NO,H,15,31,0
2014-12-18,2014,R,RS,JAX,TEN,H,21,13,0
2014-12-18,2014,R,RS,TEN,JAX,A,13,21,0
2014-12-20,2014,R,RS,WAS,PHI,H,27,24,0
2014-12-20,2014,R,RS,PHI,WAS,A,24,27,0
2014-12-20,2014,R,RS,SD,SF,A,38,35,1
2014-12-20,2014,R,RS,SF,SD,H,35,38,1
2014-12-21,2014,R,RS,HOU,BAL,H,25,13,0
2014-12-21,2014,R,RS,BAL,HOU,A,13,25,0
2014-12-21,2014,R,RS,PIT,KC,H,20,12,0
