date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2,is_home,result,correct,brier
1999-02-11,1999,0,,MIN,LAL,1524.7399,1653.174,0.459171154,0.540828846,1536.9276,1640.9862,86,75,1,1,False,0.2924958406656916
1999-02-11,1999,0,,PHO,UTA,1564.8096,1702.637,0.445776083,0.554223917,1556.9526,1710.4939,74,82,1,0,True,0.19871631617482288
1999-02-11,1999,0,,VAN,IND,1302.2947,1626.9941,0.215265428,0.784734572,1299.9867,1629.3021,97,101,1,0,True,0.04633920449202319
1999-02-11,1999,0,,ORL,DET,1522.9207,1554.1541,0.319637071,0.680362929,1534.677,1542.3977,87,81,0,1,False,0.462893715157459
1999-02-11,1999,0,,CHH,ATL,1513.1168,1600.7164,0.253523029,0.746476971,1507.9867,1605.8466,88,100,0,0,True,0.06427392623333485
1999-02-11,1999,0,,NYK,CHI,1521.5096,1682.3204,0.182224613,0.817775387,1536.0543,1667.7758,73,68,0,1,False,0.6687565835829997
1999-02-11,1999,0,,SAS,CLE,1601.7904,1537.4237,0.448898608,0.551101392,1592.7317,1546.4824,89,99,0,0,True,0.20150996026433765
1999-02-11,1999,0,,HOU,DAL,1501.2012,1372.075,0.541818054,0.458181946,1510.4943,1362.7819,105,95,0,1,True,0.20993069564034686
1999-02-11,1999,0,,TOR,MIA,1317.8678,1528.6184,0.143216935,0.856783065,1314.3739,1532.1123,84,102,0,0,True,0.020511090470794222
1999-02-11,1999,0,,NJN,MIL,1499.3569,1470.6836,0.398770781,0.601229219,1486.9982,1483.0424,75,95,0,0,True,0.15901813577934998
1999-02-11,1999,0,,LAL,MIN,1653.174,1524.7399,0.540828846,0.459171154,1640.9862,1536.9276,75,86,0,0,False,0.29249584066569173
1999-02-11,1999,0,,UTA,PHO,1702.637,1564.8096,0.554223917,0.445776083,1710.4939,1556.9526,82,74,0,1,True,0.19871631617482294
1999-02-11,1999,0,,IND,VAN,1626.9941,1302.2947,0.784734572,0.215265428,1629.3021,1299.9867,101,97,0,1,True,0.0463392044920232
1999-02-12,1999,0,,DEN,DAL,1272.783,1362.7819,0.514388766,0.485611234,1280.2335,1355.3313,100,94,1,1,True,0.2358182705870027
1999-02-12,1999,0,,GSW,UTA,1329.5604,1710.4939,0.165593705,0.834406295,1325.7588,1714.2955,81,97,1,0,True,0.02742127513562703
1999-02-12,1999,0,,PHI,SAS,1498.9274,1592.7317,0.508915384,0.491084616,1492.4581,1599.2009,94,98,1,0,False,0.2589948680718675
1999-02-12,1999,0,,DAL,DEN,1362.7819,1272.783,0.485611234,0.514388766,1355.3313,1280.2335,94,100,0,0,True,0.23581827058700275
1999-02-12,1999,0,,UTA,GSW,1710.4939,1329.5604,0.834406295,0.165593705,1714.2955,1325.7588,97,81,0,1,True,0.027421275135627036
1999-02-12,1999,0,,SAS,PHI,1592.7317,1498.9274,0.491084616,0.508915384,1599.2009,1492.4581,98,94,0,1,False,0.2589948680718675
1999-02-13,1999,0,,PHO,LAC,1556.9526,1295.6588,0.888921749,0.111078251,1557.9161,1294.6953,107,104,1,1,True,0.012338377845219005
1999-02-13,1999,0,,SEA,DEN,1587.6134,1280.2335,0.912541344,0.087458656,1589.2299,1278.6171,105,92,1,1,True,0.0076490165093263405
1999-02-13,1999,0,,LAC,PHO,1295.6588,1556.9526,0.111078251,0.888921749,1294.6953,1557.9161,104,107,0,0,True,0.012338377845219002
1999-02-13,1999,0,,DEN,SEA,1280.2335,1587.6134,0.087458656,0.912541344,1278.6171,1589.2299,92,105,0,0,True,0.007649016509326335
1999-02-14,1999,0,,GSW,POR,1325.7588,1517.4023,0.371090268,0.628909732,1335.3108,1507.8503,105,100,1,1,False,0.3955274510043118
1999-02-14,1999,0,,LAL,IND,1640.9862,1629.3021,0.655409925,0.344590075,1634.0311,1636.2572,99,101,1,0,False,0.42956216978850553
1999-02-14,1999,0,,LAC,MIN,1294.6953,1536.9276,0.306028017,0.693971983,1285.073,1546.5499,73,95,1,0,True,0.09365314718895228
1999-02-14,1999,0,,ORL,MIL,1534.677,1483.0424,0.705344389,0.294655611,1537.6152,1480.1041,85,82,1,1,True,0.08682192909378335
1999-02-14,1999,0,,PHI,ATL,1492.4581,1605.8466,0.480741931,0.519258069,1501.9893,1596.3154,78,70,1,1,False,0.2696289422216087
1999-02-14,1999,0,,VAN,DAL,1299.9867,1355.3313,0.563912736,0.436087264,1305.3124,1350.0056,96,92,1,1,True,0.19017210182300567
1999-02-14,1999,0,,CHI,SAS,1667.7758,1599.2009,0.725198248,0.274801752,1647.2341,1619.7426,76,89,1,0,False,0.5259124989022695
1999-02-14,1999,0,,POR,GSW,1517.4023,1325.7588,0.628909732,0.371090268,1507.8503,1335.3108,100,105,0,0,False,0.3955274510043118
1999-02-14,1999,0,,IND,LAL,1629.3021,1640.9862,0.344590075,0.655409925,1636.2572,1634.0311,101,99,0,1,False,0.4295621697885057
1999-02-14,1999,0,,MIN,LAC,1536.9276,1294.6953,0.693971983,0.306028017,1546.5499,1285.073,95,73,0,1,True,0.09365314718895232
1999-02-14,1999,0,,MIL,ORL,1483.0424,1534.677,0.294655611,0.705344389,1480.1041,1537.6152,82,85,0,0,True,0.0868219290937833
1999-02-14,1999,0,,ATL,PHI,1605.8466,1492.4581,0.519258069,0.480741931,1596.3154,1501.9893,70,78,0,0,False,0.2696289422216088
1999-02-14,1999,0,,DAL,VAN,1355.3313,1299.9867,0.436087264,0.563912736,1350.0056,1305.3124,92,96,0,0,True,0.19017210182300567
1999-02-14,1999,0,,SAS,CHI,1599.2009,1667.7758,0.274801752,0.725198248,1619.7426,1647.2341,89,76,0,1,False,0.5259124989022695
1999-02-15,1999,0,,GSW,MIN,1335.3108,1546.5499,0.345168842,0.654831158,1342.2571,1539.6036,101,99,1,1,False,0.428803845487621
1999-02-15,1999,0,,NYK,DET,1536.0543,1542.3977,0.63161018,0.36838982,1542.7261,1535.726,78,69,1,1,True,0.13571105947963238
1999-02-15,1999,0,,POR,DAL,1507.8503,1350.0056,0.815217186,0.184782814,1511.9751,1345.8809,99,84,1,1,True,0.03414468834975858
1999-02-15,1999,0,,UTA,SAC,1714.2955,1389.5599,0.920193179,0.079806821,1715.3772,1388.4783,120,112,1,1,True,0.006369128678126046
1999-02-15,1999,0,,DEN,PHO,1278.6171,1557.9161,0.262671753,0.737328247,1274.1449,1562.3883,106,115,1,0,True,0.06899644982409302
1999-02-15,1999,0,,MIA,NJN,1532.1123,1486.9982,0.697483684,0.302516316,1541.9071,1477.2034,95,72,1,1,True,0.09151612144621182
1999-02-15,1999,0,,MIN,GSW,1546.5499,1335.3108,0.654831158,0.345168842,1539.6036,1342.2571,99,101,0,0,False,0.428803845487621
1999-02-15,1999,0,,DET,NYK,1542.3977,1536.0543,0.36838982,0.63161018,1535.726,1542.7261,69,78,0,0,True,0.13571105947963238
1999-02-15,1999,0,,DAL,POR,1350.0056,1507.8503,0.184782814,0.815217186,1345.8809,1511.9751,84,99,0,0,True,0.03414468834975859
1999-02-15,1999,0,,SAC,UTA,1389.5599,1714.2955,0.079806821,0.920193179,1388.4783,1715.3772,112,120,0,0,True,0.006369128678126041
1999-02-15,1999,0,,PHO,DEN,1557.9161,1278.6171,0.737328247,0.262671753,1562.3883,1274.1449,115,106,0,1,True,0.06899644982409302
1999-02-15,1999,0,,NJN,MIA,1486.9982,1532.1123,0.302516316,0.697483684,1477.2034,1541.9071,72,95,0,0,True,0.09151612144621186
1999-02-16,1999,0,,NJN,DET,1477.2034,1535.726,0.559408814,0.440591186,1488.6862,1524.2432,97,82,1,1,True,0.19412059318088662
1999-02-16,1999,0,,PHI,MIL,1501.9893,1480.1041,0.668548536,0.331451464,1496.001,1486.0924,92,93,1,0,False,0.44695714498774325
1999-02-16,1999,0,,SAC,BOS,1388.4783,1440.9348,0.567996701,0.432003299,1393.1316,1436.2815,101,98,1,1,True,0.1866268503468834
1999-02-16,1999,0,,SEA,UTA,1589.2299,1715.3772,0.46244189,0.53755811,1604.0139,1700.5931,71,56,1,1,False,0.28896872162677206
1999-02-16,1999,0,,CHI,ATL,1647.2341,1596.3154,0.704487171,0.295512829,1624.7061,1618.8435,67,83,1,0,False,0.4963021741035833
1999-02-16,1999,0,,CLE,ORL,1546.4824,1537.6152,0.651738547,0.348261453,1553.938,1530.1597,90,78,1,1,True,0.12128603964567121
1999-02-16,1999,0,,HOU,PHO,1510.4943,1562.3883,0.568791057,0.431208943,1522.6583,1550.2242,109,92,1,1,True,0.18594115252317725
1999-02-16,1999,0,,IND,MIA,1636.2572,1541.9071,0.753760327,0.246239673,1616.6012,1561.5631,78,89,1,0,False,0.5681546305591468
1999-02-16,1999,0,,LAC,VAN,1285.073,1305.3124,0.612809884,0.387190116,1276.7935,1313.5919,89,93,1,0,False,0.37553595392809347
1999-02-16,1999,0,,LAL,CHH,1634.0311,1507.9867,0.78603959,0.21396041,1641.5682,1500.4496,116,88,1,1,True,0.045779057047368094
1999-02-16,1999,0,,NYK,TOR,1542.7261,1314.3739,0.868772314,0.131227686,1544.8831,1312.2169,95,85,1,1,True,0.017220705572914597
1999-02-16,1999,0,,DET,NJN,1535.726,1477.2034,0.440591186,0.559408814,1524.2432,1488.6862,82,97,0,0,True,0.19412059318088662
1999-02-16,1999,0,,MIL,PHI,1480.1041,1501.9893,0.331451464,0.668548536,1486.0924,1496.001,93,92,0,1,False,0.4469571449877434
1999-02-16,1999,0,,BOS,SAC,1440.9348,1388.4783,0.432003299,0.567996701,1436.2815,1393.1316,98,101,0,0,True,0.1866268503468834
1999-02-16,1999,0,,UTA,SEA,1715.3772,1589.2299,0.53755811,0.46244189,1700.5931,1604.0139,56,71,0,0,False,0.28896872162677206
1999-02-16,1999,0,,ATL,CHI,1596.3154,1647.2341,0.295512829,0.704487171,1618.8435,1624.7061,83,67,0,1,False,0.4963021741035833
1999-02-16,1999,0,,ORL,CLE,1537.6152,1546.4824,0.348261453,0.651738547,1530.1597,1553.938,78,90,0,0,True,0.12128603964567121
1999-02-16,1999,0,,PHO,HOU,1562.3883,1510.4943,0.431208943,0.568791057,1550.2242,1522.6583,92,109,0,0,True,0.18594115252317725
1999-02-16,1999,0,,MIA,IND,1541.9071,1636.2572,0.246239673,0.753760327,1561.5631,1616.6012,89,78,0,1,False,0.5681546305591468
1999-02-16,1999,0,,VAN,LAC,1305.3124,1285.073,0.387190116,0.612809884,1313.5919,1276.7935,93,89,0,1,False,0.37553595392809347
1999-02-16,1999,0,,CHH,LAL,1507.9867,1634.0311,0.21396041,0.78603959,1500.4496,1641.5682,88,116,0,0,True,0.045779057047368094
1999-02-16,1999,0,,TOR,NYK,1314.3739,1542.7261,0.131227686,0.868772314,1312.2169,1544.8831,85,95,0,0,True,0.017220705572914597
1999-02-17,1999,0,,GSW,CHH,1342.2571,1500.4496,0.417028689,0.582971311,1354.1603,1488.5464,96,87,1,1,False,0.3398555494490587
1999-02-17,1999,0,,MIL,CHI,1486.0924,1624.7061,0.444658091,0.555341909,1496.498,1614.3004,91,83,1,1,False,0.3084046358917643
1999-02-17,1999,0,,MIN,HOU,1539.6036,1522.6583,0.662217367,0.337782633,1547.5492,1514.7128,116,102,1,1,True,0.11409710715641269
1999-02-17,1999,0,,ORL,WAS,1530.1597,1486.0598,0.696250403,0.303749597,1536.1576,1480.0619,96,85,1,1,True,0.09226381767766244
1999-02-17,1999,0,,SAS,PHO,1619.7426,1550.2242,0.726279289,0.273720711,1610.3478,1559.619,76,79,1,0,False,0.5274816056303456
1999-02-17,1999,0,,SEA,SAC,1604.0139,1393.1316,0.856876067,0.143123933,1591.2614,1405.8842,106,109,1,0,False,0.7342365941973884
1999-02-17,1999,0,,VAN,BOS,1313.5919,1436.2815,0.467393382,0.532606618,1309.1556,1440.7178,129,131,1,0,True,0.21845657353739795
1999-02-17,1999,0,,DET,MIA,1524.2432,1561.5631,0.589237868,0.410762132,1510.5815,1575.2247,80,91,1,0,False,0.3472012650851854
1999-02-17,1999,0,,POR,DEN,1511.9751,1274.1449,0.874868341,0.125131659,1514.6277,1271.4923,100,85,1,1,True,0.01565793208409228
1999-02-17,1999,0,,LAL,DAL,1641.5682,1345.8809,0.907018238,0.092981762,1643.299,1344.1501,101,88,1,1,True,0.008645608064624638
1999-02-17,1999,0,,CHH,GSW,1500.4496,1342.2571,0.582971311,0.417028689,1488.5464,1354.1603,87,96,0,0,False,0.3398555494490587
1999-02-17,1999,0,,CHI,MIL,1624.7061,1486.0924,0.555341909,0.444658091,1614.3004,1496.498,83,91,0,0,False,0.3084046358917643
1999-02-17,1999,0,,HOU,MIN,1522.6583,1539.6036,0.337782633,0.662217367,1514.7128,1547.5492,102,116,0,0,True,0.11409710715641269
1999-02-17,1999,0,,WAS,ORL,1486.0598,1530.1597,0.303749597,0.696250403,1480.0619,1536.1576,85,96,0,0,True,0.0922638176776624
1999-02-17,1999,0,,PHO,SAS,1550.2242,1619.7426,0.273720711,0.726279289,1559.619,1610.3478,79,76,0,1,False,0.5274816056303456
1999-02-17,1999,0,,SAC,SEA,1393.1316,1604.0139,0.143123933,0.856876067,1405.8842,1591.2614,109,106,0,1,False,0.7342365941973884
1999-02-17,1999,0,,BOS,VAN,1436.2815,1313.5919,0.532606618,0.467393382,1440.7178,1309.1556,131,129,0,1,True,0.21845657353739795
1999-02-17,1999,0,,MIA,DET,1561.5631,1524.2432,0.410762132,0.589237868,1575.2247,1510.5815,91,80,0,1,False,0.3472012650851854
1999-02-17,1999,0,,DEN,POR,1274.1449,1511.9751,0.125131659,0.874868341,1271.4923,1514.6277,85,100,0,0,True,0.01565793208409228
1999-02-17,1999,0,,DAL,LAL,1345.8809,1641.5682,0.092981762,0.907018238,1344.1501,1643.299,88,101,0,0,True,0.008645608064624643
1999-02-18,1999,0,,IND,PHI,1616.6012,1496.001,0.780721663,0.219278337,1618.9587,1493.6434,99,95,1,1,True,0.048082989077485566
1999-02-18,1999,0,,CLE,NYK,1553.938,1544.8831,0.651983751,0.348016249,1565.8595,1532.9615,98,74,1,1,True,0.12111530956803004
1999-02-18,1999,0,,NJN,HOU,1488.6862,1514.7128,0.604876306,0.395123694,1483.4889,1519.91,92,93,1,0,False,0.3658753455602056
1999-02-18,1999,0,,TOR,WAS,1312.2169,1480.0619,0.403585577,0.596414423,1305.776,1486.5028,88,95,1,0,True,0.16288131796242292
1999-02-18,1999,0,,UTA,DEN,1700.5931,1271.4923,0.954598645,0.045401355,1701.2957,1270.7898,97,86,1,1,True,0.002061283035836023
1999-02-18,1999,0,,PHI,IND,1496.001,1616.6012,0.219278337,0.780721663,1493.6434,1618.9587,95,99,0,0,True,0.048082989077485566
1999-02-18,1999,0,,NYK,CLE,1544.8831,1553.938,0.348016249,0.651983751,1532.9615,1565.8595,74,98,0,0,True,0.12111530956803
1999-02-18,1999,0,,HOU,NJN,1514.7128,1488.6862,0.395123694,0.604876306,1519.91,1483.4889,93,92,0,1,False,0.3658753455602056
1999-02-18,1999,0,,WAS,TOR,1480.0619,1312.2169,0.596414423,0.403585577,1486.5028,1305.776,95,88,0,1,True,0.16288131796242292
1999-02-18,1999,0,,DEN,UTA,1271.4923,1700.5931,0.045401355,0.954598645,1270.7898,1701.2957,86,97,0,0,True,0.002061283035836025
1999-02-19,1999,0,,LAL,SAS,1643.299,1610.3478,0.682509517,0.317490483,1649.9774,1603.6693,106,94,1,1,True,0.10080020679557332
1999-02-19,1999,0,,MIN,VAN,1547.5492,1309.1556,0.875222954,0.124777046,1550.6537,1306.0511,115,96,1,1,True,0.015569311208486102
1999-02-19,1999,0,,PHI,NYK,1493.6434,1532.9615,0.586450997,0.413549003,1480.0692,1546.5358,67,78,1,0,False,0.34392477188229403
1999-02-19,1999,0,,ATL,ORL,1618.8435,1536.1576,0.74108674,0.25891326,1606.6276,1548.3735,94,99,1,0,False,0.5492095562038275
1999-02-19,1999,0,,GSW,DAL,1354.1603,1344.1501,0.653230468,0.346769532,1358.6462,1339.6643,84,79,1,1,True,0.12024910832349905
1999-02-19,1999,0,,POR,BOS,1514.6277,1440.7178,0.731275948,0.268724052,1522.356,1432.9895,106,86,1,1,True,0.07221261612329873
1999-02-19,1999,0,,TOR,MIL,1305.776,1496.498,0.372329107,0.627670893,1318.0656,1484.2085,90,82,1,1,False,0.39397074991941744
1999-02-19,1999,0,,WAS,CHI,1486.5028,1614.3004,0.460081179,0.539918821,1491.8391,1608.9641,93,91,1,1,False,0.29151233327003
1999-02-19,1999,0,,PHO,DET,1559.619,1510.5815,0.702227743,0.297772257,1545.1414,1525.0592,93,101,1,0,False,0.4931238030388741
1999-02-19,1999,0,,SAC,CHH,1405.8842,1488.5464,0.524930409,0.475069591,1416.2034,1478.2272,106,95,1,1,True,0.2256911162929073
1999-02-19,1999,0,,SAS,LAL,1610.3478,1643.299,0.317490483,0.682509517,1603.6693,1649.9774,94,106,0,0,True,0.10080020679557328
1999-02-19,1999,0,,VAN,MIN,1309.1556,1547.5492,0.124777046,0.875222954,1306.0511,1550.6537,96,115,0,0,True,0.015569311208486116
1999-02-19,1999,0,,NYK,PHI,1532.9615,1493.6434,0.413549003,0.586450997,1546.5358,1480.0692,78,67,0,1,False,0.34392477188229403
1999-02-19,1999,0,,ORL,ATL,1536.1576,1618.8435,0.25891326,0.74108674,1548.3735,1606.6276,99,94,0,1,False,0.5492095562038277
1999-02-19,1999,0,,DAL,GSW,1344.1501,1354.1603,0.346769532,0.653230468,1339.6643,1358.6462,79,84,0,0,True,0.12024910832349901
1999-02-19,1999,0,,BOS,POR,1440.7178,1514.6277,0.268724052,0.731275948,1432.9895,1522.356,86,106,0,0,True,0.0722126161232987
1999-02-19,1999,0,,MIL,TOR,1496.498,1305.776,0.627670893,0.372329107,1484.2085,1318.0656,82,90,0,0,False,0.39397074991941744
1999-02-19,1999,0,,CHI,WAS,1614.3004,1486.5028,0.539918821,0.460081179,1608.9641,1491.8391,91,93,0,0,False,0.29151233327003
1999-02-19,1999,0,,DET,PHO,1510.5815,1559.619,0.297772257,0.702227743,1525.0592,1545.1414,101,93,0,1,False,0.4931238030388741
1999-02-19,1999,0,,CHH,SAC,1488.5464,1405.8842,0.475069591,0.524930409,1478.2272,1416.2034,95,106,0,0,True,0.2256911162929073
1999-02-20,1999,0,,MIL,IND,1484.2085,1618.9587,0.45015654,0.54984346,1479.976,1623.1913,80,82,1,0,True,0.2026409105047716
1999-02-20,1999,0,,UTA,SEA,1701.2957,1591.2614,0.770131632,0.229868368,1709.9017,1582.6553,110,80,1,1,True,0.052839466606983417
1999-02-20,1999,0,,POR,GSW,1522.356,1358.6462,0.820249036,0.179750964,1524.6516,1356.3506,90,84,1,1,True,0.032310409058929304
1999-02-20,1999,0,,CLE,NJN,1565.8595,1483.4889,0.740738328,0.259261672,1569.0439,1480.3044,89,84,1,1,True,0.0672166145682356
1999-02-20,1999,0,,LAC,DAL,1276.7935,1339.6643,0.553230729,0.446769271,1261.4407,1355.0171,90,105,1,0,False,0.3060642395098715
1999-02-20,1999,0,,MIA,HOU,1575.2247,1519.91,0.709727979,0.290272021,1580.5835,1514.5513,81,71,1,1,True,0.08425784617542446
1999-02-20,1999,0,,PHI,ATL,1480.0692,1606.6276,0.461853661,0.538146339,1472.46,1614.2368,69,76,1,0,True,0.21330880417910295
1999-02-20,1999,0,,IND,MIL,1618.9587,1484.2085,0.54984346,0.45015654,1623.1913,1479.976,82,80,0,1,True,0.20264091050477165
1999-02-20,1999,0,,SEA,UTA,1591.2614,1701.2957,0.229868368,0.770131632,1582.6553,1709.9017,80,110,0,0,True,0.052839466606983417
1999-02-20,1999,0,,GSW,POR,1358.6462,1522.356,0.179750964,0.820249036,1356.3506,1524.6516,84,90,0,0,True,0.032310409058929304
1999-02-20,1999,0,,NJN,CLE,1483.4889,1565.8595,0.259261672,0.740738328,1480.3044,1569.0439,84,89,0,0,True,0.06721661456823558
1999-02-20,1999,0,,DAL,LAC,1339.6643,1276.7935,0.446769271,0.553230729,1355.0171,1261.4407,105,90,0,1,False,0.3060642395098715
1999-02-20,1999,0,,HOU,MIA,1519.91,1575.2247,0.290272021,0.709727979,1514.5513,1580.5835,71,81,0,0,True,0.08425784617542444
1999-02-20,1999,0,,ATL,PHI,1606.6276,1480.0692,0.538146339,0.461853661,1614.2368,1472.46,76,69,0,1,True,0.21330880417910295
1999-02-21,1999,0,,IND,NJN,1623.1913,1480.3044,0.801893237,0.198106763,1624.5322,1478.9635,80,79,1,1,True,0.03924628954633815
1999-02-21,1999,0,,MIN,SAC,1550.6537,1416.2034,0.794064947,0.205935053,1554.6893,1412.1677,102,90,1,1,True,0.04240924605411282
1999-02-21,1999,0,,NYK,CHI,1546.5358,1608.9641,0.553860234,0.446139766,1558.7139,1596.786,79,63,1,1,True,0.1990406908065348
1999-02-21,1999,0,,ORL,HOU,1548.3735,1514.5513,0.68359498,0.31640502,1559.6445,1503.2803,109,83,1,1,True,0.10011213668120042
1999-02-21,1999,0,,SAS,DET,1603.6693,1525.0592,0.736559481,0.263440519,1611.4823,1517.2462,85,64,1,1,True,0.06940090705098935
1999-02-21,1999,0,,SEA,LAL,1582.6553,1649.9774,0.546889095,0.453110905,1587.5925,1645.0402,92,89,1,1,True,0.20530949222991898
1999-02-21,1999,0,,TOR,VAN,1318.0656,1306.0511,0.655839346,0.344160654,1326.5706,1297.5461,102,87,1,1,True,0.11844655576170768
1999-02-21,1999,0,,WAS,BOS,1491.8391,1432.9895,0.713902105,0.286097895,1497.4293,1427.3993,86,75,1,1,True,0.08185200552343105
1999-02-21,1999,0,,NJN,IND,1480.3044,1623.1913,0.198106763,0.801893237,1478.9635,1624.5322,79,80,0,0,True,0.039246289546338166
1999-02-21,1999,0,,SAC,MIN,1416.2034,1550.6537,0.205935053,0.794064947,1412.1677,1554.6893,90,102,0,0,True,0.04240924605411281
1999-02-21,1999,0,,CHI,NYK,1608.9641,1546.5358,0.446139766,0.553860234,1596.786,1558.7139,63,79,0,0,True,0.19904069080653475
1999-02-21,1999,0,,HOU,ORL,1514.5513,1548.3735,0.31640502,0.68359498,1503.2803,1559.6445,83,109,0,0,True,0.10011213668120039
1999-02-21,1999,0,,DET,SAS,1525.0592,1603.6693,0.263440519,0.736559481,1517.2462,1611.4823,64,85,0,0,True,0.06940090705098935
1999-02-21,1999,0,,LAL,SEA,1649.9774,1582.6553,0.453110905,0.546889095,1645.0402,1587.5925,89,92,0,0,True,0.20530949222991904
1999-02-21,1999,0,,VAN,TOR,1306.0511,1318.0656,0.344160654,0.655839346,1297.5461,1326.5706,87,102,0,0,True,0.11844655576170772
1999-02-21,1999,0,,BOS,WAS,1432.9895,1491.8391,0.286097895,0.713902105,1427.3993,1497.4293,75,86,0,0,True,0.08185200552343103
1999-02-22,1999,0,,PHO,DAL,1545.1414,1355.0171,0.841587783,0.158412217,1549.0577,1351.1007,101,83,1,1,True,0.025094430494855078
1999-02-22,1999,0,,UTA,LAC,1709.9017,1261.4407,0.959191303,0.040808697,1710.6655,1260.6769,104,89,1,1,True,0.0016653497508378095
1999-02-22,1999,0,,DEN,LAL,1270.7898,1645.0402,0.170977942,0.829022058,1284.2231,1631.6068,117,113,1,1,False,0.6872775726505554
1999-02-22,1999,0,,ATL,CHI,1614.2368,1596.786,0.66286796,0.33713204,1599.994,1611.0288,68,77,1,0,False,0.43939393239456165
1999-02-22,1999,0,,CLE,PHI,1569.0439,1472.46,0.756139196,0.243860804,1551.5767,1489.9272,97,106,1,0,False,0.5717464837275265
1999-02-22,1999,0,,MIN,SAS,1554.6893,1611.4823,0.561861298,0.438138702,1561.239,1604.9326,95,89,1,1,True,0.19196552219024485
1999-02-22,1999,0,,ORL,SAC,1559.6445,1412.1677,0.806057128,0.193942872,1563.2098,1408.6024,107,96,1,1,True,0.0376138375996084
1999-02-22,1999,0,,DAL,PHO,1355.0171,1545.1414,0.158412217,0.841587783,1351.1007,1549.0577,83,101,0,0,True,0.02509443049485509
1999-02-22,1999,0,,LAC,UTA,1261.4407,1709.9017,0.040808697,0.959191303,1260.6769,1710.6655,89,104,0,0,True,0.0016653497508378088
1999-02-22,1999,0,,LAL,DEN,1645.0402,1270.7898,0.829022058,0.170977942,1631.6068,1284.2231,113,117,0,0,False,0.6872775726505553
1999-02-22,1999,0,,CHI,ATL,1596.786,1614.2368,0.33713204,0.66286796,1611.0288,1599.994,77,68,0,1,False,0.43939393239456165
1999-02-22,1999,0,,PHI,CLE,1472.46,1569.0439,0.243860804,0.756139196,1489.9272,1551.5767,106,97,0,1,False,0.5717464837275265
1999-02-22,1999,0,,SAS,MIN,1611.4823,1554.6893,0.438138702,0.561861298,1604.9326,1561.239,89,95,0,0,True,0.1919655221902448
1999-02-22,1999,0,,SAC,ORL,1412.1677,1559.6445,0.193942872,0.806057128,1408.6024,1563.2098,96,107,0,0,True,0.03761383759960838
1999-02-23,1999,0,,NYK,NJN,1558.7139,1478.9635,0.737831196,0.262168804,1562.876,1474.8014,82,74,1,1,True,0.0687324817907904
1999-02-23,1999,0,,LAC,GSW,1260.6769,1356.3506,0.506225724,0.493774276,1253.5271,1363.5004,89,94,1,0,False,0.25626448363932414
1999-02-23,1999,0,,VAN,LAL,1297.5461,1631.6068,0.206302037,0.793697963,1317.8146,1611.3384,93,83,1,1,False,0.6299564564703495
1999-02-23,1999,0,,WAS,MIA,1497.4293,1580.5835,0.524224075,0.475775925,1482.4883,1595.5245,80,96,1,0,False,0.27481088080960564
1999-02-23,1999,0,,CHI,MIL,1611.0288,1479.976,0.790848381,0.209151619,1601.6533,1489.3514,88,90,1,0,False,0.6254411617303212
1999-02-23,1999,0,,DAL,ATL,1351.1007,1599.994,0.29794586,0.70205414,1361.1816,1589.9131,89,85,1,1,False,0.4928800154911396
1999-02-23,1999,0,,DET,TOR,1517.2462,1326.5706,0.842010413,0.157989587,1522.3011,1321.5156,106,80,1,1,True,0.024960709600430564
1999-02-23,1999,0,,HOU,SEA,1503.2803,1587.5925,0.522561228,0.477438772,1514.2537,1576.6191,98,86,1,1,True,0.22794778100886795
1999-02-23,1999,0,,NJN,NYK,1478.9635,1558.7139,0.262168804,0.737831196,1474.8014,1562.876,74,82,0,0,True,0.0687324817907904
1999-02-23,1999,0,,GSW,LAC,1356.3506,1260.6769,0.493774276,0.506225724,1363.5004,1253.5271,94,89,0,1,False,0.25626448363932414
1999-02-23,1999,0,,LAL,VAN,1631.6068,1297.5461,0.793697963,0.206302037,1611.3384,1317.8146,83,93,0,0,False,0.6299564564703493
1999-02-23,1999,0,,MIA,WAS,1580.5835,1497.4293,0.475775925,0.524224075,1595.5245,1482.4883,96,80,0,1,False,0.27481088080960564
1999-02-23,1999,0,,MIL,CHI,1479.976,1611.0288,0.209151619,0.790848381,1489.3514,1601.6533,90,88,0,1,False,0.6254411617303212
1999-02-23,1999,0,,ATL,DAL,1599.994,1351.1007,0.70205414,0.29794586,1589.9131,1361.1816,85,89,0,0,False,0.4928800154911396
1999-02-23,1999,0,,TOR,DET,1326.5706,1517.2462,0.157989587,0.842010413,1321.5156,1522.3011,80,106,0,0,True,0.024960709600430564
1999-02-23,1999,0,,SEA,HOU,1587.5925,1503.2803,0.477438772,0.522561228,1576.6191,1514.2537,86,98,0,0,True,0.227947781008868
1999-02-24,1999,0,,IND,TOR,1624.5322,1321.5156,0.91051587,0.08948413,1626.749,1319.2988,104,84,1,1,True,0.0080074095218569
1999-02-24,1999,0,,PHI,SAC,1489.9272,1408.6024,0.739580522,0.260419478,1495.5005,1403.0292,94,81,1,1,True,0.06781830452179248
1999-02-24,1999,0,,SAS,SEA,1604.9326,1576.6191,0.676696614,0.323303386,1613.864,1567.6877,99,81,1,1,True,0.10452507939906498
