Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2008-11-15,2008,R,,penn-state,indiana,H,34,7,0,7.0,,
2008-11-15,2008,R,,indiana,penn-state,A,7,34,0,,7.0,
2008-11-15,2008,R,,rutgers,south-florida,A,49,16,0,,,
2008-11-15,2008,R,,south-florida,rutgers,H,16,49,0,,,
2008-11-15,2008,R,,southern-california,stanford,A,45,23,0,6.0,,
2008-11-15,2008,R,,stanford,southern-california,H,23,45,0,,6.0,
2008-11-15,2008,R,,southern-mississippi,east-carolina,H,21,3,0,,,
2008-11-15,2008,R,,east-carolina,southern-mississippi,A,3,21,0,,,
2008-11-15,2008,R,,texas,kansas,A,35,7,0,4.0,,
2008-11-15,2008,R,,kansas,texas,H,7,35,0,,4.0,
2008-11-15,2008,R,,texas-el-paso,southern-methodist,H,36,10,0,,,
2008-11-15,2008,R,,southern-methodist,texas-el-paso,A,10,36,0,,,
2008-11-15,2008,R,,ucla,washington,A,27,7,0,,,
2008-11-15,2008,R,,washington,ucla,H,7,27,0,,,
2008-11-15,2008,R,,utah,san-diego-state,A,63,14,0,8.0,,
2008-11-15,2008,R,,san-diego-state,utah,H,14,63,0,,8.0,
2008-11-15,2008,R,,vanderbilt,kentucky,A,31,24,0,,,
2008-11-15,2008,R,,kentucky,vanderbilt,H,24,31,0,,,
2008-11-15,2008,R,,western-michigan,toledo,H,27,17,0,,,
2008-11-15,2008,R,,toledo,western-michigan,A,17,27,0,,,
2008-11-15,2008,R,,wisconsin,minnesota,H,35,32,0,,,
2008-11-15,2008,R,,minnesota,wisconsin,A,32,35,0,,,
2008-11-18,2008,R,,northern-illinois,kent-state,A,42,14,0,,,
2008-11-18,2008,R,,kent-state,northern-illinois,H,14,42,0,,,
2008-11-19,2008,R,,ball-state,central-michigan,A,31,24,0,14.0,,
2008-11-19,2008,R,,central-michigan,ball-state,H,24,31,0,,14.0,
2008-11-20,2008,R,,georgia-tech,miami-fl,H,41,23,0,,23.0,
2008-11-20,2008,R,,miami-fl,georgia-tech,A,23,41,0,23.0,,
2008-11-21,2008,R,,buffalo,bowling-green,A,40,34,0,,,
2008-11-21,2008,R,,bowling-green,buffalo,H,34,40,0,,,
2008-11-21,2008,R,,fresno-state,san-jose-state,A,24,10,0,,,
2008-11-21,2008,R,,san-jose-state,fresno-state,H,10,24,0,,,
2008-11-21,2008,R,,toledo,miami-oh,H,42,14,0,,,
2008-11-21,2008,R,,miami-oh,toledo,A,14,42,0,,,
2008-11-22,2008,R,,arkansas-state,florida-atlantic,H,28,14,0,,,
2008-11-22,2008,R,,florida-atlantic,arkansas-state,A,14,28,0,,,
2008-11-22,2008,R,,boise-state,nevada,A,41,34,0,9.0,,
2008-11-22,2008,R,,nevada,boise-state,H,34,41,0,,9.0,
2008-11-22,2008,R,,boston-college,wake-forest,A,24,21,0,,,
2008-11-22,2008,R,,wake-forest,boston-college,H,21,24,0,,,
2008-11-22,2008,R,,california,stanford,H,37,16,0,,,
2008-11-22,2008,R,,stanford,california,A,16,37,0,,,
2008-11-22,2008,R,,central-florida,memphis,A,28,21,0,,,
2008-11-22,2008,R,,memphis,central-florida,H,21,28,0,,,
2008-11-22,2008,R,,cincinnati,pittsburgh,H,28,21,0,19.0,20.0,
2008-11-22,2008,R,,pittsburgh,cincinnati,A,21,28,0,20.0,19.0,
2008-11-22,2008,R,,clemson,virginia,A,13,3,0,,,
2008-11-22,2008,R,,virginia,clemson,H,3,13,0,,,
2008-11-22,2008,R,,colorado-state,wyoming,A,31,20,0,,,
2008-11-22,2008,R,,wyoming,colorado-state,H,20,31,0,,,
2008-11-22,2008,R,,east-carolina,alabama-birmingham,A,17,13,0,,,
2008-11-22,2008,R,,alabama-birmingham,east-carolina,H,13,17,0,,,
2008-11-22,2008,R,,florida,citadel,H,70,19,0,3.0,,
2008-11-22,2008,R,,citadel,florida,A,19,70,0,,3.0,
2008-11-22,2008,R,,florida-state,maryland,A,37,3,0,,22.0,
2008-11-22,2008,R,,maryland,florida-state,H,3,37,0,22.0,,
2008-11-22,2008,R,,hawaii,idaho,H,49,17,0,,,
2008-11-22,2008,R,,idaho,hawaii,A,17,49,0,,,
2008-11-22,2008,R,,houston,texas-el-paso,H,42,37,0,,,
2008-11-22,2008,R,,texas-el-paso,houston,A,37,42,0,,,
2008-11-22,2008,R,,iowa,minnesota,A,55,0,0,,,
2008-11-22,2008,R,,minnesota,iowa,H,0,55,0,,,
2008-11-22,2008,R,,kansas-state,iowa-state,H,38,30,0,,,
2008-11-22,2008,R,,iowa-state,kansas-state,A,30,38,0,,,
2008-11-22,2008,R,,louisiana-tech,new-mexico-state,A,35,31,0,,,
2008-11-22,2008,R,,new-mexico-state,louisiana-tech,H,31,35,0,,,
2008-11-22,2008,R,,louisiana-monroe,florida-international,A,31,27,0,,,
2008-11-22,2008,R,,florida-international,louisiana-monroe,H,27,31,0,,,
2008-11-22,2008,R,,middle-tennessee-state,north-texas,H,52,13,0,,,
2008-11-22,2008,R,,north-texas,middle-tennessee-state,A,13,52,0,,,
2008-11-22,2008,R,,mississippi,louisiana-state,A,31,13,0,,18.0,
2008-11-22,2008,R,,louisiana-state,mississippi,H,13,31,0,18.0,,
2008-11-22,2008,R,,mississippi-state,arkansas,H,31,28,0,,,
2008-11-22,2008,R,,arkansas,mississippi-state,A,28,31,0,,,
2008-11-22,2008,R,,north-carolina-state,north-carolina,A,41,10,0,,25.0,
2008-11-22,2008,R,,north-carolina,north-carolina-state,H,10,41,0,25.0,,
2008-11-22,2008,R,,northwestern,illinois,H,27,10,0,,,
2008-11-22,2008,R,,illinois,northwestern,A,10,27,0,,,
2008-11-22,2008,R,,ohio,akron,H,49,42,0,,,
2008-11-22,2008,R,,akron,ohio,A,42,49,0,,,
2008-11-22,2008,R,,ohio-state,michigan,H,42,7,0,10.0,,
2008-11-22,2008,R,,michigan,ohio-state,A,7,42,0,,10.0,
2008-11-22,2008,R,,oklahoma,texas-tech,H,65,21,0,5.0,2.0,
2008-11-22,2008,R,,texas-tech,oklahoma,A,21,65,0,2.0,5.0,
2008-11-22,2008,R,,oregon-state,arizona,A,19,17,0,21.0,,
2008-11-22,2008,R,,arizona,oregon-state,H,17,19,0,,21.0,
2008-11-22,2008,R,,penn-state,michigan-state,H,49,18,0,7.0,17.0,
2008-11-22,2008,R,,michigan-state,penn-state,A,18,49,0,17.0,7.0,
2008-11-22,2008,R,,purdue,indiana,H,62,10,0,,,
2008-11-22,2008,R,,indiana,purdue,A,10,62,0,,,
2008-11-22,2008,R,,rice,marshall,H,35,10,0,,,
2008-11-22,2008,R,,marshall,rice,A,10,35,0,,,
2008-11-22,2008,R,,rutgers,army,H,30,3,0,,,
2008-11-22,2008,R,,army,rutgers,A,3,30,0,,,
2008-11-22,2008,R,,san-diego-state,nevada-las-vegas,H,42,21,0,,,
2008-11-22,2008,R,,nevada-las-vegas,san-diego-state,A,21,42,0,,,
2008-11-22,2008,R,,syracuse,notre-dame,A,24,23,0,,,
2008-11-22,2008,R,,notre-dame,syracuse,H,23,24,0,,,
2008-11-22,2008,R,,temple,eastern-michigan,H,55,52,0,,,
2008-11-22,2008,R,,eastern-michigan,temple,A,52,55,0,,,
2008-11-22,2008,R,,tennessee,vanderbilt,A,20,10,0,,,
2008-11-22,2008,R,,vanderbilt,tennessee,H,10,20,0,,,
2008-11-22,2008,R,,texas-christian,air-force,H,44,10,0,15.0,,
2008-11-22,2008,R,,air-force,texas-christian,A,10,44,0,,15.0,
2008-11-22,2008,R,,troy,louisiana,H,48,3,0,,,
2008-11-22,2008,R,,louisiana,troy,A,3,48,0,,,
2008-11-22,2008,R,,tulsa,tulane,H,56,7,0,,,
2008-11-22,2008,R,,tulane,tulsa,A,7,56,0,,,
2008-11-22,2008,R,,utah,brigham-young,H,48,24,0,8.0,16.0,
2008-11-22,2008,R,,brigham-young,utah,A,24,48,0,16.0,8.0,
2008-11-22,2008,R,,virginia-tech,duke,H,14,3,0,,,
2008-11-22,2008,R,,duke,virginia-tech,A,3,14,0,,,
2008-11-22,2008,R,,washington-state,washington,H,16,13,0,,,
2008-11-22,2008,R,,washington,washington-state,A,13,16,0,,,
2008-11-22,2008,R,,west-virginia,louisville,A,35,21,0,,,
2008-11-22,2008,R,,louisville,west-virginia,H,21,35,0,,,
2008-11-22,2008,R,,wisconsin,cal-poly,H,36,35,0,,,
2008-11-22,2008,R,,cal-poly,wisconsin,A,35,36,0,,,
2008-11-23,2008,R,,south-florida,connecticut,H,17,13,0,,,
2008-11-23,2008,R,,connecticut,south-florida,A,13,17,0,,,
2008-11-25,2008,R,,ball-state,western-michigan,H,45,22,0,15.0,,
2008-11-25,2008,R,,western-michigan,ball-state,A,22,45,0,,15.0,
2008-11-25,2008,R,,navy,northern-illinois,A,16,0,0,,,
2008-11-25,2008,R,,northern-illinois,navy,H,0,16,0,,,
2008-11-27,2008,R,,texas,texas-a-m,H,49,9,0,4.0,,
2008-11-27,2008,R,,texas-a-m,texas,A,9,49,0,,4.0,
2008-11-28,2008,R,,arizona-state,ucla,H,34,9,0,,,
2008-11-28,2008,R,,ucla,arizona-state,A,9,34,0,,,
2008-11-28,2008,R,,arkansas,louisiana-state,H,31,30,0,,,
2008-11-28,2008,R,,louisiana-state,arkansas,A,30,31,0,,,
2008-11-28,2008,R,,boise-state,fresno-state,H,61,10,0,9.0,,
2008-11-28,2008,R,,fresno-state,boise-state,A,10,61,0,,9.0,
2008-11-28,2008,R,,bowling-green,toledo,A,38,10,0,,,
2008-11-28,2008,R,,toledo,bowling-green,H,10,38,0,,,
2008-11-28,2008,R,,east-carolina,texas-el-paso,H,53,21,0,,,
2008-11-28,2008,R,,texas-el-paso,east-carolina,A,21,53,0,,,
2008-11-28,2008,R,,eastern-michigan,central-michigan,H,56,52,0,,,
2008-11-28,2008,R,,central-michigan,eastern-michigan,A,52,56,0,,,
2008-11-28,2008,R,,kent-state,buffalo,A,24,21,0,,,
2008-11-28,2008,R,,buffalo,kent-state,H,21,24,0,,,
2008-11-28,2008,R,,mississippi,mississippi-state,H,45,0,0,25.0,,
2008-11-28,2008,R,,mississippi-state,mississippi,A,0,45,0,,25.0,
2008-11-28,2008,R,,nebraska,colorado,H,40,31,0,,,
2008-11-28,2008,R,,colorado,nebraska,A,31,40,0,,,
2008-11-28,2008,R,,ohio,miami-oh,A,41,26,0,,,
2008-11-28,2008,R,,miami-oh,ohio,H,26,41,0,,,
2008-11-28,2008,R,,pittsburgh,west-virginia,H,19,15,0,,,
2008-11-28,2008,R,,west-virginia,pittsburgh,A,15,19,0,,,
2008-11-28,2008,R,,temple,akron,H,27,6,0,,,
2008-11-28,2008,R,,akron,temple,A,6,27,0,,,
2008-11-29,2008,R,,alabama,auburn,H,36,0,0,1.0,,
2008-11-29,2008,R,,auburn,alabama,A,0,36,0,,1.0,
2008-11-29,2008,R,,alabama-birmingham,central-florida,A,15,0,0,,,
2008-11-29,2008,R,,central-florida,alabama-birmingham,H,0,15,0,,,
2008-11-29,2008,R,,arkansas-state,north-texas,A,33,28,0,,,
2008-11-29,2008,R,,north-texas,arkansas-state,H,28,33,0,,,
2008-11-29,2008,R,,boston-college,maryland,H,28,21,0,20.0,,
2008-11-29,2008,R,,maryland,boston-college,A,21,28,0,,20.0,
2008-11-29,2008,R,,cincinnati,syracuse,H,30,10,0,16.0,,
2008-11-29,2008,R,,syracuse,cincinnati,A,10,30,0,,16.0,
2008-11-29,2008,R,,clemson,south-carolina,H,31,14,0,,,
2008-11-29,2008,R,,south-carolina,clemson,A,14,31,0,,,
2008-11-29,2008,R,,florida,florida-state,A,45,15,0,2.0,23.0,
2008-11-29,2008,R,,florida-state,florida,H,15,45,0,23.0,2.0,
2008-11-29,2008,R,,florida-atlantic,florida-international,N,57,50,0,,,
2008-11-29,2008,R,,florida-international,florida-atlantic,N,50,57,0,,,
2008-11-29,2008,R,,georgia-tech,georgia,A,45,42,0,18.0,13.0,
2008-11-29,2008,R,,georgia,georgia-tech,H,42,45,0,13.0,18.0,
2008-11-29,2008,R,,hawaii,washington-state,H,24,10,0,,,
2008-11-29,2008,R,,washington-state,hawaii,A,10,24,0,,,
2008-11-29,2008,R,,kansas,missouri,N,40,37,0,,12.0,
2008-11-29,2008,R,,missouri,kansas,N,37,40,0,12.0,,
2008-11-29,2008,R,,memphis,tulane,H,45,6,0,,,
2008-11-29,2008,R,,tulane,memphis,A,6,45,0,,,
2008-11-29,2008,R,,nevada,louisiana-tech,A,35,31,0,,,
2008-11-29,2008,R,,louisiana-tech,nevada,H,31,35,0,,,
2008-11-29,2008,R,,north-carolina,duke,A,28,20,0,,,
2008-11-29,2008,R,,duke,north-carolina,H,20,28,0,,,
2008-11-29,2008,R,,north-carolina-state,miami-fl,H,38,28,0,,,
2008-11-29,2008,R,,miami-fl,north-carolina-state,A,28,38,0,,,
2008-11-29,2008,R,,oklahoma,oklahoma-state,A,61,41,0,3.0,11.0,
2008-11-29,2008,R,,oklahoma-state,oklahoma,H,41,61,0,11.0,3.0,
2008-11-29,2008,R,,oregon,oregon-state,A,65,38,0,19.0,17.0,
2008-11-29,2008,R,,oregon-state,oregon,H,38,65,0,17.0,19.0,
2008-11-29,2008,R,,rice,houston,H,56,42,0,,,
2008-11-29,2008,R,,houston,rice,A,42,56,0,,,
2008-11-29,2008,R,,southern-california,notre-dame,H,38,3,0,5.0,,
2008-11-29,2008,R,,notre-dame,southern-california,A,3,38,0,,5.0,
2008-11-29,2008,R,,southern-mississippi,southern-methodist,A,28,12,0,,,
2008-11-29,2008,R,,southern-methodist,southern-mississippi,H,12,28,0,,,
2008-11-29,2008,R,,tennessee,kentucky,H,28,10,0,,,
2008-11-29,2008,R,,kentucky,tennessee,A,10,28,0,,,
2008-11-29,2008,R,,texas-tech,baylor,H,35,28,0,7.0,,
2008-11-29,2008,R,,baylor,texas-tech,A,28,35,0,,7.0,
2008-11-29,2008,R,,tulsa,marshall,A,38,35,0,,,
2008-11-29,2008,R,,marshall,tulsa,H,35,38,0,,,
2008-11-29,2008,R,,utah-state,new-mexico-state,H,47,2,0,,,
2008-11-29,2008,R,,new-mexico-state,utah-state,A,2,47,0,,,
2008-11-29,2008,R,,virginia-tech,virginia,H,17,14,0,,,
2008-11-29,2008,R,,virginia,virginia-tech,A,14,17,0,,,
2008-11-29,2008,R,,wake-forest,vanderbilt,H,23,10,0,,,
2008-11-29,2008,R,,vanderbilt,wake-forest,A,10,23,0,,,
2008-12-03,2008,R,,louisiana,middle-tennessee-state,H,42,28,0,,,
2008-12-03,2008,R,,middle-tennessee-state,louisiana,A,28,42,0,,,
2008-12-04,2008,R,,rutgers,louisville,H,63,14,0,,,
2008-12-04,2008,R,,louisville,rutgers,A,14,63,0,,,
2008-12-05,2008,R,CCG,buffalo,ball-state,N,42,24,0,,12.0,MAC Championship (Detroit MI)
2008-12-05,2008,R,CCG,ball-state,buffalo,N,24,42,0,12.0,,MAC Championship (Detroit MI)
2008-12-06,2008,R,,arizona,arizona-state,H,31,10,0,,,
2008-12-06,2008,R,,arizona-state,arizona,A,10,31,0,,,
2008-12-06,2008,R,,california,washington,H,48,7,0,,,
2008-12-06,2008,R,,washington,california,A,7,48,0,,,
2008-12-06,2008,R,,cincinnati,hawaii,A,29,24,0,13.0,,
2008-12-06,2008,R,,hawaii,cincinnati,H,24,29,0,,13.0,
2008-12-06,2008,R,CCG,east-carolina,tulsa,A,27,24,0,,,Conference USA Championship (Tulsa OK)
2008-12-06,2008,R,CCG,tulsa,east-carolina,H,24,27,0,,,Conference USA Championship (Tulsa OK)
2008-12-06,2008,R,CCG,florida,alabama,N,31,20,0,2.0,1.0,SEC Championship (Atlanta GA)
2008-12-06,2008,R,CCG,alabama,florida,N,20,31,0,1.0,2.0,SEC Championship (Atlanta GA)
2008-12-06,2008,R,,florida-international,western-kentucky,H,27,3,0,,,
2008-12-06,2008,R,,western-kentucky,florida-international,A,3,27,0,,,
2008-12-06,2008,R,,navy,army,N,34,0,0,,,
2008-12-06,2008,R,,army,navy,N,0,34,0,,,
2008-12-06,2008,R,CCG,oklahoma,missouri,N,62,21,0,4.0,19.0,Big 12 Championship (Kansas City MO)
2008-12-06,2008,R,CCG,missouri,oklahoma,N,21,62,0,19.0,4.0,Big 12 Championship (Kansas City MO)
2008-12-06,2008,R,,pittsburgh,connecticut,A,34,10,0,23.0,,
2008-12-06,2008,R,,connecticut,pittsburgh,H,10,34,0,,23.0,
2008-12-06,2008,R,,southern-california,ucla,A,28,7,0,5.0,,
2008-12-06,2008,R,,ucla,southern-california,H,7,28,0,,5.0,
2008-12-06,2008,R,,troy,arkansas-state,H,35,9,0,,,
2008-12-06,2008,R,,arkansas-state,troy,A,9,35,0,,,
2008-12-06,2008,R,CCG,virginia-tech,boston-college,N,30,12,0,,18.0,ACC Championship (Tampa FL)
2008-12-06,2008,R,CCG,boston-college,virginia-tech,N,12,30,0,18.0,,ACC Championship (Tampa FL)
2008-12-06,2008,R,,west-virginia,south-florida,H,13,7,0,,,
2008-12-06,2008,R,,south-florida,west-virginia,A,7,13,0,,,
2008-12-20,2008,R,,arizona,brigham-young,N,31,21,0,,17.0,Las Vegas Bowl (Las Vegas NV)
2008-12-20,2008,R,,brigham-young,arizona,N,21,31,0,17.0,,Las Vegas Bowl (Las Vegas NV)
2008-12-20,2008,R,,colorado-state,fresno-state,N,40,35,0,,,New Mexico Bowl (Albuquerque NM)
2008-12-20,2008,R,,fresno-state,colorado-state,N,35,40,0,,,New Mexico Bowl (Albuquerque NM)
2008-12-20,2008,R,,south-florida,memphis,H,41,14,0,,,St. Petersburg Bowl (St. Petersburg FL)
2008-12-20,2008,R,,memphis,south-florida,A,14,41,0,,,St. Petersburg Bowl (St. Petersburg FL)
2008-12-20,2008,R,,wake-forest,navy,N,29,19,0,,,EagleBank Bowl (Washington DC)
2008-12-20,2008,R,,navy,wake-forest,N,19,29,0,,,EagleBank Bowl (Washington DC)
2008-12-21,2008,R,,southern-mississippi,troy,N,30,27,0,,,New Orleans Bowl (New Orleans LA)
2008-12-21,2008,R,,troy,southern-mississippi,N,27,30,0,,,New Orleans Bowl (New Orleans LA)
2008-12-23,2008,R,,texas-christian,boise-state,N,17,16,0,11.0,9.0,Poinsettia Bowl (San Diego CA)
2008-12-23,2008,R,,boise-state,texas-christian,N,16,17,0,9.0,11.0,Poinsettia Bowl (San Diego CA)
2008-12-24,2008,R,,notre-dame,hawaii,A,49,21,0,,,Hawaii Bowl (Honolulu HI)
2008-12-24,2008,R,,hawaii,notre-dame,H,21,49,0,,,Hawaii Bowl (Honolulu HI)
2008-12-26,2008,R,,florida-atlantic,central-michigan,N,24,21,0,,,Motor City Bowl (Detroit MI)
2008-12-26,2008,R,,central-michigan,florida-atlantic,N,21,24,0,,,Motor City Bowl (Detroit MI)
2008-12-27,2008,R,,california,miami-fl,H,24,17,0,,,Emerald Bowl (San Francisco CA)
2008-12-27,2008,R,,miami-fl,california,A,17,24,0,,,Emerald Bowl (San Francisco CA)
2008-12-27,2008,R,,florida-state,wisconsin,N,42,13,0,,,Champs Sports Bowl (Orlando FL)
2008-12-27,2008,R,,wisconsin,florida-state,N,13,42,0,,,Champs Sports Bowl (Orlando FL)
2008-12-27,2008,R,,west-virginia,north-carolina,N,31,30,0,,,Meineke Car Care Bowl (Charlotte NC)
2008-12-27,2008,R,,north-carolina,west-virginia,N,30,31,0,,,Meineke Car Care Bowl (Charlotte NC)
2008-12-28,2008,R,,louisiana-tech,northern-illinois,N,17,10,0,,,Independence Bowl (Shreveport LA)
2008-12-28,2008,R,,northern-illinois,louisiana-tech,N,10,17,0,,,Independence Bowl (Shreveport LA)
2008-12-29,2008,R,,missouri,northwestern,N,30,23,0,25.0,22.0,Alamo Bowl (San Antonio TX)
2008-12-29,2008,R,,northwestern,missouri,N,23,30,0,22.0,25.0,Alamo Bowl (San Antonio TX)
2008-12-29,2008,R,,rutgers,north-carolina-state,N,29,23,0,,,PapaJohns.com Bowl (Birmingham AL)
2008-12-29,2008,R,,north-carolina-state,rutgers,N,23,29,0,,,PapaJohns.com Bowl (Birmingham AL)
2008-12-30,2008,R,,maryland,nevada,N,42,35,0,,,Humanitarian Bowl (Boise ID)
2008-12-30,2008,R,,nevada,maryland,N,35,42,0,,,Humanitarian Bowl (Boise ID)
2008-12-30,2008,R,,oregon,oklahoma-state,N,42,31,0,15.0,13.0,Holiday Bowl (San Diego CA)
2008-12-30,2008,R,,oklahoma-state,oregon,N,31,42,0,13.0,15.0,Holiday Bowl (San Diego CA)
2008-12-30,2008,R,,rice,western-michigan,H,38,14,0,,,Texas Bowl (Houston TX)
2008-12-30,2008,R,,western-michigan,rice,A,14,38,0,,,Texas Bowl (Houston TX)
2008-12-31,2008,R,,houston,air-force,N,34,28,0,,,Armed Forces Bowl (Fort Worth TX)
2008-12-31,2008,R,,air-force,houston,N,28,34,0,,,Armed Forces Bowl (Fort Worth TX)
2008-12-31,2008,R,,kansas,minnesota,N,42,21,0,,,Insight Bowl (Glendale AZ)
2008-12-31,2008,R,,minnesota,kansas,N,21,42,0,,,Insight Bowl (Glendale AZ)
2008-12-31,2008,R,,louisiana-state,georgia-tech,A,38,3,0,,14.0,Chick-fil-A Bowl (Atlanta GA)
2008-12-31,2008,R,,georgia-tech,louisiana-state,H,3,38,0,14.0,,Chick-fil-A Bowl (Atlanta GA)
2008-12-31,2008,R,,oregon-state,pittsburgh,N,3,0,0,24.0,18.0,Sun Bowl (El Paso TX)
2008-12-31,2008,R,,pittsburgh,oregon-state,N,0,3,0,18.0,24.0,Sun Bowl (El Paso TX)
2008-12-31,2008,R,,vanderbilt,boston-college,H,16,14,0,,,Music City Bowl (Nashville TN)
2008-12-31,2008,R,,boston-college,vanderbilt,A,14,16,0,,,Music City Bowl (Nashville TN)
2009-01-01,2008,R,,georgia,michigan-state,N,24,12,0,16.0,19.0,Capital One Bowl (Orlando FL)
2009-01-01,2008,R,,michigan-state,georgia,N,12,24,0,19.0,16.0,Capital One Bowl (Orlando FL)
2009-01-01,2008,R,,iowa,south-carolina,N,31,10,0,,,Raymond James Stadium - Tampa Florida
2009-01-01,2008,R,,south-carolina,iowa,N,10,31,0,,,Raymond James Stadium - Tampa Florida
2009-01-01,2008,R,,iowa,south-carolina,N,31,10,0,,,Outback Bowl (Tampa FL)
2009-01-01,2008,R,,south-carolina,iowa,N,10,31,0,,,Outback Bowl (Tampa FL)
2009-01-01,2008,R,,nebraska,clemson,N,26,21,0,,,Gator Bowl (Jacksonville FL)
2009-01-01,2008,R,,clemson,nebraska,N,21,26,0,,,Gator Bowl (Jacksonville FL)
2009-01-01,2008,R,,southern-california,penn-state,H,38,24,0,5.0,6.0,Rose Bowl (Pasadena CA)
2009-01-01,2008,R,,penn-state,southern-california,A,24,38,0,6.0,5.0,Rose Bowl (Pasadena CA)
2009-01-01,2008,R,,virginia-tech,cincinnati,N,20,7,0,21.0,12.0,Orange Bowl (Miami FL)
2009-01-01,2008,R,,cincinnati,virginia-tech,N,7,20,0,12.0,21.0,Orange Bowl (Miami FL)
2009-01-02,2008,R,,kentucky,east-carolina,N,25,19,0,,,Liberty Bowl (Memphis TN)
2009-01-02,2008,R,,east-carolina,kentucky,N,19,25,0,,,Liberty Bowl (Memphis TN)
2009-01-02,2008,R,,mississippi,texas-tech,N,47,34,0,20.0,8.0,Cotton Bowl (Dallas TX)
2009-01-02,2008,R,,texas-tech,mississippi,N,34,47,0,8.0,20.0,Cotton Bowl (Dallas TX)
2009-01-02,2008,R,,utah,alabama,N,31,17,0,7.0,4.0,Sugar Bowl (New Orleans LA)
2009-01-02,2008,R,,alabama,utah,N,17,31,0,4.0,7.0,Sugar Bowl (New Orleans LA)
2009-01-03,2008,R,,connecticut,buffalo,N,38,20,0,,,International Bowl (Toronto Canada)
2009-01-03,2008,R,,buffalo,connecticut,N,20,38,0,,,International Bowl (Toronto Canada)
2009-01-05,2008,R,,texas,ohio-state,N,24,21,0,3.0,10.0,Fiesta Bowl (Glendale AZ)
2009-01-05,2008,R,,ohio-state,texas,N,21,24,0,10.0,3.0,Fiesta Bowl (Glendale AZ)
2009-01-06,2008,R,,tulsa,ball-state,N,45,13,0,,23.0,GMAC Bowl (Mobile AL)
2009-01-06,2008,R,,ball-state,tulsa,N,13,45,0,23.0,,GMAC Bowl (Mobile AL)
2009-01-08,2008,R,CCG,florida,oklahoma,N,24,14,0,1.0,2.0,BCS Championship (Miami FL)
2009-01-08,2008,R,CCG,oklahoma,florida,N,14,24,0,2.0,1.0,BCS Championship (Miami FL)
