Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2006-09-02,2006,R,,marshall,west-virginia,A,10,42,0,,5.0
2006-09-02,2006,R,,wisconsin,bowling-green,A,35,14,0,,
2006-09-02,2006,R,,bowling-green,wisconsin,H,14,35,0,,
2006-09-02,2006,R,,wyoming,utah-state,H,38,7,0,,
2006-09-02,2006,R,,utah-state,wyoming,A,7,38,0,,
2006-09-03,2006,R,,louisville,kentucky,H,59,28,0,13.0,
2006-09-03,2006,R,,kentucky,louisville,A,28,59,0,,13.0
2006-09-03,2006,R,,mississippi,memphis,H,28,25,0,,
2006-09-03,2006,R,,memphis,mississippi,A,25,28,0,,
2006-09-03,2006,R,,texas-christian,baylor,A,17,7,0,22.0,
2006-09-03,2006,R,,baylor,texas-christian,H,7,17,0,,22.0
2006-09-04,2006,R,,florida-state,miami-fl,A,13,10,0,11.0,12.0
2006-09-04,2006,R,,miami-fl,florida-state,H,10,13,0,12.0,11.0
2006-09-07,2006,R,,boise-state,oregon-state,H,42,14,0,,
2006-09-07,2006,R,,oregon-state,boise-state,A,14,42,0,,
2006-09-08,2006,R,,pittsburgh,cincinnati,A,33,15,0,,
2006-09-08,2006,R,,cincinnati,pittsburgh,H,15,33,0,,
2006-09-09,2006,R,,akron,north-carolina-state,A,20,17,0,,
2006-09-09,2006,R,,north-carolina-state,akron,H,17,20,0,,
2006-09-09,2006,R,,alabama,vanderbilt,H,13,10,0,,
2006-09-09,2006,R,,vanderbilt,alabama,A,10,13,0,,
2006-09-09,2006,R,,alabama-birmingham,east-carolina,H,17,12,0,,
2006-09-09,2006,R,,east-carolina,alabama-birmingham,A,12,17,0,,
2006-09-09,2006,R,,arizona-state,nevada,H,52,21,0,25.0,
2006-09-09,2006,R,,nevada,arizona-state,A,21,52,0,,25.0
2006-09-09,2006,R,,arkansas,utah-state,H,20,0,0,,
2006-09-09,2006,R,,utah-state,arkansas,A,0,20,0,,
2006-09-09,2006,R,,army,kent-state,H,17,14,0,,
2006-09-09,2006,R,,kent-state,army,A,14,17,0,,
2006-09-09,2006,R,,auburn,mississippi-state,A,34,0,0,4.0,
2006-09-09,2006,R,,mississippi-state,auburn,H,0,34,0,,4.0
2006-09-09,2006,R,,baylor,northwestern-state,H,47,10,0,,
2006-09-09,2006,R,,northwestern-state,baylor,A,10,47,0,,
2006-09-09,2006,R,,boston-college,clemson,H,34,33,0,,18.0
2006-09-09,2006,R,,clemson,boston-college,A,33,34,0,18.0,
2006-09-09,2006,R,,bowling-green,buffalo,H,48,40,0,,
2006-09-09,2006,R,,buffalo,bowling-green,A,40,48,0,,
2006-09-09,2006,R,,brigham-young,tulsa,H,49,24,0,,
2006-09-09,2006,R,,tulsa,brigham-young,A,24,49,0,,
2006-09-09,2006,R,,california,minnesota,H,42,17,0,22.0,
2006-09-09,2006,R,,minnesota,california,A,17,42,0,,22.0
2006-09-09,2006,R,,colorado-state,colorado,N,14,10,0,,
2006-09-09,2006,R,,colorado,colorado-state,N,10,14,0,,
2006-09-09,2006,R,,florida,central-florida,H,42,0,0,7.0,
2006-09-09,2006,R,,central-florida,florida,A,0,42,0,,7.0
2006-09-09,2006,R,,florida-state,troy,H,24,17,0,9.0,
2006-09-09,2006,R,,troy,florida-state,A,17,24,0,,9.0
2006-09-09,2006,R,,georgia,south-carolina,A,18,0,0,12.0,
2006-09-09,2006,R,,south-carolina,georgia,H,0,18,0,,12.0
2006-09-09,2006,R,,georgia-tech,samford,H,38,6,0,,
2006-09-09,2006,R,,samford,georgia-tech,A,6,38,0,,
2006-09-09,2006,R,,houston,tulane,H,45,7,0,,
2006-09-09,2006,R,,tulane,houston,A,7,45,0,,
2006-09-09,2006,R,,indiana,ball-state,A,24,23,0,,
2006-09-09,2006,R,,ball-state,indiana,H,23,24,0,,
2006-09-09,2006,R,,iowa,syracuse,A,20,13,0,14.0,
2006-09-09,2006,R,,syracuse,iowa,H,13,20,0,,14.0
2006-09-09,2006,R,,iowa-state,nevada-las-vegas,H,16,10,0,,
2006-09-09,2006,R,,nevada-las-vegas,iowa-state,A,10,16,0,,
2006-09-09,2006,R,,kansas,louisiana-monroe,H,21,19,0,,
2006-09-09,2006,R,,louisiana-monroe,kansas,A,19,21,0,,
2006-09-09,2006,R,,kansas-state,florida-atlantic,H,45,0,0,,
2006-09-09,2006,R,,florida-atlantic,kansas-state,A,0,45,0,,
2006-09-09,2006,R,,kentucky,texas-state,H,41,7,0,,
2006-09-09,2006,R,,texas-state,kentucky,A,7,41,0,,
2006-09-09,2006,R,,louisiana-state,arizona,H,45,3,0,8.0,
2006-09-09,2006,R,,arizona,louisiana-state,A,3,45,0,,8.0
2006-09-09,2006,R,,louisville,temple,A,62,0,0,13.0,
2006-09-09,2006,R,,temple,louisville,H,0,62,0,,13.0
2006-09-09,2006,R,,marshall,hofstra,H,54,31,0,,
2006-09-09,2006,R,,hofstra,marshall,A,31,54,0,,
2006-09-09,2006,R,,maryland,middle-tennessee-state,H,24,10,0,,
2006-09-09,2006,R,,middle-tennessee-state,maryland,A,10,24,0,,
2006-09-09,2006,R,,memphis,chattanooga,H,33,14,0,,
2006-09-09,2006,R,,chattanooga,memphis,A,14,33,0,,
2006-09-09,2006,R,,miami-fl,florida-a-m,H,51,10,0,17.0,
2006-09-09,2006,R,,florida-a-m,miami-fl,A,10,51,0,,17.0
2006-09-09,2006,R,,michigan,central-michigan,H,41,17,0,10.0,
2006-09-09,2006,R,,central-michigan,michigan,A,17,41,0,,10.0
2006-09-09,2006,R,,michigan-state,eastern-michigan,H,52,20,0,,
2006-09-09,2006,R,,eastern-michigan,michigan-state,A,20,52,0,,
2006-09-09,2006,R,,missouri,mississippi,H,34,7,0,,
2006-09-09,2006,R,,mississippi,missouri,A,7,34,0,,
2006-09-09,2006,R,,navy,massachusetts,H,21,20,0,,
2006-09-09,2006,R,,massachusetts,navy,A,20,21,0,,
2006-09-09,2006,R,,nebraska,nicholls-state,H,56,7,0,21.0,
2006-09-09,2006,R,,nicholls-state,nebraska,A,7,56,0,,21.0
2006-09-09,2006,R,,new-hampshire,northwestern,A,34,17,0,,
2006-09-09,2006,R,,northwestern,new-hampshire,H,17,34,0,,
2006-09-09,2006,R,,new-mexico,new-mexico-state,A,34,28,0,,
2006-09-09,2006,R,,new-mexico-state,new-mexico,H,28,34,0,,
2006-09-09,2006,R,,north-texas,southern-methodist,H,24,6,0,,
2006-09-09,2006,R,,southern-methodist,north-texas,A,6,24,0,,
2006-09-09,2006,R,,notre-dame,penn-state,H,41,17,0,4.0,19.0
2006-09-09,2006,R,,penn-state,notre-dame,A,17,41,0,19.0,4.0
2006-09-09,2006,R,,ohio,northern-illinois,A,35,23,0,,
2006-09-09,2006,R,,northern-illinois,ohio,H,23,35,0,,
2006-09-09,2006,R,,ohio-state,texas,A,24,7,0,1.0,2.0
2006-09-09,2006,R,,texas,ohio-state,H,7,24,0,2.0,1.0
2006-09-09,2006,R,,oklahoma,washington,H,37,20,0,15.0,
2006-09-09,2006,R,,washington,oklahoma,A,20,37,0,,15.0
2006-09-09,2006,R,,oklahoma-state,arkansas-state,A,35,7,0,,
2006-09-09,2006,R,,arkansas-state,oklahoma-state,H,7,35,0,,
2006-09-09,2006,R,,oregon,fresno-state,A,31,24,0,20.0,
2006-09-09,2006,R,,fresno-state,oregon,H,24,31,0,,20.0
2006-09-09,2006,R,,purdue,miami-oh,H,38,31,0,,
2006-09-09,2006,R,,miami-oh,purdue,A,31,38,0,,
2006-09-09,2006,R,,rutgers,illinois,H,33,0,0,,
2006-09-09,2006,R,,illinois,rutgers,A,0,33,0,,
2006-09-09,2006,R,,san-jose-state,stanford,H,35,34,0,,
2006-09-09,2006,R,,stanford,san-jose-state,A,34,35,0,,
2006-09-09,2006,R,,south-florida,florida-international,H,21,20,0,,
2006-09-09,2006,R,,florida-international,south-florida,A,20,21,0,,
2006-09-09,2006,R,,southern-mississippi,southeastern-louisiana,H,45,0,0,,
2006-09-09,2006,R,,southeastern-louisiana,southern-mississippi,A,0,45,0,,
2006-09-09,2006,R,,tennessee,air-force,H,31,30,0,11.0,
2006-09-09,2006,R,,air-force,tennessee,A,30,31,0,,11.0
2006-09-09,2006,R,,texas-a-m,louisiana,H,51,7,0,,
2006-09-09,2006,R,,louisiana,texas-a-m,A,7,51,0,,
2006-09-09,2006,R,,texas-christian,california-davis,H,46,13,0,23.0,
2006-09-09,2006,R,,california-davis,texas-christian,A,13,46,0,,23.0
2006-09-09,2006,R,,texas-tech,texas-el-paso,A,38,35,0,24.0,
2006-09-09,2006,R,,texas-el-paso,texas-tech,H,35,38,0,,24.0
2006-09-09,2006,R,,ucla,rice,H,26,16,0,,
2006-09-09,2006,R,,rice,ucla,A,16,26,0,,
2006-09-09,2006,R,,utah,northern-arizona,H,45,7,0,,
2006-09-09,2006,R,,northern-arizona,utah,A,7,45,0,,
2006-09-09,2006,R,,virginia,wyoming,H,13,12,0,,
2006-09-09,2006,R,,wyoming,virginia,A,12,13,0,,
2006-09-09,2006,R,,virginia-tech,north-carolina,A,35,10,0,16.0,
2006-09-09,2006,R,,north-carolina,virginia-tech,H,10,35,0,,16.0
2006-09-09,2006,R,,wake-forest,duke,H,14,13,0,,
2006-09-09,2006,R,,duke,wake-forest,A,13,14,0,,
2006-09-09,2006,R,,washington-state,idaho,H,56,10,0,,
2006-09-09,2006,R,,idaho,washington-state,A,10,56,0,,
2006-09-09,2006,R,,west-virginia,eastern-washington,H,52,3,0,6.0,
2006-09-09,2006,R,,eastern-washington,west-virginia,A,3,52,0,,6.0
2006-09-09,2006,R,,western-michigan,toledo,H,31,10,0,,
2006-09-09,2006,R,,toledo,western-michigan,A,10,31,0,,
2006-09-09,2006,R,,wisconsin,western-illinois,H,34,10,0,,
2006-09-09,2006,R,,western-illinois,wisconsin,A,10,34,0,,
2006-09-14,2006,R,,middle-tennessee-state,tennessee-tech,H,44,0,0,,
2006-09-14,2006,R,,tennessee-tech,middle-tennessee-state,A,0,44,0,,
2006-09-14,2006,R,,west-virginia,maryland,H,45,24,0,5.0,
2006-09-14,2006,R,,maryland,west-virginia,A,24,45,0,,5.0
2006-09-15,2006,R,,toledo,kansas,H,37,31,0,,
2006-09-15,2006,R,,kansas,toledo,A,31,37,0,,
2006-09-16,2006,R,,alabama,louisiana-monroe,H,41,7,0,,
2006-09-16,2006,R,,louisiana-monroe,alabama,A,7,41,0,,
2006-09-16,2006,R,,arizona,stephen-f-austin,H,28,10,0,,
2006-09-16,2006,R,,stephen-f-austin,arizona,A,10,28,0,,
2006-09-16,2006,R,,arizona-state,colorado,A,21,3,0,22.0,
2006-09-16,2006,R,,colorado,arizona-state,H,3,21,0,,22.0
2006-09-16,2006,R,,arkansas,vanderbilt,A,21,19,0,,
2006-09-16,2006,R,,vanderbilt,arkansas,H,19,21,0,,
2006-09-16,2006,R,,auburn,louisiana-state,H,7,3,0,3.0,6.0
2006-09-16,2006,R,,louisiana-state,auburn,A,3,7,0,6.0,3.0
2006-09-16,2006,R,,boise-state,wyoming,A,17,10,0,,
2006-09-16,2006,R,,wyoming,boise-state,H,10,17,0,,
2006-09-16,2006,R,,boston-college,brigham-young,H,30,23,0,23.0,
2006-09-16,2006,R,,brigham-young,boston-college,A,23,30,0,,23.0
2006-09-16,2006,R,,bowling-green,florida-international,A,33,28,0,,
2006-09-16,2006,R,,florida-international,bowling-green,H,28,33,0,,
2006-09-16,2006,R,,california,portland-state,H,42,16,0,21.0,
2006-09-16,2006,R,,portland-state,california,A,16,42,0,,21.0
2006-09-16,2006,R,,central-michigan,akron,H,24,21,0,,
2006-09-16,2006,R,,akron,central-michigan,A,21,24,0,,
2006-09-16,2006,R,,clemson,florida-state,A,27,20,0,,9.0
2006-09-16,2006,R,,florida-state,clemson,H,20,27,0,9.0,
2006-09-16,2006,R,,east-carolina,memphis,H,35,20,0,,
2006-09-16,2006,R,,memphis,east-carolina,A,20,35,0,,
2006-09-16,2006,R,,florida,tennessee,A,21,20,0,7.0,13.0
2006-09-16,2006,R,,tennessee,florida,H,20,21,0,13.0,7.0
2006-09-16,2006,R,,georgia,alabama-birmingham,H,34,0,0,10.0,
2006-09-16,2006,R,,alabama-birmingham,georgia,A,0,34,0,,10.0
2006-09-16,2006,R,,georgia-tech,troy,H,35,20,0,,
2006-09-16,2006,R,,troy,georgia-tech,A,20,35,0,,
2006-09-16,2006,R,,hawaii,nevada-las-vegas,H,42,13,0,,
2006-09-16,2006,R,,nevada-las-vegas,hawaii,A,13,42,0,,
2006-09-16,2006,R,,houston,grambling-state,H,42,22,0,,
2006-09-16,2006,R,,grambling-state,houston,A,22,42,0,,
2006-09-16,2006,R,,idaho,idaho-state,H,27,24,0,,
2006-09-16,2006,R,,idaho-state,idaho,A,24,27,0,,
2006-09-16,2006,R,,iowa,iowa-state,H,27,17,0,16.0,
2006-09-16,2006,R,,iowa-state,iowa,A,17,27,0,,16.0
2006-09-16,2006,R,,kansas-state,marshall,H,23,7,0,,
2006-09-16,2006,R,,marshall,kansas-state,A,7,23,0,,
2006-09-16,2006,R,,kent-state,miami-oh,A,16,14,0,,
2006-09-16,2006,R,,miami-oh,kent-state,H,14,16,0,,
2006-09-16,2006,R,,kentucky,mississippi,H,31,14,0,,
2006-09-16,2006,R,,mississippi,kentucky,A,14,31,0,,
2006-09-16,2006,R,,louisiana-tech,nicholls-state,H,31,21,0,,
2006-09-16,2006,R,,nicholls-state,louisiana-tech,A,21,31,0,,
2006-09-16,2006,R,,louisville,miami-fl,H,31,7,0,12.0,17.0
2006-09-16,2006,R,,miami-fl,louisville,A,7,31,0,17.0,12.0
2006-09-16,2006,R,,michigan,notre-dame,A,47,21,0,11.0,2.0
2006-09-16,2006,R,,notre-dame,michigan,H,21,47,0,2.0,11.0
2006-09-16,2006,R,,michigan-state,pittsburgh,A,38,23,0,,
2006-09-16,2006,R,,pittsburgh,michigan-state,H,23,38,0,,
2006-09-16,2006,R,,minnesota,temple,H,62,0,0,,
2006-09-16,2006,R,,temple,minnesota,A,0,62,0,,
2006-09-16,2006,R,,missouri,new-mexico,A,27,17,0,,
2006-09-16,2006,R,,new-mexico,missouri,H,17,27,0,,
2006-09-16,2006,R,,navy,stanford,A,37,9,0,,
2006-09-16,2006,R,,stanford,navy,H,9,37,0,,
2006-09-16,2006,R,,nevada,colorado-state,H,28,10,0,,
2006-09-16,2006,R,,colorado-state,nevada,A,10,28,0,,
2006-09-16,2006,R,,new-mexico-state,texas-southern,H,48,14,0,,
2006-09-16,2006,R,,texas-southern,new-mexico-state,A,14,48,0,,
2006-09-16,2006,R,,north-carolina,furman,H,45,42,0,,
2006-09-16,2006,R,,furman,north-carolina,A,42,45,0,,
2006-09-16,2006,R,,northern-illinois,buffalo,H,31,13,0,,
2006-09-16,2006,R,,buffalo,northern-illinois,A,13,31,0,,
2006-09-16,2006,R,,northwestern,eastern-michigan,H,14,6,0,,
2006-09-16,2006,R,,eastern-michigan,northwestern,A,6,14,0,,
2006-09-16,2006,R,,ohio-state,cincinnati,H,37,7,0,1.0,
2006-09-16,2006,R,,cincinnati,ohio-state,A,7,37,0,,1.0
2006-09-16,2006,R,,oklahoma-state,florida-atlantic,H,48,8,0,,
2006-09-16,2006,R,,florida-atlantic,oklahoma-state,A,8,48,0,,
2006-09-16,2006,R,,oregon,oklahoma,H,34,33,0,18.0,15.0
2006-09-16,2006,R,,oklahoma,oregon,A,33,34,0,15.0,18.0
2006-09-16,2006,R,,penn-state,youngstown-state,H,37,3,0,25.0,
2006-09-16,2006,R,,youngstown-state,penn-state,A,3,37,0,,25.0
2006-09-16,2006,R,,purdue,ball-state,H,38,28,0,,
2006-09-16,2006,R,,ball-state,purdue,A,28,38,0,,
2006-09-16,2006,R,,rutgers,ohio,H,24,7,0,,
2006-09-16,2006,R,,ohio,rutgers,A,7,24,0,,
2006-09-16,2006,R,,south-carolina,wofford,H,27,20,0,,
2006-09-16,2006,R,,wofford,south-carolina,A,20,27,0,,
2006-09-16,2006,R,,south-florida,central-florida,A,24,17,0,,
2006-09-16,2006,R,,central-florida,south-florida,H,17,24,0,,
2006-09-16,2006,R,,southern-california,nebraska,H,28,10,0,4.0,19.0
2006-09-16,2006,R,,nebraska,southern-california,A,10,28,0,19.0,4.0
2006-09-16,2006,R,,southern-illinois,indiana,A,35,28,0,,
2006-09-16,2006,R,,indiana,southern-illinois,H,28,35,0,,
2006-09-16,2006,R,,southern-methodist,sam-houston,H,45,14,0,,
2006-09-16,2006,R,,sam-houston,southern-methodist,A,14,45,0,,
2006-09-16,2006,R,,southern-mississippi,north-carolina-state,H,37,17,0,,
2006-09-16,2006,R,,north-carolina-state,southern-mississippi,A,17,37,0,,
2006-09-16,2006,R,,syracuse,illinois,A,31,21,0,,
2006-09-16,2006,R,,illinois,syracuse,H,21,31,0,,
2006-09-16,2006,R,,texas,rice,A,52,7,0,8.0,
2006-09-16,2006,R,,rice,texas,H,7,52,0,,8.0
2006-09-16,2006,R,,texas-a-m,army,H,28,24,0,,
2006-09-16,2006,R,,army,texas-a-m,A,24,28,0,,
2006-09-16,2006,R,,texas-christian,texas-tech,H,12,3,0,20.0,24.0
2006-09-16,2006,R,,texas-tech,texas-christian,A,3,12,0,24.0,20.0
2006-09-16,2006,R,,tulane,mississippi-state,A,32,29,0,,
2006-09-16,2006,R,,mississippi-state,tulane,H,29,32,0,,
2006-09-16,2006,R,,tulsa,north-texas,H,28,3,0,,
2006-09-16,2006,R,,north-texas,tulsa,A,3,28,0,,
2006-09-16,2006,R,,utah,utah-state,A,48,0,0,,
2006-09-16,2006,R,,utah-state,utah,H,0,48,0,,
2006-09-16,2006,R,,virginia-tech,duke,H,36,0,0,14.0,
2006-09-16,2006,R,,duke,virginia-tech,A,0,36,0,,14.0
2006-09-16,2006,R,,wake-forest,connecticut,A,24,13,0,,
2006-09-16,2006,R,,connecticut,wake-forest,H,13,24,0,,
2006-09-16,2006,R,,washington,fresno-state,H,21,20,0,,
2006-09-16,2006,R,,fresno-state,washington,A,20,21,0,,
2006-09-16,2006,R,,washington-state,baylor,H,17,15,0,,
2006-09-16,2006,R,,baylor,washington-state,A,15,17,0,,
2006-09-16,2006,R,,western-michigan,virginia,A,17,10,0,,
2006-09-16,2006,R,,virginia,western-michigan,H,10,17,0,,
2006-09-16,2006,R,,wisconsin,san-diego-state,H,14,0,0,,
