Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2007-09-15,2007,R,,virginia-tech,ohio,H,28,7,0,18.0,
2007-09-15,2007,R,,ohio,virginia-tech,A,7,28,0,,18.0
2007-09-15,2007,R,,wake-forest,army,H,21,10,0,,
2007-09-15,2007,R,,army,wake-forest,A,10,21,0,,
2007-09-15,2007,R,,washington-state,idaho,H,45,28,0,,
2007-09-15,2007,R,,idaho,washington-state,A,28,45,0,,
2007-09-15,2007,R,,western-kentucky,eastern-kentucky,H,26,6,0,,
2007-09-15,2007,R,,eastern-kentucky,western-kentucky,A,6,26,0,,
2007-09-15,2007,R,,wisconsin,citadel,H,45,31,0,7.0,
2007-09-15,2007,R,,citadel,wisconsin,A,31,45,0,,7.0
2007-09-20,2007,R,,miami-fl,texas-a-m,H,34,17,0,,20.0
2007-09-20,2007,R,,texas-a-m,miami-fl,A,17,34,0,20.0,
2007-09-20,2007,R,,western-kentucky,middle-tennessee-state,A,20,17,0,,
2007-09-20,2007,R,,middle-tennessee-state,western-kentucky,H,17,20,0,,
2007-09-21,2007,R,,oklahoma,tulsa,A,62,21,0,4.0,
2007-09-21,2007,R,,tulsa,oklahoma,H,21,62,0,,4.0
2007-09-22,2007,R,,akron,kent-state,H,27,20,0,,
2007-09-22,2007,R,,kent-state,akron,A,20,27,0,,
2007-09-22,2007,R,,arizona-state,oregon-state,H,44,32,0,,
2007-09-22,2007,R,,oregon-state,arizona-state,A,32,44,0,,
2007-09-22,2007,R,,auburn,new-mexico-state,H,55,20,0,,
2007-09-22,2007,R,,new-mexico-state,auburn,A,20,55,0,,
2007-09-22,2007,R,,baylor,buffalo,A,34,21,0,,
2007-09-22,2007,R,,buffalo,baylor,H,21,34,0,,
2007-09-22,2007,R,,boston-college,army,H,37,17,0,14.0,
2007-09-22,2007,R,,army,boston-college,A,17,37,0,,14.0
2007-09-22,2007,R,,bowling-green,temple,H,48,35,0,,
2007-09-22,2007,R,,temple,bowling-green,A,35,48,0,,
2007-09-22,2007,R,,brigham-young,air-force,H,31,6,0,,
2007-09-22,2007,R,,air-force,brigham-young,A,6,31,0,,
2007-09-22,2007,R,,california,arizona,H,45,27,0,6.0,
2007-09-22,2007,R,,arizona,california,A,27,45,0,,6.0
2007-09-22,2007,R,,central-florida,memphis,H,56,20,0,,
2007-09-22,2007,R,,memphis,central-florida,A,20,56,0,,
2007-09-22,2007,R,,cincinnati,marshall,H,40,14,0,,
2007-09-22,2007,R,,marshall,cincinnati,A,14,40,0,,
2007-09-22,2007,R,,clemson,north-carolina-state,A,42,20,0,15.0,
2007-09-22,2007,R,,north-carolina-state,clemson,H,20,42,0,,15.0
2007-09-22,2007,R,,colorado,miami-oh,H,42,0,0,,
2007-09-22,2007,R,,miami-oh,colorado,A,0,42,0,,
2007-09-22,2007,R,,connecticut,pittsburgh,A,34,14,0,,
2007-09-22,2007,R,,pittsburgh,connecticut,H,14,34,0,,
2007-09-22,2007,R,,eastern-michigan,howard,H,38,15,0,,
2007-09-22,2007,R,,howard,eastern-michigan,A,15,38,0,,
2007-09-22,2007,R,,florida,mississippi,A,30,24,0,3.0,
2007-09-22,2007,R,,mississippi,florida,H,24,30,0,,3.0
2007-09-22,2007,R,,florida-atlantic,north-texas,A,30,20,0,,
2007-09-22,2007,R,,north-texas,florida-atlantic,H,20,30,0,,
2007-09-22,2007,R,,georgia,alabama,A,26,23,0,22.0,16.0
2007-09-22,2007,R,,alabama,georgia,H,23,26,0,16.0,22.0
2007-09-22,2007,R,,hawaii,charleston-southern,H,66,10,0,19.0,
2007-09-22,2007,R,,charleston-southern,hawaii,A,10,66,0,,19.0
2007-09-22,2007,R,,houston,colorado-state,H,38,27,0,,
2007-09-22,2007,R,,colorado-state,houston,A,27,38,0,,
2007-09-22,2007,R,,illinois,indiana,A,27,14,0,,
2007-09-22,2007,R,,indiana,illinois,H,14,27,0,,
2007-09-22,2007,R,,kansas,florida-international,H,55,3,0,,
2007-09-22,2007,R,,florida-international,kansas,A,3,55,0,,
2007-09-22,2007,R,,kentucky,arkansas,A,42,29,0,21.0,
2007-09-22,2007,R,,arkansas,kentucky,H,29,42,0,,21.0
2007-09-22,2007,R,,louisiana-state,south-carolina,H,28,16,0,2.0,12.0
2007-09-22,2007,R,,south-carolina,louisiana-state,A,16,28,0,12.0,2.0
2007-09-22,2007,R,,michigan,penn-state,H,14,9,0,,10.0
2007-09-22,2007,R,,penn-state,michigan,A,9,14,0,10.0,
2007-09-22,2007,R,,michigan-state,notre-dame,A,31,14,0,,
2007-09-22,2007,R,,notre-dame,michigan-state,H,14,31,0,,
2007-09-22,2007,R,,mississippi-state,gardner-webb,H,31,15,0,,
2007-09-22,2007,R,,gardner-webb,mississippi-state,A,15,31,0,,
2007-09-22,2007,R,,missouri,illinois-state,H,38,17,0,25.0,
2007-09-22,2007,R,,illinois-state,missouri,A,17,38,0,,25.0
2007-09-22,2007,R,,navy,duke,H,46,43,0,,
2007-09-22,2007,R,,duke,navy,A,43,46,0,,
2007-09-22,2007,R,,nebraska,ball-state,H,41,40,0,24.0,
2007-09-22,2007,R,,ball-state,nebraska,A,40,41,0,,24.0
2007-09-22,2007,R,,nevada-las-vegas,utah,H,27,0,0,,
2007-09-22,2007,R,,utah,nevada-las-vegas,A,0,27,0,,
2007-09-22,2007,R,,new-mexico,sacramento-state,H,58,0,0,,
2007-09-22,2007,R,,sacramento-state,new-mexico,A,0,58,0,,
2007-09-22,2007,R,,north-dakota-state,central-michigan,A,44,14,0,,
2007-09-22,2007,R,,central-michigan,north-dakota-state,H,14,44,0,,
2007-09-22,2007,R,,northern-illinois,idaho,A,42,35,0,,
2007-09-22,2007,R,,idaho,northern-illinois,H,35,42,0,,
2007-09-22,2007,R,,ohio-state,northwestern,H,58,7,0,8.0,
2007-09-22,2007,R,,northwestern,ohio-state,A,7,58,0,,8.0
2007-09-22,2007,R,,oklahoma-state,texas-tech,H,49,45,0,,
2007-09-22,2007,R,,texas-tech,oklahoma-state,A,45,49,0,,
2007-09-22,2007,R,,oregon,stanford,A,55,31,0,13.0,
2007-09-22,2007,R,,stanford,oregon,H,31,55,0,,13.0
2007-09-22,2007,R,,purdue,minnesota,A,45,31,0,,
2007-09-22,2007,R,,minnesota,purdue,H,31,45,0,,
2007-09-22,2007,R,,san-diego-state,portland-state,H,52,17,0,,
2007-09-22,2007,R,,portland-state,san-diego-state,A,17,52,0,,
2007-09-22,2007,R,,san-jose-state,utah-state,A,23,20,0,,
2007-09-22,2007,R,,utah-state,san-jose-state,H,20,23,0,,
2007-09-22,2007,R,,south-florida,north-carolina,H,37,10,0,23.0,
2007-09-22,2007,R,,north-carolina,south-florida,A,10,37,0,,23.0
2007-09-22,2007,R,,southern-california,washington-state,H,47,14,0,1.0,
2007-09-22,2007,R,,washington-state,southern-california,A,14,47,0,,1.0
2007-09-22,2007,R,,syracuse,louisville,A,38,35,0,,18.0
2007-09-22,2007,R,,louisville,syracuse,H,35,38,0,18.0,
2007-09-22,2007,R,,tennessee,arkansas-state,H,48,27,0,,
2007-09-22,2007,R,,arkansas-state,tennessee,A,27,48,0,,
2007-09-22,2007,R,,texas,rice,H,58,14,0,7.0,
2007-09-22,2007,R,,rice,texas,A,14,58,0,,7.0
2007-09-22,2007,R,,texas-christian,southern-methodist,H,21,7,0,,
2007-09-22,2007,R,,southern-methodist,texas-christian,A,7,21,0,,
2007-09-22,2007,R,,texas-el-paso,texas-southern,H,52,12,0,,
2007-09-22,2007,R,,texas-southern,texas-el-paso,A,12,52,0,,
2007-09-22,2007,R,,toledo,iowa-state,H,36,35,0,,
2007-09-22,2007,R,,iowa-state,toledo,A,35,36,0,,
2007-09-22,2007,R,,troy,louisiana,A,48,31,0,,
2007-09-22,2007,R,,louisiana,troy,H,31,48,0,,
2007-09-22,2007,R,,tulane,southeastern-louisiana,H,35,27,0,,
2007-09-22,2007,R,,southeastern-louisiana,tulane,A,27,35,0,,
2007-09-22,2007,R,,ucla,washington,H,44,31,0,,
2007-09-22,2007,R,,washington,ucla,A,31,44,0,,
2007-09-22,2007,R,,virginia,georgia-tech,H,28,23,0,,
2007-09-22,2007,R,,georgia-tech,virginia,A,23,28,0,,
2007-09-22,2007,R,,virginia-tech,william-mary,H,44,3,0,17.0,
2007-09-22,2007,R,,william-mary,virginia-tech,A,3,44,0,,17.0
2007-09-22,2007,R,,wake-forest,maryland,H,31,24,0,,
2007-09-22,2007,R,,maryland,wake-forest,A,24,31,0,,
2007-09-22,2007,R,,west-virginia,east-carolina,H,48,7,0,5.0,
2007-09-22,2007,R,,east-carolina,west-virginia,A,7,48,0,,5.0
2007-09-22,2007,R,,western-michigan,central-connecticut-state,H,51,14,0,,
2007-09-22,2007,R,,central-connecticut-state,western-michigan,A,14,51,0,,
2007-09-22,2007,R,,wisconsin,iowa,H,17,13,0,9.0,
2007-09-22,2007,R,,iowa,wisconsin,A,13,17,0,,9.0
2007-09-22,2007,R,,wyoming,ohio,A,34,33,0,,
2007-09-22,2007,R,,ohio,wyoming,H,33,34,0,,
2007-09-27,2007,R,,arkansas-state,memphis,H,35,31,0,,
2007-09-27,2007,R,,memphis,arkansas-state,A,31,35,0,,
2007-09-27,2007,R,,boise-state,southern-mississippi,H,38,16,0,,
2007-09-27,2007,R,,southern-mississippi,boise-state,A,16,38,0,,
2007-09-28,2007,R,,south-florida,west-virginia,H,21,13,0,18.0,5.0
2007-09-28,2007,R,,west-virginia,south-florida,A,13,21,0,5.0,18.0
2007-09-29,2007,R,,arizona,washington-state,H,48,20,0,,
2007-09-29,2007,R,,washington-state,arizona,A,20,48,0,,
2007-09-29,2007,R,,arizona-state,stanford,A,41,3,0,23.0,
2007-09-29,2007,R,,stanford,arizona-state,H,3,41,0,,23.0
2007-09-29,2007,R,,arkansas,north-texas,H,66,7,0,,
2007-09-29,2007,R,,north-texas,arkansas,A,7,66,0,,
2007-09-29,2007,R,,army,temple,H,37,21,0,,
2007-09-29,2007,R,,temple,army,A,21,37,0,,
2007-09-29,2007,R,,auburn,florida,A,20,17,0,,4.0
2007-09-29,2007,R,,florida,auburn,H,17,20,0,4.0,
2007-09-29,2007,R,,ball-state,buffalo,H,49,14,0,,
2007-09-29,2007,R,,buffalo,ball-state,A,14,49,0,,
2007-09-29,2007,R,,boston-college,massachusetts,H,24,14,0,12.0,
2007-09-29,2007,R,,massachusetts,boston-college,A,14,24,0,,12.0
2007-09-29,2007,R,,bowling-green,western-kentucky,H,41,21,0,,
2007-09-29,2007,R,,western-kentucky,bowling-green,A,21,41,0,,
2007-09-29,2007,R,,brigham-young,new-mexico,A,31,24,0,,
2007-09-29,2007,R,,new-mexico,brigham-young,H,24,31,0,,
2007-09-29,2007,R,,california,oregon,A,31,24,0,6.0,11.0
2007-09-29,2007,R,,oregon,california,H,24,31,0,11.0,6.0
2007-09-29,2007,R,,central-florida,louisiana,H,37,19,0,,
2007-09-29,2007,R,,louisiana,central-florida,A,19,37,0,,
2007-09-29,2007,R,,central-michigan,northern-illinois,H,35,10,0,,
2007-09-29,2007,R,,northern-illinois,central-michigan,A,10,35,0,,
2007-09-29,2007,R,,cincinnati,san-diego-state,A,52,23,0,24.0,
2007-09-29,2007,R,,san-diego-state,cincinnati,H,23,52,0,,24.0
2007-09-29,2007,R,,colorado,oklahoma,H,27,24,0,,3.0
2007-09-29,2007,R,,oklahoma,colorado,A,24,27,0,3.0,
2007-09-29,2007,R,,connecticut,akron,H,44,10,0,,
2007-09-29,2007,R,,akron,connecticut,A,10,44,0,,
2007-09-29,2007,R,,east-carolina,houston,A,37,35,0,,
2007-09-29,2007,R,,houston,east-carolina,H,35,37,0,,
2007-09-29,2007,R,,florida-state,alabama,N,21,14,0,,22.0
2007-09-29,2007,R,,alabama,florida-state,N,14,21,0,22.0,
2007-09-29,2007,R,,fresno-state,louisiana-tech,H,17,6,0,,
2007-09-29,2007,R,,louisiana-tech,fresno-state,A,6,17,0,,
2007-09-29,2007,R,,georgia,mississippi,H,45,17,0,15.0,
2007-09-29,2007,R,,mississippi,georgia,A,17,45,0,,15.0
2007-09-29,2007,R,,georgia-tech,clemson,H,13,3,0,,13.0
2007-09-29,2007,R,,clemson,georgia-tech,A,3,13,0,13.0,
2007-09-29,2007,R,,hawaii,idaho,A,48,20,0,19.0,
2007-09-29,2007,R,,idaho,hawaii,H,20,48,0,,19.0
2007-09-29,2007,R,,illinois,penn-state,H,27,20,0,,21.0
2007-09-29,2007,R,,penn-state,illinois,A,20,27,0,21.0,
2007-09-29,2007,R,,indiana,iowa,A,38,20,0,,
2007-09-29,2007,R,,iowa,indiana,H,20,38,0,,
2007-09-29,2007,R,,kansas-state,texas,A,41,21,0,,7.0
2007-09-29,2007,R,,texas,kansas-state,H,21,41,0,7.0,
2007-09-29,2007,R,,kent-state,ohio,A,33,25,0,,
2007-09-29,2007,R,,ohio,kent-state,H,25,33,0,,
2007-09-29,2007,R,,kentucky,florida-atlantic,H,45,17,0,14.0,
2007-09-29,2007,R,,florida-atlantic,kentucky,A,17,45,0,,14.0
2007-09-29,2007,R,,louisiana-state,tulane,A,34,9,0,2.0,
2007-09-29,2007,R,,tulane,louisiana-state,H,9,34,0,,2.0
2007-09-29,2007,R,,louisville,north-carolina-state,A,29,10,0,,
2007-09-29,2007,R,,north-carolina-state,louisville,H,10,29,0,,
2007-09-29,2007,R,,maryland,rutgers,A,34,24,0,,10.0
2007-09-29,2007,R,,rutgers,maryland,H,24,34,0,10.0,
2007-09-29,2007,R,,miami-fl,duke,H,24,14,0,,
2007-09-29,2007,R,,duke,miami-fl,A,14,24,0,,
2007-09-29,2007,R,,miami-oh,syracuse,H,17,14,0,,
2007-09-29,2007,R,,syracuse,miami-oh,A,14,17,0,,
2007-09-29,2007,R,,michigan,northwestern,A,28,16,0,,
2007-09-29,2007,R,,northwestern,michigan,H,16,28,0,,
2007-09-29,2007,R,,middle-tennessee-state,florida-international,H,47,6,0,,
2007-09-29,2007,R,,florida-international,middle-tennessee-state,A,6,47,0,,
2007-09-29,2007,R,,navy,air-force,H,31,20,0,,
2007-09-29,2007,R,,air-force,navy,A,20,31,0,,
2007-09-29,2007,R,,nebraska,iowa-state,H,35,17,0,25.0,
2007-09-29,2007,R,,iowa-state,nebraska,A,17,35,0,,25.0
2007-09-29,2007,R,,nevada,nevada-las-vegas,H,27,20,0,,
2007-09-29,2007,R,,nevada-las-vegas,nevada,A,20,27,0,,
2007-09-29,2007,R,,new-mexico-state,arkansas-pine-bluff,H,20,17,0,,
2007-09-29,2007,R,,arkansas-pine-bluff,new-mexico-state,A,17,20,0,,
2007-09-29,2007,R,,ohio-state,minnesota,A,30,7,0,8.0,
2007-09-29,2007,R,,minnesota,ohio-state,H,7,30,0,,8.0
2007-09-29,2007,R,,oklahoma-state,sam-houston,H,39,3,0,,
2007-09-29,2007,R,,sam-houston,oklahoma-state,A,3,39,0,,
2007-09-29,2007,R,,purdue,notre-dame,H,33,19,0,,
2007-09-29,2007,R,,notre-dame,purdue,A,19,33,0,,
2007-09-29,2007,R,,san-jose-state,california-davis,H,34,14,0,,
2007-09-29,2007,R,,california-davis,san-jose-state,A,14,34,0,,
2007-09-29,2007,R,,south-carolina,mississippi-state,H,38,21,0,16.0,
2007-09-29,2007,R,,mississippi-state,south-carolina,A,21,38,0,,16.0
2007-09-29,2007,R,,southern-california,washington,A,27,24,0,1.0,
2007-09-29,2007,R,,washington,southern-california,H,24,27,0,,1.0
2007-09-29,2007,R,,texas-a-m,baylor,H,34,10,0,,
2007-09-29,2007,R,,baylor,texas-a-m,A,10,34,0,,
2007-09-29,2007,R,,texas-christian,colorado-state,H,24,12,0,,
2007-09-29,2007,R,,colorado-state,texas-christian,A,12,24,0,,
2007-09-29,2007,R,,texas-tech,northwestern-state,H,75,7,0,,
2007-09-29,2007,R,,northwestern-state,texas-tech,A,7,75,0,,
2007-09-29,2007,R,,texas-el-paso,southern-methodist,A,48,45,0,,
2007-09-29,2007,R,,southern-methodist,texas-el-paso,H,45,48,0,,
2007-09-29,2007,R,,troy,louisiana-monroe,H,24,7,0,,
2007-09-29,2007,R,,louisiana-monroe,troy,A,7,24,0,,
2007-09-29,2007,R,,tulsa,alabama-birmingham,H,38,30,0,,
2007-09-29,2007,R,,alabama-birmingham,tulsa,A,30,38,0,,
2007-09-29,2007,R,,ucla,oregon-state,A,40,14,0,,
2007-09-29,2007,R,,oregon-state,ucla,H,14,40,0,,
2007-09-29,2007,R,,utah,utah-state,H,34,18,0,,
2007-09-29,2007,R,,utah-state,utah,A,18,34,0,,
2007-09-29,2007,R,,vanderbilt,eastern-michigan,H,30,7,0,,
2007-09-29,2007,R,,eastern-michigan,vanderbilt,A,7,30,0,,
2007-09-29,2007,R,,virginia,pittsburgh,H,44,14,0,,
2007-09-29,2007,R,,pittsburgh,virginia,A,14,44,0,,
2007-09-29,2007,R,,virginia-tech,north-carolina,H,17,10,0,17.0,
2007-09-29,2007,R,,north-carolina,virginia-tech,A,10,17,0,,17.0
2007-09-29,2007,R,,western-michigan,toledo,A,42,28,0,,
2007-09-29,2007,R,,toledo,western-michigan,H,28,42,0,,
2007-09-29,2007,R,,wisconsin,michigan-state,H,37,34,0,9.0,
2007-09-29,2007,R,,michigan-state,wisconsin,A,34,37,0,,9.0
2007-10-02,2007,R,,memphis,marshall,H,24,21,0,,
2007-10-02,2007,R,,marshall,memphis,A,21,24,0,,
2007-10-03,2007,R,,rice,southern-mississippi,A,31,29,0,,
2007-10-03,2007,R,,southern-mississippi,rice,H,29,31,0,,
2007-10-04,2007,R,,south-carolina,kentucky,H,38,23,0,11.0,8.0
2007-10-04,2007,R,,kentucky,south-carolina,A,23,38,0,8.0,11.0
2007-10-05,2007,R,,utah,louisville,A,44,35,0,,
2007-10-05,2007,R,,louisville,utah,H,35,44,0,,
2007-10-06,2007,R,,air-force,nevada-las-vegas,H,31,14,0,,
2007-10-06,2007,R,,nevada-las-vegas,air-force,A,14,31,0,,
2007-10-06,2007,R,,akron,western-michigan,A,39,38,0,,
2007-10-06,2007,R,,western-michigan,akron,H,38,39,0,,
2007-10-06,2007,R,,alabama,houston,H,30,24,0,,
2007-10-06,2007,R,,houston,alabama,A,24,30,0,,
2007-10-06,2007,R,,arizona-state,washington-state,A,23,20,0,18.0,
2007-10-06,2007,R,,washington-state,arizona-state,H,20,23,0,,18.0
2007-10-06,2007,R,,arkansas,chattanooga,H,34,15,0,,
2007-10-06,2007,R,,chattanooga,arkansas,A,15,34,0,,
2007-10-06,2007,R,,army,tulane,H,20,17,0,,
2007-10-06,2007,R,,tulane,army,A,17,20,0,,
2007-10-06,2007,R,,auburn,vanderbilt,H,35,7,0,,
2007-10-06,2007,R,,vanderbilt,auburn,A,7,35,0,,
2007-10-06,2007,R,,boston-college,bowling-green,H,55,24,0,7.0,
2007-10-06,2007,R,,bowling-green,boston-college,A,24,55,0,,7.0
2007-10-06,2007,R,,buffalo,ohio,H,31,10,0,,
2007-10-06,2007,R,,ohio,buffalo,A,10,31,0,,
2007-10-06,2007,R,,central-michigan,ball-state,A,58,38,0,,
2007-10-06,2007,R,,ball-state,central-michigan,H,38,58,0,,
2007-10-06,2007,R,,cincinnati,rutgers,A,28,23,0,20.0,21.0
2007-10-06,2007,R,,rutgers,cincinnati,H,23,28,0,21.0,20.0
2007-10-06,2007,R,,colorado,baylor,A,43,23,0,,
2007-10-06,2007,R,,baylor,colorado,H,23,43,0,,
2007-10-06,2007,R,,east-carolina,central-florida,H,52,38,0,,
2007-10-06,2007,R,,central-florida,east-carolina,A,38,52,0,,
2007-10-06,2007,R,,florida-state,north-carolina-state,H,27,10,0,,
2007-10-06,2007,R,,north-carolina-state,florida-state,A,10,27,0,,
2007-10-06,2007,R,,fresno-state,nevada,A,49,41,0,,
2007-10-06,2007,R,,nevada,fresno-state,H,41,49,0,,
2007-10-06,2007,R,,hawaii,utah-state,H,52,37,0,16.0,
2007-10-06,2007,R,,utah-state,hawaii,A,37,52,0,,16.0
2007-10-06,2007,R,,illinois,wisconsin,H,31,26,0,,5.0
2007-10-06,2007,R,,wisconsin,illinois,A,26,31,0,5.0,
2007-10-06,2007,R,,indiana,minnesota,H,40,20,0,,
2007-10-06,2007,R,,minnesota,indiana,A,20,40,0,,
2007-10-06,2007,R,,kansas,kansas-state,A,30,24,0,,24.0
2007-10-06,2007,R,,kansas-state,kansas,H,24,30,0,24.0,
2007-10-06,2007,R,,louisiana,north-texas,A,38,29,0,,
2007-10-06,2007,R,,north-texas,louisiana,H,29,38,0,,
2007-10-06,2007,R,,louisiana-state,florida,H,28,24,0,1.0,9.0
2007-10-06,2007,R,,florida,louisiana-state,A,24,28,0,9.0,1.0
2007-10-06,2007,R,,louisiana-monroe,arkansas-state,H,30,13,0,,
2007-10-06,2007,R,,arkansas-state,louisiana-monroe,A,13,30,0,,
2007-10-06,2007,R,,maryland,georgia-tech,H,28,26,0,,
2007-10-06,2007,R,,georgia-tech,maryland,A,26,28,0,,
2007-10-06,2007,R,,miami-oh,kent-state,A,20,13,0,,
2007-10-06,2007,R,,kent-state,miami-oh,H,13,20,0,,
2007-10-06,2007,R,,michigan,eastern-michigan,H,33,22,0,,
2007-10-06,2007,R,,eastern-michigan,michigan,A,22,33,0,,
2007-10-06,2007,R,,mississippi,louisiana-tech,H,24,0,0,,
2007-10-06,2007,R,,louisiana-tech,mississippi,A,0,24,0,,
2007-10-06,2007,R,,mississippi-state,alabama-birmingham,H,30,13,0,,
2007-10-06,2007,R,,alabama-birmingham,mississippi-state,A,13,30,0,,
2007-10-06,2007,R,,missouri,nebraska,H,41,6,0,17.0,25.0
2007-10-06,2007,R,,nebraska,missouri,A,6,41,0,25.0,17.0
2007-10-06,2007,R,,north-carolina,miami-fl,H,33,27,0,,
2007-10-06,2007,R,,miami-fl,north-carolina,A,27,33,0,,
2007-10-06,2007,R,,northwestern,michigan-state,A,48,41,0,,
2007-10-06,2007,R,,michigan-state,northwestern,H,41,48,0,,
2007-10-06,2007,R,,notre-dame,ucla,A,20,6,0,,
2007-10-06,2007,R,,ucla,notre-dame,H,6,20,0,,
2007-10-06,2007,R,,ohio-state,purdue,A,23,7,0,4.0,23.0
2007-10-06,2007,R,,purdue,ohio-state,H,7,23,0,23.0,4.0
2007-10-06,2007,R,,oklahoma,texas,N,28,21,0,10.0,19.0
2007-10-06,2007,R,,texas,oklahoma,N,21,28,0,19.0,10.0
2007-10-06,2007,R,,oregon-state,arizona,H,31,16,0,,
2007-10-06,2007,R,,arizona,oregon-state,A,16,31,0,,
2007-10-06,2007,R,,penn-state,iowa,H,27,7,0,,
2007-10-06,2007,R,,iowa,penn-state,A,7,27,0,,
2007-10-06,2007,R,,san-diego-state,colorado-state,A,24,20,0,,
2007-10-06,2007,R,,colorado-state,san-diego-state,H,20,24,0,,
2007-10-06,2007,R,,san-jose-state,idaho,H,28,20,0,,
2007-10-06,2007,R,,idaho,san-jose-state,A,20,28,0,,
2007-10-06,2007,R,,south-florida,florida-atlantic,A,35,23,0,6.0,
2007-10-06,2007,R,,florida-atlantic,south-florida,H,23,35,0,,6.0
2007-10-06,2007,R,,stanford,southern-california,A,24,23,0,,2.0
2007-10-06,2007,R,,southern-california,stanford,H,23,24,0,2.0,
2007-10-06,2007,R,,temple,northern-illinois,H,16,15,0,,
2007-10-06,2007,R,,northern-illinois,temple,A,15,16,0,,
2007-10-06,2007,R,,tennessee,georgia,H,35,14,0,,12.0
2007-10-06,2007,R,,georgia,tennessee,A,14,35,0,12.0,
2007-10-06,2007,R,,texas-a-m,oklahoma-state,H,24,23,0,,
2007-10-06,2007,R,,oklahoma-state,texas-a-m,A,23,24,0,,
2007-10-06,2007,R,,texas-tech,iowa-state,H,42,17,0,,
2007-10-06,2007,R,,iowa-state,texas-tech,A,17,42,0,,
2007-10-06,2007,R,,texas-el-paso,tulsa,H,48,47,0,,
2007-10-06,2007,R,,tulsa,texas-el-paso,A,47,48,0,,
2007-10-06,2007,R,,toledo,liberty,H,35,34,0,,
2007-10-06,2007,R,,liberty,toledo,A,34,35,0,,
2007-10-06,2007,R,,troy,florida-international,A,34,16,0,,
2007-10-06,2007,R,,florida-international,troy,H,16,34,0,,
2007-10-06,2007,R,,virginia,middle-tennessee-state,A,23,21,0,,
2007-10-06,2007,R,,middle-tennessee-state,virginia,H,21,23,0,,
2007-10-06,2007,R,,virginia-tech,clemson,A,41,23,0,15.0,22.0
2007-10-06,2007,R,,clemson,virginia-tech,H,23,41,0,22.0,15.0
2007-10-06,2007,R,,wake-forest,duke,A,41,36,0,,
2007-10-06,2007,R,,duke,wake-forest,H,36,41,0,,
2007-10-06,2007,R,,west-virginia,syracuse,A,55,14,0,13.0,
2007-10-06,2007,R,,syracuse,west-virginia,H,14,55,0,,13.0
2007-10-06,2007,R,,wyoming,texas-christian,H,24,21,0,,
2007-10-06,2007,R,,texas-christian,wyoming,A,21,24,0,,
2007-10-07,2007,R,,boise-state,new-mexico-state,H,58,0,0,,
2007-10-07,2007,R,,new-mexico-state,boise-state,A,0,58,0,,
2007-10-10,2007,R,,navy,pittsburgh,A,48,45,0,,
2007-10-10,2007,R,,pittsburgh,navy,H,45,48,0,,
2007-10-11,2007,R,,wake-forest,florida-state,H,24,21,0,,21.0
2007-10-11,2007,R,,florida-state,wake-forest,A,21,24,0,21.0,
2007-10-12,2007,R,,hawaii,san-jose-state,A,42,35,0,16.0,
2007-10-12,2007,R,,san-jose-state,hawaii,H,35,42,0,,16.0
2007-10-13,2007,R,,air-force,colorado-state,A,45,21,0,,
2007-10-13,2007,R,,colorado-state,air-force,H,21,45,0,,
2007-10-13,2007,R,,alabama,mississippi,A,27,24,0,,
2007-10-13,2007,R,,mississippi,alabama,H,24,27,0,,
2007-10-13,2007,R,,alabama-birmingham,tulane,H,26,21,0,,
2007-10-13,2007,R,,tulane,alabama-birmingham,A,21,26,0,,
2007-10-13,2007,R,,arizona-state,washington,H,44,20,0,14.0,
2007-10-13,2007,R,,washington,arizona-state,A,20,44,0,,14.0
2007-10-13,2007,R,,arkansas-state,louisiana,H,52,21,0,,
2007-10-13,2007,R,,louisiana,arkansas-state,A,21,52,0,,
2007-10-13,2007,R,,auburn,arkansas,A,9,7,0,22.0,
2007-10-13,2007,R,,arkansas,auburn,H,7,9,0,,22.0
2007-10-13,2007,R,,ball-state,western-kentucky,H,35,12,0,,
2007-10-13,2007,R,,western-kentucky,ball-state,A,12,35,0,,
2007-10-13,2007,R,,boston-college,notre-dame,A,27,14,0,4.0,
2007-10-13,2007,R,,notre-dame,boston-college,H,14,27,0,,4.0
2007-10-13,2007,R,,brigham-young,nevada-las-vegas,A,24,14,0,,
2007-10-13,2007,R,,nevada-las-vegas,brigham-young,H,14,24,0,,
2007-10-13,2007,R,,buffalo,toledo,H,43,33,0,,
2007-10-13,2007,R,,toledo,buffalo,A,33,43,0,,
2007-10-13,2007,R,,central-michigan,army,H,47,23,0,,
2007-10-13,2007,R,,army,central-michigan,A,23,47,0,,
2007-10-13,2007,R,,east-carolina,texas-el-paso,A,45,42,0,,
2007-10-13,2007,R,,texas-el-paso,east-carolina,H,42,45,0,,
2007-10-13,2007,R,,fresno-state,idaho,A,37,24,0,,
2007-10-13,2007,R,,idaho,fresno-state,H,24,37,0,,
2007-10-13,2007,R,,georgia,vanderbilt,A,20,17,0,24.0,
2007-10-13,2007,R,,vanderbilt,georgia,H,17,20,0,,24.0
2007-10-13,2007,R,,georgia-tech,miami-fl,A,17,14,0,,
2007-10-13,2007,R,,miami-fl,georgia-tech,H,14,17,0,,
2007-10-13,2007,R,,houston,rice,H,56,48,0,,
2007-10-13,2007,R,,rice,houston,A,48,56,0,,
2007-10-13,2007,R,,iowa,illinois,H,10,6,0,,18.0
