Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2025-08-30,2025,R,,arizona,hawaii,H,40,6,0,,
2025-08-30,2025,R,,hawaii,arizona,A,6,40,0,,
2025-08-30,2025,R,,arizona-state,northern-arizona,H,38,19,0,11.0,
2025-08-30,2025,R,,northern-arizona,arizona-state,A,19,38,0,,11.0
2025-08-30,2025,R,,arkansas,alabama-a-m,H,52,7,0,,
2025-08-30,2025,R,,alabama-a-m,arkansas,A,7,52,0,,
2025-08-30,2025,R,,arkansas-state,southeast-missouri-state,H,42,24,0,,
2025-08-30,2025,R,,southeast-missouri-state,arkansas-state,A,24,42,0,,
2025-08-30,2025,R,,austin-peay,middle-tennessee-state,A,34,14,0,,
2025-08-30,2025,R,,middle-tennessee-state,austin-peay,H,14,34,0,,
2025-08-30,2025,R,,boston-college,fordham,H,66,10,0,,
2025-08-30,2025,R,,fordham,boston-college,A,10,66,0,,
2025-08-30,2025,R,,brigham-young,portland-state,H,69,0,0,,
2025-08-30,2025,R,,portland-state,brigham-young,A,0,69,0,,
2025-08-30,2025,R,,california,oregon-state,A,34,15,0,,
2025-08-30,2025,R,,oregon-state,california,H,15,34,0,,
2025-08-30,2025,R,,connecticut,central-connecticut-state,H,59,13,0,,
2025-08-30,2025,R,,central-connecticut-state,connecticut,A,13,59,0,,
2025-08-30,2025,R,,florida,long-island,H,55,0,0,15.0,
2025-08-30,2025,R,,long-island,florida,A,0,55,0,,15.0
2025-08-30,2025,R,,florida-state,alabama,H,31,17,0,,8.0
2025-08-30,2025,R,,alabama,florida-state,A,17,31,0,8.0,
2025-08-30,2025,R,,fresno-state,georgia-southern,H,42,14,0,,
2025-08-30,2025,R,,georgia-southern,fresno-state,A,14,42,0,,
2025-08-30,2025,R,,georgia,marshall,H,45,7,0,5.0,
2025-08-30,2025,R,,marshall,georgia,A,7,45,0,,5.0
2025-08-30,2025,R,,indiana,old-dominion,H,27,14,0,20.0,
2025-08-30,2025,R,,old-dominion,indiana,A,14,27,0,,20.0
2025-08-30,2025,R,,iowa,albany,H,34,7,0,,
2025-08-30,2025,R,,albany,iowa,A,7,34,0,,
2025-08-30,2025,R,,iowa-state,south-dakota,H,55,7,0,22.0,
2025-08-30,2025,R,,south-dakota,iowa-state,A,7,55,0,,22.0
2025-08-30,2025,R,,james-madison,weber-state,H,45,10,0,,
2025-08-30,2025,R,,weber-state,james-madison,A,10,45,0,,
2025-08-30,2025,R,,kansas-state,north-dakota,H,38,35,0,17.0,
2025-08-30,2025,R,,north-dakota,kansas-state,A,35,38,0,,17.0
2025-08-30,2025,R,,kent-state,merrimack,H,21,17,0,,
2025-08-30,2025,R,,merrimack,kent-state,A,17,21,0,,
2025-08-30,2025,R,,kentucky,toledo,H,24,16,0,,
2025-08-30,2025,R,,toledo,kentucky,A,16,24,0,,
2025-08-30,2025,R,,liberty,maine,H,28,7,0,,
2025-08-30,2025,R,,maine,liberty,A,7,28,0,,
2025-08-30,2025,R,,louisiana-state,clemson,A,17,10,0,9.0,4.0
2025-08-30,2025,R,,clemson,louisiana-state,H,10,17,0,4.0,9.0
2025-08-30,2025,R,,louisiana-tech,southeastern-louisiana,H,24,0,0,,
2025-08-30,2025,R,,southeastern-louisiana,louisiana-tech,A,0,24,0,,
2025-08-30,2025,R,,louisville,eastern-kentucky,H,51,17,0,,
2025-08-30,2025,R,,eastern-kentucky,louisville,A,17,51,0,,
2025-08-30,2025,R,,maryland,florida-atlantic,H,39,7,0,,
2025-08-30,2025,R,,florida-atlantic,maryland,A,7,39,0,,
2025-08-30,2025,R,,memphis,chattanooga,H,45,10,0,,
2025-08-30,2025,R,,chattanooga,memphis,A,10,45,0,,
2025-08-30,2025,R,,michigan,new-mexico,H,34,17,0,14.0,
2025-08-30,2025,R,,new-mexico,michigan,A,17,34,0,,14.0
2025-08-30,2025,R,,mississippi,georgia-state,H,63,7,0,21.0,
2025-08-30,2025,R,,georgia-state,mississippi,A,7,63,0,,21.0
2025-08-30,2025,R,,mississippi-state,southern-mississippi,A,34,17,0,,
2025-08-30,2025,R,,southern-mississippi,mississippi-state,H,17,34,0,,
2025-08-30,2025,R,,navy,virginia-military-institute,H,52,7,0,,
2025-08-30,2025,R,,virginia-military-institute,navy,A,7,52,0,,
2025-08-30,2025,R,,new-mexico-state,bryant,H,19,3,0,,
2025-08-30,2025,R,,bryant,new-mexico-state,A,3,19,0,,
2025-08-30,2025,R,,north-texas,lamar,H,51,0,0,,
2025-08-30,2025,R,,lamar,north-texas,A,0,51,0,,
2025-08-30,2025,R,,northern-illinois,holy-cross,H,19,17,0,,
2025-08-30,2025,R,,holy-cross,northern-illinois,A,17,19,0,,
2025-08-30,2025,R,,ohio-state,texas,H,14,7,0,3.0,1.0
2025-08-30,2025,R,,texas,ohio-state,A,7,14,0,1.0,3.0
2025-08-30,2025,R,,oklahoma,illinois-state,H,35,3,0,18.0,
2025-08-30,2025,R,,illinois-state,oklahoma,A,3,35,0,,18.0
2025-08-30,2025,R,,oregon,montana-state,H,59,13,0,7.0,
2025-08-30,2025,R,,montana-state,oregon,A,13,59,0,,7.0
2025-08-30,2025,R,,penn-state,nevada,H,46,11,0,2.0,
2025-08-30,2025,R,,nevada,penn-state,A,11,46,0,,2.0
2025-08-30,2025,R,,pittsburgh,duquesne,H,61,9,0,,
2025-08-30,2025,R,,duquesne,pittsburgh,A,9,61,0,,
2025-08-30,2025,R,,purdue,ball-state,H,31,0,0,,
2025-08-30,2025,R,,ball-state,purdue,A,0,31,0,,
2025-08-30,2025,R,,rice,louisiana,A,14,12,0,,
2025-08-30,2025,R,,louisiana,rice,H,12,14,0,,
2025-08-30,2025,R,,south-alabama,morgan-state,H,38,21,0,,
2025-08-30,2025,R,,morgan-state,south-alabama,A,21,38,0,,
2025-08-30,2025,R,,southern-california,missouri-state,H,73,13,0,,
2025-08-30,2025,R,,missouri-state,southern-california,A,13,73,0,,
2025-08-30,2025,R,,southern-methodist,east-texas-a-m,H,42,13,0,16.0,
2025-08-30,2025,R,,east-texas-a-m,southern-methodist,A,13,42,0,,16.0
2025-08-30,2025,R,,temple,massachusetts,A,42,10,0,,
2025-08-30,2025,R,,massachusetts,temple,H,10,42,0,,
2025-08-30,2025,R,,tennessee,syracuse,N,45,26,0,24.0,
2025-08-30,2025,R,,syracuse,tennessee,N,26,45,0,,24.0
2025-08-30,2025,R,,texas-a-m,texas-san-antonio,H,42,24,0,19.0,
2025-08-30,2025,R,,texas-san-antonio,texas-a-m,A,24,42,0,,19.0
2025-08-30,2025,R,,texas-state,eastern-michigan,H,52,27,0,,
2025-08-30,2025,R,,eastern-michigan,texas-state,A,27,52,0,,
2025-08-30,2025,R,,texas-tech,arkansas-pine-bluff,H,67,7,0,23.0,
2025-08-30,2025,R,,arkansas-pine-bluff,texas-tech,A,7,67,0,,23.0
2025-08-30,2025,R,,troy,nicholls-state,H,38,20,0,,
2025-08-30,2025,R,,nicholls-state,troy,A,20,38,0,,
2025-08-30,2025,R,,tulane,northwestern,H,23,3,0,,
2025-08-30,2025,R,,northwestern,tulane,A,3,23,0,,
2025-08-30,2025,R,,tulsa,abilene-christian,H,35,7,0,,
2025-08-30,2025,R,,abilene-christian,tulsa,A,7,35,0,,
2025-08-30,2025,R,,utah,ucla,A,43,10,0,,
2025-08-30,2025,R,,ucla,utah,H,10,43,0,,
2025-08-30,2025,R,,utah-state,texas-el-paso,H,28,16,0,,
2025-08-30,2025,R,,texas-el-paso,utah-state,A,16,28,0,,
2025-08-30,2025,R,,vanderbilt,charleston-southern,H,45,3,0,,
2025-08-30,2025,R,,charleston-southern,vanderbilt,A,3,45,0,,
2025-08-30,2025,R,,virginia,coastal-carolina,H,48,7,0,,
2025-08-30,2025,R,,coastal-carolina,virginia,A,7,48,0,,
2025-08-30,2025,R,,washington,colorado-state,H,38,21,0,,
2025-08-30,2025,R,,colorado-state,washington,A,21,38,0,,
2025-08-30,2025,R,,washington-state,idaho,H,13,10,0,,
2025-08-30,2025,R,,idaho,washington-state,A,10,13,0,,
2025-08-30,2025,R,,west-virginia,robert-morris,H,45,3,0,,
2025-08-30,2025,R,,robert-morris,west-virginia,A,3,45,0,,
2025-08-30,2025,R,,western-kentucky,north-alabama,H,55,6,0,,
2025-08-30,2025,R,,north-alabama,western-kentucky,A,6,55,0,,
2025-08-31,2025,R,,miami-fl,notre-dame,H,27,24,0,10.0,6.0
2025-08-31,2025,R,,notre-dame,miami-fl,A,24,27,0,6.0,10.0
2025-08-31,2025,R,,south-carolina,virginia-tech,N,24,11,0,13.0,
2025-08-31,2025,R,,virginia-tech,south-carolina,N,11,24,0,,13.0
2025-09-01,2025,R,,texas-christian,north-carolina,A,48,14,0,,
2025-09-01,2025,R,,north-carolina,texas-christian,H,14,48,0,,
2025-09-05,2025,R,,boise-state,eastern-washington,H,51,14,0,,
2025-09-05,2025,R,,eastern-washington,boise-state,A,14,51,0,,
2025-09-05,2025,R,,louisville,james-madison,H,28,14,0,,
2025-09-05,2025,R,,james-madison,louisville,A,14,28,0,,
2025-09-05,2025,R,,maryland,northern-illinois,H,20,9,0,,
2025-09-05,2025,R,,northern-illinois,maryland,A,9,20,0,,
2025-09-05,2025,R,,northwestern,western-illinois,H,42,7,0,,
2025-09-05,2025,R,,western-illinois,northwestern,A,7,42,0,,
2025-09-06,2025,R,,alabama,louisiana-monroe,H,73,0,0,21.0,
2025-09-06,2025,R,,louisiana-monroe,alabama,A,0,73,0,,21.0
2025-09-06,2025,R,,appalachian-state,lindenwood,H,20,13,0,,
2025-09-06,2025,R,,lindenwood,appalachian-state,A,13,20,0,,
2025-09-06,2025,R,,arizona,weber-state,H,48,3,0,,
2025-09-06,2025,R,,weber-state,arizona,A,3,48,0,,
2025-09-06,2025,R,,arkansas,arkansas-state,H,56,14,0,,
2025-09-06,2025,R,,arkansas-state,arkansas,A,14,56,0,,
2025-09-06,2025,R,,army,kansas-state,A,24,21,0,,
2025-09-06,2025,R,,kansas-state,army,H,21,24,0,,
2025-09-06,2025,R,,auburn,ball-state,H,42,3,0,,
2025-09-06,2025,R,,ball-state,auburn,A,3,42,0,,
2025-09-06,2025,R,,baylor,southern-methodist,A,48,45,0,,17.0
2025-09-06,2025,R,,southern-methodist,baylor,H,45,48,0,17.0,
2025-09-06,2025,R,,brigham-young,stanford,H,27,3,0,,
2025-09-06,2025,R,,stanford,brigham-young,A,3,27,0,,
2025-09-06,2025,R,,bryant,massachusetts,A,27,26,0,,
2025-09-06,2025,R,,massachusetts,bryant,H,26,27,0,,
2025-09-06,2025,R,,buffalo,st-francis-pa,H,45,6,0,,
2025-09-06,2025,R,,st-francis-pa,buffalo,A,6,45,0,,
2025-09-06,2025,R,,california,texas-southern,H,35,3,0,,
2025-09-06,2025,R,,texas-southern,california,A,3,35,0,,
2025-09-06,2025,R,,central-florida,north-carolina-a-t,H,68,7,0,,
2025-09-06,2025,R,,north-carolina-a-t,central-florida,A,7,68,0,,
2025-09-06,2025,R,,cincinnati,bowling-green,H,34,20,0,,
2025-09-06,2025,R,,bowling-green,cincinnati,A,20,34,0,,
2025-09-06,2025,R,,clemson,troy,H,27,16,0,8.0,
2025-09-06,2025,R,,troy,clemson,A,16,27,0,,8.0
2025-09-06,2025,R,,coastal-carolina,charleston-southern,H,13,0,0,,
2025-09-06,2025,R,,charleston-southern,coastal-carolina,A,0,13,0,,
2025-09-06,2025,R,,colorado,delaware,H,31,7,0,,
2025-09-06,2025,R,,delaware,colorado,A,7,31,0,,
2025-09-06,2025,R,,colorado-state,northern-colorado,H,21,17,0,,
2025-09-06,2025,R,,northern-colorado,colorado-state,A,17,21,0,,
2025-09-06,2025,R,,east-carolina,campbell,H,56,3,0,,
2025-09-06,2025,R,,campbell,east-carolina,A,3,56,0,,
2025-09-06,2025,R,,florida-atlantic,florida-a-m,H,56,14,0,,
2025-09-06,2025,R,,florida-a-m,florida-atlantic,A,14,56,0,,
2025-09-06,2025,R,,florida-state,east-texas-a-m,H,77,3,0,14.0,
2025-09-06,2025,R,,east-texas-a-m,florida-state,A,3,77,0,,14.0
2025-09-06,2025,R,,fresno-state,oregon-state,A,36,27,0,,
2025-09-06,2025,R,,oregon-state,fresno-state,H,27,36,0,,
2025-09-06,2025,R,,georgia,austin-peay,H,28,6,0,4.0,
2025-09-06,2025,R,,austin-peay,georgia,A,6,28,0,,4.0
2025-09-06,2025,R,,georgia-tech,gardner-webb,H,59,12,0,,
2025-09-06,2025,R,,gardner-webb,georgia-tech,A,12,59,0,,
2025-09-06,2025,R,,houston,rice,A,35,9,0,,
2025-09-06,2025,R,,rice,houston,H,9,35,0,,
2025-09-06,2025,R,,illinois,duke,A,45,19,0,11.0,
2025-09-06,2025,R,,duke,illinois,H,19,45,0,,11.0
2025-09-06,2025,R,,indiana,kennesaw-state,H,56,9,0,23.0,
2025-09-06,2025,R,,kennesaw-state,indiana,A,9,56,0,,23.0
2025-09-06,2025,R,,iowa-state,iowa,H,16,13,0,16.0,
2025-09-06,2025,R,,iowa,iowa-state,A,13,16,0,,16.0
2025-09-06,2025,R,,jacksonville-state,liberty,H,34,24,0,,
2025-09-06,2025,R,,liberty,jacksonville-state,A,24,34,0,,
2025-09-06,2025,R,,long-island,eastern-michigan,A,28,23,0,,
2025-09-06,2025,R,,eastern-michigan,long-island,H,23,28,0,,
2025-09-06,2025,R,,louisiana,mcneese-state,H,34,10,0,,
2025-09-06,2025,R,,mcneese-state,louisiana,A,10,34,0,,
2025-09-06,2025,R,,louisiana-state,louisiana-tech,H,23,7,0,3.0,
2025-09-06,2025,R,,louisiana-tech,louisiana-state,A,7,23,0,,3.0
2025-09-06,2025,R,,memphis,georgia-state,A,38,16,0,,
2025-09-06,2025,R,,georgia-state,memphis,H,16,38,0,,
2025-09-06,2025,R,,miami-fl,bethune-cookman,H,45,3,0,5.0,
2025-09-06,2025,R,,bethune-cookman,miami-fl,A,3,45,0,,5.0
2025-09-06,2025,R,,michigan-state,boston-college,H,42,40,0,,
2025-09-06,2025,R,,boston-college,michigan-state,A,40,42,0,,
2025-09-06,2025,R,,minnesota,northwestern-state,H,66,0,0,,
2025-09-06,2025,R,,northwestern-state,minnesota,A,0,66,0,,
2025-09-06,2025,R,,mississippi,kentucky,A,30,23,0,20.0,
2025-09-06,2025,R,,kentucky,mississippi,H,23,30,0,,20.0
2025-09-06,2025,R,,mississippi-state,arizona-state,H,24,20,0,,12.0
2025-09-06,2025,R,,arizona-state,mississippi-state,A,20,24,0,12.0,
2025-09-06,2025,R,,missouri,kansas,H,42,31,0,,
2025-09-06,2025,R,,kansas,missouri,A,31,42,0,,
2025-09-06,2025,R,,missouri-state,marshall,A,21,20,0,,
2025-09-06,2025,R,,marshall,missouri-state,H,20,21,0,,
2025-09-06,2025,R,,navy,alabama-birmingham,H,38,24,0,,
2025-09-06,2025,R,,alabama-birmingham,navy,A,24,38,0,,
2025-09-06,2025,R,,nebraska,akron,H,68,0,0,,
2025-09-06,2025,R,,akron,nebraska,A,0,68,0,,
2025-09-06,2025,R,,nevada,sacramento-state,H,20,17,0,,
2025-09-06,2025,R,,sacramento-state,nevada,A,17,20,0,,
2025-09-06,2025,R,,nevada-las-vegas,ucla,H,30,23,0,,
2025-09-06,2025,R,,ucla,nevada-las-vegas,A,23,30,0,,
2025-09-06,2025,R,,new-mexico,idaho-state,H,32,22,0,,
2025-09-06,2025,R,,idaho-state,new-mexico,A,22,32,0,,
2025-09-06,2025,R,,new-mexico-state,tulsa,H,21,14,0,,
2025-09-06,2025,R,,tulsa,new-mexico-state,A,14,21,0,,
2025-09-06,2025,R,,north-carolina,charlotte,A,20,3,0,,
2025-09-06,2025,R,,charlotte,north-carolina,H,3,20,0,,
2025-09-06,2025,R,,north-carolina-state,virginia,H,35,31,0,,
2025-09-06,2025,R,,virginia,north-carolina-state,A,31,35,0,,
2025-09-06,2025,R,,north-texas,western-michigan,A,33,30,0,,
2025-09-06,2025,R,,western-michigan,north-texas,H,30,33,0,,
2025-09-06,2025,R,,ohio,west-virginia,H,17,10,0,,
2025-09-06,2025,R,,west-virginia,ohio,A,10,17,0,,
2025-09-06,2025,R,,ohio-state,grambling-state,H,70,0,0,1.0,
2025-09-06,2025,R,,grambling-state,ohio-state,A,0,70,0,,1.0
2025-09-06,2025,R,,oklahoma,michigan,H,24,13,0,18.0,15.0
2025-09-06,2025,R,,michigan,oklahoma,A,13,24,0,15.0,18.0
2025-09-06,2025,R,,old-dominion,north-carolina-central,H,54,6,0,,
2025-09-06,2025,R,,north-carolina-central,old-dominion,A,6,54,0,,
2025-09-06,2025,R,,oregon,oklahoma-state,H,69,3,0,6.0,
2025-09-06,2025,R,,oklahoma-state,oregon,A,3,69,0,,6.0
2025-09-06,2025,R,,penn-state,florida-international,H,34,0,0,2.0,
2025-09-06,2025,R,,florida-international,penn-state,A,0,34,0,,2.0
2025-09-06,2025,R,,pittsburgh,central-michigan,H,45,17,0,,
2025-09-06,2025,R,,central-michigan,pittsburgh,A,17,45,0,,
2025-09-06,2025,R,,purdue,southern-illinois,H,34,17,0,,
2025-09-06,2025,R,,southern-illinois,purdue,A,17,34,0,,
2025-09-06,2025,R,,rutgers,miami-oh,H,45,17,0,,
2025-09-06,2025,R,,miami-oh,rutgers,A,17,45,0,,
2025-09-06,2025,R,,south-carolina,south-carolina-state,H,38,10,0,10.0,
2025-09-06,2025,R,,south-carolina-state,south-carolina,A,10,38,0,,10.0
2025-09-06,2025,R,,south-florida,florida,A,18,16,0,,13.0
2025-09-06,2025,R,,florida,south-florida,H,16,18,0,13.0,
2025-09-06,2025,R,,southern-california,georgia-southern,H,59,20,0,,
2025-09-06,2025,R,,georgia-southern,southern-california,A,20,59,0,,
2025-09-06,2025,R,,southern-mississippi,jackson-state,H,38,20,0,,
2025-09-06,2025,R,,jackson-state,southern-mississippi,A,20,38,0,,
2025-09-06,2025,R,,syracuse,connecticut,H,27,20,0,,
2025-09-06,2025,R,,connecticut,syracuse,A,20,27,0,,
2025-09-06,2025,R,,temple,howard,H,55,7,0,,
2025-09-06,2025,R,,howard,temple,A,7,55,0,,
2025-09-06,2025,R,,tennessee,east-tennessee-state,H,72,17,0,22.0,
2025-09-06,2025,R,,east-tennessee-state,tennessee,A,17,72,0,,22.0
2025-09-06,2025,R,,texas,san-jose-state,H,38,7,0,7.0,
2025-09-06,2025,R,,san-jose-state,texas,A,7,38,0,,7.0
2025-09-06,2025,R,,texas-a-m,utah-state,H,44,22,0,19.0,
2025-09-06,2025,R,,utah-state,texas-a-m,A,22,44,0,,19.0
2025-09-06,2025,R,,texas-state,texas-san-antonio,A,43,36,0,,
2025-09-06,2025,R,,texas-san-antonio,texas-state,H,36,43,0,,
2025-09-06,2025,R,,texas-tech,kent-state,H,62,14,0,24.0,
2025-09-06,2025,R,,kent-state,texas-tech,A,14,62,0,,24.0
2025-09-06,2025,R,,texas-el-paso,tennessee-martin,H,42,17,0,,
2025-09-06,2025,R,,tennessee-martin,texas-el-paso,A,17,42,0,,
2025-09-06,2025,R,,toledo,western-kentucky,H,45,21,0,,
2025-09-06,2025,R,,western-kentucky,toledo,A,21,45,0,,
2025-09-06,2025,R,,tulane,south-alabama,A,33,31,0,,
2025-09-06,2025,R,,south-alabama,tulane,H,31,33,0,,
2025-09-06,2025,R,,utah,cal-poly,H,63,9,0,25.0,
2025-09-06,2025,R,,cal-poly,utah,A,9,63,0,,25.0
2025-09-06,2025,R,,vanderbilt,virginia-tech,A,44,20,0,,
2025-09-06,2025,R,,virginia-tech,vanderbilt,H,20,44,0,,
2025-09-06,2025,R,,wake-forest,western-carolina,H,42,10,0,,
2025-09-06,2025,R,,western-carolina,wake-forest,A,10,42,0,,
2025-09-06,2025,R,,washington,california-davis,H,70,10,0,,
2025-09-06,2025,R,,california-davis,washington,A,10,70,0,,
2025-09-06,2025,R,,washington-state,san-diego-state,H,36,13,0,,
2025-09-06,2025,R,,san-diego-state,washington-state,A,13,36,0,,
2025-09-06,2025,R,,wisconsin,middle-tennessee-state,H,42,10,0,,
2025-09-06,2025,R,,middle-tennessee-state,wisconsin,A,10,42,0,,
2025-09-06,2025,R,,wyoming,northern-iowa,H,31,7,0,,
2025-09-06,2025,R,,northern-iowa,wyoming,A,7,31,0,,
2025-09-07,2025,R,,hawaii,sam-houston,H,37,20,0,,
2025-09-07,2025,R,,sam-houston,hawaii,A,20,37,0,,
2025-09-11,2025,R,,north-carolina-state,wake-forest,A,34,24,0,,
2025-09-11,2025,R,,wake-forest,north-carolina-state,H,24,34,0,,
2025-09-12,2025,R,,arizona,kansas-state,H,23,17,0,,
2025-09-12,2025,R,,kansas-state,arizona,A,17,23,0,,
2025-09-12,2025,R,,houston,colorado,H,36,20,0,,
2025-09-12,2025,R,,colorado,houston,A,20,36,0,,
2025-09-12,2025,R,,indiana,indiana-state,H,73,0,0,22.0,
2025-09-12,2025,R,,indiana-state,indiana,A,0,73,0,,22.0
2025-09-12,2025,R,,new-mexico,ucla,A,35,10,0,,
2025-09-12,2025,R,,ucla,new-mexico,H,10,35,0,,
2025-09-12,2025,R,,syracuse,colgate,H,66,24,0,,
2025-09-12,2025,R,,colgate,syracuse,A,24,66,0,,
2025-09-13,2025,R,,alabama,wisconsin,H,38,14,0,19.0,
2025-09-13,2025,R,,wisconsin,alabama,A,14,38,0,,19.0
2025-09-13,2025,R,,alabama-birmingham,akron,H,31,28,0,,
2025-09-13,2025,R,,akron,alabama-birmingham,A,28,31,0,,
2025-09-13,2025,R,,arizona-state,texas-state,H,34,15,0,,
2025-09-13,2025,R,,texas-state,arizona-state,A,15,34,0,,
2025-09-13,2025,R,,auburn,south-alabama,H,31,15,0,24.0,
2025-09-13,2025,R,,south-alabama,auburn,A,15,31,0,,24.0
2025-09-13,2025,R,,ball-state,new-hampshire,H,34,29,0,,
2025-09-13,2025,R,,new-hampshire,ball-state,A,29,34,0,,
2025-09-13,2025,R,,baylor,samford,H,42,7,0,,
2025-09-13,2025,R,,samford,baylor,A,7,42,0,,
2025-09-13,2025,R,,bowling-green,liberty,H,23,13,0,,
2025-09-13,2025,R,,liberty,bowling-green,A,13,23,0,,
2025-09-13,2025,R,,buffalo,kent-state,A,31,28,0,,
2025-09-13,2025,R,,kent-state,buffalo,H,28,31,0,,
2025-09-13,2025,R,,california,minnesota,H,27,14,0,,
2025-09-13,2025,R,,minnesota,california,A,14,27,0,,
2025-09-13,2025,R,,charlotte,monmouth,H,42,35,0,,
2025-09-13,2025,R,,monmouth,charlotte,A,35,42,0,,
2025-09-13,2025,R,,cincinnati,northwestern-state,H,70,0,0,,
2025-09-13,2025,R,,northwestern-state,cincinnati,A,0,70,0,,
2025-09-13,2025,R,,delaware,connecticut,H,44,41,0,,
2025-09-13,2025,R,,connecticut,delaware,A,41,44,0,,
2025-09-13,2025,R,,east-carolina,coastal-carolina,A,38,0,0,,
