Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2022-09-03,2022,R,,virginia,richmond,H,34,17,0,,
2022-09-03,2022,R,,richmond,virginia,A,17,34,0,,
2022-09-03,2022,R,,washington,kent-state,H,45,20,0,,
2022-09-03,2022,R,,kent-state,washington,A,20,45,0,,
2022-09-03,2022,R,,washington-state,idaho,H,24,17,0,,
2022-09-03,2022,R,,idaho,washington-state,A,17,24,0,,
2022-09-03,2022,R,,wisconsin,illinois-state,H,38,0,0,18.0,
2022-09-03,2022,R,,illinois-state,wisconsin,A,0,38,0,,18.0
2022-09-03,2022,R,,wyoming,tulsa,H,40,37,0,,
2022-09-03,2022,R,,tulsa,wyoming,A,37,40,0,,
2022-09-04,2022,R,,florida-state,louisiana-state,N,24,23,0,,
2022-09-04,2022,R,,louisiana-state,florida-state,N,23,24,0,,
2022-09-04,2022,R,,western-kentucky,hawaii,A,49,17,0,,
2022-09-04,2022,R,,hawaii,western-kentucky,H,17,49,0,,
2022-09-05,2022,R,,clemson,georgia-tech,A,41,10,0,4.0,
2022-09-05,2022,R,,georgia-tech,clemson,H,10,41,0,,4.0
2022-09-09,2022,R,,boise-state,new-mexico,A,31,14,0,,
2022-09-09,2022,R,,new-mexico,boise-state,H,14,31,0,,
2022-09-09,2022,R,,louisville,central-florida,A,20,14,0,,
2022-09-09,2022,R,,central-florida,louisville,H,14,20,0,,
2022-09-10,2022,R,,air-force,colorado,H,41,10,0,,
2022-09-10,2022,R,,colorado,air-force,A,10,41,0,,
2022-09-10,2022,R,,alabama,texas,A,20,19,0,1.0,
2022-09-10,2022,R,,texas,alabama,H,19,20,0,,1.0
2022-09-10,2022,R,,appalachian-state,texas-a-m,A,17,14,0,,6.0
2022-09-10,2022,R,,texas-a-m,appalachian-state,H,14,17,0,6.0,
2022-09-10,2022,R,,arkansas,south-carolina,H,44,30,0,16.0,
2022-09-10,2022,R,,south-carolina,arkansas,A,30,44,0,,16.0
2022-09-10,2022,R,,auburn,san-jose-state,H,24,16,0,,
2022-09-10,2022,R,,san-jose-state,auburn,A,16,24,0,,
2022-09-10,2022,R,,brigham-young,baylor,H,26,20,0,21.0,9.0
2022-09-10,2022,R,,baylor,brigham-young,A,20,26,0,9.0,21.0
2022-09-10,2022,R,,california,nevada-las-vegas,H,20,14,0,,
2022-09-10,2022,R,,nevada-las-vegas,california,A,14,20,0,,
2022-09-10,2022,R,,cincinnati,kennesaw-state,H,63,10,0,,
2022-09-10,2022,R,,kennesaw-state,cincinnati,A,10,63,0,,
2022-09-10,2022,R,,clemson,furman,H,35,12,0,5.0,
2022-09-10,2022,R,,furman,clemson,A,12,35,0,,5.0
2022-09-10,2022,R,,coastal-carolina,gardner-webb,H,31,27,0,,
2022-09-10,2022,R,,gardner-webb,coastal-carolina,A,27,31,0,,
2022-09-10,2022,R,,duke,northwestern,A,31,23,0,,
2022-09-10,2022,R,,northwestern,duke,H,23,31,0,,
2022-09-10,2022,R,,east-carolina,old-dominion,H,39,21,0,,
2022-09-10,2022,R,,old-dominion,east-carolina,A,21,39,0,,
2022-09-10,2022,R,,eastern-kentucky,bowling-green,A,59,57,0,,
2022-09-10,2022,R,,bowling-green,eastern-kentucky,H,57,59,0,,
2022-09-10,2022,R,,florida-atlantic,southeastern-louisiana,H,42,9,0,,
2022-09-10,2022,R,,southeastern-louisiana,florida-atlantic,A,9,42,0,,
2022-09-10,2022,R,,georgia,samford,H,33,0,0,2.0,
2022-09-10,2022,R,,samford,georgia,A,0,33,0,,2.0
2022-09-10,2022,R,,georgia-southern,nebraska,A,45,42,0,,
2022-09-10,2022,R,,nebraska,georgia-southern,H,42,45,0,,
2022-09-10,2022,R,,georgia-tech,western-carolina,H,35,17,0,,
2022-09-10,2022,R,,western-carolina,georgia-tech,A,17,35,0,,
2022-09-10,2022,R,,holy-cross,buffalo,A,37,31,0,,
2022-09-10,2022,R,,buffalo,holy-cross,H,31,37,0,,
2022-09-10,2022,R,,illinois,virginia,H,24,3,0,,
2022-09-10,2022,R,,virginia,illinois,A,3,24,0,,
2022-09-10,2022,R,,incarnate-word,nevada,A,55,41,0,,
2022-09-10,2022,R,,nevada,incarnate-word,H,41,55,0,,
2022-09-10,2022,R,,indiana,idaho,H,35,22,0,,
2022-09-10,2022,R,,idaho,indiana,A,22,35,0,,
2022-09-10,2022,R,,iowa-state,iowa,A,10,7,0,,
2022-09-10,2022,R,,iowa,iowa-state,H,7,10,0,,
2022-09-10,2022,R,,james-madison,norfolk-state,H,63,7,0,,
2022-09-10,2022,R,,norfolk-state,james-madison,A,7,63,0,,
2022-09-10,2022,R,,kansas,west-virginia,A,55,42,0,,
2022-09-10,2022,R,,west-virginia,kansas,H,42,55,0,,
2022-09-10,2022,R,,kansas-state,missouri,H,40,12,0,,
2022-09-10,2022,R,,missouri,kansas-state,A,12,40,0,,
2022-09-10,2022,R,,kentucky,florida,A,26,16,0,20.0,12.0
2022-09-10,2022,R,,florida,kentucky,H,16,26,0,12.0,20.0
2022-09-10,2022,R,,liberty,alabama-birmingham,H,21,14,0,,
2022-09-10,2022,R,,alabama-birmingham,liberty,A,14,21,0,,
2022-09-10,2022,R,,louisiana,eastern-michigan,H,49,21,0,,
2022-09-10,2022,R,,eastern-michigan,louisiana,A,21,49,0,,
2022-09-10,2022,R,,louisiana-state,southern,H,65,17,0,,
2022-09-10,2022,R,,southern,louisiana-state,A,17,65,0,,
2022-09-10,2022,R,,louisiana-tech,stephen-f-austin,H,52,17,0,,
2022-09-10,2022,R,,stephen-f-austin,louisiana-tech,A,17,52,0,,
2022-09-10,2022,R,,louisiana-monroe,nicholls-state,H,35,7,0,,
2022-09-10,2022,R,,nicholls-state,louisiana-monroe,A,7,35,0,,
2022-09-10,2022,R,,marshall,notre-dame,A,26,21,0,,8.0
2022-09-10,2022,R,,notre-dame,marshall,H,21,26,0,8.0,
2022-09-10,2022,R,,maryland,charlotte,A,56,21,0,,
2022-09-10,2022,R,,charlotte,maryland,H,21,56,0,,
2022-09-10,2022,R,,memphis,navy,A,37,13,0,,
2022-09-10,2022,R,,navy,memphis,H,13,37,0,,
2022-09-10,2022,R,,miami-fl,southern-mississippi,H,30,7,0,15.0,
2022-09-10,2022,R,,southern-mississippi,miami-fl,A,7,30,0,,15.0
2022-09-10,2022,R,,miami-oh,robert-morris,H,31,14,0,,
2022-09-10,2022,R,,robert-morris,miami-oh,A,14,31,0,,
2022-09-10,2022,R,,michigan,hawaii,H,56,10,0,4.0,
2022-09-10,2022,R,,hawaii,michigan,A,10,56,0,,4.0
2022-09-10,2022,R,,michigan-state,akron,H,52,0,0,14.0,
2022-09-10,2022,R,,akron,michigan-state,A,0,52,0,,14.0
2022-09-10,2022,R,,middle-tennessee-state,colorado-state,A,34,19,0,,
2022-09-10,2022,R,,colorado-state,middle-tennessee-state,H,19,34,0,,
2022-09-10,2022,R,,minnesota,western-illinois,H,62,10,0,,
2022-09-10,2022,R,,western-illinois,minnesota,A,10,62,0,,
2022-09-10,2022,R,,mississippi,central-arkansas,H,59,3,0,22.0,
2022-09-10,2022,R,,central-arkansas,mississippi,A,3,59,0,,22.0
2022-09-10,2022,R,,mississippi-state,arizona,A,39,17,0,,
2022-09-10,2022,R,,arizona,mississippi-state,H,17,39,0,,
2022-09-10,2022,R,,north-carolina,georgia-state,A,35,28,0,,
2022-09-10,2022,R,,georgia-state,north-carolina,H,28,35,0,,
2022-09-10,2022,R,,north-carolina-state,charleston-southern,H,55,3,0,18.0,
2022-09-10,2022,R,,charleston-southern,north-carolina-state,A,3,55,0,,18.0
2022-09-10,2022,R,,north-texas,texas-southern,H,59,27,0,,
2022-09-10,2022,R,,texas-southern,north-texas,A,27,59,0,,
2022-09-10,2022,R,,ohio-state,arkansas-state,H,45,12,0,3.0,
2022-09-10,2022,R,,arkansas-state,ohio-state,A,12,45,0,,3.0
2022-09-10,2022,R,,oklahoma,kent-state,H,33,3,0,7.0,
2022-09-10,2022,R,,kent-state,oklahoma,A,3,33,0,,7.0
2022-09-10,2022,R,,oklahoma-state,arizona-state,H,34,17,0,11.0,
2022-09-10,2022,R,,arizona-state,oklahoma-state,A,17,34,0,,11.0
2022-09-10,2022,R,,oregon,eastern-washington,H,70,14,0,,
2022-09-10,2022,R,,eastern-washington,oregon,A,14,70,0,,
2022-09-10,2022,R,,oregon-state,fresno-state,A,35,32,0,,
2022-09-10,2022,R,,fresno-state,oregon-state,H,32,35,0,,
2022-09-10,2022,R,,penn-state,ohio,H,46,10,0,,
2022-09-10,2022,R,,ohio,penn-state,A,10,46,0,,
2022-09-10,2022,R,,purdue,indiana-state,H,56,0,0,,
2022-09-10,2022,R,,indiana-state,purdue,A,0,56,0,,
2022-09-10,2022,R,,rice,mcneese-state,H,52,10,0,,
2022-09-10,2022,R,,mcneese-state,rice,A,10,52,0,,
2022-09-10,2022,R,,rutgers,wagner,H,66,7,0,,
2022-09-10,2022,R,,wagner,rutgers,A,7,66,0,,
2022-09-10,2022,R,,san-diego-state,idaho-state,H,38,7,0,,
2022-09-10,2022,R,,idaho-state,san-diego-state,A,7,38,0,,
2022-09-10,2022,R,,south-alabama,central-michigan,A,38,24,0,,
2022-09-10,2022,R,,central-michigan,south-alabama,H,24,38,0,,
2022-09-10,2022,R,,south-florida,howard,H,42,20,0,,
2022-09-10,2022,R,,howard,south-florida,A,20,42,0,,
2022-09-10,2022,R,,southern-california,stanford,A,41,28,0,10.0,
2022-09-10,2022,R,,stanford,southern-california,H,28,41,0,,10.0
2022-09-10,2022,R,,southern-methodist,lamar,H,45,16,0,,
2022-09-10,2022,R,,lamar,southern-methodist,A,16,45,0,,
2022-09-10,2022,R,,syracuse,connecticut,A,48,14,0,,
2022-09-10,2022,R,,connecticut,syracuse,H,14,48,0,,
2022-09-10,2022,R,,temple,lafayette,H,30,14,0,,
2022-09-10,2022,R,,lafayette,temple,A,14,30,0,,
2022-09-10,2022,R,,tennessee,pittsburgh,A,34,27,0,24.0,17.0
2022-09-10,2022,R,,pittsburgh,tennessee,H,27,34,0,17.0,24.0
2022-09-10,2022,R,,texas-christian,tarleton-state,H,59,17,0,,
2022-09-10,2022,R,,tarleton-state,texas-christian,A,17,59,0,,
2022-09-10,2022,R,,texas-state,florida-international,H,41,12,0,,
2022-09-10,2022,R,,florida-international,texas-state,A,12,41,0,,
2022-09-10,2022,R,,texas-tech,houston,H,33,30,0,,25.0
2022-09-10,2022,R,,houston,texas-tech,A,30,33,0,25.0,
2022-09-10,2022,R,,texas-el-paso,new-mexico-state,H,20,13,0,,
2022-09-10,2022,R,,new-mexico-state,texas-el-paso,A,13,20,0,,
2022-09-10,2022,R,,texas-san-antonio,army,A,41,38,0,,
2022-09-10,2022,R,,army,texas-san-antonio,H,38,41,0,,
2022-09-10,2022,R,,toledo,massachusetts,H,55,10,0,,
2022-09-10,2022,R,,massachusetts,toledo,A,10,55,0,,
2022-09-10,2022,R,,troy,alabama-a-m,H,38,17,0,,
2022-09-10,2022,R,,alabama-a-m,troy,A,17,38,0,,
2022-09-10,2022,R,,tulane,alcorn-state,H,52,0,0,,
2022-09-10,2022,R,,alcorn-state,tulane,A,0,52,0,,
2022-09-10,2022,R,,tulsa,northern-illinois,H,38,35,0,,
2022-09-10,2022,R,,northern-illinois,tulsa,A,35,38,0,,
2022-09-10,2022,R,,ucla,alabama-state,H,45,7,0,,
2022-09-10,2022,R,,alabama-state,ucla,A,7,45,0,,
2022-09-10,2022,R,,utah,southern-utah,H,73,7,0,13.0,
2022-09-10,2022,R,,southern-utah,utah,A,7,73,0,,13.0
2022-09-10,2022,R,,virginia-tech,boston-college,H,27,10,0,,
2022-09-10,2022,R,,boston-college,virginia-tech,A,10,27,0,,
2022-09-10,2022,R,,wake-forest,vanderbilt,A,45,25,0,23.0,
2022-09-10,2022,R,,vanderbilt,wake-forest,H,25,45,0,,23.0
2022-09-10,2022,R,,washington,portland-state,H,52,6,0,,
2022-09-10,2022,R,,portland-state,washington,A,6,52,0,,
2022-09-10,2022,R,,washington-state,wisconsin,A,17,14,0,,19.0
2022-09-10,2022,R,,wisconsin,washington-state,H,14,17,0,19.0,
2022-09-10,2022,R,,weber-state,utah-state,A,35,7,0,,
2022-09-10,2022,R,,utah-state,weber-state,H,7,35,0,,
2022-09-10,2022,R,,western-michigan,ball-state,A,37,30,0,,
2022-09-10,2022,R,,ball-state,western-michigan,H,30,37,0,,
2022-09-10,2022,R,,wyoming,northern-colorado,H,33,10,0,,
2022-09-10,2022,R,,northern-colorado,wyoming,A,10,33,0,,
2022-09-16,2022,R,,florida-state,louisville,A,35,31,0,,
2022-09-16,2022,R,,louisville,florida-state,H,31,35,0,,
2022-09-16,2022,R,,wyoming,air-force,H,17,14,0,,
2022-09-16,2022,R,,air-force,wyoming,A,14,17,0,,
2022-09-17,2022,R,,alabama,louisiana-monroe,H,63,7,0,2.0,
2022-09-17,2022,R,,louisiana-monroe,alabama,A,7,63,0,,2.0
2022-09-17,2022,R,,alabama-birmingham,georgia-southern,H,35,21,0,,
2022-09-17,2022,R,,georgia-southern,alabama-birmingham,A,21,35,0,,
2022-09-17,2022,R,,appalachian-state,troy,H,32,28,0,,
2022-09-17,2022,R,,troy,appalachian-state,A,28,32,0,,
2022-09-17,2022,R,,arizona,north-dakota-state,H,31,28,0,,
2022-09-17,2022,R,,north-dakota-state,arizona,A,28,31,0,,
2022-09-17,2022,R,,arkansas,missouri-state,H,38,27,0,10.0,
2022-09-17,2022,R,,missouri-state,arkansas,A,27,38,0,,10.0
2022-09-17,2022,R,,army,villanova,H,49,10,0,,
2022-09-17,2022,R,,villanova,army,A,10,49,0,,
2022-09-17,2022,R,,ball-state,murray-state,H,31,0,0,,
2022-09-17,2022,R,,murray-state,ball-state,A,0,31,0,,
2022-09-17,2022,R,,baylor,texas-state,H,42,7,0,17.0,
2022-09-17,2022,R,,texas-state,baylor,A,7,42,0,,17.0
2022-09-17,2022,R,,boise-state,tennessee-martin,H,30,7,0,,
2022-09-17,2022,R,,tennessee-martin,boise-state,A,7,30,0,,
2022-09-17,2022,R,,boston-college,maine,H,38,17,0,,
2022-09-17,2022,R,,maine,boston-college,A,17,38,0,,
2022-09-17,2022,R,,bowling-green,marshall,H,34,31,0,,
2022-09-17,2022,R,,marshall,bowling-green,A,31,34,0,,
2022-09-17,2022,R,,central-florida,florida-atlantic,A,40,14,0,,
2022-09-17,2022,R,,florida-atlantic,central-florida,H,14,40,0,,
2022-09-17,2022,R,,central-michigan,bucknell,H,41,0,0,,
2022-09-17,2022,R,,bucknell,central-michigan,A,0,41,0,,
2022-09-17,2022,R,,charlotte,georgia-state,A,42,41,0,,
2022-09-17,2022,R,,georgia-state,charlotte,H,41,42,0,,
2022-09-17,2022,R,,cincinnati,miami-oh,N,38,17,0,,
2022-09-17,2022,R,,miami-oh,cincinnati,N,17,38,0,,
2022-09-17,2022,R,,clemson,louisiana-tech,H,48,20,0,5.0,
2022-09-17,2022,R,,louisiana-tech,clemson,A,20,48,0,,5.0
2022-09-17,2022,R,,coastal-carolina,buffalo,H,38,26,0,,
2022-09-17,2022,R,,buffalo,coastal-carolina,A,26,38,0,,
2022-09-17,2022,R,,duke,north-carolina-a-t,H,49,20,0,,
2022-09-17,2022,R,,north-carolina-a-t,duke,A,20,49,0,,
2022-09-17,2022,R,,east-carolina,campbell,H,49,10,0,,
2022-09-17,2022,R,,campbell,east-carolina,A,10,49,0,,
2022-09-17,2022,R,,eastern-michigan,arizona-state,A,30,21,0,,
2022-09-17,2022,R,,arizona-state,eastern-michigan,H,21,30,0,,
2022-09-17,2022,R,,florida,south-florida,H,31,28,0,18.0,
