Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2020-09-12,2020,R,,west-virginia,eastern-kentucky,H,56,10,0,,
2020-09-12,2020,R,,eastern-kentucky,west-virginia,A,10,56,0,,
2020-09-18,2020,R,,coastal-carolina,campbell,H,43,21,0,,
2020-09-18,2020,R,,campbell,coastal-carolina,A,21,43,0,,
2020-09-19,2020,R,,boston-college,duke,A,26,6,0,,
2020-09-19,2020,R,,duke,boston-college,H,6,26,0,,
2020-09-19,2020,R,,central-florida,georgia-tech,A,49,21,0,14.0,
2020-09-19,2020,R,,georgia-tech,central-florida,H,21,49,0,,14.0
2020-09-19,2020,R,,cincinnati,austin-peay,H,55,20,0,13.0,
2020-09-19,2020,R,,austin-peay,cincinnati,A,20,55,0,,13.0
2020-09-19,2020,R,,clemson,citadel,H,49,0,0,1.0,
2020-09-19,2020,R,,citadel,clemson,A,0,49,0,,1.0
2020-09-19,2020,R,,liberty,western-kentucky,A,30,24,0,,
2020-09-19,2020,R,,western-kentucky,liberty,H,24,30,0,,
2020-09-19,2020,R,,louisiana,georgia-state,A,34,31,0,,
2020-09-19,2020,R,,georgia-state,louisiana,H,31,34,0,,
2020-09-19,2020,R,,louisiana-tech,southern-mississippi,A,31,30,0,,
2020-09-19,2020,R,,southern-mississippi,louisiana-tech,H,30,31,0,,
2020-09-19,2020,R,,marshall,appalachian-state,H,17,7,0,,23.0
2020-09-19,2020,R,,appalachian-state,marshall,A,7,17,0,23.0,
2020-09-19,2020,R,,miami-fl,louisville,A,47,34,0,17.0,18.0
2020-09-19,2020,R,,louisville,miami-fl,H,34,47,0,18.0,17.0
2020-09-19,2020,R,,navy,tulane,A,27,24,0,,
2020-09-19,2020,R,,tulane,navy,H,24,27,0,,
2020-09-19,2020,R,,north-carolina-state,wake-forest,H,45,42,0,,
2020-09-19,2020,R,,wake-forest,north-carolina-state,A,42,45,0,,
2020-09-19,2020,R,,notre-dame,south-florida,H,52,0,0,7.0,
2020-09-19,2020,R,,south-florida,notre-dame,A,0,52,0,,7.0
2020-09-19,2020,R,,oklahoma-state,tulsa,H,16,7,0,11.0,
2020-09-19,2020,R,,tulsa,oklahoma-state,A,7,16,0,,11.0
2020-09-19,2020,R,,pittsburgh,syracuse,H,21,10,0,25.0,
2020-09-19,2020,R,,syracuse,pittsburgh,A,10,21,0,,25.0
2020-09-19,2020,R,,southern-methodist,north-texas,A,65,35,0,,
2020-09-19,2020,R,,north-texas,southern-methodist,H,35,65,0,,
2020-09-19,2020,R,,texas-state,louisiana-monroe,A,38,17,0,,
2020-09-19,2020,R,,louisiana-monroe,texas-state,H,17,38,0,,
2020-09-19,2020,R,,texas-el-paso,abilene-christian,H,17,13,0,,
2020-09-19,2020,R,,abilene-christian,texas-el-paso,A,13,17,0,,
2020-09-19,2020,R,,texas-san-antonio,stephen-f-austin,H,24,10,0,,
2020-09-19,2020,R,,stephen-f-austin,texas-san-antonio,A,10,24,0,,
2020-09-19,2020,R,,troy,middle-tennessee-state,A,47,14,0,,
2020-09-19,2020,R,,middle-tennessee-state,troy,H,14,47,0,,
2020-09-24,2020,R,,alabama-birmingham,south-alabama,A,42,10,0,,
2020-09-24,2020,R,,south-alabama,alabama-birmingham,H,10,42,0,,
2020-09-25,2020,R,,texas-san-antonio,middle-tennessee-state,H,37,35,0,,
2020-09-25,2020,R,,middle-tennessee-state,texas-san-antonio,A,35,37,0,,
2020-09-26,2020,R,,alabama,missouri,A,38,19,0,2.0,
2020-09-26,2020,R,,missouri,alabama,H,19,38,0,,2.0
2020-09-26,2020,R,,appalachian-state,campbell,H,52,21,0,,
2020-09-26,2020,R,,campbell,appalachian-state,A,21,52,0,,
2020-09-26,2020,R,,auburn,kentucky,H,29,13,0,8.0,23.0
2020-09-26,2020,R,,kentucky,auburn,A,13,29,0,23.0,8.0
2020-09-26,2020,R,,baylor,kansas,H,47,14,0,,
2020-09-26,2020,R,,kansas,baylor,A,14,47,0,,
2020-09-26,2020,R,,boston-college,texas-state,H,24,21,0,,
2020-09-26,2020,R,,texas-state,boston-college,A,21,24,0,,
2020-09-26,2020,R,,brigham-young,troy,H,48,7,0,18.0,
2020-09-26,2020,R,,troy,brigham-young,A,7,48,0,,18.0
2020-09-26,2020,R,,central-florida,east-carolina,A,51,28,0,13.0,
2020-09-26,2020,R,,east-carolina,central-florida,H,28,51,0,,13.0
2020-09-26,2020,R,,cincinnati,army,H,24,10,0,14.0,22.0
2020-09-26,2020,R,,army,cincinnati,A,10,24,0,22.0,14.0
2020-09-26,2020,R,,florida,mississippi,A,51,35,0,5.0,
2020-09-26,2020,R,,mississippi,florida,H,35,51,0,,5.0
2020-09-26,2020,R,,georgia,arkansas,A,37,10,0,4.0,
2020-09-26,2020,R,,arkansas,georgia,H,10,37,0,,4.0
2020-09-26,2020,R,,iowa-state,texas-christian,A,37,34,0,,
2020-09-26,2020,R,,texas-christian,iowa-state,H,34,37,0,,
2020-09-26,2020,R,,kansas-state,oklahoma,A,38,35,0,,3.0
2020-09-26,2020,R,,oklahoma,kansas-state,H,35,38,0,3.0,
2020-09-26,2020,R,,liberty,florida-international,H,36,34,0,,
2020-09-26,2020,R,,florida-international,liberty,A,34,36,0,,
2020-09-26,2020,R,,louisiana,georgia-southern,H,20,18,0,19.0,
2020-09-26,2020,R,,georgia-southern,louisiana,A,18,20,0,,19.0
2020-09-26,2020,R,,louisiana-tech,houston-baptist,H,66,38,0,,
2020-09-26,2020,R,,houston-baptist,louisiana-tech,A,38,66,0,,
2020-09-26,2020,R,,miami-fl,florida-state,H,52,10,0,12.0,
2020-09-26,2020,R,,florida-state,miami-fl,A,10,52,0,,12.0
2020-09-26,2020,R,,mississippi-state,louisiana-state,A,44,34,0,,6.0
2020-09-26,2020,R,,louisiana-state,mississippi-state,H,34,44,0,6.0,
2020-09-26,2020,R,,oklahoma-state,west-virginia,H,27,13,0,15.0,
2020-09-26,2020,R,,west-virginia,oklahoma-state,A,13,27,0,,15.0
2020-09-26,2020,R,,pittsburgh,louisville,H,23,20,0,21.0,24.0
2020-09-26,2020,R,,louisville,pittsburgh,A,20,23,0,24.0,21.0
2020-09-26,2020,R,,southern-methodist,stephen-f-austin,H,50,7,0,,
2020-09-26,2020,R,,stephen-f-austin,southern-methodist,A,7,50,0,,
2020-09-26,2020,R,,syracuse,georgia-tech,H,37,20,0,,
2020-09-26,2020,R,,georgia-tech,syracuse,A,20,37,0,,
2020-09-26,2020,R,,tennessee,south-carolina,A,31,27,0,16.0,
2020-09-26,2020,R,,south-carolina,tennessee,H,27,31,0,,16.0
2020-09-26,2020,R,,texas,texas-tech,A,63,56,0,8.0,
2020-09-26,2020,R,,texas-tech,texas,H,56,63,0,,8.0
2020-09-26,2020,R,,texas-a-m,vanderbilt,H,17,12,0,10.0,
2020-09-26,2020,R,,vanderbilt,texas-a-m,A,12,17,0,,10.0
2020-09-26,2020,R,,texas-el-paso,louisiana-monroe,A,31,6,0,,
2020-09-26,2020,R,,louisiana-monroe,texas-el-paso,H,6,31,0,,
2020-09-26,2020,R,,tulane,southern-mississippi,A,66,24,0,,
2020-09-26,2020,R,,southern-mississippi,tulane,H,24,66,0,,
2020-09-26,2020,R,,virginia,duke,H,38,20,0,,
2020-09-26,2020,R,,duke,virginia,A,20,38,0,,
2020-09-26,2020,R,,virginia-tech,north-carolina-state,H,45,24,0,20.0,
2020-09-26,2020,R,,north-carolina-state,virginia-tech,A,24,45,0,,20.0
2020-10-02,2020,R,,brigham-young,louisiana-tech,H,45,14,0,22.0,
2020-10-02,2020,R,,louisiana-tech,brigham-young,A,14,45,0,,22.0
2020-10-02,2020,R,,wake-forest,campbell,H,66,14,0,,
2020-10-02,2020,R,,campbell,wake-forest,A,14,66,0,,
2020-10-03,2020,R,,air-force,navy,H,40,7,0,,
2020-10-03,2020,R,,navy,air-force,A,7,40,0,,
2020-10-03,2020,R,,alabama,texas-a-m,H,52,24,0,2.0,13.0
2020-10-03,2020,R,,texas-a-m,alabama,A,24,52,0,13.0,2.0
2020-10-03,2020,R,,alabama-birmingham,texas-san-antonio,H,21,13,0,,
2020-10-03,2020,R,,texas-san-antonio,alabama-birmingham,A,13,21,0,,
2020-10-03,2020,R,,arkansas,mississippi-state,A,21,14,0,,16.0
2020-10-03,2020,R,,mississippi-state,arkansas,H,14,21,0,16.0,
2020-10-03,2020,R,,army,abilene-christian,H,55,23,0,,
2020-10-03,2020,R,,abilene-christian,army,A,23,55,0,,
2020-10-03,2020,R,,cincinnati,south-florida,H,28,7,0,15.0,
2020-10-03,2020,R,,south-florida,cincinnati,A,7,28,0,,15.0
2020-10-03,2020,R,,clemson,virginia,H,41,23,0,1.0,
2020-10-03,2020,R,,virginia,clemson,A,23,41,0,,1.0
2020-10-03,2020,R,,coastal-carolina,arkansas-state,H,52,23,0,,
2020-10-03,2020,R,,arkansas-state,coastal-carolina,A,23,52,0,,
2020-10-03,2020,R,,florida,south-carolina,H,38,24,0,3.0,
2020-10-03,2020,R,,south-carolina,florida,A,24,38,0,,3.0
2020-10-03,2020,R,,florida-atlantic,charlotte,H,21,17,0,,
2020-10-03,2020,R,,charlotte,florida-atlantic,A,17,21,0,,
2020-10-03,2020,R,,florida-state,jacksonville-state,H,41,24,0,,
2020-10-03,2020,R,,jacksonville-state,florida-state,A,24,41,0,,
2020-10-03,2020,R,,georgia,auburn,H,27,6,0,4.0,7.0
2020-10-03,2020,R,,auburn,georgia,A,6,27,0,7.0,4.0
2020-10-03,2020,R,,georgia-southern,louisiana-monroe,A,35,30,0,,
2020-10-03,2020,R,,louisiana-monroe,georgia-southern,H,30,35,0,,
2020-10-03,2020,R,,georgia-state,east-carolina,H,49,29,0,,
2020-10-03,2020,R,,east-carolina,georgia-state,A,29,49,0,,
2020-10-03,2020,R,,iowa-state,oklahoma,H,37,30,0,,18.0
2020-10-03,2020,R,,oklahoma,iowa-state,A,30,37,0,18.0,
2020-10-03,2020,R,,kansas-state,texas-tech,H,31,21,0,,
2020-10-03,2020,R,,texas-tech,kansas-state,A,21,31,0,,
2020-10-03,2020,R,,liberty,north-alabama,H,28,7,0,,
2020-10-03,2020,R,,north-alabama,liberty,A,7,28,0,,
2020-10-03,2020,R,,louisiana-state,vanderbilt,A,41,7,0,20.0,
2020-10-03,2020,R,,vanderbilt,louisiana-state,H,7,41,0,,20.0
2020-10-03,2020,R,,mississippi,kentucky,A,42,41,0,,
2020-10-03,2020,R,,kentucky,mississippi,H,41,42,0,,
2020-10-03,2020,R,,north-carolina,boston-college,A,26,22,0,12.0,
2020-10-03,2020,R,,boston-college,north-carolina,H,22,26,0,,12.0
2020-10-03,2020,R,,north-carolina-state,pittsburgh,A,30,29,0,,24.0
2020-10-03,2020,R,,pittsburgh,north-carolina-state,H,29,30,0,24.0,
2020-10-03,2020,R,,oklahoma-state,kansas,A,47,7,0,17.0,
2020-10-03,2020,R,,kansas,oklahoma-state,H,7,47,0,,17.0
2020-10-03,2020,R,,southern-methodist,memphis,H,30,27,0,,25.0
2020-10-03,2020,R,,memphis,southern-methodist,A,27,30,0,25.0,
2020-10-03,2020,R,,southern-mississippi,north-texas,A,41,31,0,,
2020-10-03,2020,R,,north-texas,southern-mississippi,H,31,41,0,,
2020-10-03,2020,R,,tennessee,missouri,H,35,12,0,21.0,
2020-10-03,2020,R,,missouri,tennessee,A,12,35,0,,21.0
2020-10-03,2020,R,,texas-christian,texas,A,33,31,0,,9.0
2020-10-03,2020,R,,texas,texas-christian,H,31,33,0,9.0,
2020-10-03,2020,R,,tulsa,central-florida,A,34,26,0,,11.0
2020-10-03,2020,R,,central-florida,tulsa,H,26,34,0,11.0,
2020-10-03,2020,R,,virginia-tech,duke,A,38,31,0,,
2020-10-03,2020,R,,duke,virginia-tech,H,31,38,0,,
2020-10-03,2020,R,,west-virginia,baylor,H,27,21,0,,
2020-10-03,2020,R,,baylor,west-virginia,A,21,27,0,,
2020-10-03,2020,R,,western-kentucky,middle-tennessee-state,A,20,17,0,,
2020-10-03,2020,R,,middle-tennessee-state,western-kentucky,H,17,20,0,,
2020-10-08,2020,R,,houston,tulane,H,49,31,0,,
2020-10-08,2020,R,,tulane,houston,A,31,49,0,,
2020-10-09,2020,R,,georgia-tech,louisville,H,46,27,0,,
2020-10-09,2020,R,,louisville,georgia-tech,A,27,46,0,,
2020-10-10,2020,R,,alabama,mississippi,A,63,48,0,2.0,
2020-10-10,2020,R,,mississippi,alabama,H,48,63,0,,2.0
2020-10-10,2020,R,,arkansas-state,central-arkansas,H,50,27,0,,
2020-10-10,2020,R,,central-arkansas,arkansas-state,A,27,50,0,,
2020-10-10,2020,R,,army,citadel,H,14,9,0,,
2020-10-10,2020,R,,citadel,army,A,9,14,0,,
2020-10-10,2020,R,,auburn,arkansas,H,30,28,0,13.0,
2020-10-10,2020,R,,arkansas,auburn,A,28,30,0,,13.0
2020-10-10,2020,R,,boston-college,pittsburgh,H,31,30,0,,
2020-10-10,2020,R,,pittsburgh,boston-college,A,30,31,0,,
2020-10-10,2020,R,,brigham-young,texas-san-antonio,H,27,20,0,15.0,
2020-10-10,2020,R,,texas-san-antonio,brigham-young,A,20,27,0,,15.0
2020-10-10,2020,R,,charlotte,north-texas,A,49,21,0,,
2020-10-10,2020,R,,north-texas,charlotte,H,21,49,0,,
2020-10-10,2020,R,,clemson,miami-fl,H,42,17,0,1.0,7.0
2020-10-10,2020,R,,miami-fl,clemson,A,17,42,0,7.0,1.0
2020-10-10,2020,R,,duke,syracuse,A,38,24,0,,
2020-10-10,2020,R,,syracuse,duke,H,24,38,0,,
2020-10-10,2020,R,,east-carolina,south-florida,A,44,24,0,,
2020-10-10,2020,R,,south-florida,east-carolina,H,24,44,0,,
2020-10-10,2020,R,,georgia,tennessee,H,44,21,0,3.0,14.0
2020-10-10,2020,R,,tennessee,georgia,A,21,44,0,14.0,3.0
2020-10-10,2020,R,,iowa-state,texas-tech,H,31,15,0,24.0,
2020-10-10,2020,R,,texas-tech,iowa-state,A,15,31,0,,24.0
2020-10-10,2020,R,,kansas-state,texas-christian,A,21,14,0,,
2020-10-10,2020,R,,texas-christian,kansas-state,H,14,21,0,,
2020-10-10,2020,R,,kentucky,mississippi-state,H,24,2,0,,
2020-10-10,2020,R,,mississippi-state,kentucky,A,2,24,0,,
2020-10-10,2020,R,,liberty,louisiana-monroe,H,40,7,0,,
2020-10-10,2020,R,,louisiana-monroe,liberty,A,7,40,0,,
2020-10-10,2020,R,,louisiana-tech,texas-el-paso,H,21,17,0,,
2020-10-10,2020,R,,texas-el-paso,louisiana-tech,A,17,21,0,,
2020-10-10,2020,R,,marshall,western-kentucky,A,38,14,0,,
2020-10-10,2020,R,,western-kentucky,marshall,H,14,38,0,,
2020-10-10,2020,R,,middle-tennessee-state,florida-international,A,31,28,0,,
2020-10-10,2020,R,,florida-international,middle-tennessee-state,H,28,31,0,,
2020-10-10,2020,R,,missouri,louisiana-state,H,45,41,0,,17.0
2020-10-10,2020,R,,louisiana-state,missouri,A,41,45,0,17.0,
2020-10-10,2020,R,,navy,temple,H,31,29,0,,
2020-10-10,2020,R,,temple,navy,A,29,31,0,,
2020-10-10,2020,R,,north-carolina,virginia-tech,H,56,45,0,8.0,19.0
2020-10-10,2020,R,,virginia-tech,north-carolina,A,45,56,0,19.0,8.0
2020-10-10,2020,R,,north-carolina-state,virginia,A,38,21,0,,
2020-10-10,2020,R,,virginia,north-carolina-state,H,21,38,0,,
2020-10-10,2020,R,,notre-dame,florida-state,H,42,26,0,5.0,
2020-10-10,2020,R,,florida-state,notre-dame,A,26,42,0,,5.0
2020-10-10,2020,R,,oklahoma,texas,N,53,45,0,,22.0
2020-10-10,2020,R,,texas,oklahoma,N,45,53,0,22.0,
2020-10-10,2020,R,,south-carolina,vanderbilt,A,41,7,0,,
2020-10-10,2020,R,,vanderbilt,south-carolina,H,7,41,0,,
2020-10-10,2020,R,,texas-a-m,florida,H,41,38,0,21.0,4.0
2020-10-10,2020,R,,florida,texas-a-m,A,38,41,0,4.0,21.0
2020-10-10,2020,R,,troy,texas-state,H,37,17,0,,
2020-10-10,2020,R,,texas-state,troy,A,17,37,0,,
2020-10-14,2020,R,,coastal-carolina,louisiana,A,30,27,0,,21.0
2020-10-14,2020,R,,louisiana,coastal-carolina,H,27,30,0,21.0,
2020-10-15,2020,R,,arkansas-state,georgia-state,H,59,52,0,,
2020-10-15,2020,R,,georgia-state,arkansas-state,A,52,59,0,,
2020-10-16,2020,R,,brigham-young,houston,A,43,26,0,15.0,
2020-10-16,2020,R,,houston,brigham-young,H,26,43,0,,15.0
2020-10-16,2020,R,,southern-methodist,tulane,A,37,34,0,17.0,
2020-10-16,2020,R,,tulane,southern-methodist,H,34,37,0,,17.0
2020-10-17,2020,R,,alabama,georgia,H,41,24,0,2.0,3.0
2020-10-17,2020,R,,georgia,alabama,A,24,41,0,3.0,2.0
2020-10-17,2020,R,,alabama-birmingham,western-kentucky,H,37,14,0,,
2020-10-17,2020,R,,western-kentucky,alabama-birmingham,A,14,37,0,,
2020-10-17,2020,R,,arkansas,mississippi,H,33,21,0,,
2020-10-17,2020,R,,mississippi,arkansas,A,21,33,0,,
2020-10-17,2020,R,,army,texas-san-antonio,A,28,16,0,,
2020-10-17,2020,R,,texas-san-antonio,army,H,16,28,0,,
2020-10-17,2020,R,,clemson,georgia-tech,A,73,7,0,1.0,
2020-10-17,2020,R,,georgia-tech,clemson,H,7,73,0,,1.0
2020-10-17,2020,R,,florida-state,north-carolina,H,31,28,0,,5.0
2020-10-17,2020,R,,north-carolina,florida-state,A,28,31,0,5.0,
2020-10-17,2020,R,,georgia-southern,massachusetts,H,41,0,0,,
2020-10-17,2020,R,,massachusetts,georgia-southern,A,0,41,0,,
2020-10-17,2020,R,,kentucky,tennessee,A,34,7,0,,18.0
2020-10-17,2020,R,,tennessee,kentucky,H,7,34,0,18.0,
2020-10-17,2020,R,,liberty,syracuse,A,38,21,0,,
2020-10-17,2020,R,,syracuse,liberty,H,21,38,0,,
2020-10-17,2020,R,,marshall,louisiana-tech,A,35,17,0,,
2020-10-17,2020,R,,louisiana-tech,marshall,H,17,35,0,,
2020-10-17,2020,R,,memphis,central-florida,H,50,49,0,,
2020-10-17,2020,R,,central-florida,memphis,A,49,50,0,,
2020-10-17,2020,R,,miami-fl,pittsburgh,H,31,19,0,13.0,
2020-10-17,2020,R,,pittsburgh,miami-fl,A,19,31,0,,13.0
2020-10-17,2020,R,,navy,east-carolina,A,27,23,0,,
2020-10-17,2020,R,,east-carolina,navy,H,23,27,0,,
2020-10-17,2020,R,,north-carolina-state,duke,H,31,20,0,,
2020-10-17,2020,R,,duke,north-carolina-state,A,20,31,0,,
2020-10-17,2020,R,,north-texas,middle-tennessee-state,A,52,35,0,,
2020-10-17,2020,R,,middle-tennessee-state,north-texas,H,35,52,0,,
2020-10-17,2020,R,,notre-dame,louisville,H,12,7,0,4.0,
2020-10-17,2020,R,,louisville,notre-dame,A,7,12,0,,4.0
2020-10-17,2020,R,,south-alabama,texas-state,H,30,20,0,,
2020-10-17,2020,R,,texas-state,south-alabama,A,20,30,0,,
2020-10-17,2020,R,,south-carolina,auburn,H,30,22,0,,14.0
2020-10-17,2020,R,,auburn,south-carolina,A,22,30,0,14.0,
2020-10-17,2020,R,,temple,south-florida,H,39,37,0,,
2020-10-17,2020,R,,south-florida,temple,A,37,39,0,,
2020-10-17,2020,R,,texas-a-m,mississippi-state,A,28,14,0,11.0,
2020-10-17,2020,R,,mississippi-state,texas-a-m,H,14,28,0,,11.0
2020-10-17,2020,R,,troy,eastern-kentucky,H,31,29,0,,
2020-10-17,2020,R,,eastern-kentucky,troy,A,29,31,0,,
2020-10-17,2020,R,,virginia-tech,boston-college,H,40,14,0,23.0,
2020-10-17,2020,R,,boston-college,virginia-tech,A,14,40,0,,23.0
2020-10-17,2020,R,,wake-forest,virginia,H,40,23,0,,
2020-10-17,2020,R,,virginia,wake-forest,A,23,40,0,,
2020-10-17,2020,R,,west-virginia,kansas,H,38,17,0,,
2020-10-17,2020,R,,kansas,west-virginia,A,17,38,0,,
2020-10-22,2020,R,,appalachian-state,arkansas-state,H,45,17,0,,
2020-10-22,2020,R,,arkansas-state,appalachian-state,A,17,45,0,,
2020-10-23,2020,R,,jacksonville-state,florida-international,A,19,10,0,,
2020-10-23,2020,R,,florida-international,jacksonville-state,H,10,19,0,,
2020-10-23,2020,R,,louisiana,alabama-birmingham,A,24,20,0,,
2020-10-23,2020,R,,alabama-birmingham,louisiana,H,20,24,0,,
2020-10-23,2020,R,,tulsa,south-florida,A,42,13,0,,
2020-10-23,2020,R,,south-florida,tulsa,H,13,42,0,,
2020-10-23,2020,R,,wisconsin,illinois,H,45,7,0,14.0,
2020-10-23,2020,R,,illinois,wisconsin,A,7,45,0,,14.0
2020-10-24,2020,R,,alabama,tennessee,A,48,17,0,2.0,
2020-10-24,2020,R,,tennessee,alabama,H,17,48,0,,2.0
2020-10-24,2020,R,,army,mercer,H,49,3,0,,
2020-10-24,2020,R,,mercer,army,A,3,49,0,,
2020-10-24,2020,R,,auburn,mississippi,A,35,28,0,,
2020-10-24,2020,R,,mississippi,auburn,H,28,35,0,,
2020-10-24,2020,R,,boise-state,utah-state,H,42,13,0,,
2020-10-24,2020,R,,utah-state,boise-state,A,13,42,0,,
2020-10-24,2020,R,,boston-college,georgia-tech,H,48,27,0,,
2020-10-24,2020,R,,georgia-tech,boston-college,A,27,48,0,,
2020-10-24,2020,R,,brigham-young,texas-state,H,52,14,0,12.0,
2020-10-24,2020,R,,texas-state,brigham-young,A,14,52,0,,12.0
2020-10-24,2020,R,,central-florida,tulane,H,51,34,0,,
2020-10-24,2020,R,,tulane,central-florida,A,34,51,0,,
2020-10-24,2020,R,,charlotte,texas-el-paso,H,38,28,0,,
2020-10-24,2020,R,,texas-el-paso,charlotte,A,28,38,0,,
2020-10-24,2020,R,,cincinnati,southern-methodist,A,42,13,0,9.0,16.0
2020-10-24,2020,R,,southern-methodist,cincinnati,H,13,42,0,16.0,9.0
2020-10-24,2020,R,,clemson,syracuse,H,47,21,0,1.0,
2020-10-24,2020,R,,syracuse,clemson,A,21,47,0,,1.0
2020-10-24,2020,R,,coastal-carolina,georgia-southern,H,28,14,0,25.0,
2020-10-24,2020,R,,georgia-southern,coastal-carolina,A,14,28,0,,25.0
2020-10-24,2020,R,,georgia-state,troy,A,36,34,0,,
2020-10-24,2020,R,,troy,georgia-state,H,34,36,0,,
2020-10-24,2020,R,,hawaii,fresno-state,A,34,19,0,,
2020-10-24,2020,R,,fresno-state,hawaii,H,19,34,0,,
2020-10-24,2020,R,,houston,navy,A,37,21,0,,
2020-10-24,2020,R,,navy,houston,H,21,37,0,,
2020-10-24,2020,R,,indiana,penn-state,H,36,35,0,,8.0
2020-10-24,2020,R,,penn-state,indiana,A,35,36,0,8.0,
2020-10-24,2020,R,,kansas-state,kansas,H,55,14,0,20.0,
2020-10-24,2020,R,,kansas,kansas-state,A,14,55,0,,20.0
2020-10-24,2020,R,,liberty,southern-mississippi,H,56,35,0,,
2020-10-24,2020,R,,southern-mississippi,liberty,A,35,56,0,,
2020-10-24,2020,R,,louisiana-state,south-carolina,H,52,24,0,,
2020-10-24,2020,R,,south-carolina,louisiana-state,A,24,52,0,,
2020-10-24,2020,R,,louisville,florida-state,H,48,16,0,,
2020-10-24,2020,R,,florida-state,louisville,A,16,48,0,,
2020-10-24,2020,R,,marshall,florida-atlantic,H,20,9,0,22.0,
2020-10-24,2020,R,,florida-atlantic,marshall,A,9,20,0,,22.0
2020-10-24,2020,R,,memphis,temple,H,41,29,0,,
