Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2013-08-30,2013,R,,florida-atlantic,miami-fl,A,6,34,0,,,
2013-08-30,2013,R,,michigan-state,western-michigan,H,26,13,0,,,
2013-08-30,2013,R,,western-michigan,michigan-state,A,13,26,0,,,
2013-08-30,2013,R,,north-dakota-state,kansas-state,A,24,21,0,,,
2013-08-30,2013,R,,kansas-state,north-dakota-state,H,21,24,0,,,
2013-08-30,2013,R,,samford,georgia-state,A,31,21,0,,,
2013-08-30,2013,R,,georgia-state,samford,H,21,31,0,,,
2013-08-30,2013,R,,texas-tech,southern-methodist,A,41,23,0,,,
2013-08-30,2013,R,,southern-methodist,texas-tech,H,23,41,0,,,
2013-08-31,2013,R,,air-force,colgate,H,38,13,0,,,
2013-08-31,2013,R,,colgate,air-force,A,13,38,0,,,
2013-08-31,2013,R,,alabama,virginia-tech,N,35,10,0,1.0,,Georgia Dome - Atlanta GA
2013-08-31,2013,R,,virginia-tech,alabama,N,10,35,0,,1.0,Georgia Dome - Atlanta GA
2013-08-31,2013,R,,arkansas,louisiana,H,34,14,0,,,
2013-08-31,2013,R,,louisiana,arkansas,A,14,34,0,,,
2013-08-31,2013,R,,arkansas-state,arkansas-pine-bluff,H,62,11,0,,,
2013-08-31,2013,R,,arkansas-pine-bluff,arkansas-state,A,11,62,0,,,
2013-08-31,2013,R,,auburn,washington-state,H,31,24,0,,,
2013-08-31,2013,R,,washington-state,auburn,A,24,31,0,,,
2013-08-31,2013,R,,baylor,wofford,H,69,3,0,,,
2013-08-31,2013,R,,wofford,baylor,A,3,69,0,,,
2013-08-31,2013,R,,boston-college,villanova,H,24,14,0,,,
2013-08-31,2013,R,,villanova,boston-college,A,14,24,0,,,
2013-08-31,2013,R,,cincinnati,purdue,H,42,7,0,,,
2013-08-31,2013,R,,purdue,cincinnati,A,7,42,0,,,
2013-08-31,2013,R,,clemson,georgia,H,38,35,0,8.0,5.0,
2013-08-31,2013,R,,georgia,clemson,A,35,38,0,5.0,8.0,
2013-08-31,2013,R,,duke,north-carolina-central,H,45,0,0,,,
2013-08-31,2013,R,,north-carolina-central,duke,A,0,45,0,,,
2013-08-31,2013,R,,east-carolina,old-dominion,H,52,38,0,,,
2013-08-31,2013,R,,old-dominion,east-carolina,A,38,52,0,,,
2013-08-31,2013,R,,eastern-illinois,san-diego-state,A,40,19,0,,,
2013-08-31,2013,R,,san-diego-state,eastern-illinois,H,19,40,0,,,
2013-08-31,2013,R,,eastern-michigan,howard,H,34,24,0,,,
2013-08-31,2013,R,,howard,eastern-michigan,A,24,34,0,,,
2013-08-31,2013,R,,eastern-washington,oregon-state,A,49,46,0,,25.0,
2013-08-31,2013,R,,oregon-state,eastern-washington,H,46,49,0,25.0,,
2013-08-31,2013,R,,florida,toledo,H,24,6,0,10.0,,
2013-08-31,2013,R,,toledo,florida,A,6,24,0,,10.0,
2013-08-31,2013,R,,georgia-tech,elon,H,70,0,0,,,
2013-08-31,2013,R,,elon,georgia-tech,A,0,70,0,,,
2013-08-31,2013,R,,illinois,southern-illinois,H,42,34,0,,,
2013-08-31,2013,R,,southern-illinois,illinois,A,34,42,0,,,
2013-08-31,2013,R,,louisiana-state,texas-christian,N,37,27,0,12.0,20.0,AT&T Stadium - Arlington TX
2013-08-31,2013,R,,texas-christian,louisiana-state,N,27,37,0,20.0,12.0,AT&T Stadium - Arlington TX
2013-08-31,2013,R,,marshall,miami-oh,H,52,14,0,,,
2013-08-31,2013,R,,miami-oh,marshall,A,14,52,0,,,
2013-08-31,2013,R,,maryland,florida-international,H,43,10,0,,,
2013-08-31,2013,R,,florida-international,maryland,A,10,43,0,,,
2013-08-31,2013,R,,mcneese-state,south-florida,A,53,21,0,,,
2013-08-31,2013,R,,south-florida,mcneese-state,H,21,53,0,,,
2013-08-31,2013,R,,michigan,central-michigan,H,59,9,0,17.0,,
2013-08-31,2013,R,,central-michigan,michigan,A,9,59,0,,17.0,
2013-08-31,2013,R,,missouri,murray-state,H,58,14,0,,,
2013-08-31,2013,R,,murray-state,missouri,A,14,58,0,,,
2013-08-31,2013,R,,nebraska,wyoming,H,37,34,0,18.0,,
2013-08-31,2013,R,,wyoming,nebraska,A,34,37,0,,18.0,
2013-08-31,2013,R,,north-carolina-state,louisiana-tech,H,40,14,0,,,
2013-08-31,2013,R,,louisiana-tech,north-carolina-state,A,14,40,0,,,
2013-08-31,2013,R,,north-texas,idaho,H,40,6,0,,,
2013-08-31,2013,R,,idaho,north-texas,A,6,40,0,,,
2013-08-31,2013,R,,northern-illinois,iowa,A,30,27,0,,,
2013-08-31,2013,R,,iowa,northern-illinois,H,27,30,0,,,
2013-08-31,2013,R,,northern-iowa,iowa-state,A,28,20,0,,,
2013-08-31,2013,R,,iowa-state,northern-iowa,H,20,28,0,,,
2013-08-31,2013,R,,northwestern,california,A,44,30,0,22.0,,
2013-08-31,2013,R,,california,northwestern,H,30,44,0,,22.0,
2013-08-31,2013,R,,notre-dame,temple,H,28,6,0,14.0,,
2013-08-31,2013,R,,temple,notre-dame,A,6,28,0,,14.0,
2013-08-31,2013,R,,ohio-state,buffalo,H,40,20,0,2.0,,
2013-08-31,2013,R,,buffalo,ohio-state,A,20,40,0,,2.0,
2013-08-31,2013,R,,oklahoma,louisiana-monroe,H,34,0,0,16.0,,
2013-08-31,2013,R,,louisiana-monroe,oklahoma,A,0,34,0,,16.0,
2013-08-31,2013,R,,oklahoma-state,mississippi-state,N,21,3,0,13.0,,Reliant Stadium - Houston TX
2013-08-31,2013,R,,mississippi-state,oklahoma-state,N,3,21,0,,13.0,Reliant Stadium - Houston TX
2013-08-31,2013,R,,oregon,nicholls-state,H,66,3,0,3.0,,
2013-08-31,2013,R,,nicholls-state,oregon,A,3,66,0,,3.0,
2013-08-31,2013,R,,penn-state,syracuse,N,23,17,0,,,MetLife Stadium - East Rutherford NJ
2013-08-31,2013,R,,syracuse,penn-state,N,17,23,0,,,MetLife Stadium - East Rutherford NJ
2013-08-31,2013,R,,tennessee,austin-peay,H,45,0,0,,,
2013-08-31,2013,R,,austin-peay,tennessee,A,0,45,0,,,
2013-08-31,2013,R,,texas,new-mexico-state,H,56,7,0,15.0,,
2013-08-31,2013,R,,new-mexico-state,texas,A,7,56,0,,15.0,
2013-08-31,2013,R,,texas-a-m,rice,H,52,31,0,7.0,,
2013-08-31,2013,R,,rice,texas-a-m,A,31,52,0,,7.0,
2013-08-31,2013,R,,texas-state,southern-mississippi,A,22,15,0,,,
2013-08-31,2013,R,,southern-mississippi,texas-state,H,15,22,0,,,
2013-08-31,2013,R,,texas-san-antonio,new-mexico,A,21,13,0,,,
2013-08-31,2013,R,,new-mexico,texas-san-antonio,H,13,21,0,,,
2013-08-31,2013,R,,troy,alabama-birmingham,H,34,31,0,,,
2013-08-31,2013,R,,alabama-birmingham,troy,A,31,34,0,,,
2013-08-31,2013,R,,ucla,nevada,H,58,20,0,21.0,,
2013-08-31,2013,R,,nevada,ucla,A,20,58,0,,21.0,
2013-08-31,2013,R,,virginia,brigham-young,H,19,16,0,,,
2013-08-31,2013,R,,brigham-young,virginia,A,16,19,0,,,
2013-08-31,2013,R,,washington,boise-state,H,38,6,0,,19.0,
2013-08-31,2013,R,,boise-state,washington,A,6,38,0,19.0,,
2013-08-31,2013,R,,west-virginia,william-mary,H,24,17,0,,,
2013-08-31,2013,R,,william-mary,west-virginia,A,17,24,0,,,
2013-08-31,2013,R,,western-kentucky,kentucky,N,35,26,0,,,LP Field - Nashville TN
2013-08-31,2013,R,,kentucky,western-kentucky,N,26,35,0,,,LP Field - Nashville TN
2013-08-31,2013,R,,wisconsin,massachusetts,H,45,0,0,23.0,,
2013-08-31,2013,R,,massachusetts,wisconsin,A,0,45,0,,23.0,
2013-09-01,2013,R,,colorado,colorado-state,N,41,27,0,,,Sports Authority Field at Mile High Stadium - Denver CO
2013-09-01,2013,R,,colorado-state,colorado,N,27,41,0,,,Sports Authority Field at Mile High Stadium - Denver CO
2013-09-01,2013,R,,louisville,ohio,H,49,7,0,9.0,,
2013-09-01,2013,R,,ohio,louisville,A,7,49,0,,9.0,
2013-09-02,2013,R,,florida-state,pittsburgh,A,41,13,0,10.0,,
2013-09-02,2013,R,,pittsburgh,florida-state,H,13,41,0,,10.0,
2013-09-05,2013,R,,arizona-state,sacramento-state,H,55,0,0,,,
2013-09-05,2013,R,,sacramento-state,arizona-state,A,0,55,0,,,
2013-09-05,2013,R,,east-carolina,florida-atlantic,H,31,13,0,,,
2013-09-05,2013,R,,florida-atlantic,east-carolina,A,13,31,0,,,
2013-09-06,2013,R,,boston-college,wake-forest,H,24,10,0,,,
2013-09-06,2013,R,,wake-forest,boston-college,A,10,24,0,,,
2013-09-06,2013,R,,central-florida,florida-international,A,38,0,0,,,
2013-09-06,2013,R,,florida-international,central-florida,H,0,38,0,,,
2013-09-07,2013,R,,akron,james-madison,H,35,33,0,,,
2013-09-07,2013,R,,james-madison,akron,A,33,35,0,,,
2013-09-07,2013,R,,arizona,nevada-las-vegas,A,58,13,0,,,
2013-09-07,2013,R,,nevada-las-vegas,arizona,H,13,58,0,,,
2013-09-07,2013,R,,arkansas,samford,H,31,21,0,,,
2013-09-07,2013,R,,samford,arkansas,A,21,31,0,,,
2013-09-07,2013,R,,auburn,arkansas-state,H,38,9,0,,,
2013-09-07,2013,R,,arkansas-state,auburn,A,9,38,0,,,
2013-09-07,2013,R,,ball-state,army,H,40,14,0,,,
2013-09-07,2013,R,,army,ball-state,A,14,40,0,,,
2013-09-07,2013,R,,baylor,buffalo,H,70,13,0,23.0,,
2013-09-07,2013,R,,buffalo,baylor,A,13,70,0,,23.0,
2013-09-07,2013,R,,boise-state,tennessee-martin,H,63,14,0,,,
2013-09-07,2013,R,,tennessee-martin,boise-state,A,14,63,0,,,
2013-09-07,2013,R,,bowling-green,kent-state,A,41,22,0,,,
2013-09-07,2013,R,,kent-state,bowling-green,H,22,41,0,,,
2013-09-07,2013,R,,brigham-young,texas,H,40,21,0,,15.0,
2013-09-07,2013,R,,texas,brigham-young,A,21,40,0,15.0,,
2013-09-07,2013,R,,california,portland-state,H,37,30,0,,,
2013-09-07,2013,R,,portland-state,california,A,30,37,0,,,
2013-09-07,2013,R,,central-michigan,new-hampshire,H,24,21,0,,,
2013-09-07,2013,R,,new-hampshire,central-michigan,A,21,24,0,,,
2013-09-07,2013,R,,chattanooga,georgia-state,A,42,14,0,,,
2013-09-07,2013,R,,georgia-state,chattanooga,H,14,42,0,,,
2013-09-07,2013,R,,clemson,south-carolina-state,H,52,13,0,4.0,,
2013-09-07,2013,R,,south-carolina-state,clemson,A,13,52,0,,4.0,
2013-09-07,2013,R,,colorado,central-arkansas,H,38,24,0,,,
2013-09-07,2013,R,,central-arkansas,colorado,A,24,38,0,,,
2013-09-07,2013,R,,duke,memphis,A,28,14,0,,,
2013-09-07,2013,R,,memphis,duke,H,14,28,0,,,
2013-09-07,2013,R,,fresno-state,cal-poly,H,41,25,0,,,
2013-09-07,2013,R,,cal-poly,fresno-state,A,25,41,0,,,
2013-09-07,2013,R,,georgia,south-carolina,H,41,30,0,11.0,6.0,
2013-09-07,2013,R,,south-carolina,georgia,A,30,41,0,6.0,11.0,
2013-09-07,2013,R,,houston,temple,A,22,13,0,,,
2013-09-07,2013,R,,temple,houston,H,13,22,0,,,
2013-09-07,2013,R,,illinois,cincinnati,H,45,17,0,,,
2013-09-07,2013,R,,cincinnati,illinois,A,17,45,0,,,
2013-09-07,2013,R,,iowa,missouri-state,H,28,14,0,,,
2013-09-07,2013,R,,missouri-state,iowa,A,14,28,0,,,
2013-09-07,2013,R,,kansas,south-dakota,H,31,14,0,,,
2013-09-07,2013,R,,south-dakota,kansas,A,14,31,0,,,
2013-09-07,2013,R,,kansas-state,louisiana,H,48,27,0,,,
2013-09-07,2013,R,,louisiana,kansas-state,A,27,48,0,,,
2013-09-07,2013,R,,kentucky,miami-oh,H,41,7,0,,,
2013-09-07,2013,R,,miami-oh,kentucky,A,7,41,0,,,
2013-09-07,2013,R,,louisiana-state,alabama-birmingham,H,56,17,0,9.0,,
2013-09-07,2013,R,,alabama-birmingham,louisiana-state,A,17,56,0,,9.0,
2013-09-07,2013,R,,louisiana-tech,lamar,H,27,14,0,,,
2013-09-07,2013,R,,lamar,louisiana-tech,A,14,27,0,,,
2013-09-07,2013,R,,louisiana-monroe,grambling-state,H,48,10,0,,,
2013-09-07,2013,R,,grambling-state,louisiana-monroe,A,10,48,0,,,
2013-09-07,2013,R,,louisville,eastern-kentucky,H,44,7,0,8.0,,
2013-09-07,2013,R,,eastern-kentucky,louisville,A,7,44,0,,8.0,
2013-09-07,2013,R,,maine,massachusetts,A,24,14,0,,,
2013-09-07,2013,R,,massachusetts,maine,H,14,24,0,,,
2013-09-07,2013,R,,marshall,gardner-webb,H,55,0,0,,,
2013-09-07,2013,R,,gardner-webb,marshall,A,0,55,0,,,
2013-09-07,2013,R,,maryland,old-dominion,H,47,10,0,,,
2013-09-07,2013,R,,old-dominion,maryland,A,10,47,0,,,
2013-09-07,2013,R,,miami-fl,florida,H,21,16,0,,12.0,
2013-09-07,2013,R,,florida,miami-fl,A,16,21,0,12.0,,
2013-09-07,2013,R,,michigan,notre-dame,H,41,30,0,17.0,14.0,
2013-09-07,2013,R,,notre-dame,michigan,A,30,41,0,14.0,17.0,
2013-09-07,2013,R,,michigan-state,south-florida,H,21,6,0,,,
2013-09-07,2013,R,,south-florida,michigan-state,A,6,21,0,,,
2013-09-07,2013,R,,minnesota,new-mexico-state,A,44,21,0,,,
2013-09-07,2013,R,,new-mexico-state,minnesota,H,21,44,0,,,
2013-09-07,2013,R,,mississippi,southeast-missouri-state,H,31,13,0,,,
2013-09-07,2013,R,,southeast-missouri-state,mississippi,A,13,31,0,,,
2013-09-07,2013,R,,mississippi-state,alcorn-state,H,51,7,0,,,
2013-09-07,2013,R,,alcorn-state,mississippi-state,A,7,51,0,,,
2013-09-07,2013,R,,missouri,toledo,H,38,23,0,,,
2013-09-07,2013,R,,toledo,missouri,A,23,38,0,,,
2013-09-07,2013,R,,navy,indiana,A,41,35,0,,,
2013-09-07,2013,R,,indiana,navy,H,35,41,0,,,
2013-09-07,2013,R,,nebraska,southern-mississippi,H,56,13,0,22.0,,
2013-09-07,2013,R,,southern-mississippi,nebraska,A,13,56,0,,22.0,
2013-09-07,2013,R,,nevada,california-davis,H,36,7,0,,,
2013-09-07,2013,R,,california-davis,nevada,A,7,36,0,,,
2013-09-07,2013,R,,new-mexico,texas-el-paso,A,42,35,0,,,
2013-09-07,2013,R,,texas-el-paso,new-mexico,H,35,42,0,,,
2013-09-07,2013,R,,nicholls-state,western-michigan,A,27,23,0,,,
2013-09-07,2013,R,,western-michigan,nicholls-state,H,23,27,0,,,
2013-09-07,2013,R,,north-carolina,middle-tennessee-state,H,40,20,0,,,
2013-09-07,2013,R,,middle-tennessee-state,north-carolina,A,20,40,0,,,
2013-09-07,2013,R,,north-carolina-state,richmond,H,23,21,0,,,
2013-09-07,2013,R,,richmond,north-carolina-state,A,21,23,0,,,
2013-09-07,2013,R,,northwestern,syracuse,H,48,27,0,19.0,,
2013-09-07,2013,R,,syracuse,northwestern,A,27,48,0,,19.0,
2013-09-07,2013,R,,ohio,north-texas,H,27,21,0,,,
2013-09-07,2013,R,,north-texas,ohio,A,21,27,0,,,
2013-09-07,2013,R,,ohio-state,san-diego-state,H,42,7,0,3.0,,
2013-09-07,2013,R,,san-diego-state,ohio-state,A,7,42,0,,3.0,
2013-09-07,2013,R,,oklahoma,west-virginia,H,16,7,0,16.0,,
2013-09-07,2013,R,,west-virginia,oklahoma,A,7,16,0,,16.0,
2013-09-07,2013,R,,oklahoma-state,texas-san-antonio,A,56,35,0,13.0,,
2013-09-07,2013,R,,texas-san-antonio,oklahoma-state,H,35,56,0,,13.0,
2013-09-07,2013,R,,oregon,virginia,A,59,10,0,2.0,,
2013-09-07,2013,R,,virginia,oregon,H,10,59,0,,2.0,
2013-09-07,2013,R,,oregon-state,hawaii,H,33,14,0,,,
2013-09-07,2013,R,,hawaii,oregon-state,A,14,33,0,,,
2013-09-07,2013,R,,penn-state,eastern-michigan,H,45,7,0,,,
2013-09-07,2013,R,,eastern-michigan,penn-state,A,7,45,0,,,
2013-09-07,2013,R,,purdue,indiana-state,H,20,14,0,,,
2013-09-07,2013,R,,indiana-state,purdue,A,14,20,0,,,
2013-09-07,2013,R,,rutgers,norfolk-state,H,38,0,0,,,
2013-09-07,2013,R,,norfolk-state,rutgers,A,0,38,0,,,
2013-09-07,2013,R,,south-alabama,tulane,A,41,39,0,,,
2013-09-07,2013,R,,tulane,south-alabama,H,39,41,0,,,
2013-09-07,2013,R,,southern-methodist,montana-state,H,31,30,0,,,
2013-09-07,2013,R,,montana-state,southern-methodist,A,30,31,0,,,
2013-09-07,2013,R,,stanford,san-jose-state,H,34,13,0,5.0,,
2013-09-07,2013,R,,san-jose-state,stanford,A,13,34,0,,5.0,
2013-09-07,2013,R,,tennessee,western-kentucky,H,52,20,0,,,
2013-09-07,2013,R,,western-kentucky,tennessee,A,20,52,0,,,
2013-09-07,2013,R,,texas-a-m,sam-houston,H,65,28,0,7.0,,
2013-09-07,2013,R,,sam-houston,texas-a-m,A,28,65,0,,7.0,
2013-09-07,2013,R,,texas-christian,southeastern-louisiana,H,38,17,0,24.0,,
2013-09-07,2013,R,,southeastern-louisiana,texas-christian,A,17,38,0,,24.0,
2013-09-07,2013,R,,texas-state,prairie-view-a-m,H,28,3,0,,,
2013-09-07,2013,R,,prairie-view-a-m,texas-state,A,3,28,0,,,
2013-09-07,2013,R,,texas-tech,stephen-f-austin,H,61,13,0,,,
2013-09-07,2013,R,,stephen-f-austin,texas-tech,A,13,61,0,,,
2013-09-07,2013,R,,troy,savannah-state,H,66,3,0,,,
2013-09-07,2013,R,,savannah-state,troy,A,3,66,0,,,
2013-09-07,2013,R,,tulsa,colorado-state,H,30,27,0,,,
2013-09-07,2013,R,,colorado-state,tulsa,A,27,30,0,,,
2013-09-07,2013,R,,utah,weber-state,H,70,7,0,,,
2013-09-07,2013,R,,weber-state,utah,A,7,70,0,,,
2013-09-07,2013,R,,utah-state,air-force,A,52,20,0,,,
2013-09-07,2013,R,,air-force,utah-state,H,20,52,0,,,
2013-09-07,2013,R,,vanderbilt,austin-peay,H,38,3,0,,,
2013-09-07,2013,R,,austin-peay,vanderbilt,A,3,38,0,,,
2013-09-07,2013,R,,virginia-tech,western-carolina,H,45,3,0,,,
2013-09-07,2013,R,,western-carolina,virginia-tech,A,3,45,0,,,
2013-09-07,2013,R,,washington-state,southern-california,A,10,7,0,,25.0,
2013-09-07,2013,R,,southern-california,washington-state,H,7,10,0,25.0,,
2013-09-07,2013,R,,wisconsin,tennessee-tech,H,48,0,0,21.0,,
2013-09-07,2013,R,,tennessee-tech,wisconsin,A,0,48,0,,21.0,
2013-09-07,2013,R,,wyoming,idaho,H,42,10,0,,,
2013-09-07,2013,R,,idaho,wyoming,A,10,42,0,,,
2013-09-12,2013,R,,arkansas-state,troy,H,41,34,0,,,
2013-09-12,2013,R,,troy,arkansas-state,A,34,41,0,,,
2013-09-12,2013,R,,texas-tech,texas-christian,H,20,10,0,,24.0,
2013-09-12,2013,R,,texas-christian,texas-tech,A,10,20,0,24.0,,
2013-09-12,2013,R,,tulane,louisiana-tech,A,24,15,0,,,
2013-09-12,2013,R,,louisiana-tech,tulane,H,15,24,0,,,
2013-09-13,2013,R,,boise-state,air-force,H,42,20,0,,,
2013-09-13,2013,R,,air-force,boise-state,A,20,42,0,,,
2013-09-14,2013,R,,alabama,texas-a-m,A,49,42,0,1.0,6.0,
2013-09-14,2013,R,,texas-a-m,alabama,H,42,49,0,6.0,1.0,
2013-09-14,2013,R,,arizona,texas-san-antonio,H,38,13,0,,,
2013-09-14,2013,R,,texas-san-antonio,arizona,A,13,38,0,,,
2013-09-14,2013,R,,arizona-state,wisconsin,H,32,30,0,,20.0,
2013-09-14,2013,R,,wisconsin,arizona-state,A,30,32,0,20.0,,
2013-09-14,2013,R,,arkansas,southern-mississippi,H,24,3,0,,,
2013-09-14,2013,R,,southern-mississippi,arkansas,A,3,24,0,,,
2013-09-14,2013,R,,auburn,mississippi-state,H,24,20,0,,,
2013-09-14,2013,R,,mississippi-state,auburn,A,20,24,0,,,
2013-09-14,2013,R,,bethune-cookman,florida-international,A,34,13,0,,,
2013-09-14,2013,R,,florida-international,bethune-cookman,H,13,34,0,,,
2013-09-14,2013,R,,buffalo,stony-brook,H,26,23,0,,,
2013-09-14,2013,R,,stony-brook,buffalo,A,23,26,0,,,
2013-09-14,2013,R,,central-florida,penn-state,A,34,31,0,,,
2013-09-14,2013,R,,penn-state,central-florida,H,31,34,0,,,
2013-09-14,2013,R,,cincinnati,northwestern-state,H,66,9,0,,,
2013-09-14,2013,R,,northwestern-state,cincinnati,A,9,66,0,,,
2013-09-14,2013,R,,colorado-state,cal-poly,H,34,17,0,,,
2013-09-14,2013,R,,cal-poly,colorado-state,A,17,34,0,,,
2013-09-14,2013,R,,florida-atlantic,south-florida,A,28,10,0,,,
2013-09-14,2013,R,,south-florida,florida-atlantic,H,10,28,0,,,
2013-09-14,2013,R,,florida-state,nevada,H,62,7,0,10.0,,
2013-09-14,2013,R,,nevada,florida-state,A,7,62,0,,10.0,
2013-09-14,2013,R,,fordham,temple,A,30,29,0,,,
2013-09-14,2013,R,,temple,fordham,H,29,30,0,,,
2013-09-14,2013,R,,georgia-tech,duke,A,38,14,0,,,
2013-09-14,2013,R,,duke,georgia-tech,H,14,38,0,,,
2013-09-14,2013,R,,indiana,bowling-green,H,42,10,0,,,
2013-09-14,2013,R,,bowling-green,indiana,A,10,42,0,,,
2013-09-14,2013,R,,iowa,iowa-state,A,27,21,0,,,
2013-09-14,2013,R,,iowa-state,iowa,H,21,27,0,,,
2013-09-14,2013,R,,kansas-state,massachusetts,H,37,7,0,,,
2013-09-14,2013,R,,massachusetts,kansas-state,A,7,37,0,,,
2013-09-14,2013,R,,louisiana,nicholls-state,H,70,7,0,,,
2013-09-14,2013,R,,nicholls-state,louisiana,A,7,70,0,,,
2013-09-14,2013,R,,louisiana-state,kent-state,H,45,13,0,8.0,,
2013-09-14,2013,R,,kent-state,louisiana-state,A,13,45,0,,8.0,
2013-09-14,2013,R,,louisiana-monroe,wake-forest,A,21,19,0,,,
2013-09-14,2013,R,,wake-forest,louisiana-monroe,H,19,21,0,,,
2013-09-14,2013,R,,louisville,kentucky,A,27,13,0,7.0,,
2013-09-14,2013,R,,kentucky,louisville,H,13,27,0,,7.0,
2013-09-14,2013,R,,maryland,connecticut,A,32,21,0,,,
2013-09-14,2013,R,,connecticut,maryland,H,21,32,0,,,
2013-09-14,2013,R,,michigan,akron,H,28,24,0,11.0,,
2013-09-14,2013,R,,akron,michigan,A,24,28,0,,11.0,
2013-09-14,2013,R,,michigan-state,youngstown-state,H,55,17,0,,,
2013-09-14,2013,R,,youngstown-state,michigan-state,A,17,55,0,,,
2013-09-14,2013,R,,middle-tennessee-state,memphis,H,17,15,0,,,
2013-09-14,2013,R,,memphis,middle-tennessee-state,A,15,17,0,,,
2013-09-14,2013,R,,minnesota,western-illinois,H,29,12,0,,,
2013-09-14,2013,R,,western-illinois,minnesota,A,12,29,0,,,
2013-09-14,2013,R,,mississippi,texas,A,44,23,0,25.0,,
2013-09-14,2013,R,,texas,mississippi,H,23,44,0,,25.0,
2013-09-14,2013,R,,navy,delaware,H,51,7,0,,,
2013-09-14,2013,R,,delaware,navy,A,7,51,0,,,
2013-09-14,2013,R,,nevada-las-vegas,central-michigan,H,31,21,0,,,
2013-09-14,2013,R,,central-michigan,nevada-las-vegas,A,21,31,0,,,
2013-09-14,2013,R,,north-texas,ball-state,H,34,27,0,,,
2013-09-14,2013,R,,ball-state,north-texas,A,27,34,0,,,
2013-09-14,2013,R,,northern-illinois,idaho,A,45,35,0,,,
2013-09-14,2013,R,,idaho,northern-illinois,H,35,45,0,,,
2013-09-14,2013,R,,northwestern,western-michigan,H,38,17,0,17.0,,
2013-09-14,2013,R,,western-michigan,northwestern,A,17,38,0,,17.0,
2013-09-14,2013,R,,notre-dame,purdue,A,31,24,0,21.0,,
2013-09-14,2013,R,,purdue,notre-dame,H,24,31,0,,21.0,
2013-09-14,2013,R,,ohio,marshall,H,34,31,0,,,
2013-09-14,2013,R,,marshall,ohio,A,31,34,0,,,
2013-09-14,2013,R,,ohio-state,california,A,52,34,0,4.0,,
2013-09-14,2013,R,,california,ohio-state,H,34,52,0,,4.0,
2013-09-14,2013,R,,oklahoma,tulsa,H,51,20,0,14.0,,
2013-09-14,2013,R,,tulsa,oklahoma,A,20,51,0,,14.0,
