Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2000-09-02,2000,R,,oklahoma,texas-el-paso,H,55,14,0,19.0,,
2000-09-02,2000,R,,texas-el-paso,oklahoma,A,14,55,0,,19.0,
2000-09-02,2000,R,,oregon,nevada,H,36,7,0,,,
2000-09-02,2000,R,,nevada,oregon,A,7,36,0,,,
2000-09-02,2000,R,,oregon-state,eastern-washington,H,21,19,0,,,
2000-09-02,2000,R,,eastern-washington,oregon-state,A,19,21,0,,,
2000-09-02,2000,R,,pittsburgh,kent-state,H,30,7,0,,,
2000-09-02,2000,R,,kent-state,pittsburgh,A,7,30,0,,,
2000-09-02,2000,R,,purdue,central-michigan,H,48,0,0,15.0,,
2000-09-02,2000,R,,central-michigan,purdue,A,0,48,0,,15.0,
2000-09-02,2000,R,,rice,houston,H,30,27,0,,,
2000-09-02,2000,R,,houston,rice,A,27,30,0,,,
2000-09-02,2000,R,,rutgers,villanova,H,34,21,0,,,
2000-09-02,2000,R,,villanova,rutgers,A,21,34,0,,,
2000-09-02,2000,R,,sam-houston,louisiana,A,21,14,0,,,
2000-09-02,2000,R,,louisiana,sam-houston,H,14,21,0,,,
2000-09-02,2000,R,,south-carolina,new-mexico-state,H,31,0,0,,,
2000-09-02,2000,R,,new-mexico-state,south-carolina,A,0,31,0,,,
2000-09-02,2000,R,,south-florida,jacksonville-state,H,40,0,0,,,
2000-09-02,2000,R,,jacksonville-state,south-florida,A,0,40,0,,,
2000-09-02,2000,R,,southern-methodist,kansas,H,31,17,0,,,
2000-09-02,2000,R,,kansas,southern-methodist,A,17,31,0,,,
2000-09-02,2000,R,,stanford,washington-state,A,24,10,0,,,
2000-09-02,2000,R,,washington-state,stanford,H,10,24,0,,,
2000-09-02,2000,R,,syracuse,buffalo,H,63,7,0,,,
2000-09-02,2000,R,,buffalo,syracuse,A,7,63,0,,,
2000-09-02,2000,R,,temple,navy,A,17,6,0,,,
2000-09-02,2000,R,,navy,temple,H,6,17,0,,,
2000-09-02,2000,R,,tennessee,southern-mississippi,H,19,16,0,13.0,22.0,
2000-09-02,2000,R,,southern-mississippi,tennessee,A,16,19,0,22.0,13.0,
2000-09-02,2000,R,,texas-tech,utah-state,H,38,16,0,,,
2000-09-02,2000,R,,utah-state,texas-tech,A,16,38,0,,,
2000-09-02,2000,R,,toledo,penn-state,A,24,6,0,,,
2000-09-02,2000,R,,penn-state,toledo,H,6,24,0,,,
2000-09-02,2000,R,,ucla,alabama,H,35,24,0,,3.0,
2000-09-02,2000,R,,alabama,ucla,A,24,35,0,3.0,,
2000-09-02,2000,R,,virginia-tech,akron,H,52,23,0,11.0,,
2000-09-02,2000,R,,akron,virginia-tech,A,23,52,0,,11.0,
2000-09-02,2000,R,,washington,idaho,H,44,20,0,14.0,,
2000-09-02,2000,R,,idaho,washington,A,20,44,0,,14.0,
2000-09-02,2000,R,,west-virginia,boston-college,H,34,14,0,,,
2000-09-02,2000,R,,boston-college,west-virginia,A,14,34,0,,,
2000-09-04,2000,R,,cincinnati,army,H,23,17,0,,,
2000-09-04,2000,R,,army,cincinnati,A,17,23,0,,,
2000-09-07,2000,R,,alabama-birmingham,chattanooga,H,20,15,0,,,
2000-09-07,2000,R,,chattanooga,alabama-birmingham,A,15,20,0,,,
2000-09-07,2000,R,,virginia-tech,east-carolina,A,45,28,0,10.0,,
2000-09-07,2000,R,,east-carolina,virginia-tech,H,28,45,0,,10.0,
2000-09-09,2000,R,,air-force,brigham-young,H,31,23,0,,,
2000-09-09,2000,R,,brigham-young,air-force,A,23,31,0,,,
2000-09-09,2000,R,,alabama,vanderbilt,H,28,10,0,13.0,,
2000-09-09,2000,R,,vanderbilt,alabama,A,10,28,0,,13.0,
2000-09-09,2000,R,,auburn,mississippi,A,35,27,0,,19.0,
2000-09-09,2000,R,,mississippi,auburn,H,27,35,0,19.0,,
2000-09-09,2000,R,,boise-state,northern-iowa,H,42,17,0,,,
2000-09-09,2000,R,,northern-iowa,boise-state,A,17,42,0,,,
2000-09-09,2000,R,,boston-college,army,A,55,17,0,,,
2000-09-09,2000,R,,army,boston-college,H,17,55,0,,,
2000-09-09,2000,R,,california,utah,H,24,21,0,,,
2000-09-09,2000,R,,utah,california,A,21,24,0,,,
2000-09-09,2000,R,,central-florida,northwestern-state,H,19,7,0,,,
2000-09-09,2000,R,,northwestern-state,central-florida,A,7,19,0,,,
2000-09-09,2000,R,,central-michigan,akron,H,17,7,0,,,
2000-09-09,2000,R,,akron,central-michigan,A,7,17,0,,,
2000-09-09,2000,R,,cincinnati,syracuse,H,12,10,0,,,
2000-09-09,2000,R,,syracuse,cincinnati,A,10,12,0,,,
2000-09-09,2000,R,,clemson,missouri,H,62,9,0,17.0,,
2000-09-09,2000,R,,missouri,clemson,A,9,62,0,,17.0,
2000-09-09,2000,R,,colorado-state,east-tennessee-state,H,41,7,0,,,
2000-09-09,2000,R,,east-tennessee-state,colorado-state,A,7,41,0,,,
2000-09-09,2000,R,,connecticut,colgate,H,37,7,0,,,
2000-09-09,2000,R,,colgate,connecticut,A,7,37,0,,,
2000-09-09,2000,R,,florida,middle-tennessee-state,H,55,0,0,8.0,,
2000-09-09,2000,R,,middle-tennessee-state,florida,A,0,55,0,,8.0,
2000-09-09,2000,R,,florida-state,georgia-tech,A,26,21,0,2.0,,
2000-09-09,2000,R,,georgia-tech,florida-state,H,21,26,0,,2.0,
2000-09-09,2000,R,,illinois,san-diego-state,A,49,13,0,21.0,,
2000-09-09,2000,R,,san-diego-state,illinois,H,13,49,0,,21.0,
2000-09-09,2000,R,,iowa-state,nevada-las-vegas,H,37,22,0,,,
2000-09-09,2000,R,,nevada-las-vegas,iowa-state,A,22,37,0,,,
2000-09-09,2000,R,,kentucky,south-florida,H,27,9,0,,,
2000-09-09,2000,R,,south-florida,kentucky,A,9,27,0,,,
2000-09-09,2000,R,,louisiana-state,houston,H,28,13,0,,,
2000-09-09,2000,R,,houston,louisiana-state,A,13,28,0,,,
2000-09-09,2000,R,,louisville,grambling-state,H,52,0,0,,,
2000-09-09,2000,R,,grambling-state,louisville,A,0,52,0,,,
2000-09-09,2000,R,,maryland,temple,H,17,10,0,,,
2000-09-09,2000,R,,temple,maryland,A,10,17,0,,,
2000-09-09,2000,R,,memphis,louisiana-monroe,H,28,0,0,,,
2000-09-09,2000,R,,louisiana-monroe,memphis,A,0,28,0,,,
2000-09-09,2000,R,,miami-oh,eastern-michigan,A,34,17,0,,,
2000-09-09,2000,R,,eastern-michigan,miami-oh,H,17,34,0,,,
2000-09-09,2000,R,,michigan,rice,H,38,7,0,3.0,,
2000-09-09,2000,R,,rice,michigan,A,7,38,0,,3.0,
2000-09-09,2000,R,,michigan-state,marshall,H,34,24,0,24.0,,
2000-09-09,2000,R,,marshall,michigan-state,A,24,34,0,,24.0,
2000-09-09,2000,R,,montana,idaho,A,45,38,0,,,
2000-09-09,2000,R,,idaho,montana,H,38,45,0,,,
2000-09-09,2000,R,,nebraska,notre-dame,A,27,24,0,1.0,23.0,
2000-09-09,2000,R,,notre-dame,nebraska,H,24,27,0,23.0,1.0,
2000-09-09,2000,R,,north-carolina,wake-forest,A,35,14,0,,,
2000-09-09,2000,R,,wake-forest,north-carolina,H,14,35,0,,,
2000-09-09,2000,R,,north-carolina-state,indiana,A,41,38,0,,,
2000-09-09,2000,R,,indiana,north-carolina-state,H,38,41,0,,,
2000-09-09,2000,R,,northern-illinois,illinois-state,H,52,0,0,,,
2000-09-09,2000,R,,illinois-state,northern-illinois,A,0,52,0,,,
2000-09-09,2000,R,,northwestern,duke,H,38,5,0,,,
2000-09-09,2000,R,,duke,northwestern,A,5,38,0,,,
2000-09-09,2000,R,,ohio,minnesota,A,23,17,0,,,
2000-09-09,2000,R,,minnesota,ohio,H,17,23,0,,,
2000-09-09,2000,R,,ohio-state,arizona,A,27,17,0,18.0,,
2000-09-09,2000,R,,arizona,ohio-state,H,17,27,0,,18.0,
2000-09-09,2000,R,,oklahoma,arkansas-state,H,45,7,0,20.0,,
2000-09-09,2000,R,,arkansas-state,oklahoma,A,7,45,0,,20.0,
2000-09-09,2000,R,,oklahoma-state,tulsa,A,36,26,0,,,
2000-09-09,2000,R,,tulsa,oklahoma-state,H,26,36,0,,,
2000-09-09,2000,R,,oregon-state,new-mexico,A,28,20,0,,,
2000-09-09,2000,R,,new-mexico,oregon-state,H,20,28,0,,,
2000-09-09,2000,R,,penn-state,louisiana-tech,H,67,7,0,,,
2000-09-09,2000,R,,louisiana-tech,penn-state,A,7,67,0,,,
2000-09-09,2000,R,,pittsburgh,bowling-green,A,34,16,0,,,
2000-09-09,2000,R,,bowling-green,pittsburgh,H,16,34,0,,,
2000-09-09,2000,R,,portland-state,hawaii,A,45,20,0,,,
2000-09-09,2000,R,,hawaii,portland-state,H,20,45,0,,,
2000-09-09,2000,R,,purdue,kent-state,H,45,10,0,14.0,,
2000-09-09,2000,R,,kent-state,purdue,A,10,45,0,,14.0,
2000-09-09,2000,R,,rutgers,buffalo,H,59,0,0,,,
2000-09-09,2000,R,,buffalo,rutgers,A,0,59,0,,,
2000-09-09,2000,R,,san-jose-state,stanford,A,40,27,0,,,
2000-09-09,2000,R,,stanford,san-jose-state,H,27,40,0,,,
2000-09-09,2000,R,,south-carolina,georgia,H,21,10,0,,9.0,
2000-09-09,2000,R,,georgia,south-carolina,A,10,21,0,9.0,,
2000-09-09,2000,R,,southern-california,colorado,H,17,14,0,11.0,,
2000-09-09,2000,R,,colorado,southern-california,A,14,17,0,,11.0,
2000-09-09,2000,R,,texas,louisiana,H,52,10,0,6.0,,
2000-09-09,2000,R,,louisiana,texas,A,10,52,0,,6.0,
2000-09-09,2000,R,,texas-a-m,wyoming,H,51,3,0,,,
2000-09-09,2000,R,,wyoming,texas-a-m,A,3,51,0,,,
2000-09-09,2000,R,,texas-christian,nevada,A,41,10,0,22.0,,
2000-09-09,2000,R,,nevada,texas-christian,H,10,41,0,,22.0,
2000-09-09,2000,R,,texas-tech,north-texas,H,13,7,0,,,
2000-09-09,2000,R,,north-texas,texas-tech,A,7,13,0,,,
2000-09-09,2000,R,,texas-el-paso,southern-methodist,H,37,20,0,,,
2000-09-09,2000,R,,southern-methodist,texas-el-paso,A,20,37,0,,,
2000-09-09,2000,R,,toledo,weber-state,H,51,0,0,,,
2000-09-09,2000,R,,weber-state,toledo,A,0,51,0,,,
2000-09-09,2000,R,,ucla,fresno-state,H,24,21,0,16.0,,
2000-09-09,2000,R,,fresno-state,ucla,A,21,24,0,,16.0,
2000-09-09,2000,R,,utah-state,southern-utah,H,30,14,0,,,
2000-09-09,2000,R,,southern-utah,utah-state,A,14,30,0,,,
2000-09-09,2000,R,,virginia,richmond,H,34,6,0,,,
2000-09-09,2000,R,,richmond,virginia,A,6,34,0,,,
2000-09-09,2000,R,,washington,miami-fl,H,34,29,0,15.0,4.0,
2000-09-09,2000,R,,miami-fl,washington,A,29,34,0,4.0,15.0,
2000-09-09,2000,R,,western-illinois,ball-state,A,24,14,0,,,
2000-09-09,2000,R,,ball-state,western-illinois,H,14,24,0,,,
2000-09-09,2000,R,,western-michigan,iowa,A,27,21,0,,,
2000-09-09,2000,R,,iowa,western-michigan,H,21,27,0,,,
2000-09-09,2000,R,,wisconsin,oregon,H,27,23,0,5.0,,
2000-09-09,2000,R,,oregon,wisconsin,A,23,27,0,,5.0,
2000-09-14,2000,R,,mississippi-state,brigham-young,A,44,28,0,,,
2000-09-14,2000,R,,brigham-young,mississippi-state,H,28,44,0,,,
2000-09-16,2000,R,,akron,central-florida,H,35,24,0,,,
2000-09-16,2000,R,,central-florida,akron,A,24,35,0,,,
2000-09-16,2000,R,,arizona,san-diego-state,H,17,3,0,,,
2000-09-16,2000,R,,san-diego-state,arizona,A,3,17,0,,,
2000-09-16,2000,R,,arizona-state,colorado-state,H,13,10,0,,,
2000-09-16,2000,R,,colorado-state,arizona-state,A,10,13,0,,,
2000-09-16,2000,R,,arkansas,boise-state,H,38,31,0,,,
2000-09-16,2000,R,,boise-state,arkansas,A,31,38,0,,,
2000-09-16,2000,R,,auburn,louisiana-state,H,34,17,0,24.0,,
2000-09-16,2000,R,,louisiana-state,auburn,A,17,34,0,,24.0,
2000-09-16,2000,R,,clemson,wake-forest,H,55,7,0,16.0,,
2000-09-16,2000,R,,wake-forest,clemson,A,7,55,0,,16.0,
2000-09-16,2000,R,,connecticut,buffalo,A,24,21,0,,,
2000-09-16,2000,R,,buffalo,connecticut,H,21,24,0,,,
2000-09-16,2000,R,,east-carolina,tulane,H,37,17,0,,,
2000-09-16,2000,R,,tulane,east-carolina,A,17,37,0,,,
2000-09-16,2000,R,,florida,tennessee,A,27,23,0,6.0,11.0,
2000-09-16,2000,R,,tennessee,florida,H,23,27,0,11.0,6.0,
2000-09-16,2000,R,,florida-state,north-carolina,H,63,14,0,2.0,,
2000-09-16,2000,R,,north-carolina,florida-state,A,14,63,0,,2.0,
2000-09-16,2000,R,,georgia-tech,navy,H,40,13,0,,,
2000-09-16,2000,R,,navy,georgia-tech,A,13,40,0,,,
2000-09-16,2000,R,,houston,army,H,31,30,0,,,
2000-09-16,2000,R,,army,houston,A,30,31,0,,,
2000-09-16,2000,R,,illinois,california,H,17,15,0,19.0,,
2000-09-16,2000,R,,california,illinois,A,15,17,0,,19.0,
2000-09-16,2000,R,,iowa-state,iowa,A,24,14,0,,,
2000-09-16,2000,R,,iowa,iowa-state,H,14,24,0,,,
2000-09-16,2000,R,,kansas,alabama-birmingham,H,23,20,0,,,
2000-09-16,2000,R,,alabama-birmingham,kansas,A,20,23,0,,,
2000-09-16,2000,R,,kansas-state,ball-state,H,76,0,0,7.0,,
2000-09-16,2000,R,,ball-state,kansas-state,A,0,76,0,,7.0,
2000-09-16,2000,R,,kentucky,indiana,H,41,34,0,,,
2000-09-16,2000,R,,indiana,kentucky,A,34,41,0,,,
2000-09-16,2000,R,,louisiana-monroe,nicholls-state,H,27,21,0,,,
2000-09-16,2000,R,,nicholls-state,louisiana-monroe,A,21,27,0,,,
2000-09-16,2000,R,,memphis,arkansas-state,A,19,17,0,,,
2000-09-16,2000,R,,arkansas-state,memphis,H,17,19,0,,,
2000-09-16,2000,R,,michigan-state,missouri,A,13,10,0,22.0,,
2000-09-16,2000,R,,missouri,michigan-state,H,10,13,0,,22.0,
2000-09-16,2000,R,,middle-tennessee-state,murray-state,H,44,28,0,,,
2000-09-16,2000,R,,murray-state,middle-tennessee-state,A,28,44,0,,,
2000-09-16,2000,R,,minnesota,baylor,A,34,9,0,,,
2000-09-16,2000,R,,baylor,minnesota,H,9,34,0,,,
2000-09-16,2000,R,,mississippi,vanderbilt,A,12,7,0,,,
2000-09-16,2000,R,,vanderbilt,mississippi,H,7,12,0,,,
2000-09-16,2000,R,,nevada-las-vegas,north-texas,H,38,0,0,,,
2000-09-16,2000,R,,north-texas,nevada-las-vegas,A,0,38,0,,,
2000-09-16,2000,R,,new-mexico,new-mexico-state,A,16,13,0,,,
2000-09-16,2000,R,,new-mexico-state,new-mexico,H,13,16,0,,,
2000-09-16,2000,R,,north-carolina-state,southern-methodist,H,41,0,0,,,
2000-09-16,2000,R,,southern-methodist,north-carolina-state,A,0,41,0,,,
2000-09-16,2000,R,,notre-dame,purdue,H,23,21,0,21.0,13.0,
2000-09-16,2000,R,,purdue,notre-dame,A,21,23,0,13.0,21.0,
2000-09-16,2000,R,,ohio,tennessee-tech,H,52,14,0,,,
2000-09-16,2000,R,,tennessee-tech,ohio,A,14,52,0,,,
2000-09-16,2000,R,,ohio-state,miami-oh,H,27,16,0,17.0,,
2000-09-16,2000,R,,miami-oh,ohio-state,A,16,27,0,,17.0,
2000-09-16,2000,R,,oklahoma-state,texas-state,H,23,0,0,,,
2000-09-16,2000,R,,texas-state,oklahoma-state,A,0,23,0,,,
2000-09-16,2000,R,,oregon,idaho,H,42,13,0,,,
2000-09-16,2000,R,,idaho,oregon,A,13,42,0,,,
2000-09-16,2000,R,,pittsburgh,penn-state,H,12,0,0,,,
2000-09-16,2000,R,,penn-state,pittsburgh,A,0,12,0,,,
2000-09-16,2000,R,,san-jose-state,southern-utah,H,47,7,0,,,
2000-09-16,2000,R,,southern-utah,san-jose-state,A,7,47,0,,,
2000-09-16,2000,R,,south-carolina,eastern-michigan,H,41,6,0,,,
2000-09-16,2000,R,,eastern-michigan,south-carolina,A,6,41,0,,,
2000-09-16,2000,R,,south-florida,james-madison,H,26,7,0,,,
2000-09-16,2000,R,,james-madison,south-florida,A,7,26,0,,,
2000-09-16,2000,R,,southern-mississippi,alabama,A,21,0,0,25.0,15.0,
2000-09-16,2000,R,,alabama,southern-mississippi,H,0,21,0,15.0,25.0,
2000-09-16,2000,R,,stanford,texas,H,27,24,0,,5.0,
2000-09-16,2000,R,,texas,stanford,A,24,27,0,5.0,,
2000-09-16,2000,R,,stephen-f-austin,louisiana-tech,A,34,31,0,,,
2000-09-16,2000,R,,louisiana-tech,stephen-f-austin,H,31,34,0,,,
2000-09-16,2000,R,,temple,bowling-green,H,31,14,0,,,
2000-09-16,2000,R,,bowling-green,temple,A,14,31,0,,,
2000-09-16,2000,R,,texas-a-m,texas-el-paso,H,45,17,0,,,
2000-09-16,2000,R,,texas-el-paso,texas-a-m,A,17,45,0,,,
2000-09-16,2000,R,,texas-christian,northwestern,H,41,14,0,20.0,,
2000-09-16,2000,R,,northwestern,texas-christian,A,14,41,0,,20.0,
2000-09-16,2000,R,,texas-tech,louisiana,H,26,0,0,,,
2000-09-16,2000,R,,louisiana,texas-tech,A,0,26,0,,,
2000-09-16,2000,R,,toledo,eastern-illinois,H,31,26,0,,,
2000-09-16,2000,R,,eastern-illinois,toledo,A,26,31,0,,,
2000-09-16,2000,R,,tulsa,rice,A,23,16,0,,,
2000-09-16,2000,R,,rice,tulsa,H,16,23,0,,,
2000-09-16,2000,R,,ucla,michigan,H,23,20,0,14.0,3.0,
2000-09-16,2000,R,,michigan,ucla,A,20,23,0,3.0,14.0,
2000-09-16,2000,R,,virginia,duke,A,26,10,0,,,
2000-09-16,2000,R,,duke,virginia,H,10,26,0,,,
2000-09-16,2000,R,,virginia-tech,rutgers,H,49,0,0,8.0,,
2000-09-16,2000,R,,rutgers,virginia-tech,A,0,49,0,,8.0,
2000-09-16,2000,R,,washington,colorado,A,17,14,0,9.0,,
2000-09-16,2000,R,,colorado,washington,H,14,17,0,,9.0,
2000-09-16,2000,R,,washington-state,utah,A,38,21,0,,,
2000-09-16,2000,R,,utah,washington-state,H,21,38,0,,,
2000-09-16,2000,R,,west-virginia,maryland,H,30,17,0,,,
2000-09-16,2000,R,,maryland,west-virginia,A,17,30,0,,,
2000-09-16,2000,R,,western-michigan,indiana-state,H,56,0,0,,,
2000-09-16,2000,R,,indiana-state,western-michigan,A,0,56,0,,,
2000-09-16,2000,R,,wisconsin,cincinnati,H,28,25,0,4.0,,
2000-09-16,2000,R,,cincinnati,wisconsin,A,25,28,0,,4.0,
2000-09-16,2000,R,,wyoming,central-michigan,H,31,10,0,,,
2000-09-16,2000,R,,central-michigan,wyoming,A,10,31,0,,,
2000-09-16,2000,R,,youngstown-state,kent-state,A,26,20,0,,,
2000-09-16,2000,R,,kent-state,youngstown-state,H,20,26,0,,,
2000-09-21,2000,R,,north-carolina-state,georgia-tech,H,30,23,0,,,
2000-09-21,2000,R,,georgia-tech,north-carolina-state,A,23,30,0,,,
2000-09-23,2000,R,,air-force,utah,A,23,14,0,,,
2000-09-23,2000,R,,utah,air-force,H,14,23,0,,,
2000-09-23,2000,R,,akron,ohio,A,23,20,0,,,
2000-09-23,2000,R,,ohio,akron,H,20,23,0,,,
2000-09-23,2000,R,,alabama-birmingham,louisiana-state,A,13,10,0,,,
2000-09-23,2000,R,,louisiana-state,alabama-birmingham,H,10,13,0,,,
2000-09-23,2000,R,,arizona-state,utah-state,H,44,20,0,,,
2000-09-23,2000,R,,utah-state,arizona-state,A,20,44,0,,,
2000-09-23,2000,R,,arkansas,alabama,H,28,21,0,,,
2000-09-23,2000,R,,alabama,arkansas,A,21,28,0,,,
2000-09-23,2000,R,,auburn,northern-illinois,H,31,14,0,20.0,,
2000-09-23,2000,R,,northern-illinois,auburn,A,14,31,0,,20.0,
2000-09-23,2000,R,,baylor,south-florida,H,28,13,0,,,
2000-09-23,2000,R,,south-florida,baylor,A,13,28,0,,,
2000-09-23,2000,R,,boise-state,central-michigan,A,47,10,0,,,
2000-09-23,2000,R,,central-michigan,boise-state,H,10,47,0,,,
2000-09-23,2000,R,,boston-college,navy,H,48,7,0,,,
2000-09-23,2000,R,,navy,boston-college,A,7,48,0,,,
2000-09-23,2000,R,,brigham-young,nevada-las-vegas,H,10,7,0,,,
2000-09-23,2000,R,,nevada-las-vegas,brigham-young,A,7,10,0,,,
2000-09-23,2000,R,,buffalo,bowling-green,H,20,17,0,,,
2000-09-23,2000,R,,bowling-green,buffalo,A,17,20,0,,,
2000-09-23,2000,R,,central-florida,william-mary,H,52,7,0,,,
2000-09-23,2000,R,,william-mary,central-florida,A,7,52,0,,,
2000-09-23,2000,R,,clemson,virginia,A,31,10,0,11.0,,
2000-09-23,2000,R,,virginia,clemson,H,10,31,0,,11.0,
2000-09-23,2000,R,,east-carolina,syracuse,H,34,17,0,,,
2000-09-23,2000,R,,syracuse,east-carolina,A,17,34,0,,,
2000-09-23,2000,R,,florida,kentucky,H,59,31,0,3.0,,
2000-09-23,2000,R,,kentucky,florida,A,31,59,0,,3.0,
2000-09-23,2000,R,,florida-state,louisville,H,31,0,0,2.0,,
2000-09-23,2000,R,,louisville,florida-state,A,0,31,0,,2.0,
