Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2001-09-01,2001,R,,ball-state,auburn,A,0,30,0,,,
2001-09-01,2001,R,,boston-college,west-virginia,H,34,10,0,,,
2001-09-01,2001,R,,west-virginia,boston-college,A,10,34,0,,,
2001-09-01,2001,R,,bowling-green,missouri,A,20,13,0,,,
2001-09-01,2001,R,,missouri,bowling-green,H,13,20,0,,,
2001-09-01,2001,R,,brigham-young,nevada,H,52,7,0,,,
2001-09-01,2001,R,,nevada,brigham-young,A,7,52,0,,,
2001-09-01,2001,R,,clemson,central-florida,H,21,13,0,19.0,,
2001-09-01,2001,R,,central-florida,clemson,A,13,21,0,,19.0,
2001-09-01,2001,R,,colorado,colorado-state,N,41,14,0,,24.0,
2001-09-01,2001,R,,colorado-state,colorado,N,14,41,0,24.0,,
2001-09-01,2001,R,,eastern-michigan,southeast-missouri-state,H,16,12,0,,,
2001-09-01,2001,R,,southeast-missouri-state,eastern-michigan,A,12,16,0,,,
2001-09-01,2001,R,,florida,marshall,H,49,14,0,1.0,,
2001-09-01,2001,R,,marshall,florida,A,14,49,0,,1.0,
2001-09-01,2001,R,,florida-state,duke,A,55,13,0,6.0,,
2001-09-01,2001,R,,duke,florida-state,H,13,55,0,,6.0,
2001-09-01,2001,R,,georgia,arkansas-state,H,45,17,0,,,
2001-09-01,2001,R,,arkansas-state,georgia,A,17,45,0,,,
2001-09-01,2001,R,,georgia-tech,citadel,H,35,7,0,11.0,,
2001-09-01,2001,R,,citadel,georgia-tech,A,7,35,0,,11.0,
2001-09-01,2001,R,,illinois,california,A,44,17,0,,,
2001-09-01,2001,R,,california,illinois,H,17,44,0,,,
2001-09-01,2001,R,,iowa,kent-state,H,51,0,0,,,
2001-09-01,2001,R,,kent-state,iowa,A,0,51,0,,,
2001-09-01,2001,R,,kansas,missouri-state,H,24,10,0,,,
2001-09-01,2001,R,,missouri-state,kansas,A,10,24,0,,,
2001-09-01,2001,R,,louisiana,nicholls-state,H,20,0,0,,,
2001-09-01,2001,R,,nicholls-state,louisiana,A,0,20,0,,,
2001-09-01,2001,R,,louisiana-state,tulane,H,48,17,0,14.0,,
2001-09-01,2001,R,,tulane,louisiana-state,A,17,48,0,,14.0,
2001-09-01,2001,R,,louisiana-tech,southern-methodist,H,36,6,0,,,
2001-09-01,2001,R,,southern-methodist,louisiana-tech,A,6,36,0,,,
2001-09-01,2001,R,,louisville,kentucky,A,36,10,0,,,
2001-09-01,2001,R,,kentucky,louisville,H,10,36,0,,,
2001-09-01,2001,R,,maryland,north-carolina,H,23,7,0,,,
2001-09-01,2001,R,,north-carolina,maryland,A,7,23,0,,,
2001-09-01,2001,R,,miami-fl,penn-state,A,33,7,0,2.0,,
2001-09-01,2001,R,,penn-state,miami-fl,H,7,33,0,,2.0,
2001-09-01,2001,R,,michigan,miami-oh,H,31,13,0,12.0,,
2001-09-01,2001,R,,miami-oh,michigan,A,13,31,0,,12.0,
2001-09-01,2001,R,,mississippi,murray-state,H,49,14,0,,,
2001-09-01,2001,R,,murray-state,mississippi,A,14,49,0,,,
2001-09-01,2001,R,,nebraska,troy,H,42,14,0,4.0,,
2001-09-01,2001,R,,troy,nebraska,A,14,42,0,,4.0,
2001-09-01,2001,R,,new-mexico,texas-el-paso,H,26,6,0,,,
2001-09-01,2001,R,,texas-el-paso,new-mexico,A,6,26,0,,,
2001-09-01,2001,R,,oklahoma,air-force,A,44,3,0,3.0,,
2001-09-01,2001,R,,air-force,oklahoma,H,3,44,0,,3.0,
2001-09-01,2001,R,,oregon,wisconsin,H,31,28,0,7.0,22.0,
2001-09-01,2001,R,,wisconsin,oregon,A,28,31,0,22.0,7.0,
2001-09-01,2001,R,,pittsburgh,east-tennessee-state,H,31,0,0,,,
2001-09-01,2001,R,,east-tennessee-state,pittsburgh,A,0,31,0,,,
2001-09-01,2001,R,,rice,houston,A,21,14,0,,,
2001-09-01,2001,R,,houston,rice,H,14,21,0,,,
2001-09-01,2001,R,,sam-houston,louisiana-monroe,A,20,9,0,,,
2001-09-01,2001,R,,louisiana-monroe,sam-houston,H,9,20,0,,,
2001-09-01,2001,R,,south-carolina,boise-state,H,32,13,0,21.0,,
2001-09-01,2001,R,,boise-state,south-carolina,A,13,32,0,,21.0,
2001-09-01,2001,R,,southern-california,san-jose-state,H,21,10,0,,,
2001-09-01,2001,R,,san-jose-state,southern-california,A,10,21,0,,,
2001-09-01,2001,R,,southern-mississippi,oklahoma-state,H,17,9,0,,,
2001-09-01,2001,R,,oklahoma-state,southern-mississippi,A,9,17,0,,,
2001-09-01,2001,R,,tennessee,syracuse,H,33,9,0,8.0,,
2001-09-01,2001,R,,syracuse,tennessee,A,9,33,0,,8.0,
2001-09-01,2001,R,,texas,new-mexico-state,H,41,7,0,5.0,,
2001-09-01,2001,R,,new-mexico-state,texas,A,7,41,0,,5.0,
2001-09-01,2001,R,,texas-a-m,mcneese-state,H,38,24,0,,,
2001-09-01,2001,R,,mcneese-state,texas-a-m,A,24,38,0,,,
2001-09-01,2001,R,,texas-christian,north-texas,A,19,5,0,,,
2001-09-01,2001,R,,north-texas,texas-christian,H,5,19,0,,,
2001-09-01,2001,R,,ucla,alabama,A,20,17,0,17.0,25.0,
2001-09-01,2001,R,,alabama,ucla,H,17,20,0,25.0,17.0,
2001-09-01,2001,R,,utah,utah-state,H,23,19,0,,,
2001-09-01,2001,R,,utah-state,utah,A,19,23,0,,,
2001-09-01,2001,R,,virginia,richmond,H,17,16,0,,,
2001-09-01,2001,R,,richmond,virginia,A,16,17,0,,,
2001-09-01,2001,R,,virginia-tech,connecticut,H,52,10,0,9.0,,
2001-09-01,2001,R,,connecticut,virginia-tech,A,10,52,0,,9.0,
2001-09-01,2001,R,,wake-forest,east-carolina,A,21,19,0,,,
2001-09-01,2001,R,,east-carolina,wake-forest,H,19,21,0,,,
2001-09-01,2001,R,,wyoming,furman,H,20,14,0,,,
2001-09-01,2001,R,,furman,wyoming,A,14,20,0,,,
2001-09-02,2001,R,,fresno-state,oregon-state,H,44,24,0,,10.0,
2001-09-02,2001,R,,oregon-state,fresno-state,A,24,44,0,10.0,,
2001-09-02,2001,R,,purdue,cincinnati,A,19,14,0,,,
2001-09-02,2001,R,,cincinnati,purdue,H,14,19,0,,,
2001-09-03,2001,R,,mississippi-state,memphis,H,30,10,0,18.0,,
2001-09-03,2001,R,,memphis,mississippi-state,A,10,30,0,,18.0,
2001-09-06,2001,R,,north-carolina-state,indiana,H,35,14,0,,,
2001-09-06,2001,R,,indiana,north-carolina-state,A,14,35,0,,,
2001-09-06,2001,R,,texas-a-m,wyoming,A,28,20,0,,,
2001-09-06,2001,R,,wyoming,texas-a-m,H,20,28,0,,,
2001-09-07,2001,R,,northwestern,nevada-las-vegas,A,37,28,0,16.0,,
2001-09-07,2001,R,,nevada-las-vegas,northwestern,H,28,37,0,,16.0,
2001-09-08,2001,R,,air-force,tennessee-tech,H,42,0,0,,,
2001-09-08,2001,R,,tennessee-tech,air-force,A,0,42,0,,,
2001-09-08,2001,R,,alabama,vanderbilt,A,12,9,0,,,
2001-09-08,2001,R,,vanderbilt,alabama,H,9,12,0,,,
2001-09-08,2001,R,,arizona,idaho,H,36,29,0,,,
2001-09-08,2001,R,,idaho,arizona,A,29,36,0,,,
2001-09-08,2001,R,,arizona-state,san-diego-state,H,38,7,0,,,
2001-09-08,2001,R,,san-diego-state,arizona-state,A,7,38,0,,,
2001-09-08,2001,R,,auburn,mississippi,H,27,21,0,,,
2001-09-08,2001,R,,mississippi,auburn,A,21,27,0,,,
2001-09-08,2001,R,,baylor,arkansas-state,H,24,3,0,,,
2001-09-08,2001,R,,arkansas-state,baylor,A,3,24,0,,,
2001-09-08,2001,R,,bowling-green,buffalo,H,35,0,0,,,
2001-09-08,2001,R,,buffalo,bowling-green,A,0,35,0,,,
2001-09-08,2001,R,,brigham-young,california,A,44,16,0,,,
2001-09-08,2001,R,,california,brigham-young,H,16,44,0,,,
2001-09-08,2001,R,,cincinnati,army,A,24,21,0,,,
2001-09-08,2001,R,,army,cincinnati,H,21,24,0,,,
2001-09-08,2001,R,,clemson,wofford,H,38,14,0,20.0,,
2001-09-08,2001,R,,wofford,clemson,A,14,38,0,,20.0,
2001-09-08,2001,R,,colorado,san-jose-state,H,51,15,0,,,
2001-09-08,2001,R,,san-jose-state,colorado,A,15,51,0,,,
2001-09-08,2001,R,,colorado-state,nevada,H,35,18,0,,,
2001-09-08,2001,R,,nevada,colorado-state,A,18,35,0,,,
2001-09-08,2001,R,,east-carolina,tulane,A,51,24,0,,,
2001-09-08,2001,R,,tulane,east-carolina,H,24,51,0,,,
2001-09-08,2001,R,,eastern-washington,connecticut,A,35,17,0,,,
2001-09-08,2001,R,,connecticut,eastern-washington,H,17,35,0,,,
2001-09-08,2001,R,,florida,louisiana-monroe,H,55,6,0,2.0,,
2001-09-08,2001,R,,louisiana-monroe,florida,A,6,55,0,,2.0,
2001-09-08,2001,R,,florida-state,alabama-birmingham,H,29,7,0,6.0,,
2001-09-08,2001,R,,alabama-birmingham,florida-state,A,7,29,0,,6.0,
2001-09-08,2001,R,,fresno-state,wisconsin,A,32,20,0,19.0,23.0,
2001-09-08,2001,R,,wisconsin,fresno-state,H,20,32,0,23.0,19.0,
2001-09-08,2001,R,,georgia-tech,navy,A,70,7,0,10.0,,
2001-09-08,2001,R,,navy,georgia-tech,H,7,70,0,,10.0,
2001-09-08,2001,R,,hawaii,montana,H,30,12,0,,,
2001-09-08,2001,R,,montana,hawaii,A,12,30,0,,,
2001-09-08,2001,R,,illinois,northern-illinois,H,17,12,0,,,
2001-09-08,2001,R,,northern-illinois,illinois,A,12,17,0,,,
2001-09-08,2001,R,,iowa,miami-oh,H,44,19,0,,,
2001-09-08,2001,R,,miami-oh,iowa,A,19,44,0,,,
2001-09-08,2001,R,,iowa-state,northern-iowa,H,45,0,0,,,
2001-09-08,2001,R,,northern-iowa,iowa-state,A,0,45,0,,,
2001-09-08,2001,R,,kansas-state,southern-california,A,10,6,0,12.0,,
2001-09-08,2001,R,,southern-california,kansas-state,H,6,10,0,,12.0,
2001-09-08,2001,R,,kent-state,bucknell,H,38,17,0,,,
2001-09-08,2001,R,,bucknell,kent-state,A,17,38,0,,,
2001-09-08,2001,R,,kentucky,ball-state,H,28,20,0,,,
2001-09-08,2001,R,,ball-state,kentucky,A,20,28,0,,,
2001-09-08,2001,R,,louisiana-state,utah-state,H,31,14,0,13.0,,
2001-09-08,2001,R,,utah-state,louisiana-state,A,14,31,0,,13.0,
2001-09-08,2001,R,,louisville,western-carolina,H,31,7,0,,,
2001-09-08,2001,R,,western-carolina,louisville,A,7,31,0,,,
2001-09-08,2001,R,,marshall,massachusetts,H,49,20,0,,,
2001-09-08,2001,R,,massachusetts,marshall,A,20,49,0,,,
2001-09-08,2001,R,,maryland,eastern-michigan,H,50,3,0,,,
2001-09-08,2001,R,,eastern-michigan,maryland,A,3,50,0,,,
2001-09-08,2001,R,,memphis,chattanooga,H,43,10,0,,,
2001-09-08,2001,R,,chattanooga,memphis,A,10,43,0,,,
2001-09-08,2001,R,,miami-fl,rutgers,H,61,0,0,1.0,,
2001-09-08,2001,R,,rutgers,miami-fl,A,0,61,0,,1.0,
2001-09-08,2001,R,,michigan-state,central-michigan,H,35,21,0,,,
2001-09-08,2001,R,,central-michigan,michigan-state,A,21,35,0,,,
2001-09-08,2001,R,,middle-tennessee-state,troy,H,54,17,0,,,
2001-09-08,2001,R,,troy,middle-tennessee-state,A,17,54,0,,,
2001-09-08,2001,R,,minnesota,louisiana,H,44,14,0,,,
2001-09-08,2001,R,,louisiana,minnesota,A,14,44,0,,,
2001-09-08,2001,R,,missouri,texas-state,H,40,6,0,,,
2001-09-08,2001,R,,texas-state,missouri,A,6,40,0,,,
2001-09-08,2001,R,,nebraska,notre-dame,H,27,10,0,5.0,17.0,
2001-09-08,2001,R,,notre-dame,nebraska,A,10,27,0,17.0,5.0,
2001-09-08,2001,R,,ohio-state,akron,H,28,14,0,24.0,,
2001-09-08,2001,R,,akron,ohio-state,A,14,28,0,,24.0,
2001-09-08,2001,R,,oklahoma,north-texas,H,37,10,0,3.0,,
2001-09-08,2001,R,,north-texas,oklahoma,A,10,37,0,,3.0,
2001-09-08,2001,R,,oklahoma-state,louisiana-tech,H,30,23,0,,,
2001-09-08,2001,R,,louisiana-tech,oklahoma-state,A,23,30,0,,,
2001-09-08,2001,R,,oregon,utah,H,24,10,0,7.0,,
2001-09-08,2001,R,,utah,oregon,A,10,24,0,,7.0,
2001-09-08,2001,R,,oregon-state,new-mexico-state,A,27,22,0,22.0,,
2001-09-08,2001,R,,new-mexico-state,oregon-state,H,22,27,0,,22.0,
2001-09-08,2001,R,,rice,duke,H,15,13,0,,,
2001-09-08,2001,R,,duke,rice,A,13,15,0,,,
2001-09-08,2001,R,,south-carolina,georgia,A,14,9,0,21.0,25.0,
2001-09-08,2001,R,,georgia,south-carolina,H,9,14,0,25.0,21.0,
2001-09-08,2001,R,,south-florida,pittsburgh,A,35,26,0,,,
2001-09-08,2001,R,,pittsburgh,south-florida,H,26,35,0,,,
2001-09-08,2001,R,,stanford,boston-college,H,38,22,0,,,
2001-09-08,2001,R,,boston-college,stanford,A,22,38,0,,,
2001-09-08,2001,R,,syracuse,central-florida,H,21,10,0,,,
2001-09-08,2001,R,,central-florida,syracuse,A,10,21,0,,,
2001-09-08,2001,R,,tennessee,arkansas,A,13,3,0,8.0,,
2001-09-08,2001,R,,arkansas,tennessee,H,3,13,0,,8.0,
2001-09-08,2001,R,,texas,north-carolina,H,44,14,0,4.0,,
2001-09-08,2001,R,,north-carolina,texas,A,14,44,0,,4.0,
2001-09-08,2001,R,,texas-christian,southern-methodist,A,38,10,0,,,
2001-09-08,2001,R,,southern-methodist,texas-christian,H,10,38,0,,,
2001-09-08,2001,R,,texas-tech,new-mexico,H,42,30,0,,,
2001-09-08,2001,R,,new-mexico,texas-tech,A,30,42,0,,,
2001-09-08,2001,R,,texas-el-paso,texas-southern,H,52,6,0,,,
2001-09-08,2001,R,,texas-southern,texas-el-paso,A,6,52,0,,,
2001-09-08,2001,R,,toledo,temple,A,33,7,0,,,
2001-09-08,2001,R,,temple,toledo,H,7,33,0,,,
2001-09-08,2001,R,,ucla,kansas,A,41,17,0,14.0,,
2001-09-08,2001,R,,kansas,ucla,H,17,41,0,,14.0,
2001-09-08,2001,R,,virginia-tech,western-michigan,H,31,0,0,9.0,,
2001-09-08,2001,R,,western-michigan,virginia-tech,A,0,31,0,,9.0,
2001-09-08,2001,R,,wake-forest,appalachian-state,H,20,10,0,,,
2001-09-08,2001,R,,appalachian-state,wake-forest,A,10,20,0,,,
2001-09-08,2001,R,,washington,michigan,H,23,18,0,15.0,11.0,
2001-09-08,2001,R,,michigan,washington,A,18,23,0,11.0,15.0,
2001-09-08,2001,R,,washington-state,boise-state,A,41,20,0,,,
2001-09-08,2001,R,,boise-state,washington-state,H,20,41,0,,,
2001-09-08,2001,R,,west-virginia,ohio,H,20,3,0,,,
2001-09-08,2001,R,,ohio,west-virginia,A,3,20,0,,,
2001-09-20,2001,R,,nebraska,rice,H,48,3,0,4.0,,
2001-09-20,2001,R,,rice,nebraska,A,3,48,0,,4.0,
2001-09-20,2001,R,,south-carolina,mississippi-state,A,16,14,0,18.0,17.0,
2001-09-20,2001,R,,mississippi-state,south-carolina,H,14,16,0,17.0,18.0,
2001-09-22,2001,R,,alabama,arkansas,H,31,10,0,,,
2001-09-22,2001,R,,arkansas,alabama,A,10,31,0,,,
2001-09-22,2001,R,,alabama-birmingham,army,H,55,3,0,,,
2001-09-22,2001,R,,army,alabama-birmingham,A,3,55,0,,,
2001-09-22,2001,R,,arizona,nevada-las-vegas,H,38,21,0,,,
2001-09-22,2001,R,,nevada-las-vegas,arizona,A,21,38,0,,,
2001-09-22,2001,R,,baylor,new-mexico,H,16,13,0,,,
2001-09-22,2001,R,,new-mexico,baylor,A,13,16,0,,,
2001-09-22,2001,R,,boise-state,texas-el-paso,H,42,17,0,,,
2001-09-22,2001,R,,texas-el-paso,boise-state,A,17,42,0,,,
2001-09-22,2001,R,,boston-college,navy,A,38,21,0,,,
2001-09-22,2001,R,,navy,boston-college,H,21,38,0,,,
2001-09-22,2001,R,,bowling-green,temple,H,42,23,0,,,
2001-09-22,2001,R,,temple,bowling-green,A,23,42,0,,,
2001-09-22,2001,R,,buffalo,connecticut,A,37,20,0,,,
2001-09-22,2001,R,,connecticut,buffalo,H,20,37,0,,,
2001-09-22,2001,R,,central-florida,tulane,A,36,29,0,,,
2001-09-22,2001,R,,tulane,central-florida,H,29,36,0,,,
2001-09-22,2001,R,,colorado,kansas,H,27,16,0,,,
2001-09-22,2001,R,,kansas,colorado,A,16,27,0,,,
2001-09-22,2001,R,,east-carolina,william-mary,H,38,23,0,,,
2001-09-22,2001,R,,william-mary,east-carolina,A,23,38,0,,,
2001-09-22,2001,R,,florida,kentucky,A,44,10,0,2.0,,
2001-09-22,2001,R,,kentucky,florida,H,10,44,0,,2.0,
2001-09-22,2001,R,,fresno-state,tulsa,A,37,18,0,11.0,,
2001-09-22,2001,R,,tulsa,fresno-state,H,18,37,0,,11.0,
2001-09-22,2001,R,,illinois,louisville,H,34,10,0,,25.0,
2001-09-22,2001,R,,louisville,illinois,A,10,34,0,25.0,,
2001-09-22,2001,R,,indiana-state,eastern-michigan,A,21,14,0,,,
2001-09-22,2001,R,,eastern-michigan,indiana-state,H,14,21,0,,,
2001-09-22,2001,R,,iowa-state,ohio,A,31,28,0,,,
2001-09-22,2001,R,,ohio,iowa-state,H,28,31,0,,,
2001-09-22,2001,R,,jacksonville-state,arkansas-state,A,31,28,0,,,
2001-09-22,2001,R,,arkansas-state,jacksonville-state,H,28,31,0,,,
2001-09-22,2001,R,,kansas-state,new-mexico-state,H,64,0,0,12.0,,
2001-09-22,2001,R,,new-mexico-state,kansas-state,A,0,64,0,,12.0,
2001-09-22,2001,R,,maryland,wake-forest,A,27,20,0,,,
2001-09-22,2001,R,,wake-forest,maryland,H,20,27,0,,,
2001-09-22,2001,R,,memphis,south-florida,H,17,9,0,,,
2001-09-22,2001,R,,south-florida,memphis,A,9,17,0,,,
2001-09-22,2001,R,,miami-oh,cincinnati,H,21,14,0,,,
2001-09-22,2001,R,,cincinnati,miami-oh,A,14,21,0,,,
2001-09-22,2001,R,,michigan,western-michigan,H,38,21,0,20.0,,
2001-09-22,2001,R,,western-michigan,michigan,A,21,38,0,,20.0,
2001-09-22,2001,R,,michigan-state,notre-dame,A,17,10,0,,23.0,
2001-09-22,2001,R,,notre-dame,michigan-state,H,10,17,0,23.0,,
2001-09-22,2001,R,,middle-tennessee-state,louisiana-monroe,A,38,20,0,,,
2001-09-22,2001,R,,louisiana-monroe,middle-tennessee-state,H,20,38,0,,,
2001-09-22,2001,R,,nevada,hawaii,H,28,20,0,,,
2001-09-22,2001,R,,hawaii,nevada,A,20,28,0,,,
2001-09-22,2001,R,,north-carolina,florida-state,H,41,9,0,,6.0,
2001-09-22,2001,R,,florida-state,north-carolina,A,9,41,0,6.0,,
2001-09-22,2001,R,,north-carolina-state,southern-methodist,A,26,17,0,,,
2001-09-22,2001,R,,southern-methodist,north-carolina-state,H,17,26,0,,,
2001-09-22,2001,R,,northern-illinois,sam-houston,H,41,16,0,,,
2001-09-22,2001,R,,sam-houston,northern-illinois,A,16,41,0,,,
2001-09-22,2001,R,,northern-iowa,ball-state,A,42,39,0,,,
2001-09-22,2001,R,,ball-state,northern-iowa,H,39,42,0,,,
2001-09-22,2001,R,,northwestern,duke,A,44,7,0,16.0,,
2001-09-22,2001,R,,duke,northwestern,H,7,44,0,,16.0,
2001-09-22,2001,R,,northwestern-state,texas-christian,A,27,24,0,,,
2001-09-22,2001,R,,texas-christian,northwestern-state,H,24,27,0,,,
2001-09-22,2001,R,,oregon,southern-california,H,24,22,0,7.0,,
2001-09-22,2001,R,,southern-california,oregon,A,22,24,0,,7.0,
2001-09-22,2001,R,,purdue,akron,H,33,14,0,,,
2001-09-22,2001,R,,akron,purdue,A,14,33,0,,,
2001-09-22,2001,R,,san-diego-state,colorado-state,A,14,7,0,,,
2001-09-22,2001,R,,colorado-state,san-diego-state,H,7,14,0,,,
2001-09-22,2001,R,,southern-mississippi,louisiana,A,35,10,0,,,
2001-09-22,2001,R,,louisiana,southern-mississippi,H,10,35,0,,,
2001-09-22,2001,R,,stanford,arizona-state,H,51,28,0,,,
2001-09-22,2001,R,,arizona-state,stanford,A,28,51,0,,,
2001-09-22,2001,R,,syracuse,auburn,H,31,14,0,,,
2001-09-22,2001,R,,auburn,syracuse,A,14,31,0,,,
2001-09-22,2001,R,,texas,houston,A,53,26,0,5.0,,
2001-09-22,2001,R,,houston,texas,H,26,53,0,,5.0,
2001-09-22,2001,R,,texas-a-m,oklahoma-state,H,21,7,0,,,
2001-09-22,2001,R,,oklahoma-state,texas-a-m,A,7,21,0,,,
2001-09-22,2001,R,,texas-tech,north-texas,A,42,14,0,,,
2001-09-22,2001,R,,north-texas,texas-tech,H,14,42,0,,,
2001-09-22,2001,R,,toledo,central-michigan,A,52,28,0,,,
2001-09-22,2001,R,,central-michigan,toledo,H,28,52,0,,,
2001-09-22,2001,R,,troy,nicholls-state,H,26,0,0,,,
2001-09-22,2001,R,,nicholls-state,troy,A,0,26,0,,,
2001-09-22,2001,R,,ucla,ohio-state,H,13,6,0,14.0,21.0,
2001-09-22,2001,R,,ohio-state,ucla,A,6,13,0,21.0,14.0,
2001-09-22,2001,R,,utah,indiana,A,28,26,0,,,
2001-09-22,2001,R,,indiana,utah,H,26,28,0,,,
2001-09-22,2001,R,,vanderbilt,richmond,H,28,22,0,,,
2001-09-22,2001,R,,richmond,vanderbilt,A,22,28,0,,,
2001-09-22,2001,R,,virginia,clemson,A,26,24,0,,19.0,
2001-09-22,2001,R,,clemson,virginia,H,24,26,0,19.0,,
2001-09-22,2001,R,,virginia-tech,rutgers,A,50,0,0,9.0,,
2001-09-22,2001,R,,rutgers,virginia-tech,H,0,50,0,,9.0,
2001-09-22,2001,R,,washington,idaho,H,53,3,0,13.0,,
2001-09-22,2001,R,,idaho,washington,A,3,53,0,,13.0,
2001-09-22,2001,R,,washington-state,california,H,51,20,0,,,
2001-09-22,2001,R,,california,washington-state,A,20,51,0,,,
2001-09-22,2001,R,,west-virginia,kent-state,H,34,14,0,,,
2001-09-22,2001,R,,kent-state,west-virginia,A,14,34,0,,,
2001-09-22,2001,R,,wisconsin,penn-state,A,18,6,0,,,
2001-09-22,2001,R,,penn-state,wisconsin,H,6,18,0,,,
2001-09-22,2001,R,,wyoming,utah-state,A,43,42,0,,,
2001-09-22,2001,R,,utah-state,wyoming,H,42,43,0,,,
2001-09-27,2001,R,,miami-fl,pittsburgh,A,43,21,0,1.0,,
2001-09-27,2001,R,,pittsburgh,miami-fl,H,21,43,0,,1.0,
2001-09-29,2001,R,,air-force,san-diego-state,A,45,21,0,,,
2001-09-29,2001,R,,san-diego-state,air-force,H,21,45,0,,,
2001-09-29,2001,R,,akron,kent-state,H,14,10,0,,,
2001-09-29,2001,R,,kent-state,akron,A,10,14,0,,,
2001-09-29,2001,R,,arizona-state,san-jose-state,H,53,15,0,,,
2001-09-29,2001,R,,san-jose-state,arizona-state,A,15,53,0,,,
2001-09-29,2001,R,,auburn,vanderbilt,A,24,21,0,,,
2001-09-29,2001,R,,vanderbilt,auburn,H,21,24,0,,,
2001-09-29,2001,R,,boise-state,idaho,A,45,13,0,,,
2001-09-29,2001,R,,idaho,boise-state,H,13,45,0,,,
2001-09-29,2001,R,,boston-college,army,H,31,10,0,,,
2001-09-29,2001,R,,army,boston-college,A,10,31,0,,,
2001-09-29,2001,R,,brigham-young,nevada-las-vegas,A,35,31,0,20.0,,
2001-09-29,2001,R,,nevada-las-vegas,brigham-young,H,31,35,0,,20.0,
2001-09-29,2001,R,,central-michigan,buffalo,A,16,8,0,,,
2001-09-29,2001,R,,buffalo,central-michigan,H,8,16,0,,,
2001-09-29,2001,R,,clemson,georgia-tech,A,47,44,0,,9.0,
2001-09-29,2001,R,,georgia-tech,clemson,H,44,47,0,9.0,,
2001-09-29,2001,R,,colorado-state,wyoming,A,42,14,0,,,
2001-09-29,2001,R,,wyoming,colorado-state,H,14,42,0,,,
2001-09-29,2001,R,,connecticut,rutgers,A,20,19,0,,,
2001-09-29,2001,R,,rutgers,connecticut,H,19,20,0,,,
2001-09-29,2001,R,,florida,mississippi-state,H,52,0,0,2.0,21.0,
2001-09-29,2001,R,,mississippi-state,florida,A,0,52,0,21.0,2.0,
2001-09-29,2001,R,,florida-state,wake-forest,H,48,24,0,18.0,,
