Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
1998-09-05,1998,R,,clemson,furman,H,33,0,0,,
1998-09-05,1998,R,,furman,clemson,A,0,33,0,,
1998-09-05,1998,R,,colorado,colorado-state,N,42,14,0,,15.0
1998-09-05,1998,R,,colorado-state,colorado,N,14,42,0,15.0,
1998-09-05,1998,R,,duke,western-carolina,H,24,10,0,,
1998-09-05,1998,R,,western-carolina,duke,A,10,24,0,,
1998-09-05,1998,R,,florida,citadel,H,49,10,0,3.0,
1998-09-05,1998,R,,citadel,florida,A,10,49,0,,3.0
1998-09-05,1998,R,,georgia,kent-state,H,56,3,0,19.0,
1998-09-05,1998,R,,kent-state,georgia,A,3,56,0,,19.0
1998-09-05,1998,R,,idaho,eastern-washington,H,31,14,0,,
1998-09-05,1998,R,,eastern-washington,idaho,A,14,31,0,,
1998-09-05,1998,R,,iowa,central-michigan,H,38,0,0,,
1998-09-05,1998,R,,central-michigan,iowa,A,0,38,0,,
1998-09-05,1998,R,,kansas-state,indiana-state,H,66,0,0,6.0,
1998-09-05,1998,R,,indiana-state,kansas-state,A,0,66,0,,6.0
1998-09-05,1998,R,,kentucky,louisville,A,68,34,0,,
1998-09-05,1998,R,,louisville,kentucky,H,34,68,0,,
1998-09-05,1998,R,,louisiana-monroe,nicholls-state,H,44,10,0,,
1998-09-05,1998,R,,nicholls-state,louisiana-monroe,A,10,44,0,,
1998-09-05,1998,R,,marshall,akron,A,27,16,0,,
1998-09-05,1998,R,,akron,marshall,H,16,27,0,,
1998-09-05,1998,R,,maryland,james-madison,H,23,15,0,,
1998-09-05,1998,R,,james-madison,maryland,A,15,23,0,,
1998-09-05,1998,R,,miami-fl,east-tennessee-state,H,66,17,0,,
1998-09-05,1998,R,,east-tennessee-state,miami-fl,A,17,66,0,,
1998-09-05,1998,R,,miami-oh,north-carolina,A,13,10,0,,12.0
1998-09-05,1998,R,,north-carolina,miami-oh,H,10,13,0,12.0,
1998-09-05,1998,R,,minnesota,arkansas-state,H,17,14,0,,
1998-09-05,1998,R,,arkansas-state,minnesota,A,14,17,0,,
1998-09-05,1998,R,,mississippi,memphis,H,30,10,0,,
1998-09-05,1998,R,,memphis,mississippi,A,10,30,0,,
1998-09-05,1998,R,,mississippi-state,vanderbilt,H,42,0,0,,
1998-09-05,1998,R,,vanderbilt,mississippi-state,A,0,42,0,,
1998-09-05,1998,R,,missouri,bowling-green,H,37,0,0,,
1998-09-05,1998,R,,bowling-green,missouri,A,0,37,0,,
1998-09-05,1998,R,,nebraska,alabama-birmingham,H,38,7,0,4.0,
1998-09-05,1998,R,,alabama-birmingham,nebraska,A,7,38,0,,4.0
1998-09-05,1998,R,,new-mexico,idaho-state,H,38,9,0,,
1998-09-05,1998,R,,idaho-state,new-mexico,A,9,38,0,,
1998-09-05,1998,R,,northwestern,nevada-las-vegas,H,41,7,0,,
1998-09-05,1998,R,,nevada-las-vegas,northwestern,A,7,41,0,,
1998-09-05,1998,R,,notre-dame,michigan,H,36,20,0,22.0,5.0
1998-09-05,1998,R,,michigan,notre-dame,A,20,36,0,5.0,22.0
1998-09-05,1998,R,,ohio-state,west-virginia,A,34,17,0,1.0,11.0
1998-09-05,1998,R,,west-virginia,ohio-state,H,17,34,0,11.0,1.0
1998-09-05,1998,R,,oklahoma,north-texas,H,37,9,0,,
1998-09-05,1998,R,,north-texas,oklahoma,A,9,37,0,,
1998-09-05,1998,R,,oklahoma-state,kansas,A,38,28,0,,
1998-09-05,1998,R,,kansas,oklahoma-state,H,28,38,0,,
1998-09-05,1998,R,,oregon,michigan-state,H,48,14,0,,23.0
1998-09-05,1998,R,,michigan-state,oregon,A,14,48,0,23.0,
1998-09-05,1998,R,,oregon-state,nevada,H,48,6,0,,
1998-09-05,1998,R,,nevada,oregon-state,A,6,48,0,,
1998-09-05,1998,R,,penn-state,southern-mississippi,H,34,6,0,13.0,21.0
1998-09-05,1998,R,,southern-mississippi,penn-state,A,6,34,0,21.0,13.0
1998-09-05,1998,R,,pittsburgh,villanova,H,48,41,0,,
1998-09-05,1998,R,,villanova,pittsburgh,A,41,48,0,,
1998-09-05,1998,R,,rice,southern-methodist,H,23,17,0,,
1998-09-05,1998,R,,southern-methodist,rice,A,17,23,0,,
1998-09-05,1998,R,,rutgers,richmond,H,7,6,0,,
1998-09-05,1998,R,,richmond,rutgers,A,6,7,0,,
1998-09-05,1998,R,,san-jose-state,stanford,A,35,23,0,,
1998-09-05,1998,R,,stanford,san-jose-state,H,23,35,0,,
1998-09-05,1998,R,,south-carolina,ball-state,H,38,20,0,,
1998-09-05,1998,R,,ball-state,south-carolina,A,20,38,0,,
1998-09-05,1998,R,,tennessee,syracuse,A,34,33,0,10.0,17.0
1998-09-05,1998,R,,syracuse,tennessee,H,33,34,0,17.0,10.0
1998-09-05,1998,R,,texas,new-mexico-state,H,66,36,0,,
1998-09-05,1998,R,,new-mexico-state,texas,A,36,66,0,,
1998-09-05,1998,R,,texas-christian,iowa-state,A,31,21,0,,
1998-09-05,1998,R,,iowa-state,texas-christian,H,21,31,0,,
1998-09-05,1998,R,,texas-tech,texas-el-paso,H,35,3,0,,
1998-09-05,1998,R,,texas-el-paso,texas-tech,A,3,35,0,,
1998-09-05,1998,R,,toledo,temple,H,24,12,0,,
1998-09-05,1998,R,,temple,toledo,A,12,24,0,,
1998-09-05,1998,R,,tulane,cincinnati,A,52,34,0,,
1998-09-05,1998,R,,cincinnati,tulane,H,34,52,0,,
1998-09-05,1998,R,,tulsa,missouri-state,H,49,14,0,,
1998-09-05,1998,R,,missouri-state,tulsa,A,14,49,0,,
1998-09-05,1998,R,,utah,utah-state,A,20,12,0,,
1998-09-05,1998,R,,utah-state,utah,H,12,20,0,,
1998-09-05,1998,R,,virginia-tech,east-carolina,H,38,3,0,,
1998-09-05,1998,R,,east-carolina,virginia-tech,A,3,38,0,,
1998-09-05,1998,R,,washington,arizona-state,A,42,38,0,18.0,8.0
1998-09-05,1998,R,,arizona-state,washington,H,38,42,0,8.0,18.0
1998-09-05,1998,R,,washington-state,illinois,H,20,13,0,,
1998-09-05,1998,R,,illinois,washington-state,A,13,20,0,,
1998-09-05,1998,R,,wisconsin,san-diego-state,A,26,14,0,20.0,
1998-09-05,1998,R,,san-diego-state,wisconsin,H,14,26,0,,20.0
1998-09-10,1998,R,,wake-forest,navy,H,26,14,0,,
1998-09-10,1998,R,,navy,wake-forest,A,14,26,0,,
1998-09-12,1998,R,,air-force,nevada-las-vegas,A,52,10,0,,
1998-09-12,1998,R,,nevada-las-vegas,air-force,H,10,52,0,,
1998-09-12,1998,R,,akron,temple,A,35,28,0,,
1998-09-12,1998,R,,temple,akron,H,28,35,0,,
1998-09-12,1998,R,,alabama,vanderbilt,H,32,7,0,,
1998-09-12,1998,R,,vanderbilt,alabama,A,7,32,0,,
1998-09-12,1998,R,,arizona,stanford,A,31,14,0,21.0,
1998-09-12,1998,R,,stanford,arizona,H,14,31,0,,21.0
1998-09-12,1998,R,,auburn,mississippi,A,17,0,0,,
1998-09-12,1998,R,,mississippi,auburn,H,0,17,0,,
1998-09-12,1998,R,,boston-college,rutgers,H,41,14,0,,
1998-09-12,1998,R,,rutgers,boston-college,A,14,41,0,,
1998-09-12,1998,R,,brigham-young,arizona-state,H,26,6,0,,14.0
1998-09-12,1998,R,,arizona-state,brigham-young,A,6,26,0,14.0,
1998-09-12,1998,R,,central-florida,eastern-illinois,H,48,0,0,,
1998-09-12,1998,R,,eastern-illinois,central-florida,A,0,48,0,,
1998-09-12,1998,R,,central-michigan,western-illinois,H,35,14,0,,
1998-09-12,1998,R,,western-illinois,central-michigan,A,14,35,0,,
1998-09-12,1998,R,,colorado,fresno-state,H,29,21,0,16.0,
1998-09-12,1998,R,,fresno-state,colorado,A,21,29,0,,16.0
1998-09-12,1998,R,,colorado-state,nevada,A,26,14,0,,
1998-09-12,1998,R,,nevada,colorado-state,H,14,26,0,,
1998-09-12,1998,R,,duke,northwestern,A,44,10,0,,
1998-09-12,1998,R,,northwestern,duke,H,10,44,0,,
1998-09-12,1998,R,,east-carolina,chattanooga,H,31,0,0,,
1998-09-12,1998,R,,chattanooga,east-carolina,A,0,31,0,,
1998-09-12,1998,R,,eastern-michigan,ball-state,A,13,7,0,,
1998-09-12,1998,R,,ball-state,eastern-michigan,H,7,13,0,,
1998-09-12,1998,R,,florida,louisiana-monroe,H,42,10,0,3.0,
1998-09-12,1998,R,,louisiana-monroe,florida,A,10,42,0,,3.0
1998-09-12,1998,R,,georgia,south-carolina,A,17,3,0,15.0,
1998-09-12,1998,R,,south-carolina,georgia,H,3,17,0,,15.0
1998-09-12,1998,R,,georgia-tech,new-mexico-state,H,42,7,0,,
1998-09-12,1998,R,,new-mexico-state,georgia-tech,A,7,42,0,,
1998-09-12,1998,R,,idaho,san-jose-state,A,17,12,0,,
1998-09-12,1998,R,,san-jose-state,idaho,H,12,17,0,,
1998-09-12,1998,R,,illinois,middle-tennessee-state,H,48,20,0,,
1998-09-12,1998,R,,middle-tennessee-state,illinois,A,20,48,0,,
1998-09-12,1998,R,,indiana,western-michigan,H,45,30,0,,
1998-09-12,1998,R,,western-michigan,indiana,A,30,45,0,,
1998-09-12,1998,R,,iowa-state,iowa,A,27,9,0,,
1998-09-12,1998,R,,iowa,iowa-state,H,9,27,0,,
1998-09-12,1998,R,,kansas-state,northern-illinois,H,73,7,0,5.0,
1998-09-12,1998,R,,northern-illinois,kansas-state,A,7,73,0,,5.0
1998-09-12,1998,R,,kentucky,eastern-kentucky,H,52,7,0,,
1998-09-12,1998,R,,eastern-kentucky,kentucky,A,7,52,0,,
1998-09-12,1998,R,,louisiana-state,arkansas-state,H,42,6,0,7.0,
1998-09-12,1998,R,,arkansas-state,louisiana-state,A,6,42,0,,7.0
1998-09-12,1998,R,,marshall,troy,H,42,12,0,,
1998-09-12,1998,R,,troy,marshall,A,12,42,0,,
1998-09-12,1998,R,,miami-fl,cincinnati,A,38,12,0,,
1998-09-12,1998,R,,cincinnati,miami-fl,H,12,38,0,,
1998-09-12,1998,R,,miami-oh,army,A,14,13,0,,
1998-09-12,1998,R,,army,miami-oh,H,13,14,0,,
1998-09-12,1998,R,,michigan-state,notre-dame,H,45,23,0,,10.0
1998-09-12,1998,R,,notre-dame,michigan-state,A,23,45,0,10.0,
1998-09-12,1998,R,,minnesota,houston,A,14,7,0,,
1998-09-12,1998,R,,houston,minnesota,H,7,14,0,,
1998-09-12,1998,R,,mississippi-state,memphis,A,14,6,0,,
1998-09-12,1998,R,,memphis,mississippi-state,H,6,14,0,,
1998-09-12,1998,R,,missouri,kansas,H,41,23,0,25.0,
1998-09-12,1998,R,,kansas,missouri,A,23,41,0,,25.0
1998-09-12,1998,R,,nebraska,california,A,24,3,0,4.0,
1998-09-12,1998,R,,california,nebraska,H,3,24,0,,4.0
1998-09-12,1998,R,,new-mexico,utah-state,H,39,36,0,,
1998-09-12,1998,R,,utah-state,new-mexico,A,36,39,0,,
1998-09-12,1998,R,,north-carolina-state,florida-state,H,24,7,0,,2.0
1998-09-12,1998,R,,florida-state,north-carolina-state,A,7,24,0,2.0,
1998-09-12,1998,R,,northwestern-state,louisiana,A,24,22,0,,
1998-09-12,1998,R,,louisiana,northwestern-state,H,22,24,0,,
1998-09-12,1998,R,,ohio-state,toledo,H,49,0,0,1.0,
1998-09-12,1998,R,,toledo,ohio-state,A,0,49,0,,1.0
1998-09-12,1998,R,,oklahoma,texas-christian,A,10,9,0,,
1998-09-12,1998,R,,texas-christian,oklahoma,H,9,10,0,,
1998-09-12,1998,R,,oregon,texas-el-paso,A,33,26,0,24.0,
1998-09-12,1998,R,,texas-el-paso,oregon,H,26,33,0,,24.0
1998-09-12,1998,R,,oregon-state,baylor,H,27,17,0,,
1998-09-12,1998,R,,baylor,oregon-state,A,17,27,0,,
1998-09-12,1998,R,,penn-state,bowling-green,H,48,3,0,9.0,
1998-09-12,1998,R,,bowling-green,penn-state,A,3,48,0,,9.0
1998-09-12,1998,R,,purdue,rice,H,21,19,0,,
1998-09-12,1998,R,,rice,purdue,A,19,21,0,,
1998-09-12,1998,R,,southern-california,san-diego-state,H,35,6,0,22.0,
1998-09-12,1998,R,,san-diego-state,southern-california,A,6,35,0,,22.0
1998-09-12,1998,R,,syracuse,michigan,A,38,28,0,19.0,13.0
1998-09-12,1998,R,,michigan,syracuse,H,28,38,0,13.0,19.0
1998-09-12,1998,R,,texas-a-m,louisiana-tech,H,28,7,0,18.0,
1998-09-12,1998,R,,louisiana-tech,texas-a-m,A,7,28,0,,18.0
1998-09-12,1998,R,,texas-tech,north-texas,A,30,0,0,,
1998-09-12,1998,R,,north-texas,texas-tech,H,0,30,0,,
1998-09-12,1998,R,,tulane,southern-methodist,A,31,21,0,,
1998-09-12,1998,R,,southern-methodist,tulane,H,21,31,0,,
1998-09-12,1998,R,,tulsa,oklahoma-state,H,35,20,0,,
1998-09-12,1998,R,,oklahoma-state,tulsa,A,20,35,0,,
1998-09-12,1998,R,,ucla,texas,H,49,31,0,6.0,23.0
1998-09-12,1998,R,,texas,ucla,A,31,49,0,23.0,6.0
1998-09-12,1998,R,,utah,louisville,H,45,22,0,,
1998-09-12,1998,R,,louisville,utah,A,22,45,0,,
1998-09-12,1998,R,,virginia,maryland,H,31,19,0,12.0,
1998-09-12,1998,R,,maryland,virginia,A,19,31,0,,12.0
1998-09-12,1998,R,,virginia-tech,clemson,A,37,0,0,,
1998-09-12,1998,R,,clemson,virginia-tech,H,0,37,0,,
1998-09-12,1998,R,,washington-state,boise-state,A,33,21,0,,
1998-09-12,1998,R,,boise-state,washington-state,H,21,33,0,,
1998-09-12,1998,R,,wisconsin,ohio,H,45,0,0,17.0,
1998-09-12,1998,R,,ohio,wisconsin,A,0,45,0,,17.0
1998-09-12,1998,R,,wyoming,montana-state,H,17,9,0,,
1998-09-12,1998,R,,montana-state,wyoming,A,9,17,0,,
1998-09-12,1998,R,,youngstown-state,kent-state,A,24,10,0,,
1998-09-12,1998,R,,kent-state,youngstown-state,H,10,24,0,,
1998-09-17,1998,R,,air-force,colorado-state,H,30,27,0,,
1998-09-17,1998,R,,colorado-state,air-force,A,27,30,0,,
1998-09-19,1998,R,,alabama-birmingham,tennessee-tech,H,38,6,0,,
1998-09-19,1998,R,,tennessee-tech,alabama-birmingham,A,6,38,0,,
1998-09-19,1998,R,,arizona,iowa,H,35,11,0,16.0,
1998-09-19,1998,R,,iowa,arizona,A,11,35,0,,16.0
1998-09-19,1998,R,,arizona-state,north-texas,H,34,15,0,,
1998-09-19,1998,R,,north-texas,arizona-state,A,15,34,0,,
1998-09-19,1998,R,,arkansas,southern-methodist,H,44,17,0,,
1998-09-19,1998,R,,southern-methodist,arkansas,A,17,44,0,,
1998-09-19,1998,R,,arkansas-state,missouri-state,H,28,24,0,,
1998-09-19,1998,R,,missouri-state,arkansas-state,A,24,28,0,,
1998-09-19,1998,R,,army,cincinnati,H,37,20,0,,
1998-09-19,1998,R,,cincinnati,army,A,20,37,0,,
1998-09-19,1998,R,,baylor,north-carolina-state,H,33,30,0,,20.0
1998-09-19,1998,R,,north-carolina-state,baylor,A,30,33,0,20.0,
1998-09-19,1998,R,,boise-state,portland-state,H,42,24,0,,
1998-09-19,1998,R,,portland-state,boise-state,A,24,42,0,,
1998-09-19,1998,R,,boston-college,temple,H,31,7,0,,
1998-09-19,1998,R,,temple,boston-college,A,7,31,0,,
1998-09-19,1998,R,,california,oklahoma,A,13,12,0,,
1998-09-19,1998,R,,oklahoma,california,H,12,13,0,,
1998-09-19,1998,R,,colorado,utah-state,H,25,6,0,15.0,
1998-09-19,1998,R,,utah-state,colorado,A,6,25,0,,15.0
1998-09-19,1998,R,,east-carolina,ohio,A,21,14,0,,
1998-09-19,1998,R,,ohio,east-carolina,H,14,21,0,,
1998-09-19,1998,R,,eastern-illinois,northern-illinois,A,24,10,0,,
1998-09-19,1998,R,,northern-illinois,eastern-illinois,H,10,24,0,,
1998-09-19,1998,R,,florida-state,duke,H,62,13,0,11.0,
1998-09-19,1998,R,,duke,florida-state,A,13,62,0,,11.0
1998-09-19,1998,R,,georgia,wyoming,H,16,9,0,12.0,
1998-09-19,1998,R,,wyoming,georgia,A,9,16,0,,12.0
1998-09-19,1998,R,,iowa-state,ball-state,H,38,0,0,,
1998-09-19,1998,R,,ball-state,iowa-state,A,0,38,0,,
1998-09-19,1998,R,,kansas,illinois-state,H,63,21,0,,
1998-09-19,1998,R,,illinois-state,kansas,A,21,63,0,,
1998-09-19,1998,R,,kansas-state,texas,H,48,7,0,5.0,
1998-09-19,1998,R,,texas,kansas-state,A,7,48,0,,5.0
1998-09-19,1998,R,,kentucky,indiana,H,31,27,0,,
1998-09-19,1998,R,,indiana,kentucky,A,27,31,0,,
1998-09-19,1998,R,,louisiana-state,auburn,A,31,19,0,7.0,
1998-09-19,1998,R,,auburn,louisiana-state,H,19,31,0,,7.0
1998-09-19,1998,R,,louisiana-tech,louisiana,H,77,14,0,,
1998-09-19,1998,R,,louisiana,louisiana-tech,A,14,77,0,,
1998-09-19,1998,R,,louisiana-monroe,stephen-f-austin,H,21,10,0,,
1998-09-19,1998,R,,stephen-f-austin,louisiana-monroe,A,10,21,0,,
1998-09-19,1998,R,,louisville,illinois,A,35,9,0,,
1998-09-19,1998,R,,illinois,louisville,H,9,35,0,,
1998-09-19,1998,R,,marshall,south-carolina,A,24,21,0,,
1998-09-19,1998,R,,south-carolina,marshall,H,21,24,0,,
1998-09-19,1998,R,,michigan,eastern-michigan,H,59,20,0,,
1998-09-19,1998,R,,eastern-michigan,michigan,A,20,59,0,,
1998-09-19,1998,R,,minnesota,memphis,H,41,14,0,,
1998-09-19,1998,R,,memphis,minnesota,A,14,41,0,,
1998-09-19,1998,R,,mississippi,vanderbilt,A,30,6,0,,
1998-09-19,1998,R,,vanderbilt,mississippi,H,6,30,0,,
1998-09-19,1998,R,,navy,kent-state,H,38,24,0,,
1998-09-19,1998,R,,kent-state,navy,A,24,38,0,,
1998-09-19,1998,R,,new-mexico-state,new-mexico,H,28,27,0,,
1998-09-19,1998,R,,new-mexico,new-mexico-state,A,27,28,0,,
1998-09-19,1998,R,,northwestern,rice,A,23,14,0,,
1998-09-19,1998,R,,rice,northwestern,H,14,23,0,,
1998-09-19,1998,R,,ohio-state,missouri,H,35,14,0,1.0,21.0
1998-09-19,1998,R,,missouri,ohio-state,A,14,35,0,21.0,1.0
1998-09-19,1998,R,,oklahoma-state,mississippi-state,H,42,23,0,,25.0
1998-09-19,1998,R,,mississippi-state,oklahoma-state,A,23,42,0,25.0,
1998-09-19,1998,R,,oregon,san-jose-state,H,58,3,0,22.0,
1998-09-19,1998,R,,san-jose-state,oregon,A,3,58,0,,22.0
1998-09-19,1998,R,,penn-state,pittsburgh,A,20,13,0,8.0,
1998-09-19,1998,R,,pittsburgh,penn-state,H,13,20,0,,8.0
1998-09-19,1998,R,,purdue,central-florida,H,35,7,0,,
1998-09-19,1998,R,,central-florida,purdue,A,7,35,0,,
1998-09-19,1998,R,,southern-california,oregon-state,H,40,20,0,18.0,
1998-09-19,1998,R,,oregon-state,southern-california,A,20,40,0,,18.0
1998-09-19,1998,R,,stanford,north-carolina,H,37,34,0,,
1998-09-19,1998,R,,north-carolina,stanford,A,34,37,0,,
1998-09-19,1998,R,,syracuse,rutgers,H,70,14,0,13.0,
1998-09-19,1998,R,,rutgers,syracuse,A,14,70,0,,13.0
1998-09-19,1998,R,,tennessee,florida,H,20,17,0,6.0,2.0
1998-09-19,1998,R,,florida,tennessee,A,17,20,0,2.0,6.0
1998-09-19,1998,R,,texas-a-m,southern-mississippi,A,24,6,0,17.0,
1998-09-19,1998,R,,southern-mississippi,texas-a-m,H,6,24,0,,17.0
1998-09-19,1998,R,,texas-tech,fresno-state,H,34,28,0,,
1998-09-19,1998,R,,fresno-state,texas-tech,A,28,34,0,,
1998-09-19,1998,R,,toledo,western-michigan,H,35,7,0,,
1998-09-19,1998,R,,western-michigan,toledo,A,7,35,0,,
1998-09-19,1998,R,,ucla,houston,A,42,24,0,4.0,
1998-09-19,1998,R,,houston,ucla,H,24,42,0,,4.0
1998-09-19,1998,R,,utah,hawaii,H,30,21,0,,
1998-09-19,1998,R,,hawaii,utah,A,21,30,0,,
1998-09-19,1998,R,,virginia,clemson,H,20,18,0,10.0,
1998-09-19,1998,R,,clemson,virginia,A,18,20,0,,10.0
1998-09-19,1998,R,,virginia-tech,miami-fl,A,27,20,0,,
1998-09-19,1998,R,,miami-fl,virginia-tech,H,20,27,0,,
1998-09-19,1998,R,,washington,brigham-young,H,20,10,0,9.0,
1998-09-19,1998,R,,brigham-young,washington,A,10,20,0,,9.0
1998-09-19,1998,R,,washington-state,idaho,H,24,16,0,,
1998-09-19,1998,R,,idaho,washington-state,A,16,24,0,,
1998-09-19,1998,R,,west-virginia,maryland,H,42,20,0,19.0,
1998-09-19,1998,R,,maryland,west-virginia,A,20,42,0,,19.0
1998-09-19,1998,R,,wisconsin,nevada-las-vegas,H,52,7,0,14.0,
1998-09-19,1998,R,,nevada-las-vegas,wisconsin,A,7,52,0,,14.0
1998-09-24,1998,R,,arizona,san-diego-state,A,35,16,0,16.0,
1998-09-24,1998,R,,san-diego-state,arizona,H,16,35,0,,16.0
1998-09-26,1998,R,,akron,ball-state,H,52,14,0,,
1998-09-26,1998,R,,ball-state,akron,A,14,52,0,,
1998-09-26,1998,R,,arizona-state,oregon-state,H,24,3,0,,
1998-09-26,1998,R,,oregon-state,arizona-state,A,3,24,0,,
1998-09-26,1998,R,,arkansas,alabama,H,42,6,0,,22.0
1998-09-26,1998,R,,alabama,arkansas,A,6,42,0,22.0,
1998-09-26,1998,R,,arkansas-state,hawaii,A,20,0,0,,
1998-09-26,1998,R,,hawaii,arkansas-state,H,0,20,0,,
1998-09-26,1998,R,,boise-state,utah,A,31,28,0,,
1998-09-26,1998,R,,utah,boise-state,H,28,31,0,,
1998-09-26,1998,R,,brigham-young,murray-state,H,43,9,0,,
1998-09-26,1998,R,,murray-state,brigham-young,A,9,43,0,,
1998-09-26,1998,R,,california,washington-state,H,24,14,0,,
1998-09-26,1998,R,,washington-state,california,A,14,24,0,,
1998-09-26,1998,R,,central-florida,bowling-green,A,38,31,0,,
1998-09-26,1998,R,,bowling-green,central-florida,H,31,38,0,,
1998-09-26,1998,R,,central-michigan,kent-state,H,46,7,0,,
1998-09-26,1998,R,,kent-state,central-michigan,A,7,46,0,,
1998-09-26,1998,R,,colorado,baylor,H,18,16,0,15.0,
1998-09-26,1998,R,,baylor,colorado,A,16,18,0,,15.0
1998-09-26,1998,R,,colorado-state,nevada-las-vegas,H,38,16,0,,
1998-09-26,1998,R,,nevada-las-vegas,colorado-state,A,16,38,0,,
1998-09-26,1998,R,,florida,kentucky,H,51,35,0,8.0,
1998-09-26,1998,R,,kentucky,florida,A,35,51,0,,8.0
1998-09-26,1998,R,,florida-state,southern-california,H,30,10,0,10.0,18.0
1998-09-26,1998,R,,southern-california,florida-state,A,10,30,0,18.0,10.0
1998-09-26,1998,R,,georgia-tech,north-carolina,A,43,21,0,,
1998-09-26,1998,R,,north-carolina,georgia-tech,H,21,43,0,,
1998-09-26,1998,R,,indiana,cincinnati,A,48,14,0,,
1998-09-26,1998,R,,cincinnati,indiana,H,14,48,0,,
1998-09-26,1998,R,,iowa,illinois,A,37,14,0,,
1998-09-26,1998,R,,illinois,iowa,H,14,37,0,,
1998-09-26,1998,R,,kansas,alabama-birmingham,A,39,37,0,,
1998-09-26,1998,R,,alabama-birmingham,kansas,H,37,39,0,,
1998-09-26,1998,R,,kansas-state,louisiana-monroe,H,62,7,0,5.0,
1998-09-26,1998,R,,louisiana-monroe,kansas-state,A,7,62,0,,5.0
1998-09-26,1998,R,,louisiana-state,idaho,H,53,20,0,6.0,
1998-09-26,1998,R,,idaho,louisiana-state,A,20,53,0,,6.0
1998-09-26,1998,R,,louisville,boston-college,H,52,28,0,,
1998-09-26,1998,R,,boston-college,louisville,A,28,52,0,,
1998-09-26,1998,R,,marshall,eastern-michigan,A,26,23,0,,
1998-09-26,1998,R,,eastern-michigan,marshall,H,23,26,0,,
1998-09-26,1998,R,,maryland,temple,H,30,20,0,,
1998-09-26,1998,R,,temple,maryland,A,20,30,0,,
1998-09-26,1998,R,,miami-oh,toledo,H,28,14,0,,
1998-09-26,1998,R,,toledo,miami-oh,A,14,28,0,,
1998-09-26,1998,R,,michigan,michigan-state,H,29,17,0,,
1998-09-26,1998,R,,michigan-state,michigan,A,17,29,0,,
1998-09-26,1998,R,,mississippi,southern-methodist,A,48,41,0,,
1998-09-26,1998,R,,southern-methodist,mississippi,H,41,48,0,,
1998-09-26,1998,R,,mississippi-state,south-carolina,A,38,0,0,,
1998-09-26,1998,R,,south-carolina,mississippi-state,H,0,38,0,,
1998-09-26,1998,R,,nebraska,washington,H,55,7,0,2.0,9.0
1998-09-26,1998,R,,washington,nebraska,A,7,55,0,9.0,2.0
1998-09-26,1998,R,,nevada,fresno-state,A,27,24,0,,
1998-09-26,1998,R,,fresno-state,nevada,H,24,27,0,,
1998-09-26,1998,R,,new-mexico-state,texas-el-paso,H,33,24,0,,
1998-09-26,1998,R,,texas-el-paso,new-mexico-state,A,24,33,0,,
1998-09-26,1998,R,,notre-dame,purdue,H,31,30,0,23.0,
