Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2003-08-30,2003,R,,arkansas-state,texas-a-m,A,11,26,0,,
2003-08-30,2003,R,,texas-tech,southern-methodist,H,58,10,0,,
2003-08-30,2003,R,,southern-methodist,texas-tech,A,10,58,0,,
2003-08-30,2003,R,,virginia,duke,H,27,0,0,18.0,
2003-08-30,2003,R,,duke,virginia,A,0,27,0,,18.0
2003-08-30,2003,R,,wake-forest,boston-college,A,32,28,0,,
2003-08-30,2003,R,,boston-college,wake-forest,H,28,32,0,,
2003-08-30,2003,R,,washington-state,idaho,N,25,0,0,,
2003-08-30,2003,R,,idaho,washington-state,N,0,25,0,,
2003-08-30,2003,R,,wisconsin,west-virginia,A,24,17,0,21.0,
2003-08-30,2003,R,,west-virginia,wisconsin,H,17,24,0,,21.0
2003-08-30,2003,R,,wyoming,montana-state,H,21,10,0,,
2003-08-30,2003,R,,montana-state,wyoming,A,10,21,0,,
2003-08-31,2003,R,,louisville,kentucky,A,40,24,0,,
2003-08-31,2003,R,,kentucky,louisville,H,24,40,0,,
2003-08-31,2003,R,,texas,new-mexico-state,H,66,7,0,5.0,
2003-08-31,2003,R,,new-mexico-state,texas,A,7,66,0,,5.0
2003-08-31,2003,R,,virginia-tech,central-florida,H,49,28,0,9.0,
2003-08-31,2003,R,,central-florida,virginia-tech,A,28,49,0,,9.0
2003-09-01,2003,R,,cincinnati,east-carolina,H,40,3,0,,
2003-09-01,2003,R,,east-carolina,cincinnati,A,3,40,0,,
2003-09-01,2003,R,,texas-christian,tulane,A,38,35,0,25.0,
2003-09-01,2003,R,,tulane,texas-christian,H,35,38,0,,25.0
2003-09-04,2003,R,,southern-mississippi,alabama-birmingham,A,17,12,0,,
2003-09-04,2003,R,,alabama-birmingham,southern-mississippi,H,12,17,0,,
2003-09-04,2003,R,,western-illinois,eastern-michigan,A,34,12,0,,
2003-09-04,2003,R,,eastern-michigan,western-illinois,H,12,34,0,,
2003-09-05,2003,R,,fresno-state,oregon-state,H,16,14,0,,
2003-09-05,2003,R,,oregon-state,fresno-state,A,14,16,0,,
2003-09-06,2003,R,,air-force,northwestern,A,22,21,0,,
2003-09-06,2003,R,,northwestern,air-force,H,21,22,0,,
2003-09-06,2003,R,,arizona-state,northern-arizona,H,34,14,0,20.0,
2003-09-06,2003,R,,northern-arizona,arizona-state,A,14,34,0,,20.0
2003-09-06,2003,R,,arkansas,tulsa,H,45,13,0,,
2003-09-06,2003,R,,tulsa,arkansas,A,13,45,0,,
2003-09-06,2003,R,,arkansas-state,tennessee-martin,H,63,6,0,,
2003-09-06,2003,R,,tennessee-martin,arkansas-state,A,6,63,0,,
2003-09-06,2003,R,,boise-state,idaho-state,H,62,0,0,,
2003-09-06,2003,R,,idaho-state,boise-state,A,0,62,0,,
2003-09-06,2003,R,,boston-college,penn-state,A,27,14,0,,
2003-09-06,2003,R,,penn-state,boston-college,H,14,27,0,,
2003-09-06,2003,R,,bowling-green,purdue,A,27,26,0,,16.0
2003-09-06,2003,R,,purdue,bowling-green,H,26,27,0,16.0,
2003-09-06,2003,R,,cal-poly,texas-el-paso,A,34,13,0,,
2003-09-06,2003,R,,texas-el-paso,cal-poly,H,13,34,0,,
2003-09-06,2003,R,,central-michigan,new-hampshire,H,40,33,0,,
2003-09-06,2003,R,,new-hampshire,central-michigan,A,33,40,0,,
2003-09-06,2003,R,,clemson,furman,H,28,17,0,,
2003-09-06,2003,R,,furman,clemson,A,17,28,0,,
2003-09-06,2003,R,,colorado,ucla,H,16,14,0,24.0,
2003-09-06,2003,R,,ucla,colorado,A,14,16,0,,24.0
2003-09-06,2003,R,,colorado-state,california,A,23,21,0,,
2003-09-06,2003,R,,california,colorado-state,H,21,23,0,,
2003-09-06,2003,R,,connecticut,army,A,48,21,0,,
2003-09-06,2003,R,,army,connecticut,H,21,48,0,,
2003-09-06,2003,R,,duke,western-carolina,H,29,3,0,,
2003-09-06,2003,R,,western-carolina,duke,A,3,29,0,,
2003-09-06,2003,R,,eastern-washington,idaho,A,8,5,0,,
2003-09-06,2003,R,,idaho,eastern-washington,H,5,8,0,,
2003-09-06,2003,R,,florida-state,maryland,H,35,10,0,11.0,
2003-09-06,2003,R,,maryland,florida-state,A,10,35,0,,11.0
2003-09-06,2003,R,,georgia,middle-tennessee-state,H,29,10,0,8.0,
2003-09-06,2003,R,,middle-tennessee-state,georgia,A,10,29,0,,8.0
2003-09-06,2003,R,,georgia-tech,auburn,H,17,3,0,,17.0
2003-09-06,2003,R,,auburn,georgia-tech,A,3,17,0,17.0,
2003-09-06,2003,R,,illinois,illinois-state,H,49,22,0,,
2003-09-06,2003,R,,illinois-state,illinois,A,22,49,0,,
2003-09-06,2003,R,,iowa,buffalo,H,56,7,0,,
2003-09-06,2003,R,,buffalo,iowa,A,7,56,0,,
2003-09-06,2003,R,,iowa-state,ohio,H,48,20,0,,
2003-09-06,2003,R,,ohio,iowa-state,A,20,48,0,,
2003-09-06,2003,R,,kansas,nevada-las-vegas,H,46,24,0,,
2003-09-06,2003,R,,nevada-las-vegas,kansas,A,24,46,0,,
2003-09-06,2003,R,,kansas-state,mcneese-state,H,55,14,0,7.0,
2003-09-06,2003,R,,mcneese-state,kansas-state,A,14,55,0,,7.0
2003-09-06,2003,R,,kentucky,murray-state,H,37,6,0,,
2003-09-06,2003,R,,murray-state,kentucky,A,6,37,0,,
2003-09-06,2003,R,,louisiana-state,arizona,A,59,13,0,13.0,
2003-09-06,2003,R,,arizona,louisiana-state,H,13,59,0,,13.0
2003-09-06,2003,R,,louisiana-tech,louisiana,A,34,3,0,,
2003-09-06,2003,R,,louisiana,louisiana-tech,H,3,34,0,,
2003-09-06,2003,R,,memphis,mississippi,H,44,34,0,,
2003-09-06,2003,R,,mississippi,memphis,A,34,44,0,,
2003-09-06,2003,R,,miami-fl,florida,H,38,33,0,3.0,21.0
2003-09-06,2003,R,,florida,miami-fl,A,33,38,0,21.0,3.0
2003-09-06,2003,R,,michigan,houston,H,50,3,0,5.0,
2003-09-06,2003,R,,houston,michigan,A,3,50,0,,5.0
2003-09-06,2003,R,,michigan-state,rutgers,H,44,28,0,,
2003-09-06,2003,R,,rutgers,michigan-state,A,28,44,0,,
2003-09-06,2003,R,,minnesota,troy,H,48,7,0,,
2003-09-06,2003,R,,troy,minnesota,A,7,48,0,,
2003-09-06,2003,R,,missouri,ball-state,A,35,7,0,,
2003-09-06,2003,R,,ball-state,missouri,H,7,35,0,,
2003-09-06,2003,R,,nebraska,utah-state,H,31,7,0,23.0,
2003-09-06,2003,R,,utah-state,nebraska,A,7,31,0,,23.0
2003-09-06,2003,R,,new-mexico-state,western-new-mexico,H,48,3,0,,
2003-09-06,2003,R,,western-new-mexico,new-mexico-state,A,3,48,0,,
2003-09-06,2003,R,,north-texas,baylor,H,52,14,0,,
2003-09-06,2003,R,,baylor,north-texas,A,14,52,0,,
2003-09-06,2003,R,,northern-illinois,tennessee-tech,H,42,17,0,,
2003-09-06,2003,R,,tennessee-tech,northern-illinois,A,17,42,0,,
2003-09-06,2003,R,,notre-dame,washington-state,H,29,26,0,19.0,
2003-09-06,2003,R,,washington-state,notre-dame,A,26,29,0,,19.0
2003-09-06,2003,R,,ohio-state,san-diego-state,H,16,13,0,2.0,
2003-09-06,2003,R,,san-diego-state,ohio-state,A,13,16,0,,2.0
2003-09-06,2003,R,,oklahoma,alabama,A,20,13,0,1.0,
2003-09-06,2003,R,,alabama,oklahoma,H,13,20,0,,1.0
2003-09-06,2003,R,,oklahoma-state,wyoming,H,48,24,0,,
2003-09-06,2003,R,,wyoming,oklahoma-state,A,24,48,0,,
2003-09-06,2003,R,,oregon,nevada,H,31,23,0,,
2003-09-06,2003,R,,nevada,oregon,A,23,31,0,,
2003-09-06,2003,R,,pittsburgh,kent-state,H,43,3,0,10.0,
2003-09-06,2003,R,,kent-state,pittsburgh,A,3,43,0,,10.0
2003-09-06,2003,R,,south-carolina,virginia,H,31,7,0,,15.0
2003-09-06,2003,R,,virginia,south-carolina,A,7,31,0,15.0,
2003-09-06,2003,R,,south-florida,nicholls-state,H,27,17,0,,
2003-09-06,2003,R,,nicholls-state,south-florida,A,17,27,0,,
2003-09-06,2003,R,,southern-california,brigham-young,H,35,18,0,4.0,
2003-09-06,2003,R,,brigham-young,southern-california,A,18,35,0,,4.0
2003-09-06,2003,R,,stanford,san-jose-state,H,31,10,0,,
2003-09-06,2003,R,,san-jose-state,stanford,A,10,31,0,,
2003-09-06,2003,R,,stephen-f-austin,louisiana-monroe,A,23,21,0,,
2003-09-06,2003,R,,louisiana-monroe,stephen-f-austin,H,21,23,0,,
2003-09-06,2003,R,,syracuse,north-carolina,A,49,47,0,,
2003-09-06,2003,R,,north-carolina,syracuse,H,47,49,0,,
2003-09-06,2003,R,,tennessee,marshall,H,34,24,0,12.0,
2003-09-06,2003,R,,marshall,tennessee,A,24,34,0,,12.0
2003-09-06,2003,R,,texas-a-m,utah,H,28,26,0,,
2003-09-06,2003,R,,utah,texas-a-m,A,26,28,0,,
2003-09-06,2003,R,,texas-christian,navy,H,17,3,0,25.0,
2003-09-06,2003,R,,navy,texas-christian,A,3,17,0,,25.0
2003-09-06,2003,R,,texas-tech,new-mexico,H,42,28,0,,
2003-09-06,2003,R,,new-mexico,texas-tech,A,28,42,0,,
2003-09-06,2003,R,,toledo,liberty,H,49,3,0,,
2003-09-06,2003,R,,liberty,toledo,A,3,49,0,,
2003-09-06,2003,R,,tulane,northwestern-state,H,27,24,0,,
2003-09-06,2003,R,,northwestern-state,tulane,A,24,27,0,,
2003-09-06,2003,R,,vanderbilt,chattanooga,H,51,6,0,,
2003-09-06,2003,R,,chattanooga,vanderbilt,A,6,51,0,,
2003-09-06,2003,R,,villanova,temple,A,23,20,0,,
2003-09-06,2003,R,,temple,villanova,H,20,23,0,,
2003-09-06,2003,R,,virginia-tech,james-madison,H,43,0,0,9.0,
2003-09-06,2003,R,,james-madison,virginia-tech,A,0,43,0,,9.0
2003-09-06,2003,R,,wake-forest,north-carolina-state,H,38,24,0,,14.0
2003-09-06,2003,R,,north-carolina-state,wake-forest,A,24,38,0,14.0,
2003-09-06,2003,R,,washington,indiana,H,38,13,0,22.0,
2003-09-06,2003,R,,indiana,washington,A,13,38,0,,22.0
2003-09-06,2003,R,,west-virginia,east-carolina,A,48,7,0,,
2003-09-06,2003,R,,east-carolina,west-virginia,H,7,48,0,,
2003-09-06,2003,R,,western-michigan,william-mary,H,56,24,0,,
2003-09-06,2003,R,,william-mary,western-michigan,A,24,56,0,,
2003-09-06,2003,R,,wisconsin,akron,H,48,31,0,18.0,
2003-09-06,2003,R,,akron,wisconsin,A,31,48,0,,18.0
2003-09-11,2003,R,,utah,california,H,31,24,0,,
2003-09-11,2003,R,,california,utah,A,24,31,0,,
2003-09-12,2003,R,,toledo,marshall,A,24,17,0,,
2003-09-12,2003,R,,marshall,toledo,H,17,24,0,,
2003-09-13,2003,R,,air-force,north-texas,H,34,21,0,,
2003-09-13,2003,R,,north-texas,air-force,A,21,34,0,,
2003-09-13,2003,R,,akron,eastern-michigan,H,24,17,0,,
2003-09-13,2003,R,,eastern-michigan,akron,A,17,24,0,,
2003-09-13,2003,R,,alabama,kentucky,H,27,17,0,,
2003-09-13,2003,R,,kentucky,alabama,A,17,27,0,,
2003-09-13,2003,R,,arizona-state,utah-state,H,26,16,0,16.0,
2003-09-13,2003,R,,utah-state,arizona-state,A,16,26,0,,16.0
2003-09-13,2003,R,,arkansas,texas,A,38,28,0,,6.0
2003-09-13,2003,R,,texas,arkansas,H,28,38,0,6.0,
2003-09-13,2003,R,,arkansas-state,southeast-missouri-state,H,21,3,0,,
2003-09-13,2003,R,,southeast-missouri-state,arkansas-state,A,3,21,0,,
2003-09-13,2003,R,,auburn,vanderbilt,A,45,7,0,,
2003-09-13,2003,R,,vanderbilt,auburn,H,7,45,0,,
2003-09-13,2003,R,,baylor,southern-methodist,H,10,7,0,,
2003-09-13,2003,R,,southern-methodist,baylor,A,7,10,0,,
2003-09-13,2003,R,,boise-state,idaho,A,24,10,0,,
2003-09-13,2003,R,,idaho,boise-state,H,10,24,0,,
2003-09-13,2003,R,,boston-college,connecticut,A,24,14,0,,
2003-09-13,2003,R,,connecticut,boston-college,H,14,24,0,,
2003-09-13,2003,R,,bowling-green,liberty,H,62,3,0,,
2003-09-13,2003,R,,liberty,bowling-green,A,3,62,0,,
2003-09-13,2003,R,,brigham-young,new-mexico,A,10,7,0,,
2003-09-13,2003,R,,new-mexico,brigham-young,H,7,10,0,,
2003-09-13,2003,R,,central-florida,florida-atlantic,H,33,29,0,,
2003-09-13,2003,R,,florida-atlantic,central-florida,A,29,33,0,,
2003-09-13,2003,R,,central-michigan,eastern-kentucky,H,42,41,0,,
2003-09-13,2003,R,,eastern-kentucky,central-michigan,A,41,42,0,,
2003-09-13,2003,R,,cincinnati,west-virginia,A,15,13,0,,
2003-09-13,2003,R,,west-virginia,cincinnati,H,13,15,0,,
2003-09-13,2003,R,,clemson,middle-tennessee-state,H,37,14,0,,
2003-09-13,2003,R,,middle-tennessee-state,clemson,A,14,37,0,,
2003-09-13,2003,R,,colgate,buffalo,A,38,15,0,,
2003-09-13,2003,R,,buffalo,colgate,H,15,38,0,,
2003-09-13,2003,R,,colorado-state,weber-state,H,31,7,0,,
2003-09-13,2003,R,,weber-state,colorado-state,A,7,31,0,,
2003-09-13,2003,R,,duke,rice,H,27,24,0,,
2003-09-13,2003,R,,rice,duke,A,24,27,0,,
2003-09-13,2003,R,,florida,florida-a-m,H,63,3,0,19.0,
2003-09-13,2003,R,,florida-a-m,florida,A,3,63,0,,19.0
2003-09-13,2003,R,,florida-state,georgia-tech,H,14,13,0,10.0,
2003-09-13,2003,R,,georgia-tech,florida-state,A,13,14,0,,10.0
2003-09-13,2003,R,,georgia,south-carolina,H,31,7,0,8.0,25.0
2003-09-13,2003,R,,south-carolina,georgia,A,7,31,0,25.0,8.0
2003-09-13,2003,R,,houston,louisiana,A,21,14,0,,
2003-09-13,2003,R,,louisiana,houston,H,14,21,0,,
2003-09-13,2003,R,,indiana,indiana-state,H,33,3,0,,
2003-09-13,2003,R,,indiana-state,indiana,A,3,33,0,,
2003-09-13,2003,R,,iowa,iowa-state,A,40,21,0,23.0,
2003-09-13,2003,R,,iowa-state,iowa,H,21,40,0,,23.0
2003-09-13,2003,R,,kansas,wyoming,A,42,35,0,,
2003-09-13,2003,R,,wyoming,kansas,H,35,42,0,,
2003-09-13,2003,R,,kansas-state,massachusetts,H,38,7,0,7.0,
2003-09-13,2003,R,,massachusetts,kansas-state,A,7,38,0,,7.0
2003-09-13,2003,R,,kent-state,youngstown-state,H,16,13,0,,
2003-09-13,2003,R,,youngstown-state,kent-state,A,13,16,0,,
2003-09-13,2003,R,,louisiana-state,western-illinois,H,35,7,0,12.0,
2003-09-13,2003,R,,western-illinois,louisiana-state,A,7,35,0,,12.0
2003-09-13,2003,R,,louisiana-tech,michigan-state,A,20,19,0,,
2003-09-13,2003,R,,michigan-state,louisiana-tech,H,19,20,0,,
2003-09-13,2003,R,,louisville,syracuse,A,30,20,0,,
2003-09-13,2003,R,,syracuse,louisville,H,20,30,0,,
2003-09-13,2003,R,,maryland,citadel,H,61,0,0,,
2003-09-13,2003,R,,citadel,maryland,A,0,61,0,,
2003-09-13,2003,R,,miami-fl,east-carolina,H,38,3,0,2.0,
2003-09-13,2003,R,,east-carolina,miami-fl,A,3,38,0,,2.0
2003-09-13,2003,R,,miami-oh,northwestern,A,44,14,0,,
2003-09-13,2003,R,,northwestern,miami-oh,H,14,44,0,,
2003-09-13,2003,R,,michigan,notre-dame,H,38,0,0,5.0,15.0
2003-09-13,2003,R,,notre-dame,michigan,A,0,38,0,15.0,5.0
2003-09-13,2003,R,,minnesota,ohio,A,42,20,0,,
2003-09-13,2003,R,,ohio,minnesota,H,20,42,0,,
2003-09-13,2003,R,,mississippi,louisiana-monroe,H,59,14,0,,
2003-09-13,2003,R,,louisiana-monroe,mississippi,A,14,59,0,,
2003-09-13,2003,R,,missouri,eastern-illinois,H,37,0,0,,
2003-09-13,2003,R,,eastern-illinois,missouri,A,0,37,0,,
2003-09-13,2003,R,,nebraska,penn-state,H,18,10,0,18.0,
2003-09-13,2003,R,,penn-state,nebraska,A,10,18,0,,18.0
2003-09-13,2003,R,,nevada-las-vegas,wisconsin,A,23,5,0,,14.0
2003-09-13,2003,R,,wisconsin,nevada-las-vegas,H,5,23,0,14.0,
2003-09-13,2003,R,,ohio-state,north-carolina-state,H,44,38,0,3.0,24.0
2003-09-13,2003,R,,north-carolina-state,ohio-state,A,38,44,0,24.0,3.0
2003-09-13,2003,R,,oklahoma,fresno-state,H,52,28,0,1.0,
2003-09-13,2003,R,,fresno-state,oklahoma,A,28,52,0,,1.0
2003-09-13,2003,R,,oklahoma-state,missouri-state,H,42,3,0,,
2003-09-13,2003,R,,missouri-state,oklahoma-state,A,3,42,0,,
2003-09-13,2003,R,,oregon,arizona,A,48,10,0,,
2003-09-13,2003,R,,arizona,oregon,H,10,48,0,,
2003-09-13,2003,R,,oregon-state,new-mexico-state,H,28,16,0,,
2003-09-13,2003,R,,new-mexico-state,oregon-state,A,16,28,0,,
2003-09-13,2003,R,,pittsburgh,ball-state,H,42,21,0,11.0,
2003-09-13,2003,R,,ball-state,pittsburgh,A,21,42,0,,11.0
2003-09-13,2003,R,,purdue,wake-forest,A,16,10,0,,20.0
2003-09-13,2003,R,,wake-forest,purdue,H,10,16,0,20.0,
2003-09-13,2003,R,,rutgers,army,A,36,21,0,,
2003-09-13,2003,R,,army,rutgers,H,21,36,0,,
2003-09-13,2003,R,,san-diego-state,texas-el-paso,A,34,0,0,,
2003-09-13,2003,R,,texas-el-paso,san-diego-state,H,0,34,0,,
2003-09-13,2003,R,,southern-california,hawaii,H,61,32,0,4.0,
2003-09-13,2003,R,,hawaii,southern-california,A,32,61,0,,4.0
2003-09-13,2003,R,,southern-mississippi,memphis,H,23,6,0,,
2003-09-13,2003,R,,memphis,southern-mississippi,A,6,23,0,,
2003-09-13,2003,R,,troy,alabama-birmingham,A,20,9,0,,
2003-09-13,2003,R,,alabama-birmingham,troy,H,9,20,0,,
2003-09-13,2003,R,,tulane,mississippi-state,H,31,28,0,,
2003-09-13,2003,R,,mississippi-state,tulane,A,28,31,0,,
2003-09-13,2003,R,,tulsa,texas-state,H,41,15,0,,
2003-09-13,2003,R,,texas-state,tulsa,A,15,41,0,,
2003-09-13,2003,R,,ucla,illinois,H,6,3,0,,
2003-09-13,2003,R,,illinois,ucla,A,3,6,0,,
2003-09-13,2003,R,,virginia,western-michigan,A,59,16,0,,
2003-09-13,2003,R,,western-michigan,virginia,H,16,59,0,,
2003-09-13,2003,R,,washington-state,colorado,A,47,26,0,,17.0
2003-09-13,2003,R,,colorado,washington-state,H,26,47,0,17.0,
2003-09-18,2003,R,,nevada,san-jose-state,A,42,30,0,,
2003-09-18,2003,R,,san-jose-state,nevada,H,30,42,0,,
2003-09-18,2003,R,,virginia-tech,texas-a-m,H,35,19,0,8.0,
2003-09-18,2003,R,,texas-a-m,virginia-tech,A,19,35,0,,8.0
2003-09-19,2003,R,,nevada-las-vegas,hawaii,H,33,22,0,,
2003-09-19,2003,R,,hawaii,nevada-las-vegas,A,22,33,0,,
2003-09-20,2003,R,,air-force,wyoming,H,35,29,0,,
2003-09-20,2003,R,,wyoming,air-force,A,29,35,0,,
2003-09-20,2003,R,,akron,howard,H,65,7,0,,
2003-09-20,2003,R,,howard,akron,A,7,65,0,,
2003-09-20,2003,R,,arkansas,north-texas,H,31,7,0,14.0,
2003-09-20,2003,R,,north-texas,arkansas,A,7,31,0,,14.0
2003-09-20,2003,R,,ball-state,central-michigan,H,27,14,0,,
2003-09-20,2003,R,,central-michigan,ball-state,A,14,27,0,,
2003-09-20,2003,R,,baylor,sam-houston,H,27,6,0,,
2003-09-20,2003,R,,sam-houston,baylor,A,6,27,0,,
2003-09-20,2003,R,,california,illinois,A,31,24,0,,
2003-09-20,2003,R,,illinois,california,H,24,31,0,,
2003-09-20,2003,R,,cincinnati,temple,H,30,24,0,,
2003-09-20,2003,R,,temple,cincinnati,A,24,30,0,,
2003-09-20,2003,R,,clemson,georgia-tech,A,39,3,0,,
