Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2026-09-05,2026,R,,towson,navy,A,15.0,42.0,0,,,
2026-09-05,2026,R,,nebraska,ohio,H,49.0,21.0,0,,,
2026-09-05,2026,R,,ohio,nebraska,A,21.0,49.0,0,,,
2026-09-05,2026,R,,nevada,western-kentucky,H,49.0,14.0,0,,,
2026-09-05,2026,R,,western-kentucky,nevada,A,14.0,49.0,0,,,
2026-09-05,2026,R,,nevada-las-vegas,hawaii,A,21.0,6.0,0,,,
2026-09-05,2026,R,,hawaii,nevada-las-vegas,H,6.0,21.0,0,,,
2026-09-05,2026,R,,new-mexico,central-michigan,H,38.0,7.0,0,,,
2026-09-05,2026,R,,central-michigan,new-mexico,A,7.0,38.0,0,,,
2026-09-05,2026,R,,new-mexico-state,mercyhurst,H,51.0,14.0,0,,,
2026-09-05,2026,R,,mercyhurst,new-mexico-state,A,14.0,51.0,0,,,
2026-09-05,2026,R,,north-dakota-state,fordham,H,38.0,0.0,0,,,
2026-09-05,2026,R,,fordham,north-dakota-state,A,0.0,38.0,0,,,
2026-09-05,2026,R,,northwestern,south-dakota-state,H,34.0,18.0,0,,,
2026-09-05,2026,R,,south-dakota-state,northwestern,A,18.0,34.0,0,,,
2026-09-05,2026,R,,ohio-state,ball-state,H,56.0,3.0,0,1.0,,
2026-09-05,2026,R,,ball-state,ohio-state,A,3.0,56.0,0,,1.0,
2026-09-05,2026,R,,old-dominion,norfolk-state,H,31.0,10.0,0,,,
2026-09-05,2026,R,,norfolk-state,old-dominion,A,10.0,31.0,0,,,
2026-09-05,2026,R,,oregon,boise-state,H,34.0,27.0,0,2.0,,
2026-09-05,2026,R,,boise-state,oregon,A,27.0,34.0,0,,2.0,
2026-09-05,2026,R,,penn-state,marshall,H,45.0,0.0,0,18.0,,
2026-09-05,2026,R,,marshall,penn-state,A,0.0,45.0,0,,18.0,
2026-09-05,2026,R,,pittsburgh,miami-oh,H,59.0,14.0,0,,,
2026-09-05,2026,R,,miami-oh,pittsburgh,A,14.0,59.0,0,,,
2026-09-05,2026,R,,rice,houston-baptist,H,31.0,3.0,0,,,
2026-09-05,2026,R,,houston-baptist,rice,A,3.0,31.0,0,,,
2026-09-05,2026,R,,sacramento-state,mississippi-valley-state,H,52.0,0.0,0,,,
2026-09-05,2026,R,,mississippi-valley-state,sacramento-state,A,0.0,52.0,0,,,
2026-09-05,2026,R,,san-diego-state,portland-state,H,53.0,20.0,0,,,
2026-09-05,2026,R,,portland-state,san-diego-state,A,20.0,53.0,0,,,
2026-09-05,2026,R,,south-alabama,southeastern-louisiana,H,39.0,14.0,0,,,
2026-09-05,2026,R,,southeastern-louisiana,south-alabama,A,14.0,39.0,0,,,
2026-09-05,2026,R,,south-carolina,kent-state,H,57.0,0.0,0,,,
2026-09-05,2026,R,,kent-state,south-carolina,A,0.0,57.0,0,,,
2026-09-05,2026,R,,south-florida,florida-international,H,19.0,9.0,0,,,
2026-09-05,2026,R,,florida-international,south-florida,A,9.0,19.0,0,,,
2026-09-05,2026,R,,southern-mississippi,alcorn-state,H,49.0,3.0,0,,,
2026-09-05,2026,R,,alcorn-state,southern-mississippi,A,3.0,49.0,0,,,
2026-09-05,2026,R,,syracuse,new-hampshire,H,66.0,3.0,0,,,
2026-09-05,2026,R,,new-hampshire,syracuse,A,3.0,66.0,0,,,
2026-09-05,2026,R,,tarleton-state,bowling-green,A,20.0,13.0,0,,,
2026-09-05,2026,R,,bowling-green,tarleton-state,H,13.0,20.0,0,,,
2026-09-05,2026,R,,temple,rhode-island,H,38.0,14.0,0,,,
2026-09-05,2026,R,,rhode-island,temple,A,14.0,38.0,0,,,
2026-09-05,2026,R,,tennessee,furman,H,56.0,9.0,0,20.0,,
2026-09-05,2026,R,,furman,tennessee,A,9.0,56.0,0,,20.0,
2026-09-05,2026,R,,texas,texas-state,H,59.0,7.0,0,5.0,,
2026-09-05,2026,R,,texas-state,texas,A,7.0,59.0,0,,5.0,
2026-09-05,2026,R,,texas-a-m,missouri-state,H,50.0,0.0,0,8.0,,
2026-09-05,2026,R,,missouri-state,texas-a-m,A,0.0,50.0,0,,8.0,
2026-09-05,2026,R,,texas-tech,abilene-christian,H,33.0,10.0,0,12.0,,
2026-09-05,2026,R,,abilene-christian,texas-tech,A,10.0,33.0,0,,12.0,
2026-09-05,2026,R,,texas-san-antonio,utrgv,H,45.0,16.0,0,,,
2026-09-05,2026,R,,utrgv,texas-san-antonio,A,16.0,45.0,0,,,
2026-09-05,2026,R,,troy,sam-houston,H,24.0,21.0,0,,,
2026-09-05,2026,R,,sam-houston,troy,A,21.0,24.0,0,,,
2026-09-05,2026,R,,tulsa,oklahoma-state,H,24.0,10.0,0,,,
2026-09-05,2026,R,,oklahoma-state,tulsa,A,10.0,24.0,0,,,
2026-09-05,2026,R,,ucla,california,A,45.0,24.0,0,,,
2026-09-05,2026,R,,california,ucla,H,24.0,45.0,0,,,
2026-09-05,2026,R,,vanderbilt,austin-peay,H,28.0,9.0,0,,,
2026-09-05,2026,R,,austin-peay,vanderbilt,A,9.0,28.0,0,,,
2026-09-05,2026,R,,virginia-tech,virginia-military-institute,H,73.0,3.0,0,,,
2026-09-05,2026,R,,virginia-military-institute,virginia-tech,A,3.0,73.0,0,,,
2026-09-05,2026,R,,west-virginia,coastal-carolina,H,31.0,24.0,0,,,
2026-09-05,2026,R,,coastal-carolina,west-virginia,A,24.0,31.0,0,,,
2026-09-06,2026,R,,mississippi,louisville,N,41.0,38.0,0,9.0,24.0,
2026-09-06,2026,R,,louisville,mississippi,N,38.0,41.0,0,24.0,9.0,
2026-09-06,2026,R,,notre-dame,wisconsin,N,41.0,13.0,0,4.0,,
2026-09-06,2026,R,,wisconsin,notre-dame,N,13.0,41.0,0,,4.0,
2026-09-06,2026,R,,washington,washington-state,H,24.0,10.0,0,17.0,,
2026-09-06,2026,R,,washington-state,washington,A,10.0,24.0,0,,17.0,
2026-09-07,2026,R,,southern-methodist,florida-state,A,27.0,24.0,0,19.0,,
2026-09-07,2026,R,,florida-state,southern-methodist,H,24.0,27.0,0,,19.0,
2026-09-10,2026,R,,miami-fl,florida-a-m,H,77.0,7.0,0,7.0,,
2026-09-10,2026,R,,florida-a-m,miami-fl,A,7.0,77.0,0,,7.0,
2026-09-11,2026,R,,boston-college,rutgers,H,28.0,21.0,0,,,
2026-09-11,2026,R,,rutgers,boston-college,A,21.0,28.0,0,,,
2026-09-11,2026,R,,louisville,villanova,H,59.0,13.0,0,24.0,,
2026-09-11,2026,R,,villanova,louisville,A,13.0,59.0,0,,24.0,
2026-09-11,2026,R,,missouri,kansas,A,38.0,21.0,0,23.0,,
2026-09-11,2026,R,,kansas,missouri,H,21.0,38.0,0,,23.0,
2026-09-11,2026,R,,north-carolina-state,richmond,H,73.0,0.0,0,,,
2026-09-11,2026,R,,richmond,north-carolina-state,A,0.0,73.0,0,,,
2026-09-11,2026,R,,virginia,norfolk-state,H,59.0,3.0,0,25.0,,
2026-09-11,2026,R,,norfolk-state,virginia,A,3.0,59.0,0,,25.0,
2026-09-12,2026,R,,akron,robert-morris,H,45.0,10.0,0,,,
2026-09-12,2026,R,,robert-morris,akron,A,10.0,45.0,0,,,
2026-09-12,2026,R,,alabama,kentucky,A,45.0,17.0,0,12.0,,
2026-09-12,2026,R,,kentucky,alabama,H,17.0,45.0,0,,12.0,
2026-09-12,2026,R,,alabama-birmingham,louisiana-monroe,H,26.0,20.0,0,,,
2026-09-12,2026,R,,louisiana-monroe,alabama-birmingham,A,20.0,26.0,0,,,
2026-09-12,2026,R,,appalachian-state,east-carolina,A,27.0,24.0,0,,,
2026-09-12,2026,R,,east-carolina,appalachian-state,H,24.0,27.0,0,,,
2026-09-12,2026,R,,arkansas-state,west-georgia,H,52.0,7.0,0,,,
2026-09-12,2026,R,,west-georgia,arkansas-state,A,7.0,52.0,0,,,
2026-09-12,2026,R,,auburn,southern-mississippi,H,43.0,8.0,0,,,
2026-09-12,2026,R,,southern-mississippi,auburn,A,8.0,43.0,0,,,
2026-09-12,2026,R,,ball-state,stony-brook,H,41.0,17.0,0,,,
2026-09-12,2026,R,,stony-brook,ball-state,A,17.0,41.0,0,,,
2026-09-12,2026,R,,baylor,prairie-view-a-m,H,44.0,3.0,0,,,
2026-09-12,2026,R,,prairie-view-a-m,baylor,A,3.0,44.0,0,,,
2026-09-12,2026,R,,boise-state,memphis,H,38.0,20.0,0,,,
2026-09-12,2026,R,,memphis,boise-state,A,20.0,38.0,0,,,
2026-09-12,2026,R,,brigham-young,arizona,H,28.0,17.0,0,15.0,,
2026-09-12,2026,R,,arizona,brigham-young,A,17.0,28.0,0,,15.0,
2026-09-12,2026,R,,california,syracuse,A,21.0,18.0,0,,,
2026-09-12,2026,R,,syracuse,california,H,18.0,21.0,0,,,
2026-09-12,2026,R,,central-michigan,colgate,H,13.0,10.0,0,,,
2026-09-12,2026,R,,colgate,central-michigan,A,10.0,13.0,0,,,
2026-09-12,2026,R,,cincinnati,western-carolina,H,62.0,10.0,0,,,
2026-09-12,2026,R,,western-carolina,cincinnati,A,10.0,62.0,0,,,
2026-09-12,2026,R,,clemson,georgia-southern,H,22.0,7.0,0,,,
2026-09-12,2026,R,,georgia-southern,clemson,A,7.0,22.0,0,,,
2026-09-12,2026,R,,coastal-carolina,fordham,H,45.0,7.0,0,,,
2026-09-12,2026,R,,fordham,coastal-carolina,A,7.0,45.0,0,,,
2026-09-12,2026,R,,colorado,weber-state,H,52.0,21.0,0,,,
2026-09-12,2026,R,,weber-state,colorado,A,21.0,52.0,0,,,
2026-09-12,2026,R,,colorado-state,southern-utah,H,58.0,24.0,0,,,
2026-09-12,2026,R,,southern-utah,colorado-state,A,24.0,58.0,0,,,
2026-09-12,2026,R,,duke,illinois,A,31.0,27.0,0,,,
2026-09-12,2026,R,,illinois,duke,H,27.0,31.0,0,,,
2026-09-12,2026,R,,florida,campbell,H,52.0,3.0,0,,,
2026-09-12,2026,R,,campbell,florida,A,3.0,52.0,0,,,
2026-09-12,2026,R,,florida-atlantic,navy,H,38.0,30.0,0,,,
2026-09-12,2026,R,,navy,florida-atlantic,A,30.0,38.0,0,,,
2026-09-12,2026,R,,florida-international,buffalo,H,33.0,20.0,0,,,
2026-09-12,2026,R,,buffalo,florida-international,A,20.0,33.0,0,,,
2026-09-12,2026,R,,fresno-state,sacramento-state,H,49.0,3.0,0,,,
2026-09-12,2026,R,,sacramento-state,fresno-state,A,3.0,49.0,0,,,
2026-09-12,2026,R,,georgia,western-kentucky,H,70.0,20.0,0,2.0,,
2026-09-12,2026,R,,western-kentucky,georgia,A,20.0,70.0,0,,2.0,
2026-09-12,2026,R,,georgia-state,kennesaw-state,A,31.0,17.0,0,,,
2026-09-12,2026,R,,kennesaw-state,georgia-state,H,17.0,31.0,0,,,
2026-09-12,2026,R,,houston,southern,H,77.0,6.0,0,22.0,,
2026-09-12,2026,R,,southern,houston,A,6.0,77.0,0,,22.0,
2026-09-12,2026,R,,illinois-state,northern-illinois,A,28.0,24.0,0,,,
2026-09-12,2026,R,,northern-illinois,illinois-state,H,24.0,28.0,0,,,
2026-09-12,2026,R,,indiana,howard,H,55.0,0.0,0,5.0,,
2026-09-12,2026,R,,howard,indiana,A,0.0,55.0,0,,5.0,
2026-09-12,2026,R,,iowa,iowa-state,H,16.0,13.0,0,21.0,,
2026-09-12,2026,R,,iowa-state,iowa,A,13.0,16.0,0,,21.0,
2026-09-12,2026,R,,james-madison,wagner,H,87.0,3.0,0,,,
2026-09-12,2026,R,,wagner,james-madison,A,3.0,87.0,0,,,
2026-09-12,2026,R,,kansas-state,washington-state,H,34.0,7.0,0,,,
2026-09-12,2026,R,,washington-state,kansas-state,A,7.0,34.0,0,,,
2026-09-12,2026,R,,kent-state,wofford,H,36.0,15.0,0,,,
2026-09-12,2026,R,,wofford,kent-state,A,15.0,36.0,0,,,
2026-09-12,2026,R,,liberty,gardner-webb,H,24.0,23.0,0,,,
2026-09-12,2026,R,,gardner-webb,liberty,A,23.0,24.0,0,,,
2026-09-12,2026,R,,louisiana-state,louisiana-tech,H,45.0,14.0,0,8.0,,
2026-09-12,2026,R,,louisiana-tech,louisiana-state,A,14.0,45.0,0,,8.0,
2026-09-12,2026,R,,marshall,middle-tennessee-state,H,28.0,26.0,0,,,
2026-09-12,2026,R,,middle-tennessee-state,marshall,A,26.0,28.0,0,,,
2026-09-12,2026,R,,maryland,connecticut,A,38.0,14.0,0,,,
2026-09-12,2026,R,,connecticut,maryland,H,14.0,38.0,0,,,
2026-09-12,2026,R,,massachusetts,sacred-heart,H,37.0,10.0,0,,,
2026-09-12,2026,R,,sacred-heart,massachusetts,A,10.0,37.0,0,,,
2026-09-12,2026,R,,miami-oh,holy-cross,H,45.0,7.0,0,,,
2026-09-12,2026,R,,holy-cross,miami-oh,A,7.0,45.0,0,,,
2026-09-12,2026,R,,michigan,oklahoma,H,17.0,10.0,0,,11.0,
2026-09-12,2026,R,,oklahoma,michigan,A,10.0,17.0,0,11.0,,
2026-09-12,2026,R,,michigan-state,eastern-michigan,H,35.0,7.0,0,,,
2026-09-12,2026,R,,eastern-michigan,michigan-state,A,7.0,35.0,0,,,
2026-09-12,2026,R,,mississippi,charlotte,H,41.0,9.0,0,9.0,,
2026-09-12,2026,R,,charlotte,mississippi,A,9.0,41.0,0,,9.0,
2026-09-12,2026,R,,mississippi-state,minnesota,A,38.0,13.0,0,,,
2026-09-12,2026,R,,minnesota,mississippi-state,H,13.0,38.0,0,,,
2026-09-12,2026,R,,missouri-state,lindenwood,H,48.0,14.0,0,,,
2026-09-12,2026,R,,lindenwood,missouri-state,A,14.0,48.0,0,,,
2026-09-12,2026,R,,montana-state,nevada,A,20.0,7.0,0,,,
2026-09-12,2026,R,,nevada,montana-state,H,7.0,20.0,0,,,
2026-09-12,2026,R,,nebraska,bowling-green,H,56.0,7.0,0,,,
2026-09-12,2026,R,,bowling-green,nebraska,A,7.0,56.0,0,,,
2026-09-12,2026,R,,new-mexico,mercyhurst,H,70.0,7.0,0,,,
2026-09-12,2026,R,,mercyhurst,new-mexico,A,7.0,70.0,0,,,
2026-09-12,2026,R,,north-carolina,east-tennessee-state,H,35.0,3.0,0,,,
2026-09-12,2026,R,,east-tennessee-state,north-carolina,A,3.0,35.0,0,,,
2026-09-12,2026,R,,north-dakota-state,air-force,A,38.0,32.0,0,,,
2026-09-12,2026,R,,air-force,north-dakota-state,H,32.0,38.0,0,,,
2026-09-12,2026,R,,north-texas,nevada-las-vegas,H,44.0,6.0,0,,,
2026-09-12,2026,R,,nevada-las-vegas,north-texas,A,6.0,44.0,0,,,
2026-09-12,2026,R,,notre-dame,rice,H,52.0,0.0,0,3.0,,
2026-09-12,2026,R,,rice,notre-dame,A,0.0,52.0,0,,3.0,
2026-09-12,2026,R,,ohio,jacksonville-state,H,29.0,27.0,0,,,
2026-09-12,2026,R,,jacksonville-state,ohio,A,27.0,29.0,0,,,
2026-09-12,2026,R,,oklahoma-state,oregon,H,39.0,31.0,0,,6.0,
2026-09-12,2026,R,,oregon,oklahoma-state,A,31.0,39.0,0,6.0,,
2026-09-12,2026,R,,penn-state,temple,A,27.0,9.0,0,16.0,,
2026-09-12,2026,R,,temple,penn-state,H,9.0,27.0,0,,16.0,
2026-09-12,2026,R,,pittsburgh,central-florida,H,12.0,7.0,0,,,
2026-09-12,2026,R,,central-florida,pittsburgh,A,7.0,12.0,0,,,
2026-09-12,2026,R,,san-jose-state,cal-poly,H,30.0,20.0,0,,,
2026-09-12,2026,R,,cal-poly,san-jose-state,A,20.0,30.0,0,,,
2026-09-12,2026,R,,south-carolina,towson,H,45.0,9.0,0,,,
2026-09-12,2026,R,,towson,south-carolina,A,9.0,45.0,0,,,
2026-09-12,2026,R,,south-florida,army,A,28.0,24.0,0,,,
2026-09-12,2026,R,,army,south-florida,H,24.0,28.0,0,,,
2026-09-12,2026,R,,southern-california,louisiana,H,49.0,30.0,0,14.0,,
2026-09-12,2026,R,,louisiana,southern-california,A,30.0,49.0,0,,14.0,
2026-09-12,2026,R,,southern-methodist,california-davis,H,56.0,10.0,0,17.0,,
2026-09-12,2026,R,,california-davis,southern-methodist,A,10.0,56.0,0,,17.0,
2026-09-12,2026,R,,tennessee,georgia-tech,A,45.0,24.0,0,18.0,,
2026-09-12,2026,R,,georgia-tech,tennessee,H,24.0,45.0,0,,18.0,
2026-09-12,2026,R,,texas,ohio-state,H,24.0,23.0,0,4.0,1.0,
2026-09-12,2026,R,,ohio-state,texas,A,23.0,24.0,0,1.0,4.0,
2026-09-12,2026,R,,texas-a-m,arizona-state,H,48.0,20.0,0,10.0,,
2026-09-12,2026,R,,arizona-state,texas-a-m,A,20.0,48.0,0,,10.0,
2026-09-12,2026,R,,texas-christian,grambling-state,H,63.0,7.0,0,,,
2026-09-12,2026,R,,grambling-state,texas-christian,A,7.0,63.0,0,,,
2026-09-12,2026,R,,texas-tech,oregon-state,A,35.0,24.0,0,13.0,,
2026-09-12,2026,R,,oregon-state,texas-tech,H,24.0,35.0,0,,13.0,
2026-09-12,2026,R,,texas-el-paso,texas-southern,H,51.0,10.0,0,,,
2026-09-12,2026,R,,texas-southern,texas-el-paso,A,10.0,51.0,0,,,
2026-09-12,2026,R,,texas-san-antonio,texas-state,A,31.0,26.0,0,,,
2026-09-12,2026,R,,texas-state,texas-san-antonio,H,26.0,31.0,0,,,
2026-09-12,2026,R,,toledo,central-connecticut-state,H,63.0,10.0,0,,,
2026-09-12,2026,R,,central-connecticut-state,toledo,A,10.0,63.0,0,,,
2026-09-12,2026,R,,troy,alabama-state,H,34.0,17.0,0,,,
2026-09-12,2026,R,,alabama-state,troy,A,17.0,34.0,0,,,
2026-09-12,2026,R,,tulane,south-alabama,H,28.0,24.0,0,,,
