Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2004-09-04,2004,R,,ohio,virginia-military-institute,H,42,14,0,,
2004-09-04,2004,R,,virginia-military-institute,ohio,A,14,42,0,,
2004-09-04,2004,R,,ohio-state,cincinnati,H,27,6,0,9.0,
2004-09-04,2004,R,,cincinnati,ohio-state,A,6,27,0,,9.0
2004-09-04,2004,R,,oklahoma,bowling-green,H,40,24,0,2.0,
2004-09-04,2004,R,,bowling-green,oklahoma,A,24,40,0,,2.0
2004-09-04,2004,R,,oklahoma-state,ucla,A,31,20,0,,
2004-09-04,2004,R,,ucla,oklahoma-state,H,20,31,0,,
2004-09-04,2004,R,,penn-state,akron,H,48,10,0,,
2004-09-04,2004,R,,akron,penn-state,A,10,48,0,,
2004-09-04,2004,R,,rutgers,michigan-state,H,19,14,0,,
2004-09-04,2004,R,,michigan-state,rutgers,A,14,19,0,,
2004-09-04,2004,R,,san-diego-state,idaho-state,H,38,21,0,,
2004-09-04,2004,R,,idaho-state,san-diego-state,A,21,38,0,,
2004-09-04,2004,R,,south-carolina,vanderbilt,A,31,6,0,,
2004-09-04,2004,R,,vanderbilt,south-carolina,H,6,31,0,,
2004-09-04,2004,R,,stanford,san-jose-state,H,43,3,0,,
2004-09-04,2004,R,,san-jose-state,stanford,A,3,43,0,,
2004-09-04,2004,R,,texas,north-texas,H,65,0,0,7.0,
2004-09-04,2004,R,,north-texas,texas,A,0,65,0,,7.0
2004-09-04,2004,R,,texas-tech,southern-methodist,A,27,13,0,,
2004-09-04,2004,R,,southern-methodist,texas-tech,H,13,27,0,,
2004-09-04,2004,R,,troy,marshall,A,17,15,0,,
2004-09-04,2004,R,,marshall,troy,H,15,17,0,,
2004-09-04,2004,R,,virginia,temple,A,44,14,0,16.0,
2004-09-04,2004,R,,temple,virginia,H,14,44,0,,16.0
2004-09-04,2004,R,,west-virginia,east-carolina,H,56,23,0,10.0,
2004-09-04,2004,R,,east-carolina,west-virginia,A,23,56,0,,10.0
2004-09-04,2004,R,,wisconsin,central-florida,H,34,6,0,21.0,
2004-09-04,2004,R,,central-florida,wisconsin,A,6,34,0,,21.0
2004-09-04,2004,R,,wyoming,appalachian-state,H,53,7,0,,
2004-09-04,2004,R,,appalachian-state,wyoming,A,7,53,0,,
2004-09-05,2004,R,,fresno-state,washington,A,35,16,0,,
2004-09-05,2004,R,,washington,fresno-state,H,16,35,0,,
2004-09-05,2004,R,,louisville,kentucky,H,28,0,0,,
2004-09-05,2004,R,,kentucky,louisville,A,0,28,0,,
2004-09-05,2004,R,,purdue,syracuse,H,51,0,0,24.0,
2004-09-05,2004,R,,syracuse,purdue,A,0,51,0,,24.0
2004-09-05,2004,R,,rice,houston,N,10,7,0,,
2004-09-05,2004,R,,houston,rice,N,7,10,0,,
2004-09-05,2004,R,,tennessee,nevada-las-vegas,H,42,17,0,14.0,
2004-09-05,2004,R,,nevada-las-vegas,tennessee,A,17,42,0,,14.0
2004-09-06,2004,R,,louisiana-tech,nevada,H,38,21,0,,
2004-09-06,2004,R,,nevada,louisiana-tech,A,21,38,0,,
2004-09-09,2004,R,,troy,missouri,H,24,14,0,,19.0
2004-09-09,2004,R,,missouri,troy,A,14,24,0,19.0,
2004-09-10,2004,R,,boise-state,oregon-state,H,53,34,0,,
2004-09-10,2004,R,,oregon-state,boise-state,A,34,53,0,,
2004-09-10,2004,R,,miami-fl,florida-state,H,16,10,0,5.0,4.0
2004-09-10,2004,R,,florida-state,miami-fl,A,10,16,0,4.0,5.0
2004-09-11,2004,R,,air-force,eastern-washington,H,42,20,0,,
2004-09-11,2004,R,,eastern-washington,air-force,A,20,42,0,,
2004-09-11,2004,R,,alabama,mississippi,H,28,7,0,,
2004-09-11,2004,R,,mississippi,alabama,A,7,28,0,,
2004-09-11,2004,R,,arizona-state,northwestern,A,30,21,0,,
2004-09-11,2004,R,,northwestern,arizona-state,H,21,30,0,,
2004-09-11,2004,R,,auburn,mississippi-state,A,43,14,0,18.0,
2004-09-11,2004,R,,mississippi-state,auburn,H,14,43,0,,18.0
2004-09-11,2004,R,,baylor,texas-state,H,24,17,0,,
2004-09-11,2004,R,,texas-state,baylor,A,17,24,0,,
2004-09-11,2004,R,,boston-college,penn-state,H,21,7,0,,
2004-09-11,2004,R,,penn-state,boston-college,A,7,21,0,,
2004-09-11,2004,R,,bowling-green,southeast-missouri-state,H,49,10,0,,
2004-09-11,2004,R,,southeast-missouri-state,bowling-green,A,10,49,0,,
2004-09-11,2004,R,,california,new-mexico-state,H,41,14,0,12.0,
2004-09-11,2004,R,,new-mexico-state,california,A,14,41,0,,12.0
2004-09-11,2004,R,,cincinnati,miami-oh,H,45,26,0,,
2004-09-11,2004,R,,miami-oh,cincinnati,A,26,45,0,,
2004-09-11,2004,R,,colorado,washington-state,A,20,12,0,,
2004-09-11,2004,R,,washington-state,colorado,H,12,20,0,,
2004-09-11,2004,R,,connecticut,duke,H,22,20,0,,
2004-09-11,2004,R,,duke,connecticut,A,20,22,0,,
2004-09-11,2004,R,,florida,eastern-michigan,H,49,10,0,11.0,
2004-09-11,2004,R,,eastern-michigan,florida,A,10,49,0,,11.0
2004-09-11,2004,R,,florida-atlantic,north-texas,A,20,13,0,,
2004-09-11,2004,R,,north-texas,florida-atlantic,H,13,20,0,,
2004-09-11,2004,R,,florida-international,youngstown-state,A,22,16,0,,
2004-09-11,2004,R,,youngstown-state,florida-international,H,16,22,0,,
2004-09-11,2004,R,,fresno-state,kansas-state,A,45,21,0,,13.0
2004-09-11,2004,R,,kansas-state,fresno-state,H,21,45,0,13.0,
2004-09-11,2004,R,,georgia,south-carolina,A,20,16,0,3.0,
2004-09-11,2004,R,,south-carolina,georgia,H,16,20,0,,3.0
2004-09-11,2004,R,,georgia-tech,clemson,A,28,24,0,,20.0
2004-09-11,2004,R,,clemson,georgia-tech,H,24,28,0,20.0,
2004-09-11,2004,R,,indiana,oregon,A,30,24,0,,24.0
2004-09-11,2004,R,,oregon,indiana,H,24,30,0,24.0,
2004-09-11,2004,R,,iowa,iowa-state,H,17,10,0,16.0,
2004-09-11,2004,R,,iowa-state,iowa,A,10,17,0,,16.0
2004-09-11,2004,R,,kansas,toledo,H,63,14,0,,
2004-09-11,2004,R,,toledo,kansas,A,14,63,0,,
2004-09-11,2004,R,,kent-state,liberty,H,38,10,0,,
2004-09-11,2004,R,,liberty,kent-state,A,10,38,0,,
2004-09-11,2004,R,,louisiana-state,arkansas-state,H,53,3,0,6.0,
2004-09-11,2004,R,,arkansas-state,louisiana-state,A,3,53,0,,6.0
2004-09-11,2004,R,,louisiana-tech,louisiana,H,24,20,0,,
2004-09-11,2004,R,,louisiana,louisiana-tech,A,20,24,0,,
2004-09-11,2004,R,,louisville,army,A,52,21,0,,
2004-09-11,2004,R,,army,louisville,H,21,52,0,,
2004-09-11,2004,R,,maryland,temple,H,45,22,0,23.0,
2004-09-11,2004,R,,temple,maryland,A,22,45,0,,23.0
2004-09-11,2004,R,,memphis,chattanooga,H,52,21,0,,
2004-09-11,2004,R,,chattanooga,memphis,A,21,52,0,,
2004-09-11,2004,R,,michigan-state,central-michigan,H,24,7,0,,
2004-09-11,2004,R,,central-michigan,michigan-state,A,7,24,0,,
2004-09-11,2004,R,,middle-tennessee-state,akron,A,31,24,0,,
2004-09-11,2004,R,,akron,middle-tennessee-state,H,24,31,0,,
2004-09-11,2004,R,,minnesota,illinois-state,H,37,21,0,22.0,
2004-09-11,2004,R,,illinois-state,minnesota,A,21,37,0,,22.0
2004-09-11,2004,R,,navy,northeastern,H,28,24,0,,
2004-09-11,2004,R,,northeastern,navy,A,24,28,0,,
2004-09-11,2004,R,,nevada,sacramento-state,H,59,7,0,,
2004-09-11,2004,R,,sacramento-state,nevada,A,7,59,0,,
2004-09-11,2004,R,,new-hampshire,rutgers,A,35,24,0,,
2004-09-11,2004,R,,rutgers,new-hampshire,H,24,35,0,,
2004-09-11,2004,R,,new-mexico,texas-tech,H,27,24,0,,
2004-09-11,2004,R,,texas-tech,new-mexico,A,24,27,0,,
2004-09-11,2004,R,,northern-illinois,southern-illinois,H,23,22,0,,
2004-09-11,2004,R,,southern-illinois,northern-illinois,A,22,23,0,,
2004-09-11,2004,R,,notre-dame,michigan,H,28,20,0,,8.0
2004-09-11,2004,R,,michigan,notre-dame,A,20,28,0,8.0,
2004-09-11,2004,R,,ohio-state,marshall,H,24,21,0,9.0,
2004-09-11,2004,R,,marshall,ohio-state,A,21,24,0,,9.0
2004-09-11,2004,R,,oklahoma,houston,H,63,13,0,2.0,
2004-09-11,2004,R,,houston,oklahoma,A,13,63,0,,2.0
2004-09-11,2004,R,,oklahoma-state,tulsa,H,38,21,0,,
2004-09-11,2004,R,,tulsa,oklahoma-state,A,21,38,0,,
2004-09-11,2004,R,,pittsburgh,ohio,H,24,3,0,,
2004-09-11,2004,R,,ohio,pittsburgh,A,3,24,0,,
2004-09-11,2004,R,,purdue,ball-state,H,59,7,0,25.0,
2004-09-11,2004,R,,ball-state,purdue,A,7,59,0,,25.0
2004-09-11,2004,R,,south-florida,tennessee-tech,H,21,7,0,,
2004-09-11,2004,R,,tennessee-tech,south-florida,A,7,21,0,,
2004-09-11,2004,R,,southern-california,colorado-state,H,49,0,0,1.0,
2004-09-11,2004,R,,colorado-state,southern-california,A,0,49,0,,1.0
2004-09-11,2004,R,,southern-mississippi,nebraska,A,21,17,0,,
2004-09-11,2004,R,,nebraska,southern-mississippi,H,17,21,0,,
2004-09-11,2004,R,,stanford,brigham-young,H,37,10,0,,
2004-09-11,2004,R,,brigham-young,stanford,A,10,37,0,,
2004-09-11,2004,R,,syracuse,buffalo,A,37,17,0,,
2004-09-11,2004,R,,buffalo,syracuse,H,17,37,0,,
2004-09-11,2004,R,,texas,arkansas,A,22,20,0,7.0,
2004-09-11,2004,R,,arkansas,texas,H,20,22,0,,7.0
2004-09-11,2004,R,,texas-a-m,wyoming,H,31,0,0,,
2004-09-11,2004,R,,wyoming,texas-a-m,A,0,31,0,,
2004-09-11,2004,R,,texas-christian,southern-methodist,H,44,0,0,,
2004-09-11,2004,R,,southern-methodist,texas-christian,A,0,44,0,,
2004-09-11,2004,R,,texas-el-paso,weber-state,H,32,0,0,,
2004-09-11,2004,R,,weber-state,texas-el-paso,A,0,32,0,,
2004-09-11,2004,R,,tulane,florida-a-m,H,39,19,0,,
2004-09-11,2004,R,,florida-a-m,tulane,A,19,39,0,,
2004-09-11,2004,R,,ucla,illinois,A,35,17,0,,
2004-09-11,2004,R,,illinois,ucla,H,17,35,0,,
2004-09-11,2004,R,,utah,arizona,A,23,6,0,17.0,
2004-09-11,2004,R,,arizona,utah,H,6,23,0,,17.0
2004-09-11,2004,R,,utah-state,idaho,H,14,7,0,,
2004-09-11,2004,R,,idaho,utah-state,A,7,14,0,,
2004-09-11,2004,R,,virginia,north-carolina,H,56,24,0,15.0,
2004-09-11,2004,R,,north-carolina,virginia,A,24,56,0,,15.0
2004-09-11,2004,R,,virginia-tech,western-michigan,H,63,0,0,,
2004-09-11,2004,R,,western-michigan,virginia-tech,A,0,63,0,,
2004-09-11,2004,R,,wake-forest,east-carolina,A,31,17,0,,
2004-09-11,2004,R,,east-carolina,wake-forest,H,17,31,0,,
2004-09-11,2004,R,,west-virginia,central-florida,A,45,20,0,10.0,
2004-09-11,2004,R,,central-florida,west-virginia,H,20,45,0,,10.0
2004-09-11,2004,R,,wisconsin,nevada-las-vegas,H,18,3,0,21.0,
2004-09-11,2004,R,,nevada-las-vegas,wisconsin,A,3,18,0,,21.0
2004-09-17,2004,R,,boston-college,connecticut,H,27,7,0,,
2004-09-17,2004,R,,connecticut,boston-college,A,7,27,0,,
2004-09-18,2004,R,,air-force,nevada-las-vegas,A,27,10,0,,
2004-09-18,2004,R,,nevada-las-vegas,air-force,H,10,27,0,,
2004-09-18,2004,R,,alabama,western-carolina,H,52,0,0,,
2004-09-18,2004,R,,western-carolina,alabama,A,0,52,0,,
2004-09-18,2004,R,,arizona-state,iowa,H,44,7,0,,16.0
2004-09-18,2004,R,,iowa,arizona-state,A,7,44,0,16.0,
2004-09-18,2004,R,,arkansas,louisiana-monroe,H,49,20,0,,
2004-09-18,2004,R,,louisiana-monroe,arkansas,A,20,49,0,,
2004-09-18,2004,R,,auburn,louisiana-state,H,10,9,0,14.0,5.0
2004-09-18,2004,R,,louisiana-state,auburn,A,9,10,0,5.0,14.0
2004-09-18,2004,R,,boise-state,texas-el-paso,A,47,31,0,23.0,
2004-09-18,2004,R,,texas-el-paso,boise-state,H,31,47,0,,23.0
2004-09-18,2004,R,,central-michigan,southeast-missouri-state,H,44,27,0,,
2004-09-18,2004,R,,southeast-missouri-state,central-michigan,A,27,44,0,,
2004-09-18,2004,R,,colorado,north-texas,H,52,21,0,,
2004-09-18,2004,R,,north-texas,colorado,A,21,52,0,,
2004-09-18,2004,R,,florida-atlantic,middle-tennessee-state,A,27,20,0,,
2004-09-18,2004,R,,middle-tennessee-state,florida-atlantic,H,20,27,0,,
2004-09-18,2004,R,,florida-state,alabama-birmingham,H,34,7,0,8.0,
2004-09-18,2004,R,,alabama-birmingham,florida-state,A,7,34,0,,8.0
2004-09-18,2004,R,,fresno-state,portland-state,H,27,17,0,19.0,
2004-09-18,2004,R,,portland-state,fresno-state,A,17,27,0,,19.0
2004-09-18,2004,R,,georgia,marshall,H,13,3,0,3.0,
2004-09-18,2004,R,,marshall,georgia,A,3,13,0,,3.0
2004-09-18,2004,R,,houston,army,H,35,21,0,,
2004-09-18,2004,R,,army,houston,A,21,35,0,,
2004-09-18,2004,R,,illinois,western-michigan,H,30,27,0,,
2004-09-18,2004,R,,western-michigan,illinois,A,27,30,0,,
2004-09-18,2004,R,,iowa-state,northern-illinois,H,48,41,0,,
2004-09-18,2004,R,,northern-illinois,iowa-state,A,41,48,0,,
2004-09-18,2004,R,,kansas-state,louisiana,H,40,20,0,,
2004-09-18,2004,R,,louisiana,kansas-state,A,20,40,0,,
2004-09-18,2004,R,,kentucky,indiana,H,51,32,0,,
2004-09-18,2004,R,,indiana,kentucky,A,32,51,0,,
2004-09-18,2004,R,,maine,mississippi-state,A,9,7,0,,
2004-09-18,2004,R,,mississippi-state,maine,H,7,9,0,,
2004-09-18,2004,R,,memphis,arkansas-state,A,47,35,0,25.0,
2004-09-18,2004,R,,arkansas-state,memphis,H,35,47,0,,25.0
2004-09-18,2004,R,,miami-fl,louisiana-tech,H,48,0,0,4.0,
2004-09-18,2004,R,,louisiana-tech,miami-fl,A,0,48,0,,4.0
2004-09-18,2004,R,,miami-oh,ohio,H,40,20,0,,
2004-09-18,2004,R,,ohio,miami-oh,A,20,40,0,,
2004-09-18,2004,R,,michigan,san-diego-state,H,24,21,0,17.0,
2004-09-18,2004,R,,san-diego-state,michigan,A,21,24,0,,17.0
2004-09-18,2004,R,,minnesota,colorado-state,A,34,16,0,22.0,
2004-09-18,2004,R,,colorado-state,minnesota,H,16,34,0,,22.0
2004-09-18,2004,R,,mississippi,vanderbilt,H,26,23,0,,
2004-09-18,2004,R,,vanderbilt,mississippi,A,23,26,0,,
2004-09-18,2004,R,,missouri,ball-state,H,48,0,0,,
2004-09-18,2004,R,,ball-state,missouri,A,0,48,0,,
2004-09-18,2004,R,,navy,tulsa,A,29,0,0,,
2004-09-18,2004,R,,tulsa,navy,H,0,29,0,,
2004-09-18,2004,R,,nebraska,pittsburgh,A,24,17,0,,
2004-09-18,2004,R,,pittsburgh,nebraska,H,17,24,0,,
2004-09-18,2004,R,,nevada,buffalo,H,38,13,0,,
2004-09-18,2004,R,,buffalo,nevada,A,13,38,0,,
2004-09-18,2004,R,,new-mexico-state,troy,H,22,18,0,,
2004-09-18,2004,R,,troy,new-mexico-state,A,18,22,0,,
2004-09-18,2004,R,,north-carolina,georgia-tech,H,34,13,0,,
2004-09-18,2004,R,,georgia-tech,north-carolina,A,13,34,0,,
2004-09-18,2004,R,,northwestern,kansas,H,20,17,0,,
2004-09-18,2004,R,,kansas,northwestern,A,17,20,0,,
2004-09-18,2004,R,,notre-dame,michigan-state,A,31,24,0,,
2004-09-18,2004,R,,michigan-state,notre-dame,H,24,31,0,,
2004-09-18,2004,R,,ohio-state,north-carolina-state,A,22,14,0,9.0,
2004-09-18,2004,R,,north-carolina-state,ohio-state,H,14,22,0,,9.0
2004-09-18,2004,R,,oklahoma,oregon,H,31,7,0,2.0,
2004-09-18,2004,R,,oregon,oklahoma,A,7,31,0,,2.0
2004-09-18,2004,R,,oklahoma-state,southern-methodist,H,59,7,0,,
2004-09-18,2004,R,,southern-methodist,oklahoma-state,A,7,59,0,,
2004-09-18,2004,R,,oregon-state,new-mexico,H,17,7,0,,
2004-09-18,2004,R,,new-mexico,oregon-state,A,7,17,0,,
2004-09-18,2004,R,,penn-state,central-florida,H,37,13,0,,
2004-09-18,2004,R,,central-florida,penn-state,A,13,37,0,,
2004-09-18,2004,R,,rice,hawaii,H,41,29,0,,
2004-09-18,2004,R,,hawaii,rice,A,29,41,0,,
2004-09-18,2004,R,,rutgers,kent-state,H,29,21,0,,
2004-09-18,2004,R,,kent-state,rutgers,A,21,29,0,,
2004-09-18,2004,R,,san-jose-state,morgan-state,H,47,28,0,,
2004-09-18,2004,R,,morgan-state,san-jose-state,A,28,47,0,,
2004-09-18,2004,R,,south-carolina,south-florida,H,34,3,0,,
2004-09-18,2004,R,,south-florida,south-carolina,A,3,34,0,,
2004-09-18,2004,R,,southern-california,brigham-young,A,42,10,0,1.0,
2004-09-18,2004,R,,brigham-young,southern-california,H,10,42,0,,1.0
2004-09-18,2004,R,,syracuse,cincinnati,H,19,7,0,,
2004-09-18,2004,R,,cincinnati,syracuse,A,7,19,0,,
2004-09-18,2004,R,,temple,florida-a-m,H,38,7,0,,
2004-09-18,2004,R,,florida-a-m,temple,A,7,38,0,,
2004-09-18,2004,R,,tennessee,florida,H,30,28,0,13.0,11.0
2004-09-18,2004,R,,florida,tennessee,A,28,30,0,11.0,13.0
2004-09-18,2004,R,,texas-a-m,clemson,H,27,6,0,,
2004-09-18,2004,R,,clemson,texas-a-m,A,6,27,0,,
2004-09-18,2004,R,,texas-tech,texas-christian,H,70,35,0,,
2004-09-18,2004,R,,texas-christian,texas-tech,A,35,70,0,,
2004-09-18,2004,R,,toledo,eastern-michigan,A,42,32,0,,
2004-09-18,2004,R,,eastern-michigan,toledo,H,32,42,0,,
2004-09-18,2004,R,,ucla,washington,A,37,31,0,,
2004-09-18,2004,R,,washington,ucla,H,31,37,0,,
2004-09-18,2004,R,,utah,utah-state,A,48,6,0,15.0,
2004-09-18,2004,R,,utah-state,utah,H,6,48,0,,15.0
2004-09-18,2004,R,,virginia,akron,H,51,0,0,12.0,
2004-09-18,2004,R,,akron,virginia,A,0,51,0,,12.0
2004-09-18,2004,R,,virginia-tech,duke,H,41,17,0,,
2004-09-18,2004,R,,duke,virginia-tech,A,17,41,0,,
2004-09-18,2004,R,,wake-forest,north-carolina-a-t,H,42,3,0,,
2004-09-18,2004,R,,north-carolina-a-t,wake-forest,A,3,42,0,,
2004-09-18,2004,R,,washington-state,idaho,H,49,8,0,,
2004-09-18,2004,R,,idaho,washington-state,A,8,49,0,,
2004-09-18,2004,R,,west-virginia,maryland,H,19,16,0,7.0,21.0
2004-09-18,2004,R,,maryland,west-virginia,A,16,19,0,21.0,7.0
2004-09-18,2004,R,,wisconsin,arizona,A,9,7,0,20.0,
2004-09-18,2004,R,,arizona,wisconsin,H,7,9,0,,20.0
2004-09-23,2004,R,,akron,kent-state,A,24,19,0,,
2004-09-23,2004,R,,kent-state,akron,H,19,24,0,,
2004-09-23,2004,R,,miami-fl,houston,A,38,13,0,4.0,
2004-09-23,2004,R,,houston,miami-fl,H,13,38,0,,4.0
2004-09-24,2004,R,,boise-state,brigham-young,H,28,27,0,21.0,
2004-09-24,2004,R,,brigham-young,boise-state,A,27,28,0,,21.0
2004-09-24,2004,R,,northern-illinois,bowling-green,H,34,17,0,,
2004-09-24,2004,R,,bowling-green,northern-illinois,A,17,34,0,,
2004-09-25,2004,R,,alabama-birmingham,memphis,H,35,28,0,,
2004-09-25,2004,R,,memphis,alabama-birmingham,A,28,35,0,,
2004-09-25,2004,R,,arizona-state,oregon-state,H,27,14,0,22.0,
2004-09-25,2004,R,,oregon-state,arizona-state,A,14,27,0,,22.0
2004-09-25,2004,R,,arkansas,alabama,H,27,10,0,,
2004-09-25,2004,R,,alabama,arkansas,A,10,27,0,,
2004-09-25,2004,R,,arkansas-state,louisiana-monroe,A,28,21,0,,
2004-09-25,2004,R,,louisiana-monroe,arkansas-state,H,21,28,0,,
2004-09-25,2004,R,,auburn,citadel,H,33,3,0,9.0,
2004-09-25,2004,R,,citadel,auburn,A,3,33,0,,9.0
2004-09-25,2004,R,,ball-state,western-michigan,H,41,14,0,,
2004-09-25,2004,R,,western-michigan,ball-state,A,14,41,0,,
2004-09-25,2004,R,,baylor,north-texas,H,37,14,0,,
2004-09-25,2004,R,,north-texas,baylor,A,14,37,0,,
2004-09-25,2004,R,,cincinnati,east-carolina,A,24,19,0,,
2004-09-25,2004,R,,east-carolina,cincinnati,H,19,24,0,,
2004-09-25,2004,R,,colorado-state,montana-state,H,39,14,0,,
2004-09-25,2004,R,,montana-state,colorado-state,A,14,39,0,,
2004-09-25,2004,R,,connecticut,army,H,40,3,0,,
2004-09-25,2004,R,,army,connecticut,A,3,40,0,,
2004-09-25,2004,R,,eastern-illinois,eastern-michigan,A,31,28,0,,
2004-09-25,2004,R,,eastern-michigan,eastern-illinois,H,28,31,0,,
2004-09-25,2004,R,,florida,kentucky,H,20,3,0,16.0,
2004-09-25,2004,R,,kentucky,florida,A,3,20,0,,16.0
2004-09-25,2004,R,,florida-a-m,tennessee-state,N,21,15,0,,
2004-09-25,2004,R,,tennessee-state,florida-a-m,N,15,21,0,,
2004-09-25,2004,R,,florida-state,clemson,H,41,22,0,8.0,
