Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2023-08-31,2023,R,,arkansas-pine-bluff,tulsa,A,7,42,0,,
2023-08-31,2023,R,,utah,florida,H,24,11,0,14.0,
2023-08-31,2023,R,,florida,utah,A,11,24,0,,14.0
2023-08-31,2023,R,,wake-forest,elon,H,37,17,0,,
2023-08-31,2023,R,,elon,wake-forest,A,17,37,0,,
2023-08-31,2023,R,,western-michigan,st-francis-pa,H,35,17,0,,
2023-08-31,2023,R,,st-francis-pa,western-michigan,A,17,35,0,,
2023-09-01,2023,R,,eastern-michigan,howard,H,33,23,0,,
2023-09-01,2023,R,,howard,eastern-michigan,A,23,33,0,,
2023-09-01,2023,R,,kansas,missouri-state,H,48,17,0,,
2023-09-01,2023,R,,missouri-state,kansas,A,17,48,0,,
2023-09-01,2023,R,,louisville,georgia-tech,A,39,34,0,,
2023-09-01,2023,R,,georgia-tech,louisville,H,34,39,0,,
2023-09-01,2023,R,,miami-fl,miami-oh,H,38,3,0,,
2023-09-01,2023,R,,miami-oh,miami-fl,A,3,38,0,,
2023-09-01,2023,R,,michigan-state,central-michigan,H,31,7,0,,
2023-09-01,2023,R,,central-michigan,michigan-state,A,7,31,0,,
2023-09-01,2023,R,,stanford,hawaii,A,37,24,0,,
2023-09-01,2023,R,,hawaii,stanford,H,24,37,0,,
2023-09-02,2023,R,,air-force,robert-morris,H,42,7,0,,
2023-09-02,2023,R,,robert-morris,air-force,A,7,42,0,,
2023-09-02,2023,R,,alabama,middle-tennessee-state,H,56,7,0,4.0,
2023-09-02,2023,R,,middle-tennessee-state,alabama,A,7,56,0,,4.0
2023-09-02,2023,R,,appalachian-state,gardner-webb,H,45,24,0,,
2023-09-02,2023,R,,gardner-webb,appalachian-state,A,24,45,0,,
2023-09-02,2023,R,,arizona,northern-arizona,H,38,3,0,,
2023-09-02,2023,R,,northern-arizona,arizona,A,3,38,0,,
2023-09-02,2023,R,,arkansas,western-carolina,H,56,13,0,,
2023-09-02,2023,R,,western-carolina,arkansas,A,13,56,0,,
2023-09-02,2023,R,,auburn,massachusetts,H,59,14,0,,
2023-09-02,2023,R,,massachusetts,auburn,A,14,59,0,,
2023-09-02,2023,R,,brigham-young,sam-houston,H,14,0,0,,
2023-09-02,2023,R,,sam-houston,brigham-young,A,0,14,0,,
2023-09-02,2023,R,,california,north-texas,A,58,21,0,,
2023-09-02,2023,R,,north-texas,california,H,21,58,0,,
2023-09-02,2023,R,,charlotte,south-carolina-state,H,24,3,0,,
2023-09-02,2023,R,,south-carolina-state,charlotte,A,3,24,0,,
2023-09-02,2023,R,,cincinnati,eastern-kentucky,H,66,13,0,,
2023-09-02,2023,R,,eastern-kentucky,cincinnati,A,13,66,0,,
2023-09-02,2023,R,,colorado,texas-christian,A,45,42,0,,17.0
2023-09-02,2023,R,,texas-christian,colorado,H,42,45,0,17.0,
2023-09-02,2023,R,,florida-atlantic,monmouth,H,42,20,0,,
2023-09-02,2023,R,,monmouth,florida-atlantic,A,20,42,0,,
2023-09-02,2023,R,,florida-international,maine,H,14,12,0,,
2023-09-02,2023,R,,maine,florida-international,A,12,14,0,,
2023-09-02,2023,R,,fresno-state,purdue,A,39,35,0,,
2023-09-02,2023,R,,purdue,fresno-state,H,35,39,0,,
2023-09-02,2023,R,,georgia,tennessee-martin,H,48,7,0,1.0,
2023-09-02,2023,R,,tennessee-martin,georgia,A,7,48,0,,1.0
2023-09-02,2023,R,,georgia-southern,citadel,H,34,0,0,,
2023-09-02,2023,R,,citadel,georgia-southern,A,0,34,0,,
2023-09-02,2023,R,,houston,texas-san-antonio,H,17,14,0,,
2023-09-02,2023,R,,texas-san-antonio,houston,A,14,17,0,,
2023-09-02,2023,R,,illinois,toledo,H,30,28,0,,
2023-09-02,2023,R,,toledo,illinois,A,28,30,0,,
2023-09-02,2023,R,,iowa,utah-state,H,24,14,0,25.0,
2023-09-02,2023,R,,utah-state,iowa,A,14,24,0,,25.0
2023-09-02,2023,R,,iowa-state,northern-iowa,H,30,9,0,,
2023-09-02,2023,R,,northern-iowa,iowa-state,A,9,30,0,,
2023-09-02,2023,R,,jacksonville-state,east-tennessee-state,H,49,3,0,,
2023-09-02,2023,R,,east-tennessee-state,jacksonville-state,A,3,49,0,,
2023-09-02,2023,R,,james-madison,bucknell,H,38,3,0,,
2023-09-02,2023,R,,bucknell,james-madison,A,3,38,0,,
2023-09-02,2023,R,,kansas-state,southeast-missouri-state,H,45,0,0,16.0,
2023-09-02,2023,R,,southeast-missouri-state,kansas-state,A,0,45,0,,16.0
2023-09-02,2023,R,,kentucky,ball-state,H,44,14,0,,
2023-09-02,2023,R,,ball-state,kentucky,A,14,44,0,,
2023-09-02,2023,R,,liberty,bowling-green,H,34,24,0,,
2023-09-02,2023,R,,bowling-green,liberty,A,24,34,0,,
2023-09-02,2023,R,,louisiana,northwestern-state,H,38,13,0,,
2023-09-02,2023,R,,northwestern-state,louisiana,A,13,38,0,,
2023-09-02,2023,R,,louisiana-monroe,army,H,17,13,0,,
2023-09-02,2023,R,,army,louisiana-monroe,A,13,17,0,,
2023-09-02,2023,R,,marshall,albany,H,21,17,0,,
2023-09-02,2023,R,,albany,marshall,A,17,21,0,,
2023-09-02,2023,R,,maryland,towson,H,38,6,0,,
2023-09-02,2023,R,,towson,maryland,A,6,38,0,,
2023-09-02,2023,R,,memphis,bethune-cookman,H,56,14,0,,
2023-09-02,2023,R,,bethune-cookman,memphis,A,14,56,0,,
2023-09-02,2023,R,,michigan,east-carolina,H,30,3,0,2.0,
2023-09-02,2023,R,,east-carolina,michigan,A,3,30,0,,2.0
2023-09-02,2023,R,,mississippi,mercer,H,73,7,0,22.0,
2023-09-02,2023,R,,mercer,mississippi,A,7,73,0,,22.0
2023-09-02,2023,R,,mississippi-state,southeastern-louisiana,H,48,7,0,,
2023-09-02,2023,R,,southeastern-louisiana,mississippi-state,A,7,48,0,,
2023-09-02,2023,R,,nevada-las-vegas,bryant,H,44,14,0,,
2023-09-02,2023,R,,bryant,nevada-las-vegas,A,14,44,0,,
2023-09-02,2023,R,,new-mexico-state,western-illinois,H,58,21,0,,
2023-09-02,2023,R,,western-illinois,new-mexico-state,A,21,58,0,,
2023-09-02,2023,R,,north-carolina,south-carolina,N,31,17,0,21.0,
2023-09-02,2023,R,,south-carolina,north-carolina,N,17,31,0,,21.0
2023-09-02,2023,R,,northern-illinois,boston-college,A,27,24,0,,
2023-09-02,2023,R,,boston-college,northern-illinois,H,24,27,0,,
2023-09-02,2023,R,,notre-dame,tennessee-state,H,56,3,0,13.0,
2023-09-02,2023,R,,tennessee-state,notre-dame,A,3,56,0,,13.0
2023-09-02,2023,R,,ohio,long-island,H,27,10,0,,
2023-09-02,2023,R,,long-island,ohio,A,10,27,0,,
2023-09-02,2023,R,,ohio-state,indiana,A,23,3,0,3.0,
2023-09-02,2023,R,,indiana,ohio-state,H,3,23,0,,3.0
2023-09-02,2023,R,,oklahoma,arkansas-state,H,73,0,0,20.0,
2023-09-02,2023,R,,arkansas-state,oklahoma,A,0,73,0,,20.0
2023-09-02,2023,R,,oklahoma-state,central-arkansas,H,27,13,0,,
2023-09-02,2023,R,,central-arkansas,oklahoma-state,A,13,27,0,,
2023-09-02,2023,R,,oregon,portland-state,H,81,7,0,15.0,
2023-09-02,2023,R,,portland-state,oregon,A,7,81,0,,15.0
2023-09-02,2023,R,,penn-state,west-virginia,H,38,15,0,7.0,
2023-09-02,2023,R,,west-virginia,penn-state,A,15,38,0,,7.0
2023-09-02,2023,R,,pittsburgh,wofford,H,45,7,0,,
2023-09-02,2023,R,,wofford,pittsburgh,A,7,45,0,,
2023-09-02,2023,R,,san-diego-state,idaho-state,H,36,28,0,,
2023-09-02,2023,R,,idaho-state,san-diego-state,A,28,36,0,,
2023-09-02,2023,R,,southern-california,nevada,H,66,14,0,6.0,
2023-09-02,2023,R,,nevada,southern-california,A,14,66,0,,6.0
2023-09-02,2023,R,,southern-methodist,louisiana-tech,H,38,14,0,,
2023-09-02,2023,R,,louisiana-tech,southern-methodist,A,14,38,0,,
2023-09-02,2023,R,,southern-mississippi,alcorn-state,H,40,14,0,,
2023-09-02,2023,R,,alcorn-state,southern-mississippi,A,14,40,0,,
2023-09-02,2023,R,,syracuse,colgate,H,65,0,0,,
2023-09-02,2023,R,,colgate,syracuse,A,0,65,0,,
2023-09-02,2023,R,,temple,akron,H,24,21,0,,
2023-09-02,2023,R,,akron,temple,A,21,24,0,,
2023-09-02,2023,R,,tennessee,virginia,N,49,13,0,12.0,
2023-09-02,2023,R,,virginia,tennessee,N,13,49,0,,12.0
2023-09-02,2023,R,,texas,rice,H,37,10,0,11.0,
2023-09-02,2023,R,,rice,texas,A,10,37,0,,11.0
2023-09-02,2023,R,,texas-a-m,new-mexico,H,52,10,0,23.0,
2023-09-02,2023,R,,new-mexico,texas-a-m,A,10,52,0,,23.0
2023-09-02,2023,R,,texas-state,baylor,A,42,31,0,,
2023-09-02,2023,R,,baylor,texas-state,H,31,42,0,,
2023-09-02,2023,R,,texas-el-paso,incarnate-word,H,28,14,0,,
2023-09-02,2023,R,,incarnate-word,texas-el-paso,A,14,28,0,,
2023-09-02,2023,R,,troy,stephen-f-austin,H,48,30,0,,
2023-09-02,2023,R,,stephen-f-austin,troy,A,30,48,0,,
2023-09-02,2023,R,,tulane,south-alabama,H,37,17,0,24.0,
2023-09-02,2023,R,,south-alabama,tulane,A,17,37,0,,24.0
2023-09-02,2023,R,,ucla,coastal-carolina,H,27,13,0,,
2023-09-02,2023,R,,coastal-carolina,ucla,A,13,27,0,,
2023-09-02,2023,R,,vanderbilt,alabama-a-m,H,47,13,0,,
2023-09-02,2023,R,,alabama-a-m,vanderbilt,A,13,47,0,,
2023-09-02,2023,R,,virginia-tech,old-dominion,H,36,17,0,,
2023-09-02,2023,R,,old-dominion,virginia-tech,A,17,36,0,,
2023-09-02,2023,R,,washington,boise-state,H,56,19,0,10.0,
2023-09-02,2023,R,,boise-state,washington,A,19,56,0,,10.0
2023-09-02,2023,R,,washington-state,colorado-state,A,50,24,0,,
2023-09-02,2023,R,,colorado-state,washington-state,H,24,50,0,,
2023-09-02,2023,R,,western-kentucky,south-florida,H,41,24,0,,
2023-09-02,2023,R,,south-florida,western-kentucky,A,24,41,0,,
2023-09-02,2023,R,,wisconsin,buffalo,H,38,17,0,19.0,
2023-09-02,2023,R,,buffalo,wisconsin,A,17,38,0,,19.0
2023-09-02,2023,R,,wyoming,texas-tech,H,35,33,0,,
2023-09-02,2023,R,,texas-tech,wyoming,A,33,35,0,,
2023-09-03,2023,R,,florida-state,louisiana-state,N,45,24,0,8.0,5.0
2023-09-03,2023,R,,louisiana-state,florida-state,N,24,45,0,5.0,8.0
2023-09-03,2023,R,,oregon-state,san-jose-state,A,42,17,0,18.0,
2023-09-03,2023,R,,san-jose-state,oregon-state,H,17,42,0,,18.0
2023-09-03,2023,R,,rutgers,northwestern,H,24,7,0,,
2023-09-03,2023,R,,northwestern,rutgers,A,7,24,0,,
2023-09-04,2023,R,,duke,clemson,H,28,7,0,,9.0
2023-09-04,2023,R,,clemson,duke,A,7,28,0,9.0,
2023-09-07,2023,R,,louisville,murray-state,H,56,0,0,,
2023-09-07,2023,R,,murray-state,louisville,A,0,56,0,,
2023-09-08,2023,R,,indiana,indiana-state,H,41,7,0,,
2023-09-08,2023,R,,indiana-state,indiana,A,7,41,0,,
2023-09-08,2023,R,,kansas,illinois,H,34,23,0,,
2023-09-08,2023,R,,illinois,kansas,A,23,34,0,,
2023-09-09,2023,R,,air-force,sam-houston,N,13,3,0,,
2023-09-09,2023,R,,sam-houston,air-force,N,3,13,0,,
2023-09-09,2023,R,,akron,morgan-state,H,24,21,0,,
2023-09-09,2023,R,,morgan-state,akron,A,21,24,0,,
2023-09-09,2023,R,,arkansas,kent-state,H,28,6,0,,
2023-09-09,2023,R,,kent-state,arkansas,A,6,28,0,,
2023-09-09,2023,R,,army,delaware-state,H,57,0,0,,
2023-09-09,2023,R,,delaware-state,army,A,0,57,0,,
2023-09-09,2023,R,,auburn,california,A,14,10,0,,
2023-09-09,2023,R,,california,auburn,H,10,14,0,,
2023-09-09,2023,R,,boston-college,holy-cross,H,31,28,0,,
2023-09-09,2023,R,,holy-cross,boston-college,A,28,31,0,,
2023-09-09,2023,R,,bowling-green,eastern-illinois,H,38,15,0,,
2023-09-09,2023,R,,eastern-illinois,bowling-green,A,15,38,0,,
2023-09-09,2023,R,,brigham-young,southern-utah,H,41,16,0,,
2023-09-09,2023,R,,southern-utah,brigham-young,A,16,41,0,,
2023-09-09,2023,R,,central-florida,boise-state,A,18,16,0,,
2023-09-09,2023,R,,boise-state,central-florida,H,16,18,0,,
2023-09-09,2023,R,,central-michigan,new-hampshire,H,45,42,0,,
2023-09-09,2023,R,,new-hampshire,central-michigan,A,42,45,0,,
2023-09-09,2023,R,,cincinnati,pittsburgh,A,27,21,0,,
2023-09-09,2023,R,,pittsburgh,cincinnati,H,21,27,0,,
2023-09-09,2023,R,,clemson,charleston-southern,H,66,17,0,25.0,
2023-09-09,2023,R,,charleston-southern,clemson,A,17,66,0,,25.0
2023-09-09,2023,R,,coastal-carolina,jacksonville-state,H,30,16,0,,
2023-09-09,2023,R,,jacksonville-state,coastal-carolina,A,16,30,0,,
2023-09-09,2023,R,,colorado,nebraska,H,36,14,0,22.0,
2023-09-09,2023,R,,nebraska,colorado,A,14,36,0,,22.0
2023-09-09,2023,R,,duke,lafayette,H,42,7,0,21.0,
2023-09-09,2023,R,,lafayette,duke,A,7,42,0,,21.0
2023-09-09,2023,R,,florida,mcneese-state,H,49,7,0,,
2023-09-09,2023,R,,mcneese-state,florida,A,7,49,0,,
2023-09-09,2023,R,,florida-international,north-texas,H,46,39,0,,
2023-09-09,2023,R,,north-texas,florida-international,A,39,46,0,,
2023-09-09,2023,R,,florida-state,southern-mississippi,H,66,13,0,4.0,
2023-09-09,2023,R,,southern-mississippi,florida-state,A,13,66,0,,4.0
2023-09-09,2023,R,,fordham,buffalo,A,40,37,0,,
2023-09-09,2023,R,,buffalo,fordham,H,37,40,0,,
2023-09-09,2023,R,,fresno-state,eastern-washington,H,34,31,0,,
2023-09-09,2023,R,,eastern-washington,fresno-state,A,31,34,0,,
2023-09-09,2023,R,,georgia,ball-state,H,45,3,0,1.0,
2023-09-09,2023,R,,ball-state,georgia,A,3,45,0,,1.0
2023-09-09,2023,R,,georgia-southern,alabama-birmingham,H,49,35,0,,
2023-09-09,2023,R,,alabama-birmingham,georgia-southern,A,35,49,0,,
2023-09-09,2023,R,,georgia-state,connecticut,H,35,14,0,,
2023-09-09,2023,R,,connecticut,georgia-state,A,14,35,0,,
2023-09-09,2023,R,,georgia-tech,south-carolina-state,H,48,13,0,,
2023-09-09,2023,R,,south-carolina-state,georgia-tech,A,13,48,0,,
2023-09-09,2023,R,,idaho,nevada,A,33,6,0,,
2023-09-09,2023,R,,nevada,idaho,H,6,33,0,,
2023-09-09,2023,R,,iowa,iowa-state,A,20,13,0,,
2023-09-09,2023,R,,iowa-state,iowa,H,13,20,0,,
2023-09-09,2023,R,,james-madison,virginia,A,36,35,0,,
2023-09-09,2023,R,,virginia,james-madison,H,35,36,0,,
2023-09-09,2023,R,,kansas-state,troy,H,42,13,0,15.0,
2023-09-09,2023,R,,troy,kansas-state,A,13,42,0,,15.0
2023-09-09,2023,R,,kentucky,eastern-kentucky,H,28,17,0,,
2023-09-09,2023,R,,eastern-kentucky,kentucky,A,17,28,0,,
2023-09-09,2023,R,,liberty,new-mexico-state,H,33,17,0,,
2023-09-09,2023,R,,new-mexico-state,liberty,A,17,33,0,,
2023-09-09,2023,R,,louisiana-state,grambling-state,H,72,10,0,14.0,
2023-09-09,2023,R,,grambling-state,louisiana-state,A,10,72,0,,14.0
2023-09-09,2023,R,,louisiana-tech,northwestern-state,H,51,21,0,,
2023-09-09,2023,R,,northwestern-state,louisiana-tech,A,21,51,0,,
2023-09-09,2023,R,,louisiana-monroe,lamar,H,24,14,0,,
2023-09-09,2023,R,,lamar,louisiana-monroe,A,14,24,0,,
2023-09-09,2023,R,,marshall,east-carolina,A,31,13,0,,
2023-09-09,2023,R,,east-carolina,marshall,H,13,31,0,,
2023-09-09,2023,R,,maryland,charlotte,H,38,20,0,,
2023-09-09,2023,R,,charlotte,maryland,A,20,38,0,,
2023-09-09,2023,R,,memphis,arkansas-state,A,37,3,0,,
2023-09-09,2023,R,,arkansas-state,memphis,H,3,37,0,,
2023-09-09,2023,R,,miami-fl,texas-a-m,H,48,33,0,,23.0
2023-09-09,2023,R,,texas-a-m,miami-fl,A,33,48,0,23.0,
2023-09-09,2023,R,,miami-oh,massachusetts,A,41,28,0,,
2023-09-09,2023,R,,massachusetts,miami-oh,H,28,41,0,,
2023-09-09,2023,R,,michigan,nevada-las-vegas,H,35,7,0,2.0,
2023-09-09,2023,R,,nevada-las-vegas,michigan,A,7,35,0,,2.0
2023-09-09,2023,R,,michigan-state,richmond,H,45,14,0,,
2023-09-09,2023,R,,richmond,michigan-state,A,14,45,0,,
2023-09-09,2023,R,,minnesota,eastern-michigan,H,25,6,0,,
2023-09-09,2023,R,,eastern-michigan,minnesota,A,6,25,0,,
2023-09-09,2023,R,,mississippi,tulane,A,37,20,0,20.0,24.0
2023-09-09,2023,R,,tulane,mississippi,H,20,37,0,24.0,20.0
2023-09-09,2023,R,,mississippi-state,arizona,H,31,24,0,,
2023-09-09,2023,R,,arizona,mississippi-state,A,24,31,0,,
2023-09-09,2023,R,,missouri,middle-tennessee-state,H,23,19,0,,
2023-09-09,2023,R,,middle-tennessee-state,missouri,A,19,23,0,,
2023-09-09,2023,R,,navy,wagner,H,24,0,0,,
2023-09-09,2023,R,,wagner,navy,A,0,24,0,,
2023-09-09,2023,R,,new-mexico,tennessee-tech,H,56,10,0,,
2023-09-09,2023,R,,tennessee-tech,new-mexico,A,10,56,0,,
2023-09-09,2023,R,,north-carolina,appalachian-state,H,40,34,0,17.0,
2023-09-09,2023,R,,appalachian-state,north-carolina,A,34,40,0,,17.0
2023-09-09,2023,R,,northwestern,texas-el-paso,H,38,7,0,,
2023-09-09,2023,R,,texas-el-paso,northwestern,A,7,38,0,,
2023-09-09,2023,R,,notre-dame,north-carolina-state,A,45,24,0,10.0,
2023-09-09,2023,R,,north-carolina-state,notre-dame,H,24,45,0,,10.0
2023-09-09,2023,R,,ohio,florida-atlantic,A,17,10,0,,
2023-09-09,2023,R,,florida-atlantic,ohio,H,10,17,0,,
2023-09-09,2023,R,,ohio-state,youngstown-state,H,35,7,0,5.0,
2023-09-09,2023,R,,youngstown-state,ohio-state,A,7,35,0,,5.0
2023-09-09,2023,R,,oklahoma,southern-methodist,H,28,11,0,18.0,
2023-09-09,2023,R,,southern-methodist,oklahoma,A,11,28,0,,18.0
2023-09-09,2023,R,,oklahoma-state,arizona-state,A,27,15,0,,
2023-09-09,2023,R,,arizona-state,oklahoma-state,H,15,27,0,,
2023-09-09,2023,R,,old-dominion,louisiana,H,38,31,0,,
2023-09-09,2023,R,,louisiana,old-dominion,A,31,38,0,,
2023-09-09,2023,R,,oregon,texas-tech,A,38,30,0,13.0,
2023-09-09,2023,R,,texas-tech,oregon,H,30,38,0,,13.0
2023-09-09,2023,R,,oregon-state,california-davis,H,55,7,0,16.0,
2023-09-09,2023,R,,california-davis,oregon-state,A,7,55,0,,16.0
2023-09-09,2023,R,,penn-state,delaware,H,63,7,0,7.0,
2023-09-09,2023,R,,delaware,penn-state,A,7,63,0,,7.0
2023-09-09,2023,R,,purdue,virginia-tech,A,24,17,0,,
2023-09-09,2023,R,,virginia-tech,purdue,H,17,24,0,,
2023-09-09,2023,R,,rice,houston,H,43,41,0,,
2023-09-09,2023,R,,houston,rice,A,41,43,0,,
2023-09-09,2023,R,,rutgers,temple,H,36,7,0,,
2023-09-09,2023,R,,temple,rutgers,A,7,36,0,,
2023-09-09,2023,R,,san-jose-state,cal-poly,H,59,3,0,,
2023-09-09,2023,R,,cal-poly,san-jose-state,A,3,59,0,,
2023-09-09,2023,R,,south-alabama,southeastern-louisiana,H,35,17,0,,
2023-09-09,2023,R,,southeastern-louisiana,south-alabama,A,17,35,0,,
2023-09-09,2023,R,,south-carolina,furman,H,47,21,0,,
2023-09-09,2023,R,,furman,south-carolina,A,21,47,0,,
2023-09-09,2023,R,,south-florida,florida-a-m,H,38,24,0,,
2023-09-09,2023,R,,florida-a-m,south-florida,A,24,38,0,,
2023-09-09,2023,R,,southern-california,stanford,H,56,10,0,6.0,
2023-09-09,2023,R,,stanford,southern-california,A,10,56,0,,6.0
2023-09-09,2023,R,,southern-illinois,northern-illinois,A,14,11,0,,
2023-09-09,2023,R,,northern-illinois,southern-illinois,H,11,14,0,,
2023-09-09,2023,R,,syracuse,western-michigan,H,48,7,0,,
2023-09-09,2023,R,,western-michigan,syracuse,A,7,48,0,,
2023-09-09,2023,R,,tennessee,austin-peay,H,30,13,0,9.0,
2023-09-09,2023,R,,austin-peay,tennessee,A,13,30,0,,9.0
2023-09-09,2023,R,,texas,alabama,A,34,24,0,11.0,3.0
2023-09-09,2023,R,,alabama,texas,H,24,34,0,3.0,11.0
2023-09-09,2023,R,,texas-christian,nicholls-state,H,41,6,0,,
2023-09-09,2023,R,,nicholls-state,texas-christian,A,6,41,0,,
2023-09-09,2023,R,,texas-san-antonio,texas-state,H,20,13,0,,
2023-09-09,2023,R,,texas-state,texas-san-antonio,A,13,20,0,,
2023-09-09,2023,R,,toledo,texas-southern,H,71,3,0,,
2023-09-09,2023,R,,texas-southern,toledo,A,3,71,0,,
2023-09-09,2023,R,,ucla,san-diego-state,A,35,10,0,,
2023-09-09,2023,R,,san-diego-state,ucla,H,10,35,0,,
2023-09-09,2023,R,,utah,baylor,A,20,13,0,12.0,
2023-09-09,2023,R,,baylor,utah,H,13,20,0,,12.0
2023-09-09,2023,R,,utah-state,idaho-state,H,78,28,0,,
2023-09-09,2023,R,,idaho-state,utah-state,A,28,78,0,,
2023-09-09,2023,R,,wake-forest,vanderbilt,H,36,20,0,,
2023-09-09,2023,R,,vanderbilt,wake-forest,A,20,36,0,,
2023-09-09,2023,R,,washington,tulsa,H,43,10,0,8.0,
2023-09-09,2023,R,,tulsa,washington,A,10,43,0,,8.0
2023-09-09,2023,R,,washington-state,wisconsin,H,31,22,0,,19.0
2023-09-09,2023,R,,wisconsin,washington-state,A,22,31,0,19.0,
2023-09-09,2023,R,,west-virginia,duquesne,H,56,17,0,,
2023-09-09,2023,R,,duquesne,west-virginia,A,17,56,0,,
2023-09-09,2023,R,,western-kentucky,houston-baptist,H,52,22,0,,
2023-09-09,2023,R,,houston-baptist,western-kentucky,A,22,52,0,,
2023-09-09,2023,R,,wyoming,portland-state,H,31,17,0,,
2023-09-09,2023,R,,portland-state,wyoming,A,17,31,0,,
2023-09-10,2023,R,,hawaii,albany,H,31,20,0,,
2023-09-10,2023,R,,albany,hawaii,A,20,31,0,,
2023-09-14,2023,R,,memphis,navy,H,28,24,0,,
2023-09-14,2023,R,,navy,memphis,A,24,28,0,,
2023-09-14,2023,R,,miami-fl,bethune-cookman,H,48,7,0,22.0,
2023-09-14,2023,R,,bethune-cookman,miami-fl,A,7,48,0,,22.0
2023-09-15,2023,R,,air-force,utah-state,H,39,21,0,,
2023-09-15,2023,R,,utah-state,air-force,A,21,39,0,,
2023-09-15,2023,R,,army,texas-san-antonio,A,37,29,0,,
2023-09-15,2023,R,,texas-san-antonio,army,H,29,37,0,,
2023-09-15,2023,R,,maryland,virginia,H,42,14,0,,
2023-09-15,2023,R,,virginia,maryland,A,14,42,0,,
2023-09-16,2023,R,,alabama,south-florida,A,17,3,0,10.0,
2023-09-16,2023,R,,south-florida,alabama,H,3,17,0,,10.0
2023-09-16,2023,R,,appalachian-state,east-carolina,H,43,28,0,,
2023-09-16,2023,R,,east-carolina,appalachian-state,A,28,43,0,,
2023-09-16,2023,R,,arizona,texas-el-paso,H,31,10,0,,
2023-09-16,2023,R,,texas-el-paso,arizona,A,10,31,0,,
2023-09-16,2023,R,,arkansas-state,stony-brook,H,31,7,0,,
2023-09-16,2023,R,,stony-brook,arkansas-state,A,7,31,0,,
2023-09-16,2023,R,,auburn,samford,H,45,13,0,,
2023-09-16,2023,R,,samford,auburn,A,13,45,0,,
2023-09-16,2023,R,,ball-state,indiana-state,H,45,7,0,,
2023-09-16,2023,R,,indiana-state,ball-state,A,7,45,0,,
2023-09-16,2023,R,,baylor,long-island,H,30,7,0,,
2023-09-16,2023,R,,long-island,baylor,A,7,30,0,,
2023-09-16,2023,R,,boise-state,north-dakota,H,42,18,0,,
2023-09-16,2023,R,,north-dakota,boise-state,A,18,42,0,,
2023-09-16,2023,R,,brigham-young,arkansas,A,38,31,0,,
2023-09-16,2023,R,,arkansas,brigham-young,H,31,38,0,,
2023-09-16,2023,R,,california,idaho,H,31,17,0,,
2023-09-16,2023,R,,idaho,california,A,17,31,0,,
2023-09-16,2023,R,,central-florida,villanova,H,48,14,0,,
2023-09-16,2023,R,,villanova,central-florida,A,14,48,0,,
2023-09-16,2023,R,,clemson,florida-atlantic,H,48,14,0,,
2023-09-16,2023,R,,florida-atlantic,clemson,A,14,48,0,,
2023-09-16,2023,R,,coastal-carolina,duquesne,H,66,7,0,,
2023-09-16,2023,R,,duquesne,coastal-carolina,A,7,66,0,,
2023-09-16,2023,R,,colorado,colorado-state,H,43,35,0,18.0,
2023-09-16,2023,R,,colorado-state,colorado,A,35,43,0,,18.0
