Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2018-08-30,2018,R,,northwestern-state,texas-a-m,A,7,59,0,,,Kyle Field - College Station Texas
2018-08-30,2018,R,,utah,weber-state,H,41,10,0,,,Rice-Eccles Stadium - Salt Lake City Utah
2018-08-30,2018,R,,weber-state,utah,A,10,41,0,,,Rice-Eccles Stadium - Salt Lake City Utah
2018-08-30,2018,R,,wake-forest,tulane,A,23,17,0,,,Yulman Stadium - New Orleans Louisiana
2018-08-30,2018,R,,tulane,wake-forest,H,17,23,0,,,Yulman Stadium - New Orleans Louisiana
2018-08-31,2018,R,,colorado,colorado-state,N,45,13,0,,,Broncos Stadium at Mile High - Denver Colorado
2018-08-31,2018,R,,colorado-state,colorado,N,13,45,0,,,Broncos Stadium at Mile High - Denver Colorado
2018-08-31,2018,R,,duke,army,H,34,14,0,,,Wallace Wade Stadium - Durham North Carolina
2018-08-31,2018,R,,army,duke,A,14,34,0,,,Wallace Wade Stadium - Durham North Carolina
2018-08-31,2018,R,,eastern-michigan,monmouth,H,51,17,0,,,Rynearson Stadium - Ypsilanti Michigan
2018-08-31,2018,R,,monmouth,eastern-michigan,A,17,51,0,,,Rynearson Stadium - Ypsilanti Michigan
2018-08-31,2018,R,,michigan-state,utah-state,H,38,31,0,11.0,,Spartan Stadium - East Lansing Michigan
2018-08-31,2018,R,,utah-state,michigan-state,A,31,38,0,,11.0,Spartan Stadium - East Lansing Michigan
2018-08-31,2018,R,,nevada,portland-state,H,72,19,0,,,MacKay Stadium - Reno Nevada
2018-08-31,2018,R,,portland-state,nevada,A,19,72,0,,,MacKay Stadium - Reno Nevada
2018-08-31,2018,R,,stanford,san-diego-state,H,31,10,0,13.0,,Stanford Stadium - Stanford California
2018-08-31,2018,R,,san-diego-state,stanford,A,10,31,0,,13.0,Stanford Stadium - Stanford California
2018-08-31,2018,R,,syracuse,western-michigan,A,55,42,0,,,Waldo Stadium - Kalamazoo Michigan
2018-08-31,2018,R,,western-michigan,syracuse,H,42,55,0,,,Waldo Stadium - Kalamazoo Michigan
2018-08-31,2018,R,,wisconsin,western-kentucky,H,34,3,0,4.0,,Camp Randall Stadium - Madison Wisconsin
2018-08-31,2018,R,,western-kentucky,wisconsin,A,3,34,0,,4.0,Camp Randall Stadium - Madison Wisconsin
2018-09-01,2018,R,,air-force,stony-brook,H,38,0,0,,,Falcon Stadium - Colorado Springs Colorado
2018-09-01,2018,R,,stony-brook,air-force,A,0,38,0,,,Falcon Stadium - Colorado Springs Colorado
2018-09-01,2018,R,,alabama,louisville,N,51,14,0,1.0,,Camping World Stadium - Orlando Florida
2018-09-01,2018,R,,louisville,alabama,N,14,51,0,,1.0,Camping World Stadium - Orlando Florida
2018-09-01,2018,R,,arizona-state,texas-san-antonio,H,49,7,0,,,Sun Devil Stadium - Tempe Arizona
2018-09-01,2018,R,,texas-san-antonio,arizona-state,A,7,49,0,,,Sun Devil Stadium - Tempe Arizona
2018-09-01,2018,R,,arkansas,eastern-illinois,H,55,20,0,,,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
2018-09-01,2018,R,,eastern-illinois,arkansas,A,20,55,0,,,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
2018-09-01,2018,R,,arkansas-state,southeast-missouri-state,H,48,21,0,,,Centennial Bank Stadium - Jonesboro Arkansas
2018-09-01,2018,R,,southeast-missouri-state,arkansas-state,A,21,48,0,,,Centennial Bank Stadium - Jonesboro Arkansas
2018-09-01,2018,R,,auburn,washington,N,21,16,0,9.0,6.0,Mercedes-Benz Stadium - Atlanta Georgia
2018-09-01,2018,R,,washington,auburn,N,16,21,0,6.0,9.0,Mercedes-Benz Stadium - Atlanta Georgia
2018-09-01,2018,R,,baylor,abilene-christian,H,55,27,0,,,McLane Stadium - Waco Texas
2018-09-01,2018,R,,abilene-christian,baylor,A,27,55,0,,,McLane Stadium - Waco Texas
2018-09-01,2018,R,,boise-state,troy,A,56,20,0,22.0,,Veterans Memorial Stadium - Troy Alabama
2018-09-01,2018,R,,troy,boise-state,H,20,56,0,,22.0,Veterans Memorial Stadium - Troy Alabama
2018-09-01,2018,R,,boston-college,massachusetts,H,55,21,0,,,Alumni Stadium - Chestnut Hill Massachusetts
2018-09-01,2018,R,,massachusetts,boston-college,A,21,55,0,,,Alumni Stadium - Chestnut Hill Massachusetts
2018-09-01,2018,R,,brigham-young,arizona,A,28,23,0,,,Arizona Stadium - Tucson Arizona
2018-09-01,2018,R,,arizona,brigham-young,H,23,28,0,,,Arizona Stadium - Tucson Arizona
2018-09-01,2018,R,,buffalo,delaware-state,H,48,10,0,,,UB Stadium - Buffalo New York
2018-09-01,2018,R,,delaware-state,buffalo,A,10,48,0,,,UB Stadium - Buffalo New York
2018-09-01,2018,R,,california,north-carolina,H,24,17,0,,,California Memorial Stadium - Berkeley California
2018-09-01,2018,R,,north-carolina,california,A,17,24,0,,,California Memorial Stadium - Berkeley California
2018-09-01,2018,R,,charlotte,fordham,H,34,10,0,,,Jerry Richardson Stadium - Charlotte North Carolina
2018-09-01,2018,R,,fordham,charlotte,A,10,34,0,,,Jerry Richardson Stadium - Charlotte North Carolina
2018-09-01,2018,R,,cincinnati,ucla,A,26,17,0,,,Rose Bowl - Pasadena California
2018-09-01,2018,R,,ucla,cincinnati,H,17,26,0,,,Rose Bowl - Pasadena California
2018-09-01,2018,R,,clemson,furman,H,48,7,0,2.0,,Clemson Memorial Stadium - Clemson South Carolina
2018-09-01,2018,R,,furman,clemson,A,7,48,0,,2.0,Clemson Memorial Stadium - Clemson South Carolina
2018-09-01,2018,R,,florida,charleston-southern,H,53,6,0,,,Ben Hill Griffin Stadium - Gainesville Florida
2018-09-01,2018,R,,charleston-southern,florida,A,6,53,0,,,Ben Hill Griffin Stadium - Gainesville Florida
2018-09-01,2018,R,,fresno-state,idaho,H,79,13,0,,,Bulldog Stadium - Fresno California
2018-09-01,2018,R,,idaho,fresno-state,A,13,79,0,,,Bulldog Stadium - Fresno California
2018-09-01,2018,R,,georgia,austin-peay,H,45,0,0,3.0,,Sanford Stadium - Athens Georgia
2018-09-01,2018,R,,austin-peay,georgia,A,0,45,0,,3.0,Sanford Stadium - Athens Georgia
2018-09-01,2018,R,,georgia-southern,south-carolina-state,H,37,6,0,,,Allen E. Paulson Stadium - Statesboro Georgia
2018-09-01,2018,R,,south-carolina-state,georgia-southern,A,6,37,0,,,Allen E. Paulson Stadium - Statesboro Georgia
2018-09-01,2018,R,,georgia-tech,alcorn-state,H,41,0,0,,,Bobby Dodd Stadium - Atlanta Georgia
2018-09-01,2018,R,,alcorn-state,georgia-tech,A,0,41,0,,,Bobby Dodd Stadium - Atlanta Georgia
2018-09-01,2018,R,,hawaii,navy,H,59,41,0,,,Aloha Stadium - Honolulu Hawaii
2018-09-01,2018,R,,navy,hawaii,A,41,59,0,,,Aloha Stadium - Honolulu Hawaii
2018-09-01,2018,R,,houston,rice,A,45,27,0,,,Rice Stadium - Houston Texas
2018-09-01,2018,R,,rice,houston,H,27,45,0,,,Rice Stadium - Houston Texas
2018-09-01,2018,R,,illinois,kent-state,H,31,24,0,,,Memorial Stadium - Champaign Illinois
2018-09-01,2018,R,,kent-state,illinois,A,24,31,0,,,Memorial Stadium - Champaign Illinois
2018-09-01,2018,R,,indiana,florida-international,A,38,28,0,,,Riccardo Silva Stadium - Miami Florida
2018-09-01,2018,R,,florida-international,indiana,H,28,38,0,,,Riccardo Silva Stadium - Miami Florida
2018-09-01,2018,R,,iowa,northern-illinois,H,33,7,0,,,Kinnick Stadium - Iowa City Iowa
2018-09-01,2018,R,,northern-illinois,iowa,A,7,33,0,,,Kinnick Stadium - Iowa City Iowa
2018-09-01,2018,R,,kansas-state,south-dakota,H,27,24,0,,,Bill Snyder Family Stadium - Manhattan Kansas
2018-09-01,2018,R,,south-dakota,kansas-state,A,24,27,0,,,Bill Snyder Family Stadium - Manhattan Kansas
2018-09-01,2018,R,,kentucky,central-michigan,H,35,20,0,,,Kroger Field - Lexington Kentucky
2018-09-01,2018,R,,central-michigan,kentucky,A,20,35,0,,,Kroger Field - Lexington Kentucky
2018-09-01,2018,R,,liberty,old-dominion,H,52,10,0,,,Williams Stadium - Lynchburg Virginia
2018-09-01,2018,R,,old-dominion,liberty,A,10,52,0,,,Williams Stadium - Lynchburg Virginia
2018-09-01,2018,R,,louisiana,grambling-state,H,49,17,0,,,Cajun Field - Lafayette Louisiana
2018-09-01,2018,R,,grambling-state,louisiana,A,17,49,0,,,Cajun Field - Lafayette Louisiana
2018-09-01,2018,R,,louisiana-tech,south-alabama,A,30,26,0,,,Ladd-Peebles Stadium - Mobile Alabama
2018-09-01,2018,R,,south-alabama,louisiana-tech,H,26,30,0,,,Ladd-Peebles Stadium - Mobile Alabama
2018-09-01,2018,R,,marshall,miami-oh,A,35,28,0,,,Fred Yager Stadium - Oxford Ohio
2018-09-01,2018,R,,miami-oh,marshall,H,28,35,0,,,Fred Yager Stadium - Oxford Ohio
2018-09-01,2018,R,,maryland,texas,N,34,29,0,,23.0,FedExField - Landover Maryland
2018-09-01,2018,R,,texas,maryland,N,29,34,0,23.0,,FedExField - Landover Maryland
2018-09-01,2018,R,,memphis,mercer,H,66,14,0,,,Liberty Bowl Memorial Stadium - Memphis Tennessee
2018-09-01,2018,R,,mercer,memphis,A,14,66,0,,,Liberty Bowl Memorial Stadium - Memphis Tennessee
2018-09-01,2018,R,,mississippi,texas-tech,N,47,27,0,,,NRG Stadium - Houston Texas
2018-09-01,2018,R,,texas-tech,mississippi,N,27,47,0,,,NRG Stadium - Houston Texas
2018-09-01,2018,R,,mississippi-state,stephen-f-austin,H,63,6,0,18.0,,Davis Wade Stadium - Starkville Mississippi
2018-09-01,2018,R,,stephen-f-austin,mississippi-state,A,6,63,0,,18.0,Davis Wade Stadium - Starkville Mississippi
2018-09-01,2018,R,,missouri,tennessee-martin,H,51,14,0,,,Memorial Stadium/Faurot Field - Columbia Missouri
2018-09-01,2018,R,,tennessee-martin,missouri,A,14,51,0,,,Memorial Stadium/Faurot Field - Columbia Missouri
2018-09-01,2018,R,,new-mexico,incarnate-word,H,62,30,0,,,Dreamstyle Stadium - Albuquerque New Mexico
2018-09-01,2018,R,,incarnate-word,new-mexico,A,30,62,0,,,Dreamstyle Stadium - Albuquerque New Mexico
2018-09-01,2018,R,,nicholls-state,kansas,A,26,23,0,,,Memorial Stadium - Lawrence Kansas
2018-09-01,2018,R,,kansas,nicholls-state,H,23,26,0,,,Memorial Stadium - Lawrence Kansas
2018-09-01,2018,R,,north-carolina-state,james-madison,H,24,13,0,,,Carter-Finley Stadium - Raleigh North Carolina
2018-09-01,2018,R,,james-madison,north-carolina-state,A,13,24,0,,,Carter-Finley Stadium - Raleigh North Carolina
2018-09-01,2018,R,,north-texas,southern-methodist,H,46,23,0,,,Apogee Stadium - Denton Texas
2018-09-01,2018,R,,southern-methodist,north-texas,A,23,46,0,,,Apogee Stadium - Denton Texas
2018-09-01,2018,R,,northern-arizona,texas-el-paso,A,30,10,0,,,Sun Bowl - El Paso Texas
2018-09-01,2018,R,,texas-el-paso,northern-arizona,H,10,30,0,,,Sun Bowl - El Paso Texas
2018-09-01,2018,R,,notre-dame,michigan,H,24,17,0,12.0,14.0,Notre Dame Stadium - South Bend Indiana
2018-09-01,2018,R,,michigan,notre-dame,A,17,24,0,14.0,12.0,Notre Dame Stadium - South Bend Indiana
2018-09-01,2018,R,,ohio,howard,H,38,32,0,,,Peden Stadium - Athens Ohio
2018-09-01,2018,R,,howard,ohio,A,32,38,0,,,Peden Stadium - Athens Ohio
2018-09-01,2018,R,,ohio-state,oregon-state,H,77,31,0,5.0,,Ohio Stadium - Columbus Ohio
2018-09-01,2018,R,,oregon-state,ohio-state,A,31,77,0,,5.0,Ohio Stadium - Columbus Ohio
2018-09-01,2018,R,,oklahoma,florida-atlantic,H,63,14,0,7.0,,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
2018-09-01,2018,R,,florida-atlantic,oklahoma,A,14,63,0,,7.0,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
2018-09-01,2018,R,,oregon,bowling-green,H,58,24,0,24.0,,Autzen Stadium - Eugene Oregon
2018-09-01,2018,R,,bowling-green,oregon,A,24,58,0,,24.0,Autzen Stadium - Eugene Oregon
2018-09-01,2018,R,,penn-state,appalachian-state,H,45,38,0,10.0,,Beaver Stadium - University Park Pennsylvania
2018-09-01,2018,R,,appalachian-state,penn-state,A,38,45,0,,10.0,Beaver Stadium - University Park Pennsylvania
2018-09-01,2018,R,,pittsburgh,albany,H,33,7,0,,,Heinz Field - Pittsburgh Pennsylvania
2018-09-01,2018,R,,albany,pittsburgh,A,7,33,0,,,Heinz Field - Pittsburgh Pennsylvania
2018-09-01,2018,R,,rutgers,texas-state,H,35,7,0,,,High Point Solutions Stadium - Piscataway New Jersey
2018-09-01,2018,R,,texas-state,rutgers,A,7,35,0,,,High Point Solutions Stadium - Piscataway New Jersey
2018-09-01,2018,R,,south-carolina,coastal-carolina,H,49,15,0,,,Williams-Brice Stadium - Columbia South Carolina
2018-09-01,2018,R,,coastal-carolina,south-carolina,A,15,49,0,,,Williams-Brice Stadium - Columbia South Carolina
2018-09-01,2018,R,,south-florida,elon,H,34,14,0,,,Raymond James Stadium - Tampa Florida
2018-09-01,2018,R,,elon,south-florida,A,14,34,0,,,Raymond James Stadium - Tampa Florida
2018-09-01,2018,R,,southern-california,nevada-las-vegas,H,43,21,0,15.0,,Los Angeles Memorial Coliseum - Los Angeles California
2018-09-01,2018,R,,nevada-las-vegas,southern-california,A,21,43,0,,15.0,Los Angeles Memorial Coliseum - Los Angeles California
2018-09-01,2018,R,,southern-mississippi,jackson-state,H,55,7,0,,,M. M. Roberts Stadium - Hattiesburg Mississippi
2018-09-01,2018,R,,jackson-state,southern-mississippi,A,7,55,0,,,M. M. Roberts Stadium - Hattiesburg Mississippi
2018-09-01,2018,R,,texas-christian,southern,H,55,7,0,16.0,,Amon G. Carter Stadium - Fort Worth Texas
2018-09-01,2018,R,,southern,texas-christian,A,7,55,0,,16.0,Amon G. Carter Stadium - Fort Worth Texas
2018-09-01,2018,R,,toledo,virginia-military-institute,H,66,3,0,,,Glass Bowl - Toledo Ohio
2018-09-01,2018,R,,virginia-military-institute,toledo,A,3,66,0,,,Glass Bowl - Toledo Ohio
2018-09-01,2018,R,,tulsa,central-arkansas,H,38,27,0,,,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
2018-09-01,2018,R,,central-arkansas,tulsa,A,27,38,0,,,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
2018-09-01,2018,R,,vanderbilt,middle-tennessee-state,H,35,7,0,,,Vanderbilt Stadium - Nashville Tennessee
2018-09-01,2018,R,,middle-tennessee-state,vanderbilt,A,7,35,0,,,Vanderbilt Stadium - Nashville Tennessee
2018-09-01,2018,R,,villanova,temple,A,19,17,0,,,Lincoln Financial Field - Philadelphia Pennsylvania
2018-09-01,2018,R,,temple,villanova,H,17,19,0,,,Lincoln Financial Field - Philadelphia Pennsylvania
2018-09-01,2018,R,,virginia,richmond,H,42,13,0,,,Scott Stadium - Charlottesville Virginia
2018-09-01,2018,R,,richmond,virginia,A,13,42,0,,,Scott Stadium - Charlottesville Virginia
2018-09-01,2018,R,,washington-state,wyoming,A,41,19,0,,,Jonah Field War Memorial Stadium - Laramie Wyoming
2018-09-01,2018,R,,wyoming,washington-state,H,19,41,0,,,Jonah Field War Memorial Stadium - Laramie Wyoming
2018-09-01,2018,R,,west-virginia,tennessee,N,40,14,0,17.0,,Bank of America Stadium - Charlotte North Carolina
2018-09-01,2018,R,,tennessee,west-virginia,N,14,40,0,,17.0,Bank of America Stadium - Charlotte North Carolina
2018-09-02,2018,R,,louisiana-state,miami-fl,N,33,17,0,25.0,8.0,AT&T Stadium - Arlington Texas
2018-09-02,2018,R,,miami-fl,louisiana-state,N,17,33,0,8.0,25.0,AT&T Stadium - Arlington Texas
2018-09-02,2018,R,,north-carolina-a-t,east-carolina,A,28,23,0,,,Dowdy-Ficklen Stadium - Greenville North Carolina
2018-09-02,2018,R,,east-carolina,north-carolina-a-t,H,23,28,0,,,Dowdy-Ficklen Stadium - Greenville North Carolina
2018-09-03,2018,R,,virginia-tech,florida-state,A,24,3,0,20.0,19.0,Doak Campbell Stadium - Tallahassee Florida
2018-09-03,2018,R,,florida-state,virginia-tech,H,3,24,0,19.0,20.0,Doak Campbell Stadium - Tallahassee Florida
2018-09-07,2018,R,,texas-christian,southern-methodist,A,42,12,0,16.0,,Gerald J. Ford Stadium - Dallas Texas
2018-09-07,2018,R,,southern-methodist,texas-christian,H,12,42,0,,16.0,Gerald J. Ford Stadium - Dallas Texas
2018-09-08,2018,R,,akron,morgan-state,H,41,7,0,,,InfoCision Stadium - Akron Ohio
2018-09-08,2018,R,,morgan-state,akron,A,7,41,0,,,InfoCision Stadium - Akron Ohio
2018-09-08,2018,R,,alabama,arkansas-state,H,57,7,0,1.0,,Bryant-Denny Stadium - Tuscaloosa Alabama
2018-09-08,2018,R,,arkansas-state,alabama,A,7,57,0,,1.0,Bryant-Denny Stadium - Tuscaloosa Alabama
2018-09-08,2018,R,,appalachian-state,charlotte,A,45,9,0,,,Jerry Richardson Stadium - Charlotte North Carolina
2018-09-08,2018,R,,charlotte,appalachian-state,H,9,45,0,,,Jerry Richardson Stadium - Charlotte North Carolina
2018-09-08,2018,R,,arizona-state,michigan-state,H,16,13,0,,15.0,Sun Devil Stadium - Tempe Arizona
2018-09-08,2018,R,,michigan-state,arizona-state,A,13,16,0,15.0,,Sun Devil Stadium - Tempe Arizona
2018-09-08,2018,R,,army,liberty,H,38,14,0,,,Michie Stadium - West Point New York
2018-09-08,2018,R,,liberty,army,A,14,38,0,,,Michie Stadium - West Point New York
2018-09-08,2018,R,,auburn,alabama-state,H,63,9,0,7.0,,Jordan-Hare Stadium - Auburn Alabama
2018-09-08,2018,R,,alabama-state,auburn,A,9,63,0,,7.0,Jordan-Hare Stadium - Auburn Alabama
2018-09-08,2018,R,,baylor,texas-san-antonio,A,37,20,0,,,Alamodome - San Antonio Texas
2018-09-08,2018,R,,texas-san-antonio,baylor,H,20,37,0,,,Alamodome - San Antonio Texas
2018-09-08,2018,R,,boise-state,connecticut,H,62,7,0,20.0,,Albertsons Stadium - Boise Idaho
2018-09-08,2018,R,,connecticut,boise-state,A,7,62,0,,20.0,Albertsons Stadium - Boise Idaho
2018-09-08,2018,R,,boston-college,holy-cross,H,62,14,0,,,Alumni Stadium - Chestnut Hill Massachusetts
2018-09-08,2018,R,,holy-cross,boston-college,A,14,62,0,,,Alumni Stadium - Chestnut Hill Massachusetts
2018-09-08,2018,R,,buffalo,temple,A,36,29,0,,,Lincoln Financial Field - Philadelphia Pennsylvania
2018-09-08,2018,R,,temple,buffalo,H,29,36,0,,,Lincoln Financial Field - Philadelphia Pennsylvania
2018-09-08,2018,R,,california,brigham-young,A,21,18,0,,,LaVell Edwards Stadium - Provo Utah
2018-09-08,2018,R,,brigham-young,california,H,18,21,0,,,LaVell Edwards Stadium - Provo Utah
2018-09-08,2018,R,,central-florida,south-carolina-state,H,38,0,0,19.0,,Spectrum Stadium - Orlando Florida
2018-09-08,2018,R,,south-carolina-state,central-florida,A,0,38,0,,19.0,Spectrum Stadium - Orlando Florida
2018-09-08,2018,R,,cincinnati,miami-oh,A,21,0,0,,,Fred Yager Stadium - Oxford Ohio
2018-09-08,2018,R,,miami-oh,cincinnati,H,0,21,0,,,Fred Yager Stadium - Oxford Ohio
2018-09-08,2018,R,,clemson,texas-a-m,A,28,26,0,2.0,,Kyle Field - College Station Texas
2018-09-08,2018,R,,texas-a-m,clemson,H,26,28,0,,2.0,Kyle Field - College Station Texas
2018-09-08,2018,R,,coastal-carolina,alabama-birmingham,H,47,24,0,,,Brooks Stadium - Conway South Carolina
2018-09-08,2018,R,,alabama-birmingham,coastal-carolina,A,24,47,0,,,Brooks Stadium - Conway South Carolina
2018-09-08,2018,R,,colorado,nebraska,A,33,28,0,,,Memorial Stadium - Lincoln Nebraska
2018-09-08,2018,R,,nebraska,colorado,H,28,33,0,,,Memorial Stadium - Lincoln Nebraska
2018-09-08,2018,R,,colorado-state,arkansas,H,34,27,0,,,Sonny Lubick Field at Canvas Stadium - Fort Collins Colorado
2018-09-08,2018,R,,arkansas,colorado-state,A,27,34,0,,,Sonny Lubick Field at Canvas Stadium - Fort Collins Colorado
2018-09-08,2018,R,,duke,northwestern,A,21,7,0,,,Ryan Field - Evanston Illinois
2018-09-08,2018,R,,northwestern,duke,H,7,21,0,,,Ryan Field - Evanston Illinois
2018-09-08,2018,R,,east-carolina,north-carolina,H,41,19,0,,,Dowdy-Ficklen Stadium - Greenville North Carolina
2018-09-08,2018,R,,north-carolina,east-carolina,A,19,41,0,,,Dowdy-Ficklen Stadium - Greenville North Carolina
2018-09-08,2018,R,,eastern-michigan,purdue,A,20,19,0,,,Ross-Ade Stadium - West Lafayette Indiana
2018-09-08,2018,R,,purdue,eastern-michigan,H,19,20,0,,,Ross-Ade Stadium - West Lafayette Indiana
2018-09-08,2018,R,,florida-atlantic,air-force,H,33,27,0,,,FAU Football Stadium - Boca Raton Florida
2018-09-08,2018,R,,air-force,florida-atlantic,A,27,33,0,,,FAU Football Stadium - Boca Raton Florida
2018-09-08,2018,R,,florida-international,old-dominion,A,28,20,0,,,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
2018-09-08,2018,R,,old-dominion,florida-international,H,20,28,0,,,Foreman Field at S.B. Ballard Stadium - Norfolk Virginia
2018-09-08,2018,R,,florida-state,samford,H,36,26,0,,,Doak Campbell Stadium - Tallahassee Florida
2018-09-08,2018,R,,samford,florida-state,A,26,36,0,,,Doak Campbell Stadium - Tallahassee Florida
2018-09-08,2018,R,,georgia,south-carolina,A,41,17,0,3.0,24.0,Williams-Brice Stadium - Columbia South Carolina
2018-09-08,2018,R,,south-carolina,georgia,H,17,41,0,24.0,3.0,Williams-Brice Stadium - Columbia South Carolina
2018-09-08,2018,R,,georgia-southern,massachusetts,H,34,13,0,,,Allen E. Paulson Stadium - Statesboro Georgia
2018-09-08,2018,R,,massachusetts,georgia-southern,A,13,34,0,,,Allen E. Paulson Stadium - Statesboro Georgia
2018-09-08,2018,R,,hawaii,rice,H,43,29,0,,,Aloha Stadium - Honolulu Hawaii
2018-09-08,2018,R,,rice,hawaii,A,29,43,0,,,Aloha Stadium - Honolulu Hawaii
2018-09-08,2018,R,,houston,arizona,H,45,18,0,,,TDECU Stadium - Houston Texas
2018-09-08,2018,R,,arizona,houston,A,18,45,0,,,TDECU Stadium - Houston Texas
2018-09-08,2018,R,,illinois,western-illinois,H,34,14,0,,,Memorial Stadium - Champaign Illinois
2018-09-08,2018,R,,western-illinois,illinois,A,14,34,0,,,Memorial Stadium - Champaign Illinois
2018-09-08,2018,R,,indiana,virginia,H,20,16,0,,,"Memorial Stadium ""The Rock"" - Bloomington Indiana"
2018-09-08,2018,R,,virginia,indiana,A,16,20,0,,,"Memorial Stadium ""The Rock"" - Bloomington Indiana"
2018-09-08,2018,R,,iowa,iowa-state,H,13,3,0,,,Kinnick Stadium - Iowa City Iowa
2018-09-08,2018,R,,iowa-state,iowa,A,3,13,0,,,Kinnick Stadium - Iowa City Iowa
2018-09-08,2018,R,,kansas,central-michigan,A,31,7,0,,,Kelly/Shorts Stadium - Mount Pleasant Michigan
2018-09-08,2018,R,,central-michigan,kansas,H,7,31,0,,,Kelly/Shorts Stadium - Mount Pleasant Michigan
2018-09-08,2018,R,,kent-state,howard,H,54,14,0,,,Dix Stadium - Kent Ohio
2018-09-08,2018,R,,howard,kent-state,A,14,54,0,,,Dix Stadium - Kent Ohio
2018-09-08,2018,R,,kentucky,florida,A,27,16,0,,25.0,Ben Hill Griffin Stadium - Gainesville Florida
2018-09-08,2018,R,,florida,kentucky,H,16,27,0,25.0,,Ben Hill Griffin Stadium - Gainesville Florida
2018-09-08,2018,R,,louisiana-state,southeastern-louisiana,H,31,0,0,11.0,,Tiger Stadium - Baton Rouge Louisiana
2018-09-08,2018,R,,southeastern-louisiana,louisiana-state,A,0,31,0,,11.0,Tiger Stadium - Baton Rouge Louisiana
2018-09-08,2018,R,,louisiana-tech,southern,H,54,17,0,,,Joe Aillet Stadium - Ruston Louisiana
2018-09-08,2018,R,,southern,louisiana-tech,A,17,54,0,,,Joe Aillet Stadium - Ruston Louisiana
