Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2011-09-17,2011,R,,texas,ucla,A,49,20,0,23.0,,
2011-09-17,2011,R,,ucla,texas,H,20,49,0,,23.0,
2011-09-17,2011,R,,texas-a-m,idaho,H,37,7,0,9.0,,
2011-09-17,2011,R,,idaho,texas-a-m,A,7,37,0,,9.0,
2011-09-17,2011,R,,texas-christian,louisiana-monroe,H,38,17,0,23.0,,
2011-09-17,2011,R,,louisiana-monroe,texas-christian,A,17,38,0,,23.0,
2011-09-17,2011,R,,texas-tech,new-mexico,A,59,13,0,,,
2011-09-17,2011,R,,new-mexico,texas-tech,H,13,59,0,,,
2011-09-17,2011,R,,texas-el-paso,new-mexico-state,A,16,10,0,,,
2011-09-17,2011,R,,new-mexico-state,texas-el-paso,H,10,16,0,,,
2011-09-17,2011,R,,tulane,alabama-birmingham,A,49,10,0,,,
2011-09-17,2011,R,,alabama-birmingham,tulane,H,10,49,0,,,
2011-09-17,2011,R,,utah,brigham-young,A,54,10,0,,,
2011-09-17,2011,R,,brigham-young,utah,H,10,54,0,,,
2011-09-17,2011,R,,vanderbilt,mississippi,H,30,7,0,,,
2011-09-17,2011,R,,mississippi,vanderbilt,A,7,30,0,,,
2011-09-17,2011,R,,virginia-tech,arkansas-state,H,26,7,0,13.0,,
2011-09-17,2011,R,,arkansas-state,virginia-tech,A,7,26,0,,13.0,
2011-09-17,2011,R,,wake-forest,gardner-webb,H,48,5,0,,,
2011-09-17,2011,R,,gardner-webb,wake-forest,A,5,48,0,,,
2011-09-17,2011,R,,west-virginia,maryland,A,37,31,0,18.0,,
2011-09-17,2011,R,,maryland,west-virginia,H,31,37,0,,18.0,
2011-09-17,2011,R,,western-michigan,central-michigan,H,44,14,0,,,
2011-09-17,2011,R,,central-michigan,western-michigan,A,14,44,0,,,
2011-09-17,2011,R,,wisconsin,northern-illinois,N,49,7,0,7.0,,
2011-09-17,2011,R,,northern-illinois,wisconsin,N,7,49,0,,7.0,
2011-09-17,2011,R,,wyoming,bowling-green,A,28,27,0,,,
2011-09-17,2011,R,,bowling-green,wyoming,H,27,28,0,,,
2011-09-22,2011,R,,cincinnati,north-carolina-state,H,44,14,0,,,
2011-09-22,2011,R,,north-carolina-state,cincinnati,A,14,44,0,,,
2011-09-23,2011,R,,brigham-young,central-florida,H,24,17,0,,,
2011-09-23,2011,R,,central-florida,brigham-young,A,17,24,0,,,
2011-09-24,2011,R,,air-force,tennessee-state,H,63,24,0,,,
2011-09-24,2011,R,,tennessee-state,air-force,A,24,63,0,,,
2011-09-24,2011,R,,akron,virginia-military-institute,H,36,13,0,,,
2011-09-24,2011,R,,virginia-military-institute,akron,A,13,36,0,,,
2011-09-24,2011,R,,alabama,arkansas,H,38,14,0,3.0,14.0,
2011-09-24,2011,R,,arkansas,alabama,A,14,38,0,14.0,3.0,
2011-09-24,2011,R,,arizona-state,southern-california,H,43,22,0,,23.0,
2011-09-24,2011,R,,southern-california,arizona-state,A,22,43,0,23.0,,
2011-09-24,2011,R,,arkansas-state,central-arkansas,H,53,24,0,,,
2011-09-24,2011,R,,central-arkansas,arkansas-state,A,24,53,0,,,
2011-09-24,2011,R,,auburn,florida-atlantic,H,30,14,0,,,
2011-09-24,2011,R,,florida-atlantic,auburn,A,14,30,0,,,
2011-09-24,2011,R,,ball-state,army,H,48,21,0,,,
2011-09-24,2011,R,,army,ball-state,A,21,48,0,,,
2011-09-24,2011,R,,baylor,rice,H,56,31,0,17.0,,
2011-09-24,2011,R,,rice,baylor,A,31,56,0,,17.0,
2011-09-24,2011,R,,boise-state,tulsa,H,41,21,0,4.0,,
2011-09-24,2011,R,,tulsa,boise-state,A,21,41,0,,4.0,
2011-09-24,2011,R,,boston-college,massachusetts,H,45,17,0,,,
2011-09-24,2011,R,,massachusetts,boston-college,A,17,45,0,,,
2011-09-24,2011,R,,bowling-green,miami-oh,A,37,23,0,,,
2011-09-24,2011,R,,miami-oh,bowling-green,H,23,37,0,,,
2011-09-24,2011,R,,clemson,florida-state,H,35,30,0,21.0,11.0,
2011-09-24,2011,R,,florida-state,clemson,A,30,35,0,11.0,21.0,
2011-09-24,2011,R,,colorado-state,utah-state,A,35,34,0,,,
2011-09-24,2011,R,,utah-state,colorado-state,H,34,35,0,,,
2011-09-24,2011,R,,connecticut,buffalo,A,17,3,0,,,
2011-09-24,2011,R,,buffalo,connecticut,H,3,17,0,,,
2011-09-24,2011,R,,duke,tulane,H,48,27,0,,,
2011-09-24,2011,R,,tulane,duke,A,27,48,0,,,
2011-09-24,2011,R,,east-carolina,alabama-birmingham,H,28,23,0,,,
2011-09-24,2011,R,,alabama-birmingham,east-carolina,A,23,28,0,,,
2011-09-24,2011,R,,florida,kentucky,A,48,10,0,15.0,,
2011-09-24,2011,R,,kentucky,florida,H,10,48,0,,15.0,
2011-09-24,2011,R,,fresno-state,idaho,A,48,24,0,,,
2011-09-24,2011,R,,idaho,fresno-state,H,24,48,0,,,
2011-09-24,2011,R,,georgia,mississippi,A,27,13,0,,,
2011-09-24,2011,R,,mississippi,georgia,H,13,27,0,,,
2011-09-24,2011,R,,georgia-tech,north-carolina,H,35,28,0,25.0,,
2011-09-24,2011,R,,north-carolina,georgia-tech,A,28,35,0,,25.0,
2011-09-24,2011,R,,hawaii,california-davis,H,56,14,0,,,
2011-09-24,2011,R,,california-davis,hawaii,A,14,56,0,,,
2011-09-24,2011,R,,houston,georgia-state,H,56,0,0,,,
2011-09-24,2011,R,,georgia-state,houston,A,0,56,0,,,
2011-09-24,2011,R,,illinois,western-michigan,H,23,20,0,24.0,,
2011-09-24,2011,R,,western-michigan,illinois,A,20,23,0,,24.0,
2011-09-24,2011,R,,iowa,louisiana-monroe,H,45,17,0,,,
2011-09-24,2011,R,,louisiana-monroe,iowa,A,17,45,0,,,
2011-09-24,2011,R,,kansas-state,miami-fl,A,28,24,0,,,
2011-09-24,2011,R,,miami-fl,kansas-state,H,24,28,0,,,
2011-09-24,2011,R,,kent-state,south-alabama,H,33,25,0,,,
2011-09-24,2011,R,,south-alabama,kent-state,A,25,33,0,,,
2011-09-24,2011,R,,louisiana,florida-international,A,36,31,0,,,
2011-09-24,2011,R,,florida-international,louisiana,H,31,36,0,,,
2011-09-24,2011,R,,louisiana-state,west-virginia,A,47,21,0,2.0,16.0,
2011-09-24,2011,R,,west-virginia,louisiana-state,H,21,47,0,16.0,2.0,
2011-09-24,2011,R,,michigan,san-diego-state,H,28,7,0,22.0,,
2011-09-24,2011,R,,san-diego-state,michigan,A,7,28,0,,22.0,
2011-09-24,2011,R,,michigan-state,central-michigan,H,45,7,0,,,
2011-09-24,2011,R,,central-michigan,michigan-state,A,7,45,0,,,
2011-09-24,2011,R,,mississippi-state,louisiana-tech,H,26,20,0,,,
2011-09-24,2011,R,,louisiana-tech,mississippi-state,A,20,26,0,,,
2011-09-24,2011,R,,nebraska,wyoming,A,38,14,0,9.0,,
2011-09-24,2011,R,,wyoming,nebraska,H,14,38,0,,9.0,
2011-09-24,2011,R,,north-dakota-state,minnesota,A,37,24,0,,,
2011-09-24,2011,R,,minnesota,north-dakota-state,H,24,37,0,,,
2011-09-24,2011,R,,north-texas,indiana,H,24,21,0,,,
2011-09-24,2011,R,,indiana,north-texas,A,21,24,0,,,
2011-09-24,2011,R,,northern-illinois,cal-poly,H,47,30,0,,,
2011-09-24,2011,R,,cal-poly,northern-illinois,A,30,47,0,,,
2011-09-24,2011,R,,notre-dame,pittsburgh,A,15,12,0,,,
2011-09-24,2011,R,,pittsburgh,notre-dame,H,12,15,0,,,
2011-09-24,2011,R,,ohio-state,colorado,H,37,17,0,,,
2011-09-24,2011,R,,colorado,ohio-state,A,17,37,0,,,
2011-09-24,2011,R,,oklahoma,missouri,H,38,28,0,1.0,,
2011-09-24,2011,R,,missouri,oklahoma,A,28,38,0,,1.0,
2011-09-24,2011,R,,oklahoma-state,texas-a-m,A,30,29,0,7.0,8.0,
2011-09-24,2011,R,,texas-a-m,oklahoma-state,H,29,30,0,8.0,7.0,
2011-09-24,2011,R,,oregon,arizona,A,56,31,0,10.0,,
2011-09-24,2011,R,,arizona,oregon,H,31,56,0,,10.0,
2011-09-24,2011,R,,penn-state,eastern-michigan,H,34,6,0,,,
2011-09-24,2011,R,,eastern-michigan,penn-state,A,6,34,0,,,
2011-09-24,2011,R,,rutgers,ohio,H,38,26,0,,,
2011-09-24,2011,R,,ohio,rutgers,A,26,38,0,,,
2011-09-24,2011,R,,sam-houston,new-mexico,A,48,45,0,,,
2011-09-24,2011,R,,new-mexico,sam-houston,H,45,48,0,,,
2011-09-24,2011,R,,san-jose-state,new-mexico-state,H,34,24,0,,,
2011-09-24,2011,R,,new-mexico-state,san-jose-state,A,24,34,0,,,
2011-09-24,2011,R,,south-carolina,vanderbilt,H,21,3,0,12.0,,
2011-09-24,2011,R,,vanderbilt,south-carolina,A,3,21,0,,12.0,
2011-09-24,2011,R,,south-florida,texas-el-paso,H,52,24,0,18.0,,
2011-09-24,2011,R,,texas-el-paso,south-florida,A,24,52,0,,18.0,
2011-09-24,2011,R,,southern-methodist,memphis,A,42,0,0,,,
2011-09-24,2011,R,,memphis,southern-methodist,H,0,42,0,,,
2011-09-24,2011,R,,southern-mississippi,virginia,A,30,24,0,,,
2011-09-24,2011,R,,virginia,southern-mississippi,H,24,30,0,,,
2011-09-24,2011,R,,southern-utah,nevada-las-vegas,A,41,16,0,,,
2011-09-24,2011,R,,nevada-las-vegas,southern-utah,H,16,41,0,,,
2011-09-24,2011,R,,syracuse,toledo,H,33,30,0,,,
2011-09-24,2011,R,,toledo,syracuse,A,30,33,0,,,
2011-09-24,2011,R,,temple,maryland,A,38,7,0,,,
2011-09-24,2011,R,,maryland,temple,H,7,38,0,,,
2011-09-24,2011,R,,texas-christian,portland-state,H,55,13,0,20.0,,
2011-09-24,2011,R,,portland-state,texas-christian,A,13,55,0,,20.0,
2011-09-24,2011,R,,texas-tech,nevada,H,35,34,0,,,
2011-09-24,2011,R,,nevada,texas-tech,A,34,35,0,,,
2011-09-24,2011,R,,troy,middle-tennessee-state,H,38,35,0,,,
2011-09-24,2011,R,,middle-tennessee-state,troy,A,35,38,0,,,
2011-09-24,2011,R,,ucla,oregon-state,A,27,19,0,,,
2011-09-24,2011,R,,oregon-state,ucla,H,19,27,0,,,
2011-09-24,2011,R,,virginia-tech,marshall,A,30,10,0,13.0,,
2011-09-24,2011,R,,marshall,virginia-tech,H,10,30,0,,13.0,
2011-09-24,2011,R,,washington,california,H,31,23,0,,,
2011-09-24,2011,R,,california,washington,A,23,31,0,,,
2011-09-24,2011,R,,wisconsin,south-dakota,H,59,10,0,6.0,,
2011-09-24,2011,R,,south-dakota,wisconsin,A,10,59,0,,6.0,
2011-09-29,2011,R,,houston,texas-el-paso,A,49,42,0,,,
2011-09-29,2011,R,,texas-el-paso,houston,H,42,49,0,,,
2011-09-29,2011,R,,pittsburgh,south-florida,H,44,17,0,,16.0,
2011-09-29,2011,R,,south-florida,pittsburgh,A,17,44,0,16.0,,
2011-09-30,2011,R,,brigham-young,utah-state,H,27,24,0,,,
2011-09-30,2011,R,,utah-state,brigham-young,A,24,27,0,,,
2011-10-01,2011,R,,air-force,navy,A,35,34,0,,,
2011-10-01,2011,R,,navy,air-force,H,34,35,0,,,
2011-10-01,2011,R,,alabama,florida,A,38,10,0,3.0,12.0,
2011-10-01,2011,R,,florida,alabama,H,10,38,0,12.0,3.0,
2011-10-01,2011,R,,arizona-state,oregon-state,H,35,20,0,25.0,,
2011-10-01,2011,R,,oregon-state,arizona-state,A,20,35,0,,25.0,
2011-10-01,2011,R,,arkansas,texas-a-m,N,42,38,0,18.0,14.0,
2011-10-01,2011,R,,texas-a-m,arkansas,N,38,42,0,14.0,18.0,
2011-10-01,2011,R,,arkansas-state,western-kentucky,A,26,22,0,,,
2011-10-01,2011,R,,western-kentucky,arkansas-state,H,22,26,0,,,
2011-10-01,2011,R,,army,tulane,H,45,6,0,,,
2011-10-01,2011,R,,tulane,army,A,6,45,0,,,
2011-10-01,2011,R,,auburn,south-carolina,A,16,13,0,,10.0,
2011-10-01,2011,R,,south-carolina,auburn,H,13,16,0,10.0,,
2011-10-01,2011,R,,boise-state,nevada,H,30,10,0,4.0,,
2011-10-01,2011,R,,nevada,boise-state,A,10,30,0,,4.0,
2011-10-01,2011,R,,central-michigan,northern-illinois,H,48,41,0,,,
2011-10-01,2011,R,,northern-illinois,central-michigan,A,41,48,0,,,
2011-10-01,2011,R,,cincinnati,miami-oh,A,27,0,0,,,
2011-10-01,2011,R,,miami-oh,cincinnati,H,0,27,0,,,
2011-10-01,2011,R,,clemson,virginia-tech,A,23,3,0,13.0,11.0,
2011-10-01,2011,R,,virginia-tech,clemson,H,3,23,0,11.0,13.0,
2011-10-01,2011,R,,duke,florida-international,A,31,27,0,,,
2011-10-01,2011,R,,florida-international,duke,H,27,31,0,,,
2011-10-01,2011,R,,eastern-michigan,akron,H,31,23,0,,,
2011-10-01,2011,R,,akron,eastern-michigan,A,23,31,0,,,
2011-10-01,2011,R,,georgia,mississippi-state,H,24,10,0,,,
2011-10-01,2011,R,,mississippi-state,georgia,A,10,24,0,,,
2011-10-01,2011,R,,georgia-tech,north-carolina-state,A,45,35,0,21.0,,
2011-10-01,2011,R,,north-carolina-state,georgia-tech,H,35,45,0,,21.0,
2011-10-01,2011,R,,hawaii,louisiana-tech,A,44,26,0,,,
2011-10-01,2011,R,,louisiana-tech,hawaii,H,26,44,0,,,
2011-10-01,2011,R,,illinois,northwestern,H,38,35,0,24.0,,
2011-10-01,2011,R,,northwestern,illinois,A,35,38,0,,24.0,
2011-10-01,2011,R,,kansas-state,baylor,H,36,35,0,,15.0,
2011-10-01,2011,R,,baylor,kansas-state,A,35,36,0,15.0,,
2011-10-01,2011,R,,louisiana,florida-atlantic,H,37,34,0,,,
2011-10-01,2011,R,,florida-atlantic,louisiana,A,34,37,0,,,
2011-10-01,2011,R,,louisiana-state,kentucky,H,35,7,0,1.0,,
2011-10-01,2011,R,,kentucky,louisiana-state,A,7,35,0,,1.0,
2011-10-01,2011,R,,marshall,louisville,A,17,13,0,,,
2011-10-01,2011,R,,louisville,marshall,H,13,17,0,,,
2011-10-01,2011,R,,maryland,towson,H,28,3,0,,,
2011-10-01,2011,R,,towson,maryland,A,3,28,0,,,
2011-10-01,2011,R,,miami-fl,bethune-cookman,H,45,14,0,,,
2011-10-01,2011,R,,bethune-cookman,miami-fl,A,14,45,0,,,
2011-10-01,2011,R,,michigan,minnesota,H,58,0,0,19.0,,
2011-10-01,2011,R,,minnesota,michigan,A,0,58,0,,19.0,
2011-10-01,2011,R,,michigan-state,ohio-state,A,10,7,0,,,
2011-10-01,2011,R,,ohio-state,michigan-state,H,7,10,0,,,
2011-10-01,2011,R,,middle-tennessee-state,memphis,H,38,31,0,,,
2011-10-01,2011,R,,memphis,middle-tennessee-state,A,31,38,0,,,
2011-10-01,2011,R,,mississippi,fresno-state,A,38,28,0,,,
2011-10-01,2011,R,,fresno-state,mississippi,H,28,38,0,,,
2011-10-01,2011,R,,new-mexico-state,new-mexico,A,42,28,0,,,
2011-10-01,2011,R,,new-mexico,new-mexico-state,H,28,42,0,,,
2011-10-01,2011,R,,north-carolina,east-carolina,A,35,20,0,,,
2011-10-01,2011,R,,east-carolina,north-carolina,H,20,35,0,,,
2011-10-01,2011,R,,notre-dame,purdue,A,38,10,0,,,
2011-10-01,2011,R,,purdue,notre-dame,H,10,38,0,,,
2011-10-01,2011,R,,ohio,kent-state,H,17,10,0,,,
2011-10-01,2011,R,,kent-state,ohio,A,10,17,0,,,
2011-10-01,2011,R,,oklahoma,ball-state,H,62,6,0,2.0,,
2011-10-01,2011,R,,ball-state,oklahoma,A,6,62,0,,2.0,
2011-10-01,2011,R,,penn-state,indiana,A,16,10,0,,,
2011-10-01,2011,R,,indiana,penn-state,H,10,16,0,,,
2011-10-01,2011,R,,rutgers,syracuse,A,19,16,0,,,
2011-10-01,2011,R,,syracuse,rutgers,H,16,19,0,,,
2011-10-01,2011,R,,san-jose-state,colorado-state,A,38,31,0,,,
2011-10-01,2011,R,,colorado-state,san-jose-state,H,31,38,0,,,
2011-10-01,2011,R,,southern-california,arizona,H,48,41,0,,,
2011-10-01,2011,R,,arizona,southern-california,A,41,48,0,,,
2011-10-01,2011,R,,southern-methodist,texas-christian,A,40,33,0,,20.0,
2011-10-01,2011,R,,texas-christian,southern-methodist,H,33,40,0,20.0,,
2011-10-01,2011,R,,southern-mississippi,rice,H,48,24,0,,,
2011-10-01,2011,R,,rice,southern-mississippi,A,24,48,0,,,
2011-10-01,2011,R,,stanford,ucla,H,45,19,0,6.0,,
2011-10-01,2011,R,,ucla,stanford,A,19,45,0,,6.0,
2011-10-01,2011,R,,tennessee,buffalo,H,41,10,0,,,
2011-10-01,2011,R,,buffalo,tennessee,A,10,41,0,,,
2011-10-01,2011,R,,texas,iowa-state,A,37,14,0,17.0,,
2011-10-01,2011,R,,iowa-state,texas,H,14,37,0,,17.0,
2011-10-01,2011,R,,texas-tech,kansas,A,45,34,0,,,
2011-10-01,2011,R,,kansas,texas-tech,H,34,45,0,,,
2011-10-01,2011,R,,toledo,temple,A,36,13,0,,,
2011-10-01,2011,R,,temple,toledo,H,13,36,0,,,
2011-10-01,2011,R,,troy,alabama-birmingham,H,24,23,0,,,
2011-10-01,2011,R,,alabama-birmingham,troy,A,23,24,0,,,
2011-10-01,2011,R,,tulsa,north-texas,H,41,24,0,,,
2011-10-01,2011,R,,north-texas,tulsa,A,24,41,0,,,
2011-10-01,2011,R,,virginia,idaho,H,21,20,0,,,
2011-10-01,2011,R,,idaho,virginia,A,20,21,0,,,
2011-10-01,2011,R,,wake-forest,boston-college,A,27,19,0,,,
2011-10-01,2011,R,,boston-college,wake-forest,H,19,27,0,,,
2011-10-01,2011,R,,washington,utah,A,31,14,0,,,
2011-10-01,2011,R,,utah,washington,H,14,31,0,,,
2011-10-01,2011,R,,washington-state,colorado,A,31,27,0,,,
2011-10-01,2011,R,,colorado,washington-state,H,27,31,0,,,
2011-10-01,2011,R,,west-virginia,bowling-green,H,55,10,0,22.0,,
2011-10-01,2011,R,,bowling-green,west-virginia,A,10,55,0,,22.0,
2011-10-01,2011,R,,western-michigan,connecticut,A,38,31,0,,,
2011-10-01,2011,R,,connecticut,western-michigan,H,31,38,0,,,
2011-10-01,2011,R,,wisconsin,nebraska,H,48,17,0,7.0,8.0,
2011-10-01,2011,R,,nebraska,wisconsin,A,17,48,0,8.0,7.0,
2011-10-06,2011,R,,oregon,california,H,43,15,0,9.0,,
2011-10-06,2011,R,,california,oregon,A,15,43,0,,9.0,
2011-10-06,2011,R,,western-kentucky,middle-tennessee-state,A,36,33,0,,,
2011-10-06,2011,R,,middle-tennessee-state,western-kentucky,H,33,36,0,,,
2011-10-07,2011,R,,boise-state,fresno-state,A,57,7,0,5.0,,
2011-10-07,2011,R,,fresno-state,boise-state,H,7,57,0,,5.0,
2011-10-08,2011,R,,alabama,vanderbilt,H,34,0,0,2.0,,
2011-10-08,2011,R,,vanderbilt,alabama,A,0,34,0,,2.0,
2011-10-08,2011,R,,arizona-state,utah,A,35,14,0,22.0,,
2011-10-08,2011,R,,utah,arizona-state,H,14,35,0,,22.0,
2011-10-08,2011,R,,arkansas,auburn,H,38,14,0,10.0,15.0,
2011-10-08,2011,R,,auburn,arkansas,A,14,38,0,15.0,10.0,
2011-10-08,2011,R,,arkansas-state,louisiana-monroe,A,24,19,0,,,
2011-10-08,2011,R,,louisiana-monroe,arkansas-state,H,19,24,0,,,
2011-10-08,2011,R,,baylor,iowa-state,H,49,26,0,25.0,,
2011-10-08,2011,R,,iowa-state,baylor,A,26,49,0,,25.0,
2011-10-08,2011,R,,brigham-young,san-jose-state,H,29,16,0,,,
2011-10-08,2011,R,,san-jose-state,brigham-young,A,16,29,0,,,
2011-10-08,2011,R,,buffalo,ohio,H,38,37,0,,,
2011-10-08,2011,R,,ohio,buffalo,A,37,38,0,,,
2011-10-08,2011,R,,central-florida,marshall,H,16,6,0,,,
2011-10-08,2011,R,,marshall,central-florida,A,6,16,0,,,
2011-10-08,2011,R,,clemson,boston-college,H,36,14,0,8.0,,
2011-10-08,2011,R,,boston-college,clemson,A,14,36,0,,8.0,
2011-10-08,2011,R,,florida-international,akron,A,27,17,0,,,
2011-10-08,2011,R,,akron,florida-international,H,17,27,0,,,
2011-10-08,2011,R,,georgia,tennessee,A,20,12,0,,,
2011-10-08,2011,R,,tennessee,georgia,H,12,20,0,,,
2011-10-08,2011,R,,georgia-tech,maryland,H,21,16,0,13.0,,
2011-10-08,2011,R,,maryland,georgia-tech,A,16,21,0,,13.0,
2011-10-08,2011,R,,houston,east-carolina,H,56,3,0,,,
2011-10-08,2011,R,,east-carolina,houston,A,3,56,0,,,
2011-10-08,2011,R,,illinois,indiana,A,41,20,0,19.0,,
2011-10-08,2011,R,,indiana,illinois,H,20,41,0,,19.0,
2011-10-08,2011,R,,kansas-state,missouri,H,24,17,0,20.0,,
2011-10-08,2011,R,,missouri,kansas-state,A,17,24,0,,20.0,
2011-10-08,2011,R,,louisiana,troy,H,31,17,0,,,
2011-10-08,2011,R,,troy,louisiana,A,17,31,0,,,
2011-10-08,2011,R,,louisiana-state,florida,H,41,11,0,1.0,17.0,
2011-10-08,2011,R,,florida,louisiana-state,A,11,41,0,17.0,1.0,
2011-10-08,2011,R,,louisiana-tech,idaho,A,24,11,0,,,
2011-10-08,2011,R,,idaho,louisiana-tech,H,11,24,0,,,
2011-10-08,2011,R,,miami-oh,army,H,35,28,0,,,
2011-10-08,2011,R,,army,miami-oh,A,28,35,0,,,
2011-10-08,2011,R,,michigan,northwestern,A,42,24,0,12.0,,
2011-10-08,2011,R,,northwestern,michigan,H,24,42,0,,12.0,
2011-10-08,2011,R,,mississippi-state,alabama-birmingham,A,21,3,0,,,
2011-10-08,2011,R,,alabama-birmingham,mississippi-state,H,3,21,0,,,
2011-10-08,2011,R,,nebraska,ohio-state,H,34,27,0,14.0,,
2011-10-08,2011,R,,ohio-state,nebraska,A,27,34,0,,14.0,
2011-10-08,2011,R,,nevada,nevada-las-vegas,H,37,0,0,,,
2011-10-08,2011,R,,nevada-las-vegas,nevada,A,0,37,0,,,
2011-10-08,2011,R,,north-carolina,louisville,H,14,7,0,,,
2011-10-08,2011,R,,louisville,north-carolina,A,7,14,0,,,
2011-10-08,2011,R,,north-carolina-state,central-michigan,H,38,24,0,,,
2011-10-08,2011,R,,central-michigan,north-carolina-state,A,24,38,0,,,
2011-10-08,2011,R,,north-texas,florida-atlantic,H,31,17,0,,,
2011-10-08,2011,R,,florida-atlantic,north-texas,A,17,31,0,,,
2011-10-08,2011,R,,northern-illinois,kent-state,H,40,10,0,,,
2011-10-08,2011,R,,kent-state,northern-illinois,A,10,40,0,,,
2011-10-08,2011,R,,notre-dame,air-force,H,59,33,0,,,
2011-10-08,2011,R,,air-force,notre-dame,A,33,59,0,,,
2011-10-08,2011,R,,oklahoma,texas,N,55,17,0,3.0,11.0,
2011-10-08,2011,R,,texas,oklahoma,N,17,55,0,11.0,3.0,
2011-10-08,2011,R,,oklahoma-state,kansas,H,70,28,0,6.0,,
2011-10-08,2011,R,,kansas,oklahoma-state,A,28,70,0,,6.0,
2011-10-08,2011,R,,oregon-state,arizona,H,37,27,0,,,
2011-10-08,2011,R,,arizona,oregon-state,A,27,37,0,,,
2011-10-08,2011,R,,penn-state,iowa,H,13,3,0,,,
2011-10-08,2011,R,,iowa,penn-state,A,3,13,0,,,
2011-10-08,2011,R,,purdue,minnesota,H,45,17,0,,,
2011-10-08,2011,R,,minnesota,purdue,A,17,45,0,,,
2011-10-08,2011,R,,rice,memphis,H,28,6,0,,,
2011-10-08,2011,R,,memphis,rice,A,6,28,0,,,
2011-10-08,2011,R,,rutgers,pittsburgh,H,34,10,0,,,
2011-10-08,2011,R,,pittsburgh,rutgers,A,10,34,0,,,
2011-10-08,2011,R,,south-carolina,kentucky,H,54,3,0,18.0,,
2011-10-08,2011,R,,kentucky,south-carolina,A,3,54,0,,18.0,
2011-10-08,2011,R,,southern-mississippi,navy,A,63,35,0,,,
2011-10-08,2011,R,,navy,southern-mississippi,H,35,63,0,,,
2011-10-08,2011,R,,stanford,colorado,H,48,7,0,7.0,,
2011-10-08,2011,R,,colorado,stanford,A,7,48,0,,7.0,
2011-10-08,2011,R,,syracuse,tulane,A,37,34,0,,,
2011-10-08,2011,R,,tulane,syracuse,H,34,37,0,,,
2011-10-08,2011,R,,temple,ball-state,A,42,0,0,,,
2011-10-08,2011,R,,ball-state,temple,H,0,42,0,,,
2011-10-08,2011,R,,texas-a-m,texas-tech,A,45,40,0,24.0,,
2011-10-08,2011,R,,texas-tech,texas-a-m,H,40,45,0,,24.0,
2011-10-08,2011,R,,texas-christian,san-diego-state,A,27,14,0,,,
2011-10-08,2011,R,,san-diego-state,texas-christian,H,14,27,0,,,
2011-10-08,2011,R,,toledo,eastern-michigan,H,54,16,0,,,
2011-10-08,2011,R,,eastern-michigan,toledo,A,16,54,0,,,
2011-10-08,2011,R,,ucla,washington-state,H,28,25,0,,,
2011-10-08,2011,R,,washington-state,ucla,A,25,28,0,,,
2011-10-08,2011,R,,utah-state,wyoming,H,63,19,0,,,
2011-10-08,2011,R,,wyoming,utah-state,A,19,63,0,,,
2011-10-08,2011,R,,virginia-tech,miami-fl,H,38,35,0,21.0,,
2011-10-08,2011,R,,miami-fl,virginia-tech,A,35,38,0,,21.0,
2011-10-08,2011,R,,wake-forest,florida-state,H,35,30,0,,23.0,
2011-10-08,2011,R,,florida-state,wake-forest,A,30,35,0,23.0,,
2011-10-08,2011,R,,west-virginia,connecticut,H,43,16,0,16.0,,
2011-10-08,2011,R,,connecticut,west-virginia,A,16,43,0,,16.0,
2011-10-08,2011,R,,western-michigan,bowling-green,H,45,21,0,,,
2011-10-08,2011,R,,bowling-green,western-michigan,A,21,45,0,,,
2011-10-13,2011,R,,san-diego-state,air-force,A,41,27,0,,,
2011-10-13,2011,R,,air-force,san-diego-state,H,27,41,0,,,
2011-10-13,2011,R,,southern-california,california,A,30,9,0,,,
2011-10-13,2011,R,,california,southern-california,H,9,30,0,,,
2011-10-14,2011,R,,san-jose-state,hawaii,H,28,27,0,,,
2011-10-14,2011,R,,hawaii,san-jose-state,A,27,28,0,,,
2011-10-15,2011,R,,alabama,mississippi,A,52,7,0,2.0,,
2011-10-15,2011,R,,mississippi,alabama,H,7,52,0,,2.0,
2011-10-15,2011,R,,auburn,florida,H,17,6,0,24.0,,
2011-10-15,2011,R,,florida,auburn,A,6,17,0,,24.0,
2011-10-15,2011,R,,ball-state,ohio,A,23,20,0,,,
2011-10-15,2011,R,,ohio,ball-state,H,20,23,0,,,
2011-10-15,2011,R,,boise-state,colorado-state,A,63,13,0,5.0,,
2011-10-15,2011,R,,colorado-state,boise-state,H,13,63,0,,5.0,
2011-10-15,2011,R,,brigham-young,oregon-state,A,38,28,0,,,
2011-10-15,2011,R,,oregon-state,brigham-young,H,28,38,0,,,
2011-10-15,2011,R,,cincinnati,louisville,H,25,16,0,,,
2011-10-15,2011,R,,louisville,cincinnati,A,16,25,0,,,
2011-10-15,2011,R,,clemson,maryland,A,56,45,0,8.0,,
2011-10-15,2011,R,,maryland,clemson,H,45,56,0,,8.0,
2011-10-15,2011,R,,connecticut,south-florida,H,16,10,0,,,
2011-10-15,2011,R,,south-florida,connecticut,A,10,16,0,,,
2011-10-15,2011,R,,east-carolina,memphis,A,35,17,0,,,
2011-10-15,2011,R,,memphis,east-carolina,H,17,35,0,,,
2011-10-15,2011,R,,eastern-michigan,central-michigan,A,35,28,0,,,
