Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2017-09-02,2017,R,,marshall,miami-oh,H,31,26,0,,
2017-09-02,2017,R,,miami-oh,marshall,A,26,31,0,,
2017-09-02,2017,R,,maryland,texas,A,51,41,0,,23.0
2017-09-02,2017,R,,texas,maryland,H,41,51,0,23.0,
2017-09-02,2017,R,,miami-fl,bethune-cookman,H,41,13,0,18.0,
2017-09-02,2017,R,,bethune-cookman,miami-fl,A,13,41,0,,18.0
2017-09-02,2017,R,,michigan,florida,N,33,17,0,11.0,17.0
2017-09-02,2017,R,,florida,michigan,N,17,33,0,17.0,11.0
2017-09-02,2017,R,,michigan-state,bowling-green,H,35,10,0,,
2017-09-02,2017,R,,bowling-green,michigan-state,A,10,35,0,,
2017-09-02,2017,R,,mississippi,south-alabama,H,47,27,0,,
2017-09-02,2017,R,,south-alabama,mississippi,A,27,47,0,,
2017-09-02,2017,R,,mississippi-state,charleston-southern,H,49,0,0,,
2017-09-02,2017,R,,charleston-southern,mississippi-state,A,0,49,0,,
2017-09-02,2017,R,,missouri,missouri-state,H,72,43,0,,
2017-09-02,2017,R,,missouri-state,missouri,A,43,72,0,,
2017-09-02,2017,R,,nebraska,arkansas-state,H,43,36,0,,
2017-09-02,2017,R,,arkansas-state,nebraska,A,36,43,0,,
2017-09-02,2017,R,,new-mexico,abilene-christian,H,38,14,0,,
2017-09-02,2017,R,,abilene-christian,new-mexico,A,14,38,0,,
2017-09-02,2017,R,,north-texas,lamar,H,59,14,0,,
2017-09-02,2017,R,,lamar,north-texas,A,14,59,0,,
2017-09-02,2017,R,,northwestern,nevada,H,31,20,0,,
2017-09-02,2017,R,,nevada,northwestern,A,20,31,0,,
2017-09-02,2017,R,,notre-dame,temple,H,49,16,0,,
2017-09-02,2017,R,,temple,notre-dame,A,16,49,0,,
2017-09-02,2017,R,,ohio,hampton,H,59,0,0,,
2017-09-02,2017,R,,hampton,ohio,A,0,59,0,,
2017-09-02,2017,R,,oklahoma,texas-el-paso,H,56,7,0,7.0,
2017-09-02,2017,R,,texas-el-paso,oklahoma,A,7,56,0,,7.0
2017-09-02,2017,R,,old-dominion,albany,H,31,17,0,,
2017-09-02,2017,R,,albany,old-dominion,A,17,31,0,,
2017-09-02,2017,R,,oregon,southern-utah,H,77,21,0,,
2017-09-02,2017,R,,southern-utah,oregon,A,21,77,0,,
2017-09-02,2017,R,,oregon-state,portland-state,H,35,32,0,,
2017-09-02,2017,R,,portland-state,oregon-state,A,32,35,0,,
2017-09-02,2017,R,,penn-state,akron,H,52,0,0,6.0,
2017-09-02,2017,R,,akron,penn-state,A,0,52,0,,6.0
2017-09-02,2017,R,,pittsburgh,youngstown-state,H,28,21,0,,
2017-09-02,2017,R,,youngstown-state,pittsburgh,A,21,28,0,,
2017-09-02,2017,R,,san-diego-state,california-davis,H,38,17,0,,
2017-09-02,2017,R,,california-davis,san-diego-state,A,17,38,0,,
2017-09-02,2017,R,,san-jose-state,cal-poly,H,34,13,0,,
2017-09-02,2017,R,,cal-poly,san-jose-state,A,13,34,0,,
2017-09-02,2017,R,,south-carolina,north-carolina-state,N,35,28,0,,
2017-09-02,2017,R,,north-carolina-state,south-carolina,N,28,35,0,,
2017-09-02,2017,R,,south-florida,stony-brook,H,31,17,0,19.0,
2017-09-02,2017,R,,stony-brook,south-florida,A,17,31,0,,19.0
2017-09-02,2017,R,,southern-california,western-michigan,H,49,31,0,4.0,
2017-09-02,2017,R,,western-michigan,southern-california,A,31,49,0,,4.0
2017-09-02,2017,R,,southern-methodist,stephen-f-austin,H,58,14,0,,
2017-09-02,2017,R,,stephen-f-austin,southern-methodist,A,14,58,0,,
2017-09-02,2017,R,,texas-christian,jackson-state,H,63,0,0,,
2017-09-02,2017,R,,jackson-state,texas-christian,A,0,63,0,,
2017-09-02,2017,R,,texas-state,houston-baptist,H,20,11,0,,
2017-09-02,2017,R,,houston-baptist,texas-state,A,11,20,0,,
2017-09-02,2017,R,,texas-tech,eastern-washington,H,56,10,0,,
2017-09-02,2017,R,,eastern-washington,texas-tech,A,10,56,0,,
2017-09-02,2017,R,,tulane,grambling-state,H,43,14,0,,
2017-09-02,2017,R,,grambling-state,tulane,A,14,43,0,,
2017-09-02,2017,R,,vanderbilt,middle-tennessee-state,A,28,6,0,,
2017-09-02,2017,R,,middle-tennessee-state,vanderbilt,H,6,28,0,,
2017-09-02,2017,R,,virginia,william-mary,H,28,10,0,,
2017-09-02,2017,R,,william-mary,virginia,A,10,28,0,,
2017-09-02,2017,R,,washington-state,montana-state,H,31,0,0,24.0,
2017-09-02,2017,R,,montana-state,washington-state,A,0,31,0,,24.0
2017-09-02,2017,R,,western-kentucky,eastern-kentucky,H,31,17,0,,
2017-09-02,2017,R,,eastern-kentucky,western-kentucky,A,17,31,0,,
2017-09-03,2017,R,,ucla,texas-a-m,H,45,44,0,,
2017-09-03,2017,R,,texas-a-m,ucla,A,44,45,0,,
2017-09-03,2017,R,,virginia-tech,west-virginia,N,31,24,0,21.0,22.0
2017-09-03,2017,R,,west-virginia,virginia-tech,N,24,31,0,22.0,21.0
2017-09-04,2017,R,,tennessee,georgia-tech,N,42,41,0,25.0,
2017-09-04,2017,R,,georgia-tech,tennessee,N,41,42,0,,25.0
2017-09-07,2017,R,,utah-state,idaho-state,H,51,13,0,,
2017-09-07,2017,R,,idaho-state,utah-state,A,13,51,0,,
2017-09-08,2017,R,,florida-international,alcorn-state,N,17,10,0,,
2017-09-08,2017,R,,alcorn-state,florida-international,N,10,17,0,,
2017-09-08,2017,R,,oklahoma-state,south-alabama,A,44,7,0,11.0,
2017-09-08,2017,R,,south-alabama,oklahoma-state,H,7,44,0,,11.0
2017-09-08,2017,R,,purdue,ohio,H,44,21,0,,
2017-09-08,2017,R,,ohio,purdue,A,21,44,0,,
2017-09-09,2017,R,,akron,arkansas-pine-bluff,H,52,3,0,,
2017-09-09,2017,R,,arkansas-pine-bluff,akron,A,3,52,0,,
2017-09-09,2017,R,,alabama,fresno-state,H,41,10,0,1.0,
2017-09-09,2017,R,,fresno-state,alabama,A,10,41,0,,1.0
2017-09-09,2017,R,,appalachian-state,savannah-state,H,54,7,0,,
2017-09-09,2017,R,,savannah-state,appalachian-state,A,7,54,0,,
2017-09-09,2017,R,,army,buffalo,H,21,17,0,,
2017-09-09,2017,R,,buffalo,army,A,17,21,0,,
2017-09-09,2017,R,,ball-state,alabama-birmingham,H,51,31,0,,
2017-09-09,2017,R,,alabama-birmingham,ball-state,A,31,51,0,,
2017-09-09,2017,R,,california,weber-state,H,33,20,0,,
2017-09-09,2017,R,,weber-state,california,A,20,33,0,,
2017-09-09,2017,R,,central-michigan,kansas,A,45,27,0,,
2017-09-09,2017,R,,kansas,central-michigan,H,27,45,0,,
2017-09-09,2017,R,,clemson,auburn,H,14,6,0,3.0,13.0
2017-09-09,2017,R,,auburn,clemson,A,6,14,0,13.0,3.0
2017-09-09,2017,R,,colorado,texas-state,H,37,3,0,,
2017-09-09,2017,R,,texas-state,colorado,A,3,37,0,,
2017-09-09,2017,R,,colorado-state,abilene-christian,H,38,10,0,,
2017-09-09,2017,R,,abilene-christian,colorado-state,A,10,38,0,,
2017-09-09,2017,R,,duke,northwestern,H,41,17,0,,
2017-09-09,2017,R,,northwestern,duke,A,17,41,0,,
2017-09-09,2017,R,,eastern-michigan,rutgers,A,16,13,0,,
2017-09-09,2017,R,,rutgers,eastern-michigan,H,13,16,0,,
2017-09-09,2017,R,,georgia,notre-dame,A,20,19,0,15.0,24.0
2017-09-09,2017,R,,notre-dame,georgia,H,19,20,0,24.0,15.0
2017-09-09,2017,R,,georgia-tech,jacksonville-state,H,37,10,0,,
2017-09-09,2017,R,,jacksonville-state,georgia-tech,A,10,37,0,,
2017-09-09,2017,R,,houston,arizona,A,19,16,0,,
2017-09-09,2017,R,,arizona,houston,H,16,19,0,,
2017-09-09,2017,R,,illinois,western-kentucky,H,20,7,0,,
2017-09-09,2017,R,,western-kentucky,illinois,A,7,20,0,,
2017-09-09,2017,R,,indiana,virginia,A,34,17,0,,
2017-09-09,2017,R,,virginia,indiana,H,17,34,0,,
2017-09-09,2017,R,,iowa,iowa-state,A,44,41,0,,
2017-09-09,2017,R,,iowa-state,iowa,H,41,44,0,,
2017-09-09,2017,R,,kansas-state,charlotte,H,55,7,0,19.0,
2017-09-09,2017,R,,charlotte,kansas-state,A,7,55,0,,19.0
2017-09-09,2017,R,,kent-state,howard,H,38,31,0,,
2017-09-09,2017,R,,howard,kent-state,A,31,38,0,,
2017-09-09,2017,R,,kentucky,eastern-kentucky,H,27,16,0,,
2017-09-09,2017,R,,eastern-kentucky,kentucky,A,16,27,0,,
2017-09-09,2017,R,,louisiana-state,chattanooga,H,45,10,0,12.0,
2017-09-09,2017,R,,chattanooga,louisiana-state,A,10,45,0,,12.0
2017-09-09,2017,R,,louisville,north-carolina,A,47,35,0,17.0,
2017-09-09,2017,R,,north-carolina,louisville,H,35,47,0,,17.0
2017-09-09,2017,R,,maryland,towson,H,63,17,0,,
2017-09-09,2017,R,,towson,maryland,A,17,63,0,,
2017-09-09,2017,R,,miami-oh,austin-peay,H,31,10,0,,
2017-09-09,2017,R,,austin-peay,miami-oh,A,10,31,0,,
2017-09-09,2017,R,,michigan,cincinnati,H,36,14,0,8.0,
2017-09-09,2017,R,,cincinnati,michigan,A,14,36,0,,8.0
2017-09-09,2017,R,,michigan-state,western-michigan,H,28,14,0,,
2017-09-09,2017,R,,western-michigan,michigan-state,A,14,28,0,,
2017-09-09,2017,R,,middle-tennessee-state,syracuse,A,30,23,0,,
2017-09-09,2017,R,,syracuse,middle-tennessee-state,H,23,30,0,,
2017-09-09,2017,R,,minnesota,oregon-state,A,48,14,0,,
2017-09-09,2017,R,,oregon-state,minnesota,H,14,48,0,,
2017-09-09,2017,R,,mississippi,tennessee-martin,H,45,23,0,,
2017-09-09,2017,R,,tennessee-martin,mississippi,A,23,45,0,,
2017-09-09,2017,R,,mississippi-state,louisiana-tech,A,57,21,0,,
2017-09-09,2017,R,,louisiana-tech,mississippi-state,H,21,57,0,,
2017-09-09,2017,R,,navy,tulane,H,23,21,0,,
2017-09-09,2017,R,,tulane,navy,A,21,23,0,,
2017-09-09,2017,R,,nevada-las-vegas,idaho,A,44,16,0,,
2017-09-09,2017,R,,idaho,nevada-las-vegas,H,16,44,0,,
2017-09-09,2017,R,,new-hampshire,georgia-southern,N,22,12,0,,
2017-09-09,2017,R,,georgia-southern,new-hampshire,N,12,22,0,,
2017-09-09,2017,R,,new-mexico-state,new-mexico,A,30,28,0,,
2017-09-09,2017,R,,new-mexico,new-mexico-state,H,28,30,0,,
2017-09-09,2017,R,,north-carolina-state,marshall,H,37,20,0,,
2017-09-09,2017,R,,marshall,north-carolina-state,A,20,37,0,,
2017-09-09,2017,R,,northern-illinois,eastern-illinois,H,38,10,0,,
2017-09-09,2017,R,,eastern-illinois,northern-illinois,A,10,38,0,,
2017-09-09,2017,R,,oklahoma,ohio-state,A,31,16,0,5.0,2.0
2017-09-09,2017,R,,ohio-state,oklahoma,H,16,31,0,2.0,5.0
2017-09-09,2017,R,,old-dominion,massachusetts,A,17,7,0,,
2017-09-09,2017,R,,massachusetts,old-dominion,H,7,17,0,,
2017-09-09,2017,R,,oregon,nebraska,H,42,35,0,,
2017-09-09,2017,R,,nebraska,oregon,A,35,42,0,,
2017-09-09,2017,R,,penn-state,pittsburgh,H,33,14,0,4.0,
2017-09-09,2017,R,,pittsburgh,penn-state,A,14,33,0,,4.0
2017-09-09,2017,R,,rice,texas-el-paso,A,31,14,0,,
2017-09-09,2017,R,,texas-el-paso,rice,H,14,31,0,,
2017-09-09,2017,R,,san-diego-state,arizona-state,A,30,20,0,,
2017-09-09,2017,R,,arizona-state,san-diego-state,H,20,30,0,,
2017-09-09,2017,R,,south-carolina,missouri,A,31,13,0,,
2017-09-09,2017,R,,missouri,south-carolina,H,13,31,0,,
2017-09-09,2017,R,,south-dakota,bowling-green,A,35,27,0,,
2017-09-09,2017,R,,bowling-green,south-dakota,H,27,35,0,,
2017-09-09,2017,R,,southern-california,stanford,H,42,24,0,6.0,14.0
2017-09-09,2017,R,,stanford,southern-california,A,24,42,0,14.0,6.0
2017-09-09,2017,R,,southern-methodist,north-texas,H,54,32,0,,
2017-09-09,2017,R,,north-texas,southern-methodist,A,32,54,0,,
2017-09-09,2017,R,,southern-mississippi,southern,H,45,0,0,,
2017-09-09,2017,R,,southern,southern-mississippi,A,0,45,0,,
2017-09-09,2017,R,,temple,villanova,H,16,13,0,,
2017-09-09,2017,R,,villanova,temple,A,13,16,0,,
2017-09-09,2017,R,,tennessee,indiana-state,H,42,7,0,25.0,
2017-09-09,2017,R,,indiana-state,tennessee,A,7,42,0,,25.0
2017-09-09,2017,R,,texas,san-jose-state,H,56,0,0,,
2017-09-09,2017,R,,san-jose-state,texas,A,0,56,0,,
2017-09-09,2017,R,,texas-a-m,nicholls-state,H,24,14,0,,
2017-09-09,2017,R,,nicholls-state,texas-a-m,A,14,24,0,,
2017-09-09,2017,R,,texas-christian,arkansas,A,28,7,0,23.0,
2017-09-09,2017,R,,arkansas,texas-christian,H,7,28,0,,23.0
2017-09-09,2017,R,,texas-san-antonio,baylor,A,17,10,0,,
2017-09-09,2017,R,,baylor,texas-san-antonio,H,10,17,0,,
2017-09-09,2017,R,,toledo,nevada,A,37,24,0,,
2017-09-09,2017,R,,nevada,toledo,H,24,37,0,,
2017-09-09,2017,R,,troy,alabama-state,H,34,7,0,,
2017-09-09,2017,R,,alabama-state,troy,A,7,34,0,,
2017-09-09,2017,R,,tulsa,louisiana,H,66,42,0,,
2017-09-09,2017,R,,louisiana,tulsa,A,42,66,0,,
2017-09-09,2017,R,,ucla,hawaii,H,56,23,0,,
2017-09-09,2017,R,,hawaii,ucla,A,23,56,0,,
2017-09-09,2017,R,,utah,brigham-young,A,19,13,0,,
2017-09-09,2017,R,,brigham-young,utah,H,13,19,0,,
2017-09-09,2017,R,,vanderbilt,alabama-a-m,H,42,0,0,,
2017-09-09,2017,R,,alabama-a-m,vanderbilt,A,0,42,0,,
2017-09-09,2017,R,,virginia-tech,delaware,H,27,0,0,18.0,
2017-09-09,2017,R,,delaware,virginia-tech,A,0,27,0,,18.0
2017-09-09,2017,R,,wake-forest,boston-college,A,34,10,0,,
2017-09-09,2017,R,,boston-college,wake-forest,H,10,34,0,,
2017-09-09,2017,R,,washington,montana,H,63,7,0,7.0,
2017-09-09,2017,R,,montana,washington,A,7,63,0,,7.0
2017-09-09,2017,R,,washington-state,boise-state,H,47,44,0,20.0,
2017-09-09,2017,R,,boise-state,washington-state,A,44,47,0,,20.0
2017-09-09,2017,R,,west-virginia,east-carolina,H,56,20,0,,
2017-09-09,2017,R,,east-carolina,west-virginia,A,20,56,0,,
2017-09-09,2017,R,,wisconsin,florida-atlantic,H,31,14,0,9.0,
2017-09-09,2017,R,,florida-atlantic,wisconsin,A,14,31,0,,9.0
2017-09-09,2017,R,,wyoming,gardner-webb,H,27,0,0,,
2017-09-09,2017,R,,gardner-webb,wyoming,A,0,27,0,,
2017-09-14,2017,R,,boise-state,new-mexico,H,28,14,0,,
2017-09-14,2017,R,,new-mexico,boise-state,A,14,28,0,,
2017-09-15,2017,R,,arizona,texas-el-paso,A,63,16,0,,
2017-09-15,2017,R,,texas-el-paso,arizona,H,16,63,0,,
2017-09-15,2017,R,,south-florida,illinois,H,47,23,0,22.0,
2017-09-15,2017,R,,illinois,south-florida,A,23,47,0,,22.0
2017-09-15,2017,R,,temple,massachusetts,H,29,21,0,,
2017-09-15,2017,R,,massachusetts,temple,A,21,29,0,,
2017-09-16,2017,R,,alabama,colorado-state,H,41,23,0,1.0,
2017-09-16,2017,R,,colorado-state,alabama,A,23,41,0,,1.0
2017-09-16,2017,R,,alabama-birmingham,coastal-carolina,H,30,23,0,,
2017-09-16,2017,R,,coastal-carolina,alabama-birmingham,A,23,30,0,,
2017-09-16,2017,R,,appalachian-state,texas-state,A,20,13,0,,
2017-09-16,2017,R,,texas-state,appalachian-state,H,13,20,0,,
2017-09-16,2017,R,,arkansas-state,arkansas-pine-bluff,H,48,3,0,,
2017-09-16,2017,R,,arkansas-pine-bluff,arkansas-state,A,3,48,0,,
2017-09-16,2017,R,,auburn,mercer,H,24,10,0,15.0,
2017-09-16,2017,R,,mercer,auburn,A,10,24,0,,15.0
2017-09-16,2017,R,,ball-state,tennessee-tech,H,28,13,0,,
2017-09-16,2017,R,,tennessee-tech,ball-state,A,13,28,0,,
2017-09-16,2017,R,,buffalo,colgate,H,33,10,0,,
2017-09-16,2017,R,,colgate,buffalo,A,10,33,0,,
2017-09-16,2017,R,,california,mississippi,H,27,16,0,,
2017-09-16,2017,R,,mississippi,california,A,16,27,0,,
2017-09-16,2017,R,,cincinnati,miami-oh,A,21,17,0,,
2017-09-16,2017,R,,miami-oh,cincinnati,H,17,21,0,,
2017-09-16,2017,R,,clemson,louisville,A,47,21,0,3.0,14.0
2017-09-16,2017,R,,louisville,clemson,H,21,47,0,14.0,3.0
2017-09-16,2017,R,,colorado,northern-colorado,H,41,21,0,,
2017-09-16,2017,R,,northern-colorado,colorado,A,21,41,0,,
2017-09-16,2017,R,,duke,baylor,H,34,20,0,,
2017-09-16,2017,R,,baylor,duke,A,20,34,0,,
2017-09-16,2017,R,,florida,tennessee,H,26,20,0,24.0,23.0
2017-09-16,2017,R,,tennessee,florida,A,20,26,0,23.0,24.0
2017-09-16,2017,R,,florida-atlantic,bethune-cookman,H,45,0,0,,
2017-09-16,2017,R,,bethune-cookman,florida-atlantic,A,0,45,0,,
2017-09-16,2017,R,,georgia,samford,H,42,14,0,13.0,
2017-09-16,2017,R,,samford,georgia,A,14,42,0,,13.0
2017-09-16,2017,R,,houston,rice,H,38,3,0,,
2017-09-16,2017,R,,rice,houston,A,3,38,0,,
2017-09-16,2017,R,,idaho-state,nevada,A,30,28,0,,
2017-09-16,2017,R,,nevada,idaho-state,H,28,30,0,,
2017-09-16,2017,R,,iowa,north-texas,H,31,14,0,,
2017-09-16,2017,R,,north-texas,iowa,A,14,31,0,,
2017-09-16,2017,R,,iowa-state,akron,A,41,14,0,,
2017-09-16,2017,R,,akron,iowa-state,H,14,41,0,,
2017-09-16,2017,R,,kentucky,south-carolina,A,23,13,0,,
2017-09-16,2017,R,,south-carolina,kentucky,H,13,23,0,,
2017-09-16,2017,R,,liberty,indiana-state,H,42,41,0,,
2017-09-16,2017,R,,indiana-state,liberty,A,41,42,0,,
2017-09-16,2017,R,,louisiana-tech,western-kentucky,A,23,22,0,,
2017-09-16,2017,R,,western-kentucky,louisiana-tech,H,22,23,0,,
2017-09-16,2017,R,,marshall,kent-state,H,21,0,0,,
2017-09-16,2017,R,,kent-state,marshall,A,0,21,0,,
2017-09-16,2017,R,,memphis,ucla,H,48,45,0,,25.0
2017-09-16,2017,R,,ucla,memphis,A,45,48,0,25.0,
2017-09-16,2017,R,,michigan,air-force,H,29,13,0,7.0,
2017-09-16,2017,R,,air-force,michigan,A,13,29,0,,7.0
2017-09-16,2017,R,,minnesota,middle-tennessee-state,H,34,3,0,,
2017-09-16,2017,R,,middle-tennessee-state,minnesota,A,3,34,0,,
2017-09-16,2017,R,,mississippi-state,louisiana-state,H,37,7,0,,12.0
2017-09-16,2017,R,,louisiana-state,mississippi-state,A,7,37,0,12.0,
2017-09-16,2017,R,,north-carolina,old-dominion,A,53,23,0,,
2017-09-16,2017,R,,old-dominion,north-carolina,H,23,53,0,,
2017-09-16,2017,R,,north-carolina-a-t,charlotte,A,35,31,0,,
2017-09-16,2017,R,,charlotte,north-carolina-a-t,H,31,35,0,,
2017-09-16,2017,R,,north-carolina-state,furman,H,49,16,0,,
2017-09-16,2017,R,,furman,north-carolina-state,A,16,49,0,,
2017-09-16,2017,R,,northern-illinois,nebraska,A,21,17,0,,
2017-09-16,2017,R,,nebraska,northern-illinois,H,17,21,0,,
