Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2002-09-02,2002,R,,southern-california,auburn,H,24,17,0,20.0,,
2002-09-02,2002,R,,auburn,southern-california,A,17,24,0,,20.0,
2002-09-05,2002,R,,oregon-state,temple,A,35,3,0,,,
2002-09-05,2002,R,,temple,oregon-state,H,3,35,0,,,
2002-09-06,2002,R,,brigham-young,hawaii,H,35,32,0,,,
2002-09-06,2002,R,,hawaii,brigham-young,A,32,35,0,,,
2002-09-07,2002,R,,air-force,new-mexico,H,38,31,0,,,
2002-09-07,2002,R,,new-mexico,air-force,A,31,38,0,,,
2002-09-07,2002,R,,alabama-birmingham,troy,H,27,26,0,,,
2002-09-07,2002,R,,troy,alabama-birmingham,A,26,27,0,,,
2002-09-07,2002,R,,arizona-state,central-florida,H,46,13,0,,,
2002-09-07,2002,R,,central-florida,arizona-state,A,13,46,0,,,
2002-09-07,2002,R,,arkansas,boise-state,H,41,14,0,,,
2002-09-07,2002,R,,boise-state,arkansas,A,14,41,0,,,
2002-09-07,2002,R,,arkansas-state,tulsa,H,21,19,0,,,
2002-09-07,2002,R,,tulsa,arkansas-state,A,19,21,0,,,
2002-09-07,2002,R,,auburn,western-carolina,H,56,0,0,,,
2002-09-07,2002,R,,western-carolina,auburn,A,0,56,0,,,
2002-09-07,2002,R,,baylor,samford,H,50,12,0,,,
2002-09-07,2002,R,,samford,baylor,A,12,50,0,,,
2002-09-07,2002,R,,boston-college,stanford,H,34,27,0,,,
2002-09-07,2002,R,,stanford,boston-college,A,27,34,0,,,
2002-09-07,2002,R,,buffalo,rutgers,A,34,11,0,,,
2002-09-07,2002,R,,rutgers,buffalo,H,11,34,0,,,
2002-09-07,2002,R,,california,new-mexico-state,H,34,13,0,,,
2002-09-07,2002,R,,new-mexico-state,california,A,13,34,0,,,
2002-09-07,2002,R,,central-michigan,wyoming,H,32,20,0,,,
2002-09-07,2002,R,,wyoming,central-michigan,A,20,32,0,,,
2002-09-07,2002,R,,clemson,louisiana-tech,H,33,13,0,,,
2002-09-07,2002,R,,louisiana-tech,clemson,A,13,33,0,,,
2002-09-07,2002,R,,colorado,san-diego-state,H,34,14,0,17.0,,
2002-09-07,2002,R,,san-diego-state,colorado,A,14,34,0,,17.0,
2002-09-07,2002,R,,georgia-tech,connecticut,A,31,14,0,,,
2002-09-07,2002,R,,connecticut,georgia-tech,H,14,31,0,,,
2002-09-07,2002,R,,holy-cross,army,A,30,21,0,,,
2002-09-07,2002,R,,army,holy-cross,H,21,30,0,,,
2002-09-07,2002,R,,iowa,miami-oh,A,29,24,0,,,
2002-09-07,2002,R,,miami-oh,iowa,H,24,29,0,,,
2002-09-07,2002,R,,iowa-state,tennessee-tech,H,58,6,0,,,
2002-09-07,2002,R,,tennessee-tech,iowa-state,A,6,58,0,,,
2002-09-07,2002,R,,kansas-state,louisiana-monroe,H,68,0,0,,,
2002-09-07,2002,R,,louisiana-monroe,kansas-state,A,0,68,0,,,
2002-09-07,2002,R,,kentucky,texas-el-paso,H,77,17,0,,,
2002-09-07,2002,R,,texas-el-paso,kentucky,A,17,77,0,,,
2002-09-07,2002,R,,louisiana-state,citadel,H,35,10,0,24.0,,
2002-09-07,2002,R,,citadel,louisiana-state,A,10,35,0,,24.0,
2002-09-07,2002,R,,louisville,duke,A,40,3,0,,,
2002-09-07,2002,R,,duke,louisville,H,3,40,0,,,
2002-09-07,2002,R,,maryland,akron,H,44,14,0,,,
2002-09-07,2002,R,,akron,maryland,A,14,44,0,,,
2002-09-07,2002,R,,miami-fl,florida,A,41,16,0,1.0,6.0,
2002-09-07,2002,R,,florida,miami-fl,H,16,41,0,6.0,1.0,
2002-09-07,2002,R,,michigan,western-michigan,H,35,12,0,7.0,,
2002-09-07,2002,R,,western-michigan,michigan,A,12,35,0,,7.0,
2002-09-07,2002,R,,michigan-state,rice,H,27,10,0,15.0,,
2002-09-07,2002,R,,rice,michigan-state,A,10,27,0,,15.0,
2002-09-07,2002,R,,minnesota,louisiana,A,35,11,0,,,
2002-09-07,2002,R,,louisiana,minnesota,H,11,35,0,,,
2002-09-07,2002,R,,mississippi,memphis,H,38,16,0,,,
2002-09-07,2002,R,,memphis,mississippi,A,16,38,0,,,
2002-09-07,2002,R,,missouri,ball-state,H,41,6,0,,,
2002-09-07,2002,R,,ball-state,missouri,A,6,41,0,,,
2002-09-07,2002,R,,nebraska,utah-state,H,44,13,0,9.0,,
2002-09-07,2002,R,,utah-state,nebraska,A,13,44,0,,9.0,
2002-09-07,2002,R,,nevada-las-vegas,kansas,H,31,20,0,,,
2002-09-07,2002,R,,kansas,nevada-las-vegas,A,20,31,0,,,
2002-09-07,2002,R,,north-carolina,syracuse,A,30,22,0,,,
2002-09-07,2002,R,,syracuse,north-carolina,H,22,30,0,,,
2002-09-07,2002,R,,north-carolina-state,navy,A,65,19,0,21.0,,
2002-09-07,2002,R,,navy,north-carolina-state,H,19,65,0,,21.0,
2002-09-07,2002,R,,north-texas,nicholls-state,H,23,0,0,,,
2002-09-07,2002,R,,nicholls-state,north-texas,A,0,23,0,,,
2002-09-07,2002,R,,northeastern,ohio,A,31,0,0,,,
2002-09-07,2002,R,,ohio,northeastern,H,0,31,0,,,
2002-09-07,2002,R,,notre-dame,purdue,H,24,17,0,23.0,,
2002-09-07,2002,R,,purdue,notre-dame,A,17,24,0,,23.0,
2002-09-07,2002,R,,ohio-state,kent-state,H,51,17,0,8.0,,
2002-09-07,2002,R,,kent-state,ohio-state,A,17,51,0,,8.0,
2002-09-07,2002,R,,oklahoma,alabama,H,37,27,0,2.0,,
2002-09-07,2002,R,,alabama,oklahoma,A,27,37,0,,2.0,
2002-09-07,2002,R,,oklahoma-state,northern-iowa,H,45,10,0,,,
2002-09-07,2002,R,,northern-iowa,oklahoma-state,A,10,45,0,,,
2002-09-07,2002,R,,oregon,fresno-state,H,28,24,0,13.0,,
2002-09-07,2002,R,,fresno-state,oregon,A,24,28,0,,13.0,
2002-09-07,2002,R,,south-florida,northern-illinois,H,37,6,0,,,
2002-09-07,2002,R,,northern-illinois,south-florida,A,6,37,0,,,
2002-09-07,2002,R,,southern-mississippi,illinois,H,23,20,0,,,
2002-09-07,2002,R,,illinois,southern-mississippi,A,20,23,0,,,
2002-09-07,2002,R,,tennessee,middle-tennessee-state,H,26,3,0,4.0,,
2002-09-07,2002,R,,middle-tennessee-state,tennessee,A,3,26,0,,4.0,
2002-09-07,2002,R,,texas-a-m,pittsburgh,A,14,12,0,20.0,,
2002-09-07,2002,R,,pittsburgh,texas-a-m,H,12,14,0,,20.0,
2002-09-07,2002,R,,texas-christian,northwestern,A,48,24,0,,,
2002-09-07,2002,R,,northwestern,texas-christian,H,24,48,0,,,
2002-09-07,2002,R,,texas-tech,southern-methodist,A,24,14,0,,,
2002-09-07,2002,R,,southern-methodist,texas-tech,H,14,24,0,,,
2002-09-07,2002,R,,toledo,eastern-michigan,A,65,13,0,,,
2002-09-07,2002,R,,eastern-michigan,toledo,H,13,65,0,,,
2002-09-07,2002,R,,tulane,houston,A,34,13,0,,,
2002-09-07,2002,R,,houston,tulane,H,13,34,0,,,
2002-09-07,2002,R,,ucla,colorado-state,H,30,19,0,,19.0,
2002-09-07,2002,R,,colorado-state,ucla,A,19,30,0,19.0,,
2002-09-07,2002,R,,utah,indiana,H,40,13,0,,,
2002-09-07,2002,R,,indiana,utah,A,13,40,0,,,
2002-09-07,2002,R,,vanderbilt,furman,H,49,18,0,,,
2002-09-07,2002,R,,furman,vanderbilt,A,18,49,0,,,
2002-09-07,2002,R,,virginia,south-carolina,H,34,21,0,,22.0,
2002-09-07,2002,R,,south-carolina,virginia,A,21,34,0,22.0,,
2002-09-07,2002,R,,wake-forest,east-carolina,H,27,22,0,,,
2002-09-07,2002,R,,east-carolina,wake-forest,A,22,27,0,,,
2002-09-07,2002,R,,washington,san-jose-state,H,34,10,0,14.0,,
2002-09-07,2002,R,,san-jose-state,washington,A,10,34,0,,14.0,
2002-09-07,2002,R,,washington-state,idaho,H,49,14,0,11.0,,
2002-09-07,2002,R,,idaho,washington-state,A,14,49,0,,11.0,
2002-09-07,2002,R,,wisconsin,west-virginia,H,34,17,0,25.0,,
2002-09-07,2002,R,,west-virginia,wisconsin,A,17,34,0,,25.0,
2002-09-12,2002,R,,virginia-tech,marshall,H,47,21,0,11.0,16.0,
2002-09-12,2002,R,,marshall,virginia-tech,A,21,47,0,16.0,11.0,
2002-09-14,2002,R,,alabama,north-texas,H,33,7,0,,,
2002-09-14,2002,R,,north-texas,alabama,A,7,33,0,,,
2002-09-14,2002,R,,arizona,utah,H,23,17,0,,,
2002-09-14,2002,R,,utah,arizona,A,17,23,0,,,
2002-09-14,2002,R,,arizona-state,san-diego-state,A,39,28,0,,,
2002-09-14,2002,R,,san-diego-state,arizona-state,H,28,39,0,,,
2002-09-14,2002,R,,arkansas,south-florida,H,42,3,0,,,
2002-09-14,2002,R,,south-florida,arkansas,A,3,42,0,,,
2002-09-14,2002,R,,auburn,vanderbilt,H,31,6,0,,,
2002-09-14,2002,R,,vanderbilt,auburn,A,6,31,0,,,
2002-09-14,2002,R,,ball-state,indiana-state,H,23,21,0,,,
2002-09-14,2002,R,,indiana-state,ball-state,A,21,23,0,,,
2002-09-14,2002,R,,boise-state,wyoming,A,35,13,0,,,
2002-09-14,2002,R,,wyoming,boise-state,H,13,35,0,,,
2002-09-14,2002,R,,bowling-green,missouri,H,51,28,0,,,
2002-09-14,2002,R,,missouri,bowling-green,A,28,51,0,,,
2002-09-14,2002,R,,california,michigan-state,A,46,22,0,,15.0,
2002-09-14,2002,R,,michigan-state,california,H,22,46,0,15.0,,
2002-09-14,2002,R,,central-michigan,akron,A,24,17,0,,,
2002-09-14,2002,R,,akron,central-michigan,H,17,24,0,,,
2002-09-14,2002,R,,clemson,georgia-tech,H,24,19,0,,,
2002-09-14,2002,R,,georgia-tech,clemson,A,19,24,0,,,
2002-09-14,2002,R,,colorado-state,louisville,H,36,33,0,24.0,,
2002-09-14,2002,R,,louisville,colorado-state,A,33,36,0,,24.0,
2002-09-14,2002,R,,connecticut,buffalo,A,24,3,0,,,
2002-09-14,2002,R,,buffalo,connecticut,H,3,24,0,,,
2002-09-14,2002,R,,east-carolina,tulane,H,24,20,0,,,
2002-09-14,2002,R,,tulane,east-carolina,A,20,24,0,,,
2002-09-14,2002,R,,eastern-michigan,southeast-missouri-state,H,35,32,0,,,
2002-09-14,2002,R,,southeast-missouri-state,eastern-michigan,A,32,35,0,,,
2002-09-14,2002,R,,florida,ohio,H,34,6,0,12.0,,
2002-09-14,2002,R,,ohio,florida,A,6,34,0,,12.0,
2002-09-14,2002,R,,florida-state,maryland,A,37,10,0,5.0,,
2002-09-14,2002,R,,maryland,florida-state,H,10,37,0,,5.0,
2002-09-14,2002,R,,georgia,south-carolina,A,13,7,0,9.0,,
2002-09-14,2002,R,,south-carolina,georgia,H,7,13,0,,9.0,
2002-09-14,2002,R,,houston,louisiana,H,36,17,0,,,
2002-09-14,2002,R,,louisiana,houston,A,17,36,0,,,
2002-09-14,2002,R,,illinois,arkansas-state,H,59,7,0,,,
2002-09-14,2002,R,,arkansas-state,illinois,A,7,59,0,,,
2002-09-14,2002,R,,iowa-state,iowa,A,36,31,0,,,
2002-09-14,2002,R,,iowa,iowa-state,H,31,36,0,,,
2002-09-14,2002,R,,kansas,missouri-state,H,44,24,0,,,
2002-09-14,2002,R,,missouri-state,kansas,A,24,44,0,,,
2002-09-14,2002,R,,kansas-state,eastern-illinois,H,63,13,0,,,
2002-09-14,2002,R,,eastern-illinois,kansas-state,A,13,63,0,,,
2002-09-14,2002,R,,kent-state,cal-poly,H,37,34,0,,,
2002-09-14,2002,R,,cal-poly,kent-state,A,34,37,0,,,
2002-09-14,2002,R,,kentucky,indiana,H,27,17,0,,,
2002-09-14,2002,R,,indiana,kentucky,A,17,27,0,,,
2002-09-14,2002,R,,louisiana-state,miami-oh,H,33,7,0,25.0,,
2002-09-14,2002,R,,miami-oh,louisiana-state,A,7,33,0,,25.0,
2002-09-14,2002,R,,louisiana-tech,tulsa,H,53,9,0,,,
2002-09-14,2002,R,,tulsa,louisiana-tech,A,9,53,0,,,
2002-09-14,2002,R,,mcneese-state,louisiana-monroe,A,24,19,0,,,
2002-09-14,2002,R,,louisiana-monroe,mcneese-state,H,19,24,0,,,
2002-09-14,2002,R,,miami-fl,temple,A,44,21,0,1.0,,
2002-09-14,2002,R,,temple,miami-fl,H,21,44,0,,1.0,
2002-09-14,2002,R,,minnesota,toledo,H,31,21,0,,,
2002-09-14,2002,R,,toledo,minnesota,A,21,31,0,,,
2002-09-14,2002,R,,mississippi-state,jacksonville-state,H,51,13,0,,,
2002-09-14,2002,R,,jacksonville-state,mississippi-state,A,13,51,0,,,
2002-09-14,2002,R,,nevada,brigham-young,H,31,28,0,,,
2002-09-14,2002,R,,brigham-young,nevada,A,28,31,0,,,
2002-09-14,2002,R,,new-mexico,baylor,H,23,0,0,,,
2002-09-14,2002,R,,baylor,new-mexico,A,0,23,0,,,
2002-09-14,2002,R,,north-carolina-state,wake-forest,H,32,13,0,19.0,,
2002-09-14,2002,R,,wake-forest,north-carolina-state,A,13,32,0,,19.0,
2002-09-14,2002,R,,northwestern,duke,H,26,21,0,,,
2002-09-14,2002,R,,duke,northwestern,A,21,26,0,,,
2002-09-14,2002,R,,notre-dame,michigan,H,25,23,0,20.0,7.0,
2002-09-14,2002,R,,michigan,notre-dame,A,23,25,0,7.0,20.0,
2002-09-14,2002,R,,ohio-state,washington-state,H,25,7,0,6.0,10.0,
2002-09-14,2002,R,,washington-state,ohio-state,A,7,25,0,10.0,6.0,
2002-09-14,2002,R,,oklahoma,texas-el-paso,H,68,0,0,2.0,,
2002-09-14,2002,R,,texas-el-paso,oklahoma,A,0,68,0,,2.0,
2002-09-14,2002,R,,oregon,idaho,H,58,21,0,13.0,,
2002-09-14,2002,R,,idaho,oregon,A,21,58,0,,13.0,
2002-09-14,2002,R,,oregon-state,nevada-las-vegas,H,47,17,0,,,
2002-09-14,2002,R,,nevada-las-vegas,oregon-state,A,17,47,0,,,
2002-09-14,2002,R,,penn-state,nebraska,H,40,7,0,,8.0,
2002-09-14,2002,R,,nebraska,penn-state,A,7,40,0,8.0,,
2002-09-14,2002,R,,pittsburgh,alabama-birmingham,A,26,20,0,,,
2002-09-14,2002,R,,alabama-birmingham,pittsburgh,H,20,26,0,,,
2002-09-14,2002,R,,purdue,western-michigan,H,28,24,0,,,
2002-09-14,2002,R,,western-michigan,purdue,A,24,28,0,,,
2002-09-14,2002,R,,rutgers,army,H,44,0,0,,,
2002-09-14,2002,R,,army,rutgers,A,0,44,0,,,
2002-09-14,2002,R,,southern-california,colorado,A,40,3,0,17.0,18.0,
2002-09-14,2002,R,,colorado,southern-california,H,3,40,0,18.0,17.0,
2002-09-14,2002,R,,southern-mississippi,memphis,H,33,14,0,,,
2002-09-14,2002,R,,memphis,southern-mississippi,A,14,33,0,,,
2002-09-14,2002,R,,stanford,san-jose-state,H,63,26,0,,,
2002-09-14,2002,R,,san-jose-state,stanford,A,26,63,0,,,
2002-09-14,2002,R,,syracuse,rhode-island,H,63,17,0,,,
2002-09-14,2002,R,,rhode-island,syracuse,A,17,63,0,,,
2002-09-14,2002,R,,texas,north-carolina,A,52,21,0,3.0,,
2002-09-14,2002,R,,north-carolina,texas,H,21,52,0,,3.0,
2002-09-14,2002,R,,texas-christian,southern-methodist,H,17,6,0,,,
2002-09-14,2002,R,,southern-methodist,texas-christian,A,6,17,0,,,
2002-09-14,2002,R,,texas-tech,mississippi,H,42,28,0,,,
2002-09-14,2002,R,,mississippi,texas-tech,A,28,42,0,,,
2002-09-14,2002,R,,troy,southern-utah,H,40,15,0,,,
2002-09-14,2002,R,,southern-utah,troy,A,15,40,0,,,
2002-09-14,2002,R,,ucla,oklahoma-state,A,38,24,0,23.0,,
2002-09-14,2002,R,,oklahoma-state,ucla,H,24,38,0,,23.0,
2002-09-14,2002,R,,utah-state,idaho-state,H,38,33,0,,,
2002-09-14,2002,R,,idaho-state,utah-state,A,33,38,0,,,
2002-09-14,2002,R,,west-virginia,cincinnati,A,35,32,0,,,
2002-09-14,2002,R,,cincinnati,west-virginia,H,32,35,0,,,
2002-09-14,2002,R,,wisconsin,northern-illinois,H,24,21,0,22.0,,
2002-09-14,2002,R,,northern-illinois,wisconsin,A,21,24,0,,22.0,
2002-09-19,2002,R,,auburn,mississippi-state,A,42,14,0,,,
2002-09-19,2002,R,,mississippi-state,auburn,H,14,42,0,,,
2002-09-20,2002,R,,marshall,central-florida,H,26,21,0,,,
2002-09-20,2002,R,,central-florida,marshall,A,21,26,0,,,
2002-09-21,2002,R,,air-force,california,A,23,21,0,,23.0,
2002-09-21,2002,R,,california,air-force,H,21,23,0,23.0,,
2002-09-21,2002,R,,alabama,southern-mississippi,H,20,7,0,,,
