Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2021-09-04,2021,R,,eastern-illinois,south-carolina,A,0,46,0,,,
2021-09-04,2021,R,,southern-california,san-jose-state,H,30,7,0,15.0,,
2021-09-04,2021,R,,san-jose-state,southern-california,A,7,30,0,,15.0,
2021-09-04,2021,R,,southern-methodist,abilene-christian,H,56,9,0,,,
2021-09-04,2021,R,,abilene-christian,southern-methodist,A,9,56,0,,,
2021-09-04,2021,R,,syracuse,ohio,A,29,9,0,,,
2021-09-04,2021,R,,ohio,syracuse,H,9,29,0,,,
2021-09-04,2021,R,,texas,louisiana,H,38,18,0,21.0,23.0,
2021-09-04,2021,R,,louisiana,texas,A,18,38,0,23.0,21.0,
2021-09-04,2021,R,,texas-a-m,kent-state,H,41,10,0,6.0,,
2021-09-04,2021,R,,kent-state,texas-a-m,A,10,41,0,,6.0,
2021-09-04,2021,R,,texas-christian,duquesne,H,45,3,0,,,
2021-09-04,2021,R,,duquesne,texas-christian,A,3,45,0,,,
2021-09-04,2021,R,,texas-tech,houston,N,38,21,0,,,NRG Stadium - Houston Texas
2021-09-04,2021,R,,houston,texas-tech,N,21,38,0,,,NRG Stadium - Houston Texas
2021-09-04,2021,R,,texas-el-paso,bethune-cookman,H,38,28,0,,,
2021-09-04,2021,R,,bethune-cookman,texas-el-paso,A,28,38,0,,,
2021-09-04,2021,R,,texas-san-antonio,illinois,A,37,30,0,,,
2021-09-04,2021,R,,illinois,texas-san-antonio,H,30,37,0,,,
2021-09-04,2021,R,,toledo,norfolk-state,H,49,10,0,,,
2021-09-04,2021,R,,norfolk-state,toledo,A,10,49,0,,,
2021-09-04,2021,R,,troy,southern,H,55,3,0,,,
2021-09-04,2021,R,,southern,troy,A,3,55,0,,,
2021-09-04,2021,R,,ucla,louisiana-state,H,38,27,0,,16.0,
2021-09-04,2021,R,,louisiana-state,ucla,A,27,38,0,16.0,,
2021-09-04,2021,R,,utah-state,washington-state,A,26,23,0,,,
2021-09-04,2021,R,,washington-state,utah-state,H,23,26,0,,,
2021-09-04,2021,R,,virginia,william-mary,H,43,0,0,,,
2021-09-04,2021,R,,william-mary,virginia,A,0,43,0,,,
2021-09-04,2021,R,,wyoming,montana-state,H,19,16,0,,,
2021-09-04,2021,R,,montana-state,wyoming,A,16,19,0,,,
2021-09-05,2021,R,,notre-dame,florida-state,A,41,38,0,9.0,,
2021-09-05,2021,R,,florida-state,notre-dame,H,38,41,0,,9.0,
2021-09-06,2021,R,,mississippi,louisville,N,43,24,0,,,Mercedes-Benz Stadium - Atlanta Georgia
2021-09-06,2021,R,,louisville,mississippi,N,24,43,0,,,Mercedes-Benz Stadium - Atlanta Georgia
2021-09-10,2021,R,,boise-state,texas-el-paso,H,54,13,0,,,
2021-09-10,2021,R,,texas-el-paso,boise-state,A,13,54,0,,,
2021-09-10,2021,R,,coastal-carolina,kansas,H,49,22,0,17.0,,
2021-09-10,2021,R,,kansas,coastal-carolina,A,22,49,0,,17.0,
2021-09-10,2021,R,,duke,north-carolina-a-t,H,45,17,0,,,
2021-09-10,2021,R,,north-carolina-a-t,duke,A,17,45,0,,,
2021-09-10,2021,R,,utah-state,north-dakota,H,48,24,0,,,
2021-09-10,2021,R,,north-dakota,utah-state,A,24,48,0,,,
2021-09-11,2021,R,,air-force,navy,A,23,3,0,,,
2021-09-11,2021,R,,navy,air-force,H,3,23,0,,,
2021-09-11,2021,R,,alabama,mercer,H,48,14,0,1.0,,
2021-09-11,2021,R,,mercer,alabama,A,14,48,0,,1.0,
2021-09-11,2021,R,,arizona-state,nevada-las-vegas,H,37,10,0,23.0,,
2021-09-11,2021,R,,nevada-las-vegas,arizona-state,A,10,37,0,,23.0,
2021-09-11,2021,R,,arkansas,texas,H,40,21,0,,15.0,
2021-09-11,2021,R,,texas,arkansas,A,21,40,0,15.0,,
2021-09-11,2021,R,,army,western-kentucky,H,38,35,0,,,
2021-09-11,2021,R,,western-kentucky,army,A,35,38,0,,,
2021-09-11,2021,R,,auburn,alabama-state,H,62,0,0,25.0,,
2021-09-11,2021,R,,alabama-state,auburn,A,0,62,0,,25.0,
2021-09-11,2021,R,,baylor,texas-southern,H,66,7,0,,,
2021-09-11,2021,R,,texas-southern,baylor,A,7,66,0,,,
2021-09-11,2021,R,,boston-college,massachusetts,A,45,28,0,,,
2021-09-11,2021,R,,massachusetts,boston-college,H,28,45,0,,,
2021-09-11,2021,R,,brigham-young,utah,H,26,17,0,,21.0,
2021-09-11,2021,R,,utah,brigham-young,A,17,26,0,21.0,,
2021-09-11,2021,R,,central-florida,bethune-cookman,H,63,14,0,,,
2021-09-11,2021,R,,bethune-cookman,central-florida,A,14,63,0,,,
2021-09-11,2021,R,,central-michigan,robert-morris,H,45,0,0,,,
2021-09-11,2021,R,,robert-morris,central-michigan,A,0,45,0,,,
2021-09-11,2021,R,,charlotte,gardner-webb,H,38,10,0,,,
2021-09-11,2021,R,,gardner-webb,charlotte,A,10,38,0,,,
2021-09-11,2021,R,,cincinnati,murray-state,H,42,7,0,7.0,,
2021-09-11,2021,R,,murray-state,cincinnati,A,7,42,0,,7.0,
2021-09-11,2021,R,,clemson,south-carolina-state,H,49,3,0,6.0,,
2021-09-11,2021,R,,south-carolina-state,clemson,A,3,49,0,,6.0,
2021-09-11,2021,R,,duquesne,ohio,A,28,26,0,,,
2021-09-11,2021,R,,ohio,duquesne,H,26,28,0,,,
2021-09-11,2021,R,,florida,south-florida,A,42,20,0,13.0,,
2021-09-11,2021,R,,south-florida,florida,H,20,42,0,,13.0,
2021-09-11,2021,R,,florida-atlantic,georgia-southern,H,38,6,0,,,
2021-09-11,2021,R,,georgia-southern,florida-atlantic,A,6,38,0,,,
2021-09-11,2021,R,,fresno-state,cal-poly,H,63,10,0,,,
2021-09-11,2021,R,,cal-poly,fresno-state,A,10,63,0,,,
2021-09-11,2021,R,,georgia,alabama-birmingham,H,56,7,0,2.0,,
2021-09-11,2021,R,,alabama-birmingham,georgia,A,7,56,0,,2.0,
2021-09-11,2021,R,,georgia-tech,kennesaw-state,H,45,17,0,,,
2021-09-11,2021,R,,kennesaw-state,georgia-tech,A,17,45,0,,,
2021-09-11,2021,R,,houston,rice,A,44,7,0,,,
2021-09-11,2021,R,,rice,houston,H,7,44,0,,,
2021-09-11,2021,R,,indiana,idaho,H,56,14,0,,,
2021-09-11,2021,R,,idaho,indiana,A,14,56,0,,,
2021-09-11,2021,R,,iowa,iowa-state,A,27,17,0,10.0,9.0,
2021-09-11,2021,R,,iowa-state,iowa,H,17,27,0,9.0,10.0,
2021-09-11,2021,R,,jacksonville-state,florida-state,A,20,17,0,,,
2021-09-11,2021,R,,florida-state,jacksonville-state,H,17,20,0,,,
2021-09-11,2021,R,,kansas-state,southern-illinois,H,31,23,0,,,
2021-09-11,2021,R,,southern-illinois,kansas-state,A,23,31,0,,,
2021-09-11,2021,R,,kent-state,virginia-military-institute,H,60,10,0,,,
2021-09-11,2021,R,,virginia-military-institute,kent-state,A,10,60,0,,,
2021-09-11,2021,R,,kentucky,missouri,H,35,28,0,,,
2021-09-11,2021,R,,missouri,kentucky,A,28,35,0,,,
2021-09-11,2021,R,,liberty,troy,A,21,13,0,,,
2021-09-11,2021,R,,troy,liberty,H,13,21,0,,,
2021-09-11,2021,R,,louisiana,nicholls-state,H,27,24,0,,,
2021-09-11,2021,R,,nicholls-state,louisiana,A,24,27,0,,,
2021-09-11,2021,R,,louisiana-state,mcneese-state,H,34,7,0,,,
2021-09-11,2021,R,,mcneese-state,louisiana-state,A,7,34,0,,,
2021-09-11,2021,R,,louisiana-tech,southeastern-louisiana,H,45,42,0,,,
2021-09-11,2021,R,,southeastern-louisiana,louisiana-tech,A,42,45,0,,,
2021-09-11,2021,R,,louisville,eastern-kentucky,H,30,3,0,,,
2021-09-11,2021,R,,eastern-kentucky,louisville,A,3,30,0,,,
2021-09-11,2021,R,,marshall,north-carolina-central,H,44,10,0,,,
2021-09-11,2021,R,,north-carolina-central,marshall,A,10,44,0,,,
2021-09-11,2021,R,,maryland,howard,H,62,0,0,,,
2021-09-11,2021,R,,howard,maryland,A,0,62,0,,,
2021-09-11,2021,R,,memphis,arkansas-state,A,55,50,0,,,
2021-09-11,2021,R,,arkansas-state,memphis,H,50,55,0,,,
2021-09-11,2021,R,,miami-fl,appalachian-state,H,25,23,0,22.0,,
2021-09-11,2021,R,,appalachian-state,miami-fl,A,23,25,0,,22.0,
2021-09-11,2021,R,,michigan,washington,H,31,10,0,,,
2021-09-11,2021,R,,washington,michigan,A,10,31,0,,,
2021-09-11,2021,R,,michigan-state,youngstown-state,H,42,14,0,,,
2021-09-11,2021,R,,youngstown-state,michigan-state,A,14,42,0,,,
2021-09-11,2021,R,,minnesota,miami-oh,H,31,26,0,,,
2021-09-11,2021,R,,miami-oh,minnesota,A,26,31,0,,,
2021-09-11,2021,R,,mississippi,austin-peay,H,54,17,0,20.0,,
2021-09-11,2021,R,,austin-peay,mississippi,A,17,54,0,,20.0,
2021-09-11,2021,R,,mississippi-state,north-carolina-state,H,24,10,0,,,
2021-09-11,2021,R,,north-carolina-state,mississippi-state,A,10,24,0,,,
2021-09-11,2021,R,,nebraska,buffalo,H,28,3,0,,,
2021-09-11,2021,R,,buffalo,nebraska,A,3,28,0,,,
2021-09-11,2021,R,,nevada,idaho-state,H,49,10,0,,,
2021-09-11,2021,R,,idaho-state,nevada,A,10,49,0,,,
2021-09-11,2021,R,,new-mexico,new-mexico-state,H,34,25,0,,,
2021-09-11,2021,R,,new-mexico-state,new-mexico,A,25,34,0,,,
2021-09-11,2021,R,,north-carolina,georgia-state,H,59,17,0,24.0,,
2021-09-11,2021,R,,georgia-state,north-carolina,A,17,59,0,,24.0,
2021-09-11,2021,R,,northwestern,indiana-state,H,24,6,0,,,
2021-09-11,2021,R,,indiana-state,northwestern,A,6,24,0,,,
2021-09-11,2021,R,,notre-dame,toledo,H,32,29,0,8.0,,
2021-09-11,2021,R,,toledo,notre-dame,A,29,32,0,,8.0,
2021-09-11,2021,R,,oklahoma,western-carolina,H,76,0,0,4.0,,
2021-09-11,2021,R,,western-carolina,oklahoma,A,0,76,0,,4.0,
2021-09-11,2021,R,,oklahoma-state,tulsa,H,28,23,0,,,
2021-09-11,2021,R,,tulsa,oklahoma-state,A,23,28,0,,,
2021-09-11,2021,R,,old-dominion,hampton,H,47,7,0,,,
2021-09-11,2021,R,,hampton,old-dominion,A,7,47,0,,,
2021-09-11,2021,R,,oregon,ohio-state,A,35,28,0,12.0,3.0,
2021-09-11,2021,R,,ohio-state,oregon,H,28,35,0,3.0,12.0,
2021-09-11,2021,R,,oregon-state,hawaii,H,45,27,0,,,
2021-09-11,2021,R,,hawaii,oregon-state,A,27,45,0,,,
2021-09-11,2021,R,,penn-state,ball-state,H,44,13,0,11.0,,
2021-09-11,2021,R,,ball-state,penn-state,A,13,44,0,,11.0,
2021-09-11,2021,R,,pittsburgh,tennessee,A,41,34,0,,,
2021-09-11,2021,R,,tennessee,pittsburgh,H,34,41,0,,,
2021-09-11,2021,R,,purdue,connecticut,A,49,0,0,,,
2021-09-11,2021,R,,connecticut,purdue,H,0,49,0,,,
2021-09-11,2021,R,,rutgers,syracuse,A,17,7,0,,,
2021-09-11,2021,R,,syracuse,rutgers,H,7,17,0,,,
2021-09-11,2021,R,,san-diego-state,arizona,A,38,14,0,,,
2021-09-11,2021,R,,arizona,san-diego-state,H,14,38,0,,,
2021-09-11,2021,R,,south-alabama,bowling-green,A,22,19,0,,,
2021-09-11,2021,R,,bowling-green,south-alabama,H,19,22,0,,,
2021-09-11,2021,R,,south-carolina,east-carolina,A,20,17,0,,,
2021-09-11,2021,R,,east-carolina,south-carolina,H,17,20,0,,,
2021-09-11,2021,R,,southern-methodist,north-texas,H,35,12,0,,,
2021-09-11,2021,R,,north-texas,southern-methodist,A,12,35,0,,,
2021-09-11,2021,R,,southern-mississippi,grambling-state,H,37,0,0,,,
2021-09-11,2021,R,,grambling-state,southern-mississippi,A,0,37,0,,,
2021-09-11,2021,R,,stanford,southern-california,A,42,28,0,,14.0,
2021-09-11,2021,R,,southern-california,stanford,H,28,42,0,14.0,,
2021-09-11,2021,R,,temple,akron,A,45,24,0,,,
2021-09-11,2021,R,,akron,temple,H,24,45,0,,,
2021-09-11,2021,R,,texas-a-m,colorado,N,10,7,0,5.0,,Empower Field at Mile High - Denver Colorado
2021-09-11,2021,R,,colorado,texas-a-m,N,7,10,0,,5.0,Empower Field at Mile High - Denver Colorado
2021-09-11,2021,R,,texas-christian,california,H,34,32,0,,,
2021-09-11,2021,R,,california,texas-christian,A,32,34,0,,,
2021-09-11,2021,R,,texas-state,florida-international,A,23,17,0,,,
2021-09-11,2021,R,,florida-international,texas-state,H,17,23,0,,,
2021-09-11,2021,R,,texas-tech,stephen-f-austin,H,28,22,0,,,
2021-09-11,2021,R,,stephen-f-austin,texas-tech,A,22,28,0,,,
2021-09-11,2021,R,,texas-san-antonio,lamar,H,54,0,0,,,
2021-09-11,2021,R,,lamar,texas-san-antonio,A,0,54,0,,,
2021-09-11,2021,R,,tulane,morgan-state,H,69,20,0,,,
2021-09-11,2021,R,,morgan-state,tulane,A,20,69,0,,,
2021-09-11,2021,R,,vanderbilt,colorado-state,A,24,21,0,,,
2021-09-11,2021,R,,colorado-state,vanderbilt,H,21,24,0,,,
2021-09-11,2021,R,,virginia,illinois,H,42,14,0,,,
2021-09-11,2021,R,,illinois,virginia,A,14,42,0,,,
2021-09-11,2021,R,,virginia-tech,middle-tennessee-state,H,35,14,0,19.0,,
2021-09-11,2021,R,,middle-tennessee-state,virginia-tech,A,14,35,0,,19.0,
2021-09-11,2021,R,,wake-forest,norfolk-state,H,41,16,0,,,
2021-09-11,2021,R,,norfolk-state,wake-forest,A,16,41,0,,,
2021-09-11,2021,R,,washington-state,portland-state,H,44,24,0,,,
2021-09-11,2021,R,,portland-state,washington-state,A,24,44,0,,,
2021-09-11,2021,R,,west-virginia,long-island,H,66,0,0,,,
2021-09-11,2021,R,,long-island,west-virginia,A,0,66,0,,,
2021-09-11,2021,R,,western-michigan,illinois-state,H,28,0,0,,,
2021-09-11,2021,R,,illinois-state,western-michigan,A,0,28,0,,,
2021-09-11,2021,R,,wisconsin,eastern-michigan,H,34,7,0,18.0,,
2021-09-11,2021,R,,eastern-michigan,wisconsin,A,7,34,0,,18.0,
2021-09-11,2021,R,,wyoming,northern-illinois,A,50,43,0,,,
2021-09-11,2021,R,,northern-illinois,wyoming,H,43,50,0,,,
2021-09-16,2021,R,,louisiana,ohio,H,49,14,0,,,
2021-09-16,2021,R,,ohio,louisiana,A,14,49,0,,,
2021-09-17,2021,R,,louisville,central-florida,H,42,35,0,,,
2021-09-17,2021,R,,central-florida,louisville,A,35,42,0,,,
2021-09-17,2021,R,,maryland,illinois,A,20,17,0,,,
2021-09-17,2021,R,,illinois,maryland,H,17,20,0,,,
2021-09-18,2021,R,,akron,bryant,H,35,14,0,,,
2021-09-18,2021,R,,bryant,akron,A,14,35,0,,,
2021-09-18,2021,R,,alabama,florida,A,31,29,0,1.0,11.0,
2021-09-18,2021,R,,florida,alabama,H,29,31,0,11.0,1.0,
2021-09-18,2021,R,,alabama-birmingham,north-texas,A,40,6,0,,,
2021-09-18,2021,R,,north-texas,alabama-birmingham,H,6,40,0,,,
2021-09-18,2021,R,,appalachian-state,elon,H,44,10,0,,,
2021-09-18,2021,R,,elon,appalachian-state,A,10,44,0,,,
2021-09-18,2021,R,,arkansas,georgia-southern,H,45,10,0,20.0,,
2021-09-18,2021,R,,georgia-southern,arkansas,A,10,45,0,,20.0,
2021-09-18,2021,R,,army,connecticut,H,52,21,0,,,
2021-09-18,2021,R,,connecticut,army,A,21,52,0,,,
2021-09-18,2021,R,,baylor,kansas,A,45,7,0,,,
2021-09-18,2021,R,,kansas,baylor,H,7,45,0,,,
2021-09-18,2021,R,,boston-college,temple,A,28,3,0,,,
2021-09-18,2021,R,,temple,boston-college,H,3,28,0,,,
2021-09-18,2021,R,,bowling-green,murray-state,H,27,10,0,,,
2021-09-18,2021,R,,murray-state,bowling-green,A,10,27,0,,,
2021-09-18,2021,R,,brigham-young,arizona-state,H,27,17,0,23.0,19.0,
2021-09-18,2021,R,,arizona-state,brigham-young,A,17,27,0,19.0,23.0,
2021-09-18,2021,R,,california,sacramento-state,H,42,30,0,,,
2021-09-18,2021,R,,sacramento-state,california,A,30,42,0,,,
2021-09-18,2021,R,,cincinnati,indiana,A,38,24,0,8.0,,
2021-09-18,2021,R,,indiana,cincinnati,H,24,38,0,,8.0,
2021-09-18,2021,R,,clemson,georgia-tech,H,14,8,0,6.0,,
2021-09-18,2021,R,,georgia-tech,clemson,A,8,14,0,,6.0,
2021-09-18,2021,R,,coastal-carolina,buffalo,A,28,25,0,16.0,,
2021-09-18,2021,R,,buffalo,coastal-carolina,H,25,28,0,,16.0,
