Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank,Notes
2012-09-08,2012,R,,boston-college,maine,H,34,3,0,,,
2012-09-08,2012,R,,maine,boston-college,A,3,34,0,,,
2012-09-08,2012,R,,bowling-green,idaho,H,21,13,0,,,
2012-09-08,2012,R,,idaho,bowling-green,A,13,21,0,,,
2012-09-08,2012,R,,brigham-young,weber-state,H,45,13,0,,,
2012-09-08,2012,R,,weber-state,brigham-young,A,13,45,0,,,
2012-09-08,2012,R,,buffalo,morgan-state,H,56,34,0,,,
2012-09-08,2012,R,,morgan-state,buffalo,A,34,56,0,,,
2012-09-08,2012,R,,california,southern-utah,H,50,31,0,,,
2012-09-08,2012,R,,southern-utah,california,A,31,50,0,,,
2012-09-08,2012,R,,clemson,ball-state,H,52,27,0,12.0,,
2012-09-08,2012,R,,ball-state,clemson,A,27,52,0,,12.0,
2012-09-08,2012,R,,florida,texas-a-m,A,20,17,0,24.0,,
2012-09-08,2012,R,,texas-a-m,florida,H,17,20,0,,24.0,
2012-09-08,2012,R,,florida-international,akron,H,41,38,0,,,
2012-09-08,2012,R,,akron,florida-international,A,38,41,0,,,
2012-09-08,2012,R,,florida-state,savannah-state,H,55,0,0,6.0,,
2012-09-08,2012,R,,savannah-state,florida-state,A,0,55,0,,6.0,
2012-09-08,2012,R,,georgia,missouri,A,41,20,0,7.0,,
2012-09-08,2012,R,,missouri,georgia,H,20,41,0,,7.0,
2012-09-08,2012,R,,georgia-tech,presbyterian,H,59,3,0,,,
2012-09-08,2012,R,,presbyterian,georgia-tech,A,3,59,0,,,
2012-09-08,2012,R,,illinois-state,eastern-michigan,A,31,14,0,,,
2012-09-08,2012,R,,eastern-michigan,illinois-state,H,14,31,0,,,
2012-09-08,2012,R,,indiana,massachusetts,A,45,6,0,,,
2012-09-08,2012,R,,massachusetts,indiana,H,6,45,0,,,
2012-09-08,2012,R,,iowa-state,iowa,A,9,6,0,,,
2012-09-08,2012,R,,iowa,iowa-state,H,6,9,0,,,
2012-09-08,2012,R,,kansas-state,miami-fl,H,52,13,0,21.0,,
2012-09-08,2012,R,,miami-fl,kansas-state,A,13,52,0,,21.0,
2012-09-08,2012,R,,kentucky,kent-state,H,47,14,0,,,
2012-09-08,2012,R,,kent-state,kentucky,A,14,47,0,,,
2012-09-08,2012,R,,louisiana,troy,A,37,24,0,,,
2012-09-08,2012,R,,troy,louisiana,H,24,37,0,,,
2012-09-08,2012,R,,louisiana-state,washington,H,41,3,0,3.0,,
2012-09-08,2012,R,,washington,louisiana-state,A,3,41,0,,3.0,
2012-09-08,2012,R,,louisiana-tech,houston,A,56,49,0,,,
2012-09-08,2012,R,,houston,louisiana-tech,H,49,56,0,,,
2012-09-08,2012,R,,louisiana-monroe,arkansas,A,34,31,0,,8.0,
2012-09-08,2012,R,,arkansas,louisiana-monroe,H,31,34,0,8.0,,
2012-09-08,2012,R,,louisville,missouri-state,H,35,7,0,23.0,,
2012-09-08,2012,R,,missouri-state,louisville,A,7,35,0,,23.0,
2012-09-08,2012,R,,marshall,western-carolina,H,52,24,0,,,
2012-09-08,2012,R,,western-carolina,marshall,A,24,52,0,,,
2012-09-08,2012,R,,maryland,temple,A,36,27,0,,,
2012-09-08,2012,R,,temple,maryland,H,27,36,0,,,
2012-09-08,2012,R,,miami-oh,southern-illinois,H,30,14,0,,,
2012-09-08,2012,R,,southern-illinois,miami-oh,A,14,30,0,,,
2012-09-08,2012,R,,michigan,air-force,H,31,25,0,19.0,,
2012-09-08,2012,R,,air-force,michigan,A,25,31,0,,19.0,
2012-09-08,2012,R,,michigan-state,central-michigan,A,41,7,0,11.0,,
2012-09-08,2012,R,,central-michigan,michigan-state,H,7,41,0,,11.0,
2012-09-08,2012,R,,middle-tennessee-state,florida-atlantic,H,31,17,0,,,
2012-09-08,2012,R,,florida-atlantic,middle-tennessee-state,A,17,31,0,,,
2012-09-08,2012,R,,minnesota,new-hampshire,H,44,7,0,,,
2012-09-08,2012,R,,new-hampshire,minnesota,A,7,44,0,,,
2012-09-08,2012,R,,mississippi,texas-el-paso,H,28,10,0,,,
2012-09-08,2012,R,,texas-el-paso,mississippi,A,10,28,0,,,
2012-09-08,2012,R,,mississippi-state,auburn,H,28,10,0,,,
2012-09-08,2012,R,,auburn,mississippi-state,A,10,28,0,,,
2012-09-08,2012,R,,north-carolina-state,connecticut,A,10,7,0,,,
2012-09-08,2012,R,,connecticut,north-carolina-state,H,7,10,0,,,
2012-09-08,2012,R,,north-dakota-state,colorado-state,A,22,7,0,,,
2012-09-08,2012,R,,colorado-state,north-dakota-state,H,7,22,0,,,
2012-09-08,2012,R,,north-texas,texas-southern,H,34,7,0,,,
2012-09-08,2012,R,,texas-southern,north-texas,A,7,34,0,,,
2012-09-08,2012,R,,northern-arizona,nevada-las-vegas,A,17,14,0,,,
2012-09-08,2012,R,,nevada-las-vegas,northern-arizona,H,14,17,0,,,
2012-09-08,2012,R,,northern-illinois,tennessee-martin,H,35,7,0,,,
2012-09-08,2012,R,,tennessee-martin,northern-illinois,A,7,35,0,,,
2012-09-08,2012,R,,northwestern,vanderbilt,H,23,13,0,,,
2012-09-08,2012,R,,vanderbilt,northwestern,A,13,23,0,,,
2012-09-08,2012,R,,notre-dame,purdue,H,20,17,0,22.0,,
2012-09-08,2012,R,,purdue,notre-dame,A,17,20,0,,22.0,
2012-09-08,2012,R,,ohio,new-mexico-state,H,51,24,0,,,
2012-09-08,2012,R,,new-mexico-state,ohio,A,24,51,0,,,
2012-09-08,2012,R,,ohio-state,central-florida,H,31,16,0,14.0,,
2012-09-08,2012,R,,central-florida,ohio-state,A,16,31,0,,14.0,
2012-09-08,2012,R,,oklahoma,florida-a-m,H,69,13,0,5.0,,
2012-09-08,2012,R,,florida-a-m,oklahoma,A,13,69,0,,5.0,
2012-09-08,2012,R,,oregon,fresno-state,H,42,25,0,4.0,,
2012-09-08,2012,R,,fresno-state,oregon,A,25,42,0,,4.0,
2012-09-08,2012,R,,oregon-state,wisconsin,H,10,7,0,,13.0,
2012-09-08,2012,R,,wisconsin,oregon-state,A,7,10,0,13.0,,
2012-09-08,2012,R,,rice,kansas,A,25,24,0,,,
2012-09-08,2012,R,,kansas,rice,H,24,25,0,,,
2012-09-08,2012,R,,rutgers,howard,H,26,0,0,,,
2012-09-08,2012,R,,howard,rutgers,A,0,26,0,,,
2012-09-08,2012,R,,sacramento-state,colorado,A,30,28,0,,,
2012-09-08,2012,R,,colorado,sacramento-state,H,28,30,0,,,
2012-09-08,2012,R,,san-diego-state,army,H,42,7,0,,,
2012-09-08,2012,R,,army,san-diego-state,A,7,42,0,,,
2012-09-08,2012,R,,san-jose-state,california-davis,H,45,13,0,,,
2012-09-08,2012,R,,california-davis,san-jose-state,A,13,45,0,,,
2012-09-08,2012,R,,south-alabama,nicholls-state,H,9,3,0,,,
2012-09-08,2012,R,,nicholls-state,south-alabama,A,3,9,0,,,
2012-09-08,2012,R,,south-carolina,east-carolina,H,48,10,0,9.0,,
2012-09-08,2012,R,,east-carolina,south-carolina,A,10,48,0,,9.0,
2012-09-08,2012,R,,south-florida,nevada,A,32,31,0,,,
2012-09-08,2012,R,,nevada,south-florida,H,31,32,0,,,
2012-09-08,2012,R,,southern-california,syracuse,A,42,29,0,2.0,,
2012-09-08,2012,R,,syracuse,southern-california,H,29,42,0,,2.0,
2012-09-08,2012,R,,southern-methodist,stephen-f-austin,H,52,0,0,,,
2012-09-08,2012,R,,stephen-f-austin,southern-methodist,A,0,52,0,,,
2012-09-08,2012,R,,stanford,duke,H,50,13,0,25.0,,
2012-09-08,2012,R,,duke,stanford,A,13,50,0,,25.0,
2012-09-08,2012,R,,tennessee,georgia-state,H,51,13,0,,,
2012-09-08,2012,R,,georgia-state,tennessee,A,13,51,0,,,
2012-09-08,2012,R,,texas,new-mexico,H,45,0,0,17.0,,
2012-09-08,2012,R,,new-mexico,texas,A,0,45,0,,17.0,
2012-09-08,2012,R,,texas-christian,grambling-state,H,56,0,0,20.0,,
2012-09-08,2012,R,,grambling-state,texas-christian,A,0,56,0,,20.0,
2012-09-08,2012,R,,texas-tech,texas-state,A,58,10,0,,,
2012-09-08,2012,R,,texas-state,texas-tech,H,10,58,0,,,
2012-09-08,2012,R,,texas-san-antonio,texas-a-m-commerce,H,27,16,0,,,
2012-09-08,2012,R,,texas-a-m-commerce,texas-san-antonio,A,16,27,0,,,
2012-09-08,2012,R,,toledo,wyoming,A,34,31,0,,,
2012-09-08,2012,R,,wyoming,toledo,H,31,34,0,,,
2012-09-08,2012,R,,tulsa,tulane,H,45,10,0,,,
2012-09-08,2012,R,,tulane,tulsa,A,10,45,0,,,
2012-09-08,2012,R,,ucla,nebraska,H,36,30,0,,16.0,
2012-09-08,2012,R,,nebraska,ucla,A,30,36,0,16.0,,
2012-09-08,2012,R,,virginia,penn-state,H,17,16,0,,,
2012-09-08,2012,R,,penn-state,virginia,A,16,17,0,,,
2012-09-08,2012,R,,virginia-tech,austin-peay,H,42,7,0,15.0,,
2012-09-08,2012,R,,austin-peay,virginia-tech,A,7,42,0,,15.0,
2012-09-08,2012,R,,wake-forest,north-carolina,H,28,27,0,,,
2012-09-08,2012,R,,north-carolina,wake-forest,A,27,28,0,,,
2012-09-08,2012,R,,washington-state,eastern-washington,H,24,20,0,,,
2012-09-08,2012,R,,eastern-washington,washington-state,A,20,24,0,,,
2012-09-08,2012,R,,western-michigan,eastern-illinois,H,52,21,0,,,
2012-09-08,2012,R,,eastern-illinois,western-michigan,A,21,52,0,,,
2012-09-13,2012,R,,rutgers,south-florida,A,23,13,0,,,
2012-09-13,2012,R,,south-florida,rutgers,H,13,23,0,,,
2012-09-14,2012,R,,washington-state,nevada-las-vegas,A,35,27,0,,,
2012-09-14,2012,R,,nevada-las-vegas,washington-state,H,27,35,0,,,
2012-09-15,2012,R,,akron,morgan-state,H,66,6,0,,,
2012-09-15,2012,R,,morgan-state,akron,A,6,66,0,,,
2012-09-15,2012,R,,alabama,arkansas,A,52,0,0,1.0,,
2012-09-15,2012,R,,arkansas,alabama,H,0,52,0,,1.0,
2012-09-15,2012,R,,arizona,south-carolina-state,H,56,0,0,24.0,,
2012-09-15,2012,R,,south-carolina-state,arizona,A,0,56,0,,24.0,
2012-09-15,2012,R,,auburn,louisiana-monroe,H,31,28,0,,,
2012-09-15,2012,R,,louisiana-monroe,auburn,A,28,31,0,,,
2012-09-15,2012,R,,ball-state,indiana,A,41,39,0,,,
2012-09-15,2012,R,,indiana,ball-state,H,39,41,0,,,
2012-09-15,2012,R,,baylor,sam-houston,H,48,23,0,,,
2012-09-15,2012,R,,sam-houston,baylor,A,23,48,0,,,
2012-09-15,2012,R,,boise-state,miami-oh,H,39,12,0,,,
2012-09-15,2012,R,,miami-oh,boise-state,A,12,39,0,,,
2012-09-15,2012,R,,cal-poly,wyoming,A,24,22,0,,,
2012-09-15,2012,R,,wyoming,cal-poly,H,22,24,0,,,
2012-09-15,2012,R,,central-florida,florida-international,H,33,20,0,,,
2012-09-15,2012,R,,florida-international,central-florida,A,20,33,0,,,
2012-09-15,2012,R,,cincinnati,delaware-state,H,23,7,0,,,
2012-09-15,2012,R,,delaware-state,cincinnati,A,7,23,0,,,
2012-09-15,2012,R,,clemson,furman,H,41,7,0,11.0,,
2012-09-15,2012,R,,furman,clemson,A,7,41,0,,11.0,
2012-09-15,2012,R,,connecticut,maryland,A,24,21,0,,,
2012-09-15,2012,R,,maryland,connecticut,H,21,24,0,,,
2012-09-15,2012,R,,duke,north-carolina-central,H,54,17,0,,,
2012-09-15,2012,R,,north-carolina-central,duke,A,17,54,0,,,
2012-09-15,2012,R,,east-carolina,southern-mississippi,A,24,14,0,,,
2012-09-15,2012,R,,southern-mississippi,east-carolina,H,14,24,0,,,
2012-09-15,2012,R,,florida,tennessee,A,37,20,0,18.0,23.0,
2012-09-15,2012,R,,tennessee,florida,H,20,37,0,23.0,18.0,
2012-09-15,2012,R,,florida-state,wake-forest,H,52,0,0,5.0,,
2012-09-15,2012,R,,wake-forest,florida-state,A,0,52,0,,5.0,
2012-09-15,2012,R,,fresno-state,colorado,H,69,14,0,,,
2012-09-15,2012,R,,colorado,fresno-state,A,14,69,0,,,
2012-09-15,2012,R,,georgia,florida-atlantic,H,56,20,0,7.0,,
2012-09-15,2012,R,,florida-atlantic,georgia,A,20,56,0,,7.0,
2012-09-15,2012,R,,georgia-tech,virginia,H,56,20,0,,,
2012-09-15,2012,R,,virginia,georgia-tech,A,20,56,0,,,
2012-09-15,2012,R,,hawaii,lamar,H,54,2,0,,,
2012-09-15,2012,R,,lamar,hawaii,A,2,54,0,,,
2012-09-15,2012,R,,illinois,charleston-southern,H,44,0,0,,,
2012-09-15,2012,R,,charleston-southern,illinois,A,0,44,0,,,
2012-09-15,2012,R,,iowa,northern-iowa,H,27,16,0,,,
2012-09-15,2012,R,,northern-iowa,iowa,A,16,27,0,,,
2012-09-15,2012,R,,iowa-state,western-illinois,H,37,3,0,,,
2012-09-15,2012,R,,western-illinois,iowa-state,A,3,37,0,,,
2012-09-15,2012,R,,kansas-state,north-texas,H,35,21,0,15.0,,
2012-09-15,2012,R,,north-texas,kansas-state,A,21,35,0,,15.0,
2012-09-15,2012,R,,louisiana-state,idaho,H,63,14,0,3.0,,
2012-09-15,2012,R,,idaho,louisiana-state,A,14,63,0,,3.0,
2012-09-15,2012,R,,louisiana-tech,rice,H,56,37,0,,,
2012-09-15,2012,R,,rice,louisiana-tech,A,37,56,0,,,
2012-09-15,2012,R,,louisville,north-carolina,H,39,34,0,19.0,,
2012-09-15,2012,R,,north-carolina,louisville,A,34,39,0,,19.0,
2012-09-15,2012,R,,miami-fl,bethune-cookman,H,38,10,0,,,
2012-09-15,2012,R,,bethune-cookman,miami-fl,A,10,38,0,,,
2012-09-15,2012,R,,michigan,massachusetts,H,63,13,0,17.0,,
2012-09-15,2012,R,,massachusetts,michigan,A,13,63,0,,17.0,
2012-09-15,2012,R,,middle-tennessee-state,memphis,A,48,30,0,,,
2012-09-15,2012,R,,memphis,middle-tennessee-state,H,30,48,0,,,
2012-09-15,2012,R,,minnesota,western-michigan,H,28,23,0,,,
2012-09-15,2012,R,,western-michigan,minnesota,A,23,28,0,,,
2012-09-15,2012,R,,mississippi-state,troy,A,30,24,0,,,
2012-09-15,2012,R,,troy,mississippi-state,H,24,30,0,,,
2012-09-15,2012,R,,missouri,arizona-state,H,24,20,0,,,
2012-09-15,2012,R,,arizona-state,missouri,A,20,24,0,,,
2012-09-15,2012,R,,nebraska,arkansas-state,H,42,13,0,,,
2012-09-15,2012,R,,arkansas-state,nebraska,A,13,42,0,,,
2012-09-15,2012,R,,nevada,northwestern-state,H,45,34,0,,,
2012-09-15,2012,R,,northwestern-state,nevada,A,34,45,0,,,
2012-09-15,2012,R,,north-carolina-state,south-alabama,H,31,7,0,,,
2012-09-15,2012,R,,south-alabama,north-carolina-state,A,7,31,0,,,
2012-09-15,2012,R,,northern-illinois,army,A,41,40,0,,,
2012-09-15,2012,R,,army,northern-illinois,H,40,41,0,,,
2012-09-15,2012,R,,northwestern,boston-college,H,22,13,0,,,
2012-09-15,2012,R,,boston-college,northwestern,A,13,22,0,,,
2012-09-15,2012,R,,notre-dame,michigan-state,A,20,3,0,20.0,10.0,
2012-09-15,2012,R,,michigan-state,notre-dame,H,3,20,0,10.0,20.0,
2012-09-15,2012,R,,ohio,marshall,A,27,24,0,,,
2012-09-15,2012,R,,marshall,ohio,H,24,27,0,,,
2012-09-15,2012,R,,ohio-state,california,H,35,28,0,12.0,,
2012-09-15,2012,R,,california,ohio-state,A,28,35,0,,12.0,
2012-09-15,2012,R,,oklahoma-state,louisiana,H,65,24,0,,,
2012-09-15,2012,R,,louisiana,oklahoma-state,A,24,65,0,,,
2012-09-15,2012,R,,oregon,tennessee-tech,H,63,14,0,4.0,,
