Date,Season,Type,Round,Team,Opp,HomeAway,PointsFor,PointsAgainst,OT,TeamAPRank,OppAPRank
2005-09-10,2005,R,,central-michigan,miami-oh,A,38,37,0,,
2005-09-10,2005,R,,miami-oh,central-michigan,H,37,38,0,,
2005-09-10,2005,R,,clemson,maryland,A,28,24,0,25.0,
2005-09-10,2005,R,,maryland,clemson,H,24,28,0,,25.0
2005-09-10,2005,R,,colorado,new-mexico-state,H,39,0,0,,
2005-09-10,2005,R,,new-mexico-state,colorado,A,0,39,0,,
2005-09-10,2005,R,,connecticut,liberty,H,59,0,0,,
2005-09-10,2005,R,,liberty,connecticut,A,0,59,0,,
2005-09-10,2005,R,,eastern-michigan,louisiana,H,31,10,0,,
2005-09-10,2005,R,,louisiana,eastern-michigan,A,10,31,0,,
2005-09-10,2005,R,,florida,louisiana-tech,H,41,3,0,10.0,
2005-09-10,2005,R,,louisiana-tech,florida,A,3,41,0,,10.0
2005-09-10,2005,R,,florida-state,citadel,H,62,10,0,11.0,
2005-09-10,2005,R,,citadel,florida-state,A,10,62,0,,11.0
2005-09-10,2005,R,,fresno-state,weber-state,H,55,17,0,24.0,
2005-09-10,2005,R,,weber-state,fresno-state,A,17,55,0,,24.0
2005-09-10,2005,R,,georgia,south-carolina,H,17,15,0,9.0,
2005-09-10,2005,R,,south-carolina,georgia,A,15,17,0,,9.0
2005-09-10,2005,R,,georgia-tech,north-carolina,H,27,21,0,17.0,
2005-09-10,2005,R,,north-carolina,georgia-tech,A,21,27,0,,17.0
2005-09-10,2005,R,,houston,sam-houston,H,31,10,0,,
2005-09-10,2005,R,,sam-houston,houston,A,10,31,0,,
2005-09-10,2005,R,,illinois,san-jose-state,H,40,19,0,,
2005-09-10,2005,R,,san-jose-state,illinois,A,19,40,0,,
2005-09-10,2005,R,,indiana,nicholls-state,H,35,31,0,,
2005-09-10,2005,R,,nicholls-state,indiana,A,31,35,0,,
2005-09-10,2005,R,,iowa-state,iowa,H,23,3,0,,8.0
2005-09-10,2005,R,,iowa,iowa-state,A,3,23,0,8.0,
2005-09-10,2005,R,,kansas,appalachian-state,H,36,8,0,,
2005-09-10,2005,R,,appalachian-state,kansas,A,8,36,0,,
2005-09-10,2005,R,,kansas-state,marshall,A,21,19,0,,
2005-09-10,2005,R,,marshall,kansas-state,H,19,21,0,,
2005-09-10,2005,R,,kent-state,southeast-missouri-state,H,33,12,0,,
2005-09-10,2005,R,,southeast-missouri-state,kent-state,A,12,33,0,,
2005-09-10,2005,R,,kentucky,idaho-state,H,41,29,0,,
2005-09-10,2005,R,,idaho-state,kentucky,A,29,41,0,,
2005-09-10,2005,R,,louisiana-state,arizona-state,A,35,31,0,5.0,15.0
2005-09-10,2005,R,,arizona-state,louisiana-state,H,31,35,0,15.0,5.0
2005-09-10,2005,R,,michigan-state,hawaii,H,42,14,0,,
2005-09-10,2005,R,,hawaii,michigan-state,A,14,42,0,,
2005-09-10,2005,R,,minnesota,colorado-state,H,56,24,0,,
2005-09-10,2005,R,,colorado-state,minnesota,A,24,56,0,,
2005-09-10,2005,R,,nebraska,wake-forest,H,31,3,0,,
2005-09-10,2005,R,,wake-forest,nebraska,A,3,31,0,,
2005-09-10,2005,R,,nevada-las-vegas,idaho,H,34,31,0,,
2005-09-10,2005,R,,idaho,nevada-las-vegas,A,31,34,0,,
2005-09-10,2005,R,,new-mexico,missouri,A,45,35,0,,
2005-09-10,2005,R,,missouri,new-mexico,H,35,45,0,,
2005-09-10,2005,R,,north-texas,middle-tennessee-state,A,14,7,0,,
2005-09-10,2005,R,,middle-tennessee-state,north-texas,H,7,14,0,,
2005-09-10,2005,R,,northwestern,northern-illinois,H,38,37,0,,
2005-09-10,2005,R,,northern-illinois,northwestern,A,37,38,0,,
2005-09-10,2005,R,,notre-dame,michigan,A,17,10,0,20.0,3.0
2005-09-10,2005,R,,michigan,notre-dame,H,10,17,0,3.0,20.0
2005-09-10,2005,R,,oklahoma,tulsa,H,31,15,0,18.0,
2005-09-10,2005,R,,tulsa,oklahoma,A,15,31,0,,18.0
2005-09-10,2005,R,,oregon,montana,H,47,14,0,,
2005-09-10,2005,R,,montana,oregon,A,14,47,0,,
2005-09-10,2005,R,,oregon-state,boise-state,H,30,27,0,,
2005-09-10,2005,R,,boise-state,oregon-state,A,27,30,0,,
2005-09-10,2005,R,,penn-state,cincinnati,H,42,24,0,,
2005-09-10,2005,R,,cincinnati,penn-state,A,24,42,0,,
2005-09-10,2005,R,,purdue,akron,H,49,24,0,13.0,
2005-09-10,2005,R,,akron,purdue,A,24,49,0,,13.0
2005-09-10,2005,R,,rutgers,villanova,H,38,6,0,,
2005-09-10,2005,R,,villanova,rutgers,A,6,38,0,,
2005-09-10,2005,R,,south-florida,florida-a-m,H,37,3,0,,
2005-09-10,2005,R,,florida-a-m,south-florida,A,3,37,0,,
2005-09-10,2005,R,,southern-methodist,texas-christian,H,21,10,0,,22.0
2005-09-10,2005,R,,texas-christian,southern-methodist,A,10,21,0,22.0,
2005-09-10,2005,R,,stanford,navy,A,41,38,0,,
2005-09-10,2005,R,,navy,stanford,H,38,41,0,,
2005-09-10,2005,R,,syracuse,buffalo,H,31,0,0,,
2005-09-10,2005,R,,buffalo,syracuse,A,0,31,0,,
2005-09-10,2005,R,,texas,ohio-state,A,25,22,0,2.0,4.0
2005-09-10,2005,R,,ohio-state,texas,H,22,25,0,4.0,2.0
2005-09-10,2005,R,,texas-tech,florida-international,H,56,3,0,21.0,
2005-09-10,2005,R,,florida-international,texas-tech,A,3,56,0,,21.0
2005-09-10,2005,R,,toledo,western-michigan,H,56,23,0,,
2005-09-10,2005,R,,western-michigan,toledo,A,23,56,0,,
2005-09-10,2005,R,,ucla,rice,H,63,21,0,,
2005-09-10,2005,R,,rice,ucla,A,21,63,0,,
2005-09-10,2005,R,,utah,utah-state,H,31,7,0,,
2005-09-10,2005,R,,utah-state,utah,A,7,31,0,,
2005-09-10,2005,R,,vanderbilt,arkansas,A,28,24,0,,
2005-09-10,2005,R,,arkansas,vanderbilt,H,24,28,0,,
2005-09-10,2005,R,,virginia-tech,duke,A,45,0,0,7.0,
2005-09-10,2005,R,,duke,virginia-tech,H,0,45,0,,7.0
2005-09-10,2005,R,,west-virginia,wofford,H,35,7,0,,
2005-09-10,2005,R,,wofford,west-virginia,A,7,35,0,,
2005-09-10,2005,R,,wisconsin,temple,H,65,0,0,,
2005-09-10,2005,R,,temple,wisconsin,A,0,65,0,,
2005-09-10,2005,R,,wyoming,louisiana-monroe,H,38,0,0,,
2005-09-10,2005,R,,louisiana-monroe,wyoming,A,0,38,0,,
2005-09-15,2005,R,,texas-christian,utah,H,23,20,0,,
2005-09-15,2005,R,,utah,texas-christian,A,20,23,0,,
2005-09-16,2005,R,,texas-el-paso,houston,H,44,41,0,,
2005-09-16,2005,R,,houston,texas-el-paso,A,41,44,0,,
2005-09-17,2005,R,,akron,middle-tennessee-state,A,17,7,0,,
2005-09-17,2005,R,,middle-tennessee-state,akron,H,7,17,0,,
2005-09-17,2005,R,,alabama,south-carolina,A,37,14,0,,
2005-09-17,2005,R,,south-carolina,alabama,H,14,37,0,,
2005-09-17,2005,R,,alabama-birmingham,jacksonville-state,H,35,28,0,,
2005-09-17,2005,R,,jacksonville-state,alabama-birmingham,A,28,35,0,,
2005-09-17,2005,R,,arizona-state,northwestern,H,52,21,0,18.0,
2005-09-17,2005,R,,northwestern,arizona-state,A,21,52,0,,18.0
2005-09-17,2005,R,,auburn,ball-state,H,63,3,0,,
2005-09-17,2005,R,,ball-state,auburn,A,3,63,0,,
2005-09-17,2005,R,,baylor,army,A,20,10,0,,
2005-09-17,2005,R,,army,baylor,H,10,20,0,,
2005-09-17,2005,R,,california,illinois,H,35,20,0,15.0,
2005-09-17,2005,R,,illinois,california,A,20,35,0,,15.0
2005-09-17,2005,R,,california-davis,stanford,A,20,17,0,,
2005-09-17,2005,R,,stanford,california-davis,H,17,20,0,,
2005-09-17,2005,R,,cincinnati,western-carolina,H,7,3,0,,
2005-09-17,2005,R,,western-carolina,cincinnati,A,3,7,0,,
2005-09-17,2005,R,,duke,virginia-military-institute,H,40,14,0,,
2005-09-17,2005,R,,virginia-military-institute,duke,A,14,40,0,,
2005-09-17,2005,R,,florida,tennessee,H,16,7,0,6.0,5.0
2005-09-17,2005,R,,tennessee,florida,A,7,16,0,5.0,6.0
2005-09-17,2005,R,,florida-state,boston-college,A,28,17,0,8.0,17.0
2005-09-17,2005,R,,boston-college,florida-state,H,17,28,0,17.0,8.0
2005-09-17,2005,R,,georgia,louisiana-monroe,H,44,7,0,7.0,
2005-09-17,2005,R,,louisiana-monroe,georgia,A,7,44,0,,7.0
2005-09-17,2005,R,,georgia-tech,connecticut,H,28,13,0,16.0,
2005-09-17,2005,R,,connecticut,georgia-tech,A,13,28,0,,16.0
2005-09-17,2005,R,,indiana,kentucky,H,38,14,0,,
2005-09-17,2005,R,,kentucky,indiana,A,14,38,0,,
2005-09-17,2005,R,,iowa,northern-iowa,H,45,21,0,22.0,
2005-09-17,2005,R,,northern-iowa,iowa,A,21,45,0,,22.0
2005-09-17,2005,R,,kansas,louisiana-tech,H,34,14,0,,
2005-09-17,2005,R,,louisiana-tech,kansas,A,14,34,0,,
2005-09-17,2005,R,,louisiana,northwestern-state,H,49,28,0,,
2005-09-17,2005,R,,northwestern-state,louisiana,A,28,49,0,,
2005-09-17,2005,R,,louisville,oregon-state,H,63,27,0,11.0,
2005-09-17,2005,R,,oregon-state,louisville,A,27,63,0,,11.0
2005-09-17,2005,R,,memphis,chattanooga,H,59,14,0,,
2005-09-17,2005,R,,chattanooga,memphis,A,14,59,0,,
2005-09-17,2005,R,,miami-fl,clemson,A,36,30,0,13.0,20.0
2005-09-17,2005,R,,clemson,miami-fl,H,30,36,0,20.0,13.0
2005-09-17,2005,R,,miami-oh,kent-state,A,27,10,0,,
2005-09-17,2005,R,,kent-state,miami-oh,H,10,27,0,,
2005-09-17,2005,R,,michigan,eastern-michigan,H,55,0,0,14.0,
2005-09-17,2005,R,,eastern-michigan,michigan,A,0,55,0,,14.0
2005-09-17,2005,R,,michigan-state,notre-dame,A,44,41,0,,10.0
2005-09-17,2005,R,,notre-dame,michigan-state,H,41,44,0,10.0,
2005-09-17,2005,R,,minnesota,florida-atlantic,H,46,7,0,,
2005-09-17,2005,R,,florida-atlantic,minnesota,A,7,46,0,,
2005-09-17,2005,R,,mississippi-state,tulane,N,21,14,0,,
2005-09-17,2005,R,,tulane,mississippi-state,N,14,21,0,,
2005-09-17,2005,R,,missouri,troy,H,52,21,0,,
2005-09-17,2005,R,,troy,missouri,A,21,52,0,,
2005-09-17,2005,R,,nebraska,pittsburgh,H,7,6,0,,
2005-09-17,2005,R,,pittsburgh,nebraska,A,6,7,0,,
2005-09-17,2005,R,,nevada,nevada-las-vegas,H,22,14,0,,
2005-09-17,2005,R,,nevada-las-vegas,nevada,A,14,22,0,,
2005-09-17,2005,R,,new-mexico,new-mexico-state,H,38,21,0,,
2005-09-17,2005,R,,new-mexico-state,new-mexico,A,21,38,0,,
2005-09-17,2005,R,,north-carolina-state,eastern-kentucky,H,54,10,0,,
2005-09-17,2005,R,,eastern-kentucky,north-carolina-state,A,10,54,0,,
2005-09-17,2005,R,,northern-illinois,tennessee-tech,H,42,3,0,,
2005-09-17,2005,R,,tennessee-tech,northern-illinois,A,3,42,0,,
2005-09-17,2005,R,,ohio-state,san-diego-state,H,27,6,0,9.0,
2005-09-17,2005,R,,san-diego-state,ohio-state,A,6,27,0,,9.0
2005-09-17,2005,R,,oklahoma-state,arkansas-state,H,20,10,0,,
2005-09-17,2005,R,,arkansas-state,oklahoma-state,A,10,20,0,,
2005-09-17,2005,R,,oregon,fresno-state,H,37,34,0,,23.0
2005-09-17,2005,R,,fresno-state,oregon,A,34,37,0,23.0,
2005-09-17,2005,R,,penn-state,central-michigan,H,40,3,0,,
2005-09-17,2005,R,,central-michigan,penn-state,A,3,40,0,,
2005-09-17,2005,R,,purdue,arizona,A,31,24,0,12.0,
2005-09-17,2005,R,,arizona,purdue,H,24,31,0,,12.0
2005-09-17,2005,R,,rutgers,buffalo,A,17,3,0,,
2005-09-17,2005,R,,buffalo,rutgers,H,3,17,0,,
2005-09-17,2005,R,,south-florida,central-florida,H,31,14,0,,
2005-09-17,2005,R,,central-florida,south-florida,A,14,31,0,,
2005-09-17,2005,R,,southern-california,arkansas,H,70,17,0,1.0,
2005-09-17,2005,R,,arkansas,southern-california,A,17,70,0,,1.0
2005-09-17,2005,R,,southern-mississippi,mcneese-state,H,48,20,0,,
2005-09-17,2005,R,,mcneese-state,southern-mississippi,A,20,48,0,,
2005-09-17,2005,R,,texas,rice,H,51,10,0,2.0,
2005-09-17,2005,R,,rice,texas,A,10,51,0,,2.0
2005-09-17,2005,R,,texas-a-m,southern-methodist,H,66,8,0,,
2005-09-17,2005,R,,southern-methodist,texas-a-m,A,8,66,0,,
2005-09-17,2005,R,,texas-tech,sam-houston,H,80,21,0,19.0,
2005-09-17,2005,R,,sam-houston,texas-tech,A,21,80,0,,19.0
2005-09-17,2005,R,,toledo,temple,A,42,17,0,,
2005-09-17,2005,R,,temple,toledo,H,17,42,0,,
2005-09-17,2005,R,,tulsa,north-texas,A,54,2,0,,
2005-09-17,2005,R,,north-texas,tulsa,H,2,54,0,,
2005-09-17,2005,R,,ucla,oklahoma,H,41,24,0,,21.0
2005-09-17,2005,R,,oklahoma,ucla,A,24,41,0,21.0,
2005-09-17,2005,R,,vanderbilt,mississippi,H,31,23,0,,
2005-09-17,2005,R,,mississippi,vanderbilt,A,23,31,0,,
2005-09-17,2005,R,,virginia,syracuse,A,27,24,0,25.0,
2005-09-17,2005,R,,syracuse,virginia,H,24,27,0,,25.0
2005-09-17,2005,R,,virginia-tech,ohio,H,45,0,0,4.0,
2005-09-17,2005,R,,ohio,virginia-tech,A,0,45,0,,4.0
2005-09-17,2005,R,,wake-forest,east-carolina,H,44,34,0,,
2005-09-17,2005,R,,east-carolina,wake-forest,A,34,44,0,,
2005-09-17,2005,R,,washington,idaho,H,34,6,0,,
2005-09-17,2005,R,,idaho,washington,A,6,34,0,,
2005-09-17,2005,R,,washington-state,grambling-state,H,48,7,0,,
2005-09-17,2005,R,,grambling-state,washington-state,A,7,48,0,,
2005-09-17,2005,R,,west-virginia,maryland,A,31,19,0,,
2005-09-17,2005,R,,maryland,west-virginia,H,19,31,0,,
2005-09-17,2005,R,,western-michigan,southern-illinois,H,34,28,0,,
2005-09-17,2005,R,,southern-illinois,western-michigan,A,28,34,0,,
2005-09-17,2005,R,,wisconsin,north-carolina,A,14,5,0,,
2005-09-17,2005,R,,north-carolina,wisconsin,H,5,14,0,,
2005-09-17,2005,R,,wyoming,air-force,A,29,28,0,,
2005-09-17,2005,R,,air-force,wyoming,H,28,29,0,,
2005-09-21,2005,R,,boise-state,bowling-green,H,48,20,0,,
2005-09-21,2005,R,,bowling-green,boise-state,A,20,48,0,,
2005-09-22,2005,R,,louisiana-monroe,florida-atlantic,A,28,21,0,,
2005-09-22,2005,R,,florida-atlantic,louisiana-monroe,H,21,28,0,,
2005-09-22,2005,R,,texas-a-m,texas-state,H,44,31,0,,
2005-09-22,2005,R,,texas-state,texas-a-m,A,31,44,0,,
2005-09-22,2005,R,,utah,air-force,H,38,35,0,,
2005-09-22,2005,R,,air-force,utah,A,35,38,0,,
2005-09-23,2005,R,,california,new-mexico-state,A,41,13,0,13.0,
2005-09-23,2005,R,,new-mexico-state,california,H,13,41,0,,13.0
2005-09-23,2005,R,,iowa-state,army,A,28,21,0,22.0,
2005-09-23,2005,R,,army,iowa-state,H,21,28,0,,22.0
2005-09-24,2005,R,,akron,northern-illinois,H,48,42,0,,
2005-09-24,2005,R,,northern-illinois,akron,A,42,48,0,,
2005-09-24,2005,R,,alabama,arkansas,H,24,13,0,20.0,
2005-09-24,2005,R,,arkansas,alabama,A,13,24,0,,20.0
2005-09-24,2005,R,,arizona-state,oregon-state,A,42,24,0,18.0,
2005-09-24,2005,R,,oregon-state,arizona-state,H,24,42,0,,18.0
2005-09-24,2005,R,,arkansas-state,florida-international,H,66,24,0,,
2005-09-24,2005,R,,florida-international,arkansas-state,A,24,66,0,,
2005-09-24,2005,R,,auburn,western-kentucky,H,37,14,0,,
2005-09-24,2005,R,,western-kentucky,auburn,A,14,37,0,,
2005-09-24,2005,R,,boston-college,clemson,A,16,13,0,,
2005-09-24,2005,R,,clemson,boston-college,H,13,16,0,,
2005-09-24,2005,R,,central-florida,marshall,H,23,13,0,,
2005-09-24,2005,R,,marshall,central-florida,A,13,23,0,,
2005-09-24,2005,R,,colorado-state,nevada,H,42,21,0,,
2005-09-24,2005,R,,nevada,colorado-state,A,21,42,0,,
2005-09-24,2005,R,,eastern-michigan,central-michigan,A,23,20,0,,
2005-09-24,2005,R,,central-michigan,eastern-michigan,H,20,23,0,,
2005-09-24,2005,R,,florida,kentucky,A,49,28,0,5.0,
2005-09-24,2005,R,,kentucky,florida,H,28,49,0,,5.0
2005-09-24,2005,R,,georgia,mississippi-state,A,23,10,0,7.0,
2005-09-24,2005,R,,mississippi-state,georgia,H,10,23,0,,7.0
2005-09-24,2005,R,,hawaii,idaho,A,24,0,0,,
2005-09-24,2005,R,,idaho,hawaii,H,0,24,0,,
2005-09-24,2005,R,,kansas-state,north-texas,H,54,7,0,,
2005-09-24,2005,R,,north-texas,kansas-state,A,7,54,0,,
2005-09-24,2005,R,,maryland,wake-forest,A,22,12,0,,
2005-09-24,2005,R,,wake-forest,maryland,H,12,22,0,,
2005-09-24,2005,R,,miami-fl,colorado,H,23,3,0,12.0,
2005-09-24,2005,R,,colorado,miami-fl,A,3,23,0,,12.0
